Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Referee,Match Report,Notes
2023-01-28,19:15,Primera Div,Matchweek 1,Sat,Away,W,2,1,Estudiantes,1.1,1.0,39,,Sebastián Prediger,4-2-3-1,Fernando Espinoza,Match Report,
2023-02-03,20:00,Primera Div,Matchweek 2,Fri,Home,D,2,2,Rosario Cent,1.1,0.8,55,,Sebastián Prediger,4-2-3-1,Hernán Mastrángelo,Match Report,
2023-02-12,21:30,Primera Div,Matchweek 3,Sun,Away,D,2,2,Racing Club,1.3,1.4,41,,Sebastián Prediger,4-2-3-1,Andrés Merlos,Match Report,
2023-02-18,18:00,Primera Div,Matchweek 4,Sat,Home,L,0,1,River Plate,1.1,1.1,45,,Sebastián Prediger,4-2-3-1,Jorge Baliño,Match Report,
2023-02-24,21:00,Primera Div,Matchweek 5,Fri,Away,W,2,0,Club Atlético Belgrano,2.1,0.3,69,,Lucas Menossi,4-3-1-2,Fernando Espinoza,Match Report,
2023-03-05,21:30,Primera Div,Matchweek 6,Sun,Home,L,0,1,Argentinos Jun,0.5,1.9,43,,Lucas Menossi,4-3-1-2,Nazareno Arasa,Match Report,
2023-03-11,21:30,Primera Div,Matchweek 7,Sat,Away,L,0,2,CC Córdoba,0.4,2.5,69,,Sebastián Prediger,3-1-4-2,Ariel Penel,Match Report,
2023-03-18,16:30,Primera Div,Matchweek 8,Sat,Away,L,0,2,Arsenal,1.5,0.6,61,,Sebastián Prediger,4-3-1-2,Fernando Espinoza,Match Report,
2023-04-01,21:30,Primera Div,Matchweek 9,Sat,Home,W,2,1,Lanús,2.7,1.1,67,,Sebastián Prediger,4-3-1-2,Hernán Mastrángelo,Match Report,
2023-04-06,21:00,Sudamericana,Group stage,Thu,Home,L,0,2,br São Paulo,,,45,,Sebastián Prediger,4-3-1-2,Esteban Ostojich,Match Report,
2023-04-09,14:00,Primera Div,Matchweek 10,Sun,Away,D,1,1,Godoy Cruz,2.2,0.3,70,,Gonzalo Marinelli,4-3-1-2,Luis Lobo Medina,Match Report,
2023-04-13,21:30,Primera Div,Matchweek 11,Thu,Home,W,1,0,Sarmiento,1.8,1.7,67,,Sebastián Prediger,3-4-3,Nicolás Ramírez,Match Report,
2023-04-16,14:00,Primera Div,Matchweek 12,Sun,Away,D,0,0,CA Unión,0.8,1.2,52,,Gonzalo Marinelli,3-4-3,Ariel Penel,Match Report,
2023-04-20,21:00,Sudamericana,Group stage,Thu,Away,W,2,1,co Tolima,,,49,,Lucas Menossi,4-4-1-1,Luis Quiroz,Match Report,
2023-04-25,19:30,Primera Div,Matchweek 13,Tue,Home,W,1,0,CA Huracán,1.3,1.0,51,,Lucas Menossi,4-3-2-1,Fernando Echenique,Match Report,
2023-04-29,16:30,Primera Div,Matchweek 14,Sat,Away,D,1,1,Gimnasia ELP,1.6,0.9,62,,Gonzalo Marinelli,4-3-1-2,Jorge Baliño,Match Report,
2023-05-03,20:00,Sudamericana,Group stage,Wed,Away,W,3,0,ve Acad Pr Cabello,,,54,,Lucas Menossi,4-4-2◆,Augusto Aragón,Match Report,
2023-05-07,21:00,Primera Div,Matchweek 15,Sun,Home,D,2,2,Newell's OB,1.2,1.1,33,,Gonzalo Marinelli,5-3-2,Sebastían Zunino,Match Report,
2023-05-13,15:30,Primera Div,Matchweek 16,Sat,Away,L,1,2,Independiente,1.3,1.2,54,,Lucas Menossi,4-3-2-1,Nazareno Arasa,Match Report,
2023-05-20,21:30,Primera Div,Matchweek 17,Sat,Home,D,0,0,Tucumán,1.5,0.8,62,,Lucas Menossi,4-3-2-1,Ariel Penel,Match Report,
2023-05-24,21:00,Sudamericana,Group stage,Wed,Home,D,0,0,co Tolima,,,54,,Lucas Menossi,4-3-2-1,Kevin Ortega,Match Report,
2023-05-28,19:00,Primera Div,Matchweek 18,Sun,Away,L,0,1,Boca Juniors,0.4,2.3,46,,Sebastián Prediger,4-4-2,Nicolás Ramírez,Match Report,
2023-06-02,21:30,Primera Div,Matchweek 19,Fri,Home,L,1,3,Talleres,1.1,3.6,50,,Lucas Menossi,4-3-2-1,Andrés Merlos,Match Report,
2023-06-06,21:00,Sudamericana,Group stage,Tue,Home,W,2,1,ve Acad Pr Cabello,,,59,,Lucas Menossi,4-3-1-2,Augusto Aragón,Match Report,
2023-06-10,19:00,Primera Div,Matchweek 20,Sat,Away,L,0,1,Platense,0.4,0.2,71,,Lucas Menossi,4-1-3-2,Carlos Gareano,Match Report,
2023-06-22,17:00,Primera Div,Matchweek 21,Thu,Home,W,2,1,Vélez Sarsfield,2.2,1.0,55,,Sebastián Prediger,4-2-3-1,Pablo Echavarría,Match Report,
2023-06-27,21:30,Sudamericana,Group stage,Tue,Away,L,0,2,br São Paulo,,,29,28699.0,Gonzalo Marinelli,5-3-2,Guillermo Guerrero,Match Report,
2023-07-02,19:30,Primera Div,Matchweek 22,Sun,Away,L,0,1,Defensa y Just,1.3,0.5,57,,Sebastián Prediger,4-2-3-1,Sebastían Zunino,Match Report,
2023-07-05,17:00,Primera Div,Matchweek 23,Wed,Home,L,1,2,Banfield,0.9,1.1,68,,Sebastián Prediger,4-2-3-1,Fernando Espinoza,Match Report,
2023-07-09,15:30,Primera Div,Matchweek 24,Sun,Away,W,1,0,Instituto Atlético Central Córdoba,0.7,1.0,41,,Lucas Menossi,4-4-1-1,Fernando Echenique,Match Report,
2023-07-13,20:00,Sudamericana,Knockout round play-offs,Thu,Away,L,1,2,py Libertad,,,42,,Lucas Menossi,3-4-3,Cristián Garay,Match Report,Leg 1 of 2
2023-07-17,18:00,Primera Div,Matchweek 25,Mon,Home,L,0,1,Barracas Central,1.1,0.3,62,,Gonzalo Marinelli,4-2-3-1,Facundo Tello,Match Report,
2023-07-20,21:00,Sudamericana,Knockout round play-offs,Thu,Home,L,0,1,py Libertad,,,63,,Lucas Menossi,5-3-2,Andrés Rojas,Match Report,Leg 2 of 2; Libertad won
2023-07-25,18:00,Primera Div,Matchweek 26,Tue,Away,W,3,1,Colón,1.2,0.9,48,,Sebastián Prediger,4-2-3-1,Carlos Gareano,Match Report,
2023-07-29,20:00,Primera Div,Matchweek 27,Sat,Home,W,2,0,San Lorenzo,1.6,0.2,68,,Sebastián Prediger,4-3-1-2,Andrés Merlos,Match Report,
2023-08-20,16:00,Copa de la Liga Profesional,Group stage,Sun,Away,L,0,2,Sarmiento,1.1,0.6,68,,Sebastián Prediger,4-3-1-2,Luis Lobo Medina,Match Report,
2023-08-26,21:30,Copa de la Liga Profesional,Group stage,Sat,Home,L,1,2,Racing Club,1.6,1.1,57,,Sebastián Prediger,4-3-1-2,Hernán Mastrángelo,Match Report,
2023-09-03,18:30,Copa de la Liga Profesional,Group stage,Sun,Away,W,1,0,Boca Juniors,1.0,0.5,32,,Sebastián Prediger,4-2-3-1,Yael Falcón,Match Report,
2023-09-15,17:00,Copa de la Liga Profesional,Group stage,Fri,Home,D,0,0,Estudiantes,0.5,0.3,52,,Sebastián Prediger,4-2-3-1,Fernando Echenique,Match Report,
2023-09-20,16:00,Copa de la Liga Profesional,Group stage,Wed,Away,L,0,2,Defensa y Just,1.0,1.1,48,,Lucas Menossi,4-3-1-2,Facundo Tello,Match Report,
2023-09-24,19:00,Copa de la Liga Profesional,Group stage,Sun,Home,D,0,0,San Lorenzo,1.2,0.2,58,,Sebastián Prediger,4-2-3-1,Andrés Merlos,Match Report,
2023-09-29,20:00,Copa de la Liga Profesional,Group stage,Fri,Home,D,0,0,Vélez Sarsfield,0.9,0.1,69,,Sebastián Prediger,4-2-3-1,Jorge Baliño,Match Report,
2023-10-07,21:30,Copa de la Liga Profesional,Group stage,Sat,Away,L,0,1,CC Córdoba,0.7,0.9,56,,Sebastián Prediger,4-2-3-1,Silvio Trucco,Match Report,
2023-10-20,16:45,Copa de la Liga Profesional,Group stage,Fri,Home,L,0,2,Newell's OB,0.6,1.5,44,,Sebastián Prediger,4-3-1-2,Fernando Espinoza,Match Report,
2023-10-26,21:00,Copa de la Liga Profesional,Group stage,Thu,Away,L,1,2,Lanús,0.6,1.5,62,,Sebastián Prediger,4-2-3-1,Hernán Mastrángelo,Match Report,
2023-10-31,19:00,Copa de la Liga Profesional,Group stage,Tue,Home,W,1,0,Godoy Cruz,0.7,0.4,46,,Lucas Menossi,4-4-2,Fernando Echenique,Match Report,
2023-11-06,21:00,Copa de la Liga Profesional,Group stage,Mon,Away,W,3,0,Club Atlético Belgrano,1.6,0.7,38,,Lucas Menossi,4-4-2,Silvio Trucco,Match Report,
2023-11-12,16:45,Copa de la Liga Profesional,Group stage,Sun,Home,D,1,1,Platense,1.0,0.4,66,,Lucas Menossi,4-4-2,Carlos Gareano,Match Report,
2023-11-25,18:00,Copa de la Liga Profesional,Group stage,Sat,Away,L,0,1,CA Unión,0.2,0.9,67,,Lucas Menossi,4-4-2,Yael Falcón,Match Report,
