Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Referee,Match Report,Notes
2023-01-29,19:15,Primera Div,Matchweek 1,Sun,Away,D,0,0,Racing Club,0.6,0.6,30,,Pablo Vegetti,5-4-1,Darío Herrera,Match Report,
2023-02-04,19:15,Primera Div,Matchweek 2,Sat,Home,W,2,1,River Plate,0.8,1.0,34,,Pablo Vegetti,5-4-1,Yael Falcón,Match Report,
2023-02-10,21:30,Primera Div,Matchweek 3,Fri,Away,W,1,0,CC Córdoba,1.3,0.3,55,,Pablo Vegetti,5-4-1,Silvio Trucco,Match Report,
2023-02-18,19:15,Primera Div,Matchweek 4,Sat,Away,L,0,3,Argentinos Jun,0.2,2.4,47,,Pablo Vegetti,5-4-1,Ariel Penel,Match Report,
2023-02-24,21:00,Primera Div,Matchweek 5,Fri,Home,L,0,2,Tigre,0.3,2.1,31,,Pablo Vegetti,5-4-1,Fernando Espinoza,Match Report,
2023-03-06,17:00,Primera Div,Matchweek 6,Mon,Away,W,1,0,Arsenal,1.8,1.2,43,,Pablo Vegetti,4-2-3-1,Hernán Mastrángelo,Match Report,
2023-03-11,21:30,Primera Div,Matchweek 7,Sat,Home,D,0,0,Lanús,0.6,1.0,48,,Pablo Vegetti,4-2-3-1,Andrés Merlos,Match Report,
2023-03-18,21:30,Primera Div,Matchweek 8,Sat,Away,L,1,3,Godoy Cruz,1.8,1.4,60,,Pablo Vegetti,4-2-3-1,Nazareno Arasa,Match Report,
2023-04-03,20:00,Primera Div,Matchweek 9,Mon,Home,D,0,0,Sarmiento,0.8,0.2,66,,Pablo Vegetti,4-4-2,Sebastián Martinez,Match Report,
2023-04-08,18:00,Primera Div,Matchweek 10,Sat,Away,W,3,0,CA Unión,1.9,0.7,72,,Pablo Vegetti,4-4-2,Franco Acita,Match Report,
2023-04-12,19:00,Primera Div,Matchweek 11,Wed,Home,W,2,0,CA Huracán,0.7,0.1,54,,Pablo Vegetti,4-4-2,Luis Lobo Medina,Match Report,
2023-04-15,21:30,Primera Div,Matchweek 12,Sat,Away,W,2,0,Gimnasia ELP,1.4,0.8,49,,Pablo Vegetti,4-1-3-2,Nicolás Ramírez,Match Report,
2023-04-22,20:30,Primera Div,Matchweek 13,Sat,Home,W,1,0,Newell's OB,1.1,0.5,41,,Pablo Vegetti,4-1-3-2,Fernando Rapallini,Match Report,
2023-04-30,18:00,Primera Div,Matchweek 14,Sun,Away,L,0,2,Independiente,0.4,2.6,59,,Pablo Vegetti,4-1-2-1-2◆,Darío Herrera,Match Report,
2023-05-06,18:00,Primera Div,Matchweek 15,Sat,Home,W,1,0,Tucumán,0.8,1.5,35,,Pablo Vegetti,4-1-3-2,Andrés Merlos,Match Report,
2023-05-14,19:00,Primera Div,Matchweek 16,Sun,Away,L,0,2,Boca Juniors,0.5,2.3,34,,Pablo Vegetti,4-4-1-1,Fernando Espinoza,Match Report,
2023-05-21,15:30,Primera Div,Matchweek 17,Sun,Home,D,1,1,Talleres,1.2,2.9,42,,Pablo Vegetti,4-4-1-1,Fernando Rapallini,Match Report,
2023-05-27,18:00,Primera Div,Matchweek 18,Sat,Away,L,0,1,Platense,0.9,1.1,61,,Pablo Vegetti,4-4-1-1,Nicolás Lamolina,Match Report,
2023-06-03,14:00,Primera Div,Matchweek 19,Sat,Home,W,2,0,Vélez Sarsfield,0.7,1.0,37,,Pablo Vegetti,4-4-1-1,Hernán Mastrángelo,Match Report,
2023-06-13,18:00,Primera Div,Matchweek 20,Tue,Away,L,0,2,Defensa y Just,1.4,1.3,52,,Pablo Vegetti,4-3-2-1,Sebastián Martinez,Match Report,
2023-06-26,20:00,Primera Div,Matchweek 21,Mon,Home,W,3,1,Banfield,1.6,1.3,58,,Pablo Vegetti,4-1-3-2,Darío Herrera,Match Report,
2023-07-02,19:00,Primera Div,Matchweek 22,Sun,Away,L,0,1,Instituto Atlético Central Córdoba,0.4,1.5,65,,Pablo Vegetti,4-4-2,Andrés Merlos,Match Report,
2023-07-06,21:30,Primera Div,Matchweek 23,Thu,Home,L,0,2,Barracas Central,0.3,1.2,64,,Pablo Vegetti,4-4-2,Pablo Dóvalo,Match Report,
2023-07-10,16:30,Primera Div,Matchweek 24,Mon,Away,D,0,0,Colón,1.1,0.5,41,,Pablo Vegetti,3-5-2,Franco Acita,Match Report,
2023-07-16,14:00,Primera Div,Matchweek 25,Sun,Home,L,0,1,San Lorenzo,1.2,0.1,63,,Pablo Vegetti,3-5-2,Darío Herrera,Match Report,
2023-07-22,18:00,Primera Div,Matchweek 26,Sat,Away,L,0,4,Estudiantes,0.5,2.1,39,,Pablo Vegetti,5-3-2,Ariel Penel,Match Report,
2023-07-28,19:00,Primera Div,Matchweek 27,Fri,Home,D,0,0,Rosario Cent,0.5,0.1,55,,Pablo Vegetti,4-4-2,Fernando Espinoza,Match Report,
2023-08-17,19:30,Copa de la Liga Profesional,Group stage,Thu,Home,W,2,1,Estudiantes,1.4,1.3,42,,Santiago Longo,4-2-3-1,Nicolás Lamolina,Match Report,
2023-08-26,14:30,Copa de la Liga Profesional,Group stage,Sat,Away,D,2,2,San Lorenzo,1.3,1.5,47,,Santiago Longo,4-1-4-1,Darío Herrera,Match Report,
2023-09-02,19:00,Copa de la Liga Profesional,Group stage,Sat,Home,D,1,1,Newell's OB,0.7,1.0,47,,Santiago Longo,4-1-4-1,Fernando Echenique,Match Report,
2023-09-17,17:00,Copa de la Liga Profesional,Group stage,Sun,Away,D,0,0,Godoy Cruz,0.2,2.0,52,,Santiago Longo,4-2-3-1,Leandro Rey Hilfer,Match Report,
2023-09-21,17:00,Copa de la Liga Profesional,Group stage,Thu,Home,W,3,0,Platense,1.9,0.7,56,,Santiago Longo,4-1-4-1,Jorge Baliño,Match Report,
2023-09-25,16:00,Copa de la Liga Profesional,Group stage,Mon,Away,D,0,0,Sarmiento,0.7,1.2,50,,Santiago Longo,4-4-2,Carlos Gareano,Match Report,
2023-10-01,18:45,Copa de la Liga Profesional,Group stage,Sun,Away,D,0,0,Talleres,0.2,0.9,38,,Santiago Longo,4-4-1-1,Darío Herrera,Match Report,
2023-10-10,20:00,Copa de la Liga Profesional,Group stage,Tue,Home,W,4,3,Boca Juniors,1.7,2.2,30,,Santiago Longo,4-1-4-1,Nazareno Arasa,Match Report,
2023-10-16,20:00,Copa de la Liga Profesional,Group stage,Mon,Away,W,2,0,Defensa y Just,1.5,0.6,43,20000.0,Santiago Longo,4-1-4-1,Fernando Rapallini,Match Report,
2023-10-25,18:30,Copa de la Liga Profesional,Group stage,Wed,Home,D,1,1,CC Córdoba,0.8,0.9,56,,Santiago Longo,4-1-4-1,Leandro Rey Hilfer,Match Report,
2023-10-30,18:30,Copa de la Liga Profesional,Group stage,Mon,Away,L,0,2,Lanús,0.3,1.1,48,,Santiago Longo,4-1-4-1,Pablo Dóvalo,Match Report,
2023-11-06,21:00,Copa de la Liga Profesional,Group stage,Mon,Home,L,0,3,Tigre,0.7,1.6,62,,Santiago Longo,4-1-4-1,Silvio Trucco,Match Report,
2023-11-12,19:00,Copa de la Liga Profesional,Group stage,Sun,Home,W,4,1,CA Unión,2.1,0.3,64,,Santiago Longo,4-2-3-1,Ariel Penel,Match Report,
2023-11-27,21:30,Copa de la Liga Profesional,Group stage,Mon,Away,L,1,4,Racing Club,0.4,2.1,43,,Santiago Longo,4-2-3-1,Jorge Baliño,Match Report,
2023-12-03,18:30,Copa de la Liga Profesional,Quarter-finals,Sun,Away,L,1,2,River Plate,0.4,1.6,34,,Santiago Longo,4-2-3-1,Facundo Tello,Match Report,
