Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Referee,Match Report,Notes
2023-08-13,20:30,Primeira Liga,Matchweek 1,Sun,Away,L,3.0,4.0,Arouca,0.6,0.5,62.0,1752.0,Daniel Leite,4-3-3,Hélder Carvalho,Match Report,
2023-08-20,15:30,Primeira Liga,Matchweek 2,Sun,Home,W,2.0,0.0,Rio Ave,2.3,0.6,40.0,2353.0,Daniel Leite,4-2-3-1,Iancu Vasilica,Match Report,
2023-08-25,20:15,Primeira Liga,Matchweek 3,Fri,Away,L,1.0,2.0,Estrela,1.0,1.5,45.0,3624.0,Daniel Leite,4-3-3,José Bessa,Match Report,
2023-09-03,15:30,Primeira Liga,Matchweek 4,Sun,Home,L,1.0,2.0,Boavista,0.5,1.2,53.0,3056.0,Daniel Leite,4-3-3,Cláudio Ruivo Pereira,Match Report,
2023-09-17,15:30,Primeira Liga,Matchweek 5,Sun,Away,L,3.0,5.0,Gil Vicente FC,3.7,2.0,53.0,2495.0,Daniel Leite,4-3-3,João António Gonçalves,Match Report,
2023-09-23,15:30,Primeira Liga,Matchweek 6,Sat,Home,D,2.0,2.0,Vizela,0.7,0.5,45.0,4258.0,Cassiano,3-4-3,Gustavo Correia,Match Report,
2023-10-01,18:00,Primeira Liga,Matchweek 7,Sun,Away,L,2.0,3.0,Vitória,0.9,3.1,34.0,15101.0,Cassiano,3-4-3,Miguel Nogueira,Match Report,
2023-10-07,20:30,Primeira Liga,Matchweek 8,Sat,Home,L,0.0,1.0,Benfica,0.8,2.6,33.0,4966.0,Cassiano,5-4-1,André Narciso,Match Report,
2023-10-28,15:30,Primeira Liga,Matchweek 9,Sat,Away,L,0.0,1.0,Portimonense,1.1,1.3,62.0,1579.0,Bernardo Vital,3-4-3,Ricardo Baixinho,Match Report,
2023-11-03,20:15,Primeira Liga,Matchweek 10,Fri,Away,W,1.0,0.0,Porto,0.4,2.9,30.0,30306.0,Bernardo Vital,3-4-3,Tiago Martins,Match Report,
2023-11-10,20:15,Primeira Liga,Matchweek 11,Fri,Home,W,4.0,0.0,Casa Pia,1.7,0.4,56.0,2896.0,Bernardo Vital,3-4-3,Fábio Oliveira Melo,Match Report,
2023-12-03,15:30,Primeira Liga,Matchweek 12,Sun,Away,L,1.0,3.0,Braga,0.6,3.4,39.0,12902.0,Bernardo Vital,3-4-3,Bruno Vieira,Match Report,
2023-12-10,20:30,Primeira Liga,Matchweek 13,Sun,Home,W,4.0,0.0,Chaves,2.7,0.6,60.0,1578.0,Cassiano,3-4-3,Carlos Macedo,Match Report,
2023-12-17,18:00,Primeira Liga,Matchweek 14,Sun,Away,D,1.0,1.0,Famalicão,1.2,1.3,44.0,3599.0,Cassiano,3-4-3,Miguel Nogueira,Match Report,
2023-12-30,15:30,Primeira Liga,Matchweek 15,Sat,Home,,,,Farense,,,,,,,,Head-to-Head,
2024-01-05,18:45,Primeira Liga,Matchweek 16,Fri,Away,,,,Sporting CP,,,,,,,,Head-to-Head,
2024-01-13,20:30,Primeira Liga,Matchweek 17,Sat,Home,,,,Moreirense,,,,,,,,Head-to-Head,
2024-01-20,15:30,Primeira Liga,Matchweek 18,Sat,Home,,,,Arouca,,,,,,,,Head-to-Head,
2024-01-28,,Primeira Liga,Matchweek 19,Sun,Away,,,,Rio Ave,,,,,,,,Head-to-Head,
2024-02-04,,Primeira Liga,Matchweek 20,Sun,Home,,,,Estrela,,,,,,,,Head-to-Head,
2024-02-11,,Primeira Liga,Matchweek 21,Sun,Away,,,,Boavista,,,,,,,,Head-to-Head,
2024-02-18,,Primeira Liga,Matchweek 22,Sun,Home,,,,Gil Vicente FC,,,,,,,,Head-to-Head,
2024-02-25,,Primeira Liga,Matchweek 23,Sun,Away,,,,Vizela,,,,,,,,Head-to-Head,
2024-03-03,,Primeira Liga,Matchweek 24,Sun,Home,,,,Vitória,,,,,,,,Head-to-Head,
2024-03-10,,Primeira Liga,Matchweek 25,Sun,Away,,,,Benfica,,,,,,,,Head-to-Head,
2024-03-17,,Primeira Liga,Matchweek 26,Sun,Home,,,,Portimonense,,,,,,,,Head-to-Head,
2024-03-30,,Primeira Liga,Matchweek 27,Sat,Home,,,,Porto,,,,,,,,Head-to-Head,
2024-04-07,,Primeira Liga,Matchweek 28,Sun,Away,,,,Casa Pia,,,,,,,,Head-to-Head,
2024-04-14,,Primeira Liga,Matchweek 29,Sun,Home,,,,Braga,,,,,,,,Head-to-Head,
2024-04-21,,Primeira Liga,Matchweek 30,Sun,Away,,,,Chaves,,,,,,,,Head-to-Head,
2024-04-28,,Primeira Liga,Matchweek 31,Sun,Home,,,,Famalicão,,,,,,,,Head-to-Head,
2024-05-05,,Primeira Liga,Matchweek 32,Sun,Away,,,,Farense,,,,,,,,Head-to-Head,
2024-05-12,,Primeira Liga,Matchweek 33,Sun,Home,,,,Sporting CP,,,,,,,,Head-to-Head,
2024-05-19,,Primeira Liga,Matchweek 34,Sun,Away,,,,Moreirense,,,,,,,,Head-to-Head,
