Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Referee,Match Report,Notes
2023-08-13,18:00,Primeira Liga,Matchweek 1,Sun,Home,L,0.0,1.0,Vitória,0.4,0.7,49.0,4300.0,Gaspar,3-4-3,Manuel Oliveira,Match Report,
2023-08-19,20:30,Primeira Liga,Matchweek 2,Sat,Away,L,0.0,2.0,Benfica,0.4,3.3,33.0,58479.0,Gaspar,5-4-1,Gustavo Correia,Match Report,
2023-08-25,20:15,Primeira Liga,Matchweek 3,Fri,Home,W,2.0,1.0,Estoril,1.5,1.0,55.0,3624.0,Miguel Lopes,3-4-3,José Bessa,Match Report,
2023-09-02,18:00,Primeira Liga,Matchweek 4,Sat,Away,D,1.0,1.0,Portimonense,1.4,0.8,46.0,2607.0,Gaspar,3-4-3,Bruno Vieira,Match Report,
2023-09-15,19:15,Primeira Liga,Matchweek 5,Fri,Home,L,0.0,1.0,Porto,1.2,0.4,53.0,5976.0,Miguel Lopes,3-4-3,João Pinheiro,Match Report,
2023-09-24,15:30,Primeira Liga,Matchweek 6,Sun,Away,D,2.0,2.0,Chaves,1.6,1.7,50.0,2420.0,João Reis,3-4-3,Ricardo Baixinho,Match Report,
2023-09-28,20:15,Primeira Liga,Matchweek 7,Thu,Home,L,2.0,4.0,Braga,1.9,3.4,49.0,3630.0,Miguel Lopes,3-4-3,Nuno Almeida,Match Report,
2023-10-08,15:30,Primeira Liga,Matchweek 8,Sun,Away,W,1.0,0.0,Casa Pia,1.4,0.2,41.0,2861.0,Pedro Sá,3-4-3,José Bessa,Match Report,
2023-10-29,18:00,Primeira Liga,Matchweek 9,Sun,Home,W,1.0,0.0,Famalicão,1.5,0.7,61.0,3137.0,Miguel Lopes,3-4-3,Carlos Macedo,Match Report,
2023-11-05,20:30,Primeira Liga,Matchweek 10,Sun,Away,L,2.0,3.0,Sporting CP,1.6,2.2,35.0,38408.0,Miguel Lopes,3-4-3,André Narciso,Match Report,
2023-11-11,18:00,Primeira Liga,Matchweek 11,Sat,Home,L,0.0,1.0,Moreirense,0.4,0.9,56.0,3458.0,João Reis,3-4-3,Hélder Carvalho,Match Report,
2023-12-02,15:30,Primeira Liga,Matchweek 12,Sat,Away,D,1.0,1.0,Rio Ave,0.4,1.1,42.0,2403.0,Gaspar,3-4-3,Nuno Almeida,Match Report,
2023-12-10,15:30,Primeira Liga,Matchweek 13,Sun,Home,W,3.0,1.0,Boavista,0.6,0.8,47.0,3732.0,Gaspar,3-4-3,Iancu Vasilica,Match Report,
2023-12-15,20:15,Primeira Liga,Matchweek 14,Fri,Away,D,0.0,0.0,Farense,1.2,0.7,50.0,4549.0,João Reis,3-4-3,Cláudio Ruivo Pereira,Match Report,
2023-12-28,20:15,Primeira Liga,Matchweek 15,Thu,Home,L,1.0,4.0,Arouca,0.9,4.0,40.0,4352.0,Gaspar,3-4-3,João Pinheiro,Match Report,
2024-01-06,15:30,Primeira Liga,Matchweek 16,Sat,Home,,,,Vizela,,,,,,,,Head-to-Head,
2024-01-14,15:30,Primeira Liga,Matchweek 17,Sun,Away,,,,Gil Vicente FC,,,,,,,,Head-to-Head,
2024-01-21,20:30,Primeira Liga,Matchweek 18,Sun,Away,,,,Vitória,,,,,,,,Head-to-Head,
2024-01-28,,Primeira Liga,Matchweek 19,Sun,Home,,,,Benfica,,,,,,,,Head-to-Head,
2024-02-04,,Primeira Liga,Matchweek 20,Sun,Away,,,,Estoril,,,,,,,,Head-to-Head,
2024-02-11,,Primeira Liga,Matchweek 21,Sun,Home,,,,Portimonense,,,,,,,,Head-to-Head,
2024-02-18,,Primeira Liga,Matchweek 22,Sun,Away,,,,Porto,,,,,,,,Head-to-Head,
2024-02-25,,Primeira Liga,Matchweek 23,Sun,Home,,,,Chaves,,,,,,,,Head-to-Head,
2024-03-03,,Primeira Liga,Matchweek 24,Sun,Away,,,,Braga,,,,,,,,Head-to-Head,
2024-03-10,,Primeira Liga,Matchweek 25,Sun,Home,,,,Casa Pia,,,,,,,,Head-to-Head,
2024-03-17,,Primeira Liga,Matchweek 26,Sun,Away,,,,Famalicão,,,,,,,,Head-to-Head,
2024-03-30,,Primeira Liga,Matchweek 27,Sat,Home,,,,Sporting CP,,,,,,,,Head-to-Head,
2024-04-07,,Primeira Liga,Matchweek 28,Sun,Away,,,,Moreirense,,,,,,,,Head-to-Head,
2024-04-14,,Primeira Liga,Matchweek 29,Sun,Home,,,,Rio Ave,,,,,,,,Head-to-Head,
2024-04-21,,Primeira Liga,Matchweek 30,Sun,Away,,,,Boavista,,,,,,,,Head-to-Head,
2024-04-28,,Primeira Liga,Matchweek 31,Sun,Home,,,,Farense,,,,,,,,Head-to-Head,
2024-05-05,,Primeira Liga,Matchweek 32,Sun,Away,,,,Arouca,,,,,,,,Head-to-Head,
2024-05-12,,Primeira Liga,Matchweek 33,Sun,Away,,,,Vizela,,,,,,,,Head-to-Head,
2024-05-19,,Primeira Liga,Matchweek 34,Sun,Home,,,,Gil Vicente FC,,,,,,,,Head-to-Head,
