Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Referee,Match Report,Notes
2023-06-30,19:00,Liga MX,Apertura 2023 Regular Season,Fri,Away,D,1.0,1.0,Mazatlán,4.2,1.3,54.0,8479.0,Óscar Ustari,4-4-2,Jesus Lopez,Match Report,
2023-07-10,21:00,Liga MX,Apertura 2023 Regular Season,Mon,Away,L,0.0,4.0,León,1.4,2.3,45.0,15015.0,Óscar Ustari,4-4-2,Jorge Camacho,Match Report,
2023-07-16,21:15,Liga MX,Apertura 2023 Regular Season,Sun,Home,D,1.0,1.0,UNAM,1.1,0.7,53.0,9396.0,Óscar Ustari,3-5-2,Oscar Mejia,Match Report,
2023-08-20,20:06,Liga MX,Apertura 2023 Regular Season,Sun,Away,D,1.0,1.0,Querétaro,1.3,0.6,58.0,6486.0,Gustavo Cabral,4-4-2,Vicente Arce,Match Report,
2023-08-23,20:06,Liga MX,Apertura 2023 Regular Season,Wed,Home,W,1.0,0.0,Cruz Azul,0.8,1.4,32.0,8242.0,Gustavo Cabral,4-4-2,Jesus Lopez,Match Report,
2023-08-28,22:10,Liga MX,Apertura 2023 Regular Season,Mon,Home,L,0.0,2.0,Atlético,0.9,1.7,56.0,8595.0,Gustavo Cabral,4-4-1-1,Jorge Camacho,Match Report,
2023-09-03,13:00,Liga MX,Apertura 2023 Regular Season,Sun,Away,L,0.0,5.0,Toluca,0.4,4.2,34.0,23711.0,Gustavo Cabral,4-4-2,Marco Antonio Ortíz,Match Report,
2023-09-18,22:00,Liga MX,Apertura 2023 Regular Season,Mon,Home,W,3.0,2.0,Santos,1.4,1.7,49.0,4673.0,Gustavo Cabral,4-1-4-1,Fernando Hernández,Match Report,
2023-09-23,20:00,Liga MX,Apertura 2023 Regular Season,Sat,Away,D,0.0,0.0,Guadalajara,0.9,0.7,40.0,31370.0,Gustavo Cabral,4-4-2,César Arturo Ramos,Match Report,
2023-09-30,18:05,Liga MX,Apertura 2023 Regular Season,Sat,Home,D,1.0,1.0,Necaxa,1.9,1.0,72.0,8193.0,Gustavo Cabral,4-3-3,Charles Terrazas,Match Report,
2023-10-03,22:00,Liga MX,Apertura 2023 Regular Season,Tue,Away,L,0.0,4.0,América,0.7,2.9,38.0,30479.0,Gustavo Cabral,5-3-2,Marco Antonio Ortíz,Match Report,
2023-10-07,20:00,Liga MX,Apertura 2023 Regular Season,Sat,Home,D,1.0,1.0,UANL,1.1,2.1,38.0,7483.0,Erick Sánchez,4-4-2,Ismael Lopez,Match Report,
2023-10-20,19:06,Liga MX,Apertura 2023 Regular Season,Fri,Away,W,1.0,0.0,FC Juárez,1.4,1.7,53.0,12078.0,Gustavo Cabral,4-2-3-1,Fernando Guerrero,Match Report,
2023-10-28,20:00,Liga MX,Apertura 2023 Regular Season,Sat,Home,D,1.0,1.0,Puebla,2.5,1.2,53.0,7876.0,Gustavo Cabral,4-1-3-2,Jorge Camacho,Match Report,
2023-11-01,19:00,Liga MX,Apertura 2023 Regular Season,Wed,Away,W,2.0,0.0,Atlas,1.4,2.0,42.0,9089.0,Gustavo Cabral,4-4-2,Luis Enrique Santander,Match Report,
2023-11-04,21:00,Liga MX,Apertura 2023 Regular Season,Sat,Home,L,0.0,2.0,Monterrey,1.3,0.5,54.0,19805.0,Gustavo Cabral,4-3-3,Daniel Quintero,Match Report,
2023-11-10,19:10,Liga MX,Apertura 2023 Regular Season,Fri,Away,W,3.0,2.0,Tijuana,1.1,3.0,47.0,26333.0,Gustavo Cabral,4-3-3,Fernando Hernández,Match Report,
2024-01-13,19:00,Liga MX,Clausura 2024 Regular Season,Sat,Away,,,,Cruz Azul,,,,,,,,Head-to-Head,
2024-01-21,18:00,Liga MX,Clausura 2024 Regular Season,Sun,Home,,,,León,,,,,,,,,Match Postponed
2024-01-28,18:00,Liga MX,Clausura 2024 Regular Season,Sun,Away,,,,UNAM,,,,,,,,Head-to-Head,
2024-01-31,19:00,Liga MX,Clausura 2024 Regular Season,Wed,Home,,,,Atlas,,,,,,,,Head-to-Head,
2024-02-03,19:00,Liga MX,Clausura 2024 Regular Season,Sat,Home,,,,Tijuana,,,,,,,,Head-to-Head,
2024-02-10,21:00,Liga MX,Clausura 2024 Regular Season,Sat,Away,,,,Monterrey,,,,,,,,Head-to-Head,
2024-02-17,19:00,Liga MX,Clausura 2024 Regular Season,Sat,Home,,,,América,,,,,,,,Head-to-Head,
2024-02-20,19:00,Liga MX,Clausura 2024 Regular Season,Tue,Away,,,,Puebla,,,,,,,,Head-to-Head,
2024-02-23,21:00,Liga MX,Clausura 2024 Regular Season,Fri,Away,,,,Necaxa,,,,,,,,Head-to-Head,
2024-03-02,19:00,Liga MX,Clausura 2024 Regular Season,Sat,Home,,,,FC Juárez,,,,,,,,Head-to-Head,
2024-03-09,19:00,Liga MX,Clausura 2024 Regular Season,Sat,Home,,,,Querétaro,,,,,,,,Head-to-Head,
2024-03-17,19:00,Liga MX,Clausura 2024 Regular Season,Sun,Away,,,,Atlético,,,,,,,,Head-to-Head,
2024-03-30,19:00,Liga MX,Clausura 2024 Regular Season,Sat,Home,,,,Toluca,,,,,,,,Head-to-Head,
2024-04-06,19:00,Liga MX,Clausura 2024 Regular Season,Sat,Away,,,,UANL,,,,,,,,Head-to-Head,
2024-04-13,18:00,Liga MX,Clausura 2024 Regular Season,Sat,Home,,,,Guadalajara,,,,,,,,Head-to-Head,
2024-04-21,19:00,Liga MX,Clausura 2024 Regular Season,Sun,Away,,,,Santos,,,,,,,,Head-to-Head,
2024-04-27,20:00,Liga MX,Clausura 2024 Regular Season,Sat,Home,,,,Mazatlán,,,,,,,,Head-to-Head,
