Rk,Player,Nation,Pos,Squad,Age,Born,90s,Total_Cmp,Total_Att,Total_Cmp%,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,Ast,xAG,Expected_xA,Expected_A-xAG,KP,1/3,PPA,CrsPA,PrgP,Player Link_,Player ID_,Competition
209,Pedro De la Vega,ARG,FW,Lanús,21,2001,21.7,16.2,24.1,67.1,237.9,62.7,9.95,12.4,80.6,4.33,6.64,65.3,1.20,2.17,55.3,0.14,0.11,0.10,0.03,0.83,1.61,0.92,0.23,2.03,https://fbref.com/en/players/ef6e8c5b/Pedro-De-la-Vega,ef6e8c5b,Argentina Liga Profesional
210,Ramiro Degregorio,ARG,FW,Racing Club,19,2003,0.1,,,,,,,,,,,,,,,0.00,,,,,,,,,https://fbref.com/en/players/24a3ab29/Ramiro-Degregorio,24a3ab29,Argentina Liga Profesional
211,Mateo Del Blanco,ARG,"DF,MF",CA Unión,19,2003,3.7,29.2,43.5,67.1,516.5,293.5,13.8,17.3,79.7,10.5,14.6,72.2,4.05,8.38,48.4,0.00,0.08,0.14,-0.08,1.35,4.32,1.62,1.08,5.14,https://fbref.com/en/players/85e0feab/Mateo-Del-Blanco,85e0feab,Argentina Liga Profesional
212,Jonathan Dellarossa,ARG,MF,Instituto Atlético Central Córdoba,23,2000,0.1,,,,,,,,,,,,,,,0.00,,,,,,,,,https://fbref.com/en/players/850f3b42/Jonathan-Dellarossa,850f3b42,Argentina Liga Profesional
213,Valentín Depietri,ARG,"FW,MF",Talleres,22,2000,5.8,26.7,37.4,71.4,419.8,94.8,15.3,18.1,84.8,8.79,13.1,67.1,2.24,3.28,68.4,0.00,0.16,0.14,-0.16,1.90,2.07,1.03,0.00,3.79,https://fbref.com/en/players/d02cb5d7/Valentin-Depietri,d02cb5d7,Argentina Liga Profesional
214,Andrés Desábato,ARG,GK,Barracas Central,32,1990,24.0,20.0,31.9,62.7,642.6,505.6,2.63,2.71,96.9,9.25,9.46,97.8,8.04,19.6,41.0,0.00,0.00,0.00,0.00,0.00,1.00,0.04,0.00,0.00,https://fbref.com/en/players/bf3b5c92/Andres-Desabato,bf3b5c92,Argentina Liga Profesional
215,José Devecchi,ARG,GK,Sarmiento,27,1995,6.0,14.8,25.0,59.3,616.5,557.8,0.67,0.67,100.0,4.33,4.50,96.3,9.83,19.8,49.6,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,https://fbref.com/en/players/5d448a04/Jose-Devecchi,5d448a04,Argentina Liga Profesional
216,Marco Di Cesare,ARG,DF,Argentinos Jun,22,2001,12.1,56.8,70.6,80.4,1092.4,467.9,20.2,22.5,90.1,30.0,34.6,86.6,5.70,11.6,49.3,0.08,0.04,0.01,0.04,0.25,2.15,0.17,0.00,2.98,https://fbref.com/en/players/28c96f20/Marco-Di-Cesare,28c96f20,Argentina Liga Profesional
217,Francisco Di Franco,ARG,"MF,DF",Tucumán,28,1995,5.5,26.9,32.9,81.8,365.3,100.2,17.3,19.8,87.2,7.64,9.09,84.0,0.91,1.45,62.5,0.00,0.04,0.04,-0.04,0.91,3.09,0.36,0.00,3.27,https://fbref.com/en/players/356bf6af/Francisco-Di-Franco,356bf6af,Argentina Liga Profesional
218,Alan Di Pippa,ARG,MF,Banfield,22,2000,2.6,31.5,44.6,70.7,533.1,188.8,14.2,18.5,77.1,12.7,20.0,63.5,3.46,3.46,100.0,0.00,0.04,0.04,-0.04,1.15,3.85,0.77,0.00,5.38,https://fbref.com/en/players/12975989/Alan-Di-Pippa,12975989,Argentina Liga Profesional
219,Leonel Di Plácido,ARG,DF,Lanús,29,1994,1.7,29.4,43.5,67.6,499.4,234.1,14.1,17.6,80.0,11.8,15.3,76.9,2.94,6.47,45.5,0.00,0.06,0.06,-0.06,1.18,0.59,1.18,1.18,2.35,https://fbref.com/en/players/a5e7e6dd/Leonel-Di-Placido,a5e7e6dd,Argentina Liga Profesional
220,Lucas Diarte,ARG,DF,Club Atlético Belgrano,29,1993,10.8,31.6,45.8,68.9,499.2,245.4,16.8,19.5,85.8,11.7,17.0,68.5,2.13,5.83,36.5,0.00,0.05,0.07,-0.05,1.11,2.13,1.39,1.02,2.96,https://fbref.com/en/players/0e79a58c/Lucas-Diarte,0e79a58c,Argentina Liga Profesional
221,Enzo Díaz,ARG,DF,River Plate,27,1995,20.8,46.6,57.0,81.7,804.2,281.2,23.4,26.2,89.4,18.5,22.0,84.1,4.09,6.63,61.6,0.10,0.07,0.08,0.02,0.58,3.80,0.77,0.24,4.95,https://fbref.com/en/players/411d2dc0/Enzo-Diaz,411d2dc0,Argentina Liga Profesional
222,Franco Díaz,ARG,MF,Platense,22,2000,14.1,29.1,40.2,72.3,482.8,167.7,15.0,17.6,85.5,10.9,13.8,79.4,2.34,5.39,43.4,0.00,0.04,0.04,-0.04,0.99,3.12,0.43,0.07,5.46,https://fbref.com/en/players/a8150001/Franco-Diaz,a8150001,Argentina Liga Profesional
223,Gabriel Díaz,ARG,"DF,MF",Sarmiento,22,2000,16.2,21.8,38.2,57.0,430.2,251.5,8.52,11.2,75.8,9.51,16.3,58.3,3.21,7.53,42.6,0.06,0.11,0.16,-0.05,1.05,2.59,1.05,0.56,3.77,https://fbref.com/en/players/a6eff0a3/Gabriel-Diaz,a6eff0a3,Argentina Liga Profesional
224,Leandro Díaz,ARG,FW,Lanús,30,1992,22.8,12.9,22.2,57.8,183.0,47.6,7.19,10.7,67.5,3.60,6.10,59.0,0.88,1.75,50.0,0.18,0.11,0.07,0.07,0.79,1.05,0.61,0.18,1.45,https://fbref.com/en/players/3fee512a/Leandro-Diaz,3fee512a,Argentina Liga Profesional
225,Paulo Díaz,CHI,DF,River Plate,28,1994,12.7,67.8,75.2,90.2,1442.4,598.6,21.0,22.0,95.4,33.9,36.9,91.9,12.3,14.8,83.0,0.00,0.03,0.02,-0.03,0.39,4.80,0.24,0.08,4.25,https://fbref.com/en/players/3906e923/Paulo-Diaz,3906e923,Argentina Liga Profesional
226,Willer Ditta,COL,DF,Newell's OB,26,1997,16.2,55.9,64.3,86.9,1124.3,339.1,17.2,18.2,94.2,32.4,35.6,91.1,5.99,9.20,65.1,0.00,0.03,0.04,-0.03,0.12,3.27,0.37,0.00,3.95,https://fbref.com/en/players/95c2f969/Willer-Ditta,95c2f969,Argentina Liga Profesional
227,Jerónimo Domina,ARG,FW,CA Unión,17,2005,12.8,12.4,19.5,63.9,184.6,50.9,6.56,8.67,75.7,3.59,5.08,70.8,1.09,1.64,66.7,0.08,0.06,0.05,0.02,0.94,1.48,0.78,0.31,1.95,https://fbref.com/en/players/25da3c90/Jeronimo-Domina,25da3c90,Argentina Liga Profesional
228,Alexis Dominguez,ARG,FW,Barracas Central,26,1996,8.4,12.6,22.3,56.7,158.8,29.6,7.38,11.2,66.0,3.21,6.07,52.9,0.48,1.31,36.4,0.00,0.02,0.07,-0.02,0.36,0.71,0.48,0.12,1.31,https://fbref.com/en/players/55facc6c/Alexis-Dominguez,55facc6c,Argentina Liga Profesional
229,Benjamín Domínguez,ARG,FW,Gimnasia ELP,19,2003,12.7,11.7,19.2,61.1,153.1,28.0,7.56,10.4,72.7,3.07,5.59,54.9,0.24,0.94,25.0,0.00,0.09,0.14,-0.09,0.79,0.63,0.47,0.08,0.87,https://fbref.com/en/players/a83b47fa/Benjamin-Dominguez,a83b47fa,Argentina Liga Profesional
230,Fabricio Domínguez,URU,"MF,DF",Argentinos Jun,24,1998,8.6,26.3,39.8,66.1,443.0,177.7,13.1,16.2,81.3,8.95,12.2,73.3,3.14,7.44,42.2,0.23,0.20,0.17,0.03,2.21,3.37,2.56,1.05,5.81,https://fbref.com/en/players/2798cc56/Fabricio-Dominguez,2798cc56,Argentina Liga Profesional
231,Jose Domínguez,PAR,DF,Lanús,26,1996,12.7,32.9,41.3,79.6,710.6,270.6,9.76,10.8,90.5,17.4,19.7,88.4,5.51,9.69,56.9,0.16,0.03,0.01,0.13,0.47,2.05,0.24,0.08,2.60,https://fbref.com/en/players/97d24b73/Jose-Dominguez,97d24b73,Argentina Liga Profesional
232,Alejandro Donatti,ARG,DF,Sarmiento,36,1986,12.0,11.0,16.9,65.0,228.0,98.0,2.83,4.00,70.8,6.67,8.25,80.8,1.42,4.25,33.3,0.08,0.04,0.00,0.04,0.17,0.42,0.08,0.00,0.58,https://fbref.com/en/players/74ebe778/Alejandro-Donatti,74ebe778,Argentina Liga Profesional
233,Tomás Durso,ARG,GK,Gimnasia ELP,23,1999,26.0,13.4,23.6,56.8,492.4,416.9,1.65,1.69,97.7,5.19,5.27,98.5,6.58,16.5,39.8,0.00,0.00,0.00,0.00,0.00,0.58,0.00,0.00,0.00,https://fbref.com/en/players/a7245aa0/Tomas-Durso,a7245aa0,Argentina Liga Profesional
234,Facundo Echevarría,ARG,FW,Defensa y Just,20,2002,0.5,20.0,24.0,83.3,280.0,70.0,10.0,12.0,83.3,8.00,8.00,100.0,0.00,2.00,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,https://fbref.com/en/players/5d78e702/Facundo-Echevarria,5d78e702,Argentina Liga Profesional
235,Claudio Echeverri,ARG,"MF,DF",River Plate,17,2006,0.8,51.3,60.0,85.4,823.8,150.0,28.8,31.3,92.0,18.8,22.5,83.3,3.75,5.00,75.0,1.25,0.13,0.13,1.13,2.50,1.25,1.25,0.00,7.50,https://fbref.com/en/players/49a605df/Claudio-Echeverri,49a605df,Argentina Liga Profesional
236,Jorge Eduardo Recalde,PAR,FW,Newell's OB,30,1992,20.4,17.3,23.4,74.0,244.6,43.9,9.80,12.1,81.0,5.34,7.35,72.7,1.08,1.62,66.7,0.05,0.08,0.05,-0.03,0.83,1.67,0.34,0.00,2.84,https://fbref.com/en/players/8690c0b1/Jorge-Eduardo-Recalde,8690c0b1,Argentina Liga Profesional
237,Jalil Elías,ARG,MF,San Lorenzo,26,1996,23.2,46.9,56.6,82.8,849.4,261.2,20.0,22.3,89.6,20.2,22.8,88.6,5.39,8.53,63.1,0.04,0.06,0.05,-0.02,0.86,5.00,0.56,0.13,5.95,https://fbref.com/en/players/ffab97dd/Jalil-Elias,ffab97dd,Argentina Liga Profesional
238,Edgar Elizalde,URU,DF,Independiente,22,2000,12.6,29.0,44.0,65.9,589.6,286.2,8.33,10.4,80.2,16.0,21.3,75.0,4.13,10.9,38.0,0.00,0.02,0.02,-0.02,0.32,3.49,0.16,0.08,4.60,https://fbref.com/en/players/f2950f57/Edgar-Elizalde,f2950f57,Argentina Liga Profesional
239,Guillermo Enrique,ARG,DF,Gimnasia ELP,22,2000,13.7,18.7,36.3,51.5,395.5,245.3,6.35,9.27,68.5,8.61,14.6,59.0,3.50,9.78,35.8,0.07,0.15,0.14,-0.07,0.58,1.68,0.44,0.29,2.77,https://fbref.com/en/players/4d26ae2d/Guillermo-Enrique,4d26ae2d,Argentina Liga Profesional
240,Lautaro Escalante,ARG,MF,Defensa y Just,23,1999,7.1,28.7,38.5,74.7,509.6,140.3,12.1,14.8,81.9,12.3,14.4,85.3,2.96,6.34,46.7,0.14,0.14,0.08,0.00,1.69,3.10,0.85,0.28,5.77,https://fbref.com/en/players/d4032251/Lautaro-Escalante,d4032251,Argentina Liga Profesional
241,Julián Eseiza,ARG,"DF,MF",Godoy Cruz,20,2002,1.9,23.2,40.5,57.1,382.1,170.5,9.47,11.1,85.7,10.0,13.7,73.1,2.11,10.0,21.1,0.00,0.11,0.05,-0.11,1.05,1.05,0.53,0.00,2.63,https://fbref.com/en/players/0757e74b/Julian-Eseiza,0757e74b,Argentina Liga Profesional
242,Marcelo Esponda,ARG,MF,Newell's OB,20,2003,0.1,70.0,100.0,70.0,1120.0,290.0,20.0,30.0,66.7,30.0,30.0,100.0,10.0,20.0,50.0,0.00,0.00,0.00,0.00,0.00,10.0,0.00,0.00,20.0,https://fbref.com/en/players/e7bc6a66/Marcelo-Esponda,e7bc6a66,Argentina Liga Profesional
243,Lucas Esquivel,ARG,DF,CA Unión,21,2001,11.5,35.4,54.3,65.2,611.7,318.0,18.4,21.7,85.1,13.5,20.1,67.1,3.22,9.48,33.9,0.00,0.09,0.10,-0.09,1.22,3.04,0.78,0.35,3.65,https://fbref.com/en/players/404169c2/Lucas-Esquivel,404169c2,Argentina Liga Profesional
244,Matías Esquivel,ARG,"MF,FW",Lanús,23,1999,14.2,32.4,47.5,68.1,678.8,261.3,13.2,15.7,83.9,11.1,15.3,72.8,7.11,12.7,56.1,0.14,0.19,0.19,-0.05,2.82,5.85,2.04,0.77,6.76,https://fbref.com/en/players/fdfee538/Matias-Esquivel,fdfee538,Argentina Liga Profesional
245,Marcelo Estigarribia,ARG,FW,Tucumán,27,1995,19.3,16.0,28.4,56.4,210.7,47.0,10.6,17.1,62.1,4.15,6.63,62.5,0.52,1.14,45.5,0.21,0.10,0.08,0.10,1.24,1.66,0.62,0.05,2.33,https://fbref.com/en/players/d535f426/Marcelo-Estigarribia,d535f426,Argentina Liga Profesional
246,Yair Ezequiel Arismendi,ARG,MF,Sarmiento,24,1998,1.3,,,,,,,,,,,,,,,0.00,,,,,,,,,https://fbref.com/en/players/9438188a/Yair-Ezequiel-Arismendi,9438188a,Argentina Liga Profesional
247,Gonzalo Ezequiel González,ARG,FW,Gimnasia ELP,27,1995,0.6,,,,,,,,,,,,,,,0.00,,,,,,,,,https://fbref.com/en/players/c5282c88/Gonzalo-Ezequiel-Gonzalez,c5282c88,Argentina Liga Profesional
248,Frank Fabra,COL,DF,Boca Juniors,31,1991,15.5,52.4,63.9,82.0,852.8,317.6,26.8,29.5,90.6,20.2,24.1,83.7,4.26,7.55,56.4,0.06,0.14,0.15,-0.08,1.10,3.94,1.29,0.77,6.26,https://fbref.com/en/players/feccb595/Frank-Fabra,feccb595,Argentina Liga Profesional
249,Francisco Facello,ARG,DF,Club Atlético Belgrano,20,2003,0.2,40.0,60.0,66.7,580.0,30.0,25.0,25.0,100.0,15.0,20.0,75.0,0.00,15.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/982c96ca/Francisco-Facello,982c96ca,Argentina Liga Profesional
250,Kevin Facundo Gutiérrez,ARG,MF,Defensa y Just,25,1997,21.8,45.8,56.6,81.0,908.5,287.0,16.8,18.9,88.8,21.1,24.7,85.5,7.20,10.2,70.7,0.14,0.04,0.05,0.10,0.69,5.37,0.64,0.00,5.78,https://fbref.com/en/players/b9412d9e/Kevin-Facundo-Gutierrez,b9412d9e,Argentina Liga Profesional
251,Facundo Farías,ARG,"FW,MF",Colón,20,2002,5.1,25.7,31.6,81.4,458.8,110.6,12.2,13.5,89.9,10.8,12.2,88.7,2.35,4.12,57.1,0.20,0.08,0.06,0.12,1.37,2.75,0.59,0.00,4.90,https://fbref.com/en/players/8863ae75/Facundo-Farias,8863ae75,Argentina Liga Profesional
252,Franco Farías,ARG,MF,Barracas Central,20,2002,1.3,,,,,,,,,,,,,,,0.00,,,,,,,,,https://fbref.com/en/players/6c3e094c/Franco-Farias,6c3e094c,Argentina Liga Profesional
253,Brian Farioli,ARG,"MF,FW",CC Córdoba,24,1998,20.0,28.9,41.4,69.8,555.1,139.9,12.0,14.3,84.2,9.75,13.2,74.1,5.70,10.2,55.9,0.10,0.11,0.11,-0.01,1.95,2.35,1.10,0.40,4.10,https://fbref.com/en/players/acbef1bb/Brian-Farioli,acbef1bb,Argentina Liga Profesional
254,Federico Fattori,ARG,MF,CA Huracán,30,1992,18.3,54.6,62.7,87.0,1105.4,328.7,17.9,19.9,89.8,26.4,29.2,90.5,9.45,11.6,81.6,0.05,0.03,0.03,0.03,0.60,6.28,0.66,0.11,8.42,https://fbref.com/en/players/80373bb5/Federico-Fattori,80373bb5,Argentina Liga Profesional
255,Lautaro Fedele,ARG,FW,Defensa y Just,21,2001,0.1,30.0,50.0,60.0,250.0,110.0,30.0,30.0,100.0,0.00,10.0,0.0,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/4ddb902c/Lautaro-Fedele,4ddb902c,Argentina Liga Profesional
256,Andrés Felipe Amaya,COL,"FW,MF",Club Atlético Belgrano,21,2001,0.3,,,,,,,,,,,,,,,0.00,,,,,,,,,https://fbref.com/en/players/2f29cfe8/Andres-Felipe-Amaya,2f29cfe8,Argentina Liga Profesional
257,Nicolás Femia,ARG,"MF,FW",Sarmiento,26,1996,0.2,65.0,75.0,86.7,1250.0,465.0,25.0,25.0,100.0,35.0,40.0,87.5,5.00,10.0,50.0,0.00,0.00,0.00,0.00,5.00,0.00,0.00,0.00,5.00,https://fbref.com/en/players/762fa3e3/Nicolas-Femia,762fa3e3,Argentina Liga Profesional
258,Damián Fernández,ARG,"MF,DF",Vélez Sarsfield,22,2001,6.1,31.8,41.6,76.4,539.2,134.3,16.1,20.0,80.3,12.6,14.3,88.5,2.62,4.26,61.5,0.00,0.02,0.02,-0.02,0.16,2.30,0.00,0.00,2.46,https://fbref.com/en/players/a15750e1/Damian-Fernandez,a15750e1,Argentina Liga Profesional
259,Ignacio Fernández,ARG,MF,Boca Juniors,20,2002,10.8,64.3,74.3,86.5,1113.9,306.7,29.7,33.0,90.2,25.8,29.0,89.1,6.94,8.61,80.6,0.00,0.11,0.12,-0.11,0.93,5.37,0.46,0.00,6.76,https://fbref.com/en/players/319857df/Ignacio-Fernandez,319857df,Argentina Liga Profesional
260,Ignacio Fernández,ARG,"MF,FW",River Plate,33,1990,19.8,50.4,64.2,78.4,796.6,243.3,25.9,29.0,89.2,18.2,22.6,80.4,3.79,7.07,53.6,0.20,0.19,0.20,0.02,2.42,6.06,2.22,0.35,9.39,https://fbref.com/en/players/97a17c0b/Ignacio-Fernandez,97a17c0b,Argentina Liga Profesional
261,Julián Fernández,ARG,MF,Lanús,27,1995,11.4,,,,,,,,,,,,,,,0.00,,,,,,,,,https://fbref.com/en/players/88d268c8/Julian-Fernandez,88d268c8,Argentina Liga Profesional
262,Julián Fernández,ARG,"FW,MF",Vélez Sarsfield,19,2004,7.1,26.2,37.6,69.7,431.1,124.8,13.8,16.8,82.4,8.59,12.1,70.9,2.54,5.35,47.4,0.00,0.08,0.10,-0.08,1.27,1.69,0.99,0.14,3.10,https://fbref.com/en/players/83572e83/Julian-Fernandez,83572e83,Argentina Liga Profesional
263,Nicolás Fernández,ARG,FW,Defensa y Just,26,1996,23.6,15.0,19.9,75.7,240.7,52.2,7.71,9.32,82.7,5.30,6.99,75.8,1.27,1.48,85.7,0.04,0.14,0.09,-0.10,1.44,1.31,0.76,0.00,2.63,https://fbref.com/en/players/31d73bbd/Nicolas-Fernandez,31d73bbd,Argentina Liga Profesional
264,Nicolás Fernández,ARG,"DF,FW",Estudiantes,20,2002,1.1,20.0,30.0,66.7,366.4,125.5,5.45,7.27,75.0,10.9,10.9,100.0,1.82,5.45,33.3,0.00,0.00,0.00,0.00,0.00,0.91,0.00,0.00,1.82,https://fbref.com/en/players/1531aff8/Nicolas-Fernandez,1531aff8,Argentina Liga Profesional
265,Román Fernández,ARG,FW,Racing Club,17,2005,0.4,40.0,50.0,80.0,682.5,145.0,20.0,22.5,88.9,17.5,17.5,100.0,2.50,7.50,33.3,0.00,0.00,0.00,0.00,0.00,2.50,0.00,0.00,5.00,https://fbref.com/en/players/472241f4/Roman-Fernandez,472241f4,Argentina Liga Profesional
266,Thiago Fernández,ARG,"FW,MF",Vélez Sarsfield,18,2004,1.3,26.9,40.8,66.0,440.0,83.1,14.6,18.5,79.2,10.0,13.1,76.5,1.54,6.92,22.2,0.00,0.00,0.00,0.00,0.00,3.08,1.54,0.77,3.08,https://fbref.com/en/players/00322f0d/Thiago-Fernandez,00322f0d,Argentina Liga Profesional
267,Tomás Fernández,ARG,DF,Gimnasia ELP,23,1999,0.2,55.0,85.0,64.7,1350.0,720.0,15.0,25.0,60.0,30.0,45.0,66.7,10.0,15.0,66.7,0.00,0.00,0.00,0.00,0.00,5.00,0.00,0.00,0.00,https://fbref.com/en/players/d8e12d99/Tomas-Fernandez,d8e12d99,Argentina Liga Profesional
268,Vicente Fernández,CHI,"MF,FW",Talleres,23,1999,0.5,46.0,70.0,65.7,578.0,182.0,32.0,34.0,94.1,12.0,16.0,75.0,0.00,12.0,0.0,0.00,0.00,0.00,0.00,2.00,2.00,0.00,0.00,4.00,https://fbref.com/en/players/4a1491d1/Vicente-Fernandez,4a1491d1,Argentina Liga Profesional
269,Juan Fernando Garro,ARG,"MF,FW",CA Huracán,30,1992,3.0,21.3,26.3,81.0,335.7,66.3,12.0,13.7,87.8,6.33,7.33,86.4,2.00,2.67,75.0,0.00,0.03,0.10,-0.03,0.67,2.00,1.00,0.00,2.33,https://fbref.com/en/players/6009bf94/Juan-Fernando-Garro,6009bf94,Argentina Liga Profesional
270,Gianluca Ferrari,ARG,DF,Godoy Cruz,25,1997,2.5,22.4,30.4,73.7,595.2,165.6,2.80,4.80,58.3,12.4,14.4,86.1,7.20,11.2,64.3,0.40,0.24,0.00,0.16,0.40,0.40,0.00,0.00,0.40,https://fbref.com/en/players/09e1d2b1/Gianluca-Ferrari,09e1d2b1,Argentina Liga Profesional
271,Cristian Ferreira,ARG,MF,Newell's OB,23,1999,17.0,32.3,43.2,74.8,583.1,153.8,15.2,17.5,86.9,11.3,13.7,82.4,4.76,8.76,54.4,0.06,0.13,0.12,-0.07,1.47,4.18,0.65,0.06,5.12,https://fbref.com/en/players/f088e129/Cristian-Ferreira,f088e129,Argentina Liga Profesional
272,Facundo Ferreyra,ARG,"FW,MF",Argentinos Jun,31,1991,2.1,18.1,31.4,57.6,246.7,32.9,11.9,16.7,71.4,4.76,9.05,52.6,0.95,1.90,50.0,0.48,0.14,0.10,0.33,0.48,0.48,0.00,0.00,0.95,https://fbref.com/en/players/b39a793e/Facundo-Ferreyra,b39a793e,Argentina Liga Profesional
273,Luciano Ferreyra,ARG,"MF,FW",Rosario Cent,20,2002,1.6,27.5,34.4,80.0,428.8,90.0,16.3,18.8,86.7,8.13,8.75,92.9,1.88,4.38,42.9,0.00,0.25,0.25,-0.25,0.63,3.75,0.00,0.00,4.38,https://fbref.com/en/players/056229e3/Luciano-Ferreyra,056229e3,Argentina Liga Profesional
274,Héctor Fértoli,ARG,"FW,MF",Racing Club,28,1994,1.6,40.0,60.6,66.0,668.8,177.5,20.0,23.1,86.5,15.0,20.0,75.0,3.75,13.8,27.3,0.00,0.37,0.19,-0.37,2.50,5.00,2.50,1.25,6.25,https://fbref.com/en/players/54328474/Hector-Fertoli,54328474,Argentina Liga Profesional
275,Jorge Figal,ARG,DF,Boca Juniors,28,1994,22.1,45.8,55.9,82.0,880.1,331.6,16.3,18.0,90.7,23.9,26.2,91.4,5.11,10.1,50.7,0.00,0.00,0.01,-0.00,0.09,2.44,0.32,0.00,2.40,https://fbref.com/en/players/91e44066/Jorge-Figal,91e44066,Argentina Liga Profesional
276,Jose Florentín,PAR,MF,Vélez Sarsfield,26,1996,16.6,35.7,45.6,78.2,595.9,192.2,16.9,19.9,85.2,15.3,18.1,84.7,2.41,3.98,60.6,0.00,0.04,0.03,-0.04,0.66,4.04,0.24,0.00,5.18,https://fbref.com/en/players/c5510535/Jose-Florentin,c5510535,Argentina Liga Profesional
277,Francisco Flores,ARG,DF,Tucumán,21,2002,3.0,39.0,45.0,86.7,796.3,306.0,10.0,10.7,93.8,23.7,26.0,91.0,4.33,6.67,65.0,0.00,0.00,0.00,0.00,0.00,2.33,0.00,0.00,1.67,https://fbref.com/en/players/448ff13f/Francisco-Flores,448ff13f,Argentina Liga Profesional
278,Gonzalo Flores,ARG,"FW,MF",Tigre,20,2002,4.4,17.3,24.1,71.7,211.8,13.4,10.5,12.5,83.6,5.23,7.05,74.2,0.00,1.36,0.0,0.00,0.02,0.00,-0.02,0.23,0.45,0.00,0.00,0.45,https://fbref.com/en/players/e7ba6063/Gonzalo-Flores,e7ba6063,Argentina Liga Profesional
279,Ezequiel Forclaz,ARG,"MF,FW",Tigre,19,2003,2.0,34.0,49.5,68.7,446.5,152.5,26.0,33.0,78.8,6.50,11.0,59.1,1.50,4.50,33.3,0.50,0.30,0.05,0.20,2.50,4.50,2.00,0.00,7.00,https://fbref.com/en/players/8e301679/Ezequiel-Forclaz,8e301679,Argentina Liga Profesional
280,Alan Franco,ECU,MF,Talleres,24,1998,11.5,30.3,36.0,84.1,461.5,106.5,15.9,17.3,92.0,11.4,13.2,86.2,1.65,2.87,57.6,0.09,0.04,0.03,0.04,0.52,1.65,0.35,0.09,2.43,https://fbref.com/en/players/c76b161b/Alan-Franco,c76b161b,Argentina Liga Profesional
281,Juan Franco Arrellaga,PAR,DF,Instituto Atlético Central Córdoba,30,1992,9.5,28.4,45.8,62.1,464.4,251.3,14.8,17.9,82.9,11.3,17.9,62.9,1.89,7.37,25.7,0.00,0.04,0.03,-0.04,0.74,3.05,0.42,0.32,3.37,https://fbref.com/en/players/6015ddd0/Juan-Franco-Arrellaga,6015ddd0,Argentina Liga Profesional
282,Nazareno Funez,ARG,FW,Newell's OB,21,2001,0.4,,,,,,,,,,,,,,,0.00,,,,,,,,,https://fbref.com/en/players/29d08c06/Nazareno-Funez,29d08c06,Argentina Liga Profesional
283,Santiago Gabriel,ARG,"DF,MF",Argentinos Jun,22,2000,18.0,30.9,47.1,65.7,562.0,170.0,13.2,15.7,83.7,13.1,17.7,74.0,3.83,9.00,42.6,0.11,0.10,0.11,0.01,0.89,2.17,1.06,0.50,3.61,https://fbref.com/en/players/8f2ac304/Santiago-Gabriel,8f2ac304,Argentina Liga Profesional
284,Thomas Galdames,CHI,DF,Godoy Cruz,24,1998,14.4,24.2,37.4,64.9,523.1,276.3,9.24,10.9,84.7,10.1,13.5,74.9,4.65,11.3,41.4,0.07,0.03,0.04,0.03,0.90,3.06,0.63,0.42,2.50,https://fbref.com/en/players/9e635406/Thomas-Galdames,9e635406,Argentina Liga Profesional
285,Jonatan Gallardo,ARG,"MF,DF",Sarmiento,25,1997,2.3,9.57,17.0,56.4,166.1,62.6,3.91,6.09,64.3,4.78,6.09,78.6,0.43,1.74,25.0,0.00,0.04,0.00,-0.04,0.43,0.87,0.43,0.43,2.61,https://fbref.com/en/players/f34629ab/Jonatan-Gallardo,f34629ab,Argentina Liga Profesional
286,Baltasar Gallego,ARG,"FW,MF",Racing Club,19,2003,5.2,20.0,26.7,74.8,257.3,51.0,13.3,15.8,84.1,5.58,6.73,82.9,0.38,1.54,25.0,0.00,0.17,0.06,-0.17,0.58,1.15,0.38,0.00,1.92,https://fbref.com/en/players/3ae8029b/Baltasar-Gallego,3ae8029b,Argentina Liga Profesional
287,Rodrigo Gallo,ARG,DF,Gimnasia ELP,22,2000,0.8,30.0,58.8,51.1,640.0,431.3,10.0,15.0,66.7,13.8,20.0,68.8,6.25,17.5,35.7,0.00,0.00,0.00,0.00,0.00,3.75,0.00,0.00,5.00,https://fbref.com/en/players/ab84ccab/Rodrigo-Gallo,ab84ccab,Argentina Liga Profesional
288,Ignacio Galván,ARG,DF,Racing Club,20,2002,0.1,80.0,90.0,88.9,1500.0,220.0,30.0,30.0,100.0,30.0,40.0,75.0,10.0,10.0,100.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/e2525aa4/Ignacio-Galvan,e2525aa4,Argentina Liga Profesional
289,Jonathan Galván,ARG,DF,Racing Club,30,1992,6.5,58.8,73.4,80.1,1253.4,415.1,14.5,16.3,88.7,35.5,38.6,92.0,8.77,17.1,51.4,0.15,0.05,0.03,0.11,0.46,3.85,0.00,0.00,4.92,https://fbref.com/en/players/f865dc98/Jonathan-Galvan,f865dc98,Argentina Liga Profesional
