Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Referee,Match Report,Notes
2023-07-01,22:10,Liga MX,Apertura 2023 Regular Season,Sat,Home,W,2.0,0.0,Cruz Azul,3.1,0.6,55.0,20169.0,Aldo Rocha,4-3-3,Víctor Cáceres,Match Report,
2023-07-09,20:00,Liga MX,Apertura 2023 Regular Season,Sun,Away,L,0.0,1.0,Monterrey,0.8,0.8,50.0,38156.0,Aldo Rocha,5-4-1,Edgar Morales,Match Report,
2023-07-13,20:05,Liga MX,Apertura 2023 Regular Season,Thu,Away,D,0.0,0.0,Santos,0.3,0.5,54.0,13199.0,Aldo Rocha,4-3-3,Diego Montaño,Match Report,
2023-08-20,22:10,Liga MX,Apertura 2023 Regular Season,Sun,Away,D,1.0,1.0,América,0.9,1.8,36.0,17046.0,Aldo Rocha,4-3-3,Adonai Escobedo,Match Report,
2023-08-26,18:00,Liga MX,Apertura 2023 Regular Season,Sat,Home,D,0.0,0.0,Toluca,0.9,0.8,59.0,15657.0,Aldo Rocha,4-3-3,Guillermo Pacheco,Match Report,
2023-08-30,20:06,Liga MX,Apertura 2023 Regular Season,Wed,Away,W,2.0,1.0,Querétaro,0.8,1.2,60.0,9140.0,Aldo Rocha,4-3-3,Fernando Hernández,Match Report,
2023-09-03,21:00,Liga MX,Apertura 2023 Regular Season,Sun,Away,L,0.0,2.0,Atlético,0.6,1.3,59.0,18313.0,Aldo Rocha,4-3-3,Luis Enrique Santander,Match Report,
2023-09-17,20:00,Liga MX,Apertura 2023 Regular Season,Sun,Home,W,2.0,0.0,UANL,1.7,0.6,38.0,15413.0,Aldo Rocha,4-3-3,Adonai Escobedo,Match Report,
2023-09-22,19:00,Liga MX,Apertura 2023 Regular Season,Fri,Away,W,2.0,1.0,FC Juárez,1.4,1.9,43.0,13802.0,Aldo Rocha,4-3-3,Víctor Cáceres,Match Report,
2023-09-28,21:00,Liga MX,Apertura 2023 Regular Season,Thu,Home,L,2.0,3.0,Puebla,1.0,1.5,61.0,16390.0,Aldo Rocha,4-3-3,Ismael Lopez,Match Report,
2023-10-07,20:00,Liga MX,Apertura 2023 Regular Season,Sat,Away,L,1.0,4.0,Guadalajara,0.6,2.0,55.0,38972.0,Aldo Rocha,4-3-3,Adonai Escobedo,Match Report,
2023-10-20,20:00,Liga MX,Apertura 2023 Regular Season,Fri,Home,L,1.0,3.0,Mazatlán,2.5,1.7,66.0,13006.0,Aldo Rocha,4-3-3,Marco Antonio Ortíz,Match Report,
2023-10-24,20:00,Liga MX,Apertura 2023 Regular Season,Tue,Away,D,1.0,1.0,León,1.1,1.2,36.0,24899.0,Hugo Nervo,5-4-1,Diego Montaño,Match Report,
2023-10-29,20:06,Liga MX,Apertura 2023 Regular Season,Sun,Away,L,0.0,2.0,Tijuana,0.7,0.3,55.0,20333.0,Hugo Nervo,5-4-1,Daniel Quintero,Match Report,
2023-11-01,19:00,Liga MX,Apertura 2023 Regular Season,Wed,Home,L,0.0,2.0,Pachuca,2.0,1.4,58.0,9089.0,Hugo Nervo,4-5-1,Luis Enrique Santander,Match Report,
