Rk,Player,Nation,Pos,Squad,Age,Born,Playing Time_MP,Playing Time_Min,Playing Time_Mn/MP,Playing Time_Min%,Playing Time_90s,Starts_Starts,Starts_Mn/Start,Starts_Compl,Subs_Subs,Subs_Mn/Sub,Subs_unSub,Team Success_PPM,Team Success_onG,Team Success_onGA,Team Success_+/-,Team Success_+/-90,Team Success_On-Off,Team Success (xG)_onxG,Team Success (xG)_onxGA,Team Success (xG)_xG+/-,Team Success (xG)_xG+/-90,Team Success (xG)_On-Off,Player Link_,Player ID_,Competition
93,Gjyla Briajan,ITA,FW,FeralpiSalò,16-259,2007,1,6,6,0.4,0.1,0.00,,0.00,10.0,6,0.00,0.00,0.00,0.00,0.00,0.00,+0.95,,,,,,https://fbref.com/en/players/4dbe8d7a/Gjyla-Briajan,4dbe8d7a,Serie B
94,Nicolò Brighenti,ITA,DF,Catanzaro,34-160,1989,19,1699,89,99.4,18.9,1.01,89,0.95,0.00,,0.00,1.58,1.48,1.27,0.21,+0.21,+0.21,1.12,1.34,-0.23,-0.23,-0.23,https://fbref.com/en/players/54c356b0/Nicolo-Brighenti,54c356b0,Serie B
95,Enrico Brignola,ITA,"MF,FW",Catanzaro,24-184,1999,11,387,35,22.6,4.3,0.70,70,0.00,1.86,22,1.86,1.27,0.70,1.16,-0.47,-0.47,-0.87,0.67,1.60,-0.93,-0.93,-0.91,https://fbref.com/en/players/d0643f8f/Enrico-Brignola,d0643f8f,Serie B
96,Jérémie Broh,ITA,MF,Südtirol,26-293,1997,15,675,45,39.5,7.5,0.80,70,0.13,1.20,28,0.53,1.33,1.73,1.60,0.13,+0.13,+0.39,1.04,1.07,-0.01,-0.02,-0.08,https://fbref.com/en/players/1af19328/Jeremie-Broh,1af19328,Serie B
97,Bruno,BRA,GK,Venezia,25-222,1998,9,810,90,47.4,9.0,1.00,90,1.00,0.00,,1.11,2.00,1.78,1.11,0.67,+0.67,+0.17,1.51,1.08,0.44,+0.44,+0.28,https://fbref.com/en/players/e51336b7/Bruno,e51336b7,Serie B
98,Matteo Brunori,ITA,FW,Palermo,29-068,1994,19,1546,81,90.4,17.2,1.05,84,0.64,0.06,36,0.00,1.68,1.45,1.10,0.35,+0.35,-1.30,1.42,1.09,0.34,+0.34,-0.34,https://fbref.com/en/players/ad48aee0/Matteo-Brunori,ad48aee0,Serie B
99,Marcel Büchel,LIE,MF,Ascoli,32-296,1991,1,40,40,2.3,0.4,2.50,40,0.00,0.00,,2.50,0.00,0.00,2.50,-2.50,-2.25,-1.93,0.25,2.25,-2.00,-1.85,-1.59,https://fbref.com/en/players/2edeb221/Marcel-Buchel,2edeb221,Serie B
100,Cristian Buonaiuto,ITA,"MF,FW",Cremonese,31-010,1992,13,601,46,35.1,6.7,1.04,70,0.00,0.90,18,0.15,1.54,1.94,0.75,1.19,+1.20,+0.87,1.85,0.76,1.09,+1.10,+0.73,https://fbref.com/en/players/f3a9fa26/Cristian-Buonaiuto,f3a9fa26,Serie B
101,Lorenzo Busato,ITA,DF,Venezia,19-333,2004,2,36,18,2.1,0.4,0.00,,0.00,5.00,18,20.0,1.50,2.50,2.50,0.00,0.00,-0.59,1.00,3.50,-2.50,-2.57,-2.92,https://fbref.com/en/players/e6923d7a/Lorenzo-Busato,e6923d7a,Serie B
102,Gianluca Busio,USA,MF,Venezia,21-225,2002,18,1386,77,81.1,15.4,1.10,81,0.52,0.06,1,0.06,1.89,1.49,1.04,0.45,+0.45,-0.66,1.37,1.06,0.32,+0.32,+0.11,https://fbref.com/en/players/4a0b7f07/Gianluca-Busio,4a0b7f07,Serie B
103,Nicolò Buso,ITA,FW,Calcio Lecco 1912,23-341,2000,17,1171,69,68.5,13.0,1.08,77,0.23,0.23,33,0.00,1.18,1.23,1.54,-0.31,-0.31,+0.53,1.25,1.45,-0.19,-0.19,-0.02,https://fbref.com/en/players/2bfbc2c8/Nicolo-Buso,2bfbc2c8,Serie B
104,Karlo Butić,CRO,FW,FeralpiSalò,25-140,1998,18,934,52,54.6,10.4,0.87,77,0.19,0.87,26,0.00,0.78,1.06,1.63,-0.58,-0.58,+0.81,1.09,1.35,-0.27,-0.27,+0.62,https://fbref.com/en/players/165f9fbf/Karlo-Butic,165f9fbf,Serie B
105,Alessio Buttaro,ITA,"DF,FW",Palermo,21-120,2002,6,201,34,11.8,2.2,0.45,90,0.45,2.27,22,1.82,1.50,1.82,1.82,0.00,0.00,-0.54,1.27,1.73,-0.45,-0.45,-0.93,https://fbref.com/en/players/2b43ebed/Alessio-Buttaro,2b43ebed,Serie B
106,Hugo Buyla,EQG,DF,Sampdoria,18-306,2005,0,,,,,0,,0,0,,7,,,,,,,,,,,,https://fbref.com/en/players/4a8c3507/Hugo-Buyla,4a8c3507,Serie B
107,Andrea Cagnano,ITA,DF,Südtirol,25-205,1998,6,314,52,18.4,3.5,0.86,80,0.29,0.86,24,2.86,0.17,1.14,1.71,-0.57,-0.57,-0.57,0.46,1.17,-0.69,-0.69,-0.88,https://fbref.com/en/players/fae9dd51/Andrea-Cagnano,fae9dd51,Serie B
108,Arturo Calabresi,ITA,DF,Pisa,27-297,1996,11,333,30,19.5,3.7,0.81,50,0.27,2.16,23,1.08,1.45,1.08,1.35,-0.27,-0.27,-0.14,0.84,1.43,-0.59,-0.59,-0.60,https://fbref.com/en/players/34bb6fbd/Arturo-Calabresi,34bb6fbd,Serie B
109,Fabrizio Caligara,ITA,MF,Ascoli,23-271,2000,12,647,54,37.8,7.2,1.25,61,0.00,0.42,32,0.14,0.92,1.11,1.39,-0.28,-0.28,+0.15,1.18,1.29,-0.11,-0.11,+0.31,https://fbref.com/en/players/22ca11f1/Fabrizio-Caligara,22ca11f1,Serie B
110,Giacomo Calò,ITA,MF,Cosenza,26-337,1997,17,1362,80,79.6,15.1,0.99,88,0.79,0.13,25,0.00,1.18,1.26,1.26,0.00,0.00,+0.52,1.24,1.13,0.10,+0.10,+0.01,https://fbref.com/en/players/d2ed2e04/Giacomo-Calo,d2ed2e04,Serie B
111,Drissa Camara,CIV,"MF,FW",Parma,21-324,2002,6,171,29,10.0,1.9,0.53,45,0.00,2.63,25,1.58,1.83,2.63,0.53,2.11,+2.11,+1.17,1.74,0.53,1.16,+1.18,+0.90,https://fbref.com/en/players/543d9d2b/Drissa-Camara,543d9d2b,Serie B
112,Matteo Campani,ITA,GK,Pisa,23-142,2000,0,,,,,0,,0,0,,4,,,,,,,,,,,,https://fbref.com/en/players/fd2f945f/Matteo-Campani,fd2f945f,Serie B
113,Michele Camporese,ITA,DF,FeralpiSalò,31-234,1992,2,135,68,7.9,1.5,1.33,68,0.67,0.00,,2.00,0.00,0.67,2.00,-1.33,-1.33,-0.42,0.80,1.80,-1.00,-1.02,-0.51,https://fbref.com/en/players/035c1d09/Michele-Camporese,035c1d09,Serie B
114,Antonio Candela,ITA,DF,Venezia,23-256,2000,18,1451,81,84.9,16.1,1.06,84,0.81,0.06,15,0.00,1.78,1.80,1.06,0.75,+0.74,+1.09,1.46,1.05,0.42,+0.41,+0.79,https://fbref.com/en/players/d4307c52/Antonio-Candela,d4307c52,Serie B
115,Pietro Candelari,ITA,"DF,MF",Spezia,18-352,2005,5,152,30,8.9,1.7,1.18,57,0.00,1.76,13,3.53,0.80,0.59,0.59,0.00,0.00,+0.64,1.53,1.06,0.47,+0.47,+0.74,https://fbref.com/en/players/356ae640/Pietro-Candelari,356ae640,Serie B
116,Simone Canestrelli,ITA,DF,Pisa,23-119,2000,18,1620,90,94.7,18.0,1.00,90,1.00,0.00,,0.00,1.22,0.89,1.00,-0.11,-0.11,+0.89,0.98,1.06,-0.08,-0.08,+0.59,https://fbref.com/en/players/d8c54a50/Simone-Canestrelli,d8c54a50,Serie B
117,Luigi Canotto,ITA,FW,Cosenza,29-234,1994,11,377,34,22.0,4.2,0.71,49,0.00,1.90,29,0.24,1.09,0.71,1.19,-0.48,-0.48,-0.48,1.31,1.21,0.07,+0.08,-0.03,https://fbref.com/en/players/911080b1/Luigi-Canotto,911080b1,Serie B
118,Gabriele Capanni,ITA,MF,Ternana,23-037,2000,0,,,,,0,,0,0,,2,,,,,,,,,,,,https://fbref.com/en/players/b9e3d492/Gabriele-Capanni,b9e3d492,Serie B
119,Alessandro Caporale,ITA,DF,Calcio Lecco 1912,28-072,1995,17,1530,90,89.5,17.0,1.00,90,1.00,0.00,,0.06,1.00,1.06,1.53,-0.47,-0.47,+0.03,1.30,1.56,-0.26,-0.26,-0.78,https://fbref.com/en/players/b99fe4b3/Alessandro-Caporale,b99fe4b3,Serie B
120,Marco Capuano,ITA,DF,Ternana,32-086,1991,13,1108,85,64.8,12.3,1.06,85,0.89,0.00,,0.41,0.85,0.98,1.30,-0.33,-0.32,-0.32,1.08,1.32,-0.23,-0.23,+0.24,https://fbref.com/en/players/616aea37/Marco-Capuano,616aea37,Serie B
121,Antonio Caracciolo,ITA,DF,Pisa,33-192,1990,7,469,67,27.4,5.2,1.15,77,0.77,0.19,7,0.58,1.57,1.15,1.15,0.00,0.00,+0.22,0.87,1.17,-0.31,-0.31,-0.27,https://fbref.com/en/players/99d8fc35/Antonio-Caracciolo,99d8fc35,Serie B
122,Lorenzo Carissoni,ITA,DF,Cittadella,26-335,1997,17,1375,81,80.4,15.3,0.98,86,0.85,0.13,45,0.00,1.76,1.37,1.05,0.33,+0.33,+0.33,0.97,1.14,-0.17,-0.17,-0.92,https://fbref.com/en/players/83650393/Lorenzo-Carissoni,83650393,Serie B
123,Federico Carraro,ITA,MF,FeralpiSalò,31-199,1992,5,307,61,18.0,3.4,1.18,72,0.59,0.29,21,0.88,0.00,0.00,2.06,-2.06,-2.05,-1.35,0.56,1.21,-0.65,-0.65,-0.12,https://fbref.com/en/players/41e7ce6b/Federico-Carraro,41e7ce6b,Serie B
124,Giuseppe Carriero,ITA,MF,Cittadella,26-126,1997,15,888,59,51.9,9.9,1.11,71,0.00,0.40,26,0.30,1.93,1.31,0.81,0.51,+0.51,+0.51,0.89,1.08,-0.19,-0.19,-0.42,https://fbref.com/en/players/01a7093a/Giuseppe-Carriero,01a7093a,Serie B
125,Tiago Casasola,ARG,DF,Ternana,28-150,1995,18,1341,75,78.4,14.9,1.14,77,0.34,0.07,32,0.07,1.00,1.34,1.21,0.13,+0.13,+1.60,1.17,1.39,-0.22,-0.22,+0.44,https://fbref.com/en/players/756abb80/Tiago-Casasola,756abb80,Serie B
126,Daniele Casiraghi,ITA,MF,Südtirol,30-304,1993,18,1503,84,87.9,16.7,0.96,88,0.66,0.12,45,0.00,1.11,1.50,1.50,0.00,0.00,+0.87,1.05,1.02,0.02,+0.02,-0.08,https://fbref.com/en/players/0408b043/Daniele-Casiraghi,0408b043,Serie B
127,Tommaso Cassandro,ITA,"DF,MF",Como,23-364,2000,14,651,47,38.1,7.2,1.11,69,0.14,0.83,16,0.56,1.93,0.83,1.53,-0.69,-0.69,-1.46,1.26,1.28,-0.01,-0.01,-0.34,https://fbref.com/en/players/6c4307ee/Tommaso-Cassandro,6c4307ee,Serie B
128,Claudio Cassano,ITA,MF,Cittadella,20-170,2003,17,988,58,57.8,11.0,1.09,69,0.00,0.45,32,0.18,1.59,1.36,0.82,0.55,+0.55,+0.67,1.00,1.06,-0.05,-0.06,-0.16,https://fbref.com/en/players/a2f5d76e/Claudio-Cassano,a2f5d76e,Serie B
129,Francesco Cassata,ITA,"MF,DF",Spezia,26-176,1997,16,905,57,52.9,10.1,0.99,75,0.40,0.59,26,0.10,0.81,0.69,1.78,-1.09,-1.09,-1.09,1.01,1.27,-0.26,-0.26,-0.10,https://fbref.com/en/players/96960855/Francesco-Cassata,96960855,Serie B
130,Michele Castagnetti,ITA,MF,Cremonese,34-012,1989,19,1379,73,80.6,15.3,1.05,82,0.59,0.20,22,0.00,1.68,1.63,0.85,0.78,+0.78,+0.78,1.57,0.81,0.75,+0.75,+0.66,https://fbref.com/en/players/ad92526f/Michele-Castagnetti,ad92526f,Serie B
131,Cristian Cauz,ITA,DF,Modena,27-146,1996,7,509,73,29.8,5.7,1.05,77,0.88,0.18,45,1.40,1.00,0.53,1.23,-0.70,-0.71,-0.78,0.98,0.96,0.02,+0.02,+0.07,https://fbref.com/en/players/3d864055/Cristian-Cauz,3d864055,Serie B
132,Giacomo Cavallini,ITA,MF,Reggiana,19-053,2004,0,,,,,0,,0,0,,3,,,,,,,,,,,,https://fbref.com/en/players/1b53fb38/Giacomo-Cavallini,1b53fb38,Serie B
133,Pietro Ceccaroni,ITA,DF,Palermo,28-018,1995,13,1102,85,64.4,12.2,1.07,85,0.98,0.00,,0.00,2.00,1.64,0.90,0.74,+0.74,+0.74,1.76,0.92,0.84,+0.84,+1.32,https://fbref.com/en/players/4d1efb48/Pietro-Ceccaroni,4d1efb48,Serie B
134,Andrea Cecchetto,ITA,DF,Cittadella,20-329,2003,0,,,,,0,,0,0,,3,,,,,,,,,,,,https://fbref.com/en/players/a0558e20/Andrea-Cecchetto,a0558e20,Serie B
135,Daniele Celiento,ITA,DF,Bari,29-155,1994,0,,,,,0,,0,0,,2,,,,,,,,,,,,https://fbref.com/en/players/544a92c8/Daniele-Celiento,544a92c8,Serie B
136,Vedran Celjak,CRO,DF,Calcio Lecco 1912,32-148,1991,15,1260,84,73.7,14.0,1.07,84,0.93,0.00,,0.21,1.27,1.14,1.50,-0.36,-0.36,+0.44,1.32,1.52,-0.19,-0.20,-0.05,https://fbref.com/en/players/4ab0b9cc/Vedran-Celjak,4ab0b9cc,Serie B
137,Alessandro Celli,ITA,DF,Ternana,29-345,1994,16,829,52,48.5,9.2,0.98,79,0.65,0.76,17,0.33,0.88,0.87,1.63,-0.76,-0.76,-1.07,1.11,1.67,-0.57,-0.57,-0.49,https://fbref.com/en/players/0df470ed/Alessandro-Celli,0df470ed,Serie B
138,Luca Ceppitelli,ITA,DF,FeralpiSalò,34-150,1989,15,1305,87,76.3,14.5,1.03,87,0.90,0.00,,0.14,0.80,0.97,2.00,-1.03,-1.03,-0.37,0.91,1.43,-0.53,-0.53,+0.08,https://fbref.com/en/players/7d50454d/Luca-Ceppitelli,7d50454d,Serie B
139,Alberto Cerri,ITA,FW,Como,27-267,1996,5,176,35,10.3,2.0,1.00,77,0.00,1.50,8,3.50,0.60,1.50,2.00,-0.50,-0.51,-0.80,1.35,1.70,-0.35,-0.36,-0.62,https://fbref.com/en/players/1079c685/Alberto-Cerri,1079c685,Serie B
140,Moutir Chajia,BEL,"FW,MF",Como,25-218,1998,15,582,39,34.0,6.5,0.62,67,0.00,1.69,28,0.46,1.53,1.85,1.69,0.15,+0.15,-0.08,2.14,1.55,0.57,+0.58,+0.57,https://fbref.com/en/players/0fd8bc86/Moutir-Chajia,0fd8bc86,Serie B
141,Gabriel Charpentier,CGO,"FW,MF",Parma,24-236,1999,9,288,32,16.8,3.2,0.31,53,0.00,2.50,29,0.31,2.00,2.50,1.25,1.25,+1.25,+0.24,1.91,1.16,0.75,+0.74,+0.44,https://fbref.com/en/players/c52bea9e/Gabriel-Charpentier,c52bea9e,Serie B
142,Denis Cheryshev,RUS,"FW,MF",Venezia,33-013,1990,8,160,20,9.4,1.8,0.56,75,0.00,3.89,12,6.11,1.13,1.11,1.11,0.00,0.00,-0.64,0.78,1.06,-0.28,-0.28,-0.63,https://fbref.com/en/players/0ac94a23/Denis-Cheryshev,0ac94a23,Serie B
143,Leandro Chichizola,ARG,GK,Parma,33-287,1990,19,1710,90,100.0,19.0,1.00,90,1.00,0.00,,0.00,2.16,1.95,0.89,1.05,+1.05,,1.31,0.94,0.37,+0.37,,https://fbref.com/en/players/8d957256/Leandro-Chichizola,8d957256,Serie B
144,Ardijan Chilafi,MKD,MF,Sampdoria,19-219,2004,0,,,,,0,,0,0,,1,,,,,,,,,,,,https://fbref.com/en/players/d45996e7/Ardijan-Chilafi,d45996e7,Serie B
145,Federico Chinetti,ITA,FW,Como,19-007,2005,0,,,,,0,,0,0,,2,,,,,,,,,,,,https://fbref.com/en/players/2c30eca2/Federico-Chinetti,2c30eca2,Serie B
146,Akpa Chukwu Hemsley,ITA,"FW,MF",Bari,19-007,2005,2,31,16,1.8,0.3,0.00,,0.00,6.67,16,23.3,0.50,3.33,6.67,-3.33,-2.90,-2.85,2.33,1.33,1.00,+0.98,+1.15,https://fbref.com/en/players/1573bc4b/Akpa-Chukwu-Hemsley,1573bc4b,Serie B
147,Riccardo Ciervo,ITA,"MF,FW",Südtirol,21-282,2002,16,896,56,52.4,10.0,0.90,76,0.10,0.70,30,0.30,0.94,1.10,1.30,-0.20,-0.20,-0.20,0.77,0.86,-0.10,-0.10,-0.27,https://fbref.com/en/players/da77b60b/Riccardo-Ciervo,da77b60b,Serie B
148,Luca Cigarini,ITA,MF,Reggiana,37-202,1986,8,448,56,26.2,5.0,1.00,80,0.40,0.60,16,1.20,1.44,1.60,1.40,0.20,+0.20,+0.49,0.96,1.22,-0.26,-0.26,+0.04,https://fbref.com/en/players/ae64d449/Luca-Cigarini,ae64d449,Serie B
149,Baldovino Cimino,ITA,DF,Cosenza,19-322,2004,10,487,49,28.5,5.4,0.93,75,0.00,0.93,23,0.19,1.20,1.30,1.48,-0.19,-0.18,-0.11,1.19,1.00,0.19,+0.18,+0.12,https://fbref.com/en/players/d57c4046/Baldovino-Cimino,d57c4046,Serie B
150,Daniel Ciofani,ITA,"FW,MF",Cremonese,38-161,1985,6,103,17,6.0,1.1,0.00,,0.00,5.45,17,11.8,1.17,0.00,0.00,0.00,0.00,-0.67,1.64,0.45,1.09,+1.09,+0.49,https://fbref.com/en/players/b09a3ecc/Daniel-Ciofani,b09a3ecc,Serie B
151,Tio Cipot,SVN,"FW,MF",Spezia,20-263,2003,7,177,25,10.4,2.0,0.50,45,0.00,3.00,22,5.50,0.86,1.50,2.50,-1.00,-1.02,-0.49,1.00,1.55,-0.55,-0.58,-0.41,https://fbref.com/en/players/039a4fb6/Tio-Cipot,039a4fb6,Serie B
152,Alessandro Circati,AUS,DF,Parma,20-090,2003,14,1257,90,73.5,14.0,1.00,90,0.93,0.00,,0.36,2.36,1.93,0.64,1.29,+1.29,+0.89,1.26,0.96,0.30,+0.30,-0.26,https://fbref.com/en/players/1223765c/Alessandro-Circati,1223765c,Serie B
153,Andrea Cisco,ITA,MF,Südtirol,25-092,1998,14,304,22,17.8,3.4,0.59,61,0.00,3.53,15,1.47,0.93,2.65,1.76,0.88,+0.89,+1.21,1.71,1.53,0.18,+0.16,+0.16,https://fbref.com/en/players/9796bdc9/Andrea-Cisco,9796bdc9,Serie B
154,Andrea Cistana,ITA,DF,Brescia,26-282,1997,14,1260,90,73.7,14.0,1.00,90,1.00,0.00,,0.07,1.50,1.07,0.93,0.14,+0.14,+0.54,1.11,1.03,0.09,+0.09,-0.08,https://fbref.com/en/players/fe6a7685/Andrea-Cistana,fe6a7685,Serie B
155,Massimo Coda,ITA,FW,Cremonese,35-059,1988,17,1343,79,78.5,14.9,1.07,81,0.34,0.07,45,0.00,1.82,1.61,0.67,0.94,+0.94,+1.43,1.55,0.80,0.75,+0.75,+0.59,https://fbref.com/en/players/4c7940d6/Massimo-Coda,4c7940d6,Serie B
156,Antonio Čolak,CRO,FW,Parma,30-113,1993,15,479,32,28.0,5.3,0.94,48,0.00,1.89,24,0.75,2.20,1.89,0.57,1.32,+1.32,+0.36,0.94,0.83,0.11,+0.11,-0.37,https://fbref.com/en/players/bfde3de5/Antonio-Colak,bfde3de5,Serie B
157,Michele Collocolo,ITA,MF,Cremonese,24-061,1999,18,1103,61,64.5,12.3,0.98,77,0.33,0.49,30,0.08,1.72,1.54,1.06,0.49,+0.49,-0.40,1.37,0.89,0.49,+0.49,-0.38,https://fbref.com/en/players/b7946402/Michele-Collocolo,b7946402,Serie B
158,Mattia Compagnon,ITA,"FW,MF",FeralpiSalò,22-063,2001,17,970,57,56.7,10.8,1.20,68,0.00,0.37,21,0.19,0.76,0.83,1.85,-1.02,-1.02,-0.17,0.84,1.41,-0.56,-0.57,-0.05,https://fbref.com/en/players/270d0d18/Mattia-Compagnon,270d0d18,Serie B
159,Lorenzo Constantino,ITA,DF,Sampdoria,17-345,2006,0,,,,,0,,0,0,,4,,,,,,,,,,,,https://fbref.com/en/players/3b1d379f/Lorenzo-Constantino,3b1d379f,Serie B
160,Andrea Conti,ITA,DF,Sampdoria,29-312,1994,1,1,1,0.1,0.0,0,,0,1,1,7,3.00,2,1,+1,+90.00,+90.11,0.4,0.0,+0.4,+33.89,+33.67,https://fbref.com/en/players/8fef5412/Andrea-Conti,8fef5412,Serie B
161,Francesco Conti,ITA,MF,Sampdoria,19-077,2004,0,,,,,0,,0,0,,2,,,,,,,,,,,,https://fbref.com/en/players/8da67341/Francesco-Conti,8da67341,Serie B
162,Francesco Coppola,ITA,DF,Pisa,18-272,2005,0,,,,,0,,0,0,,1,,,,,,,,,,,,https://fbref.com/en/players/387335e7/Francesco-Coppola,387335e7,Serie B
163,Giovanni Corradini,ITA,MF,Spezia,21-057,2002,0,,,0.0,0.0,0,,0,0,,10,0.00,0,1,-1,,,,,,,,https://fbref.com/en/players/4d3a2376/Giovanni-Corradini,4d3a2376,Serie B
164,Niccolò Corrado,ITA,DF,Ternana,23-295,2000,18,1186,66,69.4,13.2,1.14,74,0.45,0.23,26,0.00,0.83,0.98,1.36,-0.38,-0.38,-0.55,1.21,1.34,-0.14,-0.13,+0.59,https://fbref.com/en/players/4e6abb7f/Niccolo-Corrado,4e6abb7f,Serie B
165,Simone Cortese,ITA,GK,Brescia,18-144,2005,0,,,,,0,,0,0,,2,,,,,,,,,,,,https://fbref.com/en/players/6c92373b/Simone-Cortese,6c92373b,Serie B
166,Edoardo Corvi,ITA,GK,Parma,22-291,2001,0,,,,,0,,0,0,,19,,,,,,,,,,,,https://fbref.com/en/players/a89398db/Edoardo-Corvi,a89398db,Serie B
167,Lorenzo Cosimi,ITA,DF,Ascoli,19-201,2004,1,6,6,0.4,0.1,0.00,,0.00,10.0,6,20.0,3.00,0.00,0.00,0.00,0.00,+0.37,2.00,1.00,1.00,+1.84,+2.14,https://fbref.com/en/players/82681a37/Lorenzo-Cosimi,82681a37,Serie B
168,Matteo Cotali,ITA,DF,Modena,26-261,1997,16,925,58,54.1,10.3,0.87,78,0.29,0.68,32,0.29,1.50,1.26,0.68,0.58,+0.58,+1.62,0.94,0.96,-0.02,-0.02,+0.02,https://fbref.com/en/players/5f32b7ba/Matteo-Cotali,5f32b7ba,Serie B
169,Mamadou Coulibaly,SEN,MF,Palermo,24-339,1999,9,545,61,31.9,6.1,1.15,72,0.16,0.33,21,0.33,2.22,1.97,0.82,1.15,+1.16,+1.00,1.38,1.00,0.36,+0.37,0.00,https://fbref.com/en/players/c976160c/Mamadou-Coulibaly,c976160c,Serie B
170,Woyo Coulibaly,FRA,DF,Parma,24-233,1999,15,1133,76,66.3,12.6,0.95,85,0.79,0.24,40,0.24,2.07,1.98,0.87,1.11,+1.11,+0.18,1.33,0.88,0.44,+0.44,+0.21,https://fbref.com/en/players/beb6e3a6/Woyo-Coulibaly,beb6e3a6,Serie B
171,Francesco Cozzoli,ITA,DF,Ascoli,19-183,2004,0,,,,,0,,0,0,,2,,,,,,,,,,,,https://fbref.com/en/players/40240a9d/Francesco-Cozzoli,40240a9d,Serie B
172,Valerio Crespi,ITA,"FW,MF",Cosenza,19-157,2004,8,103,13,6.0,1.1,0.00,,0.00,7.27,13,10.0,0.63,0.00,0.91,-0.91,-0.87,-0.82,1.45,1.27,0.27,+0.22,+0.13,https://fbref.com/en/players/bfaaface/Valerio-Crespi,bfaaface,Serie B
173,Domen Črnigoj,SVN,"MF,FW",Reggiana,28-051,1995,12,505,42,29.5,5.6,0.89,64,0.00,1.25,26,0.00,1.58,0.89,1.25,-0.36,-0.36,-0.28,0.77,1.38,-0.59,-0.60,-0.43,https://fbref.com/en/players/22cd43d2/Domen-Crnigoj,22cd43d2,Serie B
174,Giovanni Crociata,ITA,"MF,FW",Calcio Lecco 1912,26-150,1997,18,1347,75,78.8,15.0,1.07,80,0.53,0.13,34,0.00,0.94,0.80,1.33,-0.53,-0.53,-0.29,1.15,1.39,-0.23,-0.24,-0.25,https://fbref.com/en/players/8c964914/Giovanni-Crociata,8c964914,Serie B
175,Alessio da Cruz,,FW,FeralpiSalò,26-355,1997,1,14,14,0.8,0.2,0.00,,0.00,5.00,14,10.0,0.00,0.00,0.00,0.00,0.00,+0.96,0.00,1.00,-1.00,-1.39,-0.85,https://fbref.com/en/players/b6667741/Alessio-da-Cruz,b6667741,Serie B
176,Christian Cugnata,ITA,DF,Spezia,18-360,2005,0,,,,,0,,0,0,,4,,,,,,,,,,,,https://fbref.com/en/players/53bb9ed0/Christian-Cugnata,53bb9ed0,Serie B
177,Giuseppe Cuomo,ITA,DF,Südtirol,25-340,1998,10,661,66,38.7,7.3,0.96,79,0.68,0.41,37,0.82,0.40,0.82,1.64,-0.82,-0.82,-1.16,0.79,1.19,-0.38,-0.38,-0.68,https://fbref.com/en/players/ae5b04fe/Giuseppe-Cuomo,ae5b04fe,Serie B
178,Alessio Curcio,ITA,FW,Catanzaro,33-302,1990,0,,,,,0,,0,0,,3,,,,,,,,,,,,https://fbref.com/en/players/6e6d40a3/Alessio-Curcio,6e6d40a3,Serie B
179,Marco Curto,ITA,DF,Como,25-003,1999,16,1411,88,82.5,15.7,1.02,88,0.89,0.00,,0.13,1.94,1.21,0.96,0.25,+0.26,+0.26,1.36,1.11,0.25,+0.25,+0.30,https://fbref.com/en/players/57f86750/Marco-Curto,57f86750,Serie B
180,Patrick Cutrone,ITA,FW,Como,26-005,1998,19,1608,85,94.0,17.9,1.06,85,0.45,0.00,,0.00,1.84,1.34,1.17,0.17,+0.17,-0.71,1.31,1.10,0.21,+0.21,+0.22,https://fbref.com/en/players/a4fe8cda/Patrick-Cutrone,a4fe8cda,Serie B
181,Wylan Cyprien,FRA,"MF,FW",Parma,28-345,1995,3,136,45,8.0,1.5,0.67,80,0.00,1.33,28,2.67,2.33,2.67,0.00,2.67,+2.65,+1.73,0.87,0.40,0.53,+0.50,+0.14,https://fbref.com/en/players/3e092724/Wylan-Cyprien,3e092724,Serie B
182,Marco D'Alessandro,ITA,"FW,MF",Pisa,32-325,1991,9,559,62,32.7,6.2,1.29,67,0.00,0.16,22,0.16,1.11,1.13,0.81,0.32,+0.32,+0.71,0.74,0.81,-0.06,-0.06,+0.07,https://fbref.com/en/players/060606ec/Marco-DAlessandro,060606ec,Serie B
183,Fabiano D'Amore,ITA,DF,Sampdoria,17-210,2006,0,,,,,0,,0,0,,1,,,,,,,,,,,,https://fbref.com/en/players/b8aaac60/Fabiano-DAmore,b8aaac60,Serie B
184,Luca D'Andrea,ITA,"MF,FW",Catanzaro,19-124,2004,12,280,23,16.4,3.1,0.32,80,0.00,3.55,18,1.94,1.33,1.29,1.94,-0.65,-0.64,-1.02,1.19,1.58,-0.39,-0.37,-0.18,https://fbref.com/en/players/f778fe3f/Luca-DAndrea,f778fe3f,Serie B
185,Tommaso D'Orazio,ITA,DF,Cosenza,33-250,1990,17,1134,67,66.3,12.6,0.95,81,0.63,0.40,32,0.08,1.12,1.11,0.95,0.16,+0.16,+0.78,1.14,0.98,0.17,+0.17,+0.21,https://fbref.com/en/players/6e1249fe/Tommaso-DOrazio,6e1249fe,Serie B
186,Simone D'Uffizi,ITA,"MF,FW",Ascoli,19-115,2004,9,186,21,10.9,2.1,0.00,,0.00,4.29,21,4.76,0.67,0.95,0.95,0.00,0.00,+0.41,1.33,0.95,0.38,+0.36,+0.74,https://fbref.com/en/players/f7204fc6/Simone-DUffizi,f7204fc6,Serie B
