Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Referee,Match Report,Notes
2023-02-23,21:00,Libertadores,Second qualifying stage,Thu,Away,D,0,0,uy Maldonado,1.0,0.6,54,,Guilherme Tinga,4-4-1-1,Carlos Betancur,Match Report,Leg 1 of 2
2023-03-02,21:00,Libertadores,Second qualifying stage,Thu,Home,W,4,0,uy Maldonado,2.3,0.1,61,52502.0,Guilherme Tinga,4-4-1-1,Jesús Valenzuela,Match Report,Leg 2 of 2; Fortaleza won
2023-03-09,19:00,Libertadores,Third qualifying stage,Thu,Home,L,0,1,py Cerro Porteño,2.2,0.8,57,,Guilherme Tinga,4-4-1-1,Facundo Tello,Match Report,Leg 1 of 2
2023-03-16,19:00,Libertadores,Third qualifying stage,Thu,Away,L,1,2,py Cerro Porteño,1.8,0.9,43,,Titi,3-4-3,Jesús Valenzuela,Match Report,Leg 2 of 2; Cerro Porteño won
2023-04-05,19:00,Sudamericana,Group stage,Wed,Home,W,4,0,cl Palestino,,,41,,Titi,4-2-3-1,Jhon Hinestroza,Match Report,
2023-04-15,18:30,Série A,Matchweek 1,Sat,Home,D,1,1,Internacional,1.5,0.9,48,30191.0,Guilherme Tinga,4-2-2-2,Edina Alves Batista,Match Report,
2023-04-20,19:00,Sudamericana,Group stage,Thu,Away,W,2,0,ar San Lorenzo,,,42,,Guilherme Tinga,4-2-3-1,Esteban Ostojich,Match Report,
2023-04-23,18:30,Série A,Matchweek 2,Sun,Away,W,3,0,Coritiba,2.6,0.7,42,24423.0,Guilherme Tinga,4-4-2,Wilton Sampaio,Match Report,
2023-04-29,16:30,Série A,Matchweek 3,Sat,Home,W,4,2,Fluminense,5.3,1.5,31,39943.0,Guilherme Tinga,4-4-2,Raphael Claus,Match Report,
2023-05-04,21:00,Sudamericana,Group stage,Thu,Home,W,6,1,ve Estud Mérida,,,65,28534.0,Guilherme Tinga,4-2-3-1,Jhon Hinestroza,Match Report,
2023-05-08,20:00,Série A,Matchweek 4,Mon,Away,D,1,1,Corinthians,0.8,1.5,51,36512.0,Guilherme Tinga,4-2-3-1,Ramon Abatti Abel,Match Report,
2023-05-11,20:00,Série A,Matchweek 5,Thu,Home,D,0,0,São Paulo,0.8,0.8,44,37775.0,Guilherme Tinga,4-4-2,Paulo Cesar Zanovelli da Silva,Match Report,
2023-05-14,16:00,Série A,Matchweek 6,Sun,Away,D,0,0,Grêmio,0.6,0.8,43,17396.0,Titi,4-2-3-1,Bruno Mota Correia,Match Report,
2023-05-20,18:30,Série A,Matchweek 7,Sat,Away,L,1,2,América (MG),1.2,0.8,72,2488.0,Guilherme Tinga,4-2-3-1,Luiz Flávio de Oliveira,Match Report,
2023-05-24,19:00,Sudamericana,Group stage,Wed,Home,W,3,2,ar San Lorenzo,,,60,,Guilherme Tinga,4-4-2,Gustavo Tejera,Match Report,
2023-05-27,16:00,Série A,Matchweek 8,Sat,Home,W,2,0,Vasco da Gama,1.5,0.7,49,37625.0,Guilherme Tinga,4-4-2,Edina Alves Batista,Match Report,
2023-06-03,16:00,Série A,Matchweek 9,Sat,Home,D,0,0,Bahia,0.6,0.3,55,38338.0,Guilherme Tinga,4-2-3-1,João Vitor Gobi,Match Report,
2023-06-06,18:00,Sudamericana,Group stage,Tue,Away,L,0,1,ve Estud Mérida,,,62,,Titi,4-4-2,Jhon Hinestroza,Match Report,
2023-06-10,21:00,Série A,Matchweek 10,Sat,Away,L,0,2,Botafogo (RJ),0.4,3.7,46,19297.0,Guilherme Tinga,4-4-2,Wilton Sampaio,Match Report,
2023-06-21,19:00,Série A,Matchweek 11,Wed,Away,W,1,0,Cruzeiro,1.8,1.1,33,28494.0,Guilherme Tinga,4-4-2,Bruno Arleu de Araujo,Match Report,
