Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Referee,Match Report,Notes
2023-01-30,17:00,Primera Div,Matchweek 1,Mon,Home,L,0,1,Godoy Cruz,0.4,1.1,55,,Iván Tapia,4-4-2,Pablo Echavarría,Match Report,
2023-02-04,17:00,Primera Div,Matchweek 2,Sat,Away,W,5,3,Sarmiento,2.4,2.2,60,,Iván Tapia,4-4-1-1,Pablo Dóvalo,Match Report,
2023-02-13,17:00,Primera Div,Matchweek 3,Mon,Home,D,1,1,CA Unión,0.6,1.4,50,,Iván Tapia,4-4-1-1,Yael Falcón,Match Report,
2023-02-17,21:30,Primera Div,Matchweek 4,Fri,Away,L,0,2,CA Huracán,0.5,1.1,58,,Iván Tapia,4-4-1-1,Andrés Merlos,Match Report,
2023-02-27,17:00,Primera Div,Matchweek 5,Mon,Home,W,1,0,Gimnasia ELP,1.0,1.3,48,,Iván Tapia,4-4-1-1,Nicolás Lamolina,Match Report,
2023-03-04,21:30,Primera Div,Matchweek 6,Sat,Away,L,0,1,Newell's OB,0.5,1.5,48,,Iván Tapia,4-4-1-1,Luis Lobo Medina,Match Report,
2023-03-10,17:00,Primera Div,Matchweek 7,Fri,Home,D,1,1,Independiente,0.8,0.8,68,,Iván Tapia,4-4-1-1,Fernando Echenique,Match Report,
2023-03-18,21:30,Primera Div,Matchweek 8,Sat,Away,D,1,1,Tucumán,0.6,0.9,51,,Iván Tapia,4-4-1-1,Silvio Trucco,Match Report,
2023-04-01,15:30,Primera Div,Matchweek 9,Sat,Home,L,0,3,Boca Juniors,0.2,2.4,47,,Iván Tapia,4-4-1-1,Yael Falcón,Match Report,
2023-04-07,21:30,Primera Div,Matchweek 10,Fri,Away,L,0,3,Talleres,0.2,2.0,53,,Iván Tapia,4-4-1-1,Pablo Dóvalo,Match Report,
2023-04-11,14:00,Primera Div,Matchweek 11,Tue,Home,W,1,0,Platense,1.1,0.3,46,,Iván Tapia,4-4-1-1,Ariel Penel,Match Report,
2023-04-16,14:00,Primera Div,Matchweek 12,Sun,Away,D,0,0,Vélez Sarsfield,0.8,0.2,53,,Carlos Arce,5-4-1,Luis Lobo Medina,Match Report,
2023-04-24,15:30,Primera Div,Matchweek 13,Mon,Home,L,0,2,Defensa y Just,0.5,1.1,52,,Iván Tapia,5-4-1,Silvio Trucco,Match Report,
2023-04-29,19:00,Primera Div,Matchweek 14,Sat,Away,D,0,0,Banfield,1.1,0.3,41,,Iván Tapia,5-4-1,Diego Ceballos,Match Report,
2023-05-05,15:30,Primera Div,Matchweek 15,Fri,Home,W,3,0,Instituto Atlético Central Córdoba,1.3,1.7,37,,Iván Tapia,4-4-2,Nicolás Lamolina,Match Report,
2023-05-15,15:30,Primera Div,Matchweek 16,Mon,Home,D,2,2,CC Córdoba,2.0,1.2,63,,Iván Tapia,5-4-1,Pablo Dóvalo,Match Report,
2023-05-21,18:00,Primera Div,Matchweek 17,Sun,Away,D,1,1,Colón,0.6,0.7,42,,Iván Tapia,5-4-1,Andrés Merlos,Match Report,
2023-05-28,14:00,Primera Div,Matchweek 18,Sun,Home,W,1,0,San Lorenzo,0.5,0.5,42,,Iván Tapia,4-4-2,Pablo Echavarría,Match Report,
2023-06-02,19:00,Primera Div,Matchweek 19,Fri,Away,L,2,5,Estudiantes,1.1,1.0,42,,Iván Tapia,5-4-1,Fernando Echenique,Match Report,
2023-06-09,15:30,Primera Div,Matchweek 20,Fri,Home,D,0,0,Rosario Cent,0.6,0.4,55,,Iván Tapia,4-4-2,Luis Lobo Medina,Match Report,
2023-06-22,18:00,Primera Div,Matchweek 21,Thu,Away,D,1,1,Racing Club,1.1,1.7,44,,Iván Tapia,4-1-4-1,Nicolás Ramírez,Match Report,
2023-07-01,15:00,Primera Div,Matchweek 22,Sat,Home,W,2,1,River Plate,1.3,1.1,32,,Iván Tapia,4-2-3-1,Leandro Rey Hilfer,Match Report,
