Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Referee,Match Report,Notes
2023-04-06,21:00,Sudamericana,Group stage,Thu,Away,W,2,0,ar Tigre,,,55,,Robert Arboleda,3-4-3,Esteban Ostojich,Match Report,
2023-04-15,18:30,Série A,Matchweek 1,Sat,Away,L,1,2,Botafogo (RJ),2.0,0.9,67,11708.0,Jonathan Calleri,4-1-4-1,Ramon Abatti Abel,Match Report,
2023-04-18,21:30,Sudamericana,Group stage,Tue,Home,W,2,0,ve Acad Pr Cabello,,,71,,Robert Arboleda,4-1-4-1,Ivo Méndez,Match Report,
2023-04-22,18:30,Série A,Matchweek 2,Sat,Home,W,3,0,América (MG),2.4,1.1,53,41006.0,Robert Arboleda,4-1-3-2,Wagner do Nascimento Magalhães,Match Report,
2023-04-29,16:30,Série A,Matchweek 3,Sat,Away,D,1,1,Coritiba,1.1,1.8,67,25210.0,Luciano,4-2-3-1,Rafael Rodrigo Klein,Match Report,
2023-05-02,17:00,Sudamericana,Group stage,Tue,Away,D,0,0,co Tolima,,,54,,Rafinha,4-2-3-1,Felipe González Alveal,Match Report,
2023-05-07,16:00,Série A,Matchweek 4,Sun,Home,W,2,0,Internacional,1.9,0.8,42,46093.0,Rafinha,4-2-3-1,Braulio da Silva Machado,Match Report,
2023-05-11,20:00,Série A,Matchweek 5,Thu,Away,D,0,0,Fortaleza,0.8,0.8,56,37775.0,Jonathan Calleri,4-3-3,Paulo Cesar Zanovelli da Silva,Match Report,
2023-05-14,16:00,Série A,Matchweek 6,Sun,Away,D,1,1,Corinthians,0.9,0.9,66,41118.0,Rafinha,4-2-3-1,Bruno Arleu de Araujo,Match Report,
2023-05-20,18:30,Série A,Matchweek 7,Sat,Home,W,4,2,Vasco da Gama,2.3,1.1,52,57399.0,Rafinha,4-2-3-1,Leandro Pedro Vuaden,Match Report,
2023-05-23,20:30,Sudamericana,Group stage,Tue,Away,W,2,0,ve Acad Pr Cabello,,,62,2254.0,Diego,4-2-3-1,Byran Loayza,Match Report,
