Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches_Touches,Touches_Def Pen,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Touches_Att Pen,Touches_Live,Take-Ons_Att,Take-Ons_Succ,Take-Ons_Succ%,Take-Ons_Tkld,Take-Ons_Tkld%,Carries_Carries,Carries_TotDist,Carries_PrgDist,Carries_PrgC,Carries_1/3,Carries_CPA,Carries_Mis,Carries_Dis,Receiving_Rec,Receiving_PrgR,Player Link_,Player ID_,Competition
487,Tyler Roberts,WAL,"FW,MF",Birmingham City,24-361,1999,1.7,42.4,1.18,5.29,24.1,13.5,2.35,42.4,3.53,0.59,16.7,2.35,66.7,25.9,138.8,33.5,1.18,0.00,0.59,3.53,1.76,26.5,4.71,https://fbref.com/en/players/6c17e046/Tyler-Roberts,6c17e046,EFL Championship
488,Callum Robinson,IRL,MF,Cardiff City,28-340,1995,8.9,45.2,0.45,3.26,22.7,19.6,2.36,45.2,1.91,0.79,41.2,0.90,47.1,26.4,124.9,56.1,1.69,1.35,0.34,1.80,1.46,31.0,5.96,https://fbref.com/en/players/e75750a3/Callum-Robinson,e75750a3,EFL Championship
489,Joe Rodon,WAL,DF,Leeds United,26-078,1997,21.4,82.1,7.57,39.4,41.5,1.64,0.84,82.1,0.19,0.14,75.0,0.05,25.0,52.5,290.1,168.1,0.28,0.14,0.00,0.37,0.14,59.8,0.00,https://fbref.com/en/players/8d62d31a/Joe-Rodon,8d62d31a,EFL Championship
490,Morgan Rogers,ENG,"MF,FW",Middlesbrough,21-166,2002,12.5,46.8,1.36,4.32,19.4,24.1,5.36,46.8,4.72,2.00,42.4,2.48,52.5,27.8,154.9,65.9,2.08,1.36,1.36,3.52,2.56,36.2,7.52,https://fbref.com/en/players/2e5915f1/Morgan-Rogers,2e5915f1,EFL Championship
491,Mahlon Romeo,ATG,DF,Cardiff City,28-111,1995,3.8,59.5,4.21,22.1,26.3,11.8,0.26,59.5,1.32,0.79,60.0,0.26,20.0,24.2,111.1,57.4,0.79,0.53,0.00,0.79,0.79,28.7,2.11,https://fbref.com/en/players/fa0a69e4/Mahlon-Romeo,fa0a69e4,EFL Championship
492,Michael Rose,SCO,DF,Stoke City,28-089,1995,19.1,68.6,7.38,36.2,31.0,1.68,0.73,68.6,0.26,0.26,100.0,0.00,0.0,38.6,158.9,83.7,0.52,0.10,0.00,0.21,0.05,46.8,0.10,https://fbref.com/en/players/607581fc/Michael-Rose,607581fc,EFL Championship
493,Jon Rowe,ENG,"FW,MF",Norwich City,20-253,2003,18.3,36.6,0.87,6.34,14.8,16.1,5.03,36.6,3.72,1.42,38.2,1.91,51.5,22.6,164.9,101.5,3.72,2.13,1.69,2.95,1.09,24.5,3.83,https://fbref.com/en/players/8c12f884/Jon-Rowe,8c12f884,EFL Championship
494,John Ruddy,ENG,GK,Birmingham City,37-076,1986,26.0,41.4,35.0,41.2,0.19,0.00,0.00,41.4,0.08,0.08,100.0,0.00,0.0,22.4,114.0,67.6,0.00,0.00,0.00,0.04,0.04,17.8,0.00,https://fbref.com/en/players/da8b19e2/John-Ruddy,da8b19e2,EFL Championship
495,Jack Rudoni,ENG,MF,Huddersfield,23-227,2000,17.9,50.4,1.68,9.22,26.1,16.0,2.96,50.4,2.96,1.23,41.5,1.23,41.5,26.5,160.6,74.6,2.23,1.84,0.39,2.35,1.12,29.1,3.85,https://fbref.com/en/players/4d395e2b/Jack-Rudoni,4d395e2b,EFL Championship
496,Josh Ruffels,ENG,DF,Huddersfield,30-077,1993,8.6,51.6,3.26,15.2,28.6,8.26,1.05,51.6,0.12,0.00,0.0,0.12,100.0,18.0,76.3,41.0,0.70,0.23,0.00,0.58,0.23,23.5,2.33,https://fbref.com/en/players/01086c66/Josh-Ruffels,01086c66,EFL Championship
497,Carl Rushworth,ENG,GK,Swansea City,22-190,2001,26.0,46.0,35.8,45.9,0.15,0.00,0.00,46.0,0.04,0.04,100.0,0.00,0.0,26.8,130.7,84.2,0.00,0.00,0.00,0.12,0.00,23.8,0.00,https://fbref.com/en/players/810912d5/Carl-Rushworth,810912d5,EFL Championship
498,Nazariy Rusyn,UKR,FW,Sunderland,25-075,1998,4.0,27.5,0.00,1.25,12.3,14.3,4.50,27.5,1.00,0.00,0.0,0.50,50.0,11.5,65.0,25.3,0.50,0.50,0.25,1.50,1.00,15.3,5.50,https://fbref.com/en/players/dab75831/Nazariy-Rusyn,dab75831,EFL Championship
499,Georginio Rutter,FRA,FW,Leeds United,21-263,2002,23.0,39.5,1.00,3.91,15.3,21.4,5.87,39.5,6.00,2.74,45.7,3.04,50.7,25.9,177.0,76.4,2.78,1.78,1.78,4.43,2.00,29.4,7.61,https://fbref.com/en/players/c64c01fc/Georginio-Rutter,c64c01fc,EFL Championship
500,Borja Sainz,ESP,"FW,MF",Norwich City,22-341,2001,5.6,41.8,1.07,8.39,15.9,18.4,4.11,41.8,3.75,1.07,28.6,2.50,66.7,28.2,201.8,77.0,1.96,1.43,0.71,3.04,2.32,28.9,5.71,https://fbref.com/en/players/1b40049a/Borja-Sainz,1b40049a,EFL Championship
501,Tatsuhiro Sakamoto,JPN,"MF,FW",Coventry City,27-078,1996,15.0,54.1,0.93,7.93,19.8,26.9,3.67,54.1,3.53,1.20,34.0,2.00,56.6,34.3,227.8,115.2,4.27,2.73,1.33,2.00,1.73,36.7,8.33,https://fbref.com/en/players/5e67ea3a/Tatsuhiro-Sakamoto,5e67ea3a,EFL Championship
502,Dion Sanderson,ENG,DF,Birmingham City,24-024,1999,25.0,48.6,8.52,30.2,17.4,1.20,0.56,48.6,0.36,0.24,66.7,0.12,33.3,27.1,128.9,60.4,0.24,0.20,0.04,0.32,0.12,30.8,0.08,https://fbref.com/en/players/b3fa76c5/Dion-Sanderson,b3fa76c5,EFL Championship
503,Josh Sargent,USA,FW,Norwich City,23-322,2000,3.4,33.5,1.18,4.71,13.8,16.2,5.00,33.5,3.24,1.76,54.5,1.47,45.5,21.5,153.5,62.9,2.06,1.18,0.59,0.88,2.65,22.4,3.82,https://fbref.com/en/players/a8d4428b/Josh-Sargent,a8d4428b,EFL Championship
504,Matija Šarkić,MNE,GK,Millwall,26-169,1997,12.0,30.6,26.3,30.4,0.17,0.00,0.00,30.6,0.00,0.00,,0.00,,13.3,91.7,53.8,0.00,0.00,0.00,0.00,0.00,9.25,0.00,https://fbref.com/en/players/a89e7b29/Matija-Sarkic,a89e7b29,EFL Championship
505,Jeremy Sarmiento,ECU,"FW,MF",West Brom,21-206,2002,8.1,44.0,0.25,5.06,17.8,21.7,4.20,44.0,4.94,2.35,47.5,2.47,50.0,28.4,206.8,92.2,3.21,1.85,1.85,3.58,1.98,29.8,6.79,https://fbref.com/en/players/ac0d576d/Jeremy-Sarmiento,ac0d576d,EFL Championship
506,George Saville,NIR,MF,Millwall,30-221,1993,14.9,56.1,2.62,12.1,31.1,13.6,0.87,56.1,1.48,0.81,54.5,0.67,45.5,26.2,123.4,49.9,0.81,0.74,0.13,1.61,0.81,29.1,1.61,https://fbref.com/en/players/c4c00019/George-Saville,c4c00019,EFL Championship
507,Romaine Sawyers,SKN,MF,Cardiff City,32-067,1991,0.3,90.0,3.33,20.0,60.0,10.0,0.00,90.0,0.00,0.00,,0.00,,53.3,196.7,53.3,0.00,0.00,0.00,3.33,3.33,60.0,0.00,https://fbref.com/en/players/77bb1522/Romaine-Sawyers,77bb1522,EFL Championship
508,Allahyar Sayyadmanesh,IRN,FW,Hull City,22-193,2001,0.6,43.3,0.00,6.67,21.7,18.3,3.33,43.3,11.7,6.67,57.1,5.00,42.9,30.0,258.3,145.0,6.67,3.33,1.67,3.33,8.33,30.0,8.33,https://fbref.com/en/players/2a74db8a/Allahyar-Sayyadmanesh,2a74db8a,EFL Championship
509,Dane Scarlett,ENG,FW,Ipswich Town,19-290,2004,1.8,42.8,2.78,5.00,18.9,19.4,6.67,42.8,5.00,2.78,55.6,2.22,44.4,26.1,207.8,106.1,4.44,0.56,1.11,2.22,2.22,30.0,6.11,https://fbref.com/en/players/21945a9e/Dane-Scarlett,21945a9e,EFL Championship
510,Dan Scarr,ENG,DF,Plymouth Argyle,29-015,1994,16.7,66.4,13.7,41.0,24.7,0.84,0.48,66.4,0.06,0.06,100.0,0.00,0.0,35.7,136.9,71.9,0.06,0.06,0.00,0.18,0.06,42.2,0.00,https://fbref.com/en/players/24ffc012/Dan-Scarr,24ffc012,EFL Championship
511,Jenson Seelt,NED,DF,Sunderland,20-230,2003,5.6,67.1,4.29,23.4,33.2,11.3,2.68,67.1,1.07,0.71,66.7,0.36,33.3,38.4,205.0,97.0,0.54,0.54,0.00,1.43,0.71,45.4,2.50,https://fbref.com/en/players/ec75ee25/Jenson-Seelt,ec75ee25,EFL Championship
512,Ken Sema,SWE,"FW,DF",Watford,30-100,1993,15.9,58.4,1.26,7.04,22.6,29.7,3.08,58.4,4.03,2.01,50.0,1.82,45.3,33.9,220.1,96.6,4.28,1.57,1.57,2.77,1.51,38.9,9.31,https://fbref.com/en/players/1770bd68/Ken-Sema,1770bd68,EFL Championship
513,Luis Semedo,POR,"FW,MF",Sunderland,20-150,2003,2.8,30.0,0.00,1.43,14.3,14.6,5.36,30.0,0.71,0.00,0.0,0.71,100.0,12.5,43.6,22.1,0.71,0.36,0.71,1.79,1.07,22.5,6.43,https://fbref.com/en/players/95a98690/Luis-Semedo,95a98690,EFL Championship
514,Jean Seri,CIV,MF,Hull City,32-173,1991,22.6,72.3,3.27,18.1,45.1,9.73,0.18,72.3,0.71,0.49,68.8,0.13,18.8,41.3,157.3,71.5,0.84,0.88,0.09,1.06,0.62,54.4,0.93,https://fbref.com/en/players/10efd0e1/Jean-Seri,10efd0e1,EFL Championship
515,Jamie Shackleton,ENG,"DF,FW",Leeds United,24-092,1999,7.5,65.7,2.00,14.7,32.8,18.7,2.53,65.7,2.40,1.33,55.6,0.93,38.9,36.1,211.2,115.2,3.60,2.80,1.07,1.20,0.53,43.7,4.93,https://fbref.com/en/players/8d03ca5a/Jamie-Shackleton,8d03ca5a,EFL Championship
516,Ben Sheaf,ENG,MF,Coventry City,25-337,1998,18.5,75.9,3.14,18.8,40.2,17.9,1.46,75.9,2.65,1.35,51.0,1.08,40.8,46.6,225.9,128.9,2.27,1.73,0.32,1.68,1.30,53.7,2.43,https://fbref.com/en/players/7b4a62af/Ben-Sheaf,7b4a62af,EFL Championship
517,Sol Sidibé,FRA,MF,Stoke City,16-332,2007,0.1,80.0,10.0,10.0,50.0,20.0,0.00,80.0,0.00,0.00,,0.00,,50.0,310.0,260.0,0.00,10.0,0.00,30.0,0.00,70.0,20.0,https://fbref.com/en/players/e765162e/Sol-Sidibe,e765162e,EFL Championship
518,Francisco Sierralta,CHI,"MF,DF",Watford,26-247,1997,13.8,66.2,5.07,28.9,34.1,3.70,1.09,66.2,0.36,0.07,20.0,0.29,80.0,37.8,192.8,103.6,0.29,0.36,0.00,0.29,0.36,42.8,0.43,https://fbref.com/en/players/0f933743/Francisco-Sierralta,0f933743,EFL Championship
519,Arnór Sigurðsson,ISL,"FW,MF",Blackburn,24-238,1999,11.3,46.5,0.71,5.84,18.7,22.3,3.36,46.5,1.42,0.35,25.0,0.97,68.8,29.4,139.7,65.3,1.77,1.50,0.62,1.77,1.59,38.8,11.2,https://fbref.com/en/players/f209b81e/Arnor-Sigurdsson,f209b81e,EFL Championship
520,Sam Silvera,AUS,FW,Middlesbrough,23-075,2000,9.7,50.1,0.82,5.46,15.9,29.8,4.64,50.1,5.05,1.44,28.6,3.30,65.3,32.8,230.9,98.7,4.23,2.37,2.37,2.58,2.37,38.1,9.69,https://fbref.com/en/players/e76ad32b/Sam-Silvera,e76ad32b,EFL Championship
521,Tommy Simkim,ENG,GK,Stoke City,19-031,2004,1.0,,,,,,,,,,,,,,,,,,,,,,,https://fbref.com/en/players/ae7f5d8a/Tommy-Simkim,ae7f5d8a,EFL Championship
522,Ellis Simms,ENG,FW,Coventry City,23-003,2001,14.6,24.3,0.68,1.03,9.93,13.6,4.86,24.3,1.85,0.48,25.9,1.16,63.0,15.1,111.4,48.8,2.26,1.03,1.58,2.81,1.78,19.7,8.56,https://fbref.com/en/players/26d3b5be/Ellis-Simms,26d3b5be,EFL Championship
523,Xavier Simons,ENG,"MF,FW",Hull City,20-322,2003,0.2,110.0,10.0,40.0,55.0,15.0,0.00,110.0,0.00,0.00,,0.00,,30.0,25.0,15.0,0.00,0.00,0.00,5.00,0.00,60.0,0.00,https://fbref.com/en/players/2f0cfc9b/Xavier-Simons,2f0cfc9b,EFL Championship
524,Jack Simpson,ENG,DF,Cardiff City,27-021,1996,0.2,25.0,10.0,15.0,10.0,0.00,0.00,25.0,0.00,0.00,,0.00,,5.00,35.0,0.00,0.00,0.00,0.00,5.00,0.00,10.0,0.00,https://fbref.com/en/players/76fa5f80/Jack-Simpson,76fa5f80,EFL Championship
525,Doğukan Sınık,TUR,FW,Hull City,24-352,1999,0.3,66.7,3.33,26.7,30.0,10.0,0.00,66.7,0.00,0.00,,0.00,,40.0,153.3,43.3,0.00,0.00,0.00,0.00,3.33,53.3,6.67,https://fbref.com/en/players/fa027b60/Dogukan-Sinik,fa027b60,EFL Championship
526,Luis Sinisterra,COL,MF,Leeds United,24-205,1999,1.9,68.9,0.53,6.32,30.0,33.2,6.84,68.9,6.32,2.63,41.7,3.16,50.0,41.6,198.9,110.0,2.63,1.05,2.11,2.63,3.16,55.8,7.89,https://fbref.com/en/players/8e16dd48/Luis-Sinisterra,8e16dd48,EFL Championship
527,Emmanouil Siopis,GRE,MF,Cardiff City,29-239,1994,21.5,50.9,1.49,12.6,33.0,6.05,0.05,50.9,1.30,0.65,50.0,0.60,46.4,27.5,104.5,42.4,0.51,0.56,0.00,1.26,0.47,30.7,0.47,https://fbref.com/en/players/36a6f28d/Emmanouil-Siopis,36a6f28d,EFL Championship
528,Regan Slater,ENG,"MF,DF",Hull City,24-119,1999,13.7,57.3,2.77,15.0,29.6,13.3,1.46,57.3,1.31,0.73,55.6,0.58,44.4,28.9,146.6,72.7,1.75,1.39,0.66,1.09,0.66,41.6,1.90,https://fbref.com/en/players/ba4d4908/Regan-Slater,ba4d4908,EFL Championship
529,William Smallbone,IRL,MF,Southampton,23-321,2000,17.2,84.4,1.80,13.8,47.4,23.5,3.14,84.4,0.35,0.12,33.3,0.17,50.0,48.8,187.2,94.7,1.45,1.69,0.29,0.76,0.35,66.1,3.60,https://fbref.com/en/players/5e105217/William-Smallbone,5e105217,EFL Championship
530,Andy Smith,SCO,MF,Hull City,22-119,2001,0.0,2,0,1,1,0,0,2,0,0,,0,,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/596088c2/Andy-Smith,596088c2,EFL Championship
531,Michael Smith,ENG,"FW,MF",Sheffield Weds,32-083,1991,7.1,29.7,1.55,3.10,12.1,14.5,3.24,29.7,0.42,0.28,66.7,0.14,33.3,15.1,41.7,10.8,0.42,0.85,0.14,2.82,1.69,23.1,5.63,https://fbref.com/en/players/b93da142/Michael-Smith,b93da142,EFL Championship
532,Tommy Smith,ENG,DF,Middlesbrough,31-269,1992,4.3,75.6,3.26,20.9,41.2,14.0,0.70,75.6,0.00,0.00,,0.00,,38.1,147.9,70.2,1.86,0.93,0.00,0.70,0.47,44.0,2.09,https://fbref.com/en/players/e9208654/Tommy-Smith,e9208654,EFL Championship
533,Paul Smyth,NIR,"FW,MF",QPR,26-120,1997,16.6,36.2,1.45,6.93,11.4,18.6,3.31,36.2,3.92,1.51,38.5,1.99,50.8,18.4,153.6,84.8,3.92,1.33,1.27,2.17,1.02,18.8,6.69,https://fbref.com/en/players/0747000e/Paul-Smyth,0747000e,EFL Championship
534,Harry Souttar,AUS,DF,Leicester City,25-078,1998,1.1,105.5,1.82,23.6,76.4,5.45,0.00,105.5,0.00,0.00,,0.00,,58.2,200.9,140.0,0.91,0.91,0.00,0.00,0.00,88.2,0.00,https://fbref.com/en/players/0a6cb1b1/Harry-Souttar,0a6cb1b1,EFL Championship
535,Djed Spence,ENG,DF,Leeds United,23-152,2000,4.3,80.0,4.19,20.0,36.3,25.3,3.26,80.0,4.42,1.86,42.1,2.09,47.4,43.5,297.2,148.1,3.72,3.95,1.40,2.79,1.86,47.2,10.0,https://fbref.com/en/players/9bc9a519/Djed-Spence,9bc9a519,EFL Championship
536,Tony Springett,IRL,"FW,MF",Norwich City,21-108,2002,2.4,40.8,1.25,7.50,19.2,15.4,2.50,40.8,4.58,1.25,27.3,2.50,54.5,26.3,191.7,97.5,4.58,1.25,1.25,2.08,1.67,25.8,6.67,https://fbref.com/en/players/35be8087/Tony-Springett,35be8087,EFL Championship
537,Jack Stacey,ENG,DF,Norwich City,27-277,1996,23.3,56.5,3.86,20.2,20.5,16.6,1.50,56.5,1.80,0.69,38.1,1.03,57.1,29.2,184.2,91.5,2.96,1.37,0.52,1.42,0.64,31.3,6.39,https://fbref.com/en/players/558807c0/Jack-Stacey,558807c0,EFL Championship
538,Jay Stansfield,ENG,"FW,MF",Birmingham City,21-045,2002,19.1,28.3,0.42,2.77,12.1,14.0,4.66,28.3,2.83,1.47,51.9,1.31,46.3,16.1,115.9,55.0,2.67,1.20,1.47,2.77,1.62,16.3,5.76,https://fbref.com/en/players/b2626673/Jay-Stansfield,b2626673,EFL Championship
539,Jack Stephens,ENG,DF,Southampton,29-346,1994,5.5,111.3,8.55,30.5,71.8,9.27,2.00,111.3,0.55,0.55,100.0,0.00,0.0,66.9,319.8,208.9,1.64,2.18,0.00,1.27,0.55,88.5,0.73,https://fbref.com/en/players/6adbc307/Jack-Stephens,6adbc307,EFL Championship
540,Enda Stevens,IRL,DF,Stoke City,33-183,1990,11.2,71.1,3.66,20.5,33.8,17.4,1.43,71.1,1.34,0.71,53.3,0.63,46.7,36.4,165.7,80.4,1.88,1.16,0.36,0.80,0.27,39.1,3.66,https://fbref.com/en/players/17d4507a/Enda-Stevens,17d4507a,EFL Championship
541,Layton Stewart,ENG,"MF,DF",Preston,21-127,2002,0.2,40.0,0.00,15.0,10.0,15.0,10.0,40.0,5.00,5.00,100.0,0.00,0.0,25.0,120.0,10.0,0.00,0.00,0.00,0.00,5.00,30.0,10.0,https://fbref.com/en/players/8aff6bc7/Layton-Stewart,8aff6bc7,EFL Championship
542,Ross Stewart,SCO,FW,Southampton,27-181,1996,0.2,60.0,5.00,10.0,40.0,10.0,5.00,60.0,0.00,0.00,,0.00,,35.0,170.0,60.0,0.00,0.00,0.00,5.00,0.00,50.0,10.0,https://fbref.com/en/players/18986367/Ross-Stewart,18986367,EFL Championship
543,Jakub Stolarczyk,POL,GK,Leicester City,23-020,2000,1.0,53.0,44.0,53.0,0.00,0.00,0.00,53.0,0.00,0.00,,0.00,,39.0,206.0,98.0,0.00,0.00,0.00,0.00,0.00,34.0,0.00,https://fbref.com/en/players/a4a76b3d/Jakub-Stolarczyk,a4a76b3d,EFL Championship
544,Jordan Storey,ENG,DF,Preston,26-128,1997,22.4,57.3,4.15,23.4,29.3,4.91,0.89,57.3,0.54,0.18,33.3,0.22,41.7,26.7,113.7,54.8,0.58,0.54,0.00,0.18,0.31,32.1,0.76,https://fbref.com/en/players/fa47f160/Jordan-Storey,fa47f160,EFL Championship
545,Pascal Struijk,NED,DF,Leeds United,24-150,1999,22.1,93.8,7.74,41.3,48.6,4.25,0.81,93.8,0.32,0.18,57.1,0.14,42.9,60.6,364.4,229.6,1.00,0.77,0.00,0.41,0.23,68.4,0.14,https://fbref.com/en/players/f4d296e4/Pascal-Struijk,f4d296e4,EFL Championship
546,Kamaldeen Sulemana,GHA,"FW,MF",Southampton,21-327,2002,7.7,49.5,1.17,5.19,15.5,30.4,5.84,49.5,8.05,5.19,64.5,2.60,32.3,37.4,306.4,162.9,5.84,2.34,3.38,4.29,1.04,39.0,12.5,https://fbref.com/en/players/a62f8bf1/Kamaldeen-Sulemana,a62f8bf1,EFL Championship
547,Crysencio Summerville,NED,FW,Leeds United,22-070,2001,20.1,57.7,0.40,4.58,19.7,34.9,6.47,57.7,5.67,2.99,52.6,2.29,40.4,38.1,289.5,147.1,5.52,3.18,2.79,3.03,1.74,41.8,8.76,https://fbref.com/en/players/df04eb4b/Crysencio-Summerville,df04eb4b,EFL Championship
548,Ivan Šunjić,CRO,MF,Birmingham City,27-091,1996,19.0,40.3,2.74,13.5,20.8,6.42,0.58,40.3,0.53,0.26,50.0,0.26,50.0,17.7,91.6,30.0,0.32,0.47,0.05,0.95,0.79,20.6,1.37,https://fbref.com/en/players/e18098de/Ivan-Sunjic,e18098de,EFL Championship
549,John Swift,ENG,"MF,FW",West Brom,28-199,1995,11.8,65.3,0.76,6.86,29.8,29.6,2.80,65.2,2.03,0.93,45.8,1.02,50.0,39.5,192.9,95.3,2.46,2.46,0.68,2.54,1.44,47.3,5.93,https://fbref.com/en/players/646ee278/John-Swift,646ee278,EFL Championship
550,Mark Sykes,IRL,"FW,DF",Bristol City,26-157,1997,20.4,53.1,2.70,11.5,23.0,19.3,2.79,53.1,2.50,0.83,33.3,1.47,58.8,30.4,164.7,81.6,2.75,1.81,0.69,2.40,1.08,34.8,7.65,https://fbref.com/en/players/40580929/Mark-Sykes,40580929,EFL Championship
551,Sammie Szmodics,IRL,"MF,FW",Blackburn,28-106,1995,24.5,50.6,0.73,5.02,20.4,25.6,5.51,50.5,1.47,0.73,50.0,0.73,50.0,31.0,146.3,67.1,2.24,1.14,1.14,2.24,1.22,38.2,9.10,https://fbref.com/en/players/39944392/Sammie-Szmodics,39944392,EFL Championship
552,George Tanner,ENG,DF,Bristol City,24-053,1999,19.2,69.9,4.48,20.2,38.1,11.9,0.31,69.9,0.63,0.26,41.7,0.26,41.7,31.3,148.9,74.9,1.35,1.30,0.00,0.89,0.42,39.9,1.82,https://fbref.com/en/players/8f9c9b14/George-Tanner,8f9c9b14,EFL Championship
553,Ollie Tanner,ENG,"FW,MF",Cardiff City,21-240,2002,9.0,54.1,1.00,7.67,23.4,24.1,3.22,54.1,3.78,2.00,52.9,1.44,38.2,30.1,206.8,113.6,4.11,2.78,1.44,3.78,0.44,36.3,7.89,https://fbref.com/en/players/cb7570b6/Ollie-Tanner,cb7570b6,EFL Championship
554,Caleb Taylor,ENG,DF,West Brom,20-359,2003,0.1,50.0,0.00,20.0,30.0,0.00,0.00,50.0,0.00,0.00,,0.00,,30.0,340.0,20.0,0.00,0.00,0.00,0.00,10.0,30.0,0.00,https://fbref.com/en/players/4ed3f5c4/Caleb-Taylor,4ed3f5c4,EFL Championship
555,Jack Taylor,IRL,MF,Ipswich Town,25-199,1998,6.3,67.8,1.43,14.0,38.1,17.1,1.90,67.8,0.95,0.32,33.3,0.63,66.7,40.3,209.0,98.7,1.75,1.43,0.32,1.27,0.95,46.8,1.43,https://fbref.com/en/players/48eed8d5/Jack-Taylor,48eed8d5,EFL Championship
556,Junior Tchamadeu,CMR,"DF,FW",Stoke City,20-017,2003,6.7,45.4,1.19,10.9,21.0,13.9,1.94,45.4,1.64,0.75,45.5,0.75,45.5,21.5,147.2,61.0,1.64,1.64,0.60,1.64,1.04,22.1,4.48,https://fbref.com/en/players/c19cfdae/Junior-Tchamadeu,c19cfdae,EFL Championship
557,Semir Telalovic,GER,FW,Blackburn,24-016,1999,2.6,42.7,0.77,2.31,21.5,18.8,3.85,42.7,1.54,1.15,75.0,0.38,25.0,23.5,125.0,34.6,1.54,0.00,0.77,2.31,1.92,30.8,8.46,https://fbref.com/en/players/0b45a8d7/Semir-Telalovic,0b45a8d7,EFL Championship
558,Nathan Tella,NGA,FW,Southampton,24-187,1999,3.0,65.3,0.67,4.33,21.7,39.3,8.33,65.3,3.33,1.00,30.0,1.33,40.0,38.3,243.7,106.3,3.67,1.00,2.00,2.33,2.33,48.3,18.0,https://fbref.com/en/players/f1e94cd6/Nathan-Tella,f1e94cd6,EFL Championship
559,Bobby Thomas,ENG,DF,Coventry City,,,22.9,68.1,8.65,35.9,28.2,4.37,1.44,68.1,0.48,0.26,54.5,0.22,45.5,39.7,199.1,104.4,0.79,0.61,0.00,1.00,0.13,44.0,0.48,https://fbref.com/en/players/6a471ee8/Bobby-Thomas,6a471ee8,EFL Championship
560,Sorba Thomas,WAL,"FW,DF",Huddersfield,24-139,1999,22.1,45.7,1.00,5.52,17.8,23.7,1.49,45.7,2.31,0.95,41.2,1.18,51.0,25.1,190.0,102.5,4.03,2.40,0.45,1.63,1.13,27.5,5.97,https://fbref.com/en/players/8725a42e/Sorba-Thomas,8725a42e,EFL Championship
561,Brandon Thomas-Asante,GHA,FW,West Brom,25-010,1998,20.9,25.9,0.29,2.34,12.8,11.4,3.59,25.9,2.34,1.20,51.0,1.05,44.9,16.7,103.0,39.5,1.48,0.91,0.62,3.25,1.91,19.1,4.11,https://fbref.com/en/players/fb152f96/Brandon-Thomas-Asante,fb152f96,EFL Championship
562,Jordan Thompson,NIR,"MF,DF",Stoke City,27-005,1997,9.7,57.9,2.68,14.7,30.8,12.8,0.72,57.9,0.31,0.10,33.3,0.10,33.3,30.8,132.6,55.7,1.13,0.72,0.10,0.93,0.82,34.5,1.44,https://fbref.com/en/players/6bf53300/Jordan-Thompson,6bf53300,EFL Championship
563,Christ Tiéhi,CIV,MF,Rotherham Utd,25-206,1998,23.5,45.5,3.11,12.7,25.9,7.87,0.85,45.5,1.40,0.89,63.6,0.47,33.3,22.8,122.8,54.3,0.85,0.85,0.09,0.85,0.47,23.5,0.64,https://fbref.com/en/players/12665c30/Christ-Tiehi,12665c30,EFL Championship
564,Conor Townsend,ENG,DF,West Brom,30-310,1993,18.7,67.8,3.26,20.7,25.6,21.8,1.66,67.8,0.43,0.21,50.0,0.05,12.5,31.0,142.9,81.4,2.30,1.50,0.27,0.53,0.37,37.2,5.45,https://fbref.com/en/players/4dc4f138/Conor-Townsend,4dc4f138,EFL Championship
565,Adama Traoré,MLI,"FW,MF",Hull City,28-194,1995,11.4,53.1,1.32,7.19,27.5,19.0,1.67,53.1,2.46,1.49,60.7,0.61,25.0,36.6,187.9,81.5,1.84,2.19,0.26,1.84,1.05,41.8,4.12,https://fbref.com/en/players/1a6f2a66/Adama-Traore,1a6f2a66,EFL Championship
566,Mark Travers,IRL,GK,Stoke City,24-235,1999,13.0,40.9,33.7,40.6,0.31,0.00,0.00,40.9,0.00,0.00,,0.00,,22.6,121.2,62.7,0.00,0.00,0.00,0.00,0.00,20.5,0.00,https://fbref.com/en/players/fe558029/Mark-Travers,fe558029,EFL Championship
567,Lewis Travis,ENG,"MF,DF",Blackburn,26-084,1997,13.2,62.5,2.65,11.4,32.0,19.8,1.89,62.5,1.89,0.98,52.0,0.61,32.0,37.0,161.6,83.8,2.27,1.06,0.23,1.82,0.98,41.7,5.45,https://fbref.com/en/players/33928d3a/Lewis-Travis,33928d3a,EFL Championship
568,Nectarios Triantis,AUS,DF,Sunderland,20-242,2003,1.0,60.0,12.0,47.0,13.0,0.00,0.00,60.0,1.00,1.00,100.0,0.00,0.0,33.0,138.0,22.0,0.00,0.00,0.00,0.00,0.00,39.0,0.00,https://fbref.com/en/players/73d58203/Nectarios-Triantis,73d58203,EFL Championship
569,Sondre Tronstad,NOR,MF,Blackburn,28-135,1995,16.0,74.2,3.38,21.4,40.1,13.3,0.25,74.2,0.94,0.69,73.3,0.19,20.0,40.8,163.1,68.8,0.31,0.63,0.06,1.38,0.69,51.6,1.06,https://fbref.com/en/players/50e41224/Sondre-Tronstad,50e41224,EFL Championship
