Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Referee,Match Report,Notes
2023-07-01,20:00,Liga MX,Apertura 2023 Regular Season,Sat,Home,D,1.0,1.0,Puebla,2.4,0.6,58.0,41615.0,Guido Pizarro,4-2-3-1,Óscar Macias,Match Report,
2023-07-08,18:06,Liga MX,Apertura 2023 Regular Season,Sat,Away,D,1.0,1.0,FC Juárez,1.9,1.1,60.0,9663.0,Guido Pizarro,4-2-3-1,Jesus Lopez,Match Report,
2023-07-15,22:05,Liga MX,Apertura 2023 Regular Season,Sat,Home,W,1.0,0.0,León,1.2,1.2,45.0,41615.0,Guido Pizarro,3-4-3,Ismael Lopez,Match Report,
2023-08-20,22:10,Liga MX,Apertura 2023 Regular Season,Sun,Away,W,3.0,0.0,Necaxa,1.4,1.0,61.0,13585.0,Guido Pizarro,4-2-3-1,Guillermo Pacheco,Match Report,
2023-08-27,19:05,Liga MX,Apertura 2023 Regular Season,Sun,Away,L,1.0,2.0,UNAM,0.4,1.8,62.0,17580.0,Guido Pizarro,4-2-3-1,Fernando Hernández,Match Report,
2023-08-30,22:00,Liga MX,Apertura 2023 Regular Season,Wed,Home,W,3.0,2.0,Santos,2.3,1.7,57.0,39134.0,Guido Pizarro,4-2-3-1,Daniel Quintero,Match Report,
2023-09-02,20:05,Liga MX,Apertura 2023 Regular Season,Sat,Home,W,5.0,0.0,Querétaro,3.5,0.5,60.0,40273.0,Nahuel Guzmán,4-2-3-1,Ismael Lopez,Match Report,
2023-09-17,20:00,Liga MX,Apertura 2023 Regular Season,Sun,Away,L,0.0,2.0,Atlas,0.6,1.7,62.0,15413.0,Guido Pizarro,4-2-3-1,Adonai Escobedo,Match Report,
2023-09-23,22:05,Liga MX,Apertura 2023 Regular Season,Sat,Home,W,3.0,0.0,Monterrey,1.6,1.0,47.0,41615.0,Guido Pizarro,3-4-3,Marco Antonio Ortíz,Match Report,
2023-09-30,19:06,Liga MX,Apertura 2023 Regular Season,Sat,Away,W,3.0,2.0,Mazatlán,2.0,1.8,42.0,13503.0,Rafael Carioca,4-2-3-1,Jesus Lopez,Match Report,
2023-10-04,22:00,Liga MX,Apertura 2023 Regular Season,Wed,Home,D,2.0,2.0,Toluca,0.8,1.1,57.0,37117.0,Guido Pizarro,4-2-3-1,César Arturo Ramos,Match Report,
2023-10-07,20:00,Liga MX,Apertura 2023 Regular Season,Sat,Away,D,1.0,1.0,Pachuca,2.1,1.1,62.0,7483.0,Guido Pizarro,4-2-3-1,Ismael Lopez,Match Report,
2023-10-21,22:10,Liga MX,Apertura 2023 Regular Season,Sat,Home,W,2.0,1.0,Cruz Azul,0.9,0.6,53.0,41615.0,Guido Pizarro,4-2-3-1,Edgar Morales,Match Report,
2023-10-28,20:05,Liga MX,Apertura 2023 Regular Season,Sat,Away,W,4.0,0.0,Guadalajara,1.3,0.8,48.0,36801.0,Guido Pizarro,4-2-3-1,Fernando Hernández,Match Report,
2023-11-01,20:06,Liga MX,Apertura 2023 Regular Season,Wed,Away,L,0.0,2.0,Tijuana,0.8,1.0,65.0,24533.0,Guido Pizarro,4-2-3-1,Marco Antonio Ortíz,Match Report,
2023-11-04,16:55,Liga MX,Apertura 2023 Regular Season,Sat,Home,D,2.0,2.0,Atlético,1.9,0.8,56.0,39416.0,Guido Pizarro,4-2-3-1,Luis Enrique Santander,Match Report,
2023-11-11,21:10,Liga MX,Apertura 2023 Regular Season,Sat,Home,D,0.0,0.0,América,0.7,1.0,54.0,36783.0,Guido Pizarro,4-2-3-1,Diego Montaño,Match Report,
2023-11-30,19:00,Liga MX,Apertura — Quarter-finals,Thu,Away,D,2.0,2.0,Puebla,,,57.0,28984.0,Guido Pizarro,4-2-3-1,Oscar Mejia,Match Report,Leg 1 of 2
2023-12-03,20:10,Liga MX,Apertura — Quarter-finals,Sun,Home,W,3.0,0.0,Puebla,1.8,1.7,57.0,,Guido Pizarro,4-2-3-1,Adonai Escobedo,Match Report,Leg 2 of 2; UANL won
2023-12-07,21:00,Liga MX,Apertura — Semi-finals,Thu,Away,W,1.0,0.0,UNAM,0.6,0.5,61.0,,Guido Pizarro,4-2-3-1,Marco Antonio Ortíz,Match Report,Leg 1 of 2
2023-12-10,20:00,Liga MX,Apertura — Semi-finals,Sun,Home,D,1.0,1.0,UNAM,0.6,1.6,53.0,,Guido Pizarro,4-2-3-1,Fernando Guerrero,Match Report,Leg 2 of 2; UANL won
2023-12-14,21:00,Liga MX,Apertura — Finals,Thu,Home,D,1.0,1.0,América,0.6,1.7,54.0,41615.0,Guido Pizarro,4-2-3-1,Marco Antonio Ortíz,Match Report,Leg 1 of 2
2023-12-17,19:30,Liga MX,Apertura — Finals,Sun,Away,L,0.0,3.0,América,0.7,2.1,40.0,,Guido Pizarro,4-1-4-1,Adonai Escobedo,Match Report,Leg 2 of 2; América won; Required Extra Time
2024-01-17,17:00,Liga MX,Clausura 2024 Regular Season,Wed,Away,,,,León,,,,,,,,Head-to-Head,
2024-01-21,18:00,Liga MX,Clausura 2024 Regular Season,Sun,Home,,,,Guadalajara,,,,,,,,Head-to-Head,
2024-01-24,19:00,Liga MX,Clausura 2024 Regular Season,Wed,Away,,,,Atlético,,,,,,,,Head-to-Head,
2024-01-28,20:00,Liga MX,Clausura 2024 Regular Season,Sun,Away,,,,Querétaro,,,,,,,,Head-to-Head,
2024-02-03,19:00,Liga MX,Clausura 2024 Regular Season,Sat,Home,,,,UNAM,,,,,,,,Head-to-Head,
2024-02-10,20:00,Liga MX,Clausura 2024 Regular Season,Sat,Away,,,,Santos,,,,,,,,Head-to-Head,
2024-02-17,21:00,Liga MX,Clausura 2024 Regular Season,Sat,Away,,,,Cruz Azul,,,,,,,,Head-to-Head,
2024-02-24,19:00,Liga MX,Clausura 2024 Regular Season,Sat,Home,,,,Atlas,,,,,,,,Head-to-Head,
2024-02-28,19:00,Liga MX,Clausura 2024 Regular Season,Wed,Home,,,,FC Juárez,,,,,,,,Head-to-Head,
2024-03-02,17:00,Liga MX,Clausura 2024 Regular Season,Sat,Away,,,,Toluca,,,,,,,,Head-to-Head,
2024-03-09,21:00,Liga MX,Clausura 2024 Regular Season,Sat,Away,,,,América,,,,,,,,Head-to-Head,
2024-03-16,21:00,Liga MX,Clausura 2024 Regular Season,Sat,Home,,,,Mazatlán,,,,,,,,Head-to-Head,
2024-03-29,19:00,Liga MX,Clausura 2024 Regular Season,Fri,Away,,,,Puebla,,,,,,,,Head-to-Head,
2024-04-06,19:00,Liga MX,Clausura 2024 Regular Season,Sat,Home,,,,Pachuca,,,,,,,,Head-to-Head,
2024-04-13,22:00,Liga MX,Clausura 2024 Regular Season,Sat,Away,,,,Monterrey,,,,,,,,Head-to-Head,
2024-04-20,20:00,Liga MX,Clausura 2024 Regular Season,Sat,Home,,,,Necaxa,,,,,,,,Head-to-Head,
2024-04-27,18:00,Liga MX,Clausura 2024 Regular Season,Sat,Home,,,,Tijuana,,,,,,,,Head-to-Head,
