Rk,Player,Nation,Pos,Squad,Age,Born,90s,Att,Pass Types_Live,Pass Types_Dead,Pass Types_FK,Pass Types_TB,Pass Types_Sw,Pass Types_Crs,Pass Types_TI,Pass Types_CK,Corner Kicks_In,Corner Kicks_Out,Corner Kicks_Str,Outcomes_Cmp,Outcomes_Off,Outcomes_Blocks,Player Link_,Player ID_,Competition
55,Danilo Barbosa,BRA,"MF,DF",Botafogo (RJ),26,1996,11.2,42.9,39.8,2.77,1.79,0.09,0.18,0.27,0.98,0.00,0.00,0.00,0.00,34.0,0.27,0.80,https://fbref.com/en/players/0557ff4f/Danilo-Barbosa,0557ff4f,Brazilian Serie A
56,Diogo Barbosa,BRA,DF,Fluminense,30,1992,12.4,58.1,48.6,9.19,0.48,0.16,0.16,1.77,8.55,0.16,0.08,0.00,0.00,50.0,0.32,1.37,https://fbref.com/en/players/7b9ef26b/Diogo-Barbosa,7b9ef26b,Brazilian Serie A
57,Diogo Barbosa,BRA,DF,Grêmio,30,1992,4.3,48.8,37.9,10.7,1.16,0.00,0.00,1.16,9.30,0.23,0.00,0.00,0.00,36.3,0.23,1.40,https://fbref.com/en/players/7b9ef26b/Diogo-Barbosa,7b9ef26b,Brazilian Serie A
58,Gabriel Barbosa,BRA,FW,Flamengo,26,1996,17.1,31.2,26.7,4.39,0.47,0.06,0.35,1.46,0.47,1.52,0.47,0.12,0.06,25.0,0.18,0.70,https://fbref.com/en/players/72d0e1b6/Gabriel-Barbosa,72d0e1b6,Brazilian Serie A
59,Lucas Barbosa,BRA,"FW,MF",Santos,21,2001,1.1,36.4,36.4,0.00,0.00,0.00,0.91,1.82,0.00,0.00,0.00,0.00,0.00,14.5,0.00,0.00,https://fbref.com/en/players/a28eac7e/Lucas-Barbosa,a28eac7e,Brazilian Serie A
60,Lucas Barbosa,BRA,"MF,FW",Coritiba,21,2001,1.1,41.8,39.1,2.73,1.82,0.00,0.00,0.91,0.91,0.00,0.00,0.00,0.00,30.9,0.00,1.82,https://fbref.com/en/players/a28eac7e/Lucas-Barbosa,a28eac7e,Brazilian Serie A
61,Chrystian Barletta,BRA,MF,Corinthians,21,2001,1.4,,,,,,,1.43,,,,,,,,,https://fbref.com/en/players/d594cf58/Chrystian-Barletta,d594cf58,Brazilian Serie A
62,Cauan Barros,BRA,MF,Vasco da Gama,18,2004,2.6,31.9,30.8,1.15,0.77,0.00,0.00,0.38,0.00,0.00,0.00,0.00,0.00,27.7,0.00,0.00,https://fbref.com/en/players/6ae4627b/Cauan-Barros,6ae4627b,Brazilian Serie A
63,Gabriel Barros,BRA,"FW,MF",Internacional,21,2001,2.0,39.0,39.0,0.00,0.00,0.00,0.00,1.50,0.00,0.00,0.00,0.00,0.00,34.0,0.00,1.00,https://fbref.com/en/players/b43515ea/Gabriel-Barros,b43515ea,Brazilian Serie A
64,Bastos,ANG,DF,Botafogo (RJ),31,1991,1.3,54.6,52.3,2.31,1.54,0.00,0.00,0.77,0.77,0.00,0.00,0.00,0.00,47.7,0.00,0.77,https://fbref.com/en/players/c01c66d9/Bastos,c01c66d9,Brazilian Serie A
65,Fellipe Bastos,BRA,MF,Goiás,32,1990,0.4,35.0,25.0,10.0,10.0,0.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,30.0,0.00,0.00,https://fbref.com/en/players/9b99eae0/Fellipe-Bastos,9b99eae0,Brazilian Serie A
66,Diogo Batista,BRA,"DF,MF",Coritiba,19,2003,5.9,46.9,37.6,9.15,1.36,0.00,0.51,2.37,7.46,0.34,0.17,0.17,0.00,34.1,0.17,1.02,https://fbref.com/en/players/9bd61510/Diogo-Batista,9bd61510,Brazilian Serie A
67,Rodrigo Battaglia,ARG,MF,Atlético Mineiro,31,1991,19.2,50.8,47.9,2.81,2.71,0.00,0.26,0.36,0.05,0.00,0.00,0.00,0.00,44.4,0.10,0.63,https://fbref.com/en/players/d637fc22/Rodrigo-Battaglia,d637fc22,Brazilian Serie A
68,José Luis Rodríguez Bebanz,URU,DF,Vasco da Gama,25,1997,22.2,54.0,40.8,13.0,2.12,0.00,0.50,6.31,9.73,1.17,0.81,0.18,0.00,36.1,0.23,1.44,https://fbref.com/en/players/6f1a7f76/Jose-Luis-Rodriguez-Bebanz,6f1a7f76,Brazilian Serie A
69,Matheus Belém,BRA,DF,São Paulo,19,2003,1.9,46.8,45.8,1.05,1.05,0.00,0.00,0.53,0.00,0.00,0.00,0.00,0.00,38.4,0.00,0.53,https://fbref.com/en/players/3f2ef5ad/Matheus-Belem,3f2ef5ad,Brazilian Serie A
70,Lucas Belezi,BRA,DF,Ath Paranaense,19,2003,0.5,40.0,38.0,2.00,2.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,30.0,0.00,0.00,https://fbref.com/en/players/1e4932f6/Lucas-Belezi,1e4932f6,Brazilian Serie A
71,Ramiro Benetti,BRA,MF,Cruzeiro,29,1993,4.5,55.6,53.6,2.00,0.67,0.00,0.44,0.89,1.11,0.00,0.00,0.00,0.00,46.9,0.00,1.33,https://fbref.com/en/players/96d14fe7/Ramiro-Benetti,96d14fe7,Brazilian Serie A
72,Martín Benítez,ARG,"MF,FW",América (MG),28,1994,12.4,45.2,37.9,7.10,3.31,0.56,0.89,4.11,0.56,2.58,0.73,1.37,0.08,31.1,0.24,1.05,https://fbref.com/en/players/c122e34e/Martin-Benitez,c122e34e,Brazilian Serie A
73,Bento,BRA,GK,Ath Paranaense,23,1999,33.0,26.8,15.7,11.0,2.18,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.6,0.21,0.03,https://fbref.com/en/players/5d699228/Bento,5d699228,Brazilian Serie A
74,Lucas Beraldo,BRA,DF,São Paulo,19,2003,24.0,70.6,67.8,2.88,2.71,0.04,0.46,0.08,0.17,0.00,0.00,0.00,0.00,62.6,0.00,0.42,https://fbref.com/en/players/b8aedf06/Lucas-Beraldo,b8aedf06,Brazilian Serie A
75,Lucas Besozzi,ARG,"FW,MF",Grêmio,20,2003,4.4,44.3,43.9,0.00,0.00,0.45,0.00,2.73,0.00,0.00,0.00,0.00,0.00,33.9,0.45,1.82,https://fbref.com/en/players/d8dcc840/Lucas-Besozzi,d8dcc840,Brazilian Serie A
76,Matheus Bianqui,BRA,MF,Coritiba,25,1998,15.8,29.5,28.4,1.08,0.63,0.13,0.57,0.57,0.38,0.00,0.00,0.00,0.00,20.8,0.06,1.14,https://fbref.com/en/players/9da67b35/Matheus-Bianqui,9da67b35,Brazilian Serie A
77,Raul Bicalho,BRA,DF,Bahia,23,1999,3.6,54.7,52.8,1.94,1.39,0.00,1.11,0.00,0.56,0.00,0.00,0.00,0.00,45.8,0.00,0.00,https://fbref.com/en/players/79af412b/Raul-Bicalho,79af412b,Brazilian Serie A
78,Matheus Bidu,BRA,DF,Corinthians,23,1999,18.4,61.4,49.1,12.0,2.01,0.00,0.27,5.71,8.37,1.63,0.16,1.47,0.00,48.8,0.22,1.25,https://fbref.com/en/players/b8a72293/Matheus-Bidu,b8a72293,Brazilian Serie A
79,Rafael Bilu,BRA,FW,Cruzeiro,23,1999,1.0,36.0,35.0,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,29.0,1.00,2.00,https://fbref.com/en/players/26880429/Rafael-Bilu,26880429,Brazilian Serie A
80,Guilherme Biro,BRA,"FW,MF",Corinthians,18,2004,6.4,33.3,33.1,0.16,0.16,0.00,0.00,2.03,0.00,0.00,0.00,0.00,0.00,26.9,0.00,1.41,https://fbref.com/en/players/e38c2c76/Guilherme-Biro,e38c2c76,Brazilian Serie A
81,Bitelo,BRA,"MF,FW",Grêmio,23,2000,17.2,47.6,44.7,2.67,1.22,0.41,0.17,2.03,0.58,0.87,0.06,0.47,0.00,38.4,0.29,1.05,https://fbref.com/en/players/d4b69f94/Bitelo,d4b69f94,Brazilian Serie A
82,Thiago Borbas,URU,FW,Bragantino,20,2002,15.9,22.2,21.8,0.44,0.06,0.06,0.06,0.94,0.06,0.00,0.00,0.00,0.00,14.7,0.00,0.57,https://fbref.com/en/players/04f9c45f/Thiago-Borbas,04f9c45f,Brazilian Serie A
83,Ângelo Borges,BRA,"FW,MF",Santos,18,2004,6.0,28.7,27.8,0.50,0.00,0.33,0.00,1.33,0.50,0.00,0.00,0.00,0.00,20.3,0.33,1.33,https://fbref.com/en/players/737945d9/Angelo-Borges,737945d9,Brazilian Serie A
84,Daniel Borges,BRA,DF,América (MG),29,1993,8.9,55.5,45.7,9.78,1.35,0.00,0.90,4.94,8.43,0.00,0.00,0.00,0.00,42.8,0.00,1.01,https://fbref.com/en/players/71879f82/Daniel-Borges,71879f82,Brazilian Serie A
85,Daniel Borges,BRA,DF,Botafogo (RJ),29,1993,0.5,28.0,24.0,4.00,0.00,0.00,0.00,4.00,4.00,0.00,0.00,0.00,0.00,20.0,0.00,0.00,https://fbref.com/en/players/71879f82/Daniel-Borges,71879f82,Brazilian Serie A
86,Marllon Borges,BRA,DF,Cuiabá,30,1992,36.0,40.7,38.5,2.17,2.11,0.00,0.25,0.03,0.06,0.00,0.00,0.00,0.00,35.1,0.03,0.50,https://fbref.com/en/players/d0b29bbd/Marllon-Borges,d0b29bbd,Brazilian Serie A
87,Pedro Borges,BRA,"MF,FW",Fortaleza,25,1997,6.3,41.1,40.5,0.63,0.63,0.16,0.63,0.16,0.00,0.00,0.00,0.00,0.00,34.9,0.00,0.16,https://fbref.com/en/players/5bb699c4/Pedro-Borges,5bb699c4,Brazilian Serie A
88,Gabriel Boschilia,BRA,"MF,FW",Coritiba,26,1996,3.8,47.9,42.6,5.00,1.32,0.53,0.79,3.95,1.05,2.37,1.05,0.79,0.00,38.2,0.26,0.53,https://fbref.com/en/players/e90af77c/Gabriel-Boschilia,e90af77c,Brazilian Serie A
89,Lucas Braga,BRA,"DF,FW",Santos,26,1996,22.1,30.0,23.4,6.52,0.72,0.05,0.05,1.76,5.75,0.00,0.00,0.00,0.00,23.4,0.09,0.95,https://fbref.com/en/players/8a0a73ad/Lucas-Braga,8a0a73ad,Brazilian Serie A
90,David Braz,BRA,DF,Fluminense,35,1987,9.6,67.8,63.2,4.38,3.23,0.00,0.63,0.10,0.73,0.00,0.00,0.00,0.00,58.1,0.21,0.21,https://fbref.com/en/players/9313b408/David-Braz,9313b408,Brazilian Serie A
91,Brenno,BRA,GK,Grêmio,23,1999,1.0,19.0,12.0,7.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.0,0.00,0.00,https://fbref.com/en/players/f002e8eb/Brenno,f002e8eb,Brazilian Serie A
92,Breno,BRA,MF,Botafogo (RJ),22,2000,0.1,60.0,60.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,40.0,0.00,0.00,https://fbref.com/en/players/083374b7/Breno,083374b7,Brazilian Serie A
93,Breno,BRA,FW,Palmeiras,27,1996,15.2,23.4,23.0,0.07,0.00,0.00,0.07,1.91,0.07,0.00,0.00,0.00,0.00,17.5,0.33,0.72,https://fbref.com/en/players/e0016d00/Breno,e0016d00,Brazilian Serie A
94,Emanuel Brítez,ARG,DF,Fortaleza,30,1992,30.7,44.0,40.7,3.13,1.50,0.00,0.23,0.36,1.63,0.00,0.00,0.00,0.00,36.0,0.13,0.33,https://fbref.com/en/players/fb29d05d/Emanuel-Britez,fb29d05d,Brazilian Serie A
95,Bruno,BRA,"FW,MF",Bragantino,19,2003,7.9,38.2,36.1,1.90,0.38,0.13,0.13,2.15,0.00,1.39,0.51,0.13,0.13,30.4,0.25,1.01,https://fbref.com/en/players/ad8c3404/Bruno,ad8c3404,Brazilian Serie A
96,Fabrício Bruno,BRA,DF,Flamengo,26,1996,34.0,66.6,62.8,3.71,2.88,0.03,1.24,0.41,0.65,0.00,0.00,0.00,0.00,59.3,0.06,0.29,https://fbref.com/en/players/470d197b/Fabricio-Bruno,470d197b,Brazilian Serie A
97,Vitor Bueno,BRA,"MF,FW",Ath Paranaense,28,1994,23.1,45.1,39.3,5.63,1.86,0.52,0.43,6.32,0.26,3.42,1.47,1.90,0.00,33.3,0.22,1.00,https://fbref.com/en/players/5752f96d/Vitor-Bueno,5752f96d,Brazilian Serie A
98,Esteban Burgos,ARG,DF,América (MG),31,1992,3.3,27.0,24.2,2.73,2.73,0.00,0.61,0.00,0.00,0.00,0.00,0.00,0.00,20.3,0.00,0.00,https://fbref.com/en/players/40449bbd/Esteban-Burgos,40449bbd,Brazilian Serie A
99,Fabricio Bustos,ARG,DF,Internacional,26,1996,27.8,61.9,51.7,10.0,0.72,0.00,0.07,2.01,9.28,0.00,0.00,0.00,0.00,48.7,0.18,1.94,https://fbref.com/en/players/82549f54/Fabricio-Bustos,82549f54,Brazilian Serie A
