Rk,Player,Nation,Pos,Squad,Age,Born,90s,SCA_SCA,SCA_SCA90,SCA Types_PassLive,SCA Types_PassDead,SCA Types_TO,SCA Types_Sh,SCA Types_Fld,SCA Types_Def,GCA_GCA,GCA_GCA90,GCA Types_PassLive,GCA Types_PassDead,GCA Types_TO,GCA Types_Sh,GCA Types_Fld,GCA Types_Def,Player Link_,Player ID_,Competition
321,Hulk,BRA,FW,Atlético Mineiro,36,1986,32.7,4.83,4.84,2.20,0.43,0.64,0.46,1.04,0.06,0.67,0.67,0.40,0.03,0.09,0.03,0.12,0.00,https://fbref.com/en/players/33a1f72e/Hulk,33a1f72e,Brazilian Serie A
322,José Hurtado,ECU,DF,Bragantino,21,2001,18.0,1.89,1.89,1.44,0.22,0.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/cb067e96/Jose-Hurtado,cb067e96,Brazilian Serie A
323,Hyoran,BRA,"MF,FW",Atlético Mineiro,29,1993,7.7,4.03,4.04,2.60,0.78,0.13,0.39,0.13,0.00,0.13,0.13,0.13,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/ffb88c28/Hyoran,ffb88c28,Brazilian Serie A
324,Igor,BRA,MF,Flamengo,19,2003,0.9,1.11,1.15,1.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/fb19d550/Igor,fb19d550,Brazilian Serie A
325,André Inácio,BRA,FW,Flamengo,20,2002,0.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/cc77d69c/Andre-Inacio,cc77d69c,Brazilian Serie A
326,Gabriel Inocêncio,BRA,DF,Santos,28,1994,14.2,1.62,1.62,1.27,0.14,0.07,0.07,0.00,0.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/8d62d985/Gabriel-Inocencio,8d62d985,Brazilian Serie A
327,Isaac,BRA,FW,Atlético Mineiro,18,2004,0.2,5.00,11.25,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/f689c342/Isaac,f689c342,Brazilian Serie A
328,Isaac,BRA,"MF,DF",Fluminense,18,2004,1.5,6.00,6.18,3.33,0.00,1.33,0.00,0.67,0.67,0.67,0.69,0.67,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/e43ddd61/Isaac,e43ddd61,Brazilian Serie A
329,Juan Iturbe,PAR,"FW,MF",Grêmio,29,1993,0.8,1.25,1.32,0.00,0.00,0.00,0.00,0.00,1.25,1.25,1.32,0.00,0.00,0.00,0.00,0.00,1.25,https://fbref.com/en/players/2c0fbaf5/Juan-Iturbe,2c0fbaf5,Brazilian Serie A
330,Zé Ivaldo,BRA,DF,Ath Paranaense,25,1997,11.3,0.71,0.71,0.62,0.00,0.09,0.00,0.00,0.00,0.18,0.18,0.18,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/5b6e7010/Ze-Ivaldo,5b6e7010,Brazilian Serie A
331,Ivonei,BRA,MF,Santos,20,2002,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,https://fbref.com/en/players/16c7086d/Ivonei,16c7086d,Brazilian Serie A
332,Vítor Jacaré,BRA,"DF,MF",Bahia,23,1999,9.5,2.74,2.83,1.89,0.21,0.11,0.21,0.11,0.21,0.21,0.22,0.00,0.00,0.11,0.00,0.00,0.11,https://fbref.com/en/players/fb5254bd/Vitor-Jacare,fb5254bd,Brazilian Serie A
333,Jadsom,BRA,MF,Bragantino,21,2001,21.1,2.61,2.61,2.27,0.09,0.00,0.14,0.05,0.05,0.09,0.10,0.09,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/92859e80/Jadsom,92859e80,Brazilian Serie A
334,Jair,BRA,MF,Vasco da Gama,28,1994,17.7,2.99,3.00,2.54,0.06,0.11,0.06,0.23,0.00,0.23,0.23,0.11,0.00,0.06,0.00,0.06,0.00,https://fbref.com/en/players/f3466edc/Jair,f3466edc,Brazilian Serie A
335,Jamerson,BRA,"DF,FW",Coritiba,24,1998,21.0,2.05,2.05,1.38,0.19,0.33,0.10,0.00,0.05,0.19,0.19,0.10,0.05,0.05,0.00,0.00,0.00,https://fbref.com/en/players/7910d817/Jamerson,7910d817,Brazilian Serie A
336,Janderson,BRA,"FW,MF",Botafogo (RJ),23,1999,4.6,3.70,3.70,3.26,0.00,0.43,0.00,0.00,0.00,0.43,0.43,0.43,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/8b89c34e/Janderson,8b89c34e,Brazilian Serie A
337,Jandrei,BRA,GK,São Paulo,29,1993,5.0,0.20,0.20,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/85ea4399/Jandrei,85ea4399,Brazilian Serie A
338,Léo Jardim,BRA,GK,Vasco da Gama,27,1995,38.0,0.03,0.03,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/f5dfc256/Leo-Jardim,f5dfc256,Brazilian Serie A
339,Jemerson,BRA,DF,Atlético Mineiro,30,1992,27.5,0.55,0.55,0.40,0.00,0.00,0.15,0.00,0.00,0.07,0.07,0.04,0.00,0.00,0.04,0.00,0.00,https://fbref.com/en/players/7cab69b5/Jemerson,7cab69b5,Brazilian Serie A
340,Jesé,ESP,MF,Coritiba,29,1993,1.1,3.64,3.75,3.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/4a537185/Jese,4a537185,Brazilian Serie A
341,Alexandre Jesus,BRA,DF,Fluminense,21,2001,0.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/25a323f3/Alexandre-Jesus,25a323f3,Brazilian Serie A
342,Jhow,BRA,DF,América (MG),19,2003,0.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/d7c46873/Jhow,d7c46873,Brazilian Serie A
343,Joaquim,BRA,DF,Santos,24,1998,30.3,0.96,0.96,0.66,0.00,0.03,0.17,0.03,0.07,0.17,0.16,0.07,0.00,0.00,0.07,0.03,0.00,https://fbref.com/en/players/69e5e199/Joaquim,69e5e199,Brazilian Serie A
344,John,BRA,GK,Internacional,26,1996,9.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/33a235af/John,33a235af,Brazilian Serie A
345,Felipe Jonatan,BRA,DF,Santos,24,1998,1.0,2.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/0102ca7f/Felipe-Jonatan,0102ca7f,Brazilian Serie A
346,Jori,BRA,GK,América (MG),26,1996,11.0,0.18,0.18,0.09,0.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/9aecb45b/Jori,9aecb45b,Brazilian Serie A
347,Josué,BRA,MF,Grêmio,17,2005,1.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/4fd72cba/Josue,4fd72cba,Brazilian Serie A
348,Jhonatan Jowjow,BRA,"MF,FW",Palmeiras,20,2002,9.9,3.74,3.73,2.63,0.30,0.30,0.30,0.20,0.00,0.30,0.30,0.30,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/f82517a8/Jhonatan-Jowjow,f82517a8,Brazilian Serie A
349,Luciano Juba,BRA,"DF,MF",Bahia,23,1999,7.2,4.44,4.45,1.81,2.50,0.00,0.14,0.00,0.00,0.28,0.28,0.14,0.14,0.00,0.00,0.00,0.00,https://fbref.com/en/players/c2abc321/Luciano-Juba,c2abc321,Brazilian Serie A
350,Juninho,BRA,MF,América (MG),35,1987,32.5,2.98,2.99,2.40,0.03,0.15,0.25,0.09,0.06,0.28,0.28,0.25,0.00,0.00,0.00,0.03,0.00,https://fbref.com/en/players/7d10ca2e/Juninho,7d10ca2e,Brazilian Serie A
351,Jussa,BRA,MF,Cruzeiro,26,1996,19.6,1.12,1.12,1.02,0.00,0.05,0.00,0.00,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/883f5dc8/Jussa,883f5dc8,Brazilian Serie A
352,Justen,BRA,DF,Fluminense,19,2003,0.6,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/8bbf8b33/Justen,8bbf8b33,Brazilian Serie A
353,Kaiki,BRA,"DF,FW",Cruzeiro,19,2003,2.5,2.00,1.97,1.20,0.00,0.40,0.00,0.40,0.00,0.80,0.79,0.00,0.00,0.40,0.00,0.40,0.00,https://fbref.com/en/players/1a36e9cb/Kaiki,1a36e9cb,Brazilian Serie A
354,Kaio,BRA,"MF,FW",Coritiba,18,2004,9.8,3.16,3.16,1.53,0.20,0.31,0.00,1.12,0.00,0.10,0.10,0.10,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/4e232375/Kaio,4e232375,Brazilian Serie A
355,Lucas Kal,BRA,MF,América (MG),26,1996,13.7,2.12,2.11,2.12,0.00,0.00,0.00,0.00,0.00,0.07,0.07,0.07,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/33ed689d/Lucas-Kal,33ed689d,Brazilian Serie A
356,Walter Kannemann,ARG,DF,Grêmio,31,1991,26.2,0.69,0.69,0.61,0.00,0.00,0.04,0.00,0.04,0.04,0.04,0.00,0.00,0.00,0.00,0.00,0.04,https://fbref.com/en/players/5b37f2f8/Walter-Kannemann,5b37f2f8,Brazilian Serie A
357,Kanu,BRA,DF,Bahia,25,1997,32.3,0.74,0.74,0.59,0.00,0.00,0.15,0.00,0.00,0.06,0.06,0.00,0.00,0.00,0.06,0.00,0.00,https://fbref.com/en/players/fefa9b9a/Kanu,fefa9b9a,Brazilian Serie A
358,Alan Kardec,BRA,"FW,MF",Atlético Mineiro,34,1989,2.9,2.76,2.70,2.41,0.00,0.00,0.00,0.34,0.00,0.34,0.34,0.34,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/e7fba767/Alan-Kardec,e7fba767,Brazilian Serie A
359,Kauan,BRA,FW,Fortaleza,17,2005,0.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/93ddb8fe/Kauan,93ddb8fe,Brazilian Serie A
360,Vinicius Kaue,BRA,"DF,MF",Ath Paranaense,19,2003,3.8,0.79,0.79,0.53,0.00,0.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/127a0681/Vinicius-Kaue,127a0681,Brazilian Serie A
361,Kayque,BRA,MF,Botafogo (RJ),22,2000,0.3,6.67,6.67,6.67,0.00,0.00,0.00,0.00,0.00,3.33,3.33,3.33,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/54b980d6/Kayque,54b980d6,Brazilian Serie A
362,Renato Kayser,BRA,"FW,MF",América (MG),26,1996,0.4,2.50,2.31,0.00,0.00,0.00,2.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/c7495dda/Renato-Kayser,c7495dda,Brazilian Serie A
363,Keiller,BRA,GK,Internacional,26,1996,10.0,0.10,0.10,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/e38fde76/Keiller,e38fde76,Brazilian Serie A
364,John Kennedy,BRA,"FW,MF",Fluminense,20,2002,15.2,3.75,3.74,1.64,0.00,1.25,0.39,0.39,0.07,0.20,0.20,0.00,0.00,0.13,0.00,0.07,0.00,https://fbref.com/en/players/132880e0/John-Kennedy,132880e0,Brazilian Serie A
365,Keno,BRA,"FW,MF",Fluminense,33,1989,17.9,4.02,4.01,2.91,0.11,0.67,0.17,0.17,0.00,0.56,0.56,0.39,0.00,0.11,0.00,0.06,0.00,https://fbref.com/en/players/98558c11/Keno,98558c11,Brazilian Serie A
366,Kevin,BRA,"FW,DF",Palmeiras,20,2003,2.6,2.31,2.32,1.15,0.00,0.38,0.38,0.38,0.00,0.38,0.39,0.00,0.00,0.00,0.00,0.38,0.00,https://fbref.com/en/players/93508980/Kevin,93508980,Brazilian Serie A
367,Kevyson,BRA,DF,Santos,18,2004,10.8,1.85,1.85,1.39,0.00,0.28,0.09,0.09,0.00,0.09,0.09,0.09,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/1115f8aa/Kevyson,1115f8aa,Brazilian Serie A
368,Khellven,BRA,DF,Ath Paranaense,21,2001,11.1,2.34,2.35,1.44,0.72,0.09,0.09,0.00,0.00,0.36,0.36,0.36,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/cf18ab1b/Khellven,cf18ab1b,Brazilian Serie A
369,Maurício Kozlinski,BRA,GK,Fortaleza,31,1991,1.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/19ad88fa/Mauricio-Kozlinski,19ad88fa,Brazilian Serie A
370,Benjamín Kuscevic,CHI,DF,Coritiba,26,1996,22.5,0.36,0.36,0.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/9edddc34/Benjamin-Kuscevic,9edddc34,Brazilian Serie A
371,Derik Lacerda,BRA,"FW,MF",Cuiabá,23,1999,7.3,3.42,3.41,1.78,0.00,0.68,0.27,0.55,0.14,0.68,0.68,0.27,0.00,0.14,0.00,0.27,0.00,https://fbref.com/en/players/d028bfe9/Derik-Lacerda,d028bfe9,Brazilian Serie A
372,Ignacio Laquintana,URU,FW,Bragantino,23,1999,2.0,1.50,1.48,1.00,0.00,0.00,0.50,0.00,0.00,0.50,0.49,0.00,0.00,0.00,0.50,0.00,0.00,https://fbref.com/en/players/2517fe3c/Ignacio-Laquintana,2517fe3c,Brazilian Serie A
373,Thauan Lara,BRA,"DF,MF",Internacional,19,2004,3.7,2.70,2.68,2.16,0.00,0.27,0.27,0.00,0.00,0.27,0.27,0.27,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/c4dba1f3/Thauan-Lara,c4dba1f3,Brazilian Serie A
374,Lelê,BRA,"FW,MF",Fluminense,25,1997,12.7,2.28,2.28,1.57,0.00,0.24,0.31,0.16,0.00,0.31,0.31,0.16,0.00,0.08,0.08,0.00,0.00,https://fbref.com/en/players/467aed9b/Lele,467aed9b,Brazilian Serie A
375,Mauricio Lemos,URU,DF,Atlético Mineiro,27,1995,24.6,0.49,0.49,0.45,0.00,0.00,0.04,0.00,0.00,0.12,0.12,0.12,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/dbe5a587/Mauricio-Lemos,dbe5a587,Brazilian Serie A
376,Marcos Leonardo,BRA,FW,Santos,19,2003,28.8,2.47,2.47,1.56,0.03,0.21,0.31,0.31,0.03,0.21,0.21,0.14,0.00,0.03,0.00,0.03,0.00,https://fbref.com/en/players/3f47ebce/Marcos-Leonardo,3f47ebce,Brazilian Serie A
377,Lian,BRA,MF,Grêmio,17,2005,0.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/d143aba5/Lian,d143aba5,Brazilian Serie A
378,Lima,BRA,"MF,FW",Fluminense,26,1996,28.1,2.46,2.45,1.81,0.18,0.18,0.18,0.07,0.04,0.36,0.36,0.11,0.04,0.07,0.11,0.04,0.00,https://fbref.com/en/players/d215c7de/Lima,d215c7de,Brazilian Serie A
379,Lucas Lima,BRA,"MF,FW",Santos,32,1990,24.5,5.18,5.19,2.69,1.76,0.08,0.12,0.20,0.33,0.29,0.29,0.16,0.08,0.00,0.04,0.00,0.00,https://fbref.com/en/players/49d03337/Lucas-Lima,49d03337,Brazilian Serie A
380,Leonardo Linck,BRA,GK,Ath Paranaense,21,2001,5.0,0.20,0.20,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/bc30a70d/Leonardo-Linck,bc30a70d,Brazilian Serie A
381,Liziero,BRA,MF,Coritiba,24,1998,6.5,2.00,2.00,1.69,0.15,0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/318ecb8c/Liziero,318ecb8c,Brazilian Serie A
382,Marcelo Lomba,BRA,GK,Palmeiras,36,1986,3.0,0.33,0.33,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/e4835e3c/Marcelo-Lomba,e4835e3c,Brazilian Serie A
383,José López,ARG,"FW,MF",Palmeiras,22,2000,6.6,3.64,3.65,2.27,0.00,0.30,0.30,0.61,0.15,0.15,0.15,0.15,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/e1426a52/Jose-Lopez,e1426a52,Brazilian Serie A
384,Luan,BRA,MF,São Paulo,23,1999,6.8,0.88,0.89,0.59,0.00,0.00,0.00,0.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/12a226cf/Luan,12a226cf,Brazilian Serie A
385,Lucão,BRA,DF,Bragantino,24,1998,2.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/4089ddd0/Lucao,4089ddd0,Brazilian Serie A
386,Lucão,BRA,GK,Bragantino,21,2001,5.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/ebb5a0df/Lucao,ebb5a0df,Brazilian Serie A
387,Lucas,BRA,DF,Santos,21,2001,6.8,1.62,1.62,1.18,0.00,0.29,0.00,0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/5d68f5b2/Lucas,5d68f5b2,Brazilian Serie A
388,Ayrton Lucas,BRA,DF,Flamengo,25,1997,28.8,1.63,1.63,1.18,0.00,0.24,0.07,0.10,0.03,0.28,0.28,0.14,0.00,0.07,0.03,0.03,0.00,https://fbref.com/en/players/db90b737/Ayrton-Lucas,db90b737,Brazilian Serie A
389,Jean Lucas,BRA,MF,Santos,24,1998,20.1,4.23,4.23,2.59,1.00,0.35,0.25,0.05,0.00,0.30,0.30,0.20,0.05,0.00,0.05,0.00,0.00,https://fbref.com/en/players/a99138af/Jean-Lucas,a99138af,Brazilian Serie A
390,Jhonny Lucas,BRA,MF,Goiás,22,2000,0.2,5.00,5.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/a800ccee/Jhonny-Lucas,a800ccee,Brazilian Serie A
391,João Lucas,BRA,DF,Santos,24,1998,9.0,1.22,1.23,0.44,0.44,0.00,0.22,0.00,0.11,0.22,0.22,0.11,0.11,0.00,0.00,0.00,0.00,https://fbref.com/en/players/289dc81e/Joao-Lucas,289dc81e,Brazilian Serie A
392,Ruan Lucas,BRA,"MF,FW",Coritiba,18,2004,0.3,3.33,3.10,3.33,0.00,0.00,0.00,0.00,0.00,3.33,3.10,3.33,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/df513353/Ruan-Lucas,df513353,Brazilian Serie A
393,Ian Luccas,BRA,MF,Cruzeiro,19,2003,5.3,1.89,1.87,1.32,0.00,0.00,0.19,0.19,0.19,0.19,0.19,0.19,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/c669d0df/Ian-Luccas,c669d0df,Brazilian Serie A
394,Pedro Luccas,BRA,GK,Coritiba,19,2004,3.0,0.33,0.33,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/e5c4ba1f/Pedro-Luccas,e5c4ba1f,Brazilian Serie A
395,Luciano,BRA,"MF,FW",São Paulo,29,1993,23.5,3.45,3.45,2.38,0.04,0.34,0.43,0.21,0.04,0.21,0.21,0.09,0.00,0.00,0.13,0.00,0.00,https://fbref.com/en/players/24ce161c/Luciano,24ce161c,Brazilian Serie A
396,Thomas Luciano,BRA,DF,Grêmio,21,2002,3.5,0.86,0.87,0.57,0.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/0e624011/Thomas-Luciano,0e624011,Brazilian Serie A
397,Luis,BRA,FW,Cruzeiro,17,2005,0.1,10.0,18.00,10.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/650ca5cd/Luis,650ca5cd,Brazilian Serie A
398,Filipe Luís,BRA,DF,Flamengo,37,1985,5.9,1.86,1.88,1.86,0.00,0.00,0.00,0.00,0.00,0.34,0.34,0.34,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/e4ed2628/Filipe-Luis,e4ed2628,Brazilian Serie A
399,Victor Luis,BRA,DF,Coritiba,29,1993,17.4,2.30,2.30,1.49,0.63,0.00,0.00,0.17,0.00,0.23,0.23,0.11,0.11,0.00,0.00,0.00,0.00,https://fbref.com/en/players/cc68c4d3/Victor-Luis,cc68c4d3,Brazilian Serie A
400,David Luiz,BRA,DF,Flamengo,35,1987,11.0,0.82,0.81,0.73,0.09,0.00,0.00,0.00,0.00,0.09,0.09,0.09,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/c0e27d1a/David-Luiz,c0e27d1a,Brazilian Serie A
401,Wallisson Luiz,BRA,MF,Cruzeiro,25,1997,4.4,2.95,2.98,2.05,0.00,0.91,0.00,0.00,0.00,0.23,0.23,0.23,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/8b35dc4b/Wallisson-Luiz,8b35dc4b,Brazilian Serie A
402,Machado,BRA,MF,Cruzeiro,27,1996,25.3,2.53,2.53,1.66,0.63,0.00,0.12,0.04,0.08,0.16,0.16,0.12,0.04,0.00,0.00,0.00,0.00,https://fbref.com/en/players/f9846c93/Machado,f9846c93,Brazilian Serie A
403,Imanol Machuca,ARG,FW,Fortaleza,23,2000,7.5,4.80,4.76,2.67,1.07,0.67,0.27,0.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/37747484/Imanol-Machuca,37747484,Brazilian Serie A
404,Mádson,BRA,"DF,MF",Ath Paranaense,31,1992,14.8,2.70,2.71,1.96,0.34,0.07,0.27,0.07,0.00,0.34,0.34,0.34,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/766094be/Madson,766094be,Brazilian Serie A
405,João Magno,BRA,FW,Goiás,25,1997,10.9,1.83,1.83,1.01,0.09,0.00,0.46,0.28,0.00,0.37,0.37,0.09,0.00,0.00,0.18,0.09,0.00,https://fbref.com/en/players/d173dcd7/Joao-Magno,d173dcd7,Brazilian Serie A
406,Maguinho,BRA,DF,Goiás,30,1993,31.7,1.48,1.48,1.10,0.03,0.06,0.03,0.19,0.06,0.13,0.13,0.06,0.00,0.00,0.00,0.06,0.00,https://fbref.com/en/players/d1c855c5/Maguinho,d1c855c5,Brazilian Serie A
407,Pablo Maia,BRA,MF,São Paulo,21,2002,28.7,2.06,2.05,1.74,0.00,0.03,0.17,0.03,0.07,0.10,0.10,0.00,0.00,0.03,0.07,0.00,0.00,https://fbref.com/en/players/3a243771/Pablo-Maia,3a243771,Brazilian Serie A
408,Thiago Maia,BRA,MF,Flamengo,25,1997,23.3,1.42,1.41,1.29,0.04,0.00,0.04,0.00,0.04,0.09,0.09,0.09,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/91e58f66/Thiago-Maia,91e58f66,Brazilian Serie A
409,Maicon,BRA,DF,Santos,34,1988,0.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/2a8683b9/Maicon,2a8683b9,Brazilian Serie A
410,Maicon,BRA,DF,Vasco da Gama,34,1988,13.9,0.94,0.93,0.79,0.07,0.00,0.07,0.00,0.00,0.22,0.22,0.14,0.00,0.00,0.07,0.00,0.00,https://fbref.com/en/players/2a8683b9/Maicon,2a8683b9,Brazilian Serie A
411,Iago Maidana,BRA,DF,América (MG),26,1996,24.0,0.42,0.42,0.33,0.00,0.00,0.04,0.00,0.04,0.04,0.04,0.04,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/e65a5924/Iago-Maidana,e65a5924,Brazilian Serie A
412,Hugo Mallo,ESP,DF,Internacional,31,1991,3.6,0.83,0.83,0.56,0.00,0.00,0.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/cb574619/Hugo-Mallo,cb574619,Brazilian Serie A
413,Léo Mana,BRA,DF,Corinthians,18,2004,1.5,0.67,0.67,0.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/d7a180bc/Leo-Mana,d7a180bc,Brazilian Serie A
414,Alef Manga,BRA,"FW,MF",Coritiba,28,1994,8.9,4.49,4.48,2.92,0.11,0.79,0.56,0.11,0.00,0.79,0.78,0.45,0.00,0.34,0.00,0.00,0.00,https://fbref.com/en/players/559782c4/Alef-Manga,559782c4,Brazilian Serie A
415,Manoel,BRA,DF,Fluminense,32,1990,3.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/12748e35/Manoel,12748e35,Brazilian Serie A
416,Fernando Marçal,BRA,DF,Botafogo (RJ),33,1989,18.1,2.82,2.82,1.16,1.55,0.00,0.06,0.00,0.06,0.39,0.39,0.17,0.22,0.00,0.00,0.00,0.00,https://fbref.com/en/players/9ae9eaea/Fernando-Marcal,9ae9eaea,Brazilian Serie A
417,Marcelo,BRA,DF,Fluminense,34,1988,14.7,5.58,5.57,3.40,1.09,0.41,0.34,0.20,0.14,0.48,0.48,0.27,0.07,0.00,0.14,0.00,0.00,https://fbref.com/en/players/603116a7/Marcelo,603116a7,Brazilian Serie A
418,Marcelo,BRA,DF,Fortaleza,27,1996,12.0,0.67,0.67,0.58,0.00,0.00,0.00,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/300b455d/Marcelo,300b455d,Brazilian Serie A
419,João Marcelo,BRA,DF,Cruzeiro,22,2000,1.8,1.11,1.10,1.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/e18b8c9e/Joao-Marcelo,e18b8c9e,Brazilian Serie A
