Rk,Player,Nation,Pos,Squad,Age,Born,90s,Att,Pass Types_Live,Pass Types_Dead,Pass Types_FK,Pass Types_TB,Pass Types_Sw,Pass Types_Crs,Pass Types_TI,Pass Types_CK,Corner Kicks_In,Corner Kicks_Out,Corner Kicks_Str,Outcomes_Cmp,Outcomes_Off,Outcomes_Blocks,Player Link_,Player ID_,Competition
97,Yannik Engelhardt,GER,MF,Düsseldorf,22-335,2001,13.2,57.7,55.5,2.12,1.82,0.15,0.30,0.45,0.23,0.00,0.00,0.00,0.00,50.2,0.00,1.06,https://fbref.com/en/players/fac66db3/Yannik-Engelhardt,fac66db3,2. Bundesliga
98,Sebastian Ernst,GER,"MF,FW",Hannover 96,28-310,1995,1.2,58.3,58.3,0.00,0.00,0.00,0.00,1.67,0.00,0.00,0.00,0.00,0.00,50.0,0.00,1.67,https://fbref.com/en/players/2c6cb5ff/Sebastian-Ernst,2c6cb5ff,2. Bundesliga
99,Tjark Ernst,GER,GK,Hertha BSC,20-299,2003,14.0,40.3,31.7,8.43,2.29,0.00,0.07,0.00,0.07,0.00,0.00,0.00,0.00,31.4,0.14,0.07,https://fbref.com/en/players/3f6c3ae0/Tjark-Ernst,3f6c3ae0,2. Bundesliga
100,Patrick Erras,GER,DF,Holstein Kiel,28-352,1995,7.3,63.2,61.2,1.64,1.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,56.0,0.27,0.27,https://fbref.com/en/players/e3f6253d/Patrick-Erras,e3f6253d,2. Bundesliga
101,Brooklyn Ezeh,GER,"DF,MF",Hannover 96,22-199,2001,1.6,57.5,39.4,18.1,6.88,0.00,0.63,6.88,7.50,3.75,0.63,3.13,0.00,36.3,0.00,0.63,https://fbref.com/en/players/cd0252a2/Brooklyn-Ezeh,cd0252a2,2. Bundesliga
102,Kimberly Ezekwem,GER,DF,Paderborn 07,22-203,2001,4.5,44.0,40.0,4.00,0.00,0.00,0.22,2.44,4.00,0.00,0.00,0.00,0.00,39.1,0.00,0.44,https://fbref.com/en/players/56e6a1c9/Kimberly-Ezekwem,56e6a1c9,2. Bundesliga
103,Wahid Faghir,DEN,FW,Elversberg,20-163,2003,4.1,20.2,17.1,2.93,0.00,0.00,0.24,0.24,0.00,0.00,0.00,0.00,0.00,13.7,0.24,1.71,https://fbref.com/en/players/93c9e7d9/Wahid-Faghir,93c9e7d9,2. Bundesliga
104,Ralf Fährmann,GER,GK,Schalke 04,35-103,1988,7.0,39.7,30.6,9.00,3.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,28.0,0.14,0.00,https://fbref.com/en/players/1e43fad8/Ralf-Fahrmann,1e43fad8,2. Bundesliga
105,Gino Fechner,GER,MF,Wehen,26-125,1997,12.2,43.2,40.7,2.54,1.80,0.00,0.41,0.49,0.57,0.16,0.00,0.16,0.00,35.9,0.00,0.82,https://fbref.com/en/players/93d665dc/Gino-Fechner,93d665dc,2. Bundesliga
106,Manuel Feil,GER,"FW,MF",Elversberg,29-092,1994,11.1,26.9,25.5,1.17,0.36,0.18,0.00,0.63,0.81,0.00,0.00,0.00,0.00,19.2,0.27,1.08,https://fbref.com/en/players/9341203b/Manuel-Feil,9341203b,2. Bundesliga
107,Robin Fellhauer,GER,"MF,DF",Elversberg,25-352,1998,11.8,50.8,46.9,3.31,1.10,0.25,0.25,0.85,2.20,0.00,0.00,0.00,0.00,38.6,0.51,1.78,https://fbref.com/en/players/b6ce3e6c/Robin-Fellhauer,b6ce3e6c,2. Bundesliga
108,Florian Flick,GER,MF,Nürnberg,23-252,2000,8.9,40.8,38.8,1.91,1.80,0.00,0.00,0.22,0.11,0.00,0.00,0.00,0.00,34.6,0.11,0.67,https://fbref.com/en/players/9642c929/Florian-Flick,9642c929,2. Bundesliga
109,Moritz Flotho,GER,FW,Paderborn 07,21-227,2002,0.7,15.7,15.7,0.00,0.00,0.00,0.00,2.86,0.00,0.00,0.00,0.00,0.00,11.4,0.00,1.43,https://fbref.com/en/players/f47ff834/Moritz-Flotho,f47ff834,2. Bundesliga
110,Antonio Foti,CYP,"MF,FW",Hannover 96,20-066,2003,0.7,35.7,35.7,0.00,0.00,0.00,0.00,2.86,0.00,0.00,0.00,0.00,0.00,22.9,0.00,1.43,https://fbref.com/en/players/29b0852c/Antonio-Foti,29b0852c,2. Bundesliga
111,Marcel Franke,GER,DF,Karlsruher,30-278,1993,15.0,66.1,64.0,2.07,1.47,0.00,0.73,0.07,0.20,0.00,0.00,0.00,0.00,59.7,0.00,0.33,https://fbref.com/en/players/788da372/Marcel-Franke,788da372,2. Bundesliga
112,Hólmbert Friðjónsson,ISL,FW,Holstein Kiel,30-264,1993,2.7,15.2,14.8,0.37,0.00,0.00,0.00,0.37,0.00,0.00,0.00,0.00,0.00,8.52,0.00,0.00,https://fbref.com/en/players/5e175384/Holmbert-Fridjonsson,5e175384,2. Bundesliga
113,Kianz Froese,CAN,"MF,FW",Wehen,27-267,1996,7.0,29.3,28.4,0.43,0.00,0.29,0.00,0.43,0.29,0.00,0.00,0.00,0.00,21.9,0.43,0.43,https://fbref.com/en/players/b4585578/Kianz-Froese,b4585578,2. Bundesliga
114,Nils Fröling,SWE,"MF,FW",Hansa Rostock,23-263,2000,8.3,15.3,15.2,0.12,0.00,0.00,0.00,0.60,0.12,0.00,0.00,0.00,0.00,10.7,0.00,0.72,https://fbref.com/en/players/5c9c3b66/Nils-Froling,5c9c3b66,2. Bundesliga
115,Nicolas Gavory,FRA,DF,Düsseldorf,28-326,1995,8.2,59.3,48.9,10.2,0.73,0.00,0.12,7.07,7.44,2.07,0.12,1.59,0.00,46.2,0.12,1.22,https://fbref.com/en/players/47a0b54d/Nicolas-Gavory,47a0b54d,2. Bundesliga
116,Linus Gechter,GER,DF,Hertha BSC,19-315,2004,3.7,63.0,61.6,1.35,0.54,0.00,0.54,0.27,0.54,0.00,0.00,0.00,0.00,53.0,0.00,0.27,https://fbref.com/en/players/ad2b068c/Linus-Gechter,ad2b068c,2. Bundesliga
117,Johannes Geis,GER,MF,Nürnberg,30-144,1993,2.3,57.8,45.2,11.3,6.52,0.00,1.74,5.65,0.43,3.91,1.30,1.74,0.00,40.0,1.30,0.00,https://fbref.com/en/players/294450ba/Johannes-Geis,294450ba,2. Bundesliga
118,Niko Gießelmann,GER,DF,Greuther Fürth,32-104,1991,2.6,44.2,31.2,13.1,1.54,0.00,0.00,6.15,7.69,3.85,1.15,2.69,0.00,30.8,0.00,2.31,https://fbref.com/en/players/7242b495/Niko-Giesselmann,7242b495,2. Bundesliga
119,Daniel Ginczek,GER,FW,Düsseldorf,32-270,1991,4.1,16.1,15.9,0.00,0.00,0.24,0.24,0.49,0.00,0.00,0.00,0.00,0.00,9.76,0.24,0.49,https://fbref.com/en/players/e5f63987/Daniel-Ginczek,e5f63987,2. Bundesliga
120,Robert Glatzel,GER,FW,Hamburger SV,30-000,1994,16.5,16.9,14.4,2.42,0.06,0.12,0.06,0.06,0.06,0.00,0.00,0.00,0.00,13.0,0.06,0.42,https://fbref.com/en/players/18a9efe4/Robert-Glatzel,18a9efe4,2. Bundesliga
121,Dave Gnaase,GER,"MF,DF",Osnabrück,27-013,1996,12.2,37.9,34.3,3.52,1.72,0.08,0.00,0.16,1.39,0.00,0.00,0.00,0.00,30.5,0.00,0.98,https://fbref.com/en/players/61f706e3/Dave-Gnaase,61f706e3,2. Bundesliga
122,Silas Gnaka,CIV,"MF,DF",Magdeburg,25-021,1998,12.6,57.6,56.0,1.51,1.19,1.03,0.08,0.48,0.24,0.08,0.08,0.00,0.00,48.3,0.08,1.11,https://fbref.com/en/players/afedca0e/Silas-Gnaka,afedca0e,2. Bundesliga
123,Benjamin Goller,GER,FW,Nürnberg,25-007,1999,13.0,23.7,21.7,1.85,0.31,0.08,0.00,3.31,0.46,1.08,0.23,0.77,0.00,14.8,0.15,1.92,https://fbref.com/en/players/d5980989/Benjamin-Goller,d5980989,2. Bundesliga
124,Johan Gomez,USA,"MF,FW",Braunschweig,22-169,2001,12.7,21.8,21.2,0.55,0.08,0.08,0.08,0.31,0.24,0.00,0.00,0.00,0.00,15.9,0.08,1.10,https://fbref.com/en/players/2bbe2f33/Johan-Gomez,2bbe2f33,2. Bundesliga
125,Jérôme Gondorf,GER,MF,Karlsruher,35-196,1988,12.4,47.5,46.3,1.05,0.89,0.08,0.48,0.73,0.16,0.00,0.00,0.00,0.00,37.7,0.16,0.65,https://fbref.com/en/players/49ffe0f2/Jerome-Gondorf,49ffe0f2,2. Bundesliga
126,Thijmen Goppel,NED,DF,Wehen,26-326,1997,12.9,42.6,32.6,10.1,0.39,0.00,0.39,6.12,9.38,0.31,0.08,0.16,0.08,30.4,0.00,2.33,https://fbref.com/en/players/45df4830/Thijmen-Goppel,45df4830,2. Bundesliga
127,Julian Green,USA,MF,Greuther Fürth,28-216,1995,15.2,51.6,41.2,10.0,4.14,0.26,0.46,5.72,0.33,3.75,0.99,1.58,0.00,41.1,0.39,1.05,https://fbref.com/en/players/ad1d6fa4/Julian-Green,ad1d6fa4,2. Bundesliga
128,Sebastian Griesbeck,GER,"MF,DF",Braunschweig,33-097,1990,9.2,30.4,29.0,1.30,0.76,0.00,0.11,0.00,0.54,0.00,0.00,0.00,0.00,22.8,0.11,0.43,https://fbref.com/en/players/a8db7ebb/Sebastian-Griesbeck,a8db7ebb,2. Bundesliga
129,Lennart Grill,GER,GK,Osnabrück,24-348,1999,15.0,37.3,24.9,12.3,3.40,0.00,0.13,0.00,0.00,0.00,0.00,0.00,0.00,24.4,0.20,0.00,https://fbref.com/en/players/37998008/Lennart-Grill,37998008,2. Bundesliga
130,Adriano Grimaldi,GER,FW,Paderborn 07,32-278,1991,7.9,19.7,18.9,0.63,0.00,0.25,0.00,0.25,0.00,0.00,0.00,0.00,0.00,12.2,0.25,0.51,https://fbref.com/en/players/8ca5bcda/Adriano-Grimaldi,8ca5bcda,2. Bundesliga
131,Serhat Güler,GER,"FW,MF",Hansa Rostock,26-180,1997,0.8,37.5,35.0,1.25,0.00,0.00,0.00,1.25,0.00,0.00,0.00,0.00,0.00,26.3,1.25,1.25,https://fbref.com/en/players/b0414339/Serhat-Guler,b0414339,2. Bundesliga
132,Lasse Günther,GER,"DF,MF",Wehen,20-293,2003,2.4,38.3,33.3,5.00,0.00,0.00,0.00,2.92,4.58,0.42,0.00,0.00,0.00,25.4,0.00,0.42,https://fbref.com/en/players/00672803/Lasse-Gunther,00672803,2. Bundesliga
133,Ahmet Gürleyen,GER,DF,Nürnberg,24-257,1999,9.9,44.4,40.0,4.04,1.31,0.00,0.40,0.00,0.10,0.00,0.00,0.00,0.00,35.7,0.40,0.20,https://fbref.com/en/players/c58a9db7/Ahmet-Gurleyen,c58a9db7,2. Bundesliga
134,Jan Gyamerah,GER,DF,Nürnberg,28-204,1995,13.0,52.4,42.2,10.1,1.69,0.00,0.23,1.85,8.38,0.00,0.00,0.00,0.00,43.0,0.15,1.54,https://fbref.com/en/players/0faca7a5/Jan-Gyamerah,0faca7a5,2. Bundesliga
135,Maxwell Gyamfi,GER,DF,Osnabrück,23-355,2000,15.8,34.6,32.8,1.46,1.27,0.06,0.06,0.25,0.19,0.00,0.00,0.00,0.00,28.2,0.25,0.76,https://fbref.com/en/players/4537a5f9/Maxwell-Gyamfi,4537a5f9,2. Bundesliga
136,Oussama Haddadi,TUN,DF,Greuther Fürth,31-345,1992,10.0,69.6,57.0,12.3,2.20,0.00,0.20,4.00,9.10,1.00,0.40,0.20,0.00,52.2,0.30,1.80,https://fbref.com/en/players/ec400194/Oussama-Haddadi,ec400194,2. Bundesliga
137,Dennis Hadzikadunic,BIH,DF,Hamburger SV,25-183,1998,12.0,73.3,71.8,1.42,1.25,0.08,0.08,0.17,0.17,0.00,0.00,0.00,0.00,64.0,0.08,0.42,https://fbref.com/en/players/82cfae2a/Dennis-Hadzikadunic,82cfae2a,2. Bundesliga
138,Marcel Halstenberg,GER,DF,Hannover 96,32-103,1991,16.5,68.4,64.1,3.76,3.39,0.18,0.36,0.12,0.18,0.00,0.00,0.00,0.00,56.9,0.55,0.12,https://fbref.com/en/players/8ff2354e/Marcel-Halstenberg,8ff2354e,2. Bundesliga
139,Tim Handwerker,GER,"DF,MF",Nürnberg,25-234,1998,7.7,48.8,35.5,12.9,2.86,0.13,0.65,2.86,8.31,1.69,1.04,0.65,0.00,36.1,0.52,0.78,https://fbref.com/en/players/33a81b3d/Tim-Handwerker,33a81b3d,2. Bundesliga
140,Mohamed El Hankouri,MAR,"MF,DF",Magdeburg,26-191,1997,3.3,57.0,50.3,6.36,1.52,0.00,0.00,2.12,4.85,0.00,0.00,0.00,0.00,47.9,0.30,1.21,https://fbref.com/en/players/d3a7f047/Mohamed-El-Hankouri,d3a7f047,2. Bundesliga
141,Mattes Hansen,GER,MF,Paderborn 07,19-238,2004,11.4,51.4,49.8,1.49,0.53,0.18,0.09,0.70,0.18,0.70,0.18,0.35,0.00,41.8,0.09,1.05,https://fbref.com/en/players/ebabe169/Mattes-Hansen,ebabe169,2. Bundesliga
142,Daniel Hanslik,GER,"MF,FW",Kaiserslautern,27-094,1996,2.2,26.4,26.4,0.00,0.00,0.00,0.00,1.82,0.00,0.00,0.00,0.00,0.00,15.9,0.00,1.82,https://fbref.com/en/players/0e3a8469/Daniel-Hanslik,0e3a8469,2. Bundesliga
143,Marcel Hartel,GER,MF,St. Pauli,27-354,1996,16.9,47.1,40.7,6.27,1.30,0.18,0.12,6.21,0.18,4.56,1.78,1.89,0.00,34.6,0.12,1.18,https://fbref.com/en/players/614eca9b/Marcel-Hartel,614eca9b,2. Bundesliga
144,Daichi Hayashi,JPN,FW,Nürnberg,26-230,1997,6.3,11.3,9.68,1.59,0.16,0.00,0.00,0.16,0.16,0.00,0.00,0.00,0.00,8.73,0.00,0.00,https://fbref.com/en/players/b5611533/Daichi-Hayashi,b5611533,2. Bundesliga
145,Daniel Heber,GER,DF,Magdeburg,29-188,1994,15.8,81.8,74.1,7.72,3.48,0.00,0.89,0.13,2.09,0.00,0.00,0.00,0.00,71.8,0.00,0.44,https://fbref.com/en/players/242027ec/Daniel-Heber,242027ec,2. Bundesliga
146,Justin Heekeren,GER,GK,Schalke 04,23-042,2000,2.0,53.0,45.0,8.00,4.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,40.0,0.00,0.00,https://fbref.com/en/players/309ff595/Justin-Heekeren,309ff595,2. Bundesliga
147,Philip Heise,GER,DF,Karlsruher,32-202,1991,12.5,69.9,55.8,13.8,2.24,0.08,0.56,6.96,9.12,2.40,0.40,1.36,0.00,51.1,0.40,1.92,https://fbref.com/en/players/ef66b362/Philip-Heise,ef66b362,2. Bundesliga
148,Philipp Hercher,GER,"FW,DF",Kaiserslautern,27-293,1996,0.7,48.6,42.9,5.71,0.00,0.00,0.00,10.0,5.71,0.00,0.00,0.00,0.00,31.4,0.00,4.29,https://fbref.com/en/players/7f55cad3/Philipp-Hercher,7f55cad3,2. Bundesliga
149,David Herold,GER,DF,Karlsruher,20-322,2003,4.5,57.8,42.2,15.1,1.56,0.00,0.00,6.89,10.0,3.56,1.11,1.33,0.00,41.6,0.44,2.89,https://fbref.com/en/players/4e1ba0ae/David-Herold,4e1ba0ae,2. Bundesliga
150,Daniel Heuer Fernandes,POR,GK,Hamburger SV,31-056,1992,17.0,58.0,47.8,9.94,2.24,0.00,0.29,0.00,0.00,0.00,0.00,0.00,0.00,50.7,0.24,0.00,https://fbref.com/en/players/0c1f8f71/Daniel-Heuer-Fernandes,0c1f8f71,2. Bundesliga
151,Jannis Heuer,GER,DF,Paderborn 07,24-163,1999,6.6,78.5,75.6,2.88,2.27,0.00,0.61,0.15,0.61,0.00,0.00,0.00,0.00,69.1,0.00,0.30,https://fbref.com/en/players/9c58efd4/Jannis-Heuer,9c58efd4,2. Bundesliga
152,Robin Heußer,GER,MF,Wehen,25-230,1998,16.3,49.3,42.2,6.69,2.88,0.31,0.18,5.21,0.06,3.74,1.04,2.09,0.00,36.4,0.43,1.29,https://fbref.com/en/players/b99ba43f/Robin-Heusser,b99ba43f,2. Bundesliga
153,Moritz Heyer,GER,DF,Hamburger SV,28-279,1995,4.8,55.0,46.0,8.54,1.04,0.00,0.00,2.50,7.50,0.00,0.00,0.00,0.00,44.2,0.42,0.83,https://fbref.com/en/players/20395826/Moritz-Heyer,20395826,2. Bundesliga
154,Lukas Hinterseer,AUT,"MF,DF",Hansa Rostock,32-286,1991,0.3,40.0,40.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23.3,0.00,0.00,https://fbref.com/en/players/6a98c5a9/Lukas-Hinterseer,6a98c5a9,2. Bundesliga
155,André Hoffmann,GER,DF,Düsseldorf,30-314,1993,4.2,71.0,66.7,4.05,2.14,0.00,0.00,0.00,0.24,0.00,0.00,0.00,0.00,66.0,0.24,0.00,https://fbref.com/en/players/34b306a1/Andre-Hoffmann,34b306a1,2. Bundesliga
156,Ron-Thorben Hoffmann,GER,GK,Braunschweig,24-279,1999,17.0,42.2,32.1,10.0,3.76,0.00,0.06,0.00,0.00,0.00,0.00,0.00,0.00,30.8,0.06,0.00,https://fbref.com/en/players/f72f1743/Ron-Thorben-Hoffmann,f72f1743,2. Bundesliga
157,Marcel Hoffmeier,GER,DF,Paderborn 07,24-177,1999,15.3,70.4,64.4,5.82,1.63,0.13,1.18,1.05,4.18,0.00,0.00,0.00,0.00,61.1,0.20,0.85,https://fbref.com/en/players/7d3a9f98/Marcel-Hoffmeier,7d3a9f98,2. Bundesliga
158,Lewis Holtby,GER,MF,Holstein Kiel,33-112,1990,11.5,62.0,56.5,5.13,2.43,0.17,0.35,3.04,0.96,1.57,1.04,0.00,0.00,49.7,0.35,0.78,https://fbref.com/en/players/410ab123/Lewis-Holtby,410ab123,2. Bundesliga
159,Jannes Horn,GER,DF,Nürnberg,26-336,1997,9.6,56.3,49.3,6.98,2.40,0.00,0.31,0.10,0.42,0.00,0.00,0.00,0.00,49.5,0.00,0.83,https://fbref.com/en/players/2b83fa49/Jannes-Horn,2b83fa49,2. Bundesliga
160,Andi Hoti,KVX,DF,Magdeburg,20-312,2003,3.3,63.6,61.2,2.42,1.52,0.00,0.00,0.30,0.91,0.00,0.00,0.00,0.00,53.9,0.00,0.91,https://fbref.com/en/players/da1cab65/Andi-Hoti,da1cab65,2. Bundesliga
161,Branimir Hrgota,SWE,MF,Greuther Fürth,30-361,1993,16.3,32.9,30.6,2.09,0.55,0.37,0.06,2.64,0.43,1.04,0.43,0.12,0.00,24.7,0.31,1.41,https://fbref.com/en/players/710fbdd1/Branimir-Hrgota,710fbdd1,2. Bundesliga
162,Florian Hübner,GER,DF,Nürnberg,32-313,1991,5.9,47.8,41.4,6.44,3.05,0.00,0.34,0.00,0.17,0.00,0.00,0.00,0.00,40.2,0.00,0.34,https://fbref.com/en/players/e87ad81a/Florian-Hubner,e87ad81a,2. Bundesliga
163,Jean Hugonet,FRA,"MF,DF",Magdeburg,24-045,1999,5.2,34.4,33.7,0.58,0.38,0.00,0.38,0.19,0.19,0.00,0.00,0.00,0.00,26.9,0.19,0.58,https://fbref.com/en/players/3997fa12/Jean-Hugonet,3997fa12,2. Bundesliga
164,Joseph Hungbo,ENG,FW,Nürnberg,23-358,2000,2.6,24.2,21.2,1.92,1.15,0.38,0.00,2.31,0.38,0.38,0.00,0.38,0.00,16.2,1.15,0.77,https://fbref.com/en/players/fdf9edec/Joseph-Hungbo,fdf9edec,2. Bundesliga
165,Oliver Hüsing,GER,DF,Hansa Rostock,30-325,1993,4.0,32.8,31.5,1.25,1.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24.3,0.00,0.50,https://fbref.com/en/players/4d0d4790/Oliver-Husing,4d0d4790,2. Bundesliga
166,Bilal Hussein,SWE,MF,Hertha BSC,23-261,2000,2.2,55.5,55.0,0.45,0.00,0.45,0.91,0.45,0.00,0.45,0.00,0.00,0.00,43.2,0.00,0.45,https://fbref.com/en/players/aff07507/Bilal-Hussein,aff07507,2. Bundesliga
167,Jannik Huth,GER,GK,Paderborn 07,29-268,1994,14.0,51.4,40.2,11.0,2.14,0.14,0.21,0.00,0.00,0.00,0.00,0.00,0.00,37.5,0.21,0.14,https://fbref.com/en/players/e8fd2e5b/Jannik-Huth,e8fd2e5b,2. Bundesliga
168,Lee Hyunju,KOR,MF,Wehen,20-335,2003,11.0,29.5,29.2,0.27,0.00,0.00,0.00,0.00,0.27,0.00,0.00,0.00,0.00,27.2,0.00,0.45,https://fbref.com/en/players/786102e2/Lee-Hyunju,786102e2,2. Bundesliga
169,Blendi Idrizi,KVX,"MF,FW",Schalke 04,25-251,1998,3.0,43.3,43.3,0.00,0.00,0.33,0.00,1.00,0.00,0.00,0.00,0.00,0.00,33.0,0.00,1.33,https://fbref.com/en/players/58450270/Blendi-Idrizi,58450270,2. Bundesliga
170,Luc Ihorst,GER,FW,Braunschweig,23-307,2000,1.8,15.0,13.3,1.67,0.00,0.00,0.00,0.56,0.00,0.00,0.00,0.00,0.00,8.33,0.00,0.00,https://fbref.com/en/players/e5cad51e/Luc-Ihorst,e5cad51e,2. Bundesliga
171,Svante Ingelsson,SWE,"MF,FW",Hansa Rostock,25-208,1998,11.9,26.5,21.3,4.96,0.42,0.08,0.34,3.28,4.37,0.00,0.00,0.00,0.00,14.5,0.17,1.76,https://fbref.com/en/players/4133cfcf/Svante-Ingelsson,4133cfcf,2. Bundesliga
172,John Iredale,AUS,"FW,MF",Wehen,24-160,1999,4.6,22.8,21.7,1.09,0.00,0.00,0.22,0.43,0.00,0.00,0.00,0.00,0.00,13.7,0.00,2.17,https://fbref.com/en/players/83fb76eb/John-Iredale,83fb76eb,2. Bundesliga
173,Jackson Irvine,AUS,MF,St. Pauli,30-307,1993,13.2,45.3,44.6,0.61,0.45,0.30,0.08,0.68,0.15,0.00,0.00,0.00,0.00,36.1,0.08,1.06,https://fbref.com/en/players/4637747c/Jackson-Irvine,4637747c,2. Bundesliga
174,Tatsuya Ito,JPN,"FW,MF",Magdeburg,26-196,1997,3.5,53.1,52.0,1.14,0.00,0.00,0.00,3.43,0.57,0.57,0.00,0.00,0.00,41.7,0.00,2.86,https://fbref.com/en/players/6743cef5/Tatsuya-Ito,6743cef5,2. Bundesliga
175,Gian-Luca Itter,GER,DF,Greuther Fürth,25-003,1999,10.1,69.6,66.0,3.37,2.18,0.10,0.40,1.09,0.10,0.30,0.00,0.00,0.00,59.3,0.20,1.29,https://fbref.com/en/players/e6c15f6e/Gian-Luca-Itter,e6c15f6e,2. Bundesliga
176,Robert Ivanov,FIN,DF,Braunschweig,29-111,1994,11.9,57.4,52.7,4.45,3.28,0.25,0.34,0.08,0.42,0.00,0.00,0.00,0.00,45.5,0.25,0.34,https://fbref.com/en/players/9cae7f8a/Robert-Ivanov,9cae7f8a,2. Bundesliga
177,Marko Ivezić,SRB,"MF,DF",Holstein Kiel,22-037,2001,10.8,47.5,46.8,0.74,0.74,0.00,0.00,0.09,0.00,0.00,0.00,0.00,0.00,41.3,0.00,0.65,https://fbref.com/en/players/964f4f30/Marko-Ivezic,964f4f30,2. Bundesliga
178,Emmanuel Iyoha,GER,"DF,FW",Düsseldorf,26-089,1997,12.7,45.7,39.5,6.06,0.39,0.00,0.00,3.54,5.67,0.00,0.00,0.00,0.00,34.5,0.08,1.97,https://fbref.com/en/players/06d5dc42/Emmanuel-Iyoha,06d5dc42,2. Bundesliga
179,Bjarke Jacobsen,DEN,MF,Wehen,30-140,1993,6.2,48.7,47.3,1.29,1.29,0.00,0.16,0.16,0.00,0.00,0.00,0.00,0.00,41.1,0.16,0.65,https://fbref.com/en/players/a805fb51/Bjarke-Jacobsen,a805fb51,2. Bundesliga
180,Thore Jacobsen,GER,MF,Elversberg,26-264,1997,10.3,60.6,53.4,6.99,4.17,0.19,0.49,2.72,0.49,2.33,0.87,0.97,0.00,50.3,0.19,0.97,https://fbref.com/en/players/0f163121/Thore-Jacobsen,0f163121,2. Bundesliga
181,Frederik Jäkel,GER,DF,Elversberg,22-307,2001,12.7,56.6,55.0,1.57,0.94,0.08,0.24,0.00,0.08,0.00,0.00,0.00,0.00,49.4,0.00,0.24,https://fbref.com/en/players/25b1d2d1/Frederik-Jakel,25b1d2d1,2. Bundesliga
182,Dennis Jastrzembski,POL,"FW,DF",Düsseldorf,23-322,2000,4.5,35.3,32.7,2.44,0.44,0.22,0.00,4.00,1.78,0.22,0.22,0.00,0.00,27.8,0.22,1.11,https://fbref.com/en/players/6bba916f/Dennis-Jastrzembski,6bba916f,2. Bundesliga
183,Bakery Jatta,GAM,FW,Hamburger SV,25-216,1998,13.8,39.9,39.3,0.65,0.00,0.14,0.22,2.46,0.65,0.00,0.00,0.00,0.00,29.7,0.00,1.30,https://fbref.com/en/players/34c313d5/Bakery-Jatta,34c313d5,2. Bundesliga
184,Leon Jensen,GER,MF,Karlsruher,26-234,1997,9.1,52.7,50.0,2.42,1.32,0.11,0.88,2.75,0.22,0.88,0.33,0.33,0.00,40.8,0.33,0.99,https://fbref.com/en/players/1fa665d0/Leon-Jensen,1fa665d0,2. Bundesliga
185,Nader El-Jindaoui,GER,FW,Hertha BSC,27-053,1996,0.3,23.3,23.3,0.00,0.00,0.00,0.00,6.67,0.00,0.00,0.00,0.00,0.00,13.3,0.00,6.67,https://fbref.com/en/players/6541e649/Nader-El-Jindaoui,6541e649,2. Bundesliga
186,Þórir Jóhann Helgason,ISL,"MF,FW",Braunschweig,23-102,2000,4.9,30.2,26.9,3.27,1.43,0.41,0.41,3.27,0.00,1.84,1.02,0.41,0.00,21.6,0.00,0.61,https://fbref.com/en/players/dc765618/Thorir-Johann-Helgason,dc765618,2. Bundesliga
187,Ísak Jóhannesson,ISL,"MF,FW",Düsseldorf,20-291,2003,11.0,48.2,43.7,4.18,1.27,0.18,0.64,4.73,0.27,2.55,0.36,1.64,0.00,38.1,0.27,1.09,https://fbref.com/en/players/c16c4e3b/Isak-Johannesson,c16c4e3b,2. Bundesliga
188,Carl Johansson,SWE,DF,Holstein Kiel,29-230,1994,2.0,81.5,80.0,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,75.0,0.50,0.50,https://fbref.com/en/players/02f7a79a/Carl-Johansson,02f7a79a,2. Bundesliga
189,Antonio Jonjić,GER,"MF,FW",Wehen,24-159,1999,2.8,30.7,30.0,0.36,0.00,0.00,0.00,2.14,0.00,0.00,0.00,0.00,0.00,18.9,0.36,2.50,https://fbref.com/en/players/497e315f/Antonio-Jonjic,497e315f,2. Bundesliga
190,Gideon Jung,GER,DF,Greuther Fürth,29-118,1994,12.3,54.3,52.2,2.03,2.03,0.00,0.08,0.24,0.00,0.00,0.00,0.00,0.00,46.6,0.08,0.57,https://fbref.com/en/players/a2e7de6f/Gideon-Jung,a2e7de6f,2. Bundesliga
191,Sebastian Jung,GER,DF,Karlsruher,33-200,1990,14.2,64.2,53.0,11.1,0.49,0.07,0.63,3.17,10.6,0.00,0.00,0.00,0.00,51.1,0.07,1.48,https://fbref.com/en/players/86b30561/Sebastian-Jung,86b30561,2. Bundesliga
192,Yusuf Kabadayı,GER,"FW,DF",Schalke 04,19-340,2004,4.3,23.3,19.5,3.72,0.47,0.23,0.00,4.42,1.86,1.40,0.47,0.23,0.00,14.2,0.00,0.93,https://fbref.com/en/players/a4a94bb2/Yusuf-Kabadayi,a4a94bb2,2. Bundesliga
193,Julius Kade,GER,MF,Wehen,24-233,1999,1.5,23.3,23.3,0.00,0.00,0.00,0.00,0.67,0.00,0.00,0.00,0.00,0.00,19.3,0.00,0.67,https://fbref.com/en/players/768a35ac/Julius-Kade,768a35ac,2. Bundesliga
