Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tackles_Tkl,Tackles_TklW,Tackles_Def 3rd,Tackles_Mid 3rd,Tackles_Att 3rd,Challenges_Tkl,Challenges_Att,Challenges_Tkl%,Challenges_Lost,Blocks_Blocks,Blocks_Sh,Blocks_Pass,Int,Tkl+Int,Clr,Err,Player Link_,Player ID_,Competition
95,Keita Endo,JPN,"MF,DF",Braunschweig,26-047,1997,2.8,2.50,1.79,1.07,0.71,0.71,1.43,2.86,50.0,1.43,1.79,0.71,1.07,0.71,3.21,2.50,0.00,https://fbref.com/en/players/1a83027b/Keita-Endo,1a83027b,2. Bundesliga
96,Erik Engelhardt,GER,FW,Osnabrück,25-265,1998,15.7,1.15,0.64,0.06,0.83,0.25,0.19,0.51,37.5,0.32,0.83,0.32,0.51,0.25,1.40,1.08,0.00,https://fbref.com/en/players/9056cc65/Erik-Engelhardt,9056cc65,2. Bundesliga
97,Yannik Engelhardt,GER,MF,Düsseldorf,22-335,2001,13.2,2.73,1.89,1.14,1.36,0.23,1.67,2.80,59.5,1.14,1.21,0.45,0.76,1.14,3.86,1.82,0.08,https://fbref.com/en/players/fac66db3/Yannik-Engelhardt,fac66db3,2. Bundesliga
98,Sebastian Ernst,GER,"MF,FW",Hannover 96,28-310,1995,1.2,2.50,1.67,1.67,0.83,0.00,0.00,1.67,0.0,1.67,1.67,0.00,1.67,0.00,2.50,0.83,0.00,https://fbref.com/en/players/2c6cb5ff/Sebastian-Ernst,2c6cb5ff,2. Bundesliga
99,Tjark Ernst,GER,GK,Hertha BSC,20-299,2003,14.0,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.0,0.07,0.00,0.00,0.00,0.00,0.00,0.36,0.07,https://fbref.com/en/players/3f6c3ae0/Tjark-Ernst,3f6c3ae0,2. Bundesliga
100,Patrick Erras,GER,DF,Holstein Kiel,28-352,1995,7.3,0.96,0.68,0.55,0.41,0.00,0.55,0.55,100.0,0.00,0.96,0.82,0.14,0.96,1.92,5.07,0.00,https://fbref.com/en/players/e3f6253d/Patrick-Erras,e3f6253d,2. Bundesliga
101,Brooklyn Ezeh,GER,"DF,MF",Hannover 96,22-199,2001,1.6,1.25,0.63,1.25,0.00,0.00,0.63,2.50,25.0,1.88,0.63,0.63,0.00,0.63,1.88,1.88,0.63,https://fbref.com/en/players/cd0252a2/Brooklyn-Ezeh,cd0252a2,2. Bundesliga
102,Kimberly Ezekwem,GER,DF,Paderborn 07,22-203,2001,4.5,1.78,0.67,1.78,0.00,0.00,1.11,1.56,71.4,0.44,0.67,0.22,0.44,0.67,2.44,2.67,0.00,https://fbref.com/en/players/56e6a1c9/Kimberly-Ezekwem,56e6a1c9,2. Bundesliga
103,Wahid Faghir,DEN,FW,Elversberg,20-163,2003,4.1,0.49,0.24,0.24,0.24,0.00,0.24,1.22,20.0,0.98,1.46,0.24,1.22,0.00,0.49,0.49,0.00,https://fbref.com/en/players/93c9e7d9/Wahid-Faghir,93c9e7d9,2. Bundesliga
104,Ralf Fährmann,GER,GK,Schalke 04,35-103,1988,7.0,0.00,0.00,0.00,0.00,0.00,0.00,0.14,0.0,0.14,0.00,0.00,0.00,0.14,0.14,0.71,0.00,https://fbref.com/en/players/1e43fad8/Ralf-Fahrmann,1e43fad8,2. Bundesliga
105,Gino Fechner,GER,MF,Wehen,26-125,1997,12.2,2.05,1.31,0.98,0.98,0.08,0.74,1.15,64.3,0.41,1.39,0.41,0.98,0.98,3.03,2.05,0.00,https://fbref.com/en/players/93d665dc/Gino-Fechner,93d665dc,2. Bundesliga
106,Manuel Feil,GER,"FW,MF",Elversberg,29-092,1994,11.1,2.43,1.35,0.90,0.90,0.63,1.08,2.16,50.0,1.08,1.35,0.27,1.08,0.27,2.70,0.99,0.00,https://fbref.com/en/players/9341203b/Manuel-Feil,9341203b,2. Bundesliga
107,Robin Fellhauer,GER,"MF,DF",Elversberg,25-352,1998,11.8,2.54,1.78,1.19,1.27,0.08,1.36,2.88,47.1,1.53,2.20,0.42,1.78,1.95,4.49,2.20,0.08,https://fbref.com/en/players/b6ce3e6c/Robin-Fellhauer,b6ce3e6c,2. Bundesliga
108,Florian Flick,GER,MF,Nürnberg,23-252,2000,8.9,1.80,1.01,1.12,0.56,0.11,1.12,1.69,66.7,0.56,1.80,0.79,1.01,1.12,2.92,3.03,0.11,https://fbref.com/en/players/9642c929/Florian-Flick,9642c929,2. Bundesliga
109,Moritz Flotho,GER,FW,Paderborn 07,21-227,2002,0.7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,1.43,0.00,1.43,0.00,0.00,0.00,0.00,https://fbref.com/en/players/f47ff834/Moritz-Flotho,f47ff834,2. Bundesliga
110,Antonio Foti,CYP,"MF,FW",Hannover 96,20-066,2003,0.7,0.00,0.00,0.00,0.00,0.00,0.00,1.43,0.0,1.43,1.43,0.00,1.43,1.43,1.43,0.00,0.00,https://fbref.com/en/players/29b0852c/Antonio-Foti,29b0852c,2. Bundesliga
111,Marcel Franke,GER,DF,Karlsruher,30-278,1993,15.0,0.60,0.27,0.27,0.27,0.07,0.33,0.47,71.4,0.13,0.87,0.80,0.07,0.47,1.07,4.33,0.13,https://fbref.com/en/players/788da372/Marcel-Franke,788da372,2. Bundesliga
112,Hólmbert Friðjónsson,ISL,FW,Holstein Kiel,30-264,1993,2.7,0.37,0.00,0.00,0.37,0.00,0.00,0.00,,0.00,0.37,0.00,0.37,0.74,1.11,1.85,0.00,https://fbref.com/en/players/5e175384/Holmbert-Fridjonsson,5e175384,2. Bundesliga
113,Kianz Froese,CAN,"MF,FW",Wehen,27-267,1996,7.0,1.00,0.57,0.29,0.57,0.14,0.00,0.57,0.0,0.57,1.00,0.00,1.00,0.00,1.00,0.71,0.00,https://fbref.com/en/players/b4585578/Kianz-Froese,b4585578,2. Bundesliga
114,Nils Fröling,SWE,"MF,FW",Hansa Rostock,23-263,2000,8.3,1.33,1.08,0.48,0.84,0.00,0.48,1.69,28.6,1.20,1.33,0.12,1.20,0.36,1.69,1.93,0.00,https://fbref.com/en/players/5c9c3b66/Nils-Froling,5c9c3b66,2. Bundesliga
115,Nicolas Gavory,FRA,DF,Düsseldorf,28-326,1995,8.2,1.46,1.34,0.85,0.49,0.12,0.61,1.22,50.0,0.61,1.10,0.49,0.61,0.49,1.95,2.20,0.00,https://fbref.com/en/players/47a0b54d/Nicolas-Gavory,47a0b54d,2. Bundesliga
116,Linus Gechter,GER,DF,Hertha BSC,19-315,2004,3.7,2.43,1.08,2.43,0.00,0.00,1.35,1.62,83.3,0.27,1.89,1.62,0.27,1.62,4.05,3.51,0.27,https://fbref.com/en/players/ad2b068c/Linus-Gechter,ad2b068c,2. Bundesliga
117,Johannes Geis,GER,MF,Nürnberg,30-144,1993,2.3,3.04,1.74,1.74,0.87,0.43,2.17,2.17,100.0,0.00,1.74,0.87,0.87,0.43,3.48,4.35,0.00,https://fbref.com/en/players/294450ba/Johannes-Geis,294450ba,2. Bundesliga
118,Niko Gießelmann,GER,DF,Greuther Fürth,32-104,1991,2.6,0.77,0.77,0.77,0.00,0.00,0.77,1.92,40.0,1.15,1.54,0.00,1.54,0.38,1.15,0.38,0.00,https://fbref.com/en/players/7242b495/Niko-Giesselmann,7242b495,2. Bundesliga
119,Daniel Ginczek,GER,FW,Düsseldorf,32-270,1991,4.1,0.24,0.00,0.24,0.00,0.00,0.00,0.73,0.0,0.73,0.24,0.00,0.24,0.00,0.24,1.95,0.00,https://fbref.com/en/players/e5f63987/Daniel-Ginczek,e5f63987,2. Bundesliga
120,Robert Glatzel,GER,FW,Hamburger SV,30-000,1994,16.5,0.36,0.18,0.06,0.06,0.24,0.06,0.18,33.3,0.12,0.61,0.18,0.42,0.12,0.48,0.55,0.00,https://fbref.com/en/players/18a9efe4/Robert-Glatzel,18a9efe4,2. Bundesliga
121,Dave Gnaase,GER,"MF,DF",Osnabrück,27-013,1996,12.2,1.48,0.57,0.57,0.74,0.16,0.33,0.90,36.4,0.57,1.89,0.57,1.31,0.98,2.46,3.52,0.08,https://fbref.com/en/players/61f706e3/Dave-Gnaase,61f706e3,2. Bundesliga
122,Silas Gnaka,CIV,"MF,DF",Magdeburg,25-021,1998,12.6,0.95,0.56,0.40,0.40,0.16,0.71,2.14,33.3,1.43,1.67,0.48,1.19,0.79,1.75,1.27,0.00,https://fbref.com/en/players/afedca0e/Silas-Gnaka,afedca0e,2. Bundesliga
123,Benjamin Goller,GER,FW,Nürnberg,25-007,1999,13.0,0.92,0.54,0.69,0.15,0.08,0.46,1.00,46.2,0.54,0.77,0.15,0.62,0.54,1.46,0.92,0.00,https://fbref.com/en/players/d5980989/Benjamin-Goller,d5980989,2. Bundesliga
124,Johan Gomez,USA,"MF,FW",Braunschweig,22-169,2001,12.7,0.71,0.24,0.16,0.31,0.24,0.31,1.10,28.6,0.79,0.94,0.24,0.71,0.39,1.10,0.39,0.00,https://fbref.com/en/players/2bbe2f33/Johan-Gomez,2bbe2f33,2. Bundesliga
125,Jérôme Gondorf,GER,MF,Karlsruher,35-196,1988,12.4,2.74,1.69,1.29,1.05,0.40,0.89,2.66,33.3,1.77,1.29,0.40,0.89,1.45,4.19,2.10,0.08,https://fbref.com/en/players/49ffe0f2/Jerome-Gondorf,49ffe0f2,2. Bundesliga
126,Thijmen Goppel,NED,DF,Wehen,26-326,1997,12.9,2.02,1.09,1.40,0.39,0.23,1.40,3.33,41.9,1.94,0.70,0.16,0.54,0.62,2.64,1.40,0.00,https://fbref.com/en/players/45df4830/Thijmen-Goppel,45df4830,2. Bundesliga
127,Julian Green,USA,MF,Greuther Fürth,28-216,1995,15.2,1.12,0.59,0.20,0.72,0.20,0.39,1.12,35.3,0.72,0.53,0.00,0.53,0.79,1.91,0.59,0.00,https://fbref.com/en/players/ad1d6fa4/Julian-Green,ad1d6fa4,2. Bundesliga
128,Sebastian Griesbeck,GER,"MF,DF",Braunschweig,33-097,1990,9.2,1.74,1.20,1.09,0.65,0.00,1.09,2.07,52.6,0.98,1.30,0.76,0.54,1.20,2.93,2.17,0.00,https://fbref.com/en/players/a8db7ebb/Sebastian-Griesbeck,a8db7ebb,2. Bundesliga
129,Lennart Grill,GER,GK,Osnabrück,24-348,1999,15.0,0.07,0.07,0.07,0.00,0.00,0.07,0.07,100.0,0.00,0.00,0.00,0.00,0.07,0.13,0.40,0.07,https://fbref.com/en/players/37998008/Lennart-Grill,37998008,2. Bundesliga
130,Adriano Grimaldi,GER,FW,Paderborn 07,32-278,1991,7.9,1.39,0.76,0.13,0.89,0.38,0.13,0.51,25.0,0.38,1.39,0.13,1.27,0.51,1.90,0.89,0.00,https://fbref.com/en/players/8ca5bcda/Adriano-Grimaldi,8ca5bcda,2. Bundesliga
131,Serhat Güler,GER,"FW,MF",Hansa Rostock,26-180,1997,0.8,2.50,1.25,0.00,2.50,0.00,1.25,1.25,100.0,0.00,1.25,0.00,1.25,0.00,2.50,1.25,0.00,https://fbref.com/en/players/b0414339/Serhat-Guler,b0414339,2. Bundesliga
132,Lasse Günther,GER,"DF,MF",Wehen,20-293,2003,2.4,2.08,0.83,2.08,0.00,0.00,1.67,1.67,100.0,0.00,2.50,0.00,2.50,0.83,2.92,4.58,0.00,https://fbref.com/en/players/00672803/Lasse-Gunther,00672803,2. Bundesliga
133,Ahmet Gürleyen,GER,DF,Nürnberg,24-257,1999,9.9,1.11,0.71,0.81,0.30,0.00,0.40,0.61,66.7,0.20,1.62,1.11,0.51,1.21,2.32,6.67,0.00,https://fbref.com/en/players/c58a9db7/Ahmet-Gurleyen,c58a9db7,2. Bundesliga
134,Jan Gyamerah,GER,DF,Nürnberg,28-204,1995,13.0,3.00,1.62,1.62,1.15,0.23,1.38,1.69,81.8,0.31,1.92,0.69,1.23,1.38,4.38,2.92,0.08,https://fbref.com/en/players/0faca7a5/Jan-Gyamerah,0faca7a5,2. Bundesliga
135,Maxwell Gyamfi,GER,DF,Osnabrück,23-355,2000,15.8,0.76,0.44,0.51,0.25,0.00,0.44,0.89,50.0,0.44,1.27,0.95,0.32,0.63,1.39,3.61,0.13,https://fbref.com/en/players/4537a5f9/Maxwell-Gyamfi,4537a5f9,2. Bundesliga
136,Oussama Haddadi,TUN,DF,Greuther Fürth,31-345,1992,10.0,1.20,0.70,0.80,0.30,0.10,0.40,1.50,26.7,1.10,1.10,0.10,1.00,1.00,2.20,2.30,0.00,https://fbref.com/en/players/ec400194/Oussama-Haddadi,ec400194,2. Bundesliga
137,Dennis Hadzikadunic,BIH,DF,Hamburger SV,25-183,1998,12.0,1.08,0.67,1.00,0.08,0.00,0.58,0.75,77.8,0.17,1.00,0.50,0.50,0.92,2.00,4.42,0.25,https://fbref.com/en/players/82cfae2a/Dennis-Hadzikadunic,82cfae2a,2. Bundesliga
138,Marcel Halstenberg,GER,DF,Hannover 96,32-103,1991,16.5,1.27,0.67,0.91,0.36,0.00,0.61,0.97,62.5,0.36,1.27,0.79,0.48,0.67,1.94,3.70,0.06,https://fbref.com/en/players/8ff2354e/Marcel-Halstenberg,8ff2354e,2. Bundesliga
139,Tim Handwerker,GER,"DF,MF",Nürnberg,25-234,1998,7.7,1.56,1.04,0.52,0.91,0.13,1.04,1.56,66.7,0.52,1.30,0.52,0.78,0.52,2.08,3.38,0.00,https://fbref.com/en/players/33a81b3d/Tim-Handwerker,33a81b3d,2. Bundesliga
140,Mohamed El Hankouri,MAR,"MF,DF",Magdeburg,26-191,1997,3.3,0.00,0.00,0.00,0.00,0.00,0.00,0.61,0.0,0.61,0.61,0.30,0.30,0.30,0.30,1.82,0.30,https://fbref.com/en/players/d3a7f047/Mohamed-El-Hankouri,d3a7f047,2. Bundesliga
141,Mattes Hansen,GER,MF,Paderborn 07,19-238,2004,11.4,2.11,1.23,0.79,0.96,0.35,1.14,2.11,54.2,0.96,1.49,0.18,1.32,1.23,3.33,1.58,0.09,https://fbref.com/en/players/ebabe169/Mattes-Hansen,ebabe169,2. Bundesliga
142,Daniel Hanslik,GER,"MF,FW",Kaiserslautern,27-094,1996,2.2,3.64,1.82,2.27,0.91,0.45,0.91,2.73,33.3,1.82,1.36,1.36,0.00,1.36,5.00,3.18,0.00,https://fbref.com/en/players/0e3a8469/Daniel-Hanslik,0e3a8469,2. Bundesliga
143,Marcel Hartel,GER,MF,St. Pauli,27-354,1996,16.9,0.53,0.24,0.00,0.36,0.18,0.30,1.01,29.4,0.71,0.59,0.06,0.53,0.71,1.24,0.59,0.00,https://fbref.com/en/players/614eca9b/Marcel-Hartel,614eca9b,2. Bundesliga
144,Daichi Hayashi,JPN,FW,Nürnberg,26-230,1997,6.3,0.63,0.32,0.32,0.16,0.16,0.32,0.79,40.0,0.48,0.48,0.16,0.32,0.32,0.95,1.11,0.00,https://fbref.com/en/players/b5611533/Daichi-Hayashi,b5611533,2. Bundesliga
145,Daniel Heber,GER,DF,Magdeburg,29-188,1994,15.8,1.84,1.01,1.27,0.51,0.06,0.89,1.14,77.8,0.25,1.39,0.44,0.95,1.58,3.42,2.41,0.19,https://fbref.com/en/players/242027ec/Daniel-Heber,242027ec,2. Bundesliga
146,Justin Heekeren,GER,GK,Schalke 04,23-042,2000,2.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.50,0.00,0.50,0.00,0.00,0.50,0.00,https://fbref.com/en/players/309ff595/Justin-Heekeren,309ff595,2. Bundesliga
147,Philip Heise,GER,DF,Karlsruher,32-202,1991,12.5,1.44,0.88,1.04,0.32,0.08,1.20,1.60,75.0,0.40,0.88,0.40,0.48,0.48,1.92,2.32,0.00,https://fbref.com/en/players/ef66b362/Philip-Heise,ef66b362,2. Bundesliga
148,Philipp Hercher,GER,"FW,DF",Kaiserslautern,27-293,1996,0.7,2.86,2.86,2.86,0.00,0.00,0.00,1.43,0.0,1.43,0.00,0.00,0.00,0.00,2.86,0.00,0.00,https://fbref.com/en/players/7f55cad3/Philipp-Hercher,7f55cad3,2. Bundesliga
149,David Herold,GER,DF,Karlsruher,20-322,2003,4.5,2.44,1.78,1.78,0.67,0.00,0.89,2.00,44.4,1.11,1.11,0.44,0.67,1.11,3.56,1.33,0.00,https://fbref.com/en/players/4e1ba0ae/David-Herold,4e1ba0ae,2. Bundesliga
150,Daniel Heuer Fernandes,POR,GK,Hamburger SV,31-056,1992,17.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.06,0.06,0.24,0.06,https://fbref.com/en/players/0c1f8f71/Daniel-Heuer-Fernandes,0c1f8f71,2. Bundesliga
151,Jannis Heuer,GER,DF,Paderborn 07,24-163,1999,6.6,2.58,1.82,1.67,0.91,0.00,0.91,1.52,60.0,0.61,1.82,1.36,0.45,0.91,3.48,5.00,0.15,https://fbref.com/en/players/9c58efd4/Jannis-Heuer,9c58efd4,2. Bundesliga
152,Robin Heußer,GER,MF,Wehen,25-230,1998,16.3,2.39,1.66,1.17,1.10,0.12,1.10,2.15,51.4,1.04,2.39,0.18,2.21,1.84,4.23,1.17,0.06,https://fbref.com/en/players/b99ba43f/Robin-Heusser,b99ba43f,2. Bundesliga
153,Moritz Heyer,GER,DF,Hamburger SV,28-279,1995,4.8,2.50,1.25,2.08,0.42,0.00,1.25,2.50,50.0,1.25,1.25,0.63,0.63,0.63,3.13,2.71,0.21,https://fbref.com/en/players/20395826/Moritz-Heyer,20395826,2. Bundesliga
154,Lukas Hinterseer,AUT,"MF,DF",Hansa Rostock,32-286,1991,0.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/6a98c5a9/Lukas-Hinterseer,6a98c5a9,2. Bundesliga
155,André Hoffmann,GER,DF,Düsseldorf,30-314,1993,4.2,0.95,0.71,0.48,0.48,0.00,0.71,1.67,42.9,0.95,0.95,0.71,0.24,0.95,1.90,2.86,0.00,https://fbref.com/en/players/34b306a1/Andre-Hoffmann,34b306a1,2. Bundesliga
156,Ron-Thorben Hoffmann,GER,GK,Braunschweig,24-279,1999,17.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.06,0.06,0.35,0.00,https://fbref.com/en/players/f72f1743/Ron-Thorben-Hoffmann,f72f1743,2. Bundesliga
157,Marcel Hoffmeier,GER,DF,Paderborn 07,24-177,1999,15.3,1.24,0.59,0.85,0.33,0.07,0.52,1.05,50.0,0.52,1.63,1.05,0.59,0.92,2.16,2.61,0.00,https://fbref.com/en/players/7d3a9f98/Marcel-Hoffmeier,7d3a9f98,2. Bundesliga
158,Lewis Holtby,GER,MF,Holstein Kiel,33-112,1990,11.5,2.43,1.91,1.04,0.96,0.43,0.78,1.91,40.9,1.13,1.39,0.00,1.39,1.39,3.83,0.87,0.09,https://fbref.com/en/players/410ab123/Lewis-Holtby,410ab123,2. Bundesliga
159,Jannes Horn,GER,DF,Nürnberg,26-336,1997,9.6,0.83,0.63,0.52,0.21,0.10,0.52,0.94,55.6,0.42,0.94,0.21,0.73,0.94,1.77,3.75,0.00,https://fbref.com/en/players/2b83fa49/Jannes-Horn,2b83fa49,2. Bundesliga
160,Andi Hoti,KVX,DF,Magdeburg,20-312,2003,3.3,1.52,1.21,0.91,0.30,0.30,1.21,1.52,80.0,0.30,1.52,0.30,1.21,0.61,2.12,3.03,0.00,https://fbref.com/en/players/da1cab65/Andi-Hoti,da1cab65,2. Bundesliga
161,Branimir Hrgota,SWE,MF,Greuther Fürth,30-361,1993,16.3,1.23,0.80,0.31,0.61,0.31,0.55,1.41,39.1,0.86,0.92,0.12,0.80,0.43,1.66,0.25,0.00,https://fbref.com/en/players/710fbdd1/Branimir-Hrgota,710fbdd1,2. Bundesliga
162,Florian Hübner,GER,DF,Nürnberg,32-313,1991,5.9,2.20,1.36,2.03,0.17,0.00,0.85,1.69,50.0,0.85,0.85,0.68,0.17,0.85,3.05,4.75,0.00,https://fbref.com/en/players/e87ad81a/Florian-Hubner,e87ad81a,2. Bundesliga
163,Jean Hugonet,FRA,"MF,DF",Magdeburg,24-045,1999,5.2,2.88,2.12,1.15,1.73,0.00,0.77,2.31,33.3,1.54,0.77,0.38,0.38,0.96,3.85,3.65,0.00,https://fbref.com/en/players/3997fa12/Jean-Hugonet,3997fa12,2. Bundesliga
164,Joseph Hungbo,ENG,FW,Nürnberg,23-358,2000,2.6,1.54,0.38,0.38,0.77,0.38,1.15,1.15,100.0,0.00,0.38,0.00,0.38,0.00,1.54,0.38,0.00,https://fbref.com/en/players/fdf9edec/Joseph-Hungbo,fdf9edec,2. Bundesliga
165,Oliver Hüsing,GER,DF,Hansa Rostock,30-325,1993,4.0,1.75,1.50,1.25,0.50,0.00,1.00,1.25,80.0,0.25,1.75,1.25,0.50,1.00,2.75,9.25,0.00,https://fbref.com/en/players/4d0d4790/Oliver-Husing,4d0d4790,2. Bundesliga
166,Bilal Hussein,SWE,MF,Hertha BSC,23-261,2000,2.2,1.82,0.91,0.91,0.91,0.00,0.91,3.64,25.0,2.73,2.27,0.91,1.36,0.45,2.27,2.27,0.00,https://fbref.com/en/players/aff07507/Bilal-Hussein,aff07507,2. Bundesliga
167,Jannik Huth,GER,GK,Paderborn 07,29-268,1994,14.0,0.07,0.00,0.07,0.00,0.00,0.07,0.21,33.3,0.14,0.00,0.00,0.00,0.00,0.07,0.36,0.14,https://fbref.com/en/players/e8fd2e5b/Jannik-Huth,e8fd2e5b,2. Bundesliga
168,Lee Hyunju,KOR,MF,Wehen,20-335,2003,11.0,1.27,0.64,0.55,0.73,0.00,0.36,1.18,30.8,0.82,0.64,0.09,0.55,0.55,1.82,0.55,0.09,https://fbref.com/en/players/786102e2/Lee-Hyunju,786102e2,2. Bundesliga
169,Blendi Idrizi,KVX,"MF,FW",Schalke 04,25-251,1998,3.0,1.33,1.00,1.00,0.33,0.00,1.00,2.33,42.9,1.33,1.00,0.00,1.00,0.67,2.00,0.67,0.00,https://fbref.com/en/players/58450270/Blendi-Idrizi,58450270,2. Bundesliga
170,Luc Ihorst,GER,FW,Braunschweig,23-307,2000,1.8,1.11,0.00,0.56,0.00,0.56,0.56,0.56,100.0,0.00,0.56,0.00,0.56,0.00,1.11,0.56,0.00,https://fbref.com/en/players/e5cad51e/Luc-Ihorst,e5cad51e,2. Bundesliga
171,Svante Ingelsson,SWE,"MF,FW",Hansa Rostock,25-208,1998,11.9,1.60,1.01,0.50,0.84,0.25,0.42,1.18,35.7,0.76,0.67,0.34,0.34,0.42,2.02,0.84,0.00,https://fbref.com/en/players/4133cfcf/Svante-Ingelsson,4133cfcf,2. Bundesliga
172,John Iredale,AUS,"FW,MF",Wehen,24-160,1999,4.6,1.52,1.09,0.43,0.65,0.43,0.43,1.52,28.6,1.09,0.87,0.00,0.87,0.43,1.96,1.96,0.00,https://fbref.com/en/players/83fb76eb/John-Iredale,83fb76eb,2. Bundesliga
173,Jackson Irvine,AUS,MF,St. Pauli,30-307,1993,13.2,0.98,0.68,0.23,0.53,0.23,0.38,1.06,35.7,0.68,1.44,0.61,0.83,0.91,1.89,2.27,0.08,https://fbref.com/en/players/4637747c/Jackson-Irvine,4637747c,2. Bundesliga
174,Tatsuya Ito,JPN,"FW,MF",Magdeburg,26-196,1997,3.5,0.29,0.29,0.00,0.29,0.00,0.29,0.57,50.0,0.29,0.29,0.00,0.29,0.00,0.29,0.00,0.00,https://fbref.com/en/players/6743cef5/Tatsuya-Ito,6743cef5,2. Bundesliga
175,Gian-Luca Itter,GER,DF,Greuther Fürth,25-003,1999,10.1,2.08,1.19,0.89,1.19,0.00,1.29,1.78,72.2,0.50,1.58,0.40,1.19,1.29,3.37,2.08,0.00,https://fbref.com/en/players/e6c15f6e/Gian-Luca-Itter,e6c15f6e,2. Bundesliga
176,Robert Ivanov,FIN,DF,Braunschweig,29-111,1994,11.9,1.26,0.92,0.50,0.76,0.00,0.50,1.01,50.0,0.50,2.02,1.34,0.67,2.10,3.36,4.79,0.08,https://fbref.com/en/players/9cae7f8a/Robert-Ivanov,9cae7f8a,2. Bundesliga
177,Marko Ivezić,SRB,"MF,DF",Holstein Kiel,22-037,2001,10.8,1.94,0.93,0.83,1.02,0.09,1.11,2.78,40.0,1.67,2.13,0.93,1.20,1.02,2.96,1.85,0.09,https://fbref.com/en/players/964f4f30/Marko-Ivezic,964f4f30,2. Bundesliga
178,Emmanuel Iyoha,GER,"DF,FW",Düsseldorf,26-089,1997,12.7,1.42,0.79,0.94,0.39,0.08,1.18,1.89,62.5,0.71,1.34,0.24,1.10,1.34,2.76,3.62,0.08,https://fbref.com/en/players/06d5dc42/Emmanuel-Iyoha,06d5dc42,2. Bundesliga
179,Bjarke Jacobsen,DEN,MF,Wehen,30-140,1993,6.2,4.68,3.06,1.94,2.74,0.00,1.13,2.42,46.7,1.29,1.29,0.65,0.65,1.45,6.13,3.55,0.00,https://fbref.com/en/players/a805fb51/Bjarke-Jacobsen,a805fb51,2. Bundesliga
180,Thore Jacobsen,GER,MF,Elversberg,26-264,1997,10.3,1.65,0.97,0.97,0.39,0.29,0.78,2.23,34.8,1.46,1.07,0.29,0.78,1.26,2.91,1.55,0.19,https://fbref.com/en/players/0f163121/Thore-Jacobsen,0f163121,2. Bundesliga
181,Frederik Jäkel,GER,DF,Elversberg,22-307,2001,12.7,1.02,0.79,0.63,0.39,0.00,0.63,0.87,72.7,0.24,1.81,1.42,0.39,1.18,2.20,4.96,0.00,https://fbref.com/en/players/25b1d2d1/Frederik-Jakel,25b1d2d1,2. Bundesliga
182,Dennis Jastrzembski,POL,"FW,DF",Düsseldorf,23-322,2000,4.5,1.33,0.67,0.89,0.44,0.00,0.44,1.33,33.3,0.89,1.11,0.22,0.89,0.00,1.33,0.00,0.00,https://fbref.com/en/players/6bba916f/Dennis-Jastrzembski,6bba916f,2. Bundesliga
183,Bakery Jatta,GAM,FW,Hamburger SV,25-216,1998,13.8,2.32,1.59,0.65,0.72,0.94,0.72,1.74,41.7,1.01,1.16,0.07,1.09,0.94,3.26,1.38,0.00,https://fbref.com/en/players/34c313d5/Bakery-Jatta,34c313d5,2. Bundesliga
184,Leon Jensen,GER,MF,Karlsruher,26-234,1997,9.1,2.97,1.98,1.43,1.21,0.33,1.43,2.64,54.2,1.21,0.88,0.11,0.77,1.21,4.18,1.32,0.00,https://fbref.com/en/players/1fa665d0/Leon-Jensen,1fa665d0,2. Bundesliga
185,Nader El-Jindaoui,GER,FW,Hertha BSC,27-053,1996,0.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,3.33,0.00,3.33,0.00,0.00,0.00,0.00,https://fbref.com/en/players/6541e649/Nader-El-Jindaoui,6541e649,2. Bundesliga
186,Þórir Jóhann Helgason,ISL,"MF,FW",Braunschweig,23-102,2000,4.9,1.22,0.82,0.41,0.82,0.00,0.82,1.43,57.1,0.61,0.61,0.00,0.61,0.82,2.04,0.41,0.00,https://fbref.com/en/players/dc765618/Thorir-Johann-Helgason,dc765618,2. Bundesliga
187,Ísak Jóhannesson,ISL,"MF,FW",Düsseldorf,20-291,2003,11.0,0.82,0.64,0.18,0.55,0.09,0.55,1.73,31.6,1.18,0.91,0.18,0.73,0.45,1.27,0.91,0.00,https://fbref.com/en/players/c16c4e3b/Isak-Johannesson,c16c4e3b,2. Bundesliga
188,Carl Johansson,SWE,DF,Holstein Kiel,29-230,1994,2.0,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.0,0.50,0.50,0.50,0.00,2.00,2.00,5.50,0.00,https://fbref.com/en/players/02f7a79a/Carl-Johansson,02f7a79a,2. Bundesliga
