Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Referee,Match Report,Notes
2023-08-12,18:00,Primeira Liga,Matchweek 1,Sat,Home,L,0.0,3.0,Casa Pia,0.3,1.6,55.0,3953.0,Fabrício Isidoro,4-4-2,Bruno Vieira,Match Report,
2023-08-20,18:00,Primeira Liga,Matchweek 2,Sun,Away,L,1.0,2.0,Porto,0.4,2.6,32.0,48129.0,Fabrício Isidoro,4-5-1,Cláudio Ruivo Pereira,Match Report,
2023-08-26,18:00,Primeira Liga,Matchweek 3,Sat,Home,W,5.0,0.0,Chaves,3.3,1.3,45.0,3858.0,Fabrício Isidoro,4-3-3,Luís Godinho,Match Report,
2023-09-02,18:00,Primeira Liga,Matchweek 4,Sat,Away,L,0.0,1.0,Famalicão,0.2,0.9,38.0,4171.0,Fabrício Isidoro,4-3-3,Iancu Vasilica,Match Report,
2023-09-16,18:00,Primeira Liga,Matchweek 5,Sat,Home,W,3.0,1.0,Braga,3.7,1.5,38.0,5006.0,Fabrício Isidoro,4-3-3,António Nobre,Match Report,
2023-09-23,15:30,Primeira Liga,Matchweek 6,Sat,Away,L,0.0,1.0,Moreirense,0.4,1.3,45.0,1695.0,Fabrício Isidoro,4-2-3-1,João António Gonçalves,Match Report,
2023-09-30,20:30,Primeira Liga,Matchweek 7,Sat,Home,L,2.0,3.0,Sporting CP,0.4,3.4,31.0,6020.0,Fabrício Isidoro,4-3-3,Luís Godinho,Match Report,
2023-10-07,15:30,Primeira Liga,Matchweek 8,Sat,Home,D,0.0,0.0,Vizela,1.1,1.2,47.0,4811.0,Fabrício Isidoro,4-1-4-1,João Pinheiro,Match Report,
2023-10-29,15:30,Primeira Liga,Matchweek 9,Sun,Away,W,4.0,3.0,Rio Ave,1.3,1.8,48.0,,Fabrício Isidoro,4-1-4-1,Tiago Martins,Match Report,
2023-11-06,20:15,Primeira Liga,Matchweek 10,Mon,Home,W,2.0,0.0,Arouca,1.9,1.4,39.0,4237.0,Marco Matias,4-1-4-1,Iancu Vasilica,Match Report,
2023-11-12,15:30,Primeira Liga,Matchweek 11,Sun,Away,W,3.0,1.0,Boavista,2.0,0.9,40.0,6520.0,Gonçalo Silva,4-2-3-1,André Narciso,Match Report,
2023-12-02,15:30,Primeira Liga,Matchweek 12,Sat,Home,L,1.0,2.0,Vitória,1.5,1.2,54.0,4955.0,Marco Matias,4-3-3,Manuel Oliveira,Match Report,
2023-12-08,18:00,Primeira Liga,Matchweek 13,Fri,Away,D,1.0,1.0,Benfica,0.4,5.7,35.0,56766.0,Marco Matias,4-2-3-1,Miguel Nogueira,Match Report,
2023-12-15,20:15,Primeira Liga,Matchweek 14,Fri,Home,D,0.0,0.0,Estrela,0.7,1.2,50.0,4549.0,Marco Matias,4-1-4-1,Cláudio Ruivo Pereira,Match Report,
2023-12-30,15:30,Primeira Liga,Matchweek 15,Sat,Away,,,,Estoril,,,,,,,,Head-to-Head,
2024-01-06,15:30,Primeira Liga,Matchweek 16,Sat,Home,,,,Gil Vicente FC,,,,,,,,Head-to-Head,
2024-01-12,20:15,Primeira Liga,Matchweek 17,Fri,Away,,,,Portimonense,,,,,,,,Head-to-Head,
2024-01-20,18:00,Primeira Liga,Matchweek 18,Sat,Away,,,,Casa Pia,,,,,,,,Head-to-Head,
2024-01-28,,Primeira Liga,Matchweek 19,Sun,Home,,,,Porto,,,,,,,,Head-to-Head,
2024-02-04,,Primeira Liga,Matchweek 20,Sun,Away,,,,Chaves,,,,,,,,Head-to-Head,
2024-02-11,,Primeira Liga,Matchweek 21,Sun,Home,,,,Famalicão,,,,,,,,Head-to-Head,
2024-02-18,,Primeira Liga,Matchweek 22,Sun,Away,,,,Braga,,,,,,,,Head-to-Head,
2024-02-25,,Primeira Liga,Matchweek 23,Sun,Home,,,,Moreirense,,,,,,,,Head-to-Head,
2024-03-03,,Primeira Liga,Matchweek 24,Sun,Away,,,,Sporting CP,,,,,,,,Head-to-Head,
2024-03-10,,Primeira Liga,Matchweek 25,Sun,Away,,,,Vizela,,,,,,,,Head-to-Head,
2024-03-17,,Primeira Liga,Matchweek 26,Sun,Home,,,,Rio Ave,,,,,,,,Head-to-Head,
2024-03-30,,Primeira Liga,Matchweek 27,Sat,Away,,,,Arouca,,,,,,,,Head-to-Head,
2024-04-07,,Primeira Liga,Matchweek 28,Sun,Home,,,,Boavista,,,,,,,,Head-to-Head,
2024-04-14,,Primeira Liga,Matchweek 29,Sun,Away,,,,Vitória,,,,,,,,Head-to-Head,
2024-04-21,,Primeira Liga,Matchweek 30,Sun,Home,,,,Benfica,,,,,,,,Head-to-Head,
2024-04-28,,Primeira Liga,Matchweek 31,Sun,Away,,,,Estrela,,,,,,,,Head-to-Head,
2024-05-05,,Primeira Liga,Matchweek 32,Sun,Home,,,,Estoril,,,,,,,,Head-to-Head,
2024-05-12,,Primeira Liga,Matchweek 33,Sun,Away,,,,Gil Vicente FC,,,,,,,,Head-to-Head,
2024-05-19,,Primeira Liga,Matchweek 34,Sun,Home,,,,Portimonense,,,,,,,,Head-to-Head,
