Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Referee,Match Report,Notes
2023-07-01,18:00,Liga MX,Apertura 2023 Regular Season,Sat,Home,D,1.0,1.0,Monterrey,3.3,1.8,54.0,14494.0,Javier Güemez,4-2-3-1,Jorge Camacho,Match Report,
2023-07-08,19:05,Liga MX,Apertura 2023 Regular Season,Sat,Away,L,1.0,3.0,Guadalajara,1.2,1.3,46.0,34711.0,Javier Güemez,4-2-3-1,Víctor Cáceres,Match Report,
2023-07-15,18:00,Liga MX,Apertura 2023 Regular Season,Sat,Home,W,4.0,1.0,Querétaro,1.7,0.6,59.0,12310.0,Javier Güemez,4-2-3-1,Daniel Quintero,Match Report,
2023-08-18,22:06,Liga MX,Apertura 2023 Regular Season,Fri,Away,W,2.0,1.0,Puebla,1.8,1.1,47.0,8700.0,Javier Güemez,4-2-3-1,Ismael Lopez,Match Report,
2023-08-23,22:00,Liga MX,Apertura 2023 Regular Season,Wed,Home,W,3.0,0.0,León,0.6,1.3,54.0,12277.0,Javier Güemez,4-2-3-1,Edgar Morales,Match Report,
2023-08-28,22:10,Liga MX,Apertura 2023 Regular Season,Mon,Away,W,2.0,0.0,Pachuca,1.7,0.9,44.0,8595.0,Javier Güemez,4-2-3-1,Jorge Camacho,Match Report,
2023-09-03,21:00,Liga MX,Apertura 2023 Regular Season,Sun,Home,W,2.0,0.0,Atlas,1.3,0.6,41.0,18313.0,Javier Güemez,4-2-3-1,Luis Enrique Santander,Match Report,
2023-09-17,13:00,Liga MX,Apertura 2023 Regular Season,Sun,Away,L,2.0,3.0,UNAM,0.5,2.1,43.0,14186.0,Javier Güemez,4-2-3-1,César Arturo Ramos,Match Report,
2023-09-22,20:00,Liga MX,Apertura 2023 Regular Season,Fri,Home,W,3.0,2.0,Mazatlán,1.4,2.2,59.0,14381.0,Javier Güemez,4-4-2,Fernando Hernández,Match Report,
2023-09-29,22:00,Liga MX,Apertura 2023 Regular Season,Fri,Home,L,1.0,2.0,Cruz Azul,1.9,1.2,63.0,21180.0,Javier Güemez,4-4-2,Adonai Escobedo,Match Report,
2023-10-08,20:00,Liga MX,Apertura 2023 Regular Season,Sun,Away,L,1.0,2.0,Tijuana,2.1,1.9,59.0,18333.0,Javier Güemez,4-1-4-1,Luis Enrique Santander,Match Report,
2023-10-22,19:00,Liga MX,Apertura 2023 Regular Season,Sun,Home,W,4.0,0.0,Necaxa,1.0,0.5,65.0,14939.0,Javier Güemez,4-2-3-1,Fernando Hernández,Match Report,
2023-10-25,21:06,Liga MX,Apertura 2023 Regular Season,Wed,Away,L,2.0,3.0,FC Juárez,0.7,0.7,64.0,7091.0,Javier Güemez,4-2-3-1,Oscar Mejia,Match Report,
