Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Referee,Match Report,Notes
2023-07-27,20:00,Conf Lg,Second qualifying round,Thu,Away,W,4,3,si NK Celje,,,,2840.0,Bruno Varela,3-5-2,Chrysovalantis Theouli,Match Report,Leg 1 of 2
2023-08-03,20:15,Conf Lg,Second qualifying round,Thu,Home,L,0 (2),1 (4),si NK Celje,,,,18639.0,Bruno Varela,5-3-2,Viktor Kopievskii,Match Report,Leg 2 of 2; NK Celje won; NK Celje won on penalty kicks following extra time
2023-08-13,18:00,Primeira Liga,Matchweek 1,Sun,Away,W,1,0,Estrela,0.7,0.4,51.0,4300.0,Bruno Varela,3-5-2,Manuel Oliveira,Match Report,
2023-08-19,15:30,Primeira Liga,Matchweek 2,Sat,Home,W,2,1,Gil Vicente FC,0.9,1.1,47.0,15127.0,Bruno Varela,3-5-2,André Narciso,Match Report,
2023-08-27,18:00,Primeira Liga,Matchweek 3,Sun,Home,W,2,0,Vizela,1.2,0.4,57.0,18016.0,Bruno Varela,3-5-2,Miguel Nogueira,Match Report,
2023-09-02,20:30,Primeira Liga,Matchweek 4,Sat,Away,L,0,4,Benfica,1.3,2.8,30.0,60410.0,Bruno Varela,3-5-2,Nuno Almeida,Match Report,
2023-09-17,18:00,Primeira Liga,Matchweek 5,Sun,Home,L,1,2,Portimonense,0.8,1.2,54.0,12593.0,Bruno Varela,3-4-3,Fábio Veríssimo,Match Report,
2023-09-23,18:00,Primeira Liga,Matchweek 6,Sat,Away,D,0,0,Casa Pia,1.2,0.8,58.0,3830.0,Bruno Varela,3-4-3,João Pinheiro,Match Report,
2023-10-01,18:00,Primeira Liga,Matchweek 7,Sun,Home,W,3,2,Estoril,3.1,0.9,66.0,15101.0,Bruno Varela,3-5-2,Miguel Nogueira,Match Report,
2023-10-08,15:30,Primeira Liga,Matchweek 8,Sun,Away,W,3,1,Famalicão,1.3,2.0,40.0,4278.0,Bruno Varela,3-4-3,Artur Soares Dias,Match Report,
2023-10-28,18:00,Primeira Liga,Matchweek 9,Sat,Home,W,5,0,Chaves,1.8,0.1,60.0,12984.0,Bruno Varela,3-4-3,Fábio Veríssimo,Match Report,
2023-11-05,15:30,Primeira Liga,Matchweek 10,Sun,Away,L,0,1,Moreirense,0.5,1.1,57.0,4351.0,Bruno Varela,3-4-3,Gustavo Correia,Match Report,
2023-11-11,20:30,Primeira Liga,Matchweek 11,Sat,Home,L,1,2,Porto,2.3,1.2,45.0,21353.0,Bruno Varela,3-4-3,Nuno Almeida,Match Report,
2023-12-02,15:30,Primeira Liga,Matchweek 12,Sat,Away,W,2,1,Farense,1.2,1.5,46.0,4955.0,Bruno Varela,5-4-1,Manuel Oliveira,Match Report,
2023-12-09,18:00,Primeira Liga,Matchweek 13,Sat,Home,W,3,2,Sporting CP,2.2,1.9,31.0,,Bruno Varela,5-4-1,João Pinheiro,Match Report,
2023-12-16,20:30,Primeira Liga,Matchweek 14,Sat,Away,D,1,1,Boavista,0.9,1.8,40.0,8970.0,Bruno Varela,3-4-3,Fábio Veríssimo,Match Report,
2023-12-23,15:30,Primeira Liga,Matchweek 15,Sat,Home,W,1,0,Rio Ave,1.0,0.6,48.0,21021.0,Bruno Varela,3-4-3,António Nobre,Match Report,
2024-01-06,20:30,Primeira Liga,Matchweek 16,Sat,Away,,,,Braga,,,,,,,,Head-to-Head,
2024-01-15,20:15,Primeira Liga,Matchweek 17,Mon,Home,,,,Arouca,,,,,,,,Head-to-Head,
2024-01-21,20:30,Primeira Liga,Matchweek 18,Sun,Home,,,,Estrela,,,,,,,,Head-to-Head,
2024-01-28,,Primeira Liga,Matchweek 19,Sun,Away,,,,Gil Vicente FC,,,,,,,,Head-to-Head,
2024-02-04,,Primeira Liga,Matchweek 20,Sun,Away,,,,Vizela,,,,,,,,Head-to-Head,
2024-02-11,,Primeira Liga,Matchweek 21,Sun,Home,,,,Benfica,,,,,,,,Head-to-Head,
2024-02-18,,Primeira Liga,Matchweek 22,Sun,Away,,,,Portimonense,,,,,,,,Head-to-Head,
2024-02-25,,Primeira Liga,Matchweek 23,Sun,Home,,,,Casa Pia,,,,,,,,Head-to-Head,
2024-03-03,,Primeira Liga,Matchweek 24,Sun,Away,,,,Estoril,,,,,,,,Head-to-Head,
2024-03-10,,Primeira Liga,Matchweek 25,Sun,Home,,,,Famalicão,,,,,,,,Head-to-Head,
2024-03-17,,Primeira Liga,Matchweek 26,Sun,Away,,,,Chaves,,,,,,,,Head-to-Head,
2024-03-30,,Primeira Liga,Matchweek 27,Sat,Home,,,,Moreirense,,,,,,,,Head-to-Head,
2024-04-07,,Primeira Liga,Matchweek 28,Sun,Away,,,,Porto,,,,,,,,Head-to-Head,
2024-04-14,,Primeira Liga,Matchweek 29,Sun,Home,,,,Farense,,,,,,,,Head-to-Head,
2024-04-21,,Primeira Liga,Matchweek 30,Sun,Away,,,,Sporting CP,,,,,,,,Head-to-Head,
2024-04-28,,Primeira Liga,Matchweek 31,Sun,Home,,,,Boavista,,,,,,,,Head-to-Head,
2024-05-05,,Primeira Liga,Matchweek 32,Sun,Away,,,,Rio Ave,,,,,,,,Head-to-Head,
2024-05-12,,Primeira Liga,Matchweek 33,Sun,Home,,,,Braga,,,,,,,,Head-to-Head,
2024-05-19,,Primeira Liga,Matchweek 34,Sun,Away,,,,Arouca,,,,,,,,Head-to-Head,
