Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches_Touches,Touches_Def Pen,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Touches_Att Pen,Touches_Live,Take-Ons_Att,Take-Ons_Succ,Take-Ons_Succ%,Take-Ons_Tkld,Take-Ons_Tkld%,Carries_Carries,Carries_TotDist,Carries_PrgDist,Carries_PrgC,Carries_1/3,Carries_CPA,Carries_Mis,Carries_Dis,Receiving_Rec,Receiving_PrgR,Player Link_,Player ID_,Competition
1,Shuto Abe,JPN,MF,RWD Molenbeek,26-034,1997,11.4,53.4,2.63,15.4,28.4,10.1,1.75,53.4,1.23,0.53,42.9,0.70,57.1,37.4,199.8,68.5,0.96,1.05,0.18,2.02,0.79,32.5,2.46,https://fbref.com/en/players/86bddbc7/Shuto-Abe,86bddbc7,Jupiler Pro League
2,Abner,BRA,"DF,MF",RWD Molenbeek,27-223,1996,18.6,53.0,3.87,16.3,23.9,13.0,0.54,53.0,1.45,0.32,22.2,0.91,63.0,33.9,212.0,96.7,1.77,1.72,0.05,1.77,0.32,29.3,4.46,https://fbref.com/en/players/8e562fe7/Abner,8e562fe7,Jupiler Pro League
3,Francis Abu,GHA,MF,Cercle Brugge,22-256,2001,3.0,60.7,2.33,8.33,40.3,13.0,0.00,60.7,0.67,0.67,100.0,0.00,0.0,30.3,117.0,52.3,0.67,1.33,0.00,2.00,0.00,23.3,0.67,https://fbref.com/en/players/66fb354d/Francis-Abu,66fb354d,Jupiler Pro League
4,Brian Agbor,CMR,DF,Gent,22-208,2001,0.3,83.3,13.3,46.7,36.7,0.00,0.00,83.3,0.00,0.00,,0.00,,50.0,143.3,50.0,0.00,0.00,0.00,3.33,0.00,36.7,0.00,https://fbref.com/en/players/676fc6c2/Brian-Agbor,676fc6c2,Jupiler Pro League
5,Josimar Alcocer,CRC,"FW,MF",Westerlo,19-185,2004,0.3,46.7,0.00,0.00,16.7,30.0,3.33,46.7,6.67,0.00,0.0,6.67,100.0,36.7,176.7,16.7,3.33,3.33,3.33,3.33,3.33,36.7,13.3,https://fbref.com/en/players/757f7081/Josimar-Alcocer,757f7081,Jupiler Pro League
6,Toby Alderweireld,BEL,DF,Antwerp,34-312,1989,18.9,93.4,7.25,35.1,54.2,4.71,1.53,93.4,0.16,0.16,100.0,0.00,0.0,71.7,357.1,172.9,0.53,0.85,0.00,0.74,0.21,69.4,0.63,https://fbref.com/en/players/f7d50789/Toby-Alderweireld,f7d50789,Jupiler Pro League
7,Ryan Alebiosu,ENG,"DF,MF",Kortrijk,22-022,2001,1.8,61.1,2.78,16.7,20.6,24.4,2.22,61.1,5.56,2.22,40.0,2.22,40.0,33.9,353.3,161.1,5.00,4.44,1.11,1.67,0.00,32.2,6.11,https://fbref.com/en/players/ce048fb8/Ryan-Alebiosu,ce048fb8,Jupiler Pro League
8,Teddy Alloh,FRA,DF,Eupen,21-350,2002,2.2,58.2,4.09,14.5,19.1,25.5,2.27,58.2,3.64,1.36,37.5,1.82,50.0,34.1,316.8,137.3,4.09,3.18,0.91,3.18,0.00,30.9,7.73,https://fbref.com/en/players/01df0dc4/Teddy-Alloh,01df0dc4,Jupiler Pro League
9,Éder Álvarez Balanta,COL,MF,Club Brugge,30-314,1993,2.1,75.7,4.29,20.5,48.6,8.57,0.48,75.7,1.43,0.95,66.7,0.00,0.0,51.0,325.2,90.5,1.43,1.43,0.00,1.43,0.95,45.2,0.95,https://fbref.com/en/players/8ce30c57/Eder-Alvarez-Balanta,8ce30c57,Jupiler Pro League
10,Steven Alzate,COL,MF,Standard Liège,25-122,1998,10.6,63.7,2.17,13.1,37.6,13.1,1.32,63.7,1.79,1.04,57.9,0.75,42.1,46.3,251.6,100.0,1.79,2.08,0.28,2.26,1.51,42.7,1.32,https://fbref.com/en/players/ad1f61f3/Steven-Alzate,ad1f61f3,Jupiler Pro League
11,Thierry Ambrose,GLP,FW,Kortrijk,26-286,1997,0.5,34.0,2.00,2.00,8.00,24.0,0.00,34.0,4.00,2.00,50.0,2.00,50.0,24.0,198.0,54.0,2.00,0.00,0.00,4.00,0.00,26.0,12.0,https://fbref.com/en/players/2945f4b7/Thierry-Ambrose,2945f4b7,Jupiler Pro League
12,Mohamed El Amine Amoura,ALG,FW,Union SG,23-244,2000,9.5,38.5,0.11,1.26,12.6,25.4,8.63,38.5,4.63,2.11,45.5,2.21,47.7,28.2,248.2,121.4,5.68,2.11,3.58,3.26,1.16,25.9,11.3,https://fbref.com/en/players/6597f8b6/Mohamed-El-Amine-Amoura,6597f8b6,Jupiler Pro League
13,Francis Amuzu,BEL,FW,Anderlecht,24-138,1999,6.3,40.6,0.79,3.17,14.0,24.8,4.13,40.6,3.81,2.06,54.2,1.27,33.3,32.5,297.6,166.0,5.56,3.49,1.75,1.75,1.27,30.2,9.37,https://fbref.com/en/players/4f0fbd15/Francis-Amuzu,4f0fbd15,Jupiler Pro League
14,Frederic Ananou,TOG,"DF,MF",Sint-Truiden,26-110,1997,2.6,60.8,4.23,16.5,30.4,15.0,1.54,60.8,0.38,0.00,0.0,0.00,0.0,41.2,290.8,140.0,3.46,2.69,0.77,1.54,0.00,37.3,5.00,https://fbref.com/en/players/de42994f/Frederic-Ananou,de42994f,Jupiler Pro League
15,Stelios Andreou,CYP,DF,Charleroi,21-168,2002,17.8,52.9,5.84,26.7,24.4,2.13,0.51,52.9,0.28,0.11,40.0,0.11,40.0,33.8,163.9,64.7,0.28,0.06,0.06,0.67,0.17,29.2,0.11,https://fbref.com/en/players/4a5ad8dc/Stelios-Andreou,4a5ad8dc,Jupiler Pro League
16,Nilson Angulo,ECU,FW,Anderlecht,20-203,2003,0.0,2,0,0,0,2,0,2,1,0,0.0,0,0.0,1,58,40,1,1,0,0,0,1,0,https://fbref.com/en/players/a9b9d89c/Nilson-Angulo,a9b9d89c,Jupiler Pro League
17,Bill Antonio,ZIM,"DF,MF",Mechelen,21-127,2002,1.2,51.7,0.83,5.83,6.67,40.0,13.3,51.7,7.50,0.83,11.1,6.67,88.9,35.8,281.7,116.7,5.83,2.50,5.83,5.83,0.83,33.3,16.7,https://fbref.com/en/players/f00ea3e6/Bill-Antonio,f00ea3e6,Jupiler Pro League
18,Kristian Arnstad,NOR,"MF,DF",Anderlecht,20-123,2003,2.2,55.5,2.27,12.3,28.6,15.5,1.36,55.5,2.27,0.00,0.0,2.27,100.0,35.5,207.3,78.6,0.91,0.45,0.00,2.27,1.36,32.7,3.64,https://fbref.com/en/players/45bdedc8/Kristian-Arnstad,45bdedc8,Jupiler Pro League
19,Toluwalase Arokodare,NGA,FW,Genk,23-046,2000,6.7,35.2,2.99,3.88,14.3,17.8,8.66,35.2,2.39,1.34,56.3,0.90,37.5,22.7,132.8,40.3,1.34,0.75,1.04,5.07,0.90,26.6,6.87,https://fbref.com/en/players/a42760bc/Toluwalase-Arokodare,a42760bc,Jupiler Pro League
20,Gerardo Arteaga,MEX,DF,Genk,25-123,1998,11.5,67.1,2.96,16.3,34.4,17.7,1.13,67.1,2.87,1.74,60.6,0.96,33.3,46.4,280.7,133.8,1.83,2.09,0.17,2.00,0.52,42.3,6.61,https://fbref.com/en/players/8b47ce35/Gerardo-Arteaga,8b47ce35,Jupiler Pro League
21,Majeed Ashimeru,GHA,"MF,FW",Anderlecht,26-090,1997,1.3,61.5,1.54,17.7,32.3,14.6,0.77,61.5,2.31,0.77,33.3,0.77,33.3,41.5,266.9,129.2,3.85,5.38,0.77,3.08,1.54,33.1,1.54,https://fbref.com/en/players/552e00b9/Majeed-Ashimeru,552e00b9,Jupiler Pro League
22,Christalino Atemona,GER,DF,Kortrijk,21-257,2002,1.1,50.0,10.9,32.7,18.2,0.00,0.00,50.0,0.00,0.00,,0.00,,25.5,132.7,61.8,0.00,0.00,0.00,0.00,0.91,19.1,0.00,https://fbref.com/en/players/05c1f4c7/Christalino-Atemona,05c1f4c7,Jupiler Pro League
23,Lynnt Audoor,BEL,MF,Kortrijk,20-087,2003,4.5,56.0,3.56,12.4,31.1,12.9,1.56,56.0,0.89,0.89,100.0,0.00,0.0,39.3,216.7,67.8,0.22,2.00,0.00,2.44,1.56,34.9,3.11,https://fbref.com/en/players/32feb0cf/Lynnt-Audoor,32feb0cf,Jupiler Pro League
24,Ludwig Augustinsson,SWE,DF,Anderlecht,29-262,1994,12.8,67.3,3.13,19.8,30.5,17.7,1.64,67.3,1.02,0.16,15.4,0.70,69.2,44.0,253.0,108.1,1.88,1.56,0.08,0.94,0.16,40.3,4.38,https://fbref.com/en/players/9fec8860/Ludwig-Augustinsson,9fec8860,Jupiler Pro League
25,Felipe Avenatti,URU,"FW,MF",Kortrijk,30-257,1993,10.9,44.8,1.28,4.95,25.6,14.6,3.21,44.7,1.01,0.64,63.6,0.37,36.4,32.2,175.3,52.8,0.83,1.56,0.18,2.94,1.47,34.6,5.14,https://fbref.com/en/players/23f9e9d3/Felipe-Avenatti,23f9e9d3,Jupiler Pro League
26,Gastón Ávila,ARG,DF,Antwerp,22-100,2001,2.0,78.0,3.00,15.5,43.5,19.5,1.00,78.0,1.00,0.00,0.0,1.00,100.0,57.0,235.0,102.0,1.00,3.50,0.00,2.00,0.00,52.0,5.50,https://fbref.com/en/players/f648b2e1/Gaston-Avila,f648b2e1,Jupiler Pro League
27,Youssouph Badji,SEN,"FW,MF",Charleroi,22-019,2001,6.8,40.0,1.76,3.53,17.4,19.3,6.76,40.0,2.06,1.03,50.0,0.74,35.7,26.3,150.4,36.9,1.62,0.74,0.59,2.50,1.76,31.0,10.1,https://fbref.com/en/players/6a2b9aee/Youssouph-Badji,6a2b9aee,Jupiler Pro League
28,Bilal Bafdili,BEL,"FW,MF",Mechelen,19-158,2004,1.6,43.8,1.25,5.63,17.5,20.6,2.50,43.8,5.63,1.88,33.3,3.75,66.7,31.3,155.6,42.5,1.25,1.25,0.00,5.63,1.25,29.4,8.13,https://fbref.com/en/players/40c9f265/Bilal-Bafdili,40c9f265,Jupiler Pro League
29,Jonas Bager,DEN,DF,Charleroi,27-174,1996,12.2,49.8,5.66,21.3,24.9,3.69,0.66,49.8,0.25,0.08,33.3,0.16,66.7,30.7,140.9,67.0,0.41,0.66,0.00,0.49,0.00,26.0,0.41,https://fbref.com/en/players/ddd54920/Jonas-Bager,ddd54920,Jupiler Pro League
30,Brandon Baiye,BEL,MF,Eupen,23-012,2000,16.0,50.9,2.94,16.2,29.1,6.06,0.63,50.9,1.00,0.31,31.3,0.56,56.3,33.4,182.2,77.7,1.00,1.06,0.31,0.88,0.69,29.4,1.19,https://fbref.com/en/players/7e3e825e/Brandon-Baiye,7e3e825e,Jupiler Pro League
31,Michel-Ange Balikwisha,BEL,"FW,MF",Antwerp,22-243,2001,17.5,55.8,1.20,6.40,20.1,30.5,5.20,55.8,2.17,0.86,39.5,1.09,50.0,39.1,256.1,115.3,4.34,2.06,1.83,2.63,1.43,35.9,10.3,https://fbref.com/en/players/172bab0a/Michel-Ange-Balikwisha,172bab0a,Jupiler Pro League
32,William Balikwisha,COD,"MF,FW",Standard Liège,24-241,1999,6.2,55.6,0.48,7.10,30.8,19.5,1.29,55.6,2.90,1.94,66.7,0.97,33.3,44.7,355.8,126.3,5.16,2.26,0.32,2.58,1.94,40.3,6.61,https://fbref.com/en/players/4fae547c/William-Balikwisha,4fae547c,Jupiler Pro League
33,Sacha Banse,BFA,MF,Standard Liège,22-298,2001,0.5,56.0,8.00,18.0,30.0,8.00,2.00,56.0,2.00,2.00,100.0,0.00,0.0,24.0,122.0,24.0,2.00,2.00,0.00,0.00,4.00,22.0,0.00,https://fbref.com/en/players/f9eb9174/Sacha-Banse,f9eb9174,Jupiler Pro League
34,Ezechiel Banzuzi,NED,MF,OH Leuven,18-326,2005,11.0,46.6,3.36,10.4,24.0,13.2,2.09,46.6,1.73,1.00,57.9,0.73,42.1,30.1,170.3,69.0,1.09,1.27,0.09,2.18,1.18,29.1,2.73,https://fbref.com/en/players/e9764fe5/Ezechiel-Banzuzi,e9764fe5,Jupiler Pro League
35,Joselpho Barnes,GHA,"FW,MF",Sint-Truiden,22-027,2001,3.2,36.3,0.94,3.13,13.4,20.0,5.63,36.3,1.56,0.00,0.0,1.25,80.0,27.2,182.2,31.9,1.88,0.94,1.25,7.81,1.88,26.9,11.3,https://fbref.com/en/players/b68c3ff0/Joselpho-Barnes,b68c3ff0,Jupiler Pro League
36,Jacob Barrett Laursen,DEN,DF,Standard Liège,29-052,1994,1.7,50.6,5.29,24.1,20.6,5.88,0.00,50.6,0.59,0.00,0.0,0.59,100.0,27.6,162.9,67.1,0.59,0.59,0.00,1.76,0.59,28.2,1.76,https://fbref.com/en/players/c0d3bd23/Jacob-Barrett-Laursen,c0d3bd23,Jupiler Pro League
37,Norman Bassette,BEL,FW,Mechelen,19-060,2004,5.9,30.0,1.02,2.20,12.4,15.6,4.58,30.0,3.22,1.36,42.1,1.69,52.6,20.7,163.9,42.5,2.20,1.53,1.02,3.39,1.86,21.0,7.97,https://fbref.com/en/players/9cd23b05/Norman-Bassette,9cd23b05,Jupiler Pro League
38,Jelle Bataille,BEL,DF,Antwerp,24-233,1999,16.1,89.6,1.61,16.8,44.2,29.7,2.67,89.6,1.55,0.81,52.0,0.75,48.0,60.9,331.2,165.1,3.17,3.66,0.43,1.55,0.50,58.1,8.26,https://fbref.com/en/players/cabb3a1d/Jelle-Bataille,cabb3a1d,Jupiler Pro League
39,David Bates,SCO,DF,Mechelen,27-095,1996,13.2,74.9,8.79,40.5,32.6,2.12,1.29,74.9,0.08,0.08,100.0,0.00,0.0,56.7,272.0,120.2,0.00,0.15,0.00,0.45,0.08,52.8,0.15,https://fbref.com/en/players/90423c73/David-Bates,90423c73,Jupiler Pro League
40,Emin Bayram,TUR,DF,Westerlo,20-281,2003,12.5,70.0,8.80,33.4,33.5,4.00,1.20,70.0,2.32,1.44,62.1,0.64,27.6,45.3,312.3,157.2,1.04,0.96,0.16,1.44,0.48,39.5,0.40,https://fbref.com/en/players/e58328b6/Emin-Bayram,e58328b6,Jupiler Pro League
41,Rafik Belghali,ALG,DF,Mechelen,21-215,2002,2.9,71.0,2.76,23.1,34.5,15.2,1.38,71.0,2.07,1.03,50.0,1.03,50.0,49.0,353.8,158.6,2.41,2.41,0.34,1.38,0.34,42.4,8.62,https://fbref.com/en/players/0abcb968/Rafik-Belghali,0abcb968,Jupiler Pro League
42,Nadhir Benbouali,ALG,FW,Charleroi,23-266,2000,3.0,,,,,,,,,,,,,,,,,,,,,,,https://fbref.com/en/players/cd25f2b3/Nadhir-Benbouali,cd25f2b3,Jupiler Pro League
43,Ján Bernát,SVK,MF,Westerlo,22-363,2001,0.0,3,0,1,2,0,0,3,0,0,,0,,3,17,2,0,0,0,0,1,3,0,https://fbref.com/en/players/c2895855/Jan-Bernat,c2895855,Jupiler Pro League
44,Antoine Bernier,BEL,"FW,MF",Charleroi,26-120,1997,3.8,33.7,0.26,1.84,12.4,20.0,3.95,33.7,2.89,1.84,63.6,0.79,27.3,23.7,146.8,65.8,2.89,2.11,1.05,4.21,1.32,22.4,9.21,https://fbref.com/en/players/cda90ea8/Antoine-Bernier,cda90ea8,Jupiler Pro League
45,Mickaël Biron,MTQ,FW,RWD Molenbeek,26-135,1997,8.9,36.0,0.45,2.81,17.9,16.4,4.38,35.8,5.06,1.91,37.8,3.15,62.2,27.5,204.3,85.2,2.81,2.02,1.12,3.48,1.69,24.8,7.64,https://fbref.com/en/players/62c79b68/Mickael-Biron,62c79b68,Jupiler Pro League
46,Nathan Bitu Mazala,FRA,"MF,FW",Eupen,21-029,2002,1.3,33.8,0.77,3.08,15.4,15.4,4.62,33.8,0.77,0.77,100.0,0.00,0.0,22.3,130.8,58.5,2.31,0.00,0.77,0.77,0.77,21.5,4.62,https://fbref.com/en/players/0f697e02/Nathan-Bitu-Mazala,0f697e02,Jupiler Pro League
47,Eric Bocat,FRA,"DF,MF",Sint-Truiden,24-176,1999,19.4,70.2,2.22,18.8,34.0,18.9,1.80,70.2,3.97,1.60,40.3,2.01,50.6,50.2,330.7,145.8,3.04,2.68,0.57,1.86,0.98,43.1,7.11,https://fbref.com/en/players/55b7061a/Eric-Bocat,55b7061a,Jupiler Pro League
48,Arnaud Bodart,BEL,GK,Standard Liège,25-303,1998,19.0,36.7,32.3,36.5,0.16,0.05,0.05,36.7,0.00,0.00,,0.00,,23.8,142.5,78.5,0.00,0.00,0.00,0.00,0.00,14.9,0.00,https://fbref.com/en/players/79c536d7/Arnaud-Bodart,79c536d7,Jupiler Pro League
49,Merveille Bokadi,COD,DF,Standard Liège,31-232,1992,14.3,66.2,9.65,31.7,32.1,3.01,1.12,66.2,1.75,1.19,68.0,0.42,24.0,46.0,280.8,150.7,0.42,0.42,0.07,0.84,0.63,38.8,0.42,https://fbref.com/en/players/4398b5cb/Merveille-Bokadi,4398b5cb,Jupiler Pro League
50,Sinan Bolat,TUR,GK,Westerlo,35-127,1988,16.0,42.6,36.8,42.6,0.00,0.00,0.00,42.6,0.00,0.00,,0.00,,31.4,186.7,111.4,0.00,0.00,0.00,0.00,0.00,21.8,0.00,https://fbref.com/en/players/fe7d8182/Sinan-Bolat,fe7d8182,Jupiler Pro League
51,Boli Bolingoli-Mbombo,BEL,DF,Mechelen,28-191,1995,0.8,67.5,6.25,17.5,38.8,12.5,0.00,67.5,5.00,2.50,50.0,2.50,50.0,50.0,368.8,206.3,3.75,1.25,0.00,1.25,1.25,43.8,1.25,https://fbref.com/en/players/c603ad6a/Boli-Bolingoli-Mbombo,c603ad6a,Jupiler Pro League
52,Christopher Bonsu Baah,GHA,FW,Genk,19-025,2004,7.1,54.8,1.55,7.04,16.1,32.8,6.76,54.8,6.48,3.66,56.5,2.25,34.8,42.3,304.6,128.7,4.23,3.38,2.54,3.38,1.13,39.4,13.7,https://fbref.com/en/players/b636755a/Christopher-Bonsu-Baah,b636755a,Jupiler Pro League
53,Jordan Bos,AUS,DF,Westerlo,21-071,2002,13.1,60.2,2.82,17.3,27.9,16.1,2.29,60.2,3.51,1.83,52.2,1.37,39.1,37.6,274.7,134.8,2.44,2.06,0.84,1.98,1.76,34.2,4.81,https://fbref.com/en/players/8070a9fd/Jordan-Bos,8070a9fd,Jupiler Pro League
54,Mehdi Boukamir,MAR,DF,Charleroi,19-347,2004,4.1,56.8,6.10,20.7,32.4,3.90,0.49,56.8,0.00,0.00,,0.00,,36.3,223.4,114.6,0.98,1.71,0.00,0.98,0.73,31.0,0.24,https://fbref.com/en/players/f949956e/Mehdi-Boukamir,f949956e,Jupiler Pro League
55,Dedryck Boyata,BEL,"DF,MF",Club Brugge,33-041,1990,1.7,62.4,12.4,30.6,30.0,1.76,0.59,62.4,0.00,0.00,,0.00,,44.1,205.9,82.9,0.00,0.00,0.00,1.18,0.00,40.0,0.00,https://fbref.com/en/players/7c473e12/Dedryck-Boyata,7c473e12,Jupiler Pro League
56,Jonatan Braut Brunes,NOR,FW,OH Leuven,23-154,2000,8.4,26.2,0.60,2.02,14.4,10.0,3.93,26.2,0.60,0.36,60.0,0.24,40.0,15.7,86.3,17.0,0.48,0.83,0.36,2.02,0.71,16.5,2.38,https://fbref.com/en/players/36adbbe0/Jonatan-Braut-Brunes,36adbbe0,Jupiler Pro League
57,Archie Brown,ENG,DF,Gent,21-225,2002,10.4,71.8,2.21,15.5,33.9,23.9,2.98,71.8,6.15,2.69,43.8,2.98,48.4,45.2,376.0,165.3,4.90,3.94,1.73,2.79,1.92,44.3,8.37,https://fbref.com/en/players/028b8d59/Archie-Brown,028b8d59,Jupiler Pro League
58,Massimo Bruno,BEL,"MF,FW",Kortrijk,30-113,1993,8.0,54.4,1.63,7.38,25.0,22.9,2.25,54.4,2.75,1.50,54.5,1.13,40.9,41.3,217.1,81.9,1.88,1.75,0.63,1.88,1.75,37.5,5.50,https://fbref.com/en/players/4e18cf1c/Massimo-Bruno,4e18cf1c,Jupiler Pro League
59,Tajon Buchanan,CAN,DF,Club Brugge,24-334,1999,9.2,67.9,1.41,14.5,31.1,23.3,3.04,67.9,3.26,0.87,26.7,2.17,66.7,47.1,323.9,151.4,4.35,1.96,1.63,2.93,0.54,42.5,6.96,https://fbref.com/en/players/3aca6420/Tajon-Buchanan,3aca6420,Jupiler Pro League
60,Christian Burgess,ENG,DF,Union SG,32-093,1991,19.0,64.4,5.11,32.2,30.5,2.32,1.58,64.4,0.37,0.26,71.4,0.05,14.3,41.1,240.8,120.5,0.37,0.11,0.05,0.37,0.00,35.2,0.16,https://fbref.com/en/players/f8766ef9/Christian-Burgess,f8766ef9,Jupiler Pro League
61,Jean Butez,FRA,GK,Antwerp,28-214,1995,20.0,51.0,40.1,50.1,0.90,0.00,0.00,51.0,0.00,0.00,,0.00,,41.8,218.2,113.7,0.00,0.00,0.00,0.05,0.00,31.9,0.00,https://fbref.com/en/players/7f40333d/Jean-Butez,7f40333d,Jupiler Pro League
62,Ilay Camara,BEL,"DF,MF",RWD Molenbeek,20-355,2003,10.4,49.7,3.65,14.9,20.7,14.8,2.40,49.7,2.12,0.67,31.8,1.44,68.2,30.3,198.9,77.2,2.60,1.35,0.77,3.08,0.77,26.0,5.87,https://fbref.com/en/players/18dec985/Ilay-Camara,18dec985,Jupiler Pro League
63,Cihan Çanak,TUR,"DF,MF",Standard Liège,18-349,2005,6.3,54.8,2.06,10.5,21.6,23.5,2.06,54.8,4.60,2.22,48.3,2.06,44.8,36.3,289.0,129.8,4.13,1.90,0.63,4.13,1.75,31.9,7.30,https://fbref.com/en/players/0863fb00/Cihan-Canak,0863fb00,Jupiler Pro League
64,Alessio Castro-Montes,BEL,DF,Gent,26-236,1997,0.7,108.6,1.43,15.7,67.1,27.1,1.43,108.6,7.14,5.71,80.0,1.43,20.0,84.3,532.9,262.9,5.71,5.71,0.00,0.00,4.29,74.3,8.57,https://fbref.com/en/players/742a4995/Alessio-Castro-Montes,742a4995,Jupiler Pro League
65,Alessio Castro-Montes,BEL,"DF,MF",Union SG,26-236,1997,12.2,56.4,1.97,11.7,25.5,20.1,1.56,56.4,2.38,0.98,41.4,1.07,44.8,37.9,234.1,115.1,1.97,1.56,0.33,1.23,1.07,33.0,5.66,https://fbref.com/en/players/742a4995/Alessio-Castro-Montes,742a4995,Jupiler Pro League
66,Nacer Chadli,BEL,"MF,FW",Westerlo,34-159,1989,5.6,49.3,1.96,11.8,24.6,13.9,1.61,49.3,0.54,0.36,66.7,0.18,33.3,35.9,237.7,108.6,2.68,1.43,0.54,1.61,0.36,33.2,4.11,https://fbref.com/en/players/5b54bf3b/Nacer-Chadli,5b54bf3b,Jupiler Pro League
67,Youssef Challouk,BEL,"MF,FW",Kortrijk,28-133,1995,0.5,62.0,0.00,0.00,20.0,42.0,2.00,62.0,2.00,2.00,100.0,0.00,0.0,52.0,262.0,164.0,4.00,2.00,0.00,2.00,0.00,52.0,8.00,https://fbref.com/en/players/ab5315ff/Youssef-Challouk,ab5315ff,Jupiler Pro League
68,Regan Charles-Cook,GRN,"FW,MF",Eupen,26-328,1997,7.9,33.2,1.01,3.92,12.2,17.8,4.68,33.2,3.42,1.27,37.0,1.90,55.6,23.9,200.1,88.6,2.66,1.14,2.15,2.15,1.39,21.6,7.22,https://fbref.com/en/players/a67ddd86/Regan-Charles-Cook,a67ddd86,Jupiler Pro League
69,Isaac Christie-Davies,WAL,MF,Eupen,26-082,1997,6.3,54.8,2.22,13.2,33.2,9.05,1.43,54.8,1.11,0.79,71.4,0.32,28.6,42.7,268.1,132.1,1.27,2.22,0.00,1.59,1.43,39.8,2.22,https://fbref.com/en/players/aa62bd5a/Isaac-Christie-Davies,aa62bd5a,Jupiler Pro League
70,Elias Cobbaut,BEL,DF,Mechelen,26-045,1997,14.0,74.5,8.64,30.3,40.1,4.71,0.57,74.5,0.57,0.29,50.0,0.14,25.0,56.7,319.1,193.3,1.50,1.50,0.07,0.57,0.14,52.9,0.57,https://fbref.com/en/players/e6c9d236/Elias-Cobbaut,e6c9d236,Jupiler Pro League
71,Valentin Cojocaru,ROU,GK,OH Leuven,28-099,1995,3.0,36.7,33.3,36.0,0.67,0.00,0.00,36.7,0.00,0.00,,0.00,,25.3,120.7,82.3,0.00,0.00,0.00,0.00,0.00,15.7,0.00,https://fbref.com/en/players/04d9bce8/Valentin-Cojocaru,04d9bce8,Jupiler Pro League
72,Kobe Corbanie,BEL,DF,Antwerp,18-243,2005,1.1,65.5,1.82,19.1,32.7,14.5,2.73,65.5,0.00,0.00,,0.00,,30.9,103.6,30.9,0.91,0.00,0.91,0.00,1.82,30.0,5.45,https://fbref.com/en/players/9b909569/Kobe-Corbanie,9b909569,Jupiler Pro League
73,Gaëtan Coucke,BEL,GK,Mechelen,25-036,1998,20.0,40.1,32.3,39.4,0.70,0.00,0.00,40.1,0.05,0.05,100.0,0.00,0.0,27.8,134.3,76.8,0.00,0.00,0.00,0.10,0.00,21.3,0.00,https://fbref.com/en/players/c56ee8f7/Gaetan-Coucke,c56ee8f7,Jupiler Pro League
74,Soumaïla Coulibaly,FRA,DF,Antwerp,20-086,2003,15.1,93.4,9.67,42.8,49.0,2.52,0.79,93.4,0.40,0.20,50.0,0.13,33.3,72.4,385.2,192.8,0.53,0.66,0.00,0.53,0.07,70.5,0.13,https://fbref.com/en/players/9dff291c/Soumaila-Coulibaly,9dff291c,Jupiler Pro League
75,Carlos Cuesta,COL,DF,Genk,24-305,1999,13.8,65.0,7.54,30.1,33.3,2.03,0.58,65.0,0.58,0.29,50.0,0.22,37.5,48.3,316.9,183.7,1.16,0.51,0.00,0.58,0.43,43.7,0.14,https://fbref.com/en/players/574fff8c/Carlos-Cuesta,574fff8c,Jupiler Pro League
76,Hugo Cuypers,BEL,FW,Gent,26-335,1997,16.1,37.9,0.87,2.92,17.3,18.3,5.84,37.7,1.99,0.50,25.0,1.37,68.8,25.8,152.1,56.3,1.61,1.37,0.50,2.17,1.55,25.7,7.33,https://fbref.com/en/players/9f417f8c/Hugo-Cuypers,9f417f8c,Jupiler Pro League
77,Oday Dabbagh,PLE,FW,Charleroi,25-036,1998,13.8,37.6,0.65,3.41,17.5,17.2,4.57,37.6,2.68,1.01,37.8,1.45,54.1,28.0,177.9,55.9,2.03,1.45,0.80,2.90,1.67,27.2,7.17,https://fbref.com/en/players/cd384d5a/Oday-Dabbagh,cd384d5a,Jupiler Pro League
78,Erdon Daci,MKD,FW,Westerlo,25-188,1998,6.9,35.7,0.72,2.32,18.4,15.2,4.49,35.7,1.16,0.58,50.0,0.58,50.0,26.2,160.9,43.5,2.17,0.58,0.72,4.20,2.32,26.2,8.70,https://fbref.com/en/players/dc07ee94/Erdon-Daci,dc07ee94,Jupiler Pro League
79,Jón Dagur Þorsteinsson,ISL,"FW,MF",OH Leuven,25-043,1998,13.7,48.6,1.17,5.91,19.9,23.8,3.43,48.5,3.65,1.17,32.0,2.12,58.0,36.0,248.1,110.2,2.99,2.26,0.88,2.48,1.02,32.8,6.93,https://fbref.com/en/players/474beb8b/Jon-Dagur-Thorsteinsson,474beb8b,Jupiler Pro League
80,Niklo Dailly,BEL,"MF,DF",RWD Molenbeek,22-063,2001,3.6,43.6,3.61,14.4,18.6,11.1,1.94,43.6,2.50,0.83,33.3,1.39,55.6,31.4,171.9,66.1,1.39,1.39,0.28,2.22,0.56,26.7,3.61,https://fbref.com/en/players/708260fd/Niklo-Dailly,708260fd,Jupiler Pro League
81,Jesper Daland,NOR,DF,Cercle Brugge,24-002,2000,18.1,50.8,5.64,19.8,26.0,5.52,2.38,50.8,0.88,0.55,62.5,0.28,31.3,25.1,150.6,71.1,0.44,0.61,0.06,1.05,0.33,18.3,0.77,https://fbref.com/en/players/6e17d441/Jesper-Daland,6e17d441,Jupiler Pro League
