Rk,Player,Nation,Pos,Squad,Age,Born,90s,Total_Cmp,Total_Att,Total_Cmp%,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,Ast,xAG,Expected_xA,Expected_A-xAG,KP,1/3,PPA,CrsPA,PrgP,Player Link_,Player ID_,Competition
79,Nacer Chadli,BEL,"MF,FW",Westerlo,34-272,1989,7.9,34.2,43.7,78.3,551.3,141.9,15.3,19.0,80.7,14.7,17.1,85.9,2.28,4.43,51.4,0.25,0.06,0.13,0.19,1.27,2.15,1.77,0.38,5.32,https://fbref.com/en/players/5b54bf3b/Nacer-Chadli,5b54bf3b,Jupiler Pro League
80,Youssef Challouk,BEL,"MF,FW",Kortrijk,28-246,1995,0.5,38.0,50.0,76.0,478.0,140.0,22.0,24.0,91.7,14.0,18.0,77.8,0.00,4.00,0.0,0.00,0.20,0.20,-0.20,4.00,6.00,2.00,2.00,8.00,https://fbref.com/en/players/ab5315ff/Youssef-Challouk,ab5315ff,Jupiler Pro League
81,Regan Charles-Cook,GRN,"FW,MF",Eupen,27-076,1997,14.9,18.0,23.6,76.4,259.7,53.2,10.3,12.9,80.2,5.77,7.11,81.1,0.87,1.34,65.0,0.13,0.15,0.10,-0.01,1.01,0.67,0.74,0.07,1.68,https://fbref.com/en/players/a67ddd86/Regan-Charles-Cook,a67ddd86,Jupiler Pro League
82,Isaac Christie-Davies,WAL,MF,Eupen,26-195,1997,6.3,37.5,46.7,80.3,622.4,163.7,17.3,20.0,86.5,16.5,19.7,83.9,2.86,4.60,62.1,0.16,0.08,0.05,0.08,0.95,2.86,0.48,0.00,3.81,https://fbref.com/en/players/aa62bd5a/Isaac-Christie-Davies,aa62bd5a,Jupiler Pro League
83,Elias Cobbaut,BEL,DF,Mechelen,26-158,1997,24.0,50.8,60.0,84.5,1122.0,413.6,11.4,13.0,87.8,31.4,33.1,94.8,7.67,12.5,61.3,0.00,0.04,0.06,-0.04,0.25,5.58,0.46,0.08,4.75,https://fbref.com/en/players/e6c9d236/Elias-Cobbaut,e6c9d236,Jupiler Pro League
84,Valentin Cojocaru,ROU,GK,OH Leuven,28-212,1995,3.0,30.7,33.3,92.0,818.0,563.3,5.67,5.67,100.0,16.0,16.3,98.0,8.67,10.7,81.3,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.33,https://fbref.com/en/players/04d9bce8/Valentin-Cojocaru,04d9bce8,Jupiler Pro League
85,Antoine Colassin,BEL,FW,Anderlecht,23-064,2001,0.1,60.0,60.0,100.0,650.0,70.0,40.0,40.0,100.0,10.0,10.0,100.0,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/2dfd8f7b/Antoine-Colassin,2dfd8f7b,Jupiler Pro League
86,Jo Coppens,BEL,GK,Sint-Truiden,33-131,1990,4.0,40.5,49.8,81.4,842.0,538.8,14.3,14.3,100.0,19.0,19.8,96.2,6.75,15.3,44.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/62f1c758/Jo-Coppens,62f1c758,Jupiler Pro League
87,Kobe Corbanie,BEL,"DF,MF",Antwerp,18-356,2005,1.6,44.4,60.6,73.2,698.8,262.5,23.8,30.6,77.6,16.9,22.5,75.0,3.13,5.00,62.5,0.63,0.06,0.25,0.56,0.63,3.13,0.00,0.00,3.13,https://fbref.com/en/players/9b909569/Kobe-Corbanie,9b909569,Jupiler Pro League
88,Gaëtan Coucke,BEL,GK,Mechelen,25-149,1998,30.0,26.7,36.5,73.2,758.6,563.5,5.10,5.17,98.7,12.0,12.3,97.6,9.53,18.9,50.5,0.00,0.00,0.00,0.00,0.00,0.57,0.00,0.00,0.07,https://fbref.com/en/players/c56ee8f7/Gaetan-Coucke,c56ee8f7,Jupiler Pro League
89,Soumaïla Coulibaly,FRA,DF,Antwerp,20-199,2003,15.1,76.8,83.3,92.2,1643.2,425.2,14.3,15.6,91.5,52.9,54.9,96.4,9.14,11.9,77.1,0.00,0.01,0.02,-0.01,0.20,2.85,0.13,0.07,2.65,https://fbref.com/en/players/9dff291c/Soumaila-Coulibaly,9dff291c,Jupiler Pro League
90,Carlos Cuesta,COL,DF,Genk,25-052,1999,22.8,48.9,56.4,86.8,1013.2,322.9,12.3,14.4,85.4,30.4,32.4,93.8,5.57,8.03,69.4,0.00,0.04,0.04,-0.04,0.31,4.52,0.35,0.00,6.27,https://fbref.com/en/players/574fff8c/Carlos-Cuesta,574fff8c,Jupiler Pro League
91,Hugo Cuypers,BEL,FW,Gent,27-083,1997,18.1,16.6,24.4,68.0,239.2,54.3,9.61,13.3,72.2,4.81,6.96,69.0,1.05,1.33,79.2,0.00,0.08,0.08,-0.08,0.72,1.10,0.99,0.17,2.04,https://fbref.com/en/players/9f417f8c/Hugo-Cuypers,9f417f8c,Jupiler Pro League
92,Oday Dabbagh,PLE,FW,Charleroi,25-149,1998,16.3,21.0,27.7,75.9,270.7,34.2,12.6,15.9,79.2,5.52,6.93,79.6,0.74,0.92,80.0,0.06,0.07,0.07,-0.01,0.86,1.35,0.37,0.06,1.35,https://fbref.com/en/players/cd384d5a/Oday-Dabbagh,cd384d5a,Jupiler Pro League
93,Erdon Daci,MKD,FW,Westerlo,25-301,1998,7.7,15.1,22.3,67.4,256.2,50.6,7.27,10.1,71.8,5.58,7.66,72.9,1.43,2.08,68.8,0.13,0.06,0.08,0.06,0.52,1.43,0.52,0.13,1.43,https://fbref.com/en/players/dc07ee94/Erdon-Daci,dc07ee94,Jupiler Pro League
94,Jón Dagur Þorsteinsson,ISL,"FW,MF",OH Leuven,25-156,1998,20.3,24.1,37.1,64.9,431.1,145.5,11.0,14.6,75.3,9.41,13.2,71.5,3.05,6.40,47.7,0.25,0.23,0.16,0.02,2.22,1.72,1.87,0.59,4.09,https://fbref.com/en/players/474beb8b/Jon-Dagur-Thorsteinsson,474beb8b,Jupiler Pro League
95,Niklo Dailly,BEL,"MF,DF",RWD Molenbeek,22-176,2001,3.6,22.8,31.4,72.6,346.4,133.6,12.8,15.8,80.7,7.78,10.0,77.8,1.39,3.89,35.7,0.00,0.03,0.06,-0.03,1.11,1.94,0.28,0.00,1.94,https://fbref.com/en/players/708260fd/Niklo-Dailly,708260fd,Jupiler Pro League
96,Jesper Daland,NOR,DF,Cercle Brugge,24-115,2000,28.1,25.2,39.4,64.0,511.2,245.5,8.47,12.1,69.8,12.3,17.4,70.6,3.81,8.19,46.5,0.04,0.05,0.05,-0.02,0.50,3.38,0.57,0.04,4.13,https://fbref.com/en/players/6e17d441/Jesper-Daland,6e17d441,Jupiler Pro League
97,Achraf Dari,MAR,DF,Charleroi,24-360,1999,3.5,27.7,42.0,66.0,627.4,237.1,7.71,11.4,67.5,13.1,17.4,75.4,6.86,12.6,54.5,0.00,0.00,0.00,0.00,0.00,2.29,0.29,0.00,1.43,https://fbref.com/en/players/5069b796/Achraf-Dari,5069b796,Jupiler Pro League
98,Jason Davidson,AUS,DF,Eupen,32-306,1991,25.9,43.2,61.3,70.5,755.3,371.3,20.1,23.7,84.9,17.4,23.4,74.3,4.59,10.8,42.5,0.00,0.05,0.07,-0.05,0.58,3.82,0.89,0.54,4.86,https://fbref.com/en/players/46bcd68d/Jason-Davidson,46bcd68d,Jupiler Pro League
99,Isaak Davies,WAL,FW,Kortrijk,22-218,2001,19.2,9.38,14.2,66.2,129.4,14.2,5.26,7.55,69.7,2.97,4.06,73.1,0.42,0.73,57.1,0.00,0.01,0.02,-0.01,0.26,0.31,0.10,0.00,0.78,https://fbref.com/en/players/8199addf/Isaak-Davies,8199addf,Jupiler Pro League
100,Maxim De Cuyper,BEL,DF,Club Brugge,23-130,2000,24.0,59.3,74.6,79.5,1110.0,377.2,24.5,27.6,89.0,24.7,29.7,83.3,8.38,14.1,59.5,0.29,0.18,0.26,0.12,2.21,5.04,1.83,0.71,7.67,https://fbref.com/en/players/d494882e/Maxim-De-Cuyper,d494882e,Jupiler Pro League
101,Ritchie De Laet,BEL,DF,Antwerp,35-154,1988,10.9,58.0,69.5,83.4,1030.5,400.9,23.1,25.8,89.7,28.7,31.8,90.2,4.77,9.08,52.5,0.09,0.06,0.05,0.04,0.55,4.68,0.28,0.18,4.68,https://fbref.com/en/players/dc234f98/Ritchie-De-Laet,dc234f98,Jupiler Pro League
102,Dion De Neve,BEL,"DF,MF",Kortrijk,21-323,2002,21.4,28.6,43.7,65.5,456.3,185.8,14.8,18.4,80.2,10.7,16.4,65.4,2.01,5.79,34.7,0.05,0.07,0.08,-0.02,0.93,1.31,1.31,1.17,1.92,https://fbref.com/en/players/7d89f763/Dion-De-Neve,7d89f763,Jupiler Pro League
103,Alexis De Sart,BEL,MF,RWD Molenbeek,27-170,1996,5.4,26.7,39.4,67.6,427.4,147.8,11.9,15.0,79.0,10.6,16.3,64.8,2.04,3.70,55.0,0.37,0.22,0.24,0.15,0.74,2.96,0.74,0.19,3.52,https://fbref.com/en/players/a8eec09a/Alexis-De-Sart,a8eec09a,Jupiler Pro League
104,Julien De Sart,BEL,MF,Gent,29-129,1994,28.3,45.8,61.4,74.6,1035.0,330.8,14.3,18.2,78.8,19.1,24.4,78.4,11.0,16.1,68.3,0.00,0.10,0.08,-0.10,0.92,7.60,0.95,0.14,7.42,https://fbref.com/en/players/33332e0b/Julien-De-Sart,33332e0b,Jupiler Pro League
105,Tibe De Vlieger,BEL,"MF,FW",Gent,18-177,2005,0.4,55.0,75.0,73.3,930.0,135.0,27.5,32.5,84.6,20.0,27.5,72.7,5.00,10.0,50.0,0.00,0.00,0.00,0.00,0.00,10.0,0.00,0.00,5.00,https://fbref.com/en/players/12d101ed/Tibe-De-Vlieger,12d101ed,Jupiler Pro League
106,Nils De Wilde,BEL,MF,Cercle Brugge,21-094,2003,8.0,23.5,36.9,63.7,406.3,199.1,11.0,15.4,71.5,9.13,13.5,67.6,2.50,5.63,44.4,0.13,0.06,0.06,0.06,1.00,5.00,0.88,0.13,7.25,https://fbref.com/en/players/9b13056d/Nils-De-Wilde,9b13056d,Jupiler Pro League
107,Zeno Debast,BEL,DF,Anderlecht,20-189,2003,27.5,61.3,72.6,84.5,1382.3,432.8,14.0,15.7,88.9,35.1,37.7,93.2,11.5,17.6,65.1,0.00,0.03,0.04,-0.03,0.40,6.11,0.29,0.04,5.56,https://fbref.com/en/players/064461b7/Zeno-Debast,064461b7,Jupiler Pro League
108,Massimo Decoene,BEL,FW,Kortrijk,20-079,2004,0.1,90.0,130.0,69.2,1320.0,470.0,40.0,50.0,80.0,50.0,80.0,62.5,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,10.0,0.00,0.00,20.0,https://fbref.com/en/players/933bf933/Massimo-Decoene,933bf933,Jupiler Pro League
109,Robbe Decostere,BEL,DF,Cercle Brugge,25-358,1998,0.0,4,7,57.1,92,71,1,2,50.0,2,3,66.7,1,2,50.0,0,0.0,0.0,0.0,0,0,0,0,0,https://fbref.com/en/players/5220221c/Robbe-Decostere,5220221c,Jupiler Pro League
110,Théo Defourny,BEL,GK,RWD Molenbeek,32-005,1992,29.8,19.5,30.0,65.0,635.4,514.2,2.92,2.92,100.0,7.45,7.58,98.2,8.72,18.9,46.2,0.00,0.00,0.00,0.00,0.03,0.57,0.03,0.00,0.03,https://fbref.com/en/players/b21f2a09/Theo-Defourny,b21f2a09,Jupiler Pro League
111,Tristan Degreef,BEL,MF,Anderlecht,19-102,2005,0.0,1,2,50.0,8,8,1,1,100.0,0,1,0.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,https://fbref.com/en/players/d5e2d63a/Tristan-Degreef,d5e2d63a,Jupiler Pro League
112,Thomas Delaney,DEN,"MF,DF",Anderlecht,32-240,1991,10.1,35.0,50.2,69.6,651.8,172.1,13.0,17.4,74.4,16.4,21.7,75.8,4.36,8.51,51.2,0.00,0.09,0.11,-0.09,0.50,3.07,0.79,0.20,4.46,https://fbref.com/en/players/fe641c1a/Thomas-Delaney,fe641c1a,Jupiler Pro League
113,Martin Delavallée,BEL,GK,Charleroi,20-043,2004,0.0,3,3,100.0,140,135,0,0,,0,0,,3,3,100.0,0,0.0,0.0,0.0,0,0,0,0,0,https://fbref.com/en/players/6e9c13e6/Martin-Delavallee,6e9c13e6,Jupiler Pro League
114,Hannes Delcroix,BEL,DF,Anderlecht,25-062,1999,0.1,10.0,10.0,100.0,160.0,70.0,0.00,0.00,,10.0,10.0,100.0,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/b737f944/Hannes-Delcroix,b737f944,Jupiler Pro League
115,Mathias Delorge,BEL,MF,Sint-Truiden,19-274,2004,29.5,55.1,63.9,86.2,1105.6,287.6,19.2,22.0,87.2,25.8,27.9,92.5,8.85,11.5,76.8,0.07,0.05,0.08,0.02,0.81,5.63,0.68,0.07,6.44,https://fbref.com/en/players/337b736a/Mathias-Delorge,337b736a,Jupiler Pro League
116,Olivier Deman,BEL,"DF,MF",Cercle Brugge,24-024,2000,4.2,36.7,51.0,72.0,660.2,308.3,14.0,17.4,80.8,19.5,26.4,73.9,2.62,4.52,57.9,0.00,0.26,0.17,-0.26,1.67,3.10,1.67,0.71,5.71,https://fbref.com/en/players/13210854/Olivier-Deman,13210854,Jupiler Pro League
117,Kevin Denkey,TOG,FW,Cercle Brugge,23-152,2000,27.7,16.0,24.1,66.5,214.7,46.1,8.66,12.9,67.0,5.34,7.26,73.6,0.40,0.72,55.0,0.00,0.10,0.12,-0.10,1.08,1.16,0.90,0.00,2.24,https://fbref.com/en/players/0d3585b5/Kevin-Denkey,0d3585b5,Jupiler Pro League
118,Jerome Deom,BEL,"MF,FW",Eupen,25-011,1999,8.5,24.9,34.8,71.6,385.6,130.0,12.4,15.4,80.2,8.59,11.5,74.5,1.76,4.35,40.5,0.12,0.09,0.11,0.02,0.82,2.00,0.24,0.12,3.29,https://fbref.com/en/players/6c4a9d2e/Jerome-Deom,6c4a9d2e,Jupiler Pro League
119,Laurent Depoitre,BEL,FW,Gent,35-145,1988,4.3,18.8,28.8,65.3,266.0,62.6,11.2,16.5,67.6,6.05,8.37,72.2,0.70,1.16,60.0,0.23,0.16,0.19,0.07,1.16,2.33,1.63,0.23,2.33,https://fbref.com/en/players/aa5859cb/Laurent-Depoitre,aa5859cb,Jupiler Pro League
120,Gilles Dewaele,BEL,"DF,MF",Standard Liège,28-077,1996,7.5,43.9,61.9,70.9,734.5,257.6,20.7,26.0,79.5,19.3,24.7,78.4,2.67,8.53,31.3,0.13,0.13,0.05,0.00,0.93,2.80,0.40,0.13,4.00,https://fbref.com/en/players/b25bbf9b/Gilles-Dewaele,b25bbf9b,Jupiler Pro League
121,Sada Diallo,BEL,"MF,DF",RWD Molenbeek,21-283,2002,1.0,36.0,45.0,80.0,724.0,287.0,7.00,9.00,77.8,24.0,26.0,92.3,4.00,8.00,50.0,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,https://fbref.com/en/players/605641e9/Sada-Diallo,605641e9,Jupiler Pro League
122,Amadou Diawara,GUI,MF,Anderlecht,26-288,1997,6.6,35.6,42.1,84.5,632.3,168.5,14.1,15.6,90.3,17.4,20.0,87.1,2.73,4.85,56.3,0.00,0.00,0.03,0.00,0.45,3.48,0.15,0.00,4.09,https://fbref.com/en/players/bf309d24/Amadou-Diawara,bf309d24,Jupiler Pro League
123,Moussa Djenepo,MLI,"DF,FW",Standard Liège,25-320,1998,16.6,22.3,28.9,77.5,336.9,68.9,12.0,13.9,86.1,8.13,10.1,80.8,1.33,2.47,53.7,0.00,0.09,0.13,-0.09,0.96,1.27,0.72,0.30,1.69,https://fbref.com/en/players/254147d4/Moussa-Djenepo,254147d4,Jupiler Pro League
124,Noah Dodeigne,BEL,"DF,FW",Standard Liège,21-100,2003,0.4,37.5,47.5,78.9,677.5,245.0,17.5,20.0,87.5,12.5,15.0,83.3,5.00,10.0,50.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/b0cb313b/Noah-Dodeigne,b0cb313b,Jupiler Pro League
125,Kasper Dolberg,DEN,FW,Anderlecht,26-207,1997,23.9,12.4,16.7,74.4,158.8,29.7,7.62,9.75,78.1,3.10,4.06,76.3,0.46,0.63,73.3,0.08,0.08,0.07,0.01,0.71,1.05,0.29,0.00,1.38,https://fbref.com/en/players/cc83b74d/Kasper-Dolberg,cc83b74d,Jupiler Pro League
126,Joren Dom,BEL,"MF,DF",OH Leuven,34-153,1989,16.0,23.4,35.3,66.2,440.2,155.6,9.50,12.5,76.0,10.3,14.1,72.9,3.00,6.88,43.6,0.06,0.02,0.04,0.04,0.44,2.44,0.56,0.31,3.06,https://fbref.com/en/players/4b383020/Joren-Dom,4b383020,Jupiler Pro League
127,Djovkar Doudaev,BEL,DF,RWD Molenbeek,20-172,2003,2.3,41.3,49.1,84.1,753.0,234.3,16.1,18.3,88.1,21.3,23.5,90.7,3.91,6.09,64.3,0.00,0.04,0.00,-0.04,0.43,1.74,0.43,0.00,2.61,https://fbref.com/en/players/a33d9448/Djovkar-Doudaev,a33d9448,Jupiler Pro League
128,Mahamadou Doumbia,MLI,MF,Antwerp,19-351,2004,4.1,31.0,36.8,84.1,482.0,117.8,15.9,17.3,91.5,10.2,12.4,82.4,2.68,2.93,91.7,0.00,0.00,0.02,0.00,0.00,3.41,0.49,0.00,3.90,https://fbref.com/en/players/2fafd77d/Mahamadou-Doumbia,2fafd77d,Jupiler Pro League
129,Souleyman Doumbia,CIV,DF,Standard Liège,27-219,1996,6.2,59.4,71.1,83.4,1011.1,319.8,25.5,27.9,91.3,29.4,33.1,88.8,3.39,7.58,44.7,0.00,0.00,0.02,0.00,0.16,2.58,0.32,0.16,4.52,https://fbref.com/en/players/9daeac61/Souleyman-Doumbia,9daeac61,Jupiler Pro League
130,Vetle Dragsnes,NOR,"DF,MF",Charleroi,30-084,1994,19.5,34.7,46.7,74.3,520.4,208.6,18.1,21.9,82.7,13.3,17.8,74.4,1.64,3.59,45.7,0.15,0.09,0.09,0.07,0.67,2.05,0.46,0.15,3.69,https://fbref.com/en/players/6062bd22/Vetle-Dragsnes,6062bd22,Jupiler Pro League
131,Denis Drăguș,ROU,FW,Standard Liège,24-299,1999,3.5,13.7,22.3,61.5,226.9,64.9,6.86,11.4,60.0,5.14,7.14,72.0,1.14,1.71,66.7,0.00,0.00,0.03,0.00,0.29,1.43,1.43,0.00,4.29,https://fbref.com/en/players/0e490f6e/Denis-Dragus,0e490f6e,Jupiler Pro League
132,Anders Dreyer,DEN,"FW,MF",Anderlecht,25-364,1998,24.9,26.5,37.6,70.4,414.1,125.7,13.7,17.6,78.3,9.00,11.5,78.0,2.25,4.86,46.3,0.32,0.24,0.27,0.08,1.85,1.81,2.33,0.16,4.30,https://fbref.com/en/players/c6486b01/Anders-Dreyer,c6486b01,Jupiler Pro League
133,Olivier Dumont,BEL,MF,Sint-Truiden,22-055,2002,0.9,33.3,43.3,76.9,478.9,122.2,17.8,22.2,80.0,11.1,14.4,76.9,2.22,4.44,50.0,0.00,0.00,0.00,0.00,1.11,1.11,0.00,0.00,2.22,https://fbref.com/en/players/e1163668/Olivier-Dumont,e1163668,Jupiler Pro League
134,Maxime Dupé,FRA,GK,Anderlecht,31-057,1993,7.0,30.9,38.3,80.6,731.7,422.4,7.00,7.14,98.0,17.6,18.4,95.3,6.29,12.7,49.4,0.00,0.00,0.00,0.00,0.00,0.14,0.00,0.00,0.00,https://fbref.com/en/players/0e12089d/Maxime-Dupe,0e12089d,Jupiler Pro League
135,Pierre Dwomoh,BEL,MF,RWD Molenbeek,19-314,2004,25.3,30.6,39.0,78.5,507.6,168.4,14.0,16.4,84.9,12.1,15.2,79.7,2.85,4.35,65.5,0.04,0.09,0.07,-0.05,0.55,3.16,0.55,0.08,4.51,https://fbref.com/en/players/f2de3a43/Pierre-Dwomoh,f2de3a43,Jupiler Pro League
136,Aron Dønnum,NOR,"DF,FW",Standard Liège,26-010,1998,4.8,27.7,41.0,67.5,571.0,213.1,11.3,14.0,80.6,9.79,13.8,71.2,5.63,11.9,47.4,0.21,0.15,0.13,0.06,2.29,2.08,1.04,0.21,3.13,https://fbref.com/en/players/10cff752/Aron-Donnum,10cff752,Jupiler Pro League
137,Malcolm Ebiowei,ENG,"FW,MF",RWD Molenbeek,20-239,2003,1.6,19.4,28.8,67.4,288.8,97.5,13.1,15.6,84.0,5.00,7.50,66.7,1.25,5.00,25.0,0.63,0.06,0.13,0.56,1.25,1.88,1.25,0.63,3.13,https://fbref.com/en/players/fa9fa773/Malcolm-Ebiowei,fa9fa773,Jupiler Pro League
138,Dennis Eckert,GER,FW,Union SG,27-112,1997,12.6,14.3,19.7,72.6,212.3,49.3,7.06,9.60,73.6,4.60,6.03,76.3,1.11,1.67,66.7,0.16,0.13,0.11,0.03,1.11,1.59,0.71,0.00,2.46,https://fbref.com/en/players/7f8fb807/Dennis-Eckert,7f8fb807,Jupiler Pro League
139,Malamine Efekele,FRA,"FW,MF",Cercle Brugge,19-286,2004,2.0,13.5,19.5,69.2,186.0,52.5,7.00,9.50,73.7,5.50,8.50,64.7,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.50,0.00,0.00,0.50,https://fbref.com/en/players/6d58781d/Malamine-Efekele,6d58781d,Jupiler Pro League
140,Chidera Ejuke,NGA,"FW,DF",Antwerp,26-119,1998,14.7,43.7,54.2,80.7,739.2,180.5,20.9,24.6,84.8,16.7,19.5,85.7,4.49,6.73,66.7,0.27,0.27,0.30,0.00,2.04,3.67,2.93,0.68,6.73,https://fbref.com/en/players/e7f3e8a7/Chidera-Ejuke,e7f3e8a7,Jupiler Pro League
141,Jurgen Ekkelenkamp,NED,MF,Antwerp,24-025,2000,23.5,34.0,39.7,85.5,581.9,136.9,15.1,17.0,88.7,14.4,16.3,88.5,3.02,3.87,78.0,0.04,0.11,0.09,-0.07,0.72,3.19,0.77,0.04,4.64,https://fbref.com/en/players/73d6a176/Jurgen-Ekkelenkamp,73d6a176,Jupiler Pro League
142,Renaud Emond,BEL,FW,Standard Liège,32-147,1991,1.1,10.9,20.9,52.2,153.6,26.4,8.18,11.8,69.2,2.73,6.36,42.9,0.00,0.91,0.0,0.00,0.00,0.00,0.00,0.91,0.00,0.00,0.00,0.00,https://fbref.com/en/players/5c9ac7f0/Renaud-Emond,5c9ac7f0,Jupiler Pro League
143,Renaud Emond,BEL,FW,Eupen,32-147,1991,4.8,14.6,22.3,65.4,232.5,53.3,6.67,8.75,76.2,5.63,8.75,64.3,1.46,2.29,63.6,0.00,0.04,0.02,-0.04,0.42,2.29,0.42,0.00,2.29,https://fbref.com/en/players/5c9ac7f0/Renaud-Emond,5c9ac7f0,Jupiler Pro League
144,Romaric Etonde,FRA,MF,Cercle Brugge,19-000,2005,0.1,30.0,30.0,100.0,530.0,0.00,10.0,10.0,100.0,20.0,20.0,100.0,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/c99be6dd/Romaric-Etonde,c99be6dd,Jupiler Pro League
145,Alieu Fadera,GAM,"FW,DF",Genk,22-179,2001,10.7,26.5,36.3,73.2,398.2,96.4,13.5,17.2,78.3,7.85,11.4,68.9,2.71,4.02,67.4,0.09,0.49,0.41,-0.39,2.62,1.50,1.31,0.56,2.24,https://fbref.com/en/players/53210e42/Alieu-Fadera,53210e42,Jupiler Pro League
146,Noah Fadiga,SEN,"DF,FW",Gent,24-149,1999,4.6,30.2,40.0,75.5,483.9,136.1,15.0,18.5,81.2,13.5,17.0,79.5,1.09,3.04,35.7,0.22,0.20,0.04,0.02,0.65,1.52,0.43,0.22,1.74,https://fbref.com/en/players/83f03b07/Noah-Fadiga,83f03b07,Jupiler Pro League
147,Matias Fernandez-Pardo,BEL,"FW,MF",Gent,19-087,2005,2.1,26.7,32.4,82.4,461.9,65.2,11.9,13.3,89.3,8.10,10.5,77.3,4.76,5.24,90.9,0.00,0.05,0.10,-0.05,0.95,0.48,2.38,0.48,3.33,https://fbref.com/en/players/0cdb6a2a/Matias-Fernandez-Pardo,0cdb6a2a,Jupiler Pro League
148,Fabio Ferraro,BEL,MF,RWD Molenbeek,21-240,2002,0.2,25.0,25.0,100.0,325.0,140.0,15.0,15.0,100.0,10.0,10.0,100.0,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,5.00,0.00,0.00,5.00,https://fbref.com/en/players/9818e273/Fabio-Ferraro,9818e273,Jupiler Pro League
149,Oleksandr Filin,RUS,DF,Eupen,27-310,1996,9.7,39.0,50.6,77.0,729.0,301.8,13.2,16.1,82.1,19.2,23.1,83.0,4.85,8.87,54.7,0.00,0.04,0.02,-0.04,0.31,4.23,0.31,0.00,4.43,https://fbref.com/en/players/9372f797/Oleksandr-Filin,9372f797,Jupiler Pro League
150,Matteo Filorizzo,BEL,"FW,MF",Eupen,18-071,2006,0.4,7.50,17.5,42.9,125.0,10.0,5.00,7.50,66.7,2.50,7.50,33.3,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/d114bb73/Matteo-Filorizzo,d114bb73,Jupiler Pro League
151,Seydou Fini,ITA,DF,Standard Liège,17-333,2006,0.5,50.0,62.0,80.6,808.0,278.0,24.0,26.0,92.3,18.0,22.0,81.8,6.00,10.0,60.0,0.00,0.00,0.40,0.00,0.00,6.00,4.00,0.00,6.00,https://fbref.com/en/players/6411925d/Seydou-Fini,6411925d,Jupiler Pro League
152,Alfreð Finnbogason,ISL,FW,Eupen,35-089,1989,12.5,16.1,25.6,62.8,243.6,63.6,8.96,13.2,67.9,4.88,7.68,63.5,1.20,1.84,65.2,0.24,0.13,0.10,0.11,1.28,1.60,0.48,0.00,2.48,https://fbref.com/en/players/f9e7c4ac/Alfred-Finnbogason,f9e7c4ac,Jupiler Pro League
153,Mathias Fixelles,BEL,MF,Westerlo,27-263,1996,6.4,36.3,48.0,75.6,692.0,192.3,14.7,18.3,80.3,13.9,17.7,78.8,6.25,8.91,70.2,0.00,0.03,0.06,-0.03,0.47,4.38,0.78,0.00,6.41,https://fbref.com/en/players/a668a7e2/Mathias-Fixelles,a668a7e2,Jupiler Pro League
154,Alexis Flips,FRA,"FW,MF",Anderlecht,24-103,2000,4.2,32.4,45.7,70.8,533.8,159.3,14.3,17.9,80.0,13.3,17.1,77.8,2.38,7.14,33.3,0.00,0.14,0.33,-0.14,2.14,1.90,1.19,0.71,4.52,https://fbref.com/en/players/caef7840/Alexis-Flips,caef7840,Jupiler Pro League
155,Malick Fofana,BEL,"DF,MF",Gent,19-030,2005,12.7,34.4,43.0,80.0,582.8,148.0,16.2,18.5,87.7,14.1,17.2,82.1,3.07,4.57,67.2,0.24,0.35,0.28,-0.12,2.52,1.81,2.05,0.87,3.54,https://fbref.com/en/players/8236f673/Malick-Fofana,8236f673,Jupiler Pro League
156,Núrio Fortuna,ANG,DF,Gent,29-037,1995,4.4,39.5,53.2,74.4,797.0,316.6,12.3,15.7,78.3,22.3,26.8,83.1,4.55,8.86,51.3,0.00,0.00,0.02,0.00,0.00,3.86,0.23,0.00,5.00,https://fbref.com/en/players/16c149b8/Nurio-Fortuna,16c149b8,Jupiler Pro League
157,Marlon Fossey,USA,DF,Standard Liège,25-234,1998,18.0,40.3,53.6,75.2,629.0,218.1,21.3,25.4,83.8,15.9,20.7,77.2,2.17,4.72,45.9,0.11,0.13,0.07,-0.02,1.28,1.33,1.44,0.61,2.89,https://fbref.com/en/players/c7b9e548/Marlon-Fossey,c7b9e548,Jupiler Pro League
