Rk,Player,Nation,Pos,Squad,Age,Born,Playing Time_MP,Playing Time_Min,Playing Time_Mn/MP,Playing Time_Min%,Playing Time_90s,Starts_Starts,Starts_Mn/Start,Starts_Compl,Subs_Subs,Subs_Mn/Sub,Subs_unSub,Team Success_PPM,Team Success_onG,Team Success_onGA,Team Success_+/-,Team Success_+/-90,Team Success_On-Off,Team Success (xG)_onxG,Team Success (xG)_onxGA,Team Success (xG)_xG+/-,Team Success (xG)_xG+/-90,Team Success (xG)_On-Off,Player Link_,Player ID_,Competition
87,Oday Dabbagh,PLE,FW,Charleroi,25-036,1998,17,1241,73,68.9,13.8,1.01,80,0.36,0.22,41,0.07,0.88,1.01,1.45,-0.43,-0.44,+0.05,1.09,1.75,-0.66,-0.66,-0.88,https://fbref.com/en/players/cd384d5a/Oday-Dabbagh,cd384d5a,Jupiler Pro League
88,Erdon Daci,MKD,FW,Westerlo,25-188,1998,12,624,52,34.7,6.9,1.01,71,0.14,0.72,25,0.00,1.33,1.74,1.45,0.29,+0.29,+0.82,1.17,1.46,-0.28,-0.28,+0.16,https://fbref.com/en/players/dc07ee94/Erdon-Daci,dc07ee94,Jupiler Pro League
89,Jón Dagur Þorsteinsson,ISL,"FW,MF",OH Leuven,25-043,1998,19,1230,65,68.3,13.7,1.09,75,0.29,0.29,28,0.07,0.84,0.80,1.82,-1.02,-1.02,-1.18,0.96,1.73,-0.77,-0.78,-0.78,https://fbref.com/en/players/474beb8b/Jon-Dagur-Thorsteinsson,474beb8b,Jupiler Pro League
90,Niklo Dailly,BEL,"MF,DF",RWD Molenbeek,22-063,2001,11,327,30,18.2,3.6,0.83,74,0.28,2.22,13,1.67,1.09,0.83,4.44,-3.61,-3.58,-3.27,1.39,3.14,-1.75,-1.72,-1.09,https://fbref.com/en/players/708260fd/Niklo-Dailly,708260fd,Jupiler Pro League
91,Jesper Daland,NOR,DF,Cercle Brugge,24-002,2000,20,1629,81,90.5,18.1,0.99,87,0.77,0.11,33,0.00,1.55,1.16,0.99,0.17,+0.17,+0.17,1.69,1.10,0.59,+0.59,-0.13,https://fbref.com/en/players/6e17d441/Jesper-Daland,6e17d441,Jupiler Pro League
92,Jason Davidson,AUS,DF,Eupen,32-193,1991,18,1452,81,80.7,16.1,0.99,89,0.87,0.12,13,0.06,0.78,1.06,2.17,-1.12,-1.12,-0.08,1.04,2.22,-1.17,-1.17,+0.16,https://fbref.com/en/players/46bcd68d/Jason-Davidson,46bcd68d,Jupiler Pro League
93,Isaak Davies,WAL,FW,Kortrijk,22-105,2001,16,973,61,54.1,10.8,1.02,74,0.00,0.46,32,0.09,0.56,0.74,2.04,-1.30,-1.29,+0.66,0.85,1.94,-1.09,-1.09,+0.03,https://fbref.com/en/players/8199addf/Isaak-Davies,8199addf,Jupiler Pro League
94,Maxim De Cuyper,BEL,DF,Club Brugge,23-017,2000,19,1450,76,80.6,16.1,0.99,86,0.81,0.19,25,0.00,1.63,1.93,0.93,0.99,+0.99,-0.29,1.89,0.81,1.07,+1.07,+0.06,https://fbref.com/en/players/d494882e/Maxim-De-Cuyper,d494882e,Jupiler Pro League
95,Ritchie De Laet,BEL,DF,Antwerp,35-041,1988,15,980,65,54.4,10.9,1.19,69,0.28,0.18,42,0.00,1.60,2.29,1.10,1.19,+1.19,+0.75,1.61,1.12,0.50,+0.49,-0.22,https://fbref.com/en/players/dc234f98/Ritchie-De-Laet,dc234f98,Jupiler Pro League
96,Dion De Neve,BEL,"DF,MF",Kortrijk,21-210,2002,19,1390,73,77.2,15.4,0.97,85,0.78,0.26,27,0.00,0.53,0.58,2.34,-1.75,-1.75,-0.65,0.88,2.05,-1.16,-1.16,-0.23,https://fbref.com/en/players/7d89f763/Dion-De-Neve,7d89f763,Jupiler Pro League
97,Alexis De Sart,BEL,MF,RWD Molenbeek,27-057,1996,5,448,90,24.9,5.0,1.00,90,0.60,0.00,,0.00,1.40,1.00,2.60,-1.60,-1.61,-0.94,1.36,1.88,-0.52,-0.52,+0.41,https://fbref.com/en/players/a8eec09a/Alexis-De-Sart,a8eec09a,Jupiler Pro League
98,Julien De Sart,BEL,MF,Gent,29-016,1994,19,1657,87,92.1,18.4,1.03,87,0.82,0.00,,0.00,1.95,1.85,0.92,0.92,+0.92,+1.55,1.80,1.22,0.58,+0.58,+1.09,https://fbref.com/en/players/33332e0b/Julien-De-Sart,33332e0b,Jupiler Pro League
99,Celestin De Schrevel,BEL,GK,Gent,21-245,2002,0,,,,,0,,0,0,,6,,,,,,,,,,,,https://fbref.com/en/players/aa64db3a/Celestin-De-Schrevel,aa64db3a,Jupiler Pro League
100,Ebbe De Vlaeminck,BEL,GK,Kortrijk,18-065,2005,0,,,,,0,,0,0,,4,,,,,,,,,,,,https://fbref.com/en/players/a15690d5/Ebbe-De-Vlaeminck,a15690d5,Jupiler Pro League
101,Nils De Wilde,BEL,MF,Cercle Brugge,20-346,2003,15,673,45,37.4,7.5,0.93,79,0.27,1.07,15,0.40,1.47,0.67,1.47,-0.80,-0.80,-1.52,1.43,1.21,0.21,+0.21,-0.61,https://fbref.com/en/players/9b13056d/Nils-De-Wilde,9b13056d,Jupiler Pro League
102,Zeno Debast,BEL,DF,Anderlecht,20-076,2003,18,1583,88,87.9,17.6,1.02,88,0.97,0.00,,0.00,2.00,1.99,1.08,0.91,+0.91,+0.08,1.69,1.16,0.52,+0.52,+1.41,https://fbref.com/en/players/064461b7/Zeno-Debast,064461b7,Jupiler Pro League
103,Massimo Decoene,BEL,FW,Kortrijk,19-331,2004,1,13,13,0.7,0.1,0.00,,0.00,10.0,13,20.0,0.00,10.0,0.00,10.0,+6.92,+8.59,3.00,6.00,-3.00,-2.11,-1.01,https://fbref.com/en/players/933bf933/Massimo-Decoene,933bf933,Jupiler Pro League
104,Robbe Decostere,BEL,DF,Cercle Brugge,25-245,1998,1,1,1,0.1,0.0,0,,0,1,1,2,3.00,0,0,0,0.00,-0.15,0.1,0.0,+0.1,+9.02,+8.43,https://fbref.com/en/players/5220221c/Robbe-Decostere,5220221c,Jupiler Pro League
105,Théo Defourny,BEL,GK,RWD Molenbeek,31-258,1992,20,1779,89,98.8,19.8,1.01,89,0.96,0.00,,0.00,1.05,1.11,1.97,-0.86,-0.86,+3.43,1.20,2.02,-0.82,-0.82,+0.64,https://fbref.com/en/players/b21f2a09/Theo-Defourny,b21f2a09,Jupiler Pro League
106,Tristan Degreef,BEL,MF,Anderlecht,18-354,2005,0,,,,,0,,0,0,,2,,,,,,,,,,,,https://fbref.com/en/players/d5e2d63a/Tristan-Degreef,d5e2d63a,Jupiler Pro League
107,Thomas Delaney,DEN,"MF,DF",Anderlecht,32-127,1991,11,818,74,45.4,9.1,1.10,79,0.55,0.11,26,0.00,2.09,2.09,0.88,1.21,+1.21,+0.57,1.76,1.14,0.62,+0.62,+0.48,https://fbref.com/en/players/fe641c1a/Thomas-Delaney,fe641c1a,Jupiler Pro League
108,Maxime Delanghe,BEL,GK,Cercle Brugge,22-230,2001,0,,,,,0,,0,0,,20,,,,,,,,,,,,https://fbref.com/en/players/e7403902/Maxime-Delanghe,e7403902,Jupiler Pro League
109,Martin Delavallée,BEL,GK,Charleroi,19-296,2004,1,1,1,0.1,0.0,0,,0,1,1,17,3.00,1,0,+1,+90.00,+90.50,0.2,0.0,+0.2,+17.64,+18.04,https://fbref.com/en/players/6e9c13e6/Martin-Delavallee,6e9c13e6,Jupiler Pro League
110,Hannes Delcroix,BEL,DF,Anderlecht,24-314,1999,1,7,7,0.4,0.1,0.00,,0.00,10.0,7,10.0,3.00,0.00,0.00,0.00,0.00,-0.90,0.00,2.00,-2.00,-3.18,-3.55,https://fbref.com/en/players/b737f944/Hannes-Delcroix,b737f944,Jupiler Pro League
111,Mathias Delorge,BEL,MF,Sint-Truiden,19-161,2004,20,1794,90,99.7,19.9,1.01,90,0.95,0.00,,0.00,1.35,1.11,1.46,-0.35,-0.35,-15.35,1.16,1.31,-0.15,-0.15,-0.47,https://fbref.com/en/players/337b736a/Mathias-Delorge,337b736a,Jupiler Pro League
112,Olivier Deman,BEL,"DF,MF",Cercle Brugge,23-277,2000,5,380,76,21.1,4.2,0.95,88,0.48,0.24,27,0.00,1.80,1.19,0.48,0.71,+0.71,+0.71,1.86,0.90,0.95,+0.95,+0.44,https://fbref.com/en/players/13210854/Olivier-Deman,13210854,Jupiler Pro League
113,Kevin Denkey,TOG,FW,Cercle Brugge,23-039,2000,19,1703,90,94.6,18.9,1.01,90,0.90,0.00,,0.00,1.63,1.32,1.01,0.32,+0.32,+3.10,1.79,1.13,0.66,+0.66,+1.12,https://fbref.com/en/players/0d3585b5/Kevin-Denkey,0d3585b5,Jupiler Pro League
114,Jerome Deom,BEL,MF,Eupen,24-264,1999,14,356,25,19.8,4.0,0.75,67,0.00,2.75,14,0.50,0.79,1.25,3.25,-2.00,-2.02,-1.15,1.02,2.90,-1.88,-1.89,-0.86,https://fbref.com/en/players/6c4a9d2e/Jerome-Deom,6c4a9d2e,Jupiler Pro League
115,Laurent Depoitre,BEL,FW,Gent,35-032,1988,1,15,15,0.8,0.2,0.00,,0.00,5.00,15,5.00,3.00,0.00,0.00,0.00,0.00,-0.81,1.50,1.50,0.00,-0.04,-0.54,https://fbref.com/en/players/aa5859cb/Laurent-Depoitre,aa5859cb,Jupiler Pro League
116,Niels Devalckeneer,BEL,GK,Antwerp,19-236,2004,0,,,,,0,,0,0,,2,,,,,,,,,,,,https://fbref.com/en/players/148a50a5/Niels-Devalckeneer,148a50a5,Jupiler Pro League
117,Gilles Dewaele,BEL,"DF,MF",Standard Liège,27-329,1996,14,416,30,23.1,4.6,0.65,66,0.00,2.39,20,0.43,1.43,1.09,2.39,-1.30,-1.30,-1.04,1.09,2.07,-0.98,-0.98,-0.45,https://fbref.com/en/players/b25bbf9b/Gilles-Dewaele,b25bbf9b,Jupiler Pro League
118,Sada Diallo,BEL,"MF,DF",RWD Molenbeek,21-170,2002,6,86,14,4.8,1.0,1.00,45,0.00,5.00,8,8.00,1.67,1.00,3.00,-2.00,-2.09,-1.25,0.80,1.60,-0.70,-0.75,+0.08,https://fbref.com/en/players/605641e9/Sada-Diallo,605641e9,Jupiler Pro League
119,Amadou Diawara,GUI,MF,Anderlecht,26-175,1997,11,594,54,33.0,6.6,0.91,87,0.45,0.76,14,0.76,2.18,1.52,1.06,0.45,+0.45,-0.66,1.24,1.29,-0.05,-0.04,-0.59,https://fbref.com/en/players/bf309d24/Amadou-Diawara,bf309d24,Jupiler Pro League
120,Moussa Djenepo,MLI,"DF,MF",Standard Liège,25-207,1998,13,911,70,50.6,10.1,1.29,70,0.30,0.00,,0.10,1.46,1.09,1.49,-0.40,-0.40,+0.21,1.01,1.45,-0.43,-0.43,+0.43,https://fbref.com/en/players/254147d4/Moussa-Djenepo,254147d4,Jupiler Pro League
121,Noah Dodeigne,BEL,"DF,FW",Standard Liège,20-352,2003,2,40,20,2.2,0.4,0.00,,0.00,5.00,20,2.50,0.00,0.00,2.50,-2.50,-2.25,-1.79,0.25,1.25,-1.25,-1.08,-0.45,https://fbref.com/en/players/b0cb313b/Noah-Dodeigne,b0cb313b,Jupiler Pro League
122,Kasper Dolberg,DEN,FW,Anderlecht,26-094,1997,19,1437,76,79.8,16.0,1.19,76,0.19,0.00,,0.00,2.05,1.69,1.00,0.69,+0.69,-1.05,1.49,1.24,0.25,+0.25,-0.52,https://fbref.com/en/players/cc83b74d/Kasper-Dolberg,cc83b74d,Jupiler Pro League
123,Joren Dom,BEL,"MF,DF",OH Leuven,34-040,1989,15,1131,75,62.8,12.6,0.87,87,0.63,0.32,43,0.32,0.67,1.11,2.30,-1.19,-1.19,-1.46,1.16,1.85,-0.69,-0.69,-0.43,https://fbref.com/en/players/4b383020/Joren-Dom,4b383020,Jupiler Pro League
124,Djovkar Doudaev,BEL,DF,RWD Molenbeek,20-059,2003,5,205,41,11.4,2.3,0.43,90,0.43,1.74,29,1.74,0.80,0.43,4.35,-3.91,-3.95,-3.44,0.87,3.17,-2.30,-2.34,-1.71,https://fbref.com/en/players/a33d9448/Djovkar-Doudaev,a33d9448,Jupiler Pro League
125,Vetle Dragsnes,NOR,"DF,MF",Charleroi,29-336,1994,14,1226,88,68.1,13.6,1.03,88,0.96,0.00,,0.00,1.21,1.25,1.69,-0.44,-0.44,+0.03,1.12,1.53,-0.41,-0.41,-0.08,https://fbref.com/en/players/6062bd22/Vetle-Dragsnes,6062bd22,Jupiler Pro League
126,Denis Drăguș,ROU,FW,Standard Liège,24-186,1999,6,312,52,17.3,3.5,1.14,63,0.00,0.57,30,0.00,0.50,0.57,0.86,-0.29,-0.29,+0.26,0.83,1.51,-0.69,-0.69,-0.07,https://fbref.com/en/players/0e490f6e/Denis-Dragus,0e490f6e,Jupiler Pro League
127,Anders Dreyer,DEN,"FW,MF",Anderlecht,25-251,1998,18,1377,77,76.5,15.3,1.05,85,0.59,0.13,8,0.00,2.00,2.16,0.98,1.18,+1.18,+1.18,1.71,1.24,0.46,+0.46,+0.46,https://fbref.com/en/players/c6486b01/Anders-Dreyer,c6486b01,Jupiler Pro League
128,Olivier Dumont,BEL,"MF,FW",Sint-Truiden,21-308,2002,9,74,8,4.1,0.8,0.00,,0.00,11.3,8,11.3,2.11,1.25,2.50,-1.25,-1.22,-0.96,0.63,1.25,-0.50,-0.54,-0.40,https://fbref.com/en/players/e1163668/Olivier-Dumont,e1163668,Jupiler Pro League
129,Maxime Dupé,FRA,GK,Anderlecht,30-310,1993,7,630,90,35.0,7.0,1.00,90,1.00,0.00,,1.71,2.00,1.29,1.00,0.29,+0.29,-0.95,1.16,1.40,-0.24,-0.24,-0.91,https://fbref.com/en/players/0e12089d/Maxime-Dupe,0e12089d,Jupiler Pro League
130,Pierre Dwomoh,BEL,MF,RWD Molenbeek,19-201,2004,19,1521,80,84.5,16.9,1.07,83,0.53,0.06,26,0.00,1.11,1.30,1.60,-0.30,-0.30,+3.90,1.22,1.75,-0.51,-0.52,+1.99,https://fbref.com/en/players/f2de3a43/Pierre-Dwomoh,f2de3a43,Jupiler Pro League
131,Aron Dønnum,NOR,"DF,FW",Standard Liège,25-263,1998,5,428,86,23.8,4.8,1.04,86,0.63,0.00,,0.00,0.40,0.42,0.83,-0.42,-0.42,+0.10,0.79,1.71,-0.92,-0.93,-0.39,https://fbref.com/en/players/10cff752/Aron-Donnum,10cff752,Jupiler Pro League
132,Dennis Eckert,GER,FW,Union SG,26-364,1997,15,716,48,39.8,8.0,1.13,70,0.00,0.75,14,0.13,2.20,1.38,1.13,0.25,+0.25,-1.58,1.71,0.78,0.94,+0.94,-0.35,https://fbref.com/en/players/7f8fb807/Dennis-Eckert,7f8fb807,Jupiler Pro League
133,Chidera Ejuke,NGA,"FW,MF",Antwerp,26-006,1998,11,512,47,28.4,5.7,0.70,86,0.35,1.23,24,0.70,1.55,1.93,1.23,0.70,+0.70,-0.21,1.79,1.16,0.63,+0.63,+0.05,https://fbref.com/en/players/e7f3e8a7/Chidera-Ejuke,e7f3e8a7,Jupiler Pro League
134,Jurgen Ekkelenkamp,NED,MF,Antwerp,23-278,2000,19,1383,73,76.8,15.4,1.17,75,0.19,0.06,30,0.00,1.53,1.69,0.71,0.97,+0.98,+0.54,1.58,1.04,0.55,+0.55,-0.20,https://fbref.com/en/players/73d6a176/Jurgen-Ekkelenkamp,73d6a176,Jupiler Pro League
135,Renaud Emond,BEL,FW,Standard Liège,32-034,1991,3,99,33,5.5,1.1,0.91,53,0.00,1.82,23,2.73,0.33,0.00,1.82,-1.82,-1.82,-1.39,1.09,3.09,-2.00,-1.98,-1.42,https://fbref.com/en/players/5c9ac7f0/Renaud-Emond,5c9ac7f0,Jupiler Pro League
136,Matthieu Epolo,BEL,GK,Standard Liège,19-358,2004,0,,,,,0,,0,0,,5,,,,,,,,,,,,https://fbref.com/en/players/6ee69cca/Matthieu-Epolo,6ee69cca,Jupiler Pro League
137,Romaric Etonde,FRA,MF,Cercle Brugge,18-253,2005,2,8,4,0.4,0.1,0.00,,0.00,20.0,4,80.0,0.00,0.00,0.00,0.00,0.00,-0.15,9.00,3.00,6.00,+6.32,+5.75,https://fbref.com/en/players/c99be6dd/Romaric-Etonde,c99be6dd,Jupiler Pro League
138,Alieu Fadera,GAM,FW,Genk,22-066,2001,14,807,58,44.8,9.0,1.11,73,0.11,0.44,19,0.00,1.64,2.33,0.56,1.78,+1.78,+1.33,2.58,0.87,1.71,+1.72,+0.96,https://fbref.com/en/players/53210e42/Alieu-Fadera,53210e42,Jupiler Pro League
139,Noah Fadiga,SEN,"DF,MF",Gent,24-036,1999,9,108,12,6.0,1.2,0.00,,0.00,7.50,12,5.83,1.78,0.00,0.00,0.00,0.00,-0.85,1.50,1.42,0.17,+0.16,-0.36,https://fbref.com/en/players/83f03b07/Noah-Fadiga,83f03b07,Jupiler Pro League
140,Matias Fernandez-Pardo,BEL,DF,Gent,18-339,2005,1,8,8,0.4,0.1,0.00,,0.00,10.0,8,20.0,1.00,10.0,0.00,10.0,+11.25,+10.50,6.00,0.00,6.00,+7.24,+6.78,https://fbref.com/en/players/0cdb6a2a/Matias-Fernandez-Pardo,0cdb6a2a,Jupiler Pro League
141,Fabio Ferraro,BEL,MF,RWD Molenbeek,21-127,2002,1,15,15,0.8,0.2,0.00,,0.00,5.00,15,0.00,0.00,0.00,0.00,0.00,0.00,+0.91,0.00,2.00,-2.00,-2.32,-1.50,https://fbref.com/en/players/9818e273/Fabio-Ferraro,9818e273,Jupiler Pro League
142,Oleksandr Filin,RUS,DF,Eupen,27-197,1996,4,159,40,8.8,1.8,0.56,90,0.56,1.67,23,7.22,0.75,0.56,2.22,-1.67,-1.70,-0.66,1.17,2.00,-0.83,-0.85,+0.38,https://fbref.com/en/players/9372f797/Oleksandr-Filin,9372f797,Jupiler Pro League
143,Alfreð Finnbogason,ISL,FW,Eupen,34-341,1989,17,860,51,47.8,9.6,0.94,77,0.31,0.83,20,0.00,0.65,1.25,1.88,-0.63,-0.63,+0.90,1.10,2.16,-1.05,-1.06,+0.28,https://fbref.com/en/players/f9e7c4ac/Alfred-Finnbogason,f9e7c4ac,Jupiler Pro League
144,Mathias Fixelles,BEL,MF,Westerlo,27-150,1996,7,389,56,21.6,4.3,0.93,80,0.00,0.70,23,0.00,0.57,0.93,2.79,-1.86,-1.85,-2.04,1.26,2.33,-1.07,-1.06,-0.86,https://fbref.com/en/players/a668a7e2/Mathias-Fixelles,a668a7e2,Jupiler Pro League
145,Alexis Flips,FRA,"FW,MF",Anderlecht,23-355,2000,12,381,32,21.2,4.2,1.19,67,0.00,1.67,7,0.48,2.08,0.95,1.19,-0.24,-0.24,-1.44,1.24,1.40,-0.17,-0.18,-0.67,https://fbref.com/en/players/caef7840/Alexis-Flips,caef7840,Jupiler Pro League
146,Malick Fofana,BEL,"DF,MF",Gent,18-283,2005,19,1146,60,63.7,12.7,0.94,83,0.47,0.55,22,0.08,1.84,1.73,1.02,0.71,+0.71,-0.26,2.06,1.21,0.84,+0.85,+0.97,https://fbref.com/en/players/8236f673/Malick-Fofana,8236f673,Jupiler Pro League
147,Núrio Fortuna,ANG,DF,Gent,28-290,1995,7,318,45,17.7,3.5,0.86,75,0.57,1.14,23,0.57,2.00,1.71,1.71,0.00,0.00,-0.97,1.71,1.83,-0.11,-0.11,-0.72,https://fbref.com/en/players/16c149b8/Nurio-Fortuna,16c149b8,Jupiler Pro League
148,Marlon Fossey,USA,"DF,MF",Standard Liège,25-121,1998,17,1154,68,64.1,12.8,1.17,74,0.47,0.16,25,0.00,1.18,0.94,1.17,-0.23,-0.23,+0.74,0.98,1.45,-0.47,-0.47,+0.47,https://fbref.com/en/players/c7b9e548/Marlon-Fossey,c7b9e548,Jupiler Pro League
149,Daam Foulon,BEL,DF,Mechelen,24-291,1999,19,1661,87,92.3,18.5,1.03,87,0.81,0.00,,0.00,1.16,1.08,1.24,-0.16,-0.16,+1.13,1.23,1.49,-0.26,-0.26,-0.54,https://fbref.com/en/players/658d44be/Daam-Foulon,658d44be,Jupiler Pro League
150,Guillaume François,BEL,DF,Union SG,33-219,1990,3,64,21,3.6,0.7,1.43,61,0.00,2.86,2,4.29,3.00,7.14,1.43,5.71,+5.63,+4.59,5.14,0.43,4.86,+4.76,+3.74,https://fbref.com/en/players/9a794238/Guillaume-Francois,9a794238,Jupiler Pro League
151,Matija Frigan,CRO,FW,Westerlo,20-331,2003,14,724,52,40.2,8.0,1.13,70,0.13,0.63,18,0.00,0.50,1.25,1.50,-0.25,-0.25,0.00,,,,,,https://fbref.com/en/players/6fa81fa5/Matija-Frigan,6fa81fa5,Jupiler Pro League
152,Joel Fujita,JPN,MF,Sint-Truiden,21-326,2002,11,322,29,17.9,3.6,0.83,74,0.00,2.22,13,1.11,1.64,1.39,2.50,-1.11,-1.12,-1.00,1.06,2.03,-1.00,-0.99,-1.03,https://fbref.com/en/players/e57ebd24/Joel-Fujita,e57ebd24,Jupiler Pro League
153,Matías Galarza,ARG,MF,Genk,21-310,2002,16,921,58,51.2,10.2,1.08,79,0.69,0.49,10,0.20,1.69,1.86,1.27,0.59,+0.59,-0.95,2.20,1.22,0.99,+0.98,-0.42,https://fbref.com/en/players/ea26f62e/Matias-Galarza,ea26f62e,Jupiler Pro League
154,Omri Gandelman,ISR,MF,Gent,23-237,2000,12,291,24,16.2,3.2,0.94,71,0.31,2.81,9,1.25,1.67,1.88,1.56,0.31,+0.31,-0.59,1.75,1.56,0.19,+0.17,-0.38,https://fbref.com/en/players/e4b121b3/Omri-Gandelman,e4b121b3,Jupiler Pro League
155,Yann Gboho,FRA,"MF,FW",Cercle Brugge,22-359,2001,20,1383,69,76.8,15.4,1.04,78,0.32,0.26,32,0.00,1.55,1.04,0.84,0.19,+0.20,+0.20,1.62,0.91,0.71,+0.71,+0.50,https://fbref.com/en/players/6be41a31/Yann-Gboho,6be41a31,Jupiler Pro League
156,Théo Gécé,BEL,MF,RWD Molenbeek,22-300,2001,6,125,21,6.9,1.4,0.71,64,0.00,3.57,12,2.14,0.67,0.00,5.00,-5.00,-5.04,-4.45,0.71,3.71,-3.00,-3.02,-2.36,https://fbref.com/en/players/9aea3176/Theo-Gece,9aea3176,Jupiler Pro League
157,Pieter Gerkens,BEL,"MF,FW",Gent,28-148,1995,13,193,15,10.7,2.1,0.48,38,0.00,5.71,13,3.33,2.15,1.90,1.43,0.48,+0.47,-0.37,2.29,2.38,-0.10,-0.10,-0.67,https://fbref.com/en/players/e45ee4bc/Pieter-Gerkens,e45ee4bc,Jupiler Pro League
158,Nick Gillekens,BEL,GK,Westerlo,28-187,1995,4,360,90,20.0,4.0,1.00,90,1.00,0.00,,4.00,0.00,1.00,2.50,-1.50,-1.50,-1.56,0.78,1.70,-0.93,-0.93,-0.67,https://fbref.com/en/players/e1143dbd/Nick-Gillekens,e1143dbd,Jupiler Pro League
159,Bruno Godeau,BEL,DF,Sint-Truiden,31-243,1992,19,1673,88,92.9,18.6,1.02,88,0.91,0.00,,0.00,1.26,1.18,1.56,-0.38,-0.38,-1.09,1.06,1.38,-0.31,-0.31,-2.35,https://fbref.com/en/players/e0551ca0/Bruno-Godeau,e0551ca0,Jupiler Pro League
160,Jan Gorenc,SVN,DF,Eupen,24-166,1999,0,,,,,0,,0,0,,2,,,,,,,,,,,,https://fbref.com/en/players/143b9500/Jan-Gorenc,143b9500,Jupiler Pro League
161,Fernand Gouré,CIV,"FW,MF",Westerlo,21-271,2002,4,30,8,1.7,0.3,0.00,,0.00,13.3,8,0.00,0.00,3.33,3.33,0.00,0.00,+0.25,4.33,3.67,0.67,+0.57,+0.97,https://fbref.com/en/players/a185343a/Fernand-Goure,a185343a,Jupiler Pro League
162,Makhtar Gueye,SEN,FW,RWD Molenbeek,26-035,1997,18,1481,82,82.3,16.5,0.97,88,0.73,0.12,35,0.00,1.00,1.15,1.94,-0.79,-0.79,+0.62,1.15,1.95,-0.80,-0.80,+0.13,https://fbref.com/en/players/92b1763b/Makhtar-Gueye,92b1763b,Jupiler Pro League
163,Parfait Guiagon,CIV,"FW,MF",Charleroi,22-320,2001,14,833,60,46.3,9.3,1.18,67,0.00,0.32,32,0.11,1.21,1.08,1.29,-0.22,-0.22,+0.44,1.01,1.32,-0.32,-0.32,+0.12,https://fbref.com/en/players/5d8c77cf/Parfait-Guiagon,5d8c77cf,Jupiler Pro League
164,Muhammed Gümüskaya,TUR,MF,Westerlo,23-007,2001,3,79,26,4.4,0.9,1.11,65,0.00,2.22,7,1.11,0.33,0.00,2.22,-2.22,-2.28,-2.12,1.89,1.33,0.56,+0.61,+1.05,https://fbref.com/en/players/f804cfd9/Muhammed-Gumuskaya,f804cfd9,Jupiler Pro League
165,Pape Habib Guèye,SEN,FW,Kortrijk,24-110,1999,1,8,8,0.4,0.1,0.00,,0.00,10.0,8,10.0,0.00,0.00,0.00,0.00,0.00,+1.61,1.00,0.00,1.00,+0.72,+1.83,https://fbref.com/en/players/8c5f4501/Pape-Habib-Gueye,8c5f4501,Jupiler Pro League
166,Anouar Ait El Hadj,BEL,"MF,FW",Genk,21-263,2002,6,160,27,8.9,1.8,1.11,71,0.00,2.22,5,4.44,2.17,2.78,0.00,2.78,+2.81,+1.93,2.22,1.22,1.00,+1.00,-0.20,https://fbref.com/en/players/eb7f2e19/Anouar-Ait-El-Hadj,eb7f2e19,Jupiler Pro League
167,Bakary Haidara,CIV,DF,Westerlo,18-221,2005,5,350,70,19.4,3.9,1.03,85,0.26,0.26,10,0.26,1.40,1.28,2.05,-0.77,-0.77,-0.65,0.97,1.62,-0.64,-0.64,-0.32,https://fbref.com/en/players/e79b24cd/Bakary-Haidara,e79b24cd,Jupiler Pro League
168,Geoffry Hairemans,BEL,"FW,MF",Mechelen,32-079,1991,20,1300,65,72.2,14.4,0.97,82,0.42,0.42,26,0.00,1.10,0.97,1.25,-0.28,-0.28,-0.10,1.32,1.35,-0.03,-0.03,+0.66,https://fbref.com/en/players/64aaee47/Geoffry-Hairemans,64aaee47,Jupiler Pro League
169,Daiki Hashioka,JPN,"DF,MF",Sint-Truiden,24-236,1999,17,1438,85,79.9,16.0,1.00,87,0.63,0.06,45,0.06,1.35,1.13,1.31,-0.19,-0.19,+0.56,1.16,1.31,-0.15,-0.15,-0.01,https://fbref.com/en/players/10cb48b7/Daiki-Hashioka,10cb48b7,Jupiler Pro League
170,Dogucan Haspolat,TUR,MF,Westerlo,23-331,2000,10,263,26,14.6,2.9,1.03,69,0.00,2.41,8,0.69,1.40,1.38,2.41,-1.03,-1.03,-0.91,1.17,1.62,-0.45,-0.44,-0.06,https://fbref.com/en/players/f0f64209/Dogucan-Haspolat,f0f64209,Jupiler Pro League
171,Ibe Hautekiet,BEL,DF,Standard Liège,21-270,2002,2,58,29,3.2,0.6,0.00,,0.00,3.33,29,0.00,0.50,1.67,5.00,-3.33,-3.10,-2.69,3.33,4.83,-1.50,-1.45,-0.84,https://fbref.com/en/players/2ca07ad3/Ibe-Hautekiet,2ca07ad3,Jupiler Pro League
172,Isaac Hayden,ENG,MF,Standard Liège,28-292,1995,10,669,67,37.2,7.4,1.22,74,0.27,0.14,3,0.14,1.80,1.08,1.35,-0.27,-0.27,+0.37,1.07,1.46,-0.39,-0.39,+0.40,https://fbref.com/en/players/c951a6df/Isaac-Hayden,c951a6df,Jupiler Pro League
173,Thorgan Hazard,BEL,FW,Anderlecht,30-285,1993,9,627,70,34.8,7.0,1.00,78,0.14,0.29,39,0.00,2.00,2.43,1.14,1.29,+1.29,+0.60,1.73,0.84,0.87,+0.88,+0.81,https://fbref.com/en/players/50871bcc/Thorgan-Hazard,50871bcc,Jupiler Pro League
