Rk,Player,Nation,Pos,Squad,Age,Born,Playing Time_MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Expected_xG,Expected_npxG,Expected_xAG,Expected_npxG+xAG,Progression_PrgC,Progression_PrgP,Progression_PrgR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,Per 90 Minutes_xG,Per 90 Minutes_xAG,Per 90 Minutes_xG+xAG,Per 90 Minutes_npxG,Per 90 Minutes_npxG+xAG,Player Link_,Player ID_,Competition
71,Tajon Buchanan,CAN,DF,Club Brugge,25-082,1999,12,11,828,9.2,0.22,0.22,0.43,0.22,0.00,0.00,0.11,0.00,0.15,0.15,0.21,0.35,4.35,4.24,6.96,0.22,0.22,0.43,0.22,0.43,0.15,0.20,0.35,0.15,0.35,https://fbref.com/en/players/3aca6420/Tajon-Buchanan,3aca6420,Jupiler Pro League
72,Christian Burgess,ENG,DF,Union SG,32-206,1991,28,28,2475,27.5,0.04,0.04,0.07,0.04,0.00,0.00,0.33,0.00,0.13,0.13,0.02,0.15,0.55,4.00,0.11,0.04,0.04,0.07,0.04,0.07,0.13,0.02,0.15,0.13,0.15,https://fbref.com/en/players/f8766ef9/Christian-Burgess,f8766ef9,Jupiler Pro League
73,Jean Butez,FRA,GK,Antwerp,28-327,1995,30,30,2700,30.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.03,https://fbref.com/en/players/7f40333d/Jean-Butez,7f40333d,Jupiler Pro League
74,Etienne Camara,FRA,MF,Charleroi,21-031,2003,6,4,338,3.8,0.00,0.00,0.00,0.00,0.00,0.00,0.53,0.26,0.03,0.03,0.05,0.11,0.79,2.11,2.11,0.00,0.00,0.00,0.00,0.00,0.03,0.06,0.09,0.03,0.09,https://fbref.com/en/players/ba02a571/Etienne-Camara,ba02a571,Jupiler Pro League
75,Ilay Camara,BEL,"DF,MF",RWD Molenbeek,21-103,2003,22,17,1601,17.8,0.17,0.28,0.45,0.17,0.00,0.00,0.34,0.06,0.10,0.10,0.16,0.26,2.36,2.02,5.90,0.17,0.28,0.45,0.17,0.45,0.10,0.16,0.26,0.10,0.26,https://fbref.com/en/players/18dec985/Ilay-Camara,18dec985,Jupiler Pro League
76,Cihan Çanak,TUR,"DF,MF",Standard Liège,19-097,2005,20,4,625,6.9,0.00,0.29,0.29,0.00,0.00,0.00,0.14,0.00,0.03,0.03,0.25,0.28,4.06,3.19,7.83,0.00,0.29,0.29,0.00,0.29,0.03,0.24,0.27,0.03,0.27,https://fbref.com/en/players/0863fb00/Cihan-Canak,0863fb00,Jupiler Pro League
77,Alessio Castro-Montes,BEL,DF,Gent,26-349,1997,1,1,65,0.7,0.00,0.00,0.00,0.00,0.00,0.00,1.43,0.00,0.00,0.00,0.00,0.00,5.71,11.4,8.57,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.06,0.00,0.06,https://fbref.com/en/players/742a4995/Alessio-Castro-Montes,742a4995,Jupiler Pro League
78,Alessio Castro-Montes,BEL,DF,Union SG,26-349,1997,24,22,1875,20.8,0.14,0.10,0.24,0.14,0.00,0.00,0.05,0.00,0.03,0.03,0.14,0.17,2.88,5.38,5.58,0.14,0.10,0.24,0.14,0.24,0.03,0.14,0.17,0.03,0.17,https://fbref.com/en/players/742a4995/Alessio-Castro-Montes,742a4995,Jupiler Pro League
79,Nacer Chadli,BEL,"MF,FW",Westerlo,34-272,1989,18,9,712,7.9,0.00,0.25,0.25,0.00,0.00,0.00,0.13,0.00,0.04,0.04,0.06,0.10,2.66,5.32,4.81,0.00,0.25,0.25,0.00,0.25,0.04,0.06,0.10,0.04,0.10,https://fbref.com/en/players/5b54bf3b/Nacer-Chadli,5b54bf3b,Jupiler Pro League
80,Youssef Challouk,BEL,"MF,FW",Kortrijk,28-246,1995,3,0,43,0.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.20,0.20,4.00,8.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,0.32,0.32,0.00,0.32,https://fbref.com/en/players/ab5315ff/Youssef-Challouk,ab5315ff,Jupiler Pro League
81,Regan Charles-Cook,GRN,"FW,MF",Eupen,27-076,1997,26,12,1342,14.9,0.20,0.13,0.34,0.20,0.00,0.00,0.07,0.00,0.13,0.13,0.15,0.28,2.55,1.68,6.91,0.20,0.13,0.34,0.20,0.34,0.13,0.15,0.27,0.13,0.27,https://fbref.com/en/players/a67ddd86/Regan-Charles-Cook,a67ddd86,Jupiler Pro League
82,Isaac Christie-Davies,WAL,MF,Eupen,26-195,1997,15,6,564,6.3,0.00,0.16,0.16,0.00,0.00,0.00,0.48,0.00,0.03,0.03,0.08,0.11,1.27,3.81,2.22,0.00,0.16,0.16,0.00,0.16,0.03,0.08,0.11,0.03,0.11,https://fbref.com/en/players/aa62bd5a/Isaac-Christie-Davies,aa62bd5a,Jupiler Pro League
83,Elias Cobbaut,BEL,DF,Mechelen,26-158,1997,24,24,2160,24.0,0.00,0.00,0.00,0.00,0.00,0.00,0.13,0.00,0.01,0.01,0.04,0.05,1.00,4.75,0.50,0.00,0.00,0.00,0.00,0.00,0.01,0.04,0.05,0.01,0.05,https://fbref.com/en/players/e6c9d236/Elias-Cobbaut,e6c9d236,Jupiler Pro League
84,Valentin Cojocaru,ROU,GK,OH Leuven,28-212,1995,3,3,270,3.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/04d9bce8/Valentin-Cojocaru,04d9bce8,Jupiler Pro League
85,Antoine Colassin,BEL,FW,Anderlecht,23-064,2001,1,0,9,0.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/2dfd8f7b/Antoine-Colassin,2dfd8f7b,Jupiler Pro League
86,Jo Coppens,BEL,GK,Sint-Truiden,33-131,1990,4,4,360,4.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/62f1c758/Jo-Coppens,62f1c758,Jupiler Pro League
87,Kobe Corbanie,BEL,"DF,MF",Antwerp,18-356,2005,9,0,148,1.6,0.63,0.63,1.25,0.63,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.06,0.63,3.13,6.25,0.61,0.61,1.22,0.61,1.22,0.01,0.08,0.09,0.01,0.09,https://fbref.com/en/players/9b909569/Kobe-Corbanie,9b909569,Jupiler Pro League
88,Gaëtan Coucke,BEL,GK,Mechelen,25-149,1998,30,30,2700,30.0,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/c56ee8f7/Gaetan-Coucke,c56ee8f7,Jupiler Pro League
89,Soumaïla Coulibaly,FRA,DF,Antwerp,20-199,2003,17,16,1363,15.1,0.00,0.00,0.00,0.00,0.00,0.00,0.13,0.00,0.03,0.03,0.01,0.04,0.53,2.65,0.13,0.00,0.00,0.00,0.00,0.00,0.03,0.01,0.04,0.03,0.04,https://fbref.com/en/players/9dff291c/Soumaila-Coulibaly,9dff291c,Jupiler Pro League
90,Carlos Cuesta,COL,DF,Genk,25-052,1999,23,23,2056,22.8,0.04,0.00,0.04,0.04,0.00,0.00,0.31,0.00,0.04,0.04,0.04,0.08,1.75,6.27,0.13,0.04,0.00,0.04,0.04,0.04,0.04,0.04,0.08,0.04,0.08,https://fbref.com/en/players/574fff8c/Carlos-Cuesta,574fff8c,Jupiler Pro League
91,Hugo Cuypers,BEL,FW,Gent,27-083,1997,20,19,1630,18.1,0.33,0.00,0.33,0.28,0.06,0.17,0.11,0.00,0.59,0.46,0.08,0.54,1.55,2.04,7.13,0.33,0.00,0.33,0.28,0.28,0.59,0.08,0.66,0.46,0.53,https://fbref.com/en/players/9f417f8c/Hugo-Cuypers,9f417f8c,Jupiler Pro League
92,Oday Dabbagh,PLE,FW,Charleroi,25-149,1998,21,17,1463,16.3,0.25,0.06,0.31,0.25,0.00,0.00,0.06,0.00,0.27,0.27,0.07,0.34,1.90,1.35,6.93,0.25,0.06,0.31,0.25,0.31,0.27,0.07,0.34,0.27,0.34,https://fbref.com/en/players/cd384d5a/Oday-Dabbagh,cd384d5a,Jupiler Pro League
93,Erdon Daci,MKD,FW,Westerlo,25-301,1998,13,8,695,7.7,0.39,0.13,0.52,0.39,0.00,0.00,0.26,0.00,0.45,0.45,0.06,0.53,1.95,1.43,7.92,0.39,0.13,0.52,0.39,0.52,0.46,0.07,0.53,0.46,0.53,https://fbref.com/en/players/dc07ee94/Erdon-Daci,dc07ee94,Jupiler Pro League
94,Jón Dagur Þorsteinsson,ISL,"FW,MF",OH Leuven,25-156,1998,28,23,1830,20.3,0.20,0.25,0.44,0.20,0.00,0.05,0.30,0.00,0.21,0.17,0.23,0.40,3.05,4.09,7.00,0.20,0.25,0.44,0.20,0.44,0.21,0.22,0.44,0.17,0.40,https://fbref.com/en/players/474beb8b/Jon-Dagur-Thorsteinsson,474beb8b,Jupiler Pro League
95,Niklo Dailly,BEL,"MF,DF",RWD Molenbeek,22-176,2001,11,3,327,3.6,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.08,0.08,0.03,0.14,1.39,1.94,3.61,0.00,0.00,0.00,0.00,0.00,0.08,0.04,0.12,0.08,0.12,https://fbref.com/en/players/708260fd/Niklo-Dailly,708260fd,Jupiler Pro League
96,Jesper Daland,NOR,DF,Cercle Brugge,24-115,2000,30,28,2526,28.1,0.00,0.04,0.04,0.00,0.00,0.00,0.07,0.00,0.04,0.04,0.05,0.09,0.50,4.13,0.50,0.00,0.04,0.04,0.00,0.04,0.04,0.05,0.09,0.04,0.09,https://fbref.com/en/players/6e17d441/Jesper-Daland,6e17d441,Jupiler Pro League
97,Achraf Dari,MAR,DF,Charleroi,24-360,1999,5,4,317,3.5,0.29,0.00,0.29,0.29,0.00,0.00,0.00,0.00,0.14,0.14,0.00,0.14,0.00,1.43,0.00,0.28,0.00,0.28,0.28,0.28,0.13,0.00,0.13,0.13,0.13,https://fbref.com/en/players/5069b796/Achraf-Dari,5069b796,Jupiler Pro League
98,Jason Davidson,AUS,DF,Eupen,32-306,1991,28,26,2330,25.9,0.04,0.00,0.04,0.04,0.00,0.00,0.15,0.00,0.05,0.05,0.05,0.09,2.12,4.86,3.59,0.04,0.00,0.04,0.04,0.04,0.05,0.05,0.09,0.05,0.09,https://fbref.com/en/players/46bcd68d/Jason-Davidson,46bcd68d,Jupiler Pro League
99,Isaak Davies,WAL,FW,Kortrijk,22-218,2001,26,20,1731,19.2,0.42,0.00,0.42,0.42,0.00,0.00,0.05,0.00,0.20,0.20,0.01,0.21,1.82,0.78,4.90,0.42,0.00,0.42,0.42,0.42,0.20,0.01,0.21,0.20,0.21,https://fbref.com/en/players/8199addf/Isaak-Davies,8199addf,Jupiler Pro League
100,Maxim De Cuyper,BEL,DF,Club Brugge,23-130,2000,27,24,2161,24.0,0.08,0.29,0.38,0.08,0.00,0.00,0.17,0.04,0.08,0.08,0.18,0.26,2.54,7.67,5.13,0.08,0.29,0.37,0.08,0.37,0.08,0.18,0.26,0.08,0.26,https://fbref.com/en/players/d494882e/Maxim-De-Cuyper,d494882e,Jupiler Pro League
101,Ritchie De Laet,BEL,DF,Antwerp,35-154,1988,15,13,980,10.9,0.00,0.09,0.09,0.00,0.00,0.00,0.18,0.00,0.04,0.04,0.06,0.08,1.74,4.68,1.93,0.00,0.09,0.09,0.00,0.09,0.03,0.05,0.09,0.03,0.09,https://fbref.com/en/players/dc234f98/Ritchie-De-Laet,dc234f98,Jupiler Pro League
102,Dion De Neve,BEL,"DF,MF",Kortrijk,21-323,2002,27,21,1922,21.4,0.09,0.05,0.14,0.09,0.00,0.00,0.09,0.00,0.06,0.06,0.07,0.12,2.90,1.92,7.71,0.09,0.05,0.14,0.09,0.14,0.06,0.07,0.12,0.06,0.12,https://fbref.com/en/players/7d89f763/Dion-De-Neve,7d89f763,Jupiler Pro League
103,Alexis De Sart,BEL,MF,RWD Molenbeek,27-170,1996,7,5,484,5.4,0.00,0.37,0.37,0.00,0.00,0.00,0.19,0.00,0.11,0.11,0.22,0.33,1.11,3.52,2.96,0.00,0.37,0.37,0.00,0.37,0.11,0.23,0.34,0.11,0.34,https://fbref.com/en/players/a8eec09a/Alexis-De-Sart,a8eec09a,Jupiler Pro League
104,Julien De Sart,BEL,MF,Gent,29-129,1994,29,29,2547,28.3,0.14,0.00,0.14,0.04,0.11,0.11,0.14,0.00,0.16,0.08,0.10,0.18,0.92,7.42,1.24,0.14,0.00,0.14,0.04,0.04,0.16,0.10,0.26,0.08,0.18,https://fbref.com/en/players/33332e0b/Julien-De-Sart,33332e0b,Jupiler Pro League
105,Tibe De Vlieger,BEL,"MF,FW",Gent,18-177,2005,3,0,38,0.4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,5.00,10.0,0.00,0.00,0.00,0.00,0.00,0.11,0.00,0.11,0.11,0.11,https://fbref.com/en/players/12d101ed/Tibe-De-Vlieger,12d101ed,Jupiler Pro League
106,Nils De Wilde,BEL,MF,Cercle Brugge,21-094,2003,17,8,722,8.0,0.00,0.13,0.13,0.00,0.00,0.00,0.25,0.00,0.04,0.04,0.06,0.10,0.38,7.25,1.13,0.00,0.12,0.12,0.00,0.12,0.03,0.07,0.10,0.03,0.10,https://fbref.com/en/players/9b13056d/Nils-De-Wilde,9b13056d,Jupiler Pro League
107,Zeno Debast,BEL,DF,Anderlecht,20-189,2003,28,28,2474,27.5,0.00,0.00,0.00,0.00,0.00,0.00,0.25,0.04,0.03,0.03,0.03,0.05,0.95,5.56,0.22,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.05,0.03,0.05,https://fbref.com/en/players/064461b7/Zeno-Debast,064461b7,Jupiler Pro League
108,Massimo Decoene,BEL,FW,Kortrijk,20-079,2004,1,0,13,0.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.0,20.0,0.00,0.00,0.00,0.00,0.00,0.00,0.16,0.00,0.16,0.16,0.16,https://fbref.com/en/players/933bf933/Massimo-Decoene,933bf933,Jupiler Pro League
109,Robbe Decostere,BEL,DF,Cercle Brugge,25-358,1998,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/5220221c/Robbe-Decostere,5220221c,Jupiler Pro League
110,Théo Defourny,BEL,GK,RWD Molenbeek,32-005,1992,30,30,2679,29.8,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/b21f2a09/Theo-Defourny,b21f2a09,Jupiler Pro League
111,Tristan Degreef,BEL,MF,Anderlecht,19-102,2005,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/d5e2d63a/Tristan-Degreef,d5e2d63a,Jupiler Pro League
112,Thomas Delaney,DEN,"MF,DF",Anderlecht,32-240,1991,14,11,912,10.1,0.10,0.00,0.10,0.10,0.00,0.00,0.30,0.00,0.16,0.16,0.09,0.25,0.59,4.46,2.87,0.10,0.00,0.10,0.10,0.10,0.16,0.09,0.24,0.16,0.24,https://fbref.com/en/players/fe641c1a/Thomas-Delaney,fe641c1a,Jupiler Pro League
113,Martin Delavallée,BEL,GK,Charleroi,20-043,2004,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/6e9c13e6/Martin-Delavallee,6e9c13e6,Jupiler Pro League
114,Hannes Delcroix,BEL,DF,Anderlecht,25-062,1999,1,0,7,0.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/b737f944/Hannes-Delcroix,b737f944,Jupiler Pro League
115,Mathias Delorge,BEL,MF,Sint-Truiden,19-274,2004,30,30,2659,29.5,0.03,0.07,0.10,0.03,0.00,0.00,0.14,0.00,0.04,0.04,0.05,0.09,0.92,6.44,1.29,0.03,0.07,0.10,0.03,0.10,0.04,0.05,0.09,0.04,0.09,https://fbref.com/en/players/337b736a/Mathias-Delorge,337b736a,Jupiler Pro League
116,Olivier Deman,BEL,"DF,MF",Cercle Brugge,24-024,2000,5,4,380,4.2,0.00,0.00,0.00,0.00,0.00,0.00,0.24,0.00,0.26,0.26,0.26,0.52,1.43,5.71,5.95,0.00,0.00,0.00,0.00,0.00,0.26,0.25,0.51,0.26,0.51,https://fbref.com/en/players/13210854/Olivier-Deman,13210854,Jupiler Pro League
117,Kevin Denkey,TOG,FW,Cercle Brugge,23-152,2000,28,28,2494,27.7,0.83,0.00,0.83,0.76,0.07,0.11,0.22,0.00,0.69,0.61,0.10,0.71,1.59,2.24,9.78,0.83,0.00,0.83,0.76,0.76,0.69,0.10,0.79,0.61,0.71,https://fbref.com/en/players/0d3585b5/Kevin-Denkey,0d3585b5,Jupiler Pro League
118,Jerome Deom,BEL,"MF,FW",Eupen,25-011,1999,22,7,763,8.5,0.12,0.12,0.24,0.12,0.00,0.00,0.12,0.12,0.18,0.18,0.09,0.27,2.24,3.29,5.41,0.12,0.12,0.24,0.12,0.24,0.18,0.10,0.27,0.18,0.27,https://fbref.com/en/players/6c4a9d2e/Jerome-Deom,6c4a9d2e,Jupiler Pro League
119,Laurent Depoitre,BEL,FW,Gent,35-145,1988,9,4,390,4.3,0.23,0.23,0.47,0.23,0.00,0.00,0.00,0.00,0.44,0.44,0.16,0.58,1.16,2.33,8.37,0.23,0.23,0.46,0.23,0.46,0.43,0.15,0.58,0.43,0.58,https://fbref.com/en/players/aa5859cb/Laurent-Depoitre,aa5859cb,Jupiler Pro League
120,Gilles Dewaele,BEL,"DF,MF",Standard Liège,28-077,1996,21,5,673,7.5,0.00,0.13,0.13,0.00,0.00,0.00,0.27,0.00,0.07,0.07,0.13,0.20,1.47,4.00,4.00,0.00,0.13,0.13,0.00,0.13,0.07,0.13,0.20,0.07,0.20,https://fbref.com/en/players/b25bbf9b/Gilles-Dewaele,b25bbf9b,Jupiler Pro League
121,Sada Diallo,BEL,"MF,DF",RWD Molenbeek,21-283,2002,6,1,86,1.0,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/605641e9/Sada-Diallo,605641e9,Jupiler Pro League
122,Amadou Diawara,GUI,MF,Anderlecht,26-288,1997,11,6,594,6.6,0.00,0.00,0.00,0.00,0.00,0.00,0.15,0.00,0.02,0.02,0.00,0.03,0.76,4.09,0.45,0.00,0.00,0.00,0.00,0.00,0.02,0.01,0.03,0.02,0.03,https://fbref.com/en/players/bf309d24/Amadou-Diawara,bf309d24,Jupiler Pro League
123,Moussa Djenepo,MLI,"DF,FW",Standard Liège,25-320,1998,23,20,1492,16.6,0.06,0.00,0.06,0.06,0.00,0.00,0.18,0.00,0.06,0.06,0.09,0.15,4.22,1.69,8.86,0.06,0.00,0.06,0.06,0.06,0.06,0.09,0.15,0.06,0.15,https://fbref.com/en/players/254147d4/Moussa-Djenepo,254147d4,Jupiler Pro League
124,Noah Dodeigne,BEL,"DF,FW",Standard Liège,21-100,2003,2,0,40,0.4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/b0cb313b/Noah-Dodeigne,b0cb313b,Jupiler Pro League
125,Kasper Dolberg,DEN,FW,Anderlecht,26-207,1997,29,28,2154,23.9,0.54,0.08,0.63,0.42,0.13,0.13,0.08,0.00,0.54,0.44,0.08,0.51,1.09,1.38,5.56,0.54,0.08,0.63,0.42,0.50,0.54,0.07,0.61,0.44,0.51,https://fbref.com/en/players/cc83b74d/Kasper-Dolberg,cc83b74d,Jupiler Pro League
126,Joren Dom,BEL,"MF,DF",OH Leuven,34-153,1989,21,14,1437,16.0,0.00,0.06,0.06,0.00,0.00,0.00,0.13,0.00,0.14,0.14,0.02,0.16,0.69,3.06,2.31,0.00,0.06,0.06,0.00,0.06,0.14,0.02,0.16,0.14,0.16,https://fbref.com/en/players/4b383020/Joren-Dom,4b383020,Jupiler Pro League
127,Djovkar Doudaev,BEL,DF,RWD Molenbeek,20-172,2003,5,1,205,2.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.04,0.43,2.61,0.43,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.04,0.00,0.04,https://fbref.com/en/players/a33d9448/Djovkar-Doudaev,a33d9448,Jupiler Pro League
128,Mahamadou Doumbia,MLI,MF,Antwerp,19-351,2004,9,4,365,4.1,0.24,0.00,0.24,0.24,0.00,0.00,0.00,0.00,0.07,0.07,0.00,0.07,2.44,3.90,1.95,0.25,0.00,0.25,0.25,0.25,0.08,0.00,0.08,0.08,0.08,https://fbref.com/en/players/2fafd77d/Mahamadou-Doumbia,2fafd77d,Jupiler Pro League
129,Souleyman Doumbia,CIV,DF,Standard Liège,27-219,1996,8,7,559,6.2,0.00,0.00,0.00,0.00,0.00,0.00,0.32,0.00,0.00,0.00,0.00,0.00,1.13,4.52,0.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,https://fbref.com/en/players/9daeac61/Souleyman-Doumbia,9daeac61,Jupiler Pro League
130,Vetle Dragsnes,NOR,"DF,MF",Charleroi,30-084,1994,23,20,1754,19.5,0.10,0.15,0.26,0.10,0.00,0.00,0.05,0.00,0.06,0.06,0.09,0.15,1.90,3.69,5.79,0.10,0.15,0.26,0.10,0.26,0.06,0.09,0.15,0.06,0.15,https://fbref.com/en/players/6062bd22/Vetle-Dragsnes,6062bd22,Jupiler Pro League
131,Denis Drăguș,ROU,FW,Standard Liège,24-299,1999,6,4,312,3.5,0.29,0.00,0.29,0.29,0.00,0.00,0.29,0.00,0.23,0.23,0.00,0.23,3.71,4.29,8.29,0.29,0.00,0.29,0.29,0.29,0.23,0.01,0.24,0.23,0.24,https://fbref.com/en/players/0e490f6e/Denis-Dragus,0e490f6e,Jupiler Pro League
132,Anders Dreyer,DEN,"FW,MF",Anderlecht,25-364,1998,28,26,2240,24.9,0.60,0.32,0.92,0.48,0.12,0.12,0.08,0.04,0.42,0.33,0.24,0.57,2.93,4.30,8.39,0.60,0.32,0.92,0.48,0.80,0.42,0.25,0.67,0.33,0.57,https://fbref.com/en/players/c6486b01/Anders-Dreyer,c6486b01,Jupiler Pro League
133,Olivier Dumont,BEL,MF,Sint-Truiden,22-055,2002,12,0,77,0.9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.11,0.11,0.00,0.11,1.11,2.22,2.22,0.00,0.00,0.00,0.00,0.00,0.09,0.02,0.12,0.09,0.12,https://fbref.com/en/players/e1163668/Olivier-Dumont,e1163668,Jupiler Pro League
134,Maxime Dupé,FRA,GK,Anderlecht,31-057,1993,7,7,630,7.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/0e12089d/Maxime-Dupe,0e12089d,Jupiler Pro League
135,Pierre Dwomoh,BEL,MF,RWD Molenbeek,19-314,2004,28,27,2279,25.3,0.04,0.04,0.08,0.04,0.00,0.00,0.24,0.00,0.06,0.06,0.09,0.15,1.07,4.51,1.82,0.04,0.04,0.08,0.04,0.08,0.05,0.09,0.15,0.05,0.15,https://fbref.com/en/players/f2de3a43/Pierre-Dwomoh,f2de3a43,Jupiler Pro League
136,Aron Dønnum,NOR,"DF,FW",Standard Liège,26-010,1998,5,5,428,4.8,0.00,0.21,0.21,0.00,0.00,0.00,0.42,0.00,0.02,0.02,0.15,0.15,2.08,3.13,5.42,0.00,0.21,0.21,0.00,0.21,0.02,0.14,0.16,0.02,0.16,https://fbref.com/en/players/10cff752/Aron-Donnum,10cff752,Jupiler Pro League
137,Malcolm Ebiowei,ENG,"FW,MF",RWD Molenbeek,20-239,2003,4,1,146,1.6,0.00,0.63,0.63,0.00,0.00,0.00,0.63,0.00,0.06,0.06,0.06,0.13,3.75,3.13,9.38,0.00,0.62,0.62,0.00,0.62,0.04,0.06,0.10,0.04,0.10,https://fbref.com/en/players/fa9fa773/Malcolm-Ebiowei,fa9fa773,Jupiler Pro League
138,Dennis Eckert,GER,FW,Union SG,27-112,1997,23,14,1138,12.6,0.56,0.16,0.71,0.32,0.24,0.24,0.08,0.00,0.64,0.46,0.13,0.59,1.90,2.46,8.10,0.55,0.16,0.71,0.32,0.47,0.64,0.13,0.77,0.46,0.58,https://fbref.com/en/players/7f8fb807/Dennis-Eckert,7f8fb807,Jupiler Pro League
139,Malamine Efekele,FRA,"FW,MF",Cercle Brugge,19-286,2004,7,1,184,2.0,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.00,0.10,0.10,0.00,0.10,1.00,0.50,6.50,0.00,0.00,0.00,0.00,0.00,0.10,0.00,0.10,0.10,0.10,https://fbref.com/en/players/6d58781d/Malamine-Efekele,6d58781d,Jupiler Pro League
140,Chidera Ejuke,NGA,"FW,DF",Antwerp,26-119,1998,21,14,1324,14.7,0.20,0.27,0.48,0.20,0.00,0.00,0.20,0.00,0.16,0.16,0.27,0.43,4.97,6.73,10.3,0.20,0.27,0.48,0.20,0.48,0.15,0.27,0.43,0.15,0.43,https://fbref.com/en/players/e7f3e8a7/Chidera-Ejuke,e7f3e8a7,Jupiler Pro League
141,Jurgen Ekkelenkamp,NED,MF,Antwerp,24-025,2000,29,27,2112,23.5,0.21,0.04,0.26,0.21,0.00,0.00,0.13,0.00,0.29,0.29,0.11,0.41,1.32,4.64,4.30,0.21,0.04,0.26,0.21,0.26,0.29,0.12,0.41,0.29,0.41,https://fbref.com/en/players/73d6a176/Jurgen-Ekkelenkamp,73d6a176,Jupiler Pro League
142,Renaud Emond,BEL,FW,Standard Liège,32-147,1991,3,1,99,1.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.18,0.18,0.00,0.18,0.00,0.00,5.45,0.00,0.00,0.00,0.00,0.00,0.14,0.04,0.18,0.14,0.18,https://fbref.com/en/players/5c9ac7f0/Renaud-Emond,5c9ac7f0,Jupiler Pro League
