Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Referee,Match Report,Notes
2023-10-31,21:10,Liga MX,Apertura 2023 Regular Season,Tue,Away,L,0.0,3.0,Monterrey,0.2,1.0,30.0,25292.0,Alexis Francisco Peña,4-1-4-1,Oscar Mejia,Match Report,
2023-11-05,16:00,Liga MX,Apertura 2023 Regular Season,Sun,Home,W,4.0,0.0,Mazatlán,1.8,0.9,46.0,6789.0,Alexis Francisco Peña,4-4-2,César Arturo Ramos,Match Report,
2023-11-10,19:00,Liga MX,Apertura 2023 Regular Season,Fri,Away,D,0.0,0.0,Atlas,0.5,0.5,44.0,11128.0,Alexis Francisco Peña,4-4-2,Guillermo Pacheco,Match Report,
2024-01-14,18:00,Liga MX,Clausura 2024 Regular Season,Sun,Home,,,,Atlas,,,,,,,,Head-to-Head,
2024-01-19,19:00,Liga MX,Clausura 2024 Regular Season,Fri,Away,,,,Puebla,,,,,,,,Head-to-Head,
2024-01-27,21:00,Liga MX,Clausura 2024 Regular Season,Sat,Home,,,,América,,,,,,,,Head-to-Head,
2024-01-31,21:00,Liga MX,Clausura 2024 Regular Season,Wed,Away,,,,UNAM,,,,,,,,Head-to-Head,
2024-02-03,16:00,Liga MX,Clausura 2024 Regular Season,Sat,Away,,,,FC Juárez,,,,,,,,Head-to-Head,
2024-02-10,17:00,Liga MX,Clausura 2024 Regular Season,Sat,Home,,,,Toluca,,,,,,,,Head-to-Head,
2024-02-16,19:00,Liga MX,Clausura 2024 Regular Season,Fri,Away,,,,Querétaro,,,,,,,,Head-to-Head,
2024-02-20,21:00,Liga MX,Clausura 2024 Regular Season,Tue,Home,,,,Guadalajara,,,,,,,,Head-to-Head,
2024-02-23,21:00,Liga MX,Clausura 2024 Regular Season,Fri,Home,,,,Pachuca,,,,,,,,Head-to-Head,
2024-03-01,21:00,Liga MX,Clausura 2024 Regular Season,Fri,Away,,,,Mazatlán,,,,,,,,Head-to-Head,
2024-03-08,21:00,Liga MX,Clausura 2024 Regular Season,Fri,Home,,,,Atlético,,,,,,,,Head-to-Head,
2024-03-16,17:00,Liga MX,Clausura 2024 Regular Season,Sat,Away,,,,Cruz Azul,,,,,,,,Head-to-Head,
2024-03-31,19:00,Liga MX,Clausura 2024 Regular Season,Sun,Home,,,,León,,,,,,,,Head-to-Head,
2024-04-05,20:00,Liga MX,Clausura 2024 Regular Season,Fri,Away,,,,Tijuana,,,,,,,,Head-to-Head,
2024-04-12,22:00,Liga MX,Clausura 2024 Regular Season,Fri,Home,,,,Santos,,,,,,,,Head-to-Head,
2024-04-20,20:00,Liga MX,Clausura 2024 Regular Season,Sat,Away,,,,UANL,,,,,,,,Head-to-Head,
2024-04-28,19:00,Liga MX,Clausura 2024 Regular Season,Sun,Home,,,,Monterrey,,,,,,,,Head-to-Head,
