Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Referee,Match Report,Notes
2023-01-28,19:15,Primera Div,Matchweek 1,Sat,Home,L,0,1,Independiente,0.5,0.8,60,,Guido Herrera,4-2-3-1,Hernán Mastrángelo,Match Report,
2023-02-05,21:30,Primera Div,Matchweek 2,Sun,Away,W,2,0,Tucumán,1.3,0.4,48,,Guido Herrera,4-2-3-1,Maximiliano Ramírez,Match Report,
2023-02-11,21:30,Primera Div,Matchweek 3,Sat,Home,W,2,1,Boca Juniors,1.6,0.5,45,,Guido Herrera,4-2-3-1,Darío Herrera,Match Report,
2023-02-19,21:30,Primera Div,Matchweek 4,Sun,Home,W,2,0,CC Córdoba,2.1,0.3,55,,Guido Herrera,4-2-3-1,Luis Lobo Medina,Match Report,
2023-02-25,19:15,Primera Div,Matchweek 5,Sat,Away,W,4,2,Platense,3.7,0.6,57,,Guido Herrera,4-2-3-1,Hernán Mastrángelo,Match Report,
2023-03-05,21:30,Primera Div,Matchweek 6,Sun,Home,L,1,2,Vélez Sarsfield,0.9,0.9,43,,Guido Herrera,4-2-3-1,Andrés Merlos,Match Report,
2023-03-11,19:15,Primera Div,Matchweek 7,Sat,Away,D,1,1,Defensa y Just,0.6,1.6,42,,Guido Herrera,4-2-3-1,Fernando Rapallini,Match Report,
2023-03-19,21:30,Primera Div,Matchweek 8,Sun,Home,L,0,1,Banfield,0.8,1.9,64,,Guido Herrera,4-2-3-1,Darío Herrera,Match Report,
2023-04-02,16:30,Primera Div,Matchweek 9,Sun,Away,W,3,0,Instituto Atlético Central Córdoba,1.1,1.9,45,,Guido Herrera,4-2-3-1,Facundo Tello,Match Report,
2023-04-07,21:30,Primera Div,Matchweek 10,Fri,Home,W,3,0,Barracas Central,2.0,0.2,47,,Guido Herrera,4-2-3-1,Pablo Dóvalo,Match Report,
2023-04-13,16:30,Primera Div,Matchweek 11,Thu,Away,D,2,2,Colón,1.8,1.6,63,,Guido Herrera,4-2-3-1,Sebastián Martinez,Match Report,
2023-04-16,21:30,Primera Div,Matchweek 12,Sun,Home,D,0,0,San Lorenzo,1.8,0.5,53,,Guido Herrera,4-2-3-1,Fernando Rapallini,Match Report,
2023-04-23,18:00,Primera Div,Matchweek 13,Sun,Away,L,0,1,Estudiantes,0.1,0.6,55,,Guido Herrera,4-2-3-1,Leandro Rey Hilfer,Match Report,
2023-04-30,20:30,Primera Div,Matchweek 14,Sun,Home,W,3,1,Rosario Cent,2.0,0.4,46,,Guido Herrera,4-2-3-1,Yael Falcón,Match Report,
2023-05-08,19:30,Primera Div,Matchweek 15,Mon,Away,W,4,2,Racing Club,4.2,1.1,35,,Guido Herrera,4-2-3-1,Facundo Tello,Match Report,
2023-05-14,21:30,Primera Div,Matchweek 16,Sun,Home,W,2,1,River Plate,1.0,1.7,34,,Guido Herrera,4-2-3-1,Nicolás Ramírez,Match Report,
2023-05-21,15:30,Primera Div,Matchweek 17,Sun,Away,D,1,1,Club Atlético Belgrano,2.9,1.2,58,,Guido Herrera,4-2-3-1,Fernando Rapallini,Match Report,
2023-05-28,16:30,Primera Div,Matchweek 18,Sun,Home,W,1,0,Argentinos Jun,1.3,1.1,41,,Guido Herrera,4-2-3-1,Darío Herrera,Match Report,
