Rk,Player,Nation,Pos,Squad,Age,Born,Playing Time_MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Expected_xG,Expected_npxG,Expected_xAG,Expected_npxG+xAG,Progression_PrgC,Progression_PrgP,Progression_PrgR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,Per 90 Minutes_xG,Per 90 Minutes_xAG,Per 90 Minutes_xG+xAG,Per 90 Minutes_npxG,Per 90 Minutes_npxG+xAG,Player Link_,Player ID_,Competition
73,Sergio Bermejo,ESP,"MF,FW",Zaragoza,26-144,1997,20,4,581,6.5,0.00,0.00,0.00,0.00,0.00,0.00,0.15,0.00,0.23,0.23,0.12,0.34,4.00,3.54,8.46,0.00,0.00,0.00,0.00,0.00,0.23,0.12,0.35,0.23,0.35,https://fbref.com/en/players/d166c007/Sergio-Bermejo,d166c007,La Liga 2
74,Álex Bernal,ESP,"MF,FW",Eldense,32-311,1991,16,3,468,5.2,0.00,0.00,0.00,0.00,0.00,0.00,0.58,0.00,0.02,0.02,0.02,0.04,1.15,4.81,1.54,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.04,0.01,0.04,https://fbref.com/en/players/288f8c08/Alex-Bernal,288f8c08,La Liga 2
75,Jesús Bernal,ESP,MF,Racing Ferrol,27-014,1996,21,20,1823,20.3,0.00,0.10,0.10,0.00,0.00,0.00,0.20,0.00,0.02,0.02,0.01,0.03,0.64,5.12,0.54,0.00,0.10,0.10,0.00,0.10,0.02,0.02,0.04,0.02,0.04,https://fbref.com/en/players/af24b94f/Jesus-Bernal,af24b94f,La Liga 2
76,Juan Berrocal González,ESP,DF,Eibar,24-249,1999,17,17,1456,16.2,0.00,0.00,0.00,0.00,0.00,0.00,0.43,0.12,0.02,0.02,0.01,0.03,0.62,3.64,0.12,0.00,0.00,0.00,0.00,0.00,0.02,0.01,0.03,0.02,0.03,https://fbref.com/en/players/377ef3a6/Juan-Berrocal-Gonzalez,377ef3a6,La Liga 2
77,Pedro Bigas,ESP,DF,Elche,33-115,1990,19,19,1591,17.7,0.00,0.06,0.06,0.00,0.00,0.00,0.23,0.00,0.04,0.04,0.02,0.06,0.62,2.54,0.06,0.00,0.06,0.06,0.00,0.06,0.04,0.02,0.05,0.04,0.05,https://fbref.com/en/players/697295b1/Pedro-Bigas,697295b1,La Liga 2
78,Fabio Blanco,ESP,"MF,DF",Villarreal B,19-324,2004,2,0,21,0.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,10.0,25.0,0.00,0.00,0.00,0.00,0.00,0.07,0.00,0.07,0.07,0.07,https://fbref.com/en/players/f57dbaf2/Fabio-Blanco,f57dbaf2,La Liga 2
79,Lautaro Blanco,ARG,"DF,MF",Elche,24-323,1999,10,3,329,3.7,0.00,0.00,0.00,0.00,0.00,0.00,0.54,0.00,0.03,0.03,0.05,0.05,3.78,3.78,10.8,0.00,0.00,0.00,0.00,0.00,0.02,0.05,0.07,0.02,0.07,https://fbref.com/en/players/1657f448/Lautaro-Blanco,1657f448,La Liga 2
80,Jérémy Blasco,FRA,DF,Huesca,24-330,1999,16,14,1305,14.5,0.00,0.00,0.00,0.00,0.00,0.00,0.14,0.00,0.01,0.01,0.05,0.06,0.55,2.48,0.07,0.00,0.00,0.00,0.00,0.00,0.01,0.05,0.05,0.01,0.05,https://fbref.com/en/players/346feec5/Jeremy-Blasco,346feec5,La Liga 2
81,Alejandro Blesa,ESP,MF,Levante,21-358,2002,2,0,11,0.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/d2ed99b4/Alejandro-Blesa,d2ed99b4,La Liga 2
82,Adam Boayar,ESP,"DF,MF",Elche,18-087,2005,5,0,49,0.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,2.00,4.00,10.0,0.00,0.00,0.00,0.00,0.00,0.90,0.00,0.90,0.90,0.90,https://fbref.com/en/players/fcc7ecb4/Adam-Boayar,fcc7ecb4,La Liga 2
83,Yann Bodiger,FRA,MF,Tenerife,28-333,1995,15,4,556,6.2,0.00,0.00,0.00,0.00,0.00,0.00,0.48,0.00,0.02,0.02,0.00,0.03,0.97,5.48,0.81,0.00,0.00,0.00,0.00,0.00,0.02,0.01,0.02,0.02,0.02,https://fbref.com/en/players/8c2c48a9/Yann-Bodiger,8c2c48a9,La Liga 2
84,Jovanny Bolívar,VEN,FW,Albacete,22-023,2001,1,0,45,0.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.20,0.20,0.00,0.20,4.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.16,0.00,0.16,0.16,0.16,https://fbref.com/en/players/4cf672bc/Jovanny-Bolivar,4cf672bc,La Liga 2
85,Jovanny Bolívar,VEN,"FW,MF",Huesca,22-023,2001,11,1,202,2.2,0.00,0.00,0.00,0.00,0.00,0.00,0.45,0.00,0.18,0.18,0.00,0.18,0.45,0.45,5.91,0.00,0.00,0.00,0.00,0.00,0.16,0.01,0.17,0.16,0.17,https://fbref.com/en/players/4cf672bc/Jovanny-Bolivar,4cf672bc,La Liga 2
86,Mohamed Bouldini,MAR,FW,Levante,28-042,1995,20,13,1293,14.4,0.35,0.00,0.35,0.35,0.00,0.00,0.49,0.00,0.38,0.38,0.06,0.43,0.97,1.60,5.00,0.35,0.00,0.35,0.35,0.35,0.38,0.06,0.43,0.37,0.43,https://fbref.com/en/players/bcd0b89f/Mohamed-Bouldini,bcd0b89f,La Liga 2
87,Ruben Bover,ESP,MF,FC Andorra,31-198,1992,13,11,769,8.5,0.12,0.00,0.12,0.12,0.00,0.00,0.35,0.12,0.13,0.13,0.13,0.26,1.29,4.59,2.71,0.12,0.00,0.12,0.12,0.12,0.13,0.13,0.26,0.13,0.26,https://fbref.com/en/players/16d6583e/Ruben-Bover,16d6583e,La Liga 2
88,Lucas Boyé,ARG,FW,Elche,27-314,1996,3,2,213,2.4,0.42,0.00,0.42,0.00,0.42,0.42,0.42,0.00,0.54,0.21,0.29,0.50,2.50,4.58,5.83,0.42,0.00,0.42,0.00,0.00,0.53,0.30,0.83,0.20,0.50,https://fbref.com/en/players/d49f3e6b/Lucas-Boye,d49f3e6b,La Liga 2
89,Enzo Boyomo,CMR,DF,Valladolid,22-093,2001,20,19,1646,18.3,0.00,0.00,0.00,0.00,0.00,0.00,0.16,0.00,0.03,0.03,0.02,0.04,0.93,4.15,0.16,0.00,0.00,0.00,0.00,0.00,0.03,0.01,0.04,0.03,0.04,https://fbref.com/en/players/3a99bc13/Enzo-Boyomo,3a99bc13,La Liga 2
90,Martin Braithwaite,DEN,FW,Espanyol,32-217,1991,19,18,1648,18.3,0.49,0.05,0.55,0.44,0.05,0.11,0.16,0.00,0.43,0.34,0.05,0.39,0.66,1.64,5.36,0.49,0.05,0.55,0.44,0.49,0.43,0.05,0.48,0.34,0.40,https://fbref.com/en/players/fd771f95/Martin-Braithwaite,fd771f95,La Liga 2
91,Juanma Bravo,ESP,"MF,FW",Alcorcón,25-332,1998,5,1,88,1.0,1.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00,0.50,0.50,0.00,0.50,3.00,3.00,2.00,1.02,0.00,1.02,1.02,1.02,0.53,0.02,0.55,0.53,0.55,https://fbref.com/en/players/f0753883/Juanma-Bravo,f0753883,La Liga 2
92,Yan Brice Eteki,CMR,MF,Alcorcón,26-135,1997,17,16,1209,13.4,0.07,0.00,0.07,0.07,0.00,0.00,0.45,0.07,0.04,0.04,0.01,0.05,0.15,2.69,0.30,0.07,0.00,0.07,0.07,0.07,0.04,0.02,0.06,0.04,0.06,https://fbref.com/en/players/3d688b46/Yan-Brice-Eteki,3d688b46,La Liga 2
93,Brugui,ESP,"MF,FW",Levante,27-065,1996,17,4,525,5.8,0.34,0.17,0.52,0.34,0.00,0.00,0.00,0.17,0.19,0.19,0.12,0.31,2.24,2.41,8.10,0.34,0.17,0.51,0.34,0.51,0.19,0.13,0.32,0.19,0.32,https://fbref.com/en/players/66d0860c/Brugui,66d0860c,La Liga 2
94,Aitor Buñuel,ESP,DF,Tenerife,25-332,1998,16,11,966,10.7,0.00,0.00,0.00,0.00,0.00,0.00,0.19,0.00,0.08,0.08,0.06,0.15,1.50,2.80,4.02,0.00,0.00,0.00,0.00,0.00,0.09,0.06,0.15,0.09,0.15,https://fbref.com/en/players/6555c592/Aitor-Bunuel,6555c592,La Liga 2
95,Álvaro Bustos,ESP,"MF,FW",Alcorcón,28-196,1995,8,3,247,2.7,0.00,0.37,0.37,0.00,0.00,0.00,0.00,0.00,0.33,0.33,0.15,0.48,2.59,1.85,5.56,0.00,0.36,0.36,0.00,0.36,0.31,0.16,0.47,0.31,0.47,https://fbref.com/en/players/6163c2ae/Alvaro-Bustos,6163c2ae,La Liga 2
96,Yeray Cabanzón,ESP,"FW,MF",Racing Sant,20-239,2003,9,1,211,2.3,0.00,0.00,0.00,0.00,0.00,0.00,0.87,0.00,0.48,0.48,0.26,0.70,1.30,7.39,8.26,0.00,0.00,0.00,0.00,0.00,0.45,0.24,0.69,0.45,0.69,https://fbref.com/en/players/fe6c5de7/Yeray-Cabanzon,fe6c5de7,La Liga 2
97,Leandro Cabrera,URU,DF,Espanyol,32-205,1991,19,18,1613,17.9,0.00,0.06,0.06,0.00,0.00,0.00,0.11,0.00,0.03,0.03,0.01,0.04,0.56,5.03,0.28,0.00,0.06,0.06,0.00,0.06,0.03,0.01,0.04,0.03,0.04,https://fbref.com/en/players/69cbc8b6/Leandro-Cabrera,69cbc8b6,La Liga 2
98,Fernando Calero,ESP,DF,Espanyol,28-116,1995,18,17,1458,16.2,0.19,0.00,0.19,0.19,0.00,0.00,0.37,0.06,0.09,0.09,0.02,0.10,0.56,5.49,0.06,0.19,0.00,0.19,0.19,0.19,0.09,0.02,0.11,0.09,0.11,https://fbref.com/en/players/41b3069f/Fernando-Calero,41b3069f,La Liga 2
99,Iván Calero,ESP,DF,Cartagena,28-262,1995,16,15,1347,15.0,0.07,0.07,0.13,0.07,0.00,0.00,0.33,0.00,0.04,0.04,0.07,0.11,2.47,3.00,3.47,0.07,0.07,0.13,0.07,0.13,0.04,0.07,0.11,0.04,0.11,https://fbref.com/en/players/6724c5a9/Ivan-Calero,6724c5a9,La Liga 2
100,Álex Calvo,ESP,FW,FC Andorra,19-322,2004,18,9,933,10.4,0.10,0.19,0.29,0.10,0.00,0.00,0.10,0.00,0.17,0.17,0.19,0.37,2.69,1.06,12.4,0.10,0.19,0.29,0.10,0.29,0.17,0.20,0.37,0.17,0.37,https://fbref.com/en/players/b716f6a1/Alex-Calvo,b716f6a1,La Liga 2
101,Dani Calvo,ESP,DF,Oviedo,29-282,1994,20,20,1713,19.0,0.05,0.05,0.11,0.05,0.00,0.00,0.37,0.05,0.02,0.02,0.06,0.07,0.89,5.63,0.47,0.05,0.05,0.11,0.05,0.11,0.02,0.06,0.08,0.02,0.08,https://fbref.com/en/players/dd672e1f/Dani-Calvo,dd672e1f,La Liga 2
102,Víctor Camarasa,ESP,MF,Oviedo,29-225,1994,10,4,463,5.1,0.39,0.00,0.39,0.39,0.00,0.00,0.20,0.00,0.10,0.10,0.06,0.16,2.55,7.25,1.76,0.39,0.00,0.39,0.39,0.39,0.09,0.06,0.15,0.09,0.15,https://fbref.com/en/players/b2d03887/Victor-Camarasa,b2d03887,La Liga 2
103,Diego Campo,ESP,MF,Racing Sant,22-053,2001,1,0,11,0.1,0.00,0.00,0.00,0.00,0.00,0.00,10.0,0.00,0.00,0.00,0.00,0.00,0.00,10.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/2d6f4731/Diego-Campo,2d6f4731,La Liga 2
104,Gaspar Campos,ESP,"MF,FW",Sporting Gijón,23-287,2000,20,19,1460,16.2,0.49,0.00,0.49,0.49,0.00,0.00,0.19,0.00,0.22,0.22,0.10,0.31,1.05,4.01,7.16,0.49,0.00,0.49,0.49,0.49,0.22,0.10,0.32,0.22,0.32,https://fbref.com/en/players/e9e8c5ca/Gaspar-Campos,e9e8c5ca,La Liga 2
105,Víctor Campuzano,ESP,FW,Sporting Gijón,26-222,1997,14,8,627,7.0,0.71,0.14,0.86,0.71,0.00,0.00,0.00,0.00,0.29,0.29,0.11,0.40,1.14,1.14,3.86,0.72,0.14,0.86,0.72,0.86,0.29,0.12,0.41,0.29,0.41,https://fbref.com/en/players/06983922/Victor-Campuzano,06983922,La Liga 2
106,Álex Cantero,ESP,"FW,MF",Levante,23-214,2000,14,9,687,7.6,0.13,0.26,0.39,0.13,0.00,0.13,0.39,0.00,0.28,0.18,0.11,0.28,3.03,1.84,7.63,0.13,0.26,0.39,0.13,0.39,0.28,0.10,0.38,0.18,0.28,https://fbref.com/en/players/4aa253fd/Alex-Cantero,4aa253fd,La Liga 2
107,Ander Cantero,ESP,GK,Racing Ferrol,28-364,1995,21,21,1890,21.0,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/de9bccf3/Ander-Cantero,de9bccf3,La Liga 2
108,Ander Capa,ESP,DF,Levante,31-334,1992,14,12,1051,11.7,0.00,0.00,0.00,0.00,0.00,0.00,0.43,0.00,0.02,0.02,0.03,0.04,2.91,4.53,3.50,0.00,0.00,0.00,0.00,0.00,0.02,0.03,0.05,0.02,0.05,https://fbref.com/en/players/37f1cf47/Ander-Capa,37f1cf47,La Liga 2
109,Pedro Capó,ESP,"DF,MF",Eldense,33-028,1990,11,3,462,5.1,0.00,0.00,0.00,0.00,0.00,0.00,0.39,0.00,0.00,0.00,0.00,0.02,0.98,4.71,0.98,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.01,0.01,0.01,https://fbref.com/en/players/6c59e07a/Pedro-Capo,6c59e07a,La Liga 2
110,Àlex Carbonell,ESP,MF,Amorebieta,26-115,1997,19,15,1320,14.7,0.00,0.00,0.00,0.00,0.00,0.00,0.34,0.07,0.05,0.05,0.11,0.16,1.09,5.78,1.09,0.00,0.00,0.00,0.00,0.00,0.05,0.11,0.16,0.05,0.16,https://fbref.com/en/players/aad99f27/Alex-Carbonell,aad99f27,La Liga 2
111,Carlo,ESP,MF,Villarreal B,22-330,2001,21,20,1686,18.7,0.00,0.05,0.05,0.00,0.00,0.00,0.11,0.00,0.05,0.05,0.08,0.13,1.39,4.39,2.09,0.00,0.05,0.05,0.00,0.05,0.05,0.08,0.13,0.05,0.13,https://fbref.com/en/players/8249ff06/Carlo,8249ff06,La Liga 2
112,Juan Carlos,ESP,"FW,MF",Cartagena,32-299,1991,16,10,842,9.4,0.32,0.11,0.43,0.21,0.11,0.11,0.32,0.00,0.39,0.31,0.16,0.47,3.19,3.19,5.11,0.32,0.11,0.43,0.21,0.32,0.39,0.16,0.55,0.31,0.47,https://fbref.com/en/players/82803509/Juan-Carlos,82803509,La Liga 2
113,José Carlos Lazo,ESP,"FW,MF",Espanyol,27-326,1996,5,3,175,1.9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.05,0.16,0.21,0.53,2.11,7.37,0.00,0.00,0.00,0.00,0.00,0.06,0.13,0.19,0.06,0.19,https://fbref.com/en/players/5b93209a/Jose-Carlos-Lazo,5b93209a,La Liga 2
114,Salifo Caropitche,GNB,"MF,FW",Tenerife,22-203,2001,2,0,15,0.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,10.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/527752b4/Salifo-Caropitche,527752b4,La Liga 2
115,Sergio Carreira,ESP,DF,Elche,23-087,2000,5,3,280,3.1,0.00,0.00,0.00,0.00,0.00,0.00,0.32,0.00,0.00,0.00,0.16,0.16,2.26,6.77,2.58,0.00,0.00,0.00,0.00,0.00,0.00,0.15,0.15,0.00,0.15,https://fbref.com/en/players/8d6a9c93/Sergio-Carreira,8d6a9c93,La Liga 2
116,Jordan Carrillo,MEX,MF,Sporting Gijón,22-039,2001,1,0,9,0.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,10.0,0.00,0.00,0.00,0.00,0.00,1.01,0.00,1.01,1.01,1.01,https://fbref.com/en/players/55f70431/Jordan-Carrillo,55f70431,La Liga 2
117,David Castro,ESP,DF,Racing Ferrol,28-091,1995,18,15,1277,14.2,0.00,0.00,0.00,0.00,0.00,0.00,0.28,0.07,0.01,0.01,0.00,0.01,0.35,1.97,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.02,0.01,0.02,https://fbref.com/en/players/28685101/David-Castro,28685101,La Liga 2
118,Javier Castro,ESP,DF,Alcorcón,23-117,2000,20,19,1645,18.3,0.05,0.00,0.05,0.05,0.00,0.00,0.16,0.05,0.05,0.05,0.01,0.07,0.87,2.68,0.38,0.05,0.00,0.05,0.05,0.05,0.06,0.01,0.07,0.06,0.07,https://fbref.com/en/players/7e1a736b/Javier-Castro,7e1a736b,La Liga 2
119,Nicolás Castro,ARG,MF,Elche,23-068,2000,17,12,947,10.5,0.19,0.10,0.29,0.10,0.10,0.10,0.29,0.10,0.24,0.16,0.21,0.37,1.71,4.10,3.62,0.19,0.10,0.29,0.10,0.19,0.24,0.21,0.45,0.17,0.37,https://fbref.com/en/players/72828b14/Nicolas-Castro,72828b14,La Liga 2
120,Santi Cazorla,ESP,"MF,FW",Oviedo,39-026,1984,8,2,238,2.6,0.00,0.00,0.00,0.00,0.00,0.00,0.77,0.00,0.00,0.00,0.08,0.12,1.54,13.1,3.85,0.00,0.00,0.00,0.00,0.00,0.02,0.09,0.11,0.02,0.11,https://fbref.com/en/players/e2e9c250/Santi-Cazorla,e2e9c250,La Liga 2
121,Iván Cédric,ESP,FW,Valladolid,22-017,2001,12,4,429,4.8,0.42,0.00,0.42,0.42,0.00,0.00,0.21,0.00,0.52,0.52,0.02,0.54,0.83,0.42,4.17,0.42,0.00,0.42,0.42,0.42,0.53,0.02,0.55,0.53,0.55,https://fbref.com/en/players/9896ccbc/Ivan-Cedric,9896ccbc,La Liga 2
122,Ilyas Chaira,MAR,"FW,MF",CD Mirandés,22-340,2001,18,15,1247,13.9,0.36,0.22,0.58,0.36,0.00,0.00,0.14,0.00,0.12,0.12,0.14,0.26,2.66,2.37,6.04,0.36,0.22,0.58,0.36,0.58,0.12,0.15,0.26,0.12,0.26,https://fbref.com/en/players/c998f00f/Ilyas-Chaira,c998f00f,La Liga 2
123,Chapela,ESP,MF,Eldense,24-232,1999,21,15,1326,14.7,0.27,0.00,0.27,0.27,0.00,0.00,0.14,0.00,0.14,0.14,0.05,0.18,2.04,3.67,4.76,0.27,0.00,0.27,0.27,0.27,0.14,0.05,0.19,0.14,0.19,https://fbref.com/en/players/9ed40a69/Chapela,9ed40a69,La Liga 2
124,Chema,ESP,DF,Alcorcón,31-311,1992,13,9,768,8.5,0.00,0.00,0.00,0.00,0.00,0.00,0.59,0.00,0.01,0.01,0.00,0.01,0.12,1.65,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.02,0.01,0.02,https://fbref.com/en/players/7f203b54/Chema,7f203b54,La Liga 2
125,Julián Chicco,ARG,MF,Leganés,25-360,1998,18,9,789,8.8,0.23,0.00,0.23,0.23,0.00,0.00,0.57,0.00,0.15,0.15,0.00,0.15,1.25,2.50,2.61,0.23,0.00,0.23,0.23,0.23,0.15,0.00,0.15,0.15,0.15,https://fbref.com/en/players/92dacb99/Julian-Chicco,92dacb99,La Liga 2
126,Chiki,ESP,"FW,MF",Alcorcón,27-095,1996,21,18,1525,16.9,0.18,0.00,0.18,0.18,0.00,0.06,0.12,0.00,0.23,0.18,0.04,0.23,1.30,2.37,3.67,0.18,0.00,0.18,0.18,0.18,0.23,0.04,0.28,0.19,0.23,https://fbref.com/en/players/407a1bee/Chiki,407a1bee,La Liga 2
127,Chuca,ESP,MF,Racing Ferrol,26-212,1997,4,3,131,1.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.27,0.27,0.00,0.27,0.00,0.67,6.00,0.00,0.00,0.00,0.00,0.00,0.26,0.02,0.28,0.26,0.28,https://fbref.com/en/players/c4af5889/Chuca,c4af5889,La Liga 2
128,Churripi,ESP,GK,Burgos,29-250,1994,21,21,1890,21.0,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/81a606fc/Churripi,81a606fc,La Liga 2
129,Seydouba Cissé,GUI,"MF,FW",Leganés,22-332,2001,15,8,859,9.5,0.00,0.00,0.00,0.00,0.00,0.00,0.42,0.11,0.04,0.04,0.06,0.09,1.79,4.74,1.58,0.00,0.00,0.00,0.00,0.00,0.04,0.06,0.10,0.04,0.10,https://fbref.com/en/players/0d13e455/Seydouba-Cisse,0d13e455,La Liga 2
130,Enrique Clemente,ESP,DF,Racing Ferrol,24-310,1999,13,11,957,10.6,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.08,0.08,0.03,0.11,1.04,2.64,0.00,0.00,0.00,0.00,0.00,0.00,0.08,0.03,0.11,0.08,0.11,https://fbref.com/en/players/21bf9d41/Enrique-Clemente,21bf9d41,La Liga 2
131,Jesús Clemente,ESP,MF,Eldense,24-007,2000,17,9,815,9.1,0.22,0.22,0.44,0.22,0.00,0.00,0.33,0.00,0.13,0.13,0.07,0.20,1.43,1.87,5.60,0.22,0.22,0.44,0.22,0.44,0.13,0.07,0.20,0.13,0.20,https://fbref.com/en/players/3409fb23/Jesus-Clemente,3409fb23,La Liga 2
132,Óscar Clemente,ESP,MF,Levante,24-288,1999,18,4,624,6.9,0.14,0.14,0.29,0.14,0.00,0.00,0.00,0.00,0.09,0.09,0.07,0.16,3.19,5.65,5.80,0.14,0.14,0.29,0.14,0.29,0.09,0.07,0.16,0.09,0.16,https://fbref.com/en/players/9dfdbdeb/Oscar-Clemente,9dfdbdeb,La Liga 2
133,Carlos Clerc,ESP,DF,Elche,31-321,1992,20,20,1784,19.8,0.00,0.05,0.05,0.00,0.00,0.00,0.15,0.05,0.01,0.01,0.03,0.04,2.32,6.77,1.26,0.00,0.05,0.05,0.00,0.05,0.01,0.03,0.04,0.01,0.04,https://fbref.com/en/players/33a61a52/Carlos-Clerc,33a61a52,La Liga 2
134,Diego Collado,ESP,"FW,MF",Villarreal B,22-364,2001,14,5,521,5.8,0.00,0.00,0.00,0.00,0.00,0.00,0.17,0.00,0.19,0.19,0.03,0.22,1.90,1.55,5.52,0.00,0.00,0.00,0.00,0.00,0.20,0.03,0.23,0.20,0.23,https://fbref.com/en/players/b3f62bfc/Diego-Collado,b3f62bfc,La Liga 2
135,Santiago Colombatto,ARG,MF,Oviedo,26-356,1997,17,17,1389,15.4,0.13,0.26,0.39,0.06,0.06,0.06,0.32,0.06,0.08,0.03,0.12,0.14,1.36,6.88,2.40,0.13,0.26,0.39,0.06,0.32,0.08,0.12,0.19,0.03,0.14,https://fbref.com/en/players/ad9fdbf3/Santiago-Colombatto,ad9fdbf3,La Liga 2
136,Diego Conde,ESP,GK,Leganés,25-072,1998,19,18,1630,18.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/4eae5bc4/Diego-Conde,4eae5bc4,La Liga 2
137,Aitor Córdoba,ESP,DF,Burgos,28-232,1995,21,21,1875,20.8,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.00,0.06,0.06,0.00,0.07,0.43,2.36,0.19,0.00,0.00,0.00,0.00,0.00,0.06,0.01,0.06,0.06,0.06,https://fbref.com/en/players/42547afa/Aitor-Cordoba,42547afa,La Liga 2
138,José Corpas,ESP,"FW,DF",Eibar,32-185,1991,19,12,1128,12.5,0.08,0.16,0.24,0.00,0.08,0.08,0.32,0.00,0.14,0.07,0.12,0.19,1.60,3.68,9.60,0.08,0.16,0.24,0.00,0.16,0.14,0.12,0.25,0.07,0.19,https://fbref.com/en/players/422b05e3/Jose-Corpas,422b05e3,La Liga 2
139,Álex Corredera,ESP,MF,Tenerife,27-295,1996,20,19,1733,19.3,0.00,0.05,0.05,0.00,0.00,0.00,0.10,0.00,0.04,0.04,0.11,0.15,1.45,5.65,2.18,0.00,0.05,0.05,0.00,0.05,0.04,0.11,0.15,0.04,0.15,https://fbref.com/en/players/b3a2168d/Alex-Corredera,b3a2168d,La Liga 2
140,David Costas,ESP,DF,Oviedo,28-288,1995,18,18,1570,17.4,0.00,0.06,0.06,0.00,0.00,0.00,0.29,0.00,0.05,0.05,0.03,0.07,0.86,3.39,0.11,0.00,0.06,0.06,0.00,0.06,0.04,0.03,0.07,0.04,0.07,https://fbref.com/en/players/545e2f01/David-Costas,545e2f01,La Liga 2
141,Enol Coto,ESP,DF,Sporting Gijón,22-291,2001,2,1,124,1.4,0.00,0.00,0.00,0.00,0.00,0.00,0.71,0.00,0.00,0.00,0.00,0.00,0.71,3.57,1.43,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,https://fbref.com/en/players/06af1c11/Enol-Coto,06af1c11,La Liga 2
142,Sergio Cubero Ezcurra,ESP,DF,Racing Ferrol,24-125,1999,16,10,948,10.5,0.00,0.00,0.00,0.00,0.00,0.00,0.38,0.00,0.02,0.02,0.05,0.06,3.24,6.57,2.00,0.00,0.00,0.00,0.00,0.00,0.02,0.04,0.06,0.02,0.06,https://fbref.com/en/players/d858d079/Sergio-Cubero-Ezcurra,d858d079,La Liga 2
143,Cuenca,ESP,FW,Zaragoza,21-062,2002,1,0,4,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/ec14bc12/Cuenca,ec14bc12,La Liga 2
144,Pablo Cuñat,ESP,GK,Amorebieta,21-255,2002,17,17,1530,17.0,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/a9ab3b32/Pablo-Cunat,a9ab3b32,La Liga 2
145,Curro,ESP,"FW,MF",Burgos,28-005,1996,21,20,1786,19.8,0.45,0.15,0.61,0.20,0.25,0.30,0.15,0.00,0.38,0.15,0.21,0.35,1.57,4.55,5.76,0.45,0.15,0.60,0.20,0.35,0.38,0.21,0.59,0.14,0.35,https://fbref.com/en/players/f9a225f5/Curro,f9a225f5,La Liga 2
146,Cosimo Marco Da Graca,ITA,"FW,MF",Amorebieta,21-252,2002,12,4,440,4.9,0.00,0.00,0.00,0.00,0.00,0.00,0.20,0.00,0.00,0.00,0.02,0.02,0.00,0.61,4.29,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.02,0.01,0.02,https://fbref.com/en/players/32f76907/Cosimo-Marco-Da-Graca,32f76907,La Liga 2
