Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches_Touches,Touches_Def Pen,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Touches_Att Pen,Touches_Live,Take-Ons_Att,Take-Ons_Succ,Take-Ons_Succ%,Take-Ons_Tkld,Take-Ons_Tkld%,Carries_Carries,Carries_TotDist,Carries_PrgDist,Carries_PrgC,Carries_1/3,Carries_CPA,Carries_Mis,Carries_Dis,Receiving_Rec,Receiving_PrgR,Player Link_,Player ID_,Competition
156,Mohammed Djetei,CMR,DF,Albacete,29-143,1994,14.9,59.7,7.52,30.4,27.4,2.35,0.74,59.7,0.34,0.13,40.0,0.20,60.0,30.9,146.0,82.2,0.47,0.20,0.13,0.54,0.27,34.0,0.07,https://fbref.com/en/players/209c123e/Mohammed-Djetei,209c123e,La Liga 2
157,Naïs Djouahra,FRA,"MF,FW",Leganés,24-046,1999,7.3,47.3,0.96,6.58,23.6,17.9,1.10,47.3,3.84,1.78,46.4,1.92,50.0,21.0,147.8,62.3,1.78,1.92,0.14,3.01,1.23,26.4,3.29,https://fbref.com/en/players/3594a357/Nais-Djouahra,3594a357,La Liga 2
158,John Donald,ESP,MF,Elche,23-131,2000,0.3,53.3,3.33,16.7,30.0,6.67,0.00,53.3,0.00,0.00,,0.00,,26.7,73.3,3.33,0.00,0.00,0.00,0.00,0.00,26.7,0.00,https://fbref.com/en/players/5e95c000/John-Donald,5e95c000,La Liga 2
159,Josué Dorrio,ESP,"MF,FW",Amorebieta,29-311,1994,17.6,39.9,0.68,5.97,14.1,20.6,2.73,39.9,4.03,1.65,40.8,2.33,57.7,21.9,160.6,79.5,3.35,1.87,1.25,2.33,1.42,24.7,6.36,https://fbref.com/en/players/8dffe3d5/Josue-Dorrio,8dffe3d5,La Liga 2
160,Marc-Olivier Doué,FRA,"MF,FW",Eldense,23-089,2000,0.7,55.7,1.43,10.0,30.0,18.6,0.00,55.7,1.43,1.43,100.0,0.00,0.0,27.1,231.4,80.0,2.86,8.57,0.00,4.29,2.86,30.0,5.71,https://fbref.com/en/players/b93b1fb7/Marc-Olivier-Doue,b93b1fb7,La Liga 2
161,Ivan Durdov,CRO,FW,CD Mirandés,23-175,2000,4.0,24.0,1.50,3.50,9.00,11.8,5.50,24.0,0.50,0.50,100.0,0.00,0.0,11.5,37.8,14.0,0.00,0.25,0.00,3.25,0.75,16.0,3.75,https://fbref.com/en/players/5abada7a/Ivan-Durdov,5abada7a,La Liga 2
162,Ryan Edwards,AUS,"MF,FW",Amorebieta,30-052,1993,10.1,33.4,1.29,6.53,16.9,10.3,2.18,33.4,1.49,0.59,40.0,0.79,53.3,15.4,83.1,29.1,0.89,0.79,0.20,1.58,1.09,20.3,2.77,https://fbref.com/en/players/3791c2c6/Ryan-Edwards,3791c2c6,La Liga 2
163,Unai Elgezabal,ESP,"MF,DF",Burgos,30-258,1993,11.9,50.3,4.03,17.6,28.2,5.04,1.60,50.3,0.08,0.08,100.0,0.00,0.0,21.8,87.3,38.3,0.25,0.25,0.08,0.25,0.08,27.7,0.84,https://fbref.com/en/players/01cc0c90/Unai-Elgezabal,01cc0c90,La Liga 2
164,Úmaro Embaló,POR,"FW,MF",Cartagena,22-247,2001,6.0,33.0,0.33,3.83,11.5,18.5,3.00,33.0,3.00,1.50,50.0,1.50,50.0,22.0,183.0,80.0,2.50,2.67,0.67,2.50,1.50,20.7,7.67,https://fbref.com/en/players/cddafc92/Umaro-Embalo,cddafc92,La Liga 2
165,Sergi Enrich,ESP,"FW,MF",Zaragoza,33-316,1990,4.2,35.5,0.95,3.33,14.8,17.4,5.95,35.5,0.95,0.48,50.0,0.48,50.0,17.6,60.5,17.6,0.48,0.48,0.00,3.33,1.43,24.3,5.95,https://fbref.com/en/players/bb4b1242/Sergi-Enrich,bb4b1242,La Liga 2
