Rk,Player,Nation,Pos,Squad,Age,Born,90s,Total_Cmp,Total_Att,Total_Cmp%,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,Ast,xAG,Expected_xA,Expected_A-xAG,KP,1/3,PPA,CrsPA,PrgP,Player Link_,Player ID_,Competition
82,Adam Boayar,ESP,"DF,MF",Elche,18-087,2005,0.5,44.0,50.0,88.0,606.0,142.0,28.0,28.0,100.0,16.0,22.0,72.7,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,https://fbref.com/en/players/fcc7ecb4/Adam-Boayar,fcc7ecb4,La Liga 2
83,Yann Bodiger,FRA,MF,Tenerife,28-333,1995,6.2,39.4,49.7,79.2,655.0,198.9,17.7,21.5,82.7,17.4,20.8,83.7,2.90,4.03,72.0,0.00,0.00,0.03,0.00,0.32,5.16,0.32,0.00,5.48,https://fbref.com/en/players/8c2c48a9/Yann-Bodiger,8c2c48a9,La Liga 2
84,Jovanny Bolívar,VEN,FW,Albacete,22-023,2001,0.5,8.00,8.00,100.0,84.0,0.00,8.00,8.00,100.0,0.00,0.00,,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/4cf672bc/Jovanny-Bolivar,4cf672bc,La Liga 2
85,Jovanny Bolívar,VEN,"FW,MF",Huesca,22-023,2001,2.2,11.4,20.9,54.3,137.7,32.3,8.64,13.6,63.3,1.82,4.09,44.4,0.45,0.45,100.0,0.00,0.00,0.00,0.00,0.45,1.36,0.00,0.00,0.45,https://fbref.com/en/players/4cf672bc/Jovanny-Bolivar,4cf672bc,La Liga 2
86,Mohamed Bouldini,MAR,FW,Levante,28-042,1995,14.4,13.3,21.0,63.4,186.4,26.8,7.92,10.8,73.1,3.61,6.32,57.1,0.76,1.32,57.9,0.00,0.06,0.10,-0.06,1.11,0.49,0.56,0.14,1.60,https://fbref.com/en/players/bcd0b89f/Mohamed-Bouldini,bcd0b89f,La Liga 2
87,Ruben Bover,ESP,MF,FC Andorra,31-198,1992,8.5,39.3,48.1,81.7,612.6,150.8,20.4,22.4,91.1,15.4,18.2,84.5,2.24,4.71,47.5,0.00,0.13,0.11,-0.13,1.29,3.53,0.82,0.24,4.59,https://fbref.com/en/players/16d6583e/Ruben-Bover,16d6583e,La Liga 2
88,Lucas Boyé,ARG,FW,Elche,27-314,1996,2.4,19.2,24.2,79.3,293.8,64.6,11.3,13.3,84.4,5.83,7.50,77.8,1.25,1.25,100.0,0.00,0.29,0.04,-0.29,1.25,1.67,1.25,0.00,4.58,https://fbref.com/en/players/d49f3e6b/Lucas-Boye,d49f3e6b,La Liga 2
89,Enzo Boyomo,CMR,DF,Valladolid,22-093,2001,18.3,53.1,61.8,85.9,1075.8,364.9,15.3,16.8,91.2,31.0,33.2,93.4,6.28,10.8,58.1,0.00,0.02,0.01,-0.02,0.44,3.01,0.00,0.00,4.15,https://fbref.com/en/players/3a99bc13/Enzo-Boyomo,3a99bc13,La Liga 2
90,Martin Braithwaite,DEN,FW,Espanyol,32-217,1991,18.3,10.1,15.1,66.7,141.0,30.4,5.79,7.54,76.8,3.22,4.75,67.8,0.33,0.82,40.0,0.05,0.05,0.05,0.01,0.38,0.87,0.71,0.05,1.64,https://fbref.com/en/players/fd771f95/Martin-Braithwaite,fd771f95,La Liga 2
91,Juanma Bravo,ESP,"MF,FW",Alcorcón,25-332,1998,1.0,22.0,35.0,62.9,336.0,110.0,9.00,13.0,69.2,8.00,11.0,72.7,2.00,3.00,66.7,0.00,0.00,0.00,0.00,1.00,5.00,0.00,0.00,3.00,https://fbref.com/en/players/f0753883/Juanma-Bravo,f0753883,La Liga 2
92,Yan Brice Eteki,CMR,MF,Alcorcón,26-135,1997,13.4,19.8,27.3,72.4,359.2,107.7,9.18,11.9,76.9,7.84,10.3,76.1,2.46,3.96,62.3,0.00,0.01,0.01,-0.01,0.60,2.61,0.00,0.00,2.69,https://fbref.com/en/players/3d688b46/Yan-Brice-Eteki,3d688b46,La Liga 2
93,Brugui,ESP,"MF,FW",Levante,27-065,1996,5.8,25.7,34.8,73.8,378.4,83.3,14.3,16.9,84.7,8.10,11.4,71.2,1.72,2.59,66.7,0.17,0.12,0.16,0.05,0.52,1.55,1.03,0.34,2.41,https://fbref.com/en/players/66d0860c/Brugui,66d0860c,La Liga 2
94,Aitor Buñuel,ESP,DF,Tenerife,25-332,1998,10.7,35.1,49.1,71.6,581.8,232.1,17.9,20.7,86.0,12.7,17.4,73.1,3.55,8.41,42.2,0.00,0.06,0.08,-0.06,1.03,2.06,1.31,1.03,2.80,https://fbref.com/en/players/6555c592/Aitor-Bunuel,6555c592,La Liga 2
95,Álvaro Bustos,ESP,"MF,FW",Alcorcón,28-196,1995,2.7,19.3,32.2,59.8,327.4,129.3,9.26,14.1,65.8,5.56,9.63,57.7,2.59,4.81,53.8,0.37,0.15,0.11,0.22,2.22,2.59,1.48,1.11,1.85,https://fbref.com/en/players/6163c2ae/Alvaro-Bustos,6163c2ae,La Liga 2
96,Yeray Cabanzón,ESP,"FW,MF",Racing Sant,20-239,2003,2.3,34.8,44.8,77.7,645.2,187.4,16.1,17.0,94.9,12.6,14.3,87.9,4.78,8.26,57.9,0.00,0.26,0.39,-0.26,1.30,5.65,1.30,0.43,7.39,https://fbref.com/en/players/fe6c5de7/Yeray-Cabanzon,fe6c5de7,La Liga 2
97,Leandro Cabrera,URU,DF,Espanyol,32-205,1991,17.9,46.8,62.0,75.5,917.4,485.0,17.5,19.4,90.2,22.6,27.4,82.5,6.15,13.6,45.3,0.06,0.01,0.07,0.04,0.22,5.47,0.50,0.22,5.03,https://fbref.com/en/players/69cbc8b6/Leandro-Cabrera,69cbc8b6,La Liga 2
98,Fernando Calero,ESP,DF,Espanyol,28-116,1995,16.2,62.8,70.9,88.5,1081.6,464.3,28.1,30.1,93.2,29.1,31.1,93.5,4.57,8.02,56.9,0.00,0.02,0.02,-0.02,0.31,5.19,0.00,0.00,5.49,https://fbref.com/en/players/41b3069f/Fernando-Calero,41b3069f,La Liga 2
99,Iván Calero,ESP,DF,Cartagena,28-262,1995,15.0,30.5,43.1,70.6,561.6,231.6,14.2,16.2,87.7,11.5,15.6,73.9,4.20,9.40,44.7,0.07,0.07,0.09,-0.01,0.93,2.00,1.00,0.47,3.00,https://fbref.com/en/players/6724c5a9/Ivan-Calero,6724c5a9,La Liga 2
100,Álex Calvo,ESP,FW,FC Andorra,19-322,2004,10.4,18.4,26.0,70.7,260.4,43.1,11.2,13.3,84.1,6.35,8.17,77.6,0.29,2.02,14.3,0.19,0.19,0.18,0.00,1.15,0.67,0.77,0.19,1.06,https://fbref.com/en/players/b716f6a1/Alex-Calvo,b716f6a1,La Liga 2
101,Dani Calvo,ESP,DF,Oviedo,29-282,1994,19.0,52.9,62.5,84.6,1068.5,410.3,15.8,17.6,89.6,30.8,34.4,89.4,6.00,9.21,65.1,0.05,0.06,0.05,-0.01,0.26,4.32,0.21,0.05,5.63,https://fbref.com/en/players/dd672e1f/Dani-Calvo,dd672e1f,La Liga 2
102,Víctor Camarasa,ESP,MF,Oviedo,29-225,1994,5.1,52.4,64.3,81.4,994.5,229.2,20.6,25.3,81.4,22.9,26.9,85.4,7.25,9.22,78.7,0.00,0.06,0.18,-0.06,1.57,5.49,1.18,0.59,7.25,https://fbref.com/en/players/b2d03887/Victor-Camarasa,b2d03887,La Liga 2
103,Diego Campo,ESP,MF,Racing Sant,22-053,2001,0.1,50.0,60.0,83.3,770.0,500.0,20.0,20.0,100.0,30.0,30.0,100.0,0.00,10.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.0,https://fbref.com/en/players/2d6f4731/Diego-Campo,2d6f4731,La Liga 2
104,Gaspar Campos,ESP,"MF,FW",Sporting Gijón,23-287,2000,16.2,25.6,32.8,78.2,428.0,103.7,14.0,15.5,90.4,7.96,10.7,74.6,2.84,4.20,67.6,0.00,0.10,0.07,-0.10,1.54,2.90,0.68,0.12,4.01,https://fbref.com/en/players/e9e8c5ca/Gaspar-Campos,e9e8c5ca,La Liga 2
105,Víctor Campuzano,ESP,FW,Sporting Gijón,26-222,1997,7.0,9.57,13.6,70.5,135.9,37.0,5.14,6.14,83.7,2.43,3.71,65.4,0.57,1.00,57.1,0.14,0.11,0.04,0.03,0.86,1.00,0.29,0.00,1.14,https://fbref.com/en/players/06983922/Victor-Campuzano,06983922,La Liga 2
106,Álex Cantero,ESP,"FW,MF",Levante,23-214,2000,7.6,15.0,22.4,67.1,208.3,49.7,9.87,11.8,83.3,3.42,5.66,60.5,0.79,1.97,40.0,0.26,0.11,0.12,0.16,1.18,0.66,0.92,0.13,1.84,https://fbref.com/en/players/4aa253fd/Alex-Cantero,4aa253fd,La Liga 2
107,Ander Cantero,ESP,GK,Racing Ferrol,28-364,1995,21.0,22.0,31.0,71.2,684.4,530.9,2.14,2.19,97.8,12.1,12.2,99.2,7.76,16.3,47.7,0.00,0.00,0.00,0.00,0.00,0.62,0.00,0.00,0.00,https://fbref.com/en/players/de9bccf3/Ander-Cantero,de9bccf3,La Liga 2
108,Ander Capa,ESP,DF,Levante,31-334,1992,11.7,45.8,57.1,80.2,733.8,265.4,25.5,27.4,92.8,16.1,19.7,81.4,3.25,6.92,46.9,0.00,0.03,0.03,-0.03,0.68,4.44,0.68,0.17,4.53,https://fbref.com/en/players/37f1cf47/Ander-Capa,37f1cf47,La Liga 2
109,Pedro Capó,ESP,"DF,MF",Eldense,33-028,1990,5.1,42.4,56.1,75.5,818.0,320.6,17.3,19.2,89.8,18.0,22.2,81.4,6.08,12.2,50.0,0.00,0.00,0.02,0.00,0.20,5.69,0.00,0.00,4.71,https://fbref.com/en/players/6c59e07a/Pedro-Capo,6c59e07a,La Liga 2
110,Àlex Carbonell,ESP,MF,Amorebieta,26-115,1997,14.7,39.4,49.0,80.3,670.7,202.0,18.1,20.5,88.4,16.7,19.7,84.5,3.27,6.19,52.7,0.00,0.11,0.05,-0.11,0.75,5.17,0.48,0.14,5.78,https://fbref.com/en/players/aad99f27/Alex-Carbonell,aad99f27,La Liga 2
111,Carlo,ESP,MF,Villarreal B,22-330,2001,18.7,48.3,55.2,87.4,805.2,210.4,23.9,26.5,89.9,19.4,21.6,89.8,3.96,5.29,74.7,0.05,0.08,0.08,-0.03,1.39,3.80,0.59,0.00,4.39,https://fbref.com/en/players/8249ff06/Carlo,8249ff06,La Liga 2
112,Juan Carlos,ESP,"FW,MF",Cartagena,32-299,1991,9.4,17.1,25.1,68.2,313.1,91.1,6.38,8.19,77.9,7.34,8.94,82.1,2.45,5.43,45.1,0.11,0.16,0.15,-0.05,2.23,1.38,0.74,0.21,3.19,https://fbref.com/en/players/82803509/Juan-Carlos,82803509,La Liga 2
113,José Carlos Lazo,ESP,"FW,MF",Espanyol,27-326,1996,1.9,17.9,30.5,58.6,321.1,89.5,8.95,11.6,77.3,6.32,6.84,92.3,2.63,8.95,29.4,0.00,0.16,0.26,-0.16,1.58,1.05,0.00,0.00,2.11,https://fbref.com/en/players/5b93209a/Jose-Carlos-Lazo,5b93209a,La Liga 2
114,Salifo Caropitche,GNB,"MF,FW",Tenerife,22-203,2001,0.2,10.0,10.0,100.0,145.0,140.0,5.00,5.00,100.0,5.00,5.00,100.0,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,5.00,https://fbref.com/en/players/527752b4/Salifo-Caropitche,527752b4,La Liga 2
115,Sergio Carreira,ESP,DF,Elche,23-087,2000,3.1,67.4,79.0,85.3,1191.3,411.3,30.0,31.6,94.9,31.3,36.8,85.1,5.48,8.71,63.0,0.00,0.16,0.13,-0.16,0.97,5.16,2.58,0.97,6.77,https://fbref.com/en/players/8d6a9c93/Sergio-Carreira,8d6a9c93,La Liga 2
116,Jordan Carrillo,MEX,MF,Sporting Gijón,22-039,2001,0.1,30.0,60.0,50.0,320.0,0.00,30.0,40.0,75.0,0.00,10.0,0.0,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/55f70431/Jordan-Carrillo,55f70431,La Liga 2
117,David Castro,ESP,DF,Racing Ferrol,28-091,1995,14.2,44.6,52.7,84.6,904.9,367.6,13.7,15.1,90.7,24.8,27.3,90.7,5.63,8.94,63.0,0.00,0.00,0.01,0.00,0.14,2.11,0.00,0.00,1.97,https://fbref.com/en/players/28685101/David-Castro,28685101,La Liga 2
118,Javier Castro,ESP,DF,Alcorcón,23-117,2000,18.3,35.4,46.8,75.6,759.8,294.0,10.8,12.1,89.1,18.9,21.4,88.0,5.57,12.0,46.6,0.00,0.01,0.03,-0.01,0.22,2.68,0.16,0.05,2.68,https://fbref.com/en/players/7e1a736b/Javier-Castro,7e1a736b,La Liga 2
119,Nicolás Castro,ARG,MF,Elche,23-068,2000,10.5,35.4,43.4,81.6,628.8,133.3,17.1,18.7,91.8,12.4,13.7,90.3,4.67,7.71,60.5,0.10,0.21,0.13,-0.11,1.52,2.95,0.86,0.10,4.10,https://fbref.com/en/players/72828b14/Nicolas-Castro,72828b14,La Liga 2
120,Santi Cazorla,ESP,"MF,FW",Oviedo,39-026,1984,2.6,73.8,85.8,86.1,1458.5,456.2,30.0,30.8,97.5,28.8,34.6,83.3,13.1,18.1,72.3,0.00,0.08,0.27,-0.08,2.31,13.5,1.54,0.00,13.1,https://fbref.com/en/players/e2e9c250/Santi-Cazorla,e2e9c250,La Liga 2
121,Iván Cédric,ESP,FW,Valladolid,22-017,2001,4.8,5.83,7.92,73.7,89.4,14.6,2.50,3.75,66.7,2.71,3.13,86.7,0.21,0.21,100.0,0.00,0.02,0.00,-0.02,0.42,0.63,0.00,0.00,0.42,https://fbref.com/en/players/9896ccbc/Ivan-Cedric,9896ccbc,La Liga 2
122,Ilyas Chaira,MAR,"FW,MF",CD Mirandés,22-340,2001,13.9,17.6,24.3,72.2,260.6,61.9,10.3,12.2,84.6,6.12,8.35,73.3,0.79,2.09,37.9,0.22,0.14,0.06,0.07,0.86,1.44,0.65,0.29,2.37,https://fbref.com/en/players/c998f00f/Ilyas-Chaira,c998f00f,La Liga 2
123,Chapela,ESP,MF,Eldense,24-232,1999,14.7,17.4,25.0,69.8,262.9,79.7,9.73,12.0,80.8,5.71,7.48,76.4,1.22,2.72,45.0,0.00,0.05,0.06,-0.05,0.61,1.56,1.02,0.20,3.67,https://fbref.com/en/players/9ed40a69/Chapela,9ed40a69,La Liga 2
124,Chema,ESP,DF,Alcorcón,31-311,1992,8.5,29.8,40.1,74.2,721.1,334.8,6.12,7.88,77.6,16.0,18.6,86.1,7.41,12.5,59.4,0.00,0.00,0.02,0.00,0.24,2.59,0.35,0.00,1.65,https://fbref.com/en/players/7f203b54/Chema,7f203b54,La Liga 2
125,Julián Chicco,ARG,MF,Leganés,25-360,1998,8.8,32.0,39.7,80.8,534.9,112.2,14.1,17.0,82.7,13.5,15.6,86.9,2.73,3.86,70.6,0.00,0.00,0.01,0.00,0.00,2.73,0.11,0.00,2.50,https://fbref.com/en/players/92dacb99/Julian-Chicco,92dacb99,La Liga 2
126,Chiki,ESP,"FW,MF",Alcorcón,27-095,1996,16.9,14.7,20.1,73.2,237.4,57.2,8.22,10.1,81.3,4.62,5.80,79.6,1.48,2.01,73.5,0.00,0.04,0.05,-0.04,0.95,1.66,0.12,0.00,2.37,https://fbref.com/en/players/407a1bee/Chiki,407a1bee,La Liga 2
127,Chuca,ESP,MF,Racing Ferrol,26-212,1997,1.5,26.7,35.3,75.5,328.0,58.0,16.0,16.7,96.0,7.33,10.7,68.8,0.67,2.00,33.3,0.00,0.00,0.00,0.00,0.67,0.67,0.00,0.00,0.67,https://fbref.com/en/players/c4af5889/Chuca,c4af5889,La Liga 2
128,Churripi,ESP,GK,Burgos,29-250,1994,21.0,22.4,37.4,60.0,816.3,663.1,2.29,2.38,96.0,9.71,9.90,98.1,10.4,25.0,41.7,0.00,0.00,0.00,0.00,0.00,1.62,0.14,0.00,0.05,https://fbref.com/en/players/81a606fc/Churripi,81a606fc,La Liga 2
129,Seydouba Cissé,GUI,"MF,FW",Leganés,22-332,2001,9.5,39.3,47.9,82.0,609.1,149.8,20.2,23.2,87.3,14.8,16.5,89.8,2.21,4.42,50.0,0.00,0.06,0.06,-0.06,0.95,3.47,0.63,0.11,4.74,https://fbref.com/en/players/0d13e455/Seydouba-Cisse,0d13e455,La Liga 2
130,Enrique Clemente,ESP,DF,Racing Ferrol,24-310,1999,10.6,47.0,57.0,82.5,1015.9,393.3,13.2,14.4,91.5,26.4,29.8,88.6,7.36,11.9,61.9,0.00,0.03,0.03,-0.03,0.09,2.55,0.19,0.09,2.64,https://fbref.com/en/players/21bf9d41/Enrique-Clemente,21bf9d41,La Liga 2
131,Jesús Clemente,ESP,MF,Eldense,24-007,2000,9.1,17.6,28.2,62.3,248.9,88.8,10.2,13.1,78.2,4.84,7.91,61.1,1.43,3.08,46.4,0.22,0.07,0.04,0.15,0.99,1.65,0.44,0.22,1.87,https://fbref.com/en/players/3409fb23/Jesus-Clemente,3409fb23,La Liga 2
132,Óscar Clemente,ESP,MF,Levante,24-288,1999,6.9,38.7,48.4,79.9,571.2,155.9,22.6,25.5,88.6,13.3,15.9,83.6,1.59,2.90,55.0,0.14,0.07,0.10,0.07,1.30,2.61,1.30,0.43,5.65,https://fbref.com/en/players/9dfdbdeb/Oscar-Clemente,9dfdbdeb,La Liga 2
133,Carlos Clerc,ESP,DF,Elche,31-321,1992,19.8,52.6,66.3,79.4,981.1,376.8,21.7,24.2,89.6,24.8,29.1,85.4,5.56,11.0,50.7,0.05,0.03,0.05,0.03,0.61,6.31,0.35,0.10,6.77,https://fbref.com/en/players/33a61a52/Carlos-Clerc,33a61a52,La Liga 2
134,Diego Collado,ESP,"FW,MF",Villarreal B,22-364,2001,5.8,19.8,25.3,78.2,275.7,45.9,11.7,13.8,85.0,6.21,7.59,81.8,0.86,1.21,71.4,0.00,0.03,0.03,-0.03,1.21,0.69,0.52,0.34,1.55,https://fbref.com/en/players/b3f62bfc/Diego-Collado,b3f62bfc,La Liga 2
135,Santiago Colombatto,ARG,MF,Oviedo,26-356,1997,15.4,51.4,65.8,78.0,996.9,343.4,19.0,21.8,87.2,24.5,28.3,86.5,7.34,13.6,54.1,0.26,0.12,0.18,0.14,1.62,5.91,1.04,0.19,6.88,https://fbref.com/en/players/ad9fdbf3/Santiago-Colombatto,ad9fdbf3,La Liga 2
136,Diego Conde,ESP,GK,Leganés,25-072,1998,18.1,14.5,28.0,51.7,521.7,441.8,1.82,1.82,100.0,5.86,5.91,99.1,6.74,20.1,33.6,0.00,0.00,0.00,0.00,0.06,0.44,0.06,0.00,0.00,https://fbref.com/en/players/4eae5bc4/Diego-Conde,4eae5bc4,La Liga 2
137,Aitor Córdoba,ESP,DF,Burgos,28-232,1995,20.8,33.6,40.5,82.8,679.3,275.3,10.7,11.7,91.4,17.9,20.2,88.6,4.52,7.45,60.6,0.00,0.00,0.01,-0.00,0.10,1.68,0.05,0.00,2.36,https://fbref.com/en/players/42547afa/Aitor-Cordoba,42547afa,La Liga 2
138,José Corpas,ESP,"FW,DF",Eibar,32-185,1991,12.5,30.6,41.8,73.0,488.2,138.5,16.6,19.1,87.0,9.52,12.8,74.4,2.96,5.04,58.7,0.16,0.12,0.10,0.04,1.28,1.60,0.88,0.32,3.68,https://fbref.com/en/players/422b05e3/Jose-Corpas,422b05e3,La Liga 2
139,Álex Corredera,ESP,MF,Tenerife,27-295,1996,19.3,44.0,50.7,86.8,731.3,185.4,21.1,23.0,91.9,18.5,19.9,93.2,3.32,5.39,61.5,0.05,0.11,0.13,-0.06,1.35,3.73,0.67,0.16,5.65,https://fbref.com/en/players/b3a2168d/Alex-Corredera,b3a2168d,La Liga 2
140,David Costas,ESP,DF,Oviedo,28-288,1995,17.4,50.7,59.9,84.6,1100.8,374.0,12.0,14.1,84.6,29.9,32.2,92.9,8.39,12.5,67.0,0.06,0.03,0.01,0.03,0.23,2.99,0.06,0.06,3.39,https://fbref.com/en/players/545e2f01/David-Costas,545e2f01,La Liga 2
141,Enol Coto,ESP,DF,Sporting Gijón,22-291,2001,1.4,57.1,64.3,88.9,982.9,327.1,29.3,32.1,91.1,17.9,20.0,89.3,7.86,9.29,84.6,0.00,0.00,0.00,0.00,0.71,2.86,0.71,0.00,3.57,https://fbref.com/en/players/06af1c11/Enol-Coto,06af1c11,La Liga 2
142,Sergio Cubero Ezcurra,ESP,DF,Racing Ferrol,24-125,1999,10.5,43.6,57.2,76.2,767.9,256.0,17.8,21.3,83.5,21.5,25.7,83.7,3.52,7.62,46.3,0.00,0.05,0.04,-0.05,0.67,4.38,0.38,0.19,6.57,https://fbref.com/en/players/d858d079/Sergio-Cubero-Ezcurra,d858d079,La Liga 2
143,Cuenca,ESP,FW,Zaragoza,21-062,2002,0.0,7,7,100.0,144,15,2,2,100.0,5,5,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,1,https://fbref.com/en/players/ec14bc12/Cuenca,ec14bc12,La Liga 2
144,Pablo Cuñat,ESP,GK,Amorebieta,21-255,2002,17.0,21.3,35.3,60.3,712.9,567.5,3.12,3.18,98.1,9.06,9.29,97.5,9.06,22.4,40.5,0.00,0.00,0.01,0.00,0.00,1.24,0.00,0.00,0.00,https://fbref.com/en/players/a9ab3b32/Pablo-Cunat,a9ab3b32,La Liga 2
145,Curro,ESP,"FW,MF",Burgos,28-005,1996,19.8,31.8,43.7,72.6,568.8,154.8,14.9,17.8,83.8,11.6,14.4,80.4,4.04,7.73,52.3,0.15,0.21,0.24,-0.06,1.92,3.54,1.11,0.10,4.55,https://fbref.com/en/players/f9a225f5/Curro,f9a225f5,La Liga 2
146,Cosimo Marco Da Graca,ITA,"FW,MF",Amorebieta,21-252,2002,4.9,8.98,13.3,67.7,121.0,10.8,4.29,6.12,70.0,2.86,3.67,77.8,0.41,0.61,66.7,0.00,0.02,0.02,-0.02,0.41,0.00,0.41,0.00,0.61,https://fbref.com/en/players/32f76907/Cosimo-Marco-Da-Graca,32f76907,La Liga 2
147,Toni Datković,CRO,DF,Albacete,30-063,1993,3.6,19.4,26.1,74.5,355.6,136.9,5.83,6.67,87.5,13.1,15.6,83.9,0.56,3.61,15.4,0.00,0.03,0.00,-0.03,0.28,1.67,0.00,0.00,2.22,https://fbref.com/en/players/0893e14b/Toni-Datkovic,0893e14b,La Liga 2
148,Toni Datković,CRO,DF,Cartagena,30-063,1993,1.0,45.0,53.0,84.9,906.0,301.0,12.0,14.0,85.7,28.0,29.0,96.6,5.00,8.00,62.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,https://fbref.com/en/players/0893e14b/Toni-Datkovic,0893e14b,La Liga 2
149,Konrad De La Fuente,USA,"FW,MF",Eibar,22-176,2001,0.8,13.8,20.0,68.8,133.8,7.50,12.5,17.5,71.4,1.25,1.25,100.0,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/4b77bb89/Konrad-De-La-Fuente,4b77bb89,La Liga 2
150,Alberto Del Moral,ESP,"MF,DF",Villarreal B,23-172,2000,13.9,46.3,55.8,83.0,805.5,273.2,21.2,24.1,87.8,20.9,23.5,88.7,3.60,5.76,62.5,0.00,0.02,0.02,-0.02,0.72,4.03,0.29,0.07,4.53,https://fbref.com/en/players/84a85b48/Alberto-Del-Moral,84a85b48,La Liga 2
151,Moisés Delgado,ESP,DF,Racing Ferrol,29-265,1994,10.8,38.5,50.3,76.6,715.0,325.0,13.9,15.5,89.8,19.7,24.0,82.2,4.26,8.15,52.3,0.00,0.05,0.05,-0.05,0.93,5.09,1.02,0.93,4.07,https://fbref.com/en/players/248c409d/Moises-Delgado,248c409d,La Liga 2
152,Julián Delmás,ESP,DF,Racing Ferrol,28-263,1995,10.8,45.4,59.7,76.0,813.1,370.6,20.6,23.2,88.8,18.6,22.6,82.4,5.28,11.5,46.0,0.00,0.04,0.06,-0.04,0.74,3.89,0.56,0.19,5.46,https://fbref.com/en/players/70283ec6/Julian-Delmas,70283ec6,La Liga 2
153,Derick,BRA,"DF,MF",Eldense,30-129,1993,6.4,21.4,33.0,64.9,367.7,150.5,10.8,12.3,87.3,8.13,13.3,61.2,2.34,6.09,38.5,0.00,0.00,0.02,0.00,0.16,1.25,0.63,0.47,1.72,https://fbref.com/en/players/cb1580aa/Derick,cb1580aa,La Liga 2
154,Diego,ESP,FW,Leganés,23-265,2000,16.3,10.2,18.3,55.5,138.5,27.5,6.01,9.45,63.6,2.94,5.64,52.2,0.43,1.04,41.2,0.00,0.07,0.04,-0.07,0.61,0.49,0.49,0.06,1.29,https://fbref.com/en/players/b85a5126/Diego,b85a5126,La Liga 2
155,Landry Dimata,BEL,"FW,MF",Espanyol,26-129,1997,0.5,14.0,18.0,77.8,150.0,36.0,8.00,10.0,80.0,4.00,4.00,100.0,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,https://fbref.com/en/players/b5f63410/Landry-Dimata,b5f63410,La Liga 2
156,Mohammed Djetei,CMR,DF,Albacete,29-143,1994,14.9,40.0,48.9,81.9,800.8,242.5,11.9,13.9,85.5,22.8,25.5,89.2,4.90,8.19,59.8,0.00,0.00,0.01,0.00,0.00,2.62,0.07,0.00,2.42,https://fbref.com/en/players/209c123e/Mohammed-Djetei,209c123e,La Liga 2
157,Naïs Djouahra,FRA,"MF,FW",Leganés,24-046,1999,7.3,22.1,31.2,70.6,328.9,83.2,13.0,14.9,87.2,6.71,8.77,76.6,1.64,5.21,31.6,0.14,0.03,0.04,0.11,0.55,1.37,0.55,0.00,3.01,https://fbref.com/en/players/3594a357/Nais-Djouahra,3594a357,La Liga 2
158,John Donald,ESP,MF,Elche,23-131,2000,0.3,26.7,36.7,72.7,573.3,86.7,3.33,3.33,100.0,20.0,23.3,85.7,3.33,6.67,50.0,0.00,0.00,0.00,0.00,0.00,0.00,3.33,0.00,3.33,https://fbref.com/en/players/5e95c000/John-Donald,5e95c000,La Liga 2
159,Josué Dorrio,ESP,"MF,FW",Amorebieta,29-311,1994,17.6,18.9,27.9,67.6,288.9,83.8,10.5,12.6,83.3,5.17,7.10,72.8,1.93,5.06,38.2,0.34,0.24,0.20,0.10,2.05,1.08,0.91,0.63,1.59,https://fbref.com/en/players/8dffe3d5/Josue-Dorrio,8dffe3d5,La Liga 2
160,Marc-Olivier Doué,FRA,"MF,FW",Eldense,23-089,2000,0.7,31.4,40.0,78.6,535.7,138.6,15.7,15.7,100.0,10.0,15.7,63.6,4.29,7.14,60.0,0.00,0.00,0.00,0.00,2.86,2.86,1.43,1.43,4.29,https://fbref.com/en/players/b93b1fb7/Marc-Olivier-Doue,b93b1fb7,La Liga 2
161,Ivan Durdov,CRO,FW,CD Mirandés,23-175,2000,4.0,6.75,13.3,50.9,102.5,14.3,3.25,5.50,59.1,2.75,5.25,52.4,0.50,0.75,66.7,0.00,0.13,0.03,-0.13,1.50,0.00,0.50,0.00,0.75,https://fbref.com/en/players/5abada7a/Ivan-Durdov,5abada7a,La Liga 2
162,Ryan Edwards,AUS,"MF,FW",Amorebieta,30-052,1993,10.1,15.9,24.3,65.7,262.5,52.9,8.32,10.9,76.4,5.35,8.12,65.9,1.68,2.38,70.8,0.00,0.02,0.02,-0.02,0.59,1.39,0.10,0.00,1.68,https://fbref.com/en/players/3791c2c6/Ryan-Edwards,3791c2c6,La Liga 2
