Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Referee,Match Report,Notes
2023-01-29,19:15,Primera Div,Matchweek 1,Sun,Home,D,0,0,Sarmiento,0.7,0.2,64,,Jorge Carranza,4-4-2,Andrés Merlos,Match Report,
2023-02-05,21:30,Primera Div,Matchweek 2,Sun,Away,W,2,0,CA Unión,1.3,0.4,40,,Jorge Carranza,4-4-2,Jorge Baliño,Match Report,
2023-02-12,21:30,Primera Div,Matchweek 3,Sun,Home,D,0,0,CA Huracán,0.4,0.7,47,,Jorge Carranza,4-3-1-2,Luis Lobo Medina,Match Report,
2023-02-17,18:00,Primera Div,Matchweek 4,Fri,Away,L,0,2,Gimnasia ELP,0.7,1.8,66,,Jorge Carranza,4-3-1-2,Hernán Mastrángelo,Match Report,
2023-02-26,21:30,Primera Div,Matchweek 5,Sun,Home,W,3,1,Newell's OB,2.3,0.9,30,,Jorge Carranza,4-4-2,Silvio Trucco,Match Report,
2023-03-05,17:00,Primera Div,Matchweek 6,Sun,Away,D,2,2,Independiente,1.8,2.2,52,,Jorge Carranza,4-4-2,Nicolás Ramírez,Match Report,
2023-03-10,21:00,Primera Div,Matchweek 7,Fri,Home,D,1,1,Tucumán,1.7,0.7,38,,Jorge Carranza,4-4-2,Sebastían Zunino,Match Report,
2023-03-19,19:00,Primera Div,Matchweek 8,Sun,Away,W,3,2,Boca Juniors,1.6,1.8,27,,Jorge Carranza,4-4-2,Jorge Baliño,Match Report,
2023-04-02,16:30,Primera Div,Matchweek 9,Sun,Home,L,0,3,Talleres,1.9,1.1,55,,Jorge Carranza,4-4-2,Facundo Tello,Match Report,
2023-04-07,19:00,Primera Div,Matchweek 10,Fri,Away,L,0,1,Platense,0.7,1.1,59,,Jorge Carranza,4-2-3-1,Nicolás Ramírez,Match Report,
2023-04-11,21:30,Primera Div,Matchweek 11,Tue,Home,W,1,0,Vélez Sarsfield,0.5,0.2,43,,Jorge Carranza,4-4-2,Silvio Trucco,Match Report,
2023-04-15,16:30,Primera Div,Matchweek 12,Sat,Away,L,0,1,Defensa y Just,1.0,1.5,57,,Jorge Carranza,4-4-2,Nazareno Arasa,Match Report,
2023-04-23,17:30,Primera Div,Matchweek 13,Sun,Home,D,1,1,Banfield,1.2,1.7,64,,Jorge Carranza,4-4-2,Jorge Baliño,Match Report,
2023-04-29,19:00,Primera Div,Matchweek 14,Sat,Home,L,0,2,CC Córdoba,1.9,1.0,60,,Jorge Carranza,4-4-2,Facundo Tello,Match Report,
2023-05-05,15:30,Primera Div,Matchweek 15,Fri,Away,L,0,3,Barracas Central,1.7,1.3,63,,Jorge Carranza,4-1-4-1,Nicolás Lamolina,Match Report,
2023-05-13,20:30,Primera Div,Matchweek 16,Sat,Home,W,1,0,Colón,2.3,0.3,57,,Jorge Carranza,4-1-2-1-2◆,Luis Lobo Medina,Match Report,
