Rk,Player,Nation,Pos,Squad,Age,Born,90s,Total_Cmp,Total_Att,Total_Cmp%,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,Ast,xAG,Expected_xA,Expected_A-xAG,KP,1/3,PPA,CrsPA,PrgP,Player Link_,Player ID_,Competition
11,Mohamed Aidara,CIV,"DF,FW",Vizela,25,1996,2.7,32.6,37.8,86.3,575.6,205.6,10.4,10.7,96.6,18.1,19.3,94.2,2.59,5.93,43.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.74,https://fbref.com/en/players/09c61cb2/Mohamed-Aidara,09c61cb2,Primeira Liga
12,Alemão,BRA,DF,Portimonense,19,2002,4.0,52.3,61.0,85.7,991.0,419.3,19.8,20.5,96.3,25.5,28.0,91.1,6.00,9.75,61.5,0.00,0.00,0.00,0.00,0.00,2.50,0.00,0.00,2.75,https://fbref.com/en/players/a23b8218/Alemao,a23b8218,Primeira Liga
13,Sotiris Alexandropoulos,GRE,MF,Sporting CP,20,2001,1.2,39.2,51.7,75.8,586.7,162.5,27.5,29.2,94.3,5.83,11.7,50.0,4.17,5.00,83.3,0.00,0.08,0.08,-0.08,0.83,4.17,0.00,0.00,5.00,https://fbref.com/en/players/4288f249/Sotiris-Alexandropoulos,4288f249,Primeira Liga
14,Ali Alipour,IRN,"FW,MF",Gil Vicente FC,26,1995,5.9,17.6,26.4,66.7,236.3,38.5,11.9,14.9,79.5,5.25,7.80,67.4,0.34,0.85,40.0,0.17,0.19,0.14,-0.02,0.85,0.51,0.34,0.00,1.36,https://fbref.com/en/players/488ee64c/Ali-Alipour,488ee64c,Primeira Liga
15,Allano,BRA,"FW,MF",Santa Clara,27,1995,12.6,26.0,39.1,66.3,416.5,112.6,13.9,17.5,79.5,9.37,13.0,72.0,1.90,5.32,35.8,0.00,0.07,0.10,-0.07,0.87,2.54,1.19,0.56,3.25,https://fbref.com/en/players/9c1245f8/Allano,9c1245f8,Primeira Liga
16,Domingos André Ribeiro Almeida,POR,MF,Vitória,22,2000,2.6,35.8,41.5,86.1,561.5,172.3,18.8,20.0,94.2,12.7,15.0,84.6,2.31,3.08,75.0,0.77,0.31,0.27,0.46,1.15,4.62,0.38,0.00,5.00,https://fbref.com/en/players/e6697917/Domingos-Andre-Ribeiro-Almeida,e6697917,Primeira Liga
17,Jordi Almeida,BRA,GK,Paços,28,1993,6.0,19.3,32.3,59.8,494.5,326.3,3.67,4.00,91.7,10.3,10.5,98.4,5.17,17.3,29.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/774af19d/Jordi-Almeida,774af19d,Primeira Liga
18,Alejandro Alvarado Jr.,USA,"FW,MF",Vizela,19,2003,0.8,12.5,23.8,52.6,190.0,71.3,5.00,10.0,50.0,5.00,7.50,66.7,1.25,1.25,100.0,0.00,0.00,0.00,0.00,0.00,1.25,0.00,0.00,2.50,https://fbref.com/en/players/14c93be3/Alejandro-Alvarado-Jr,14c93be3,Primeira Liga
19,Pedro Álvaro,POR,DF,Estoril,22,2000,28.6,45.7,53.6,85.3,1013.9,345.2,10.5,11.3,92.6,28.0,29.8,94.1,7.06,11.6,60.8,0.00,0.01,0.01,-0.01,0.17,2.24,0.10,0.00,2.83,https://fbref.com/en/players/00a2c297/Pedro-Alvaro,00a2c297,Primeira Liga
20,Luís Alves,POR,DF,Paços,20,2001,4.1,32.7,42.9,76.1,562.2,212.0,14.6,15.9,92.3,14.1,16.8,84.1,2.68,7.07,37.9,0.00,0.00,0.12,0.00,0.24,2.68,0.73,0.00,2.68,https://fbref.com/en/players/2102b074/Luis-Alves,2102b074,Primeira Liga
21,Pedro Amaral,POR,DF,Rio Ave,24,1997,11.0,45.8,61.6,74.3,924.0,335.9,15.9,18.9,84.1,23.0,27.7,83.0,6.55,12.4,52.9,0.18,0.05,0.08,0.13,1.09,3.82,0.91,0.55,4.00,https://fbref.com/en/players/8dbc3f20/Pedro-Amaral,8dbc3f20,Primeira Liga
22,André Amaro,POR,DF,Vitória,19,2002,26.2,38.2,44.2,86.4,763.5,275.3,12.1,13.6,89.0,20.8,22.6,91.9,5.11,7.06,72.4,0.04,0.01,0.01,0.03,0.19,2.33,0.08,0.04,2.94,https://fbref.com/en/players/cdb9b8f2/Andre-Amaro,cdb9b8f2,Primeira Liga
23,Anderson,BRA,FW,Vitória,24,1997,15.0,7.47,12.3,60.5,94.0,20.3,5.20,7.53,69.0,1.33,2.27,58.8,0.40,0.40,100.0,0.00,0.03,0.01,-0.03,0.40,0.73,0.13,0.00,1.00,https://fbref.com/en/players/faf30cda/Anderson,faf30cda,Primeira Liga
24,Anderson,BRA,"FW,MF",Portimonense,24,1998,4.2,26.4,33.3,79.3,366.7,109.3,15.2,16.9,90.1,7.14,9.05,78.9,1.67,2.38,70.0,0.00,0.24,0.07,-0.24,1.90,2.38,1.43,0.71,3.81,https://fbref.com/en/players/4242a0a1/Anderson,4242a0a1,Primeira Liga
25,Anderson,BRA,"MF,FW",Casa Pia,23,1998,0.3,10.0,16.7,60.0,166.7,40.0,6.67,6.67,100.0,3.33,3.33,100.0,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,3.33,0.00,3.33,https://fbref.com/en/players/9dc5810c/Anderson,9dc5810c,Primeira Liga
26,Léo Andrade,BRA,DF,Marítimo,24,1998,11.8,35.2,43.7,80.4,682.6,320.6,13.1,14.6,89.5,17.0,19.4,87.8,4.58,8.14,56.3,0.00,0.00,0.01,0.00,0.08,1.61,0.08,0.00,1.86,https://fbref.com/en/players/070eb3e3/Leo-Andrade,070eb3e3,Primeira Liga
27,André André,POR,MF,Vitória,32,1989,15.0,42.3,48.9,86.6,705.3,200.1,20.7,22.7,91.2,16.9,18.8,89.7,3.73,5.20,71.8,0.00,0.10,0.11,-0.10,1.00,4.87,0.93,0.27,6.47,https://fbref.com/en/players/9f31b1d3/Andre-Andre,9f31b1d3,Primeira Liga
28,Andrew,BRA,GK,Gil Vicente FC,21,2001,23.7,32.1,40.0,80.2,818.6,539.3,6.41,6.41,100.0,16.5,16.8,98.5,8.99,16.6,54.2,0.00,0.00,0.00,0.00,0.00,0.25,0.00,0.00,0.00,https://fbref.com/en/players/40406a00/Andrew,40406a00,Primeira Liga
29,Andrezinho,POR,"FW,MF",Santa Clara,25,1996,6.0,26.7,34.7,76.9,405.5,142.7,13.8,16.7,83.0,9.00,11.3,79.4,2.17,4.67,46.4,0.00,0.18,0.18,-0.18,2.00,1.83,1.50,0.33,4.00,https://fbref.com/en/players/b5f64a52/Andrezinho,b5f64a52,Primeira Liga
30,Paulo Vítor Fagundes dos Anjos,BRA,GK,Chaves,33,1988,30.0,25.0,34.1,73.3,725.2,557.3,4.20,4.20,100.0,11.8,12.3,95.9,8.93,17.5,51.1,0.00,0.00,0.00,0.00,0.07,0.57,0.03,0.00,0.00,https://fbref.com/en/players/077977c0/Paulo-Vitor-Fagundes-dos-Anjos,077977c0,Primeira Liga
31,Carnejy Antoine,HAI,"FW,MF",Casa Pia,31,1991,1.4,18.6,27.9,66.7,266.4,74.3,11.4,16.4,69.6,5.00,7.86,63.6,1.43,1.43,100.0,0.00,0.07,0.14,-0.07,1.43,1.43,2.14,0.71,3.57,https://fbref.com/en/players/9e3da47c/Carnejy-Antoine,9e3da47c,Primeira Liga
32,Antony,BRA,"FW,MF",Arouca,20,2001,26.4,18.1,24.7,73.6,255.2,62.3,10.2,12.8,79.5,6.21,7.77,80.0,0.80,1.48,53.8,0.04,0.10,0.09,-0.06,1.10,1.17,0.61,0.11,2.16,https://fbref.com/en/players/6a2381f7/Antony,6a2381f7,Primeira Liga
33,Vitorino Antunes,POR,DF,Paços,35,1987,29.6,42.2,58.7,71.8,778.3,353.7,19.4,21.8,89.1,16.8,21.7,77.4,5.37,12.4,43.2,0.07,0.10,0.09,-0.03,1.08,3.82,0.74,0.47,4.97,https://fbref.com/en/players/3e4f735d/Vitorino-Antunes,3e4f735d,Primeira Liga
34,Bilel Aouacheria,FRA,"FW,MF",Gil Vicente FC,28,1994,8.3,18.2,26.5,68.6,248.2,75.1,10.2,11.9,85.9,5.66,8.43,67.1,0.60,1.93,31.3,0.12,0.08,0.07,0.04,0.60,1.57,0.84,0.24,2.65,https://fbref.com/en/players/77bbc5b1/Bilel-Aouacheria,77bbc5b1,Primeira Liga
35,Wilinton Aponzá,COL,MF,Portimonense,22,2000,0.0,1,1,100.0,6,6,1,1,100.0,0,0,,0,0,,0,0.0,0.0,0.0,0,0,1,0,1,https://fbref.com/en/players/6d058717/Wilinton-Aponza,6d058717,Primeira Liga
36,Mizuki Arai,JPN,"FW,MF",Gil Vicente FC,25,1997,3.3,20.3,33.6,60.4,296.4,80.9,13.0,15.5,84.3,5.15,9.39,54.8,0.91,4.24,21.4,0.00,0.09,0.18,-0.09,1.21,0.91,1.52,0.91,2.12,https://fbref.com/en/players/731f081b/Mizuki-Arai,731f081b,Primeira Liga
37,Henrique Araújo,POR,"MF,FW",Benfica,20,2002,0.8,18.8,23.8,78.9,331.3,72.5,7.50,11.3,66.7,10.0,10.0,100.0,1.25,1.25,100.0,0.00,0.13,0.00,-0.13,1.25,2.50,1.25,0.00,5.00,https://fbref.com/en/players/353eb529/Henrique-Araujo,353eb529,Primeira Liga
38,Tiago Araújo,POR,"DF,FW",Estoril,21,2001,9.8,28.9,44.0,65.7,579.4,217.1,12.3,15.6,79.1,12.1,16.1,75.3,4.08,9.69,42.1,0.00,0.04,0.05,-0.04,0.71,1.73,0.92,0.82,2.65,https://fbref.com/en/players/1b54edb3/Tiago-Araujo,1b54edb3,Primeira Liga
39,Tomás Araújo,POR,DF,Gil Vicente FC,20,2002,20.8,54.2,63.2,85.7,1099.0,429.6,16.0,18.0,88.8,31.0,33.9,91.2,6.78,9.95,68.1,0.10,0.06,0.05,0.03,0.72,4.42,0.29,0.00,4.23,https://fbref.com/en/players/0fa11d7d/Tomas-Araujo,0fa11d7d,Primeira Liga
40,Arthur,BRA,"FW,MF",Estoril,24,1998,3.1,15.5,22.9,67.6,280.0,54.5,8.06,10.3,78.1,5.48,6.77,81.0,1.94,3.87,50.0,0.32,0.03,0.16,0.29,0.65,1.61,1.29,0.00,2.26,https://fbref.com/en/players/184ad240/Arthur,184ad240,Primeira Liga
41,Arthur,BRA,"MF,DF",Sporting CP,24,1998,8.9,46.5,58.0,80.2,738.4,136.7,25.1,27.4,91.4,17.2,21.6,79.7,3.26,5.73,56.9,0.22,0.24,0.21,-0.01,1.46,1.35,1.80,0.67,4.49,https://fbref.com/en/players/184ad240/Arthur,184ad240,Primeira Liga
42,Gustavo Assuncao,POR,MF,Famalicão,22,2000,10.6,39.8,49.3,80.7,725.3,179.3,16.8,19.5,86.0,17.1,19.5,87.4,4.72,7.64,61.7,0.09,0.08,0.06,0.02,0.75,3.40,0.28,0.09,3.96,https://fbref.com/en/players/065c8786/Gustavo-Assuncao,065c8786,Primeira Liga
43,Otavio Ataide,BRA,DF,Famalicão,20,2002,7.9,41.1,49.4,83.3,908.2,343.5,11.5,13.0,88.3,21.9,24.3,90.1,7.22,9.62,75.0,0.00,0.01,0.01,-0.01,0.38,2.78,0.13,0.13,2.66,https://fbref.com/en/players/6f22e535/Otavio-Ataide,6f22e535,Primeira Liga
44,Leo Augusto Pereira,BRA,"MF,FW",Marítimo,22,2000,5.9,12.4,21.0,58.9,182.0,38.3,7.29,9.15,79.6,4.07,7.12,57.1,0.68,1.53,44.4,0.00,0.03,0.05,-0.03,0.85,0.51,0.51,0.17,1.53,https://fbref.com/en/players/a3818875/Leo-Augusto-Pereira,a3818875,Primeira Liga
45,Fredrik Aursnes,NOR,"FW,MF",Benfica,26,1995,23.9,59.0,69.3,85.1,974.5,279.7,28.7,31.3,91.7,21.8,24.9,87.9,5.73,8.37,68.5,0.17,0.13,0.15,0.04,1.13,6.74,1.42,0.21,8.45,https://fbref.com/en/players/f0677ed7/Fredrik-Aursnes,f0677ed7,Primeira Liga
46,Matheus Babi,BRA,FW,Santa Clara,25,1997,15.1,11.1,17.9,61.6,131.3,25.4,6.75,9.47,71.3,2.78,4.11,67.7,0.26,0.73,36.4,0.07,0.08,0.05,-0.01,0.53,0.79,0.13,0.00,1.06,https://fbref.com/en/players/f48cff2c/Matheus-Babi,f48cff2c,Primeira Liga
47,Miguel Baeza,ESP,"MF,FW",Rio Ave,22,2000,12.0,27.8,35.3,78.5,437.1,100.7,14.9,17.2,86.9,9.08,11.1,82.0,2.50,4.58,54.5,0.08,0.09,0.08,-0.01,1.00,2.83,0.58,0.25,3.50,https://fbref.com/en/players/a98f3cbf/Miguel-Baeza,a98f3cbf,Primeira Liga
48,Alexander Bah,DEN,DF,Benfica,24,1997,20.9,58.9,74.7,78.8,980.7,355.1,27.7,32.0,86.5,24.7,30.0,82.5,4.64,8.23,56.4,0.19,0.26,0.20,-0.07,1.53,5.12,2.25,1.05,5.65,https://fbref.com/en/players/78f21137/Alexander-Bah,78f21137,Primeira Liga
49,Jason Bahamboula,FRA,MF,Vitória,21,2001,0.1,0.00,20.0,0.0,0.00,0.00,0.00,10.0,0.0,0.00,10.0,0.0,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/1f01506c/Jason-Bahamboula,1f01506c,Primeira Liga
50,Ibrahima Bamba,CIV,"DF,MF",Vitória,20,2002,25.8,31.4,37.8,83.0,628.4,213.6,9.53,10.8,88.2,17.5,19.0,91.9,3.84,6.32,60.7,0.00,0.01,0.01,-0.01,0.16,1.98,0.04,0.04,1.86,https://fbref.com/en/players/09327ec3/Ibrahima-Bamba,09327ec3,Primeira Liga
51,Daniel Bandeira,POR,MF,Vitória,22,2000,18.3,43.5,51.1,85.0,719.6,199.6,19.9,22.6,88.1,18.1,20.1,89.9,3.50,5.08,68.8,0.00,0.05,0.04,-0.05,0.66,4.64,0.66,0.05,5.74,https://fbref.com/en/players/56fca564/Daniel-Bandeira,56fca564,Primeira Liga
52,Simon Banza,COD,FW,Braga,25,1996,16.1,11.8,17.6,66.9,162.2,29.3,7.14,9.81,72.8,3.11,4.72,65.8,0.62,0.81,76.9,0.12,0.07,0.07,0.05,0.93,0.81,0.37,0.00,1.30,https://fbref.com/en/players/be47b750/Simon-Banza,be47b750,Primeira Liga
53,Romário Baró,POR,"MF,FW",Casa Pia,22,2000,10.4,23.0,28.0,82.1,366.0,106.4,11.9,13.3,89.9,8.85,10.4,85.2,1.54,2.21,69.6,0.10,0.16,0.15,-0.07,1.15,2.21,0.58,0.00,3.65,https://fbref.com/en/players/a4e16ab4/Romario-Baro,a4e16ab4,Primeira Liga
54,Gabriel Batista,BRA,GK,Santa Clara,24,1998,26.0,21.5,34.5,62.4,783.8,634.4,2.19,2.19,100.0,7.58,7.77,97.5,11.7,24.2,48.4,0.00,0.00,0.00,-0.00,0.04,1.08,0.04,0.00,0.00,https://fbref.com/en/players/20575487/Gabriel-Batista,20575487,Primeira Liga
55,Ricardo Batista,POR,GK,Casa Pia,35,1986,31.0,20.9,32.5,64.4,623.6,449.1,3.16,3.19,99.0,10.5,10.6,98.8,7.19,18.4,39.1,0.00,0.00,0.00,0.00,0.00,0.48,0.00,0.00,0.00,https://fbref.com/en/players/abef8824/Ricardo-Batista,abef8824,Primeira Liga
56,Dylan Batubinsika,COD,DF,Famalicão,26,1996,2.0,47.5,51.5,92.2,1087.0,321.0,10.0,10.5,95.2,27.0,29.5,91.5,10.0,11.0,90.9,0.00,0.00,0.00,0.00,0.00,3.50,0.00,0.00,4.50,https://fbref.com/en/players/37d39918/Dylan-Batubinsika,37d39918,Primeira Liga
57,Batxi,ANG,"FW,MF",Chaves,24,1998,3.6,17.5,25.0,70.0,314.4,106.9,8.61,10.6,81.6,6.11,8.61,71.0,2.50,3.89,64.3,0.28,0.28,0.22,0.00,3.61,1.39,1.39,0.56,2.78,https://fbref.com/en/players/eca0eede/Batxi,eca0eede,Primeira Liga
58,Clésio Baúque,MOZ,"MF,DF",Marítimo,27,1994,0.7,8.57,18.6,46.2,145.7,65.7,2.86,2.86,100.0,5.71,12.9,44.4,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/c9b32c60/Clesio-Bauque,c9b32c60,Primeira Liga
59,Héctor Bellerín,ESP,"DF,MF",Sporting CP,27,1995,4.9,51.6,63.5,81.4,774.5,259.8,29.8,32.9,90.7,17.6,21.2,82.7,2.45,3.88,63.2,0.00,0.16,0.12,-0.16,1.22,4.08,1.63,0.20,6.33,https://fbref.com/en/players/f874dd44/Hector-Bellerin,f874dd44,Primeira Liga
60,Stefano Beltrame,ITA,MF,Marítimo,29,1993,11.7,24.6,33.7,73.1,421.5,107.3,12.1,14.3,85.0,8.46,11.0,76.7,2.82,5.47,51.6,0.00,0.07,0.04,-0.07,1.45,2.48,0.51,0.17,4.19,https://fbref.com/en/players/b50a9c75/Stefano-Beltrame,b50a9c75,Primeira Liga
61,Gilson Benchimol,CPV,FW,Estoril,20,2001,3.4,12.6,19.4,65.2,178.8,27.6,7.94,10.9,73.0,3.24,5.00,64.7,0.59,1.47,40.0,0.29,0.03,0.00,0.26,0.88,0.29,0.29,0.00,0.88,https://fbref.com/en/players/eae26fce/Gilson-Benchimol,eae26fce,Primeira Liga
62,Beni,ANG,MF,Casa Pia,20,2002,10.4,32.9,38.2,86.1,542.7,145.0,15.4,17.1,89.9,13.8,14.7,94.1,2.21,3.65,60.5,0.10,0.09,0.07,0.01,1.44,3.08,0.19,0.10,3.94,https://fbref.com/en/players/2ca7a245/Beni,2ca7a245,Primeira Liga
63,Benny,POR,"FW,MF",Chaves,22,2000,13.6,19.9,29.3,67.7,292.0,108.1,11.7,13.9,84.1,6.32,9.12,69.4,1.25,3.68,34.0,0.29,0.24,0.20,0.06,1.84,1.69,1.91,0.74,3.09,https://fbref.com/en/players/6cb8db0f/Benny,6cb8db0f,Primeira Liga
64,Berna,POR,MF,Boavista,18,2003,0.1,0.00,0.00,,0.00,0.00,0.00,0.00,,0.00,0.00,,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/b9ab1df7/Berna,b9ab1df7,Primeira Liga
65,Paulo Bernardo,POR,MF,Paços,20,2002,8.4,26.3,33.0,79.8,447.9,126.8,13.1,15.7,83.3,8.93,11.1,80.6,3.10,3.69,83.9,0.24,0.04,0.02,0.20,0.83,2.74,0.24,0.24,3.21,https://fbref.com/en/players/4142f132/Paulo-Bernardo,4142f132,Primeira Liga
66,Celton Biai,POR,GK,Vitória,21,2000,5.0,20.0,31.0,64.5,601.2,445.0,2.80,3.00,93.3,9.60,10.0,96.0,7.60,17.8,42.7,0.00,0.00,0.00,0.00,0.00,0.60,0.20,0.00,0.00,https://fbref.com/en/players/545599ea/Celton-Biai,545599ea,Primeira Liga
67,Pedro Bicalho,BRA,"MF,FW",Santa Clara,21,2001,2.1,21.4,35.2,60.8,371.9,89.0,8.10,11.4,70.8,10.0,12.4,80.8,2.38,8.57,27.8,0.00,0.00,0.05,0.00,0.48,4.29,0.48,0.48,1.43,https://fbref.com/en/players/f35cb8a4/Pedro-Bicalho,f35cb8a4,Primeira Liga
68,Emmanuel Boateng,GHA,"FW,MF",Rio Ave,26,1996,20.7,9.52,13.5,70.6,125.6,22.9,5.85,7.15,81.8,2.46,3.48,70.8,0.39,0.72,53.3,0.00,0.07,0.03,-0.07,0.68,0.43,0.29,0.05,0.77,https://fbref.com/en/players/2e23c66b/Emmanuel-Boateng,2e23c66b,Primeira Liga
69,Kennedy Boateng,TOG,DF,Santa Clara,25,1996,25.7,33.1,41.4,79.9,700.5,241.9,9.53,11.4,83.6,18.4,21.3,86.3,5.02,7.70,65.2,0.00,0.01,0.01,-0.01,0.12,1.13,0.00,0.00,1.60,https://fbref.com/en/players/8ac5a646/Kennedy-Boateng,8ac5a646,Primeira Liga
70,Victor Bobsin,BRA,MF,Santa Clara,22,2000,17.9,32.3,41.7,77.4,641.6,221.3,13.3,16.1,82.6,12.7,14.7,86.3,5.47,8.55,64.1,0.06,0.04,0.04,0.01,0.61,4.47,0.50,0.06,5.47,https://fbref.com/en/players/572a8297/Victor-Bobsin,572a8297,Primeira Liga
71,Bolgado,BRA,DF,Casa Pia,23,1998,5.4,29.3,35.4,82.7,610.2,185.6,8.52,10.0,85.2,16.3,18.1,89.8,4.26,6.67,63.9,0.00,0.00,0.02,0.00,0.19,1.67,0.00,0.00,2.04,https://fbref.com/en/players/b58b9c34/Bolgado,b58b9c34,Primeira Liga
72,Kiko Bondoso,POR,"FW,MF",Vizela,26,1995,31.6,22.2,30.5,73.0,323.0,97.8,13.4,16.0,83.8,6.30,8.48,74.3,1.39,2.44,57.1,0.09,0.15,0.14,-0.05,1.58,2.37,1.17,0.19,3.70,https://fbref.com/en/players/eb60757f/Kiko-Bondoso,eb60757f,Primeira Liga
73,Eduardo Borges,POR,MF,Chaves,22,2000,0.4,40.0,50.0,80.0,577.5,185.0,30.0,32.5,92.3,5.00,7.50,66.7,5.00,5.00,100.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/48e49a24/Eduardo-Borges,48e49a24,Primeira Liga
74,Gonçalo Borges,POR,"FW,MF",Porto,21,2001,1.3,21.5,37.7,57.1,301.5,121.5,13.1,17.7,73.9,6.92,12.3,56.3,0.77,3.85,20.0,0.00,0.23,0.23,-0.23,1.54,1.54,0.77,0.77,4.62,https://fbref.com/en/players/4d1c4a5d/Goncalo-Borges,4d1c4a5d,Primeira Liga
75,Cristian Borja,COL,DF,Braga,29,1993,7.6,45.4,57.4,79.1,731.4,257.5,22.4,25.7,87.2,19.1,22.6,84.3,2.76,5.26,52.5,0.00,0.14,0.05,-0.14,1.18,4.61,1.18,0.53,4.61,https://fbref.com/en/players/9d7d5334/Cristian-Borja,9d7d5334,Primeira Liga
76,Róbert Boženík,SVK,FW,Boavista,22,1999,10.8,12.0,16.2,74.3,203.3,24.4,5.74,7.22,79.5,3.89,5.00,77.8,1.67,1.94,85.7,0.09,0.04,0.02,0.06,1.11,0.65,0.09,0.00,1.20,https://fbref.com/en/players/ba6cf633/Robert-Bozenik,ba6cf633,Primeira Liga
77,Rafael Bracalli,BRA,GK,Boavista,41,1981,28.0,19.2,28.8,66.7,594.0,449.5,3.14,3.14,100.0,7.54,7.68,98.1,8.46,17.8,47.7,0.00,0.00,0.00,0.00,0.00,0.11,0.00,0.00,0.00,https://fbref.com/en/players/5f7d2dfe/Rafael-Bracalli,5f7d2dfe,Primeira Liga
78,Pedro Brazão,POR,"MF,FW",Famalicão,19,2002,3.4,23.5,31.2,75.5,375.9,127.9,12.1,14.1,85.4,8.24,10.3,80.0,1.76,3.53,50.0,0.00,0.12,0.09,-0.12,1.18,2.65,2.06,0.00,5.29,https://fbref.com/en/players/0589c701/Pedro-Brazao,0589c701,Primeira Liga
79,Yan Brice Eteki,CMR,MF,Casa Pia,24,1997,6.6,33.5,40.5,82.8,598.0,179.5,14.8,16.4,90.7,14.2,17.0,83.9,3.33,4.70,71.0,0.00,0.08,0.06,-0.08,0.76,4.09,0.76,0.15,6.36,https://fbref.com/en/players/3d688b46/Yan-Brice-Eteki,3d688b46,Primeira Liga
80,Rafael Brito,POR,"MF,DF",Marítimo,20,2002,7.1,33.4,42.7,78.2,665.4,203.4,10.4,12.3,85.1,18.3,21.5,85.0,4.23,6.48,65.2,0.00,0.07,0.06,-0.07,0.85,2.82,0.99,0.28,5.77,https://fbref.com/en/players/447390cc/Rafael-Brito,447390cc,Primeira Liga
81,John Brooks,USA,"MF,DF",Benfica,29,1993,0.0,1,3,33.3,4,0,0,0,,0,1,0.0,0,0,,0,0.1,0.1,-0.1,1,0,0,0,0,https://fbref.com/en/players/e27da244/John-Brooks,e27da244,Primeira Liga
