Rk,Player,Nation,Pos,Squad,Age,Born,90s,Performance_CrdY,Performance_CrdR,Performance_2CrdY,Performance_Fls,Performance_Fld,Performance_Off,Performance_Crs,Performance_Int,Performance_TklW,Performance_PKwon,Performance_PKcon,Performance_OG,Performance_Recov,Aerial Duels_Won,Aerial Duels_Lost,Aerial Duels_Won%,Player Link_,Player ID_,Competition
98,Yago Cariello,BRA,FW,Portimonense,23,1999,15.2,0.26,0.00,0.00,1.97,1.91,0.86,0.20,0.13,0.39,0.07,0.00,0.00,2.37,3.68,4.41,45.5,https://fbref.com/en/players/ba15f491/Yago-Cariello,ba15f491,Primeira Liga
99,Carlinhos,BRA,MF,Portimonense,28,1994,7.6,0.26,0.00,0.00,1.71,1.05,0.00,1.32,0.13,1.18,0.00,0.00,0.00,5.13,0.13,0.26,33.3,https://fbref.com/en/players/e19ca5b9/Carlinhos,e19ca5b9,Primeira Liga
100,João Carlos,BRA,FW,Estoril,27,1995,7.9,0.25,0.00,0.00,2.15,1.52,0.25,0.51,0.25,0.25,0.00,0.00,0.00,3.04,2.53,4.81,34.5,https://fbref.com/en/players/0cc9e053/Joao-Carlos,0cc9e053,Primeira Liga
101,José Carlos,POR,DF,Gil Vicente FC,24,1998,4.4,0.91,0.00,0.00,1.14,2.05,0.23,3.64,2.27,1.14,0.00,0.00,0.00,6.59,1.59,2.05,43.8,https://fbref.com/en/players/4e2da7f7/Jose-Carlos,4e2da7f7,Primeira Liga
102,Luíz Carlos,BRA,MF,Paços,37,1985,12.6,0.32,0.00,0.00,1.90,2.22,0.00,1.35,0.56,1.19,0.00,0.00,0.00,5.95,0.40,1.11,26.3,https://fbref.com/en/players/296f0b3f/Luiz-Carlos,296f0b3f,Primeira Liga
103,José Carlos Marafona,POR,GK,Paços,35,1987,15.8,0.32,0.06,0.00,0.00,0.13,0.00,0.00,0.06,0.00,0.00,0.00,0.06,1.01,0.06,0.06,50.0,https://fbref.com/en/players/8ac7161e/Jose-Carlos-Marafona,8ac7161e,Primeira Liga
104,Zé Carlos,POR,"MF,DF",Vitória,20,2001,9.5,0.32,0.00,0.00,0.95,3.16,0.11,2.21,2.11,1.26,0.00,0.00,0.00,6.84,0.42,1.16,26.7,https://fbref.com/en/players/8bc1f137/Ze-Carlos,8bc1f137,Primeira Liga
105,David Carmo,POR,DF,Porto,23,1999,7.1,0.14,0.00,0.00,1.69,0.28,0.00,0.00,1.41,0.42,0.00,0.00,0.00,3.94,2.25,0.99,69.6,https://fbref.com/en/players/3ce20eda/David-Carmo,3ce20eda,Primeira Liga
106,Marcelo Carné,BRA,GK,Marítimo,32,1990,14.0,0.29,0.00,0.00,0.00,0.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.29,0.43,0.00,100.0,https://fbref.com/en/players/a24d3330/Marcelo-Carne,a24d3330,Primeira Liga
107,Carraça,POR,DF,Gil Vicente FC,29,1993,20.6,0.19,0.00,0.00,1.31,1.07,0.00,8.83,0.83,1.07,0.00,0.00,0.00,5.49,1.12,1.07,51.1,https://fbref.com/en/players/d96144c9/Carraca,d96144c9,Primeira Liga
108,Anderson Carvalho,BRA,MF,Santa Clara,32,1990,5.5,0.73,0.00,0.00,1.82,1.64,0.00,0.36,1.09,1.45,0.00,0.00,0.00,6.00,0.73,1.45,33.3,https://fbref.com/en/players/043168bf/Anderson-Carvalho,043168bf,Primeira Liga
109,João Carvalho,POR,MF,Estoril,25,1997,25.6,0.23,0.00,0.00,1.25,1.21,0.00,2.66,0.63,1.29,0.00,0.00,0.00,6.45,0.35,0.51,40.9,https://fbref.com/en/players/36b76751/Joao-Carvalho,36b76751,Primeira Liga
110,Vitor Carvalho,BRA,MF,Gil Vicente FC,25,1997,30.0,0.40,0.03,0.03,2.10,1.20,0.03,0.27,1.43,1.50,0.00,0.00,0.00,7.07,2.17,1.60,57.5,https://fbref.com/en/players/adc77724/Vitor-Carvalho,adc77724,Primeira Liga
111,Cassiano,BRA,FW,Estoril,33,1989,10.0,0.20,0.00,0.00,1.90,2.20,0.90,0.40,0.10,1.00,0.00,0.00,0.00,1.60,1.80,3.80,32.1,https://fbref.com/en/players/46fa8966/Cassiano,46fa8966,Primeira Liga
112,Moises Castillo,COL,DF,Marítimo,21,2001,17.5,0.34,0.00,0.00,0.91,0.51,0.00,0.06,2.69,2.06,0.00,0.06,0.00,5.43,3.14,1.09,74.3,https://fbref.com/en/players/0057a058/Moises-Castillo,0057a058,Primeira Liga
113,André Castro,POR,MF,Braga,34,1988,6.9,0.14,0.00,0.00,1.74,1.88,0.00,0.72,1.01,1.74,0.00,0.00,0.00,6.96,1.30,2.61,33.3,https://fbref.com/en/players/37d0048f/Andre-Castro,37d0048f,Primeira Liga
114,Geny Catamo,MOZ,"FW,MF",Marítimo,21,2001,3.8,0.26,0.00,0.00,1.05,3.16,0.00,1.84,0.53,0.53,0.00,0.00,0.00,5.26,0.26,1.05,20.0,https://fbref.com/en/players/28cb9f21/Geny-Catamo,28cb9f21,Primeira Liga
115,César,BRA,GK,Boavista,30,1992,5.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.40,0.20,0.20,50.0,https://fbref.com/en/players/7f6296b9/Cesar,7f6296b9,Primeira Liga
116,Kayky Chagas,BRA,"MF,FW",Paços,19,2003,3.0,0.33,0.00,0.00,1.33,0.67,0.33,0.67,1.00,1.00,0.00,0.00,0.00,4.00,0.00,0.00,,https://fbref.com/en/players/17734ea0/Kayky-Chagas,17734ea0,Primeira Liga
117,Youssef Chermiti,POR,FW,Sporting CP,18,2004,9.4,0.43,0.00,0.00,3.09,1.06,0.96,0.64,0.11,0.21,0.00,0.00,0.00,2.13,1.60,1.49,51.7,https://fbref.com/en/players/890f108d/Youssef-Chermiti,890f108d,Primeira Liga
118,Fábio China,POR,"DF,MF",Marítimo,30,1992,4.4,0.91,0.23,0.23,2.27,0.91,0.00,2.95,1.59,2.73,0.00,0.00,0.00,6.59,0.45,0.23,66.7,https://fbref.com/en/players/8c014897/Fabio-China,8c014897,Primeira Liga
119,Chiquinho,POR,MF,Benfica,27,1995,15.2,0.13,0.00,0.00,1.71,1.84,0.13,3.88,1.05,1.71,0.00,0.00,0.00,7.24,0.79,0.86,48.0,https://fbref.com/en/players/262e5a82/Chiquinho,262e5a82,Primeira Liga
120,Clayton,BRA,FW,Casa Pia,23,1999,13.2,0.45,0.08,0.00,3.33,2.65,1.44,0.15,0.30,0.38,0.00,0.00,0.00,2.35,2.27,4.85,31.9,https://fbref.com/en/players/b05870de/Clayton,b05870de,Primeira Liga
121,Sebastián Coates,URU,DF,Sporting CP,31,1990,28.4,0.25,0.00,0.00,0.67,0.49,0.07,0.00,0.74,0.49,0.00,0.00,0.04,5.42,2.15,1.02,67.8,https://fbref.com/en/players/1fbbfbde/Sebastian-Coates,1fbbfbde,Primeira Liga
122,Dylan Collard,MRI,DF,Marítimo,22,2000,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,https://fbref.com/en/players/16d5e099/Dylan-Collard,16d5e099,Primeira Liga
123,Santiago Colombatto,ARG,MF,Famalicão,25,1997,29.0,0.31,0.00,0.00,2.00,2.03,0.00,4.62,1.10,1.45,0.00,0.00,0.00,6.21,0.52,1.07,32.6,https://fbref.com/en/players/ad9fdbf3/Santiago-Colombatto,ad9fdbf3,Primeira Liga
124,Fábio Conceição,POR,"DF,MF",Rio Ave,21,2001,22.0,0.14,0.00,0.00,1.18,2.18,0.00,1.86,1.00,0.86,0.00,0.00,0.05,4.91,0.36,0.86,29.6,https://fbref.com/en/players/6fe4c987/Fabio-Conceicao,6fe4c987,Primeira Liga
125,Rodrigo Conceição,POR,DF,Porto,22,2000,6.1,0.00,0.00,0.00,1.31,2.13,0.16,5.08,1.31,1.97,0.00,0.00,0.00,6.23,0.98,1.31,42.9,https://fbref.com/en/players/6fee9966/Rodrigo-Conceicao,6fee9966,Primeira Liga
126,Sérgio Conceição,POR,"DF,FW",Portimonense,25,1996,1.3,0.77,0.00,0.00,0.77,1.54,0.00,9.23,0.00,1.54,0.00,0.00,0.00,5.38,0.00,2.31,0.0,https://fbref.com/en/players/1268983a/Sergio-Conceicao,1268983a,Primeira Liga
127,Félix Correia,POR,FW,Marítimo,21,2001,8.4,0.24,0.00,0.00,1.07,1.55,0.24,1.43,0.36,1.07,0.00,0.00,0.00,4.05,0.12,0.60,16.7,https://fbref.com/en/players/c803c92a/Felix-Correia,c803c92a,Primeira Liga
128,João Pedro Araújo Correia,CPV,"DF,FW",Chaves,25,1996,19.9,0.05,0.00,0.00,0.55,1.11,0.35,5.03,0.95,0.65,0.10,0.00,0.00,5.68,0.50,0.85,37.0,https://fbref.com/en/players/d8bc9af3/Joao-Pedro-Araujo-Correia,d8bc9af3,Primeira Liga
129,Antonio Cortés,ESP,FW,Vitória,22,2000,0.6,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.33,1.67,3.33,33.3,https://fbref.com/en/players/31a1288d/Antonio-Cortes,31a1288d,Primeira Liga
130,Bruno Xavier Almeida Costa,POR,MF,Porto,25,1997,2.9,0.00,0.00,0.00,1.38,0.34,0.00,6.21,0.69,1.38,0.00,0.00,0.00,5.17,0.69,0.69,50.0,https://fbref.com/en/players/7b4c1f6e/Bruno-Xavier-Almeida-Costa,7b4c1f6e,Primeira Liga
131,Diogo Costa,POR,GK,Porto,22,1999,33.0,0.03,0.00,0.00,0.00,0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.03,1.09,0.21,0.00,100.0,https://fbref.com/en/players/93fffbcf/Diogo-Costa,93fffbcf,Primeira Liga
132,Edgar Costa,POR,"FW,MF",Marítimo,35,1987,5.3,1.32,0.38,0.19,2.26,3.40,0.00,8.49,0.38,1.51,0.00,0.00,0.00,5.09,0.75,0.94,44.4,https://fbref.com/en/players/95469c7f/Edgar-Costa,95469c7f,Primeira Liga
133,Gonçalo Costa,POR,"DF,FW",Portimonense,22,2000,2.6,0.77,0.00,0.00,2.31,0.77,0.38,5.38,2.69,1.54,0.00,0.00,0.00,7.31,1.15,0.38,75.0,https://fbref.com/en/players/c1edb1d4/Goncalo-Costa,c1edb1d4,Primeira Liga
134,Matheus Costa,BRA,DF,Marítimo,27,1995,12.0,0.17,0.08,0.00,1.00,0.75,0.08,0.00,1.25,1.33,0.00,0.00,0.08,5.33,2.92,1.75,62.5,https://fbref.com/en/players/3b87c918/Matheus-Costa,3b87c918,Primeira Liga
135,Murilo Costa,BRA,FW,Gil Vicente FC,27,1994,24.2,0.04,0.00,0.00,0.74,0.99,0.25,4.96,0.66,0.29,0.00,0.00,0.00,5.41,0.50,1.69,22.6,https://fbref.com/en/players/85733f33/Murilo-Costa,85733f33,Primeira Liga
136,Rui Costa,POR,MF,Santa Clara,26,1996,0.5,0.00,0.00,0.00,0.00,4.00,0.00,6.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,,https://fbref.com/en/players/ee43adcd/Rui-Costa,ee43adcd,Primeira Liga
137,Tomás Costa Silva,POR,DF,Vizela,22,1999,13.1,0.31,0.08,0.08,1.30,2.14,0.15,2.90,1.68,2.14,0.00,0.00,0.00,5.88,1.37,1.22,52.9,https://fbref.com/en/players/4cf7d718/Tomas-Costa-Silva,4cf7d718,Primeira Liga
138,Vitor Costa,BRA,"DF,MF",Marítimo,28,1994,26.7,0.34,0.04,0.00,1.76,1.57,0.00,3.11,1.12,1.09,0.00,0.11,0.00,5.88,1.20,0.97,55.2,https://fbref.com/en/players/e28ae695/Vitor-Costa,e28ae695,Primeira Liga
139,Costinha,POR,"DF,MF",Rio Ave,22,2000,31.1,0.16,0.00,0.00,1.58,1.67,0.19,3.99,1.29,2.03,0.00,0.06,0.00,5.85,1.58,1.80,46.7,https://fbref.com/en/players/80bc5e71/Costinha,80bc5e71,Primeira Liga
140,Costinha,POR,"MF,FW",Santa Clara,29,1992,7.5,0.53,0.00,0.00,1.20,1.33,0.27,3.87,0.53,0.80,0.00,0.00,0.00,4.80,0.67,1.60,29.4,https://fbref.com/en/players/af857562/Costinha,af857562,Primeira Liga
141,Sandro Cruz,POR,"DF,FW",Chaves,21,2001,5.9,0.68,0.00,0.00,1.53,1.02,0.00,1.69,1.19,2.54,0.00,0.00,0.00,6.44,1.53,1.02,60.0,https://fbref.com/en/players/e9543ec7/Sandro-Cruz,e9543ec7,Primeira Liga
142,Cuca,CPV,MF,Casa Pia,31,1991,4.3,0.93,0.00,0.00,1.86,1.40,0.00,0.23,1.63,1.86,0.00,0.00,0.00,12.8,1.16,1.63,41.7,https://fbref.com/en/players/6429ef28/Cuca,6429ef28,Primeira Liga
143,Lucas Cunha,BRA,DF,Gil Vicente FC,25,1997,15.0,0.33,0.00,0.00,1.20,0.80,0.00,0.20,1.13,0.47,0.00,0.00,0.00,4.67,1.27,0.73,63.3,https://fbref.com/en/players/0b8748ac/Lucas-Cunha,0b8748ac,Primeira Liga
144,Oday Dabbagh,PLE,FW,Arouca,23,1998,10.2,0.00,0.00,0.00,0.49,0.88,1.18,0.20,0.59,0.10,0.00,0.00,0.00,2.25,1.86,4.22,30.6,https://fbref.com/en/players/cd384d5a/Oday-Dabbagh,cd384d5a,Primeira Liga
145,Júlio Dabo,POR,"DF,FW",Boavista,18,2004,0.1,0.00,0.00,0.00,0.00,0.00,10.0,0.00,0.00,0.00,0.00,0.00,0.00,10.0,0.00,30.0,0.0,https://fbref.com/en/players/0feb3a1c/Julio-Dabo,0feb3a1c,Primeira Liga
146,Ignacio De Arruabarrena,URU,GK,Arouca,25,1997,30.0,0.17,0.00,0.00,0.00,0.33,0.00,0.00,0.00,0.03,0.00,0.00,0.00,0.80,0.50,0.07,88.2,https://fbref.com/en/players/4b8cb65b/Ignacio-De-Arruabarrena,4b8cb65b,Primeira Liga
147,Hernán De La Fuente,ARG,DF,Famalicão,25,1997,6.0,0.33,0.17,0.00,1.50,1.83,0.00,1.83,1.50,2.17,0.00,0.00,0.00,6.83,1.00,0.83,54.5,https://fbref.com/en/players/035db54d/Hernan-De-La-Fuente,035db54d,Primeira Liga
148,Juan Delgado,CHI,DF,Paços,29,1993,29.9,0.40,0.00,0.00,2.11,2.17,0.13,3.78,0.80,1.17,0.00,0.00,0.03,5.59,0.90,1.04,46.6,https://fbref.com/en/players/45a91d07/Juan-Delgado,45a91d07,Primeira Liga
149,Shaquil Delos,FRA,DF,Estoril,23,1999,4.6,0.22,0.00,0.00,0.65,2.39,0.00,2.83,0.87,1.74,0.00,0.00,0.00,4.78,0.65,0.87,42.9,https://fbref.com/en/players/96a7222e/Shaquil-Delos,96a7222e,Primeira Liga
150,Denílson,BRA,FW,Famalicão,27,1995,4.0,0.00,0.00,0.00,0.75,1.50,1.00,0.75,0.25,0.50,0.00,0.00,0.00,2.75,3.25,3.75,46.4,https://fbref.com/en/players/4447f575/Denilson,4447f575,Primeira Liga
151,Depú,ANG,"FW,MF",Gil Vicente FC,22,2000,0.9,1.11,0.00,0.00,1.11,3.33,0.00,0.00,1.11,0.00,0.00,0.00,0.00,1.11,3.33,3.33,50.0,https://fbref.com/en/players/0ca4fdab/Depu,0ca4fdab,Primeira Liga
152,Derick,BRA,"MF,DF",Casa Pia,28,1993,16.0,0.00,0.00,0.00,0.88,1.31,0.06,3.75,1.00,1.13,0.00,0.00,0.00,5.81,0.63,1.06,37.0,https://fbref.com/en/players/cb1580aa/Derick,cb1580aa,Primeira Liga
153,Lamine Diaby,FRA,MF,Portimonense,25,1996,15.7,0.25,0.00,0.00,2.17,1.40,0.19,0.32,1.34,1.08,0.00,0.06,0.00,7.26,2.55,1.46,63.5,https://fbref.com/en/players/8c410668/Lamine-Diaby,8c410668,Primeira Liga
154,Ousmane Diomande,CIV,DF,Sporting CP,18,2003,9.8,0.31,0.00,0.00,1.43,0.31,0.00,0.10,1.12,1.33,0.00,0.00,0.00,5.31,1.33,1.73,43.3,https://fbref.com/en/players/394be156/Ousmane-Diomande,394be156,Primeira Liga
155,Álvaro djaló,ESP,"FW,MF",Braga,22,1999,7.1,0.99,0.14,0.14,3.66,1.55,0.28,2.96,0.70,0.99,0.00,0.00,0.00,6.62,2.39,3.38,41.5,https://fbref.com/en/players/45c29ae7/Alvaro-djalo,45c29ae7,Primeira Liga
156,Matchoi Djaló,POR,"MF,FW",Paços,19,2003,14.5,0.76,0.07,0.00,2.07,4.62,0.28,4.76,0.48,0.90,0.00,0.00,0.00,5.31,0.76,1.03,42.3,https://fbref.com/en/players/a4cfe0ea/Matchoi-Djalo,a4cfe0ea,Primeira Liga
157,Mihai Dobre,ROU,"FW,DF",Famalicão,23,1998,10.4,0.10,0.10,0.00,0.96,0.96,0.10,1.44,0.29,1.54,0.00,0.10,0.00,4.33,0.87,2.12,29.0,https://fbref.com/en/players/a1f3f5a0/Mihai-Dobre,a1f3f5a0,Primeira Liga
158,Julian Draxler,GER,"MF,FW",Benfica,28,1993,4.5,0.00,0.00,0.00,0.22,0.22,0.44,0.89,0.22,0.44,0.00,0.00,0.00,3.78,0.44,0.22,66.7,https://fbref.com/en/players/1a992676/Julian-Draxler,1a992676,Primeira Liga
159,Rodrigo Duarte,POR,FW,Sporting CP,17,2005,0.3,0.00,0.00,0.00,6.67,0.00,0.00,0.00,3.33,0.00,0.00,0.00,0.00,3.33,0.00,3.33,0.0,https://fbref.com/en/players/484a3eae/Rodrigo-Duarte,484a3eae,Primeira Liga
160,Carlos Eduardo,BRA,"FW,MF",Estoril,25,1996,8.0,0.25,0.00,0.00,1.38,1.75,0.25,1.00,1.00,0.88,0.00,0.00,0.00,5.38,1.00,0.50,66.7,https://fbref.com/en/players/27c23008/Carlos-Eduardo,27c23008,Primeira Liga
161,Marcus Edwards,ENG,"FW,MF",Sporting CP,23,1998,25.0,0.16,0.00,0.00,0.60,1.96,0.04,3.96,0.20,0.40,0.04,0.00,0.00,4.12,0.08,0.60,11.8,https://fbref.com/en/players/57760e66/Marcus-Edwards,57760e66,Primeira Liga
162,Erison,BRA,FW,Estoril,23,1999,7.6,0.00,0.00,0.00,0.79,1.58,0.66,0.00,0.00,0.00,0.00,0.00,0.00,0.53,2.63,3.03,46.5,https://fbref.com/en/players/a9c450cb/Erison,a9c450cb,Primeira Liga
163,Ricardo Esgaio,POR,"DF,MF",Sporting CP,29,1993,14.6,0.41,0.00,0.00,1.44,0.27,0.41,3.01,0.62,2.19,0.00,0.07,0.00,4.04,1.23,0.55,69.2,https://fbref.com/en/players/12dcbdcc/Ricardo-Esgaio,12dcbdcc,Primeira Liga
164,Tiago Esgaio,POR,DF,Arouca,26,1995,25.4,0.35,0.00,0.00,1.02,0.24,0.08,2.17,0.87,0.94,0.00,0.04,0.00,3.98,1.81,1.14,61.3,https://fbref.com/en/players/9c14a96b/Tiago-Esgaio,9c14a96b,Primeira Liga
165,Dario Essugo,POR,MF,Sporting CP,17,2005,2.2,0.00,0.45,0.00,4.09,0.45,0.00,0.00,1.82,2.27,0.00,0.00,0.00,7.73,1.36,0.91,60.0,https://fbref.com/en/players/1e4319ac/Dario-Essugo,1e4319ac,Primeira Liga
166,Gonçalo Esteves,POR,DF,Estoril,18,2004,2.0,1.50,0.50,0.50,2.00,2.00,0.00,0.50,1.00,0.50,0.00,0.00,0.00,6.00,0.50,0.50,50.0,https://fbref.com/en/players/ea3b4578/Goncalo-Esteves,ea3b4578,Primeira Liga
167,Paulo Estrela Moreira,POR,MF,Portimonense,23,1999,16.8,0.30,0.00,0.00,1.61,0.71,0.06,4.40,2.08,1.13,0.00,0.00,0.00,5.60,0.77,0.54,59.1,https://fbref.com/en/players/edf2b497/Paulo-Estrela-Moreira,edf2b497,Primeira Liga
168,Friday Etim,NGA,FW,Vizela,20,2002,4.9,0.41,0.00,0.00,3.67,1.43,0.41,0.00,0.82,0.61,0.00,0.00,0.00,3.67,4.69,4.90,48.9,https://fbref.com/en/players/28eedd20/Friday-Etim,28eedd20,Primeira Liga
169,Euller,BRA,"FW,MF",Chaves,27,1995,11.8,0.51,0.00,0.00,2.29,1.69,0.59,4.92,0.85,1.10,0.00,0.00,0.00,4.75,0.59,0.85,41.2,https://fbref.com/en/players/45ef868f/Euller,45ef868f,Primeira Liga
170,Stephen Eustáquio,CAN,MF,Porto,25,1996,18.6,0.22,0.05,0.05,1.61,0.65,0.16,3.01,1.02,1.56,0.00,0.00,0.00,5.00,1.13,1.13,50.0,https://fbref.com/en/players/577efaec/Stephen-Eustaquio,577efaec,Primeira Liga
171,Evanilson,BRA,FW,Porto,22,1999,15.0,0.07,0.00,0.00,1.80,1.93,0.60,0.47,0.33,0.80,0.07,0.00,0.07,3.67,1.33,1.47,47.6,https://fbref.com/en/players/6f3cc2fe/Evanilson,6f3cc2fe,Primeira Liga
172,Ewerton,BRA,MF,Portimonense,29,1992,6.5,0.46,0.00,0.00,1.54,1.23,0.00,0.15,0.46,1.85,0.00,0.00,0.00,5.38,0.31,2.31,11.8,https://fbref.com/en/players/46e98743/Ewerton,46e98743,Primeira Liga
173,Fabiano,BRA,DF,Braga,22,2000,10.7,0.47,0.00,0.00,1.68,1.59,0.00,4.02,1.59,2.99,0.09,0.00,0.00,5.79,0.47,1.40,25.0,https://fbref.com/en/players/f5e7fdf9/Fabiano,f5e7fdf9,Primeira Liga
174,Fábio,BRA,"FW,MF",Paços,25,1997,3.0,0.00,0.00,0.00,1.33,0.33,1.00,1.00,0.00,0.00,0.00,0.00,0.00,3.33,4.67,6.33,42.4,https://fbref.com/en/players/30f90535/Fabio,30f90535,Primeira Liga
175,Abdul Fatawu Issahaku,GHA,"DF,MF",Sporting CP,18,2004,1.3,1.54,0.00,0.00,2.31,4.62,0.00,7.69,1.54,0.00,0.77,0.00,0.00,4.62,1.54,3.08,33.3,https://fbref.com/en/players/bceda5ff/Abdul-Fatawu-Issahaku,bceda5ff,Primeira Liga
176,Luiz Felipe,BRA,GK,Vizela,25,1997,1.0,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,https://fbref.com/en/players/185084a1/Luiz-Felipe,185084a1,Primeira Liga
177,Volnei Feltes,BRA,DF,Estoril,22,2000,0.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.0,0.00,0.00,0.00,0.00,0.00,10.0,10.0,50.0,https://fbref.com/en/players/b48349d9/Volnei-Feltes,b48349d9,Primeira Liga
178,Eduardo Fereira,VEN,"FW,MF",Casa Pia,21,2000,0.6,0.00,0.00,0.00,0.00,0.00,0.00,1.67,3.33,0.00,0.00,0.00,0.00,5.00,0.00,5.00,0.0,https://fbref.com/en/players/6f2ebc13/Eduardo-Fereira,6f2ebc13,Primeira Liga
179,Erick Ferigra,ECU,DF,Paços,23,1999,12.9,0.23,0.00,0.00,1.40,1.55,0.00,0.16,1.01,0.31,0.00,0.00,0.08,4.42,1.78,2.17,45.1,https://fbref.com/en/players/67cddecb/Erick-Ferigra,67cddecb,Primeira Liga
180,Ivanildo Fernandes,CPV,DF,Vizela,26,1996,16.5,0.18,0.06,0.00,1.15,0.36,0.12,0.00,0.97,0.36,0.00,0.00,0.06,3.70,2.61,0.79,76.8,https://fbref.com/en/players/11e5e469/Ivanildo-Fernandes,11e5e469,Primeira Liga
181,Jorge Filipe Oliveira Fernandes,POR,DF,Vitória,25,1997,2.3,0.87,0.00,0.00,0.87,0.43,0.00,0.00,0.43,0.43,0.00,0.00,0.00,5.22,1.30,2.17,37.5,https://fbref.com/en/players/a17ef4d1/Jorge-Filipe-Oliveira-Fernandes,a17ef4d1,Primeira Liga
182,Mateus Fernandes,POR,MF,Sporting CP,18,2004,1.0,0.00,0.00,0.00,3.00,4.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,4.00,1.00,3.00,25.0,https://fbref.com/en/players/ef491564/Mateus-Fernandes,ef491564,Primeira Liga
183,Rafael Fernandes,POR,"DF,FW",Arouca,20,2002,1.5,0.67,0.00,0.00,1.33,0.00,0.00,0.00,2.00,1.33,0.00,0.00,0.00,5.33,3.33,2.00,62.5,https://fbref.com/en/players/dbc1e5d8/Rafael-Fernandes,dbc1e5d8,Primeira Liga
184,Rúben Fernandes,POR,DF,Gil Vicente FC,36,1986,24.2,0.17,0.00,0.00,0.62,0.37,0.04,0.08,1.53,0.33,0.00,0.08,0.00,4.92,1.86,1.32,58.4,https://fbref.com/en/players/c6bdf383/Ruben-Fernandes,c6bdf383,Primeira Liga
185,Vasco Fernandes,POR,DF,Casa Pia,35,1986,27.5,0.18,0.00,0.00,0.47,0.76,0.00,0.11,1.20,0.44,0.00,0.00,0.00,5.09,1.20,0.62,66.0,https://fbref.com/en/players/4a0a3759/Vasco-Fernandes,4a0a3759,Primeira Liga
186,Enzo Fernández,ARG,MF,Benfica,21,2001,15.4,0.19,0.00,0.00,1.17,1.04,0.06,2.53,0.97,1.10,0.00,0.00,0.00,6.04,0.58,0.91,39.1,https://fbref.com/en/players/5ff4ab71/Enzo-Fernandez,5ff4ab71,Primeira Liga
187,Diogo Ferreira,POR,MF,Vitória,20,2001,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,https://fbref.com/en/players/2283f38b/Diogo-Ferreira,2283f38b,Primeira Liga
188,Filipe Ferreira,POR,"DF,MF",Boavista,31,1990,3.4,0.88,0.00,0.00,1.18,0.29,0.00,2.35,0.59,0.88,0.00,0.00,0.00,6.47,1.18,0.88,57.1,https://fbref.com/en/players/12f1293b/Filipe-Ferreira,12f1293b,Primeira Liga
189,Fernando Ferreira Fonseca,POR,"DF,FW",Paços,25,1997,1.8,0.00,0.00,0.00,1.11,1.67,0.00,5.00,1.67,1.11,0.00,0.00,0.00,3.33,0.56,2.22,20.0,https://fbref.com/en/players/ed4fef1c/Fernando-Ferreira-Fonseca,ed4fef1c,Primeira Liga
190,João Ferreira,POR,"DF,MF",Rio Ave,21,2001,1.8,2.22,0.56,0.00,3.89,0.56,0.56,3.89,0.56,3.33,0.00,0.00,0.00,2.78,1.11,1.67,40.0,https://fbref.com/en/players/fb37a645/Joao-Ferreira,fb37a645,Primeira Liga
191,Vitó Ferreira,POR,"MF,FW",Casa Pia,24,1997,0.8,1.25,0.00,0.00,3.75,1.25,0.00,3.75,0.00,1.25,0.00,0.00,0.00,2.50,1.25,1.25,50.0,https://fbref.com/en/players/74e6abb9/Vito-Ferreira,74e6abb9,Primeira Liga
192,Gonçalo Filipe,POR,GK,Chaves,22,2000,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,https://fbref.com/en/players/a4cf1b05/Goncalo-Filipe,a4cf1b05,Primeira Liga
193,Bernardo Folha,POR,"MF,FW",Porto,20,2002,0.6,3.33,1.67,1.67,3.33,3.33,0.00,0.00,0.00,1.67,0.00,0.00,0.00,11.7,0.00,0.00,,https://fbref.com/en/players/58c6b67c/Bernardo-Folha,58c6b67c,Primeira Liga
194,Tiago Fonseca Morais,POR,FW,Boavista,18,2003,0.3,0.00,0.00,0.00,3.33,0.00,0.00,0.00,3.33,6.67,0.00,0.00,0.00,6.67,0.00,0.00,,https://fbref.com/en/players/a951ca82/Tiago-Fonseca-Morais,a951ca82,Primeira Liga
195,Théo Fonseca,FRA,"MF,FW",Famalicão,22,2000,1.2,0.83,0.00,0.00,3.33,3.33,0.83,0.83,1.67,0.00,0.00,0.00,0.00,4.17,1.67,4.17,28.6,https://fbref.com/en/players/227e37eb/Theo-Fonseca,227e37eb,Primeira Liga
196,Rui Fonte,POR,"FW,MF",Famalicão,32,1990,5.1,0.59,0.00,0.00,1.76,1.96,0.00,0.00,0.20,0.78,0.00,0.00,0.00,2.75,2.55,2.75,48.1,https://fbref.com/en/players/6ff8ef56/Rui-Fonte,6ff8ef56,Primeira Liga
