Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches_Touches,Touches_Def Pen,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Touches_Att Pen,Touches_Live,Take-Ons_Att,Take-Ons_Succ,Take-Ons_Succ%,Take-Ons_Tkld,Take-Ons_Tkld%,Carries_Carries,Carries_TotDist,Carries_PrgDist,Carries_PrgC,Carries_1/3,Carries_CPA,Carries_Mis,Carries_Dis,Receiving_Rec,Receiving_PrgR,Player Link_,Player ID_,Competition
29,Andrezinho,POR,"FW,MF",Santa Clara,25,1996,6.0,47.0,0.83,7.17,22.5,18.7,3.50,47.0,4.17,1.50,36.0,2.00,48.0,27.8,211.2,99.2,2.83,2.00,0.50,2.50,1.50,28.8,6.50,https://fbref.com/en/players/b5f64a52/Andrezinho,b5f64a52,Primeira Liga
30,Paulo Vítor Fagundes dos Anjos,BRA,GK,Chaves,33,1988,30.0,37.7,33.2,37.5,0.20,0.00,0.00,37.7,0.07,0.07,100.0,0.00,0.0,17.7,109.4,71.3,0.00,0.07,0.07,0.10,0.00,10.8,0.00,https://fbref.com/en/players/077977c0/Paulo-Vitor-Fagundes-dos-Anjos,077977c0,Primeira Liga
31,Carnejy Antoine,HAI,"FW,MF",Casa Pia,31,1991,1.4,50.7,2.14,3.57,21.4,27.1,5.00,50.7,2.14,0.00,0.0,2.14,100.0,29.3,142.1,82.9,2.86,2.86,1.43,5.00,2.14,32.1,5.00,https://fbref.com/en/players/9e3da47c/Carnejy-Antoine,9e3da47c,Primeira Liga
32,Antony,BRA,"FW,MF",Arouca,20,2001,26.4,36.9,0.38,6.52,15.5,15.7,2.39,36.9,2.58,1.25,48.5,1.21,47.1,21.6,150.8,66.8,1.97,1.89,0.61,2.61,1.36,23.6,6.29,https://fbref.com/en/players/6a2381f7/Antony,6a2381f7,Primeira Liga
33,Vitorino Antunes,POR,DF,Paços,35,1987,29.6,69.6,3.28,24.1,30.7,15.5,0.57,69.6,1.49,0.81,54.5,0.54,36.4,33.6,179.4,95.3,2.09,1.62,0.17,1.18,0.64,36.8,2.09,https://fbref.com/en/players/3e4f735d/Vitorino-Antunes,3e4f735d,Primeira Liga
34,Bilel Aouacheria,FRA,"FW,MF",Gil Vicente FC,28,1994,8.3,40.8,0.48,4.46,16.6,21.0,2.29,40.8,4.70,1.45,30.8,2.41,51.3,26.4,172.8,86.3,3.01,2.53,1.20,2.89,1.69,30.1,8.55,https://fbref.com/en/players/77bbc5b1/Bilel-Aouacheria,77bbc5b1,Primeira Liga
35,Wilinton Aponzá,COL,MF,Portimonense,22,2000,0.0,2,0,0,0,2,0,2,0,0,,0,,1,30,10,1,0,0,1,0,1,1,https://fbref.com/en/players/6d058717/Wilinton-Aponza,6d058717,Primeira Liga
36,Mizuki Arai,JPN,"FW,MF",Gil Vicente FC,25,1997,3.3,47.0,0.30,5.45,14.5,27.6,4.24,47.0,3.33,0.91,27.3,2.42,72.7,27.3,196.7,100.3,4.24,1.52,1.21,2.12,2.42,31.2,13.0,https://fbref.com/en/players/731f081b/Mizuki-Arai,731f081b,Primeira Liga
37,Henrique Araújo,POR,"MF,FW",Benfica,20,2002,0.8,31.3,1.25,1.25,12.5,17.5,8.75,31.3,1.25,1.25,100.0,0.00,0.0,17.5,86.3,58.8,2.50,2.50,1.25,1.25,1.25,23.8,10.0,https://fbref.com/en/players/353eb529/Henrique-Araujo,353eb529,Primeira Liga
38,Tiago Araújo,POR,"DF,FW",Estoril,21,2001,9.8,56.5,3.47,18.3,20.6,18.4,1.53,56.5,2.35,1.12,47.8,1.12,47.8,27.0,172.8,91.0,2.65,1.84,0.31,1.94,0.82,29.3,6.84,https://fbref.com/en/players/1b54edb3/Tiago-Araujo,1b54edb3,Primeira Liga
39,Tomás Araújo,POR,DF,Gil Vicente FC,20,2002,20.8,74.1,7.93,38.3,32.8,3.70,1.35,74.1,1.06,0.53,50.0,0.38,36.4,44.2,241.9,165.0,1.30,0.82,0.00,0.53,0.29,48.8,0.34,https://fbref.com/en/players/0fa11d7d/Tomas-Araujo,0fa11d7d,Primeira Liga
40,Arthur,BRA,"FW,MF",Estoril,24,1998,3.1,31.0,0.65,4.84,13.9,12.6,2.26,31.0,2.90,1.61,55.6,1.29,44.4,20.3,149.4,77.4,3.23,0.65,1.29,1.94,1.94,23.2,5.81,https://fbref.com/en/players/184ad240/Arthur,184ad240,Primeira Liga
41,Arthur,BRA,"MF,DF",Sporting CP,24,1998,8.9,72.4,0.79,8.65,25.4,39.4,3.48,72.4,5.73,2.92,51.0,2.25,39.2,42.0,302.8,150.8,5.17,2.70,0.90,2.58,0.79,47.4,11.2,https://fbref.com/en/players/184ad240/Arthur,184ad240,Primeira Liga
42,Gustavo Assuncao,POR,MF,Famalicão,22,2000,10.6,60.1,1.70,17.9,35.3,7.45,0.19,60.1,1.32,0.47,35.7,0.75,57.1,28.0,139.0,73.0,1.32,0.94,0.09,0.94,0.38,36.1,1.04,https://fbref.com/en/players/065c8786/Gustavo-Assuncao,065c8786,Primeira Liga
43,Otavio Ataide,BRA,DF,Famalicão,20,2002,7.9,60.1,7.72,37.7,20.9,1.77,1.14,60.1,0.38,0.38,100.0,0.00,0.0,30.0,135.6,60.1,0.25,0.00,0.00,0.63,0.13,39.1,0.25,https://fbref.com/en/players/6f22e535/Otavio-Ataide,6f22e535,Primeira Liga
44,Leo Augusto Pereira,BRA,"MF,FW",Marítimo,22,2000,5.9,34.2,0.17,5.42,11.0,18.1,2.71,34.2,4.41,1.36,30.8,3.05,69.2,21.0,135.1,59.5,2.37,0.68,0.85,2.37,1.19,21.7,7.12,https://fbref.com/en/players/a3818875/Leo-Augusto-Pereira,a3818875,Primeira Liga
45,Fredrik Aursnes,NOR,"FW,MF",Benfica,26,1995,23.9,78.1,1.09,11.0,41.2,26.2,2.38,78.1,1.51,0.71,47.2,0.67,44.4,44.2,190.2,95.6,2.01,1.63,0.29,1.09,0.71,58.3,5.65,https://fbref.com/en/players/f0677ed7/Fredrik-Aursnes,f0677ed7,Primeira Liga
46,Matheus Babi,BRA,FW,Santa Clara,25,1997,15.1,32.5,1.39,2.78,18.0,11.9,3.51,32.3,1.59,0.73,45.8,0.66,41.7,15.8,55.7,17.3,0.40,0.79,0.07,3.97,0.93,23.2,4.04,https://fbref.com/en/players/f48cff2c/Matheus-Babi,f48cff2c,Primeira Liga
47,Miguel Baeza,ESP,"MF,FW",Rio Ave,22,2000,12.0,44.8,0.92,6.92,24.3,13.8,1.08,44.8,1.67,0.42,25.0,1.17,70.0,22.8,132.0,73.5,2.17,1.42,0.17,2.00,0.67,32.1,4.42,https://fbref.com/en/players/a98f3cbf/Miguel-Baeza,a98f3cbf,Primeira Liga
48,Alexander Bah,DEN,DF,Benfica,24,1997,20.9,86.7,2.44,17.4,39.5,30.3,1.29,86.7,1.77,0.43,24.3,0.81,45.9,40.6,194.2,102.2,2.82,2.06,0.29,1.29,0.43,53.4,7.80,https://fbref.com/en/players/78f21137/Alexander-Bah,78f21137,Primeira Liga
49,Jason Bahamboula,FRA,MF,Vitória,21,2001,0.1,70.0,10.0,10.0,40.0,20.0,10.0,70.0,0.00,0.00,,0.00,,30.0,40.0,0.00,0.00,0.00,0.00,10.0,0.00,30.0,10.0,https://fbref.com/en/players/1f01506c/Jason-Bahamboula,1f01506c,Primeira Liga
50,Ibrahima Bamba,CIV,"DF,MF",Vitória,20,2002,25.8,51.8,7.36,27.4,22.7,2.13,0.43,51.8,0.66,0.23,35.3,0.23,35.3,26.2,127.3,55.7,0.19,0.27,0.00,0.81,0.27,26.6,0.16,https://fbref.com/en/players/09327ec3/Ibrahima-Bamba,09327ec3,Primeira Liga
51,Daniel Bandeira,POR,MF,Vitória,22,2000,18.3,61.4,2.46,15.1,36.9,10.3,0.60,61.4,1.75,0.98,56.3,0.66,37.5,30.9,170.4,84.4,1.20,1.15,0.11,1.04,0.82,36.8,1.31,https://fbref.com/en/players/56fca564/Daniel-Bandeira,56fca564,Primeira Liga
52,Simon Banza,COD,FW,Braga,25,1996,16.1,30.8,0.87,2.42,12.3,16.5,5.09,30.8,2.55,1.37,53.7,1.06,41.5,17.0,89.4,29.6,1.24,0.68,0.62,3.48,1.55,24.2,5.47,https://fbref.com/en/players/be47b750/Simon-Banza,be47b750,Primeira Liga
53,Romário Baró,POR,"MF,FW",Casa Pia,22,2000,10.4,39.4,0.87,5.67,22.8,11.9,1.35,39.4,3.37,1.44,42.9,1.54,45.7,22.9,137.3,63.0,1.44,1.15,0.29,1.83,2.40,25.2,3.27,https://fbref.com/en/players/a4e16ab4/Romario-Baro,a4e16ab4,Primeira Liga
54,Gabriel Batista,BRA,GK,Santa Clara,24,1998,26.0,37.2,30.6,36.7,0.54,0.00,0.00,37.2,0.04,0.04,100.0,0.00,0.0,17.7,94.2,65.3,0.00,0.00,0.00,0.00,0.00,12.8,0.00,https://fbref.com/en/players/20575487/Gabriel-Batista,20575487,Primeira Liga
55,Ricardo Batista,POR,GK,Casa Pia,35,1986,31.0,35.3,31.7,35.1,0.16,0.03,0.00,35.3,0.03,0.03,100.0,0.00,0.0,15.9,90.2,52.4,0.03,0.03,0.00,0.03,0.00,13.2,0.00,https://fbref.com/en/players/abef8824/Ricardo-Batista,abef8824,Primeira Liga
56,Dylan Batubinsika,COD,DF,Famalicão,26,1996,2.0,63.0,6.50,34.5,29.0,0.50,0.50,63.0,0.00,0.00,,0.00,,41.0,154.5,62.0,0.00,0.00,0.00,0.00,0.00,41.0,0.00,https://fbref.com/en/players/37d39918/Dylan-Batubinsika,37d39918,Primeira Liga
57,Batxi,ANG,"FW,MF",Chaves,24,1998,3.6,32.5,1.11,3.61,13.1,16.4,2.50,32.5,3.06,1.39,45.5,1.39,45.5,19.2,145.3,78.9,3.89,2.22,0.56,2.50,0.83,20.8,5.00,https://fbref.com/en/players/eca0eede/Batxi,eca0eede,Primeira Liga
58,Clésio Baúque,MOZ,"MF,DF",Marítimo,27,1994,0.7,38.6,1.43,4.29,12.9,21.4,1.43,38.6,7.14,1.43,20.0,5.71,80.0,22.9,244.3,67.1,2.86,4.29,0.00,5.71,1.43,21.4,4.29,https://fbref.com/en/players/c9b32c60/Clesio-Bauque,c9b32c60,Primeira Liga
59,Héctor Bellerín,ESP,"DF,MF",Sporting CP,27,1995,4.9,73.3,1.84,15.7,30.2,27.8,2.65,73.3,2.45,1.22,50.0,1.22,50.0,40.6,191.8,83.5,1.84,1.63,0.41,0.82,1.43,46.1,9.39,https://fbref.com/en/players/f874dd44/Hector-Bellerin,f874dd44,Primeira Liga
60,Stefano Beltrame,ITA,MF,Marítimo,29,1993,11.7,42.1,0.51,6.58,24.5,11.9,0.77,42.1,2.22,1.37,61.5,0.68,30.8,22.8,131.1,60.9,1.28,1.37,0.34,1.54,0.94,26.4,2.22,https://fbref.com/en/players/b50a9c75/Stefano-Beltrame,b50a9c75,Primeira Liga
61,Gilson Benchimol,CPV,FW,Estoril,20,2001,3.4,36.2,1.76,5.88,18.5,12.4,2.94,36.2,3.24,0.29,9.1,2.06,63.6,17.9,77.9,32.1,0.59,1.18,0.00,3.53,2.65,22.4,4.41,https://fbref.com/en/players/eae26fce/Gilson-Benchimol,eae26fce,Primeira Liga
62,Beni,ANG,MF,Casa Pia,20,2002,10.4,48.8,1.63,11.4,29.5,8.94,0.38,48.8,3.56,2.21,62.2,1.25,35.1,26.7,155.3,56.7,1.25,1.83,0.00,1.06,1.15,29.8,1.06,https://fbref.com/en/players/2ca7a245/Beni,2ca7a245,Primeira Liga
63,Benny,POR,"FW,MF",Chaves,22,2000,13.6,40.1,0.66,5.22,15.2,20.3,1.91,40.1,2.50,0.74,29.4,1.32,52.9,24.3,124.9,57.5,2.13,1.54,0.81,2.35,0.96,27.4,8.16,https://fbref.com/en/players/6cb8db0f/Benny,6cb8db0f,Primeira Liga
64,Berna,POR,MF,Boavista,18,2003,0.1,20.0,0.00,0.00,0.00,20.0,0.00,20.0,0.00,0.00,,0.00,,10.0,100.0,0.00,0.00,0.00,0.00,0.00,10.0,0.00,0.00,https://fbref.com/en/players/b9ab1df7/Berna,b9ab1df7,Primeira Liga
65,Paulo Bernardo,POR,MF,Paços,20,2002,8.4,43.0,0.95,6.67,26.3,10.6,2.38,43.0,1.31,0.95,72.7,0.24,18.2,21.7,81.8,36.7,0.71,0.36,0.12,1.19,0.48,26.7,2.50,https://fbref.com/en/players/4142f132/Paulo-Bernardo,4142f132,Primeira Liga
66,Celton Biai,POR,GK,Vitória,21,2000,5.0,33.2,27.0,32.4,0.80,0.00,0.00,33.2,0.00,0.00,,0.00,,18.4,106.8,51.0,0.00,0.00,0.00,0.00,0.00,12.6,0.00,https://fbref.com/en/players/545599ea/Celton-Biai,545599ea,Primeira Liga
67,Pedro Bicalho,BRA,"MF,FW",Santa Clara,21,2001,2.1,45.7,0.95,7.62,31.9,6.67,1.90,45.7,0.48,0.00,0.0,0.48,100.0,21.4,79.5,17.6,0.00,0.00,0.00,2.38,0.48,27.6,2.86,https://fbref.com/en/players/f35cb8a4/Pedro-Bicalho,f35cb8a4,Primeira Liga
68,Emmanuel Boateng,GHA,"FW,MF",Rio Ave,26,1996,20.7,23.9,0.63,3.09,9.32,11.9,3.53,23.8,1.69,0.19,11.4,0.97,57.1,14.0,65.6,27.2,0.72,0.63,0.29,2.66,1.06,17.5,4.69,https://fbref.com/en/players/2e23c66b/Emmanuel-Boateng,2e23c66b,Primeira Liga
69,Kennedy Boateng,TOG,DF,Santa Clara,25,1996,25.7,52.9,7.28,31.4,19.1,2.76,1.79,52.9,0.19,0.12,60.0,0.08,40.0,24.1,108.3,41.4,0.16,0.08,0.00,0.51,0.19,28.8,0.31,https://fbref.com/en/players/8ac5a646/Kennedy-Boateng,8ac5a646,Primeira Liga
70,Victor Bobsin,BRA,MF,Santa Clara,22,2000,17.9,50.6,2.35,13.2,32.8,5.53,0.50,50.6,1.51,0.95,63.0,0.34,22.2,25.3,117.3,51.6,0.61,0.56,0.06,0.73,1.17,29.8,0.61,https://fbref.com/en/players/572a8297/Victor-Bobsin,572a8297,Primeira Liga
71,Bolgado,BRA,DF,Casa Pia,23,1998,5.4,49.8,11.1,29.6,18.7,1.67,0.74,49.8,0.00,0.00,,0.00,,19.3,79.1,42.2,0.00,0.19,0.00,0.37,0.19,24.4,0.00,https://fbref.com/en/players/b58b9c34/Bolgado,b58b9c34,Primeira Liga
72,Kiko Bondoso,POR,"FW,MF",Vizela,26,1995,31.6,39.4,0.25,4.30,19.0,16.9,2.85,39.4,2.88,1.27,44.0,1.27,44.0,22.9,144.1,76.6,2.34,1.65,0.63,2.15,0.92,29.3,6.77,https://fbref.com/en/players/eb60757f/Kiko-Bondoso,eb60757f,Primeira Liga
73,Eduardo Borges,POR,MF,Chaves,22,2000,0.4,55.0,5.00,25.0,25.0,5.00,0.00,55.0,0.00,0.00,,0.00,,27.5,70.0,40.0,0.00,0.00,0.00,0.00,0.00,37.5,2.50,https://fbref.com/en/players/48e49a24/Eduardo-Borges,48e49a24,Primeira Liga
74,Gonçalo Borges,POR,"FW,MF",Porto,21,2001,1.3,55.4,0.77,8.46,15.4,33.8,6.15,55.4,10.8,3.85,35.7,4.62,42.9,41.5,383.8,186.9,9.23,5.38,0.77,3.08,1.54,40.8,10.0,https://fbref.com/en/players/4d1c4a5d/Goncalo-Borges,4d1c4a5d,Primeira Liga
75,Cristian Borja,COL,DF,Braga,29,1993,7.6,68.4,3.95,18.7,33.6,17.0,0.92,68.4,1.58,1.18,75.0,0.26,16.7,32.0,156.2,81.8,2.24,1.05,0.39,1.32,0.00,38.8,5.53,https://fbref.com/en/players/9d7d5334/Cristian-Borja,9d7d5334,Primeira Liga
76,Róbert Boženík,SVK,FW,Boavista,22,1999,10.8,25.6,0.19,1.30,11.9,12.8,3.70,25.6,1.48,0.74,50.0,0.65,43.8,15.4,65.4,16.7,0.83,0.37,0.56,2.41,1.11,20.1,5.28,https://fbref.com/en/players/ba6cf633/Robert-Bozenik,ba6cf633,Primeira Liga
77,Rafael Bracalli,BRA,GK,Boavista,41,1981,28.0,31.0,26.8,31.0,0.04,0.00,0.00,31.0,0.07,0.07,100.0,0.00,0.0,13.5,81.7,52.5,0.00,0.04,0.04,0.00,0.00,8.54,0.00,https://fbref.com/en/players/5f7d2dfe/Rafael-Bracalli,5f7d2dfe,Primeira Liga
78,Pedro Brazão,POR,"MF,FW",Famalicão,19,2002,3.4,46.2,0.59,3.82,20.3,22.4,1.47,46.2,4.41,1.76,40.0,2.35,53.3,27.1,139.1,75.6,2.35,2.65,0.88,2.06,1.76,30.3,4.12,https://fbref.com/en/players/0589c701/Pedro-Brazao,0589c701,Primeira Liga
79,Yan Brice Eteki,CMR,MF,Casa Pia,24,1997,6.6,51.1,1.52,12.3,32.6,6.52,0.00,51.1,2.42,0.76,31.3,0.61,25.0,25.9,115.3,47.1,0.15,0.91,0.00,0.61,2.27,34.4,1.36,https://fbref.com/en/players/3d688b46/Yan-Brice-Eteki,3d688b46,Primeira Liga
80,Rafael Brito,POR,"MF,DF",Marítimo,20,2002,7.1,53.0,2.54,15.5,30.8,7.04,0.56,53.0,1.13,0.42,37.5,0.70,62.5,23.4,121.4,54.9,0.56,0.14,0.00,0.99,0.56,32.5,1.13,https://fbref.com/en/players/447390cc/Rafael-Brito,447390cc,Primeira Liga
81,John Brooks,USA,"MF,DF",Benfica,29,1993,0.0,4,0,1,0,3,2,4,0,0,,0,,0,0,0,0,0,0,0,0,1,0,https://fbref.com/en/players/e27da244/John-Brooks,e27da244,Primeira Liga
82,Bruma,POR,"MF,FW",Braga,27,1994,11.3,55.4,1.06,5.04,19.9,32.0,7.08,55.4,7.08,3.54,50.0,2.65,37.5,37.5,285.2,168.4,6.37,3.27,3.45,2.04,1.77,41.1,8.05,https://fbref.com/en/players/5caa62a7/Bruma,5caa62a7,Primeira Liga
83,Bruninho,BRA,FW,Arouca,23,1999,2.5,55.2,0.40,4.40,26.0,25.6,8.00,55.2,3.60,1.20,33.3,2.00,55.6,24.4,131.2,53.6,2.00,2.00,0.80,5.60,3.60,36.4,6.00,https://fbref.com/en/players/6d31b1da/Bruninho,6d31b1da,Primeira Liga
