Rk,Player,Nation,Pos,Squad,Age,Born,Playing Time_MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Expected_xG,Expected_npxG,Expected_xAG,Expected_npxG+xAG,Progression_PrgC,Progression_PrgP,Progression_PrgR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,Per 90 Minutes_xG,Per 90 Minutes_xAG,Per 90 Minutes_xG+xAG,Per 90 Minutes_npxG,Per 90 Minutes_npxG+xAG,Player Link_,Player ID_,Competition
200,Juan Cruz Komar,ARG,DF,Rosario Cent,26,1996,18,11,1065,11.8,0.08,0.00,0.08,0.08,0.00,0.00,0.08,0.00,0.04,0.04,0.02,0.06,0.25,1.95,0.08,0.08,0.00,0.08,0.08,0.08,0.04,0.01,0.06,0.04,0.06,https://fbref.com/en/players/f4480f5b/Juan-Cruz-Komar,f4480f5b,Argentina Liga Profesional
201,Brian Cuello,ARG,MF,Instituto Atlético Central Córdoba,25,1997,24,12,1172,13.0,0.00,0.08,0.08,0.00,0.00,0.00,0.08,0.00,,,,,,,,0.00,0.08,0.08,0.00,0.08,,,,,,https://fbref.com/en/players/f22503a8/Brian-Cuello,f22503a8,Argentina Liga Profesional
202,Mauricio Cuero,COL,"MF,FW",Independiente,30,1993,11,3,405,4.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.04,0.07,0.11,4.22,2.00,6.67,0.00,0.00,0.00,0.00,0.00,0.04,0.07,0.11,0.04,0.11,https://fbref.com/en/players/7e03c92a/Mauricio-Cuero,7e03c92a,Argentina Liga Profesional
203,Juan Cuesta,COL,"MF,FW",Arsenal,20,2002,8,3,346,3.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.03,0.03,3.68,1.84,6.32,0.00,0.00,0.00,0.00,0.00,0.02,0.01,0.03,0.02,0.03,https://fbref.com/en/players/39c83069/Juan-Cuesta,39c83069,Argentina Liga Profesional
204,Agustín Dáttola,ARG,DF,Barracas Central,23,1999,5,4,343,3.8,0.00,0.00,0.00,0.00,0.00,0.00,0.53,0.00,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,https://fbref.com/en/players/87d93221/Agustin-Dattola,87d93221,Argentina Liga Profesional
205,Jonathan David Gómez,ARG,MF,Racing Club,33,1989,24,19,1555,17.3,0.12,0.06,0.17,0.12,0.00,0.00,0.29,0.00,0.05,0.05,0.08,0.13,1.50,4.80,3.76,0.12,0.06,0.17,0.12,0.17,0.05,0.08,0.13,0.05,0.13,https://fbref.com/en/players/c911d311/Jonathan-David-Gomez,c911d311,Argentina Liga Profesional
206,Héctor David Martínez,PAR,DF,River Plate,25,1998,1,0,12,0.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.0,10.0,0.00,0.00,0.00,0.00,0.00,0.10,0.00,0.10,0.10,0.10,https://fbref.com/en/players/03d0ea9a/Hector-David-Martinez,03d0ea9a,Argentina Liga Profesional
207,Nicolás De La Cruz,URU,"MF,FW",River Plate,25,1997,17,15,1097,12.2,0.33,0.00,0.33,0.33,0.00,0.00,0.25,0.00,0.21,0.21,0.20,0.41,3.20,7.54,4.26,0.33,0.00,0.33,0.33,0.33,0.21,0.20,0.41,0.21,0.41,https://fbref.com/en/players/8fda5c72/Nicolas-De-La-Cruz,8fda5c72,Argentina Liga Profesional
208,Hernán De La Fuente,ARG,DF,Tucumán,26,1997,10,7,574,6.4,0.00,0.00,0.00,0.00,0.00,0.00,0.31,0.00,0.06,0.06,0.02,0.08,1.41,2.19,3.13,0.00,0.00,0.00,0.00,0.00,0.06,0.02,0.08,0.06,0.08,https://fbref.com/en/players/035db54d/Hernan-De-La-Fuente,035db54d,Argentina Liga Profesional
209,Pedro De la Vega,ARG,FW,Lanús,21,2001,25,23,1955,21.7,0.28,0.14,0.41,0.28,0.00,0.00,0.14,0.00,0.18,0.18,0.11,0.29,2.44,2.03,7.28,0.28,0.14,0.41,0.28,0.41,0.18,0.11,0.29,0.18,0.29,https://fbref.com/en/players/ef6e8c5b/Pedro-De-la-Vega,ef6e8c5b,Argentina Liga Profesional
210,Ramiro Degregorio,ARG,FW,Racing Club,19,2003,1,0,6,0.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,https://fbref.com/en/players/24a3ab29/Ramiro-Degregorio,24a3ab29,Argentina Liga Profesional
211,Mateo Del Blanco,ARG,"DF,MF",CA Unión,19,2003,6,3,331,3.7,0.00,0.00,0.00,0.00,0.00,0.00,0.54,0.00,0.05,0.05,0.08,0.14,3.51,5.14,4.05,0.00,0.00,0.00,0.00,0.00,0.05,0.07,0.13,0.05,0.13,https://fbref.com/en/players/85e0feab/Mateo-Del-Blanco,85e0feab,Argentina Liga Profesional
212,Jonathan Dellarossa,ARG,MF,Instituto Atlético Central Córdoba,23,2000,1,0,9,0.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,https://fbref.com/en/players/850f3b42/Jonathan-Dellarossa,850f3b42,Argentina Liga Profesional
213,Valentín Depietri,ARG,"FW,MF",Talleres,22,2000,16,6,526,5.8,0.00,0.00,0.00,0.00,0.00,0.00,0.34,0.00,0.09,0.09,0.16,0.24,6.03,3.79,7.07,0.00,0.00,0.00,0.00,0.00,0.08,0.16,0.24,0.08,0.24,https://fbref.com/en/players/d02cb5d7/Valentin-Depietri,d02cb5d7,Argentina Liga Profesional
214,Andrés Desábato,ARG,GK,Barracas Central,32,1990,24,24,2160,24.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/bf3b5c92/Andres-Desabato,bf3b5c92,Argentina Liga Profesional
215,José Devecchi,ARG,GK,Sarmiento,27,1995,6,6,540,6.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/5d448a04/Jose-Devecchi,5d448a04,Argentina Liga Profesional
216,Marco Di Cesare,ARG,DF,Argentinos Jun,22,2001,13,12,1091,12.1,0.00,0.08,0.08,0.00,0.00,0.00,0.25,0.00,0.02,0.02,0.04,0.07,0.17,2.98,0.25,0.00,0.08,0.08,0.00,0.08,0.02,0.04,0.06,0.02,0.06,https://fbref.com/en/players/28c96f20/Marco-Di-Cesare,28c96f20,Argentina Liga Profesional
217,Francisco Di Franco,ARG,"MF,DF",Tucumán,28,1995,18,5,494,5.5,0.00,0.00,0.00,0.00,0.00,0.00,0.73,0.00,0.04,0.04,0.04,0.05,1.09,3.27,2.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.06,0.03,0.06,https://fbref.com/en/players/356bf6af/Francisco-Di-Franco,356bf6af,Argentina Liga Profesional
218,Alan Di Pippa,ARG,MF,Banfield,22,2000,7,1,235,2.6,0.00,0.00,0.00,0.00,0.00,0.00,0.38,0.00,0.04,0.04,0.04,0.08,1.92,5.38,0.77,0.00,0.00,0.00,0.00,0.00,0.03,0.04,0.07,0.03,0.07,https://fbref.com/en/players/12975989/Alan-Di-Pippa,12975989,Argentina Liga Profesional
219,Leonel Di Plácido,ARG,DF,Lanús,29,1994,2,2,154,1.7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.06,2.94,2.35,3.53,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.04,0.00,0.04,https://fbref.com/en/players/a5e7e6dd/Leonel-Di-Placido,a5e7e6dd,Argentina Liga Profesional
220,Lucas Diarte,ARG,DF,Club Atlético Belgrano,29,1993,20,10,973,10.8,0.09,0.00,0.09,0.09,0.00,0.00,0.46,0.00,0.01,0.01,0.05,0.06,2.04,2.96,3.70,0.09,0.00,0.09,0.09,0.09,0.01,0.05,0.06,0.01,0.06,https://fbref.com/en/players/0e79a58c/Lucas-Diarte,0e79a58c,Argentina Liga Profesional
221,Enzo Díaz,ARG,DF,River Plate,27,1995,22,20,1869,20.8,0.00,0.10,0.10,0.00,0.00,0.00,0.34,0.00,0.03,0.03,0.07,0.10,2.26,4.95,5.87,0.00,0.10,0.10,0.00,0.10,0.03,0.07,0.10,0.03,0.10,https://fbref.com/en/players/411d2dc0/Enzo-Diaz,411d2dc0,Argentina Liga Profesional
222,Franco Díaz,ARG,MF,Platense,22,2000,23,14,1265,14.1,0.07,0.00,0.07,0.07,0.00,0.00,0.50,0.00,0.03,0.03,0.04,0.07,1.99,5.46,2.77,0.07,0.00,0.07,0.07,0.07,0.03,0.04,0.07,0.03,0.07,https://fbref.com/en/players/a8150001/Franco-Diaz,a8150001,Argentina Liga Profesional
223,Gabriel Díaz,ARG,"DF,MF",Sarmiento,22,2000,19,17,1455,16.2,0.06,0.06,0.12,0.06,0.00,0.00,0.06,0.00,0.07,0.07,0.11,0.18,1.54,3.77,1.98,0.06,0.06,0.12,0.06,0.12,0.07,0.11,0.18,0.07,0.18,https://fbref.com/en/players/a6eff0a3/Gabriel-Diaz,a6eff0a3,Argentina Liga Profesional
224,Leandro Díaz,ARG,FW,Lanús,30,1992,24,23,2052,22.8,0.48,0.18,0.66,0.31,0.18,0.22,0.44,0.04,0.44,0.26,0.11,0.36,0.66,1.45,4.74,0.48,0.18,0.66,0.31,0.48,0.44,0.11,0.54,0.26,0.36,https://fbref.com/en/players/3fee512a/Leandro-Diaz,3fee512a,Argentina Liga Profesional
225,Paulo Díaz,CHI,DF,River Plate,28,1994,14,13,1140,12.7,0.08,0.00,0.08,0.08,0.00,0.00,0.24,0.00,0.04,0.04,0.03,0.06,0.71,4.25,0.16,0.08,0.00,0.08,0.08,0.08,0.04,0.03,0.06,0.04,0.06,https://fbref.com/en/players/3906e923/Paulo-Diaz,3906e923,Argentina Liga Profesional
226,Willer Ditta,COL,DF,Newell's OB,26,1997,17,17,1454,16.2,0.00,0.00,0.00,0.00,0.00,0.00,0.25,0.12,0.00,0.00,0.03,0.04,1.42,3.95,0.12,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.04,0.00,0.04,https://fbref.com/en/players/95c2f969/Willer-Ditta,95c2f969,Argentina Liga Profesional
227,Jerónimo Domina,ARG,FW,CA Unión,17,2005,21,13,1150,12.8,0.23,0.08,0.31,0.23,0.00,0.00,0.23,0.00,0.16,0.16,0.06,0.23,1.33,1.95,5.78,0.23,0.08,0.31,0.23,0.31,0.17,0.06,0.23,0.17,0.23,https://fbref.com/en/players/25da3c90/Jeronimo-Domina,25da3c90,Argentina Liga Profesional
228,Alexis Dominguez,ARG,FW,Barracas Central,26,1996,17,8,752,8.4,0.12,0.00,0.12,0.12,0.00,0.00,0.00,0.00,0.18,0.18,0.02,0.20,0.60,1.31,5.12,0.12,0.00,0.12,0.12,0.12,0.18,0.02,0.20,0.18,0.20,https://fbref.com/en/players/55facc6c/Alexis-Dominguez,55facc6c,Argentina Liga Profesional
229,Benjamín Domínguez,ARG,FW,Gimnasia ELP,19,2003,15,14,1142,12.7,0.16,0.00,0.16,0.16,0.00,0.00,0.00,0.00,0.13,0.13,0.09,0.22,3.46,0.87,9.29,0.16,0.00,0.16,0.16,0.16,0.13,0.09,0.22,0.13,0.22,https://fbref.com/en/players/a83b47fa/Benjamin-Dominguez,a83b47fa,Argentina Liga Profesional
230,Fabricio Domínguez,URU,"MF,DF",Argentinos Jun,24,1998,19,8,771,8.6,0.00,0.23,0.23,0.00,0.00,0.00,0.47,0.00,0.03,0.03,0.20,0.23,2.56,5.81,7.33,0.00,0.23,0.23,0.00,0.23,0.04,0.20,0.23,0.04,0.23,https://fbref.com/en/players/2798cc56/Fabricio-Dominguez,2798cc56,Argentina Liga Profesional
231,Jose Domínguez,PAR,DF,Lanús,26,1996,13,13,1143,12.7,0.08,0.16,0.24,0.08,0.00,0.00,0.31,0.08,0.05,0.05,0.03,0.08,0.79,2.60,0.08,0.08,0.16,0.24,0.08,0.24,0.04,0.03,0.08,0.04,0.08,https://fbref.com/en/players/97d24b73/Jose-Dominguez,97d24b73,Argentina Liga Profesional
232,Alejandro Donatti,ARG,DF,Sarmiento,36,1986,17,13,1080,12.0,0.00,0.08,0.08,0.00,0.00,0.00,0.08,0.00,0.03,0.03,0.04,0.08,0.08,0.58,0.08,0.00,0.08,0.08,0.00,0.08,0.04,0.04,0.08,0.04,0.08,https://fbref.com/en/players/74ebe778/Alejandro-Donatti,74ebe778,Argentina Liga Profesional
233,Tomás Durso,ARG,GK,Gimnasia ELP,23,1999,26,26,2340,26.0,0.00,0.00,0.00,0.00,0.00,0.00,0.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/a7245aa0/Tomas-Durso,a7245aa0,Argentina Liga Profesional
234,Facundo Echevarría,ARG,FW,Defensa y Just,20,2002,2,0,44,0.5,2.00,0.00,2.00,2.00,0.00,0.00,0.00,0.00,0.20,0.20,0.00,0.20,2.00,2.00,4.00,2.05,0.00,2.05,2.05,2.05,0.13,0.00,0.13,0.13,0.13,https://fbref.com/en/players/5d78e702/Facundo-Echevarria,5d78e702,Argentina Liga Profesional
235,Claudio Echeverri,ARG,"MF,DF",River Plate,17,2006,4,0,75,0.8,0.00,1.25,1.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.13,0.13,2.50,7.50,3.75,0.00,1.20,1.20,0.00,1.20,0.06,0.11,0.16,0.06,0.16,https://fbref.com/en/players/49a605df/Claudio-Echeverri,49a605df,Argentina Liga Profesional
236,Jorge Eduardo Recalde,PAR,FW,Newell's OB,30,1992,25,20,1835,20.4,0.29,0.05,0.34,0.25,0.05,0.05,0.20,0.00,0.27,0.23,0.08,0.32,0.69,2.84,5.39,0.29,0.05,0.34,0.25,0.29,0.27,0.09,0.36,0.23,0.32,https://fbref.com/en/players/8690c0b1/Jorge-Eduardo-Recalde,8690c0b1,Argentina Liga Profesional
237,Jalil Elías,ARG,MF,San Lorenzo,26,1996,25,24,2086,23.2,0.09,0.04,0.13,0.09,0.00,0.00,0.17,0.00,0.02,0.02,0.06,0.08,0.82,5.95,1.38,0.09,0.04,0.13,0.09,0.13,0.02,0.06,0.08,0.02,0.08,https://fbref.com/en/players/ffab97dd/Jalil-Elias,ffab97dd,Argentina Liga Profesional
238,Edgar Elizalde,URU,DF,Independiente,22,2000,15,13,1131,12.6,0.00,0.00,0.00,0.00,0.00,0.00,0.32,0.08,0.02,0.02,0.02,0.04,0.79,4.60,0.48,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.04,0.02,0.04,https://fbref.com/en/players/f2950f57/Edgar-Elizalde,f2950f57,Argentina Liga Profesional
239,Guillermo Enrique,ARG,DF,Gimnasia ELP,22,2000,17,15,1230,13.7,0.07,0.07,0.15,0.07,0.00,0.00,0.15,0.07,0.12,0.12,0.15,0.27,2.70,2.77,2.63,0.07,0.07,0.15,0.07,0.15,0.12,0.15,0.27,0.12,0.27,https://fbref.com/en/players/4d26ae2d/Guillermo-Enrique,4d26ae2d,Argentina Liga Profesional
240,Lautaro Escalante,ARG,MF,Defensa y Just,23,1999,20,7,639,7.1,0.00,0.14,0.14,0.00,0.00,0.00,0.70,0.14,0.06,0.06,0.14,0.20,1.97,5.77,5.07,0.00,0.14,0.14,0.00,0.14,0.06,0.14,0.20,0.06,0.20,https://fbref.com/en/players/d4032251/Lautaro-Escalante,d4032251,Argentina Liga Profesional
241,Julián Eseiza,ARG,"DF,MF",Godoy Cruz,20,2002,10,0,175,1.9,0.53,0.00,0.53,0.53,0.00,0.00,0.53,0.00,0.05,0.05,0.11,0.16,1.58,2.63,3.16,0.51,0.00,0.51,0.51,0.51,0.07,0.09,0.16,0.07,0.16,https://fbref.com/en/players/0757e74b/Julian-Eseiza,0757e74b,Argentina Liga Profesional
242,Marcelo Esponda,ARG,MF,Newell's OB,20,2003,1,0,9,0.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.0,10.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/e7bc6a66/Marcelo-Esponda,e7bc6a66,Argentina Liga Profesional
243,Lucas Esquivel,ARG,DF,CA Unión,21,2001,12,11,1035,11.5,0.00,0.00,0.00,0.00,0.00,0.00,0.09,0.00,0.03,0.03,0.09,0.12,2.78,3.65,3.30,0.00,0.00,0.00,0.00,0.00,0.04,0.09,0.12,0.04,0.12,https://fbref.com/en/players/404169c2/Lucas-Esquivel,404169c2,Argentina Liga Profesional
244,Matías Esquivel,ARG,"MF,FW",Lanús,23,1999,25,15,1280,14.2,0.14,0.14,0.28,0.14,0.00,0.00,0.21,0.07,0.16,0.16,0.19,0.35,2.04,6.76,4.30,0.14,0.14,0.28,0.14,0.28,0.16,0.19,0.35,0.16,0.35,https://fbref.com/en/players/fdfee538/Matias-Esquivel,fdfee538,Argentina Liga Profesional
245,Marcelo Estigarribia,ARG,FW,Tucumán,27,1995,25,22,1737,19.3,0.31,0.21,0.52,0.26,0.05,0.05,0.21,0.00,0.36,0.32,0.10,0.42,0.67,2.33,5.23,0.31,0.21,0.52,0.26,0.47,0.36,0.10,0.46,0.32,0.42,https://fbref.com/en/players/d535f426/Marcelo-Estigarribia,d535f426,Argentina Liga Profesional
246,Yair Ezequiel Arismendi,ARG,MF,Sarmiento,24,1998,2,1,115,1.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,https://fbref.com/en/players/9438188a/Yair-Ezequiel-Arismendi,9438188a,Argentina Liga Profesional
247,Gonzalo Ezequiel González,ARG,FW,Gimnasia ELP,27,1995,1,1,53,0.6,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,https://fbref.com/en/players/c5282c88/Gonzalo-Ezequiel-Gonzalez,c5282c88,Argentina Liga Profesional
248,Frank Fabra,COL,DF,Boca Juniors,31,1991,18,15,1391,15.5,0.00,0.06,0.06,0.00,0.00,0.00,0.26,0.00,0.02,0.02,0.14,0.16,2.45,6.26,5.10,0.00,0.06,0.06,0.00,0.06,0.02,0.14,0.16,0.02,0.16,https://fbref.com/en/players/feccb595/Frank-Fabra,feccb595,Argentina Liga Profesional
249,Francisco Facello,ARG,DF,Club Atlético Belgrano,20,2003,1,0,20,0.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/982c96ca/Francisco-Facello,982c96ca,Argentina Liga Profesional
250,Kevin Facundo Gutiérrez,ARG,MF,Defensa y Just,25,1997,24,23,1966,21.8,0.05,0.14,0.18,0.05,0.00,0.00,0.23,0.09,0.03,0.03,0.04,0.07,0.92,5.78,1.24,0.05,0.14,0.18,0.05,0.18,0.03,0.04,0.07,0.03,0.07,https://fbref.com/en/players/b9412d9e/Kevin-Facundo-Gutierrez,b9412d9e,Argentina Liga Profesional
251,Facundo Farías,ARG,"FW,MF",Colón,20,2002,8,5,456,5.1,0.00,0.20,0.20,0.00,0.00,0.20,0.20,0.00,0.29,0.14,0.08,0.22,2.94,4.90,5.29,0.00,0.20,0.20,0.00,0.20,0.29,0.09,0.38,0.14,0.22,https://fbref.com/en/players/8863ae75/Facundo-Farias,8863ae75,Argentina Liga Profesional
252,Franco Farías,ARG,MF,Barracas Central,20,2002,5,0,118,1.3,0.77,0.00,0.77,0.77,0.00,0.00,0.00,0.00,,,,,,,,0.76,0.00,0.76,0.76,0.76,,,,,,https://fbref.com/en/players/6c3e094c/Franco-Farias,6c3e094c,Argentina Liga Profesional
253,Brian Farioli,ARG,"MF,FW",CC Córdoba,24,1998,26,23,1804,20.0,0.05,0.10,0.15,0.05,0.00,0.00,0.10,0.00,0.11,0.11,0.11,0.21,1.65,4.10,4.70,0.05,0.10,0.15,0.05,0.15,0.11,0.11,0.21,0.11,0.21,https://fbref.com/en/players/acbef1bb/Brian-Farioli,acbef1bb,Argentina Liga Profesional
254,Federico Fattori,ARG,MF,CA Huracán,30,1992,20,19,1650,18.3,0.00,0.05,0.05,0.00,0.00,0.00,0.16,0.00,0.02,0.02,0.03,0.04,0.98,8.42,0.71,0.00,0.05,0.05,0.00,0.05,0.02,0.03,0.04,0.02,0.04,https://fbref.com/en/players/80373bb5/Federico-Fattori,80373bb5,Argentina Liga Profesional
255,Lautaro Fedele,ARG,FW,Defensa y Just,21,2001,1,0,12,0.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/4ddb902c/Lautaro-Fedele,4ddb902c,Argentina Liga Profesional
256,Andrés Felipe Amaya,COL,"FW,MF",Club Atlético Belgrano,21,2001,1,0,26,0.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,https://fbref.com/en/players/2f29cfe8/Andres-Felipe-Amaya,2f29cfe8,Argentina Liga Profesional
257,Nicolás Femia,ARG,"MF,FW",Sarmiento,26,1996,2,0,15,0.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,2.00,0.00,2.00,0.00,5.00,5.00,0.00,0.00,0.00,0.00,0.00,2.35,0.11,2.45,2.35,2.45,https://fbref.com/en/players/762fa3e3/Nicolas-Femia,762fa3e3,Argentina Liga Profesional
258,Damián Fernández,ARG,"MF,DF",Vélez Sarsfield,22,2001,9,7,546,6.1,0.00,0.00,0.00,0.00,0.00,0.00,0.33,0.00,0.02,0.02,0.02,0.03,0.66,2.46,0.66,0.00,0.00,0.00,0.00,0.00,0.02,0.01,0.04,0.02,0.04,https://fbref.com/en/players/a15750e1/Damian-Fernandez,a15750e1,Argentina Liga Profesional
259,Ignacio Fernández,ARG,MF,Boca Juniors,20,2002,19,10,976,10.8,0.00,0.00,0.00,0.00,0.00,0.00,0.37,0.19,0.05,0.05,0.11,0.16,1.85,6.76,1.76,0.00,0.00,0.00,0.00,0.00,0.04,0.11,0.15,0.04,0.15,https://fbref.com/en/players/319857df/Ignacio-Fernandez,319857df,Argentina Liga Profesional
260,Ignacio Fernández,ARG,"MF,FW",River Plate,33,1990,24,22,1786,19.8,0.25,0.20,0.45,0.25,0.00,0.00,0.20,0.00,0.20,0.20,0.19,0.39,2.22,9.39,8.64,0.25,0.20,0.45,0.25,0.45,0.19,0.18,0.38,0.19,0.38,https://fbref.com/en/players/97a17c0b/Ignacio-Fernandez,97a17c0b,Argentina Liga Profesional
261,Julián Fernández,ARG,MF,Lanús,27,1995,22,9,1029,11.4,0.00,0.00,0.00,0.00,0.00,0.00,0.18,0.00,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,https://fbref.com/en/players/88d268c8/Julian-Fernandez,88d268c8,Argentina Liga Profesional
262,Julián Fernández,ARG,"FW,MF",Vélez Sarsfield,19,2004,20,6,639,7.1,0.42,0.00,0.42,0.42,0.00,0.00,0.14,0.00,0.23,0.23,0.08,0.31,3.80,3.10,5.63,0.42,0.00,0.42,0.42,0.42,0.22,0.09,0.31,0.22,0.31,https://fbref.com/en/players/83572e83/Julian-Fernandez,83572e83,Argentina Liga Profesional
263,Nicolás Fernández,ARG,FW,Defensa y Just,26,1996,26,25,2124,23.6,0.51,0.04,0.55,0.38,0.13,0.13,0.17,0.00,0.49,0.39,0.14,0.53,1.19,2.63,4.92,0.51,0.04,0.55,0.38,0.42,0.49,0.14,0.63,0.39,0.53,https://fbref.com/en/players/31d73bbd/Nicolas-Fernandez,31d73bbd,Argentina Liga Profesional
264,Nicolás Fernández,ARG,"DF,FW",Estudiantes,20,2002,2,1,97,1.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/1531aff8/Nicolas-Fernandez,1531aff8,Argentina Liga Profesional
265,Román Fernández,ARG,FW,Racing Club,17,2005,3,0,34,0.4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.50,0.00,0.50,2.50,5.00,12.5,0.00,0.00,0.00,0.00,0.00,0.62,0.00,0.62,0.62,0.62,https://fbref.com/en/players/472241f4/Roman-Fernandez,472241f4,Argentina Liga Profesional
266,Thiago Fernández,ARG,"FW,MF",Vélez Sarsfield,18,2004,3,1,120,1.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.38,3.08,7.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/00322f0d/Thiago-Fernandez,00322f0d,Argentina Liga Profesional
267,Tomás Fernández,ARG,DF,Gimnasia ELP,23,1999,1,0,17,0.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/d8e12d99/Tomas-Fernandez,d8e12d99,Argentina Liga Profesional
268,Vicente Fernández,CHI,"MF,FW",Talleres,23,1999,2,0,42,0.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,4.00,14.0,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.05,0.00,0.05,https://fbref.com/en/players/4a1491d1/Vicente-Fernandez,4a1491d1,Argentina Liga Profesional
269,Juan Fernando Garro,ARG,"MF,FW",CA Huracán,30,1992,9,1,267,3.0,0.33,0.00,0.33,0.33,0.00,0.00,0.00,0.00,0.50,0.50,0.03,0.53,1.00,2.33,5.33,0.34,0.00,0.34,0.34,0.34,0.51,0.04,0.55,0.51,0.55,https://fbref.com/en/players/6009bf94/Juan-Fernando-Garro,6009bf94,Argentina Liga Profesional
270,Gianluca Ferrari,ARG,DF,Godoy Cruz,25,1997,3,3,223,2.5,0.00,0.40,0.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.24,0.24,0.00,0.40,0.00,0.00,0.40,0.40,0.00,0.40,0.02,0.24,0.26,0.02,0.26,https://fbref.com/en/players/09e1d2b1/Gianluca-Ferrari,09e1d2b1,Argentina Liga Profesional
271,Cristian Ferreira,ARG,MF,Newell's OB,23,1999,20,18,1528,17.0,0.12,0.06,0.18,0.12,0.00,0.00,0.29,0.00,0.14,0.14,0.13,0.26,1.29,5.12,5.65,0.12,0.06,0.18,0.12,0.18,0.14,0.13,0.27,0.14,0.27,https://fbref.com/en/players/f088e129/Cristian-Ferreira,f088e129,Argentina Liga Profesional
272,Facundo Ferreyra,ARG,"FW,MF",Argentinos Jun,31,1991,7,1,193,2.1,0.00,0.48,0.48,0.00,0.00,0.00,0.95,0.00,0.52,0.52,0.14,0.67,0.48,0.95,10.0,0.00,0.47,0.47,0.00,0.47,0.51,0.14,0.64,0.51,0.64,https://fbref.com/en/players/b39a793e/Facundo-Ferreyra,b39a793e,Argentina Liga Profesional
