Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tackles_Tkl,Tackles_TklW,Tackles_Def 3rd,Tackles_Mid 3rd,Tackles_Att 3rd,Challenges_Tkl,Challenges_Att,Challenges_Tkl%,Challenges_Lost,Blocks_Blocks,Blocks_Sh,Blocks_Pass,Int,Tkl+Int,Clr,Err,Player Link_,Player ID_,Competition
208,Hernán De La Fuente,ARG,DF,Tucumán,26,1997,6.4,3.13,2.66,2.03,0.94,0.16,1.41,3.13,45.0,1.72,0.63,0.00,0.63,0.47,3.59,1.88,0.00,https://fbref.com/en/players/035db54d/Hernan-De-La-Fuente,035db54d,Argentina Liga Profesional
209,Pedro De la Vega,ARG,FW,Lanús,21,2001,21.7,1.61,0.78,0.60,0.69,0.32,0.60,1.80,33.3,1.20,0.92,0.14,0.78,0.51,2.12,1.34,0.00,https://fbref.com/en/players/ef6e8c5b/Pedro-De-la-Vega,ef6e8c5b,Argentina Liga Profesional
210,Ramiro Degregorio,ARG,FW,Racing Club,19,2003,0.1,,0.00,,,,,,,,,,,0.00,,,,https://fbref.com/en/players/24a3ab29/Ramiro-Degregorio,24a3ab29,Argentina Liga Profesional
211,Mateo Del Blanco,ARG,"DF,MF",CA Unión,19,2003,3.7,2.16,1.35,0.27,1.62,0.27,1.62,2.70,60.0,1.08,2.16,0.27,1.89,0.81,2.97,1.08,0.00,https://fbref.com/en/players/85e0feab/Mateo-Del-Blanco,85e0feab,Argentina Liga Profesional
212,Jonathan Dellarossa,ARG,MF,Instituto Atlético Central Córdoba,23,2000,0.1,,0.00,,,,,,,,,,,0.00,,,,https://fbref.com/en/players/850f3b42/Jonathan-Dellarossa,850f3b42,Argentina Liga Profesional
213,Valentín Depietri,ARG,"FW,MF",Talleres,22,2000,5.8,1.38,0.69,0.52,0.69,0.17,0.69,2.93,23.5,2.24,0.69,0.00,0.69,0.34,1.72,0.00,0.00,https://fbref.com/en/players/d02cb5d7/Valentin-Depietri,d02cb5d7,Argentina Liga Profesional
214,Andrés Desábato,ARG,GK,Barracas Central,32,1990,24.0,0.08,0.00,0.08,0.00,0.00,0.08,0.13,66.7,0.04,0.08,0.00,0.08,0.04,0.13,0.67,0.04,https://fbref.com/en/players/bf3b5c92/Andres-Desabato,bf3b5c92,Argentina Liga Profesional
215,José Devecchi,ARG,GK,Sarmiento,27,1995,6.0,0.17,0.17,0.17,0.00,0.00,0.17,0.17,100.0,0.00,0.00,0.00,0.00,0.00,0.17,0.83,0.00,https://fbref.com/en/players/5d448a04/Jose-Devecchi,5d448a04,Argentina Liga Profesional
216,Marco Di Cesare,ARG,DF,Argentinos Jun,22,2001,12.1,1.65,0.99,1.40,0.25,0.00,1.24,1.65,75.0,0.41,0.83,0.58,0.25,1.16,2.81,5.79,0.00,https://fbref.com/en/players/28c96f20/Marco-Di-Cesare,28c96f20,Argentina Liga Profesional
217,Francisco Di Franco,ARG,"MF,DF",Tucumán,28,1995,5.5,2.36,0.91,1.09,0.91,0.36,0.18,2.91,6.3,2.73,1.09,0.36,0.73,0.36,2.73,1.64,0.00,https://fbref.com/en/players/356bf6af/Francisco-Di-Franco,356bf6af,Argentina Liga Profesional
218,Alan Di Pippa,ARG,MF,Banfield,22,2000,2.6,3.46,2.69,0.38,2.31,0.77,1.92,4.23,45.5,2.31,2.31,1.15,1.15,1.54,5.00,1.15,0.00,https://fbref.com/en/players/12975989/Alan-Di-Pippa,12975989,Argentina Liga Profesional
219,Leonel Di Plácido,ARG,DF,Lanús,29,1994,1.7,3.53,2.94,1.76,0.59,1.18,1.76,5.29,33.3,3.53,1.18,0.00,1.18,4.12,7.65,2.94,0.00,https://fbref.com/en/players/a5e7e6dd/Leonel-Di-Placido,a5e7e6dd,Argentina Liga Profesional
220,Lucas Diarte,ARG,DF,Club Atlético Belgrano,29,1993,10.8,2.50,1.39,1.57,0.65,0.28,1.48,2.41,61.5,0.93,1.20,0.37,0.83,0.93,3.43,2.04,0.00,https://fbref.com/en/players/0e79a58c/Lucas-Diarte,0e79a58c,Argentina Liga Profesional
221,Enzo Díaz,ARG,DF,River Plate,27,1995,20.8,2.93,1.73,1.73,1.15,0.05,1.54,2.26,68.1,0.72,1.30,0.24,1.06,1.01,3.94,2.21,0.00,https://fbref.com/en/players/411d2dc0/Enzo-Diaz,411d2dc0,Argentina Liga Profesional
222,Franco Díaz,ARG,MF,Platense,22,2000,14.1,3.19,1.99,1.28,1.70,0.21,1.70,3.83,44.4,2.13,2.06,0.21,1.84,1.21,4.40,1.56,0.00,https://fbref.com/en/players/a8150001/Franco-Diaz,a8150001,Argentina Liga Profesional
223,Gabriel Díaz,ARG,"DF,MF",Sarmiento,22,2000,16.2,2.35,1.54,1.05,0.86,0.43,0.99,1.79,55.2,0.80,0.86,0.19,0.68,1.98,4.32,3.02,0.00,https://fbref.com/en/players/a6eff0a3/Gabriel-Diaz,a6eff0a3,Argentina Liga Profesional
224,Leandro Díaz,ARG,FW,Lanús,30,1992,22.8,0.39,0.35,0.04,0.26,0.09,0.22,0.70,31.3,0.48,0.31,0.09,0.22,0.26,0.66,0.39,0.00,https://fbref.com/en/players/3fee512a/Leandro-Diaz,3fee512a,Argentina Liga Profesional
225,Paulo Díaz,CHI,DF,River Plate,28,1994,12.7,1.42,0.79,1.02,0.39,0.00,0.94,1.57,60.0,0.63,0.94,0.63,0.31,1.50,2.91,4.65,0.00,https://fbref.com/en/players/3906e923/Paulo-Diaz,3906e923,Argentina Liga Profesional
226,Willer Ditta,COL,DF,Newell's OB,26,1997,16.2,0.68,0.43,0.62,0.06,0.00,0.37,0.49,75.0,0.12,0.99,0.62,0.37,0.86,1.54,3.46,0.00,https://fbref.com/en/players/95c2f969/Willer-Ditta,95c2f969,Argentina Liga Profesional
227,Jerónimo Domina,ARG,FW,CA Unión,17,2005,12.8,0.55,0.31,0.23,0.16,0.16,0.31,1.17,26.7,0.86,0.63,0.08,0.55,0.23,0.78,0.23,0.00,https://fbref.com/en/players/25da3c90/Jeronimo-Domina,25da3c90,Argentina Liga Profesional
228,Alexis Dominguez,ARG,FW,Barracas Central,26,1996,8.4,1.07,0.60,0.12,0.71,0.24,0.36,1.19,30.0,0.83,0.95,0.00,0.95,0.00,1.07,1.07,0.00,https://fbref.com/en/players/55facc6c/Alexis-Dominguez,55facc6c,Argentina Liga Profesional
229,Benjamín Domínguez,ARG,FW,Gimnasia ELP,19,2003,12.7,0.79,0.31,0.16,0.39,0.24,0.16,0.63,25.0,0.47,1.34,0.08,1.26,0.08,0.87,0.39,0.00,https://fbref.com/en/players/a83b47fa/Benjamin-Dominguez,a83b47fa,Argentina Liga Profesional
230,Fabricio Domínguez,URU,"MF,DF",Argentinos Jun,24,1998,8.6,3.02,1.74,0.93,1.74,0.35,1.40,2.33,60.0,0.93,1.74,0.00,1.74,1.51,4.53,0.47,0.00,https://fbref.com/en/players/2798cc56/Fabricio-Dominguez,2798cc56,Argentina Liga Profesional
231,Jose Domínguez,PAR,DF,Lanús,26,1996,12.7,1.10,0.87,0.94,0.16,0.00,0.63,0.79,80.0,0.16,0.71,0.55,0.16,0.39,1.50,3.94,0.00,https://fbref.com/en/players/97d24b73/Jose-Dominguez,97d24b73,Argentina Liga Profesional
232,Alejandro Donatti,ARG,DF,Sarmiento,36,1986,12.0,0.17,0.00,0.17,0.00,0.00,0.08,0.33,25.0,0.25,1.42,1.08,0.33,0.83,1.00,6.08,0.00,https://fbref.com/en/players/74ebe778/Alejandro-Donatti,74ebe778,Argentina Liga Profesional
233,Tomás Durso,ARG,GK,Gimnasia ELP,23,1999,26.0,0.04,0.04,0.04,0.00,0.00,0.04,0.04,100.0,0.00,0.04,0.00,0.04,0.04,0.08,0.42,0.00,https://fbref.com/en/players/a7245aa0/Tomas-Durso,a7245aa0,Argentina Liga Profesional
234,Facundo Echevarría,ARG,FW,Defensa y Just,20,2002,0.5,2.00,2.00,0.00,2.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,4.00,6.00,0.00,0.00,https://fbref.com/en/players/5d78e702/Facundo-Echevarria,5d78e702,Argentina Liga Profesional
235,Claudio Echeverri,ARG,"MF,DF",River Plate,17,2006,0.8,3.75,2.50,2.50,1.25,0.00,1.25,2.50,50.0,1.25,3.75,0.00,3.75,0.00,3.75,1.25,0.00,https://fbref.com/en/players/49a605df/Claudio-Echeverri,49a605df,Argentina Liga Profesional
236,Jorge Eduardo Recalde,PAR,FW,Newell's OB,30,1992,20.4,0.69,0.39,0.10,0.39,0.20,0.15,0.83,17.6,0.69,0.64,0.15,0.49,0.15,0.83,0.54,0.00,https://fbref.com/en/players/8690c0b1/Jorge-Eduardo-Recalde,8690c0b1,Argentina Liga Profesional
237,Jalil Elías,ARG,MF,San Lorenzo,26,1996,23.2,1.42,0.86,0.60,0.73,0.09,0.78,1.77,43.9,0.99,1.29,0.43,0.86,0.86,2.28,1.55,0.04,https://fbref.com/en/players/ffab97dd/Jalil-Elias,ffab97dd,Argentina Liga Profesional
238,Edgar Elizalde,URU,DF,Independiente,22,2000,12.6,1.83,1.27,1.11,0.71,0.00,0.79,1.19,66.7,0.40,1.27,0.87,0.40,1.75,3.57,4.05,0.16,https://fbref.com/en/players/f2950f57/Edgar-Elizalde,f2950f57,Argentina Liga Profesional
239,Guillermo Enrique,ARG,DF,Gimnasia ELP,22,2000,13.7,2.19,1.61,1.68,0.29,0.22,1.02,2.26,45.2,1.24,1.24,0.29,0.95,1.02,3.21,2.63,0.00,https://fbref.com/en/players/4d26ae2d/Guillermo-Enrique,4d26ae2d,Argentina Liga Profesional
240,Lautaro Escalante,ARG,MF,Defensa y Just,23,1999,7.1,2.11,1.13,0.85,1.27,0.00,0.99,3.38,29.2,2.39,1.83,0.56,1.27,0.85,2.96,0.70,0.00,https://fbref.com/en/players/d4032251/Lautaro-Escalante,d4032251,Argentina Liga Profesional
241,Julián Eseiza,ARG,"DF,MF",Godoy Cruz,20,2002,1.9,1.58,1.58,1.05,0.53,0.00,1.58,3.68,42.9,2.11,0.00,0.00,0.00,1.05,2.63,5.79,0.00,https://fbref.com/en/players/0757e74b/Julian-Eseiza,0757e74b,Argentina Liga Profesional
242,Marcelo Esponda,ARG,MF,Newell's OB,20,2003,0.1,10.0,10.0,0.00,10.0,0.00,10.0,10.0,100.0,0.00,0.00,0.00,0.00,0.00,10.0,10.0,0.00,https://fbref.com/en/players/e7bc6a66/Marcelo-Esponda,e7bc6a66,Argentina Liga Profesional
243,Lucas Esquivel,ARG,DF,CA Unión,21,2001,11.5,2.61,1.65,1.22,1.22,0.17,1.57,2.87,54.5,1.30,1.83,0.26,1.57,1.22,3.83,2.26,0.00,https://fbref.com/en/players/404169c2/Lucas-Esquivel,404169c2,Argentina Liga Profesional
244,Matías Esquivel,ARG,"MF,FW",Lanús,23,1999,14.2,2.75,1.83,0.70,0.99,1.06,1.55,4.01,38.6,2.46,1.76,0.14,1.62,1.27,4.01,0.35,0.00,https://fbref.com/en/players/fdfee538/Matias-Esquivel,fdfee538,Argentina Liga Profesional
245,Marcelo Estigarribia,ARG,FW,Tucumán,27,1995,19.3,0.98,0.52,0.05,0.67,0.26,0.26,0.78,33.3,0.52,0.98,0.05,0.93,0.16,1.14,1.50,0.00,https://fbref.com/en/players/d535f426/Marcelo-Estigarribia,d535f426,Argentina Liga Profesional
246,Yair Ezequiel Arismendi,ARG,MF,Sarmiento,24,1998,1.3,,1.54,,,,,,,,,,,0.77,,,,https://fbref.com/en/players/9438188a/Yair-Ezequiel-Arismendi,9438188a,Argentina Liga Profesional
247,Gonzalo Ezequiel González,ARG,FW,Gimnasia ELP,27,1995,0.6,,3.33,,,,,,,,,,,3.33,,,,https://fbref.com/en/players/c5282c88/Gonzalo-Ezequiel-Gonzalez,c5282c88,Argentina Liga Profesional
248,Frank Fabra,COL,DF,Boca Juniors,31,1991,15.5,1.81,1.35,1.10,0.45,0.26,0.97,1.74,55.6,0.77,0.84,0.32,0.52,1.35,3.16,1.74,0.00,https://fbref.com/en/players/feccb595/Frank-Fabra,feccb595,Argentina Liga Profesional
249,Francisco Facello,ARG,DF,Club Atlético Belgrano,20,2003,0.2,5.00,5.00,5.00,0.00,0.00,5.00,5.00,100.0,0.00,0.00,0.00,0.00,5.00,10.0,5.00,0.00,https://fbref.com/en/players/982c96ca/Francisco-Facello,982c96ca,Argentina Liga Profesional
250,Kevin Facundo Gutiérrez,ARG,MF,Defensa y Just,25,1997,21.8,3.21,1.65,1.61,1.38,0.23,1.33,3.12,42.6,1.79,1.61,0.23,1.38,1.24,4.45,1.61,0.05,https://fbref.com/en/players/b9412d9e/Kevin-Facundo-Gutierrez,b9412d9e,Argentina Liga Profesional
251,Facundo Farías,ARG,"FW,MF",Colón,20,2002,5.1,0.39,0.20,0.00,0.39,0.00,0.00,0.78,0.0,0.78,0.59,0.00,0.59,0.20,0.59,0.00,0.00,https://fbref.com/en/players/8863ae75/Facundo-Farias,8863ae75,Argentina Liga Profesional
252,Franco Farías,ARG,MF,Barracas Central,20,2002,1.3,,0.00,,,,,,,,,,,0.00,,,,https://fbref.com/en/players/6c3e094c/Franco-Farias,6c3e094c,Argentina Liga Profesional
253,Brian Farioli,ARG,"MF,FW",CC Córdoba,24,1998,20.0,1.05,0.70,0.25,0.80,0.00,0.25,1.40,17.9,1.15,0.60,0.00,0.60,0.25,1.30,0.30,0.00,https://fbref.com/en/players/acbef1bb/Brian-Farioli,acbef1bb,Argentina Liga Profesional
254,Federico Fattori,ARG,MF,CA Huracán,30,1992,18.3,1.91,1.09,0.77,1.09,0.05,1.20,2.02,59.5,0.82,1.09,0.22,0.87,1.64,3.55,1.53,0.00,https://fbref.com/en/players/80373bb5/Federico-Fattori,80373bb5,Argentina Liga Profesional
255,Lautaro Fedele,ARG,FW,Defensa y Just,21,2001,0.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/4ddb902c/Lautaro-Fedele,4ddb902c,Argentina Liga Profesional
256,Andrés Felipe Amaya,COL,"FW,MF",Club Atlético Belgrano,21,2001,0.3,,0.00,,,,,,,,,,,0.00,,,,https://fbref.com/en/players/2f29cfe8/Andres-Felipe-Amaya,2f29cfe8,Argentina Liga Profesional
257,Nicolás Femia,ARG,"MF,FW",Sarmiento,26,1996,0.2,5.00,5.00,0.00,5.00,0.00,5.00,5.00,100.0,0.00,0.00,0.00,0.00,0.00,5.00,0.00,0.00,https://fbref.com/en/players/762fa3e3/Nicolas-Femia,762fa3e3,Argentina Liga Profesional
258,Damián Fernández,ARG,"MF,DF",Vélez Sarsfield,22,2001,6.1,3.61,1.97,1.15,1.97,0.49,1.64,3.28,50.0,1.64,1.64,0.33,1.31,0.98,4.59,3.61,0.00,https://fbref.com/en/players/a15750e1/Damian-Fernandez,a15750e1,Argentina Liga Profesional
259,Ignacio Fernández,ARG,MF,Boca Juniors,20,2002,10.8,3.33,2.13,0.93,2.13,0.28,1.30,2.69,48.3,1.39,2.31,0.19,2.13,1.67,5.00,0.28,0.09,https://fbref.com/en/players/319857df/Ignacio-Fernandez,319857df,Argentina Liga Profesional
260,Ignacio Fernández,ARG,"MF,FW",River Plate,33,1990,19.8,1.92,1.16,0.71,0.96,0.25,0.81,2.37,34.0,1.57,1.46,0.10,1.36,0.51,2.42,0.56,0.05,https://fbref.com/en/players/97a17c0b/Ignacio-Fernandez,97a17c0b,Argentina Liga Profesional
261,Julián Fernández,ARG,MF,Lanús,27,1995,11.4,,0.96,,,,,,,,,,,1.93,,,,https://fbref.com/en/players/88d268c8/Julian-Fernandez,88d268c8,Argentina Liga Profesional
262,Julián Fernández,ARG,"FW,MF",Vélez Sarsfield,19,2004,7.1,1.69,0.99,0.56,0.85,0.28,1.13,2.82,40.0,1.69,1.27,0.14,1.13,0.85,2.54,0.70,0.14,https://fbref.com/en/players/83572e83/Julian-Fernandez,83572e83,Argentina Liga Profesional
263,Nicolás Fernández,ARG,FW,Defensa y Just,26,1996,23.6,0.55,0.30,0.13,0.13,0.30,0.17,0.93,18.2,0.76,0.64,0.13,0.51,0.00,0.55,1.06,0.00,https://fbref.com/en/players/31d73bbd/Nicolas-Fernandez,31d73bbd,Argentina Liga Profesional
264,Nicolás Fernández,ARG,"DF,FW",Estudiantes,20,2002,1.1,4.55,0.91,2.73,1.82,0.00,0.91,1.82,50.0,0.91,0.91,0.00,0.91,1.82,6.36,1.82,0.00,https://fbref.com/en/players/1531aff8/Nicolas-Fernandez,1531aff8,Argentina Liga Profesional
265,Román Fernández,ARG,FW,Racing Club,17,2005,0.4,2.50,0.00,2.50,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,2.50,0.00,0.00,https://fbref.com/en/players/472241f4/Roman-Fernandez,472241f4,Argentina Liga Profesional
266,Thiago Fernández,ARG,"FW,MF",Vélez Sarsfield,18,2004,1.3,2.31,0.77,1.54,0.00,0.77,1.54,3.08,50.0,1.54,3.08,0.00,3.08,0.00,2.31,2.31,0.00,https://fbref.com/en/players/00322f0d/Thiago-Fernandez,00322f0d,Argentina Liga Profesional
267,Tomás Fernández,ARG,DF,Gimnasia ELP,23,1999,0.2,0.00,0.00,0.00,0.00,0.00,0.00,5.00,0.0,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/d8e12d99/Tomas-Fernandez,d8e12d99,Argentina Liga Profesional
268,Vicente Fernández,CHI,"MF,FW",Talleres,23,1999,0.5,2.00,2.00,0.00,2.00,0.00,2.00,2.00,100.0,0.00,2.00,0.00,2.00,2.00,4.00,2.00,0.00,https://fbref.com/en/players/4a1491d1/Vicente-Fernandez,4a1491d1,Argentina Liga Profesional
269,Juan Fernando Garro,ARG,"MF,FW",CA Huracán,30,1992,3.0,0.67,0.33,0.33,0.33,0.00,0.33,1.67,20.0,1.33,0.33,0.00,0.33,0.33,1.00,0.33,0.00,https://fbref.com/en/players/6009bf94/Juan-Fernando-Garro,6009bf94,Argentina Liga Profesional
270,Gianluca Ferrari,ARG,DF,Godoy Cruz,25,1997,2.5,3.20,1.60,2.00,1.20,0.00,2.00,3.20,62.5,1.20,2.40,1.60,0.80,0.00,3.20,2.80,0.00,https://fbref.com/en/players/09e1d2b1/Gianluca-Ferrari,09e1d2b1,Argentina Liga Profesional
271,Cristian Ferreira,ARG,MF,Newell's OB,23,1999,17.0,1.18,0.53,0.29,0.59,0.29,0.41,1.59,25.9,1.18,0.65,0.12,0.53,0.29,1.47,0.29,0.00,https://fbref.com/en/players/f088e129/Cristian-Ferreira,f088e129,Argentina Liga Profesional
272,Facundo Ferreyra,ARG,"FW,MF",Argentinos Jun,31,1991,2.1,0.95,0.48,0.00,0.95,0.00,0.00,0.48,0.0,0.48,0.48,0.00,0.48,0.00,0.95,0.95,0.00,https://fbref.com/en/players/b39a793e/Facundo-Ferreyra,b39a793e,Argentina Liga Profesional
273,Luciano Ferreyra,ARG,"MF,FW",Rosario Cent,20,2002,1.6,2.50,1.25,0.63,1.88,0.00,1.25,1.88,66.7,0.63,1.25,0.00,1.25,0.00,2.50,0.00,0.00,https://fbref.com/en/players/056229e3/Luciano-Ferreyra,056229e3,Argentina Liga Profesional
274,Héctor Fértoli,ARG,"FW,MF",Racing Club,28,1994,1.6,0.63,0.63,0.00,0.00,0.63,0.63,1.88,33.3,1.25,0.63,0.00,0.63,0.00,0.63,0.00,0.00,https://fbref.com/en/players/54328474/Hector-Fertoli,54328474,Argentina Liga Profesional
275,Jorge Figal,ARG,DF,Boca Juniors,28,1994,22.1,1.58,1.22,1.18,0.36,0.05,0.90,1.31,69.0,0.41,1.31,0.81,0.50,0.68,2.26,2.85,0.09,https://fbref.com/en/players/91e44066/Jorge-Figal,91e44066,Argentina Liga Profesional
276,Jose Florentín,PAR,MF,Vélez Sarsfield,26,1996,16.6,2.23,1.45,1.08,0.96,0.18,1.20,3.61,33.3,2.41,1.63,0.18,1.45,1.99,4.22,1.45,0.00,https://fbref.com/en/players/c5510535/Jose-Florentin,c5510535,Argentina Liga Profesional
277,Francisco Flores,ARG,DF,Tucumán,21,2002,3.0,2.33,1.33,2.33,0.00,0.00,1.33,1.67,80.0,0.33,1.00,1.00,0.00,0.67,3.00,2.67,0.00,https://fbref.com/en/players/448ff13f/Francisco-Flores,448ff13f,Argentina Liga Profesional
278,Gonzalo Flores,ARG,"FW,MF",Tigre,20,2002,4.4,2.27,1.14,0.45,1.14,0.68,1.59,2.27,70.0,0.68,0.91,0.23,0.68,0.45,2.73,0.68,0.00,https://fbref.com/en/players/e7ba6063/Gonzalo-Flores,e7ba6063,Argentina Liga Profesional
279,Ezequiel Forclaz,ARG,"MF,FW",Tigre,19,2003,2.0,3.50,2.50,1.50,1.50,0.50,1.50,3.00,50.0,1.50,2.00,1.00,1.00,1.50,5.00,0.50,0.00,https://fbref.com/en/players/8e301679/Ezequiel-Forclaz,8e301679,Argentina Liga Profesional
280,Alan Franco,ECU,MF,Talleres,24,1998,11.5,1.74,0.78,0.17,1.30,0.26,0.70,1.65,42.1,0.96,1.65,0.43,1.22,0.70,2.43,1.57,0.00,https://fbref.com/en/players/c76b161b/Alan-Franco,c76b161b,Argentina Liga Profesional
281,Juan Franco Arrellaga,PAR,DF,Instituto Atlético Central Córdoba,30,1992,9.5,1.47,1.26,0.63,0.63,0.21,0.42,0.63,66.7,0.21,0.84,0.21,0.63,1.79,3.26,1.89,0.00,https://fbref.com/en/players/6015ddd0/Juan-Franco-Arrellaga,6015ddd0,Argentina Liga Profesional
282,Nazareno Funez,ARG,FW,Newell's OB,21,2001,0.4,,0.00,,,,,,,,,,,0.00,,,,https://fbref.com/en/players/29d08c06/Nazareno-Funez,29d08c06,Argentina Liga Profesional
283,Santiago Gabriel,ARG,"DF,MF",Argentinos Jun,22,2000,18.0,2.06,1.22,0.83,0.72,0.50,1.33,2.39,55.8,1.06,1.22,0.17,1.06,0.83,2.89,0.78,0.00,https://fbref.com/en/players/8f2ac304/Santiago-Gabriel,8f2ac304,Argentina Liga Profesional
284,Thomas Galdames,CHI,DF,Godoy Cruz,24,1998,14.4,2.22,1.11,1.04,1.11,0.07,1.39,2.29,60.6,0.90,1.81,0.56,1.25,1.53,3.75,2.01,0.07,https://fbref.com/en/players/9e635406/Thomas-Galdames,9e635406,Argentina Liga Profesional
285,Jonatan Gallardo,ARG,"MF,DF",Sarmiento,25,1997,2.3,3.48,2.61,1.74,1.30,0.43,0.87,2.61,33.3,1.74,2.17,0.87,1.30,0.87,4.35,0.43,0.00,https://fbref.com/en/players/f34629ab/Jonatan-Gallardo,f34629ab,Argentina Liga Profesional
286,Baltasar Gallego,ARG,"FW,MF",Racing Club,19,2003,5.2,2.88,2.12,0.58,1.92,0.38,0.38,3.08,12.5,2.69,0.58,0.00,0.58,0.19,3.08,0.58,0.00,https://fbref.com/en/players/3ae8029b/Baltasar-Gallego,3ae8029b,Argentina Liga Profesional
287,Rodrigo Gallo,ARG,DF,Gimnasia ELP,22,2000,0.8,5.00,1.25,3.75,1.25,0.00,2.50,3.75,66.7,1.25,1.25,0.00,1.25,2.50,7.50,6.25,0.00,https://fbref.com/en/players/ab84ccab/Rodrigo-Gallo,ab84ccab,Argentina Liga Profesional
288,Ignacio Galván,ARG,DF,Racing Club,20,2002,0.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/e2525aa4/Ignacio-Galvan,e2525aa4,Argentina Liga Profesional
289,Jonathan Galván,ARG,DF,Racing Club,30,1992,6.5,1.69,1.54,1.54,0.15,0.00,0.62,1.38,44.4,0.77,1.38,1.08,0.31,2.00,3.69,5.08,0.00,https://fbref.com/en/players/f865dc98/Jonathan-Galvan,f865dc98,Argentina Liga Profesional
290,Tomás Galván,ARG,"MF,FW",Colón,22,2000,5.9,1.36,1.19,0.51,0.85,0.00,0.51,2.03,25.0,1.53,1.53,0.17,1.36,0.51,1.86,0.17,0.00,https://fbref.com/en/players/e699d3db/Tomas-Galvan,e699d3db,Argentina Liga Profesional
291,Lucas Gamba,ARG,FW,CC Córdoba,35,1987,20.3,0.79,0.49,0.15,0.59,0.05,0.25,0.79,31.3,0.54,0.59,0.05,0.54,0.05,0.84,0.00,0.00,https://fbref.com/en/players/ca252a8a/Lucas-Gamba,ca252a8a,Argentina Liga Profesional
292,Martin Garay,ARG,"DF,MF",Tigre,23,1999,7.6,0.92,0.66,0.39,0.53,0.00,0.53,1.32,40.0,0.79,2.37,0.53,1.84,0.66,1.58,1.45,0.00,https://fbref.com/en/players/57148654/Martin-Garay,57148654,Argentina Liga Profesional
293,Nicolás Garayalde,ARG,MF,Vélez Sarsfield,23,1999,4.9,2.65,2.04,1.02,1.43,0.20,2.04,5.10,40.0,3.06,2.45,0.41,2.04,2.45,5.10,1.22,0.00,https://fbref.com/en/players/32b8ceeb/Nicolas-Garayalde,32b8ceeb,Argentina Liga Profesional
294,Facundo Garcés,ARG,DF,Colón,23,1999,26.0,2.31,1.38,1.35,0.96,0.00,1.27,2.00,63.5,0.73,1.69,0.65,1.04,1.19,3.50,4.23,0.00,https://fbref.com/en/players/20c88f8f/Facundo-Garces,20c88f8f,Argentina Liga Profesional
295,Manuel García,ARG,"DF,MF",Sarmiento,23,1999,18.3,2.51,1.53,1.48,0.93,0.11,0.93,2.30,40.5,1.37,1.80,0.71,1.09,1.26,3.77,3.66,0.00,https://fbref.com/en/players/64b184ac/Manuel-Garcia,64b184ac,Argentina Liga Profesional
296,Matías García,ARG,MF,Club Atlético Belgrano,31,1991,8.2,3.66,1.59,0.73,2.07,0.85,1.83,3.17,57.7,1.34,1.10,0.12,0.98,0.61,4.27,0.98,0.00,https://fbref.com/en/players/91e7fc9a/Matias-Garcia,91e7fc9a,Argentina Liga Profesional
297,Ignacio Gariglio,ARG,DF,Arsenal,24,1998,8.2,2.32,1.22,1.71,0.49,0.12,1.10,1.83,60.0,0.73,0.98,0.49,0.49,1.59,3.90,5.49,0.00,https://fbref.com/en/players/d48edda3/Ignacio-Gariglio,d48edda3,Argentina Liga Profesional
298,Yamil Garnier,ARG,MF,Sarmiento,40,1982,0.0,1,0,1,0,0,0,0,,0,0,0,0,0,1,1,0,https://fbref.com/en/players/d0e5275e/Yamil-Garnier,d0e5275e,Argentina Liga Profesional
299,Rodrigo Garro,ARG,MF,Talleres,25,1998,23.1,1.17,0.74,0.30,0.69,0.17,0.48,1.95,24.4,1.47,0.82,0.00,0.82,0.65,1.82,0.22,0.00,https://fbref.com/en/players/42b3b51f/Rodrigo-Garro,42b3b51f,Argentina Liga Profesional
300,Federico Gattoni,ARG,DF,San Lorenzo,23,1999,19.0,1.16,0.42,0.84,0.32,0.00,0.47,0.84,56.3,0.37,0.95,0.42,0.53,0.74,1.89,3.42,0.05,https://fbref.com/en/players/86087757/Federico-Gattoni,86087757,Argentina Liga Profesional
301,Juan Gauto,ARG,"MF,FW",CA Huracán,18,2004,18.4,1.36,0.98,0.54,0.54,0.27,0.65,1.79,36.4,1.14,0.87,0.00,0.87,0.43,1.79,0.22,0.00,https://fbref.com/en/players/1a0de1bd/Juan-Gauto,1a0de1bd,Argentina Liga Profesional
302,Nahuel Génez,ARG,DF,Boca Juniors,19,2003,1.0,1.00,1.00,1.00,0.00,0.00,1.00,2.00,50.0,1.00,1.00,0.00,1.00,0.00,1.00,1.00,0.00,https://fbref.com/en/players/a9febb86/Nahuel-Genez,a9febb86,Argentina Liga Profesional
303,Francisco Gerometta,ARG,"DF,MF",CA Unión,23,1999,5.7,3.68,2.46,2.63,0.88,0.18,2.11,3.86,54.5,1.75,1.23,0.18,1.05,0.88,4.56,3.86,0.00,https://fbref.com/en/players/70e92629/Francisco-Gerometta,70e92629,Argentina Liga Profesional
