Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Referee,Match Report,Notes
2023-04-04,17:00,Libertadores,Group stage,Tue,Away,D,0,0,pe Alianza Lima,1.5,0.9,40,,Thiago Heleno,4-2-3-1,Carlos Ortega,Match Report,
2023-04-15,18:30,Série A,Matchweek 1,Sat,Home,W,2,0,Goiás,0.8,1.0,44,15329.0,Thiago Heleno,4-2-3-1,Rafael Rodrigo Klein,Match Report,
2023-04-18,21:00,Libertadores,Group stage,Tue,Home,W,2,1,br Atlético Mineiro,1.1,2.2,36,,Fernandinho,4-2-3-1,Pablo Echavarría,Match Report,
2023-04-22,16:00,Série A,Matchweek 2,Sat,Away,L,0,2,Fluminense,0.6,0.8,38,38598.0,Thiago Heleno,4-2-3-1,Paulo Cesar Zanovelli da Silva,Match Report,
2023-04-29,21:00,Série A,Matchweek 3,Sat,Away,L,1,2,Atlético Mineiro,0.6,2.0,41,15037.0,Thiago Heleno,4-1-4-1,Ramon Abatti Abel,Match Report,
2023-05-04,20:00,Libertadores,Group stage,Thu,Away,W,2,1,py Libertad,1.4,0.8,55,,Thiago Heleno,4-4-2,John J. Ospina,Match Report,
2023-05-07,16:00,Série A,Matchweek 4,Sun,Home,W,2,1,Flamengo,1.0,1.5,40,32949.0,Thiago Heleno,4-4-2,Raphael Claus,Match Report,
2023-05-10,19:00,Série A,Matchweek 5,Wed,Away,W,2,0,Internacional,1.5,1.0,53,13537.0,Thiago Heleno,4-3-3,Bruno Arleu de Araujo,Match Report,
2023-05-14,18:30,Série A,Matchweek 6,Sun,Home,W,3,2,Coritiba,2.9,0.4,64,17608.0,Thiago Heleno,4-2-3-1,Flavio Rodrigues de Souza,Match Report,
2023-05-20,18:30,Série A,Matchweek 7,Sat,Away,L,0,2,Bragantino,1.1,1.7,40,3769.0,Bento,4-2-3-1,Felipe Fernandes de Lima,Match Report,
2023-05-23,19:00,Libertadores,Group stage,Tue,Away,L,1,2,br Atlético Mineiro,1.1,2.1,28,39683.0,Thiago Heleno,4-2-3-1,Wilmar Roldán,Match Report,
2023-05-27,16:00,Série A,Matchweek 8,Sat,Home,L,1,2,Grêmio,1.3,0.7,66,25966.0,Thiago Heleno,4-2-3-1,Savio Pereira,Match Report,
