Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Referee,Match Report,Notes
2023-05-02,19:00,Libertadores,Group stage,Tue,Away,D,2,2,uy Liverpool,2.9,0.6,66,,Miguel Ángel Torrén,3-4-3,Ivo Méndez,Match Report,
2023-05-06,20:30,Primera Div,Matchweek 15,Sat,Home,D,2,2,Independiente,2.9,2.7,68,,Gabriel Ávalos,3-5-2,Nicolás Ramírez,Match Report,
2023-05-12,21:30,Primera Div,Matchweek 16,Fri,Away,W,2,1,Tucumán,1.5,1.3,55,,Gabriel Ávalos,3-5-1-1,Facundo Tello,Match Report,
2023-05-19,21:30,Primera Div,Matchweek 17,Fri,Home,L,0,1,Boca Juniors,1.2,0.7,55,,Gabriel Ávalos,3-4-3,Fernando Echenique,Match Report,
2023-05-24,21:30,Libertadores,Group stage,Wed,Home,D,0,0,br Corinthians,0.5,0.4,60,21830.0,Miguel Ángel Torrén,3-5-2,Carlos Ortega,Match Report,
2023-05-28,16:30,Primera Div,Matchweek 18,Sun,Away,L,0,1,Talleres,1.1,1.3,59,,Javier Cabrera,3-5-2,Darío Herrera,Match Report,
2023-06-02,21:30,Primera Div,Matchweek 19,Fri,Home,W,1,0,Platense,1.5,0.8,67,,Miguel Ángel Torrén,3-5-2,Nicolás Ramírez,Match Report,
2023-06-07,19:00,Libertadores,Group stage,Wed,Home,W,2,1,uy Liverpool,1.5,1.3,72,,Miguel Ángel Torrén,3-4-3,Roberto Pérez,Match Report,
2023-06-12,21:45,Primera Div,Matchweek 20,Mon,Away,W,1,0,Vélez Sarsfield,1.2,0.7,60,,Miguel Ángel Torrén,3-1-4-2,Fernando Rapallini,Match Report,
2023-06-23,21:30,Primera Div,Matchweek 21,Fri,Home,W,3,1,Defensa y Just,0.6,1.8,56,,Miguel Ángel Torrén,3-4-3,Leandro Rey Hilfer,Match Report,
2023-06-28,19:30,Libertadores,Group stage,Wed,Away,L,2,3,ec Independiente,1.0,1.2,47,,Miguel Ángel Torrén,4-2-3-1,Wilmar Roldán,Match Report,
2023-07-02,19:30,Primera Div,Matchweek 22,Sun,Away,L,0,1,Banfield,1.1,1.5,71,,Gabriel Ávalos,3-4-3,Nazareno Arasa,Match Report,
2023-07-06,19:00,Primera Div,Matchweek 23,Thu,Home,D,0,0,Instituto Atlético Central Córdoba,0.7,0.6,73,,Miguel Ángel Torrén,3-4-3,Ariel Penel,Match Report,
2023-07-10,14:00,Primera Div,Matchweek 24,Mon,Away,D,0,0,Barracas Central,0.2,0.5,57,,Gabriel Ávalos,3-4-3,Andrés Merlos,Match Report,
2023-07-16,21:30,Primera Div,Matchweek 25,Sun,Home,W,1,0,Colón,1.6,1.0,60,,Gabriel Ávalos,4-1-2-1-2◆,Sebastían Zunino,Match Report,
2023-07-22,15:30,Primera Div,Matchweek 26,Sat,Away,W,2,0,San Lorenzo,1.3,0.9,53,,Gabriel Ávalos,3-4-3,Leandro Rey Hilfer,Match Report,
2023-07-28,16:30,Primera Div,Matchweek 27,Fri,Home,L,2,3,Estudiantes,2.8,1.5,60,,Miguel Ángel Torrén,3-4-3,Darío Herrera,Match Report,
2023-08-01,19:00,Libertadores,Round of 16,Tue,Home,D,1,1,br Fluminense,0.8,0.3,47,7860.0,Gabriel Ávalos,3-4-3,Piero Maza,Match Report,Leg 1 of 2
2023-08-08,19:00,Libertadores,Round of 16,Tue,Away,L,0,2,br Fluminense,0.1,1.1,34,,Javier Cabrera,5-4-1,Alexis Herrera,Match Report,Leg 2 of 2; Fluminense won
2023-08-20,21:00,Copa de la Liga Profesional,Group stage,Sun,Home,W,3,2,River Plate,1.4,1.8,49,,Javier Cabrera,3-4-3,Fernando Echenique,Match Report,
2023-08-25,19:00,Copa de la Liga Profesional,Group stage,Fri,Away,L,2,3,Arsenal,1.3,2.8,64,,Gabriel Ávalos,3-4-3,Nicolás Lamolina,Match Report,
2023-09-03,16:15,Copa de la Liga Profesional,Group stage,Sun,Home,D,2,2,Tucumán,1.6,1.5,59,,Miguel Ángel Torrén,5-3-2,Germán Delfino,Match Report,
2023-09-15,21:00,Copa de la Liga Profesional,Group stage,Fri,Away,W,1,0,Banfield,0.9,0.4,67,,Miguel Ángel Torrén,5-3-2,Carlos Gareano,Match Report,
2023-09-21,19:15,Copa de la Liga Profesional,Group stage,Thu,Home,W,3,1,Talleres,1.9,0.6,57,,Miguel Ángel Torrén,5-3-2,Andrés Merlos,Match Report,
2023-09-25,18:30,Copa de la Liga Profesional,Group stage,Mon,Away,L,1,3,Colón,0.9,2.7,57,,Miguel Ángel Torrén,5-3-2,Sebastían Zunino,Match Report,
2023-10-02,21:00,Copa de la Liga Profesional,Group stage,Mon,Away,D,0,0,Platense,1.4,0.4,65,,Miguel Ángel Torrén,3-4-1-2,Fernando Rapallini,Match Report,
2023-10-07,21:30,Copa de la Liga Profesional,Group stage,Sat,Home,D,0,0,Independiente,0.6,1.3,65,,Javier Cabrera,3-5-2,Nicolás Ramírez,Match Report,
2023-10-19,16:00,Copa de la Liga Profesional,Group stage,Thu,Away,L,2,3,Gimnasia ELP,0.9,1.0,70,,Miguel Ángel Torrén,3-5-2,Pablo Echavarría,Match Report,
2023-10-24,21:30,Copa de la Liga Profesional,Group stage,Tue,Home,L,1,2,CA Huracán,0.9,1.4,66,,Miguel Ángel Torrén,3-4-1-2,Nicolás Lamolina,Match Report,
2023-10-29,16:30,Copa de la Liga Profesional,Group stage,Sun,Away,L,1,3,Rosario Cent,1.8,2.5,63,,Gabriel Ávalos,3-4-3,Fernando Espinoza,Match Report,
2023-11-04,15:00,Copa de la Liga Profesional,Group stage,Sat,Home,L,1,2,Instituto Atlético Central Córdoba,1.4,1.5,66,,Gabriel Ávalos,3-5-2,Fernando Rapallini,Match Report,
2023-11-11,16:00,Copa de la Liga Profesional,Group stage,Sat,Home,D,1,1,Vélez Sarsfield,1.0,0.2,65,,Miguel Ángel Torrén,3-4-1-2,Pablo Echavarría,Match Report,
2023-11-28,19:00,Copa de la Liga Profesional,Group stage,Tue,Away,D,1,1,Barracas Central,0.4,1.3,57,,Miguel Ángel Torrén,4-3-3,Carlos Gareano,Match Report,
