Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Referee,Match Report,Notes
2023-04-06,19:00,Libertadores,Group stage,Thu,Away,W,3,0,uy Liverpool,1.8,0.8,57,2348.0,Cássio,4-1-2-1-2◆,Andrés Rojas,Match Report,
2023-04-16,16:00,Série A,Matchweek 1,Sun,Home,W,2,1,Cruzeiro,1.5,0.5,40,41304.0,Cássio,4-2-3-1,Anderson Daronco,Match Report,
2023-04-19,21:30,Libertadores,Group stage,Wed,Home,L,0,1,ar Argentinos Jun,0.9,1.0,59,40670.0,Cássio,4-3-3,Jesús Valenzuela,Match Report,
2023-04-23,19:00,Série A,Matchweek 2,Sun,Away,L,1,3,Goiás,0.5,1.2,48,8508.0,Cássio,4-2-3-1,Bruno Arleu de Araujo,Match Report,
2023-04-29,18:30,Série A,Matchweek 3,Sat,Away,L,1,2,Palmeiras,0.5,1.4,46,41457.0,Cássio,4-2-3-1,Wilton Sampaio,Match Report,
2023-05-02,21:00,Libertadores,Group stage,Tue,Home,L,1,2,ec Independiente,2.4,0.7,53,39984.0,Cássio,4-2-3-1,Piero Maza,Match Report,
2023-05-08,20:00,Série A,Matchweek 4,Mon,Home,D,1,1,Fortaleza,1.5,0.8,49,36512.0,Cássio,4-2-3-1,Ramon Abatti Abel,Match Report,
2023-05-11,19:30,Série A,Matchweek 5,Thu,Away,L,0,3,Botafogo (RJ),0.6,2.6,47,22388.0,Cássio,4-1-4-1,Anderson Daronco,Match Report,
2023-05-14,16:00,Série A,Matchweek 6,Sun,Home,D,1,1,São Paulo,0.9,0.9,34,41118.0,Cássio,4-1-4-1,Bruno Arleu de Araujo,Match Report,
2023-05-21,16:00,Série A,Matchweek 7,Sun,Away,L,0,1,Flamengo,1.2,0.6,36,64871.0,Cássio,4-4-2,Rafael Rodrigo Klein,Match Report,
