Rk,Player,Nation,Pos,Squad,Age,Born,90s,Performance_CrdY,Performance_CrdR,Performance_2CrdY,Performance_Fls,Performance_Fld,Performance_Off,Performance_Crs,Performance_Int,Performance_TklW,Performance_PKwon,Performance_PKcon,Performance_OG,Performance_Recov,Aerial Duels_Won,Aerial Duels_Lost,Aerial Duels_Won%,Player Link_,Player ID_,Competition
415,Ukra,POR,"MF,FW",Rio Ave,35-298,1988,0.7,1.43,0.00,0.00,1.43,2.86,0.00,4.29,0.00,0.00,0.00,0.00,0.00,2.86,0.00,2.86,0.0,https://fbref.com/en/players/eb45e1d8/Ukra,eb45e1d8,Primeira Liga
416,Iker Unzueta,ESP,FW,Vizela,25-157,1998,0.3,0.00,0.00,0.00,3.33,0.00,0.00,3.33,0.00,0.00,0.00,0.00,0.00,10.0,3.33,0.00,100.0,https://fbref.com/en/players/e330a39b/Iker-Unzueta,e330a39b,Primeira Liga
417,Alan Varela,ARG,MF,Porto,22-188,2001,9.2,0.54,0.00,0.00,1.52,0.76,0.00,0.43,1.30,0.76,0.00,0.00,0.00,5.98,0.76,0.76,50.0,https://fbref.com/en/players/9ffb2ce6/Alan-Varela,9ffb2ce6,Primeira Liga
418,Bruno Varela,CPV,GK,Vitória,29-065,1994,16.0,0.06,0.00,0.00,0.00,0.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.63,0.25,0.00,100.0,https://fbref.com/en/players/2bea06e0/Bruno-Varela,2bea06e0,Primeira Liga
419,Fernando Varela,CPV,DF,Casa Pia,36-043,1987,12.9,0.08,0.00,0.00,0.62,0.78,0.00,0.00,0.62,1.24,0.00,0.00,0.00,5.58,1.78,1.47,54.8,https://fbref.com/en/players/0990f2fb/Fernando-Varela,0990f2fb,Primeira Liga
420,Hélio Varela,CPV,"FW,MF",Portimonense,21-250,2002,13.9,0.22,0.00,0.00,0.94,2.59,0.00,1.80,0.58,0.65,0.00,0.00,0.00,4.53,0.72,1.87,27.8,https://fbref.com/en/players/91c99fec/Helio-Varela,91c99fec,Primeira Liga
421,Ricardo Velho,POR,GK,Farense,25-141,1998,16.0,0.06,0.00,0.00,0.00,0.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.69,0.50,0.00,100.0,https://fbref.com/en/players/23d16052/Ricardo-Velho,23d16052,Primeira Liga
422,Bruno Ventura,POR,"FW,MF",Rio Ave,22-315,2001,5.4,0.19,0.00,0.00,1.11,0.19,0.56,4.26,0.37,0.19,0.00,0.00,0.00,4.26,0.19,1.67,10.0,https://fbref.com/en/players/5c3cc27c/Bruno-Ventura,5c3cc27c,Primeira Liga
423,João Victor,BRA,DF,Benfica,25-175,1998,0.3,0.00,0.00,0.00,0.00,6.67,0.00,0.00,3.33,0.00,0.00,0.00,0.00,10.0,0.00,6.67,0.0,https://fbref.com/en/players/d60cf08d/Joao-Victor,d60cf08d,Primeira Liga
424,Paulo Victor,BRA,FW,Chaves,22-293,2001,6.9,1.01,0.00,0.00,3.19,2.32,0.43,1.45,0.58,1.16,0.00,0.00,0.00,2.17,1.59,3.04,34.4,https://fbref.com/en/players/4fc2210a/Paulo-Victor,4fc2210a,Primeira Liga
425,Kiko Vilas Boas,POR,DF,Gil Vicente FC,24-122,1999,3.9,0.00,0.00,0.00,0.77,2.05,0.00,3.85,1.79,2.56,0.00,0.00,0.00,4.62,2.31,2.31,50.0,https://fbref.com/en/players/adf5d46f/Kiko-Vilas-Boas,adf5d46f,Primeira Liga
426,Mikel Villanueva,VEN,DF,Vitória,30-269,1993,3.9,0.26,0.00,0.00,1.03,0.26,0.00,0.00,2.05,0.51,0.00,0.00,0.00,4.62,3.59,1.03,77.8,https://fbref.com/en/players/65f90a76/Mikel-Villanueva,65f90a76,Primeira Liga
427,Bernardo Vital,POR,DF,Estoril,23-010,2000,13.5,0.30,0.00,0.00,1.33,1.11,0.00,0.07,0.30,0.52,0.00,0.07,0.00,4.37,1.56,1.04,60.0,https://fbref.com/en/players/3264a506/Bernardo-Vital,3264a506,Primeira Liga
428,Vitinho,BRA,"FW,MF",Arouca,24-004,2000,0.9,0.00,0.00,0.00,0.00,5.56,0.00,0.00,2.22,3.33,0.00,0.00,0.00,8.89,0.00,2.22,0.0,https://fbref.com/en/players/fa3bfda8/Vitinho,fa3bfda8,Primeira Liga
429,Steven Vitória,CAN,DF,Chaves,36-362,1987,9.2,0.22,0.00,0.00,0.98,0.54,0.11,0.00,0.11,0.54,0.00,0.00,0.00,3.59,1.85,0.98,65.4,https://fbref.com/en/players/9bc450e6/Steven-Vitoria,9bc450e6,Primeira Liga
430,Odisseas Vlachodimos,GRE,GK,Benfica,29-257,1994,1.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,,https://fbref.com/en/players/03df04ff/Odisseas-Vlachodimos,03df04ff,Primeira Liga
431,Ilija Vukotić,MNE,MF,Boavista,25-001,1999,4.6,0.43,0.00,0.00,1.30,1.09,0.00,1.30,0.22,1.74,0.00,0.00,0.00,4.35,0.87,1.09,44.4,https://fbref.com/en/players/8ff37fd4/Ilija-Vukotic,8ff37fd4,Primeira Liga
432,Masaki Watai,JPN,"FW,MF",Boavista,24-174,1999,3.5,0.00,0.00,0.00,0.86,0.57,0.00,2.57,1.14,0.57,0.00,0.00,0.00,4.29,0.00,1.14,0.0,https://fbref.com/en/players/2cd947bb/Masaki-Watai,2cd947bb,Primeira Liga
433,Wendell,BRA,DF,Porto,30-172,1993,7.9,0.76,0.13,0.13,1.77,2.41,0.13,5.32,0.51,1.01,0.00,0.00,0.00,6.33,1.77,0.63,73.7,https://fbref.com/en/players/f9acca3a/Wendell,f9acca3a,Primeira Liga
434,Weverson,BRA,"DF,MF",Arouca,23-187,2000,6.9,0.29,0.00,0.00,0.87,0.72,0.00,4.64,1.16,1.01,0.00,0.00,0.00,4.64,1.01,0.72,58.3,https://fbref.com/en/players/b9829bf7/Weverson,b9829bf7,Primeira Liga
435,Bruno Wilson,POR,DF,Vizela,27-012,1996,15.0,0.07,0.07,0.00,1.27,0.93,0.00,0.33,1.27,0.53,0.00,0.07,0.00,3.33,2.13,1.80,54.2,https://fbref.com/en/players/965fc36d/Bruno-Wilson,965fc36d,Primeira Liga
436,Roan Wilson,CRC,"MF,DF",Gil Vicente FC,21-252,2002,1.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,2.00,0.00,0.00,0.00,7.00,2.00,0.00,100.0,https://fbref.com/en/players/719300f2/Roan-Wilson,719300f2,Primeira Liga
437,Moses Yaw,GHA,"DF,MF",Arouca,25-001,1999,0.7,0.00,0.00,0.00,2.86,5.71,0.00,1.43,0.00,1.43,0.00,0.00,0.00,8.57,1.43,2.86,33.3,https://fbref.com/en/players/70c739db/Moses-Yaw,70c739db,Primeira Liga
438,Zaydou Youssouf,FRA,MF,Famalicão,24-181,1999,14.1,0.35,0.07,0.07,1.63,3.26,0.00,1.06,0.99,1.21,0.00,0.07,0.00,8.23,0.57,0.28,66.7,https://fbref.com/en/players/e2f9bb5f/Zaydou-Youssouf,e2f9bb5f,Primeira Liga
439,Rodrigo Zalazar,URU,MF,Braga,24-149,1999,8.0,0.25,0.00,0.00,1.00,2.00,0.00,6.63,0.25,1.75,0.00,0.00,0.00,7.00,1.50,1.25,54.5,https://fbref.com/en/players/fc3697dd/Rodrigo-Zalazar,fc3697dd,Primeira Liga
440,Zinho,BRA,"FW,MF",Portimonense,20-244,2003,1.4,0.71,0.00,0.00,1.43,1.43,0.00,0.71,0.71,0.71,0.00,0.00,0.00,7.14,0.00,4.29,0.0,https://fbref.com/en/players/a698bdd2/Zinho,a698bdd2,Primeira Liga
441,Nermin Zolotić,BIH,DF,Casa Pia,30-185,1993,14.8,0.14,0.00,0.00,0.54,1.69,0.00,0.20,0.95,1.08,0.00,0.00,0.00,5.27,1.22,1.01,54.5,https://fbref.com/en/players/3b69e95f/Nermin-Zolotic,3b69e95f,Primeira Liga
