Rk,Player,Nation,Pos,Squad,Age,Born,90s,Total_Cmp,Total_Att,Total_Cmp%,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,Ast,xAG,Expected_xA,Expected_A-xAG,KP,1/3,PPA,CrsPA,PrgP,Player Link_,Player ID_,Competition
11,Ali Alipour,IRN,FW,Gil Vicente FC,28-058,1995,1.7,14.7,22.9,64.1,190.6,39.4,8.82,10.0,88.2,5.29,7.65,69.2,0.00,1.76,0.0,0.00,0.00,0.06,0.00,0.00,0.59,1.18,0.00,1.76,https://fbref.com/en/players/488ee64c/Ali-Alipour,488ee64c,Primeira Liga
12,Almeida,BRA,DF,Estrela,23-358,2000,5.4,35.4,45.9,77.0,737.6,263.9,8.89,11.1,80.0,20.6,22.6,91.0,5.56,11.3,49.2,0.19,0.02,0.00,0.17,0.19,1.11,0.19,0.00,1.85,https://fbref.com/en/players/c8fb10df/Almeida,c8fb10df,Primeira Liga
13,Pedro Álvaro,POR,DF,Estoril,23-312,2000,13.0,40.2,46.5,86.4,798.2,347.0,13.6,14.7,92.7,22.0,22.9,96.0,4.23,7.85,53.9,0.00,0.05,0.04,-0.05,0.23,1.46,0.15,0.08,1.54,https://fbref.com/en/players/00a2c297/Pedro-Alvaro,00a2c297,Primeira Liga
14,Pedro Amador,POR,DF,Moreirense,25-021,1998,10.0,35.8,48.2,74.3,693.7,293.4,14.5,17.6,82.4,15.4,19.9,77.4,5.60,9.20,60.9,0.00,0.03,0.06,-0.03,0.60,1.60,1.10,0.80,2.30,https://fbref.com/en/players/00dad262/Pedro-Amador,00dad262,Primeira Liga
15,Artur Jorge Marques Amorim,POR,DF,Farense,29-147,1994,5.4,24.6,31.5,78.2,557.8,181.9,5.19,5.74,90.3,15.7,17.2,91.4,3.70,7.78,47.6,0.00,0.02,0.00,-0.02,0.19,1.11,0.19,0.00,1.11,https://fbref.com/en/players/801f3d1d/Artur-Jorge-Marques-Amorim,801f3d1d,Primeira Liga
16,André André,POR,MF,Vitória,34-135,1989,1.0,55.0,73.0,75.3,828.0,158.0,31.0,39.0,79.5,16.0,19.0,84.2,4.00,7.00,57.1,0.00,0.00,0.10,0.00,0.00,6.00,2.00,0.00,5.00,https://fbref.com/en/players/9f31b1d3/Andre-Andre,9f31b1d3,Primeira Liga
17,Andrew,BRA,GK,Gil Vicente FC,22-191,2001,14.0,27.5,36.5,75.3,690.4,476.2,5.64,5.64,100.0,15.1,15.4,98.6,6.50,15.0,43.3,0.00,0.00,0.00,0.00,0.00,0.14,0.00,0.00,0.00,https://fbref.com/en/players/40406a00/Andrew,40406a00,Primeira Liga
18,Jeremy Antonisse,CUW,"FW,MF",Moreirense,21-285,2002,2.1,20.5,28.6,71.7,276.2,105.2,13.3,18.1,73.7,4.76,6.19,76.9,1.43,2.38,60.0,0.00,0.10,0.10,-0.10,1.43,0.95,0.48,0.00,3.33,https://fbref.com/en/players/6011e63a/Jeremy-Antonisse,6011e63a,Primeira Liga
19,Pedro Aparício,POR,"MF,FW",Moreirense,28-139,1995,1.3,34.6,47.7,72.6,689.2,228.5,14.6,15.4,95.0,13.8,20.0,69.2,5.38,10.0,53.8,0.00,0.23,0.31,-0.23,1.54,4.62,1.54,0.00,6.15,https://fbref.com/en/players/0bd8952e/Pedro-Aparicio,0bd8952e,Primeira Liga
20,Óscar Aranda,ESP,"FW,MF",Famalicão,21-254,2002,6.0,19.3,26.2,73.9,398.8,134.2,8.17,9.83,83.1,8.33,10.3,80.6,2.83,5.00,56.7,0.00,0.08,0.10,-0.08,1.17,3.67,0.67,0.17,4.00,https://fbref.com/en/players/4d3bdda7/Oscar-Aranda,4d3bdda7,Primeira Liga
21,Henrique Araújo,POR,FW,Famalicão,21-354,2002,6.1,17.0,21.6,78.8,216.4,24.4,11.0,13.4,81.7,3.93,4.92,80.0,0.66,0.66,100.0,0.00,0.10,0.03,-0.10,0.98,0.33,0.33,0.00,1.48,https://fbref.com/en/players/353eb529/Henrique-Araujo,353eb529,Primeira Liga
22,Tiago Araújo,POR,"DF,MF",Estoril,22-287,2001,15.3,33.4,47.5,70.4,623.6,223.3,15.2,18.3,83.2,12.7,16.9,75.2,4.31,9.41,45.8,0.07,0.10,0.08,-0.04,0.72,2.35,1.05,0.72,3.20,https://fbref.com/en/players/1b54edb3/Tiago-Araujo,1b54edb3,Primeira Liga
23,Tomás Araújo,POR,DF,Benfica,21-237,2002,1.1,58.2,65.5,88.9,1010.9,540.9,24.5,29.1,84.4,27.3,29.1,93.8,4.55,5.45,83.3,0.00,0.00,0.00,0.00,0.00,4.55,0.00,0.00,3.64,https://fbref.com/en/players/0fa11d7d/Tomas-Araujo,0fa11d7d,Primeira Liga
24,Arthur,BRA,FW,Benfica,25-258,1998,5.9,13.1,16.9,77.0,169.0,26.8,8.31,10.2,81.7,3.73,4.58,81.5,0.17,0.34,50.0,0.00,0.08,0.12,-0.08,1.02,0.68,0.68,0.00,1.86,https://fbref.com/en/players/a820e429/Arthur,a820e429,Primeira Liga
25,Gustavo Assuncao,POR,MF,Famalicão,23-284,2000,5.0,37.8,45.4,83.3,723.6,197.4,13.6,14.8,91.9,19.0,20.6,92.2,4.60,7.60,60.5,0.00,0.04,0.04,-0.04,0.60,4.00,0.80,0.40,3.20,https://fbref.com/en/players/065c8786/Gustavo-Assuncao,065c8786,Primeira Liga
26,Otavio Ataide,BRA,DF,Famalicão,21-262,2002,12.4,43.6,54.7,79.8,973.8,387.5,12.9,15.1,85.6,21.4,24.3,88.0,8.79,13.5,64.9,0.00,0.02,0.04,-0.02,0.24,2.74,0.24,0.24,2.98,https://fbref.com/en/players/6f22e535/Otavio-Ataide,6f22e535,Primeira Liga
27,Fredrik Aursnes,NOR,DF,Benfica,28-029,1995,15.8,55.1,68.6,80.4,886.0,311.6,27.6,30.8,89.7,22.8,27.2,84.1,3.23,6.39,50.5,0.25,0.25,0.23,0.00,1.46,4.30,1.84,0.32,6.58,https://fbref.com/en/players/f0677ed7/Fredrik-Aursnes,f0677ed7,Primeira Liga
28,Chidozie Awaziem,NGA,DF,Boavista,27-007,1997,14.0,50.4,60.1,83.9,1060.6,406.1,15.0,16.4,91.3,28.2,30.3,93.2,7.00,12.6,55.7,0.00,0.00,0.01,0.00,0.07,2.43,0.00,0.00,2.71,https://fbref.com/en/players/70d8e84c/Chidozie-Awaziem,70d8e84c,Primeira Liga
29,Abdul Awudu,GHA,FW,Vizela,22-363,2001,0.1,50.0,70.0,71.4,720.0,90.0,30.0,40.0,75.0,20.0,20.0,100.0,0.00,0.00,,0.00,0.00,0.00,0.00,10.0,0.00,0.00,0.00,0.00,https://fbref.com/en/players/fe0670bd/Abdul-Awudu,fe0670bd,Primeira Liga
30,Alexander Bah,DEN,DF,Benfica,26-030,1997,6.2,54.2,69.8,77.6,898.9,281.0,27.9,32.6,85.6,20.3,25.2,80.8,4.52,7.90,57.1,0.00,0.05,0.05,-0.05,0.81,3.55,1.13,0.00,5.65,https://fbref.com/en/players/78f21137/Alexander-Bah,78f21137,Primeira Liga
31,Elves Baldé,POR,"FW,MF",Farense,24-098,1999,3.0,15.3,30.0,51.1,315.0,107.7,6.00,9.33,64.3,5.33,10.7,50.0,3.67,7.33,50.0,0.33,0.10,0.10,0.23,1.33,1.00,1.00,0.67,2.67,https://fbref.com/en/players/4a021afe/Elves-Balde,4a021afe,Primeira Liga
32,Daniel Bandeira,POR,MF,Vitória,23-272,2000,7.5,40.5,49.6,81.7,682.3,171.6,18.9,20.8,91.0,15.7,18.0,87.4,4.53,7.87,57.6,0.27,0.09,0.11,0.17,1.60,3.33,0.93,0.00,4.67,https://fbref.com/en/players/56fca564/Daniel-Bandeira,56fca564,Primeira Liga
33,Simon Banza,COD,FW,Braga,27-148,1996,11.8,10.7,15.3,70.0,150.3,31.7,5.93,8.31,71.4,2.97,3.90,76.1,0.76,0.93,81.8,0.25,0.14,0.06,0.12,0.93,0.76,0.51,0.08,1.27,https://fbref.com/en/players/be47b750/Simon-Banza,be47b750,Primeira Liga
34,Rafael Barbosa,POR,"FW,MF",Farense,27-285,1996,2.5,34.4,50.4,68.3,590.4,161.2,16.0,18.8,85.1,15.2,19.2,79.2,2.40,8.00,30.0,0.00,0.12,0.12,-0.12,1.20,2.80,0.80,0.40,4.00,https://fbref.com/en/players/2a34574e/Rafael-Barbosa,2a34574e,Primeira Liga
35,Romário Baró,POR,"MF,FW",Porto,23-348,2000,1.4,30.0,40.0,75.0,482.9,135.0,12.9,17.1,75.0,14.3,15.0,95.2,2.14,2.86,75.0,0.00,0.14,0.07,-0.14,1.43,2.86,1.43,0.00,5.00,https://fbref.com/en/players/a4e16ab4/Romario-Baro,a4e16ab4,Primeira Liga
36,Afonso Bastardo,POR,MF,Sporting CP,18-295,2005,0.3,20.0,43.3,46.2,340.0,140.0,10.0,16.7,60.0,10.0,20.0,50.0,0.00,6.67,0.0,0.00,0.00,0.00,0.00,0.00,6.67,3.33,0.00,10.0,https://fbref.com/en/players/7f3f5aa6/Afonso-Bastardo,7f3f5aa6,Primeira Liga
37,Gilberto Batista,POR,MF,Moreirense,20-010,2003,0.0,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,https://fbref.com/en/players/f16755ca/Gilberto-Batista,f16755ca,Primeira Liga
38,Ricardo Batista,POR,GK,Casa Pia,37-050,1986,15.0,23.4,33.7,69.5,653.6,461.5,4.33,4.33,100.0,12.1,12.3,98.9,6.93,17.1,40.6,0.00,0.00,0.00,0.00,0.00,0.13,0.00,0.00,0.00,https://fbref.com/en/players/abef8824/Ricardo-Batista,abef8824,Primeira Liga
39,Roko Baturina,CRO,FW,Gil Vicente FC,23-202,2000,7.6,11.4,17.9,64.0,147.9,14.3,7.63,11.1,69.0,3.16,4.34,72.7,0.13,0.39,33.3,0.00,0.04,0.04,-0.04,0.53,0.53,0.13,0.00,0.66,https://fbref.com/en/players/c432ba7d/Roko-Baturina,c432ba7d,Primeira Liga
40,Bachir Belloumi,ALG,"FW,MF",Farense,21-221,2002,12.1,17.3,29.1,59.4,279.2,117.9,9.17,13.1,69.8,6.12,9.59,63.8,1.40,3.47,40.5,0.17,0.12,0.13,0.05,0.91,2.64,1.07,0.17,2.98,https://fbref.com/en/players/b6cafcad/Bachir-Belloumi,b6cafcad,Primeira Liga
41,Beni,ANG,MF,Casa Pia,21-232,2002,8.2,38.3,43.0,89.0,647.4,191.7,17.2,18.8,91.6,18.3,19.5,93.8,2.44,3.66,66.7,0.12,0.02,0.04,0.10,0.61,3.17,0.37,0.12,4.39,https://fbref.com/en/players/2ca7a245/Beni,2ca7a245,Primeira Liga
42,Benny,POR,"MF,FW",Chaves,23-287,2000,6.2,20.6,31.8,65.0,358.4,142.4,9.03,11.9,75.7,7.90,11.6,68.1,2.42,6.13,39.5,0.00,0.26,0.21,-0.26,2.74,1.45,1.61,0.97,3.87,https://fbref.com/en/players/6cb8db0f/Benny,6cb8db0f,Primeira Liga
43,Berna,POR,"FW,DF",Boavista,20-115,2003,2.6,38.1,50.8,75.0,604.6,191.2,18.8,21.5,87.5,16.5,20.0,82.7,2.69,6.92,38.9,0.00,0.27,0.12,-0.27,1.54,2.31,1.54,0.77,4.62,https://fbref.com/en/players/b9ab1df7/Berna,b9ab1df7,Primeira Liga
44,Juan Bernat,ESP,DF,Benfica,30-313,1993,0.9,46.7,48.9,95.5,668.9,150.0,26.7,27.8,96.0,20.0,21.1,94.7,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,1.11,1.11,0.00,5.56,https://fbref.com/en/players/433dc9a2/Juan-Bernat,433dc9a2,Primeira Liga
45,Emmanuel Boateng,GHA,FW,Rio Ave,27-230,1996,10.6,11.2,15.5,72.6,158.9,22.8,7.17,8.96,80.0,2.83,4.25,66.7,0.57,0.66,85.7,0.19,0.13,0.07,0.06,0.94,0.28,0.38,0.19,0.85,https://fbref.com/en/players/2e23c66b/Emmanuel-Boateng,2e23c66b,Primeira Liga
46,Kiko Bondoso,POR,"FW,MF",Vizela,28-052,1995,2.1,26.2,35.2,74.3,366.7,109.5,17.6,21.0,84.1,5.71,8.57,66.7,1.43,1.43,100.0,0.00,0.14,0.10,-0.14,2.86,2.38,0.48,0.48,3.81,https://fbref.com/en/players/eb60757f/Kiko-Bondoso,eb60757f,Primeira Liga
47,Toni Borevkovic,CRO,DF,Vitória,26-204,1997,6.0,26.0,32.5,80.0,508.2,180.2,8.83,10.2,86.9,14.3,16.2,88.7,2.83,5.33,53.1,0.00,0.00,0.00,0.00,0.00,0.83,0.00,0.00,1.67,https://fbref.com/en/players/d05eeced/Toni-Borevkovic,d05eeced,Primeira Liga
48,Gonçalo Borges,POR,"MF,DF",Porto,22-285,2001,2.3,24.8,38.7,64.0,370.9,109.6,15.2,18.3,83.3,9.13,13.9,65.6,0.43,3.48,12.5,0.87,0.78,1.17,0.09,3.48,0.43,2.17,1.74,3.48,https://fbref.com/en/players/4d1c4a5d/Goncalo-Borges,4d1c4a5d,Primeira Liga
49,Cristian Borja,COL,DF,Braga,30-324,1993,12.3,56.0,68.9,81.3,915.6,350.5,28.4,31.4,90.4,23.4,27.0,86.7,3.17,7.24,43.8,0.16,0.12,0.15,0.04,1.46,4.31,2.20,0.89,5.77,https://fbref.com/en/players/9d7d5334/Cristian-Borja,9d7d5334,Primeira Liga
50,Róbert Boženík,SVK,FW,Boavista,24-051,1999,15.2,9.74,13.6,71.8,170.2,26.6,4.01,5.07,79.2,3.82,5.20,73.4,1.38,1.84,75.0,0.13,0.17,0.10,-0.04,0.72,0.79,0.26,0.26,0.92,https://fbref.com/en/players/ba6cf633/Robert-Bozenik,ba6cf633,Primeira Liga
51,Daniel Bragança,POR,MF,Sporting CP,24-226,1999,3.0,49.3,54.3,90.8,771.7,143.0,24.7,26.7,92.5,20.7,22.3,92.5,2.67,3.33,80.0,0.00,0.07,0.07,-0.07,1.00,6.67,1.00,0.33,5.67,https://fbref.com/en/players/0c152537/Daniel-Braganca,0c152537,Primeira Liga
52,Bruno Brigido,BRA,GK,Estrela,32-305,1991,8.0,24.0,32.5,73.8,748.6,543.1,2.63,2.63,100.0,13.4,13.5,99.1,8.00,16.3,49.2,0.00,0.01,0.00,-0.01,0.13,0.38,0.13,0.00,0.00,https://fbref.com/en/players/5ccca624/Bruno-Brigido,5ccca624,Primeira Liga
53,Bruma,POR,FW,Braga,29-076,1994,9.6,34.4,44.2,77.8,448.4,121.7,22.1,25.3,87.2,9.79,12.7,77.0,1.04,1.98,52.6,0.10,0.08,0.21,0.02,1.46,1.77,2.40,0.21,5.42,https://fbref.com/en/players/5caa62a7/Bruma,5caa62a7,Primeira Liga
54,André Bukia,COD,"MF,FW",Arouca,28-311,1995,1.5,38.0,56.0,67.9,580.0,188.7,20.0,23.3,85.7,12.0,16.7,72.0,3.33,8.67,38.5,0.67,0.27,0.33,0.40,2.67,3.33,3.33,2.67,8.00,https://fbref.com/en/players/f9a92ea5/Andre-Bukia,f9a92ea5,Primeira Liga
55,Fabijan Buntić,CRO,GK,Vizela,26-318,1997,16.0,22.3,28.9,77.1,613.4,463.5,5.44,5.44,100.0,9.69,9.81,98.7,7.13,13.5,52.8,0.00,0.00,0.00,0.00,0.00,0.38,0.00,0.00,0.00,https://fbref.com/en/players/f566b29e/Fabijan-Buntic,f566b29e,Primeira Liga
56,Aleksandar Busnić,SRB,"MF,FW",Vizela,26-035,1997,4.9,28.4,36.5,77.7,536.9,158.4,10.2,12.9,79.4,13.3,15.5,85.5,3.88,5.10,76.0,0.00,0.00,0.02,0.00,0.00,1.84,0.20,0.00,3.27,https://fbref.com/en/players/ae82492b/Aleksandar-Busnic,ae82492b,Primeira Liga
57,Oriol Busquets,ESP,MF,Arouca,24-353,1999,2.5,45.6,50.8,89.8,748.0,177.6,18.4,19.2,95.8,20.8,22.8,91.2,4.00,6.00,66.7,0.00,0.00,0.04,0.00,0.00,4.00,0.40,0.00,3.20,https://fbref.com/en/players/49712367/Oriol-Busquets,49712367,Primeira Liga
58,Rafael Bustamante,COL,MF,Vizela,24-098,1999,6.9,36.1,42.6,84.7,619.0,206.5,15.7,17.7,88.5,16.8,18.8,89.2,2.90,4.78,60.6,0.00,0.01,0.03,-0.01,0.72,3.04,0.29,0.00,4.35,https://fbref.com/en/players/b40d1559/Rafael-Bustamante,b40d1559,Primeira Liga
59,Leonardo Buta,POR,DF,Gil Vicente FC,21-217,2002,12.1,37.9,49.2,77.0,622.1,245.5,19.8,22.3,88.5,14.5,19.1,76.2,2.73,5.54,49.3,0.08,0.03,0.04,0.05,0.41,3.06,0.25,0.00,4.05,https://fbref.com/en/players/dee3d535/Leonardo-Buta,dee3d535,Primeira Liga
60,Adrián Butzke,ESP,FW,Vitória,24-284,1999,2.0,11.5,24.0,47.9,124.5,16.0,7.50,12.0,62.5,2.50,7.00,35.7,0.50,1.00,50.0,0.00,0.00,0.00,0.00,1.00,0.50,0.00,0.00,0.00,https://fbref.com/en/players/505dce2b/Adrian-Butzke,505dce2b,Primeira Liga
61,Erick Cabaco,URU,DF,Estoril,28-264,1995,3.7,40.0,48.9,81.8,860.0,342.4,11.4,11.9,95.5,20.5,21.9,93.8,8.11,14.9,54.5,0.00,0.00,0.00,0.00,0.00,2.97,0.27,0.00,2.70,https://fbref.com/en/players/e7ab4179/Erick-Cabaco,e7ab4179,Primeira Liga
62,Jhonder Cádiz,VEN,FW,Famalicão,28-163,1995,10.4,9.71,18.5,52.6,126.4,29.4,5.48,8.94,61.3,2.40,5.48,43.9,0.58,1.06,54.5,0.00,0.02,0.02,-0.02,0.48,0.67,0.19,0.10,1.44,https://fbref.com/en/players/e8edfdc9/Jhonder-Cadiz,e8edfdc9,Primeira Liga
63,João Pedro Gomes Camacho,POR,FW,Moreirense,29-199,1994,8.9,16.1,23.5,68.4,299.8,82.0,7.53,10.3,72.8,5.84,7.87,74.3,2.25,3.03,74.1,0.34,0.12,0.09,0.21,1.35,1.35,1.46,0.45,3.48,https://fbref.com/en/players/31c3caea/Joao-Pedro-Gomes-Camacho,31c3caea,Primeira Liga
64,Ibrahima Camará,GUI,MF,Boavista,24-348,1999,1.7,33.5,44.1,76.0,628.2,196.5,15.9,15.9,100.0,9.41,14.7,64.0,6.47,10.0,64.7,0.00,0.12,0.29,-0.12,1.18,4.12,0.59,0.00,7.06,https://fbref.com/en/players/922f894e/Ibrahima-Camara,922f894e,Primeira Liga
65,Cambila,ANG,GK,Estrela,21-237,2002,0.2,25.0,30.0,83.3,505.0,260.0,0.00,0.00,,25.0,25.0,100.0,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/e8dc329b/Cambila,e8dc329b,Primeira Liga
66,Luan Campos,BRA,"FW,MF",Portimonense,21-295,2002,2.0,12.0,20.0,60.0,212.0,60.5,4.50,7.00,64.3,5.50,7.50,73.3,1.50,3.00,50.0,0.00,0.15,0.10,-0.15,2.50,1.50,0.00,0.00,2.50,https://fbref.com/en/players/63ea8662/Luan-Campos,63ea8662,Primeira Liga
67,Fábio Cardoso,POR,DF,Porto,29-264,1994,7.9,68.6,75.2,91.2,1383.3,482.9,22.0,23.8,92.6,39.6,41.4,95.7,6.84,9.11,75.0,0.13,0.05,0.08,0.08,0.63,7.59,0.25,0.00,8.99,https://fbref.com/en/players/4a5839fa/Fabio-Cardoso,4a5839fa,Primeira Liga
68,Felippe Cardoso,BRA,FW,Casa Pia,25-096,1998,6.6,9.70,13.8,70.3,142.4,20.2,5.91,7.42,79.6,2.42,2.88,84.2,0.91,1.36,66.7,0.00,0.03,0.02,-0.03,0.45,1.21,0.30,0.00,1.21,https://fbref.com/en/players/7a2bbdf3/Felippe-Cardoso,7a2bbdf3,Primeira Liga
69,Carlinhos,BRA,MF,Portimonense,29-200,1994,14.9,34.2,44.8,76.3,675.1,196.0,13.9,16.5,84.1,14.0,16.3,85.6,5.91,9.53,62.0,0.13,0.14,0.13,-0.01,1.68,3.76,0.47,0.07,5.10,https://fbref.com/en/players/e19ca5b9/Carlinhos,e19ca5b9,Primeira Liga
70,João Carlos,BRA,"FW,DF",Estoril,28-313,1995,0.6,18.3,41.7,44.0,211.7,6.67,10.0,18.3,54.5,6.67,13.3,50.0,0.00,0.00,,0.00,0.00,0.00,0.00,1.67,0.00,0.00,0.00,0.00,https://fbref.com/en/players/0cc9e053/Joao-Carlos,0cc9e053,Primeira Liga
71,José Carlos,POR,DF,Gil Vicente FC,25-161,1998,14.7,40.8,56.1,72.7,692.4,270.7,19.3,22.9,84.2,17.6,24.1,73.0,3.33,7.21,46.2,0.07,0.05,0.03,0.02,0.68,1.97,0.61,0.34,2.45,https://fbref.com/en/players/4e2da7f7/Jose-Carlos,4e2da7f7,Primeira Liga
72,Zé Carlos,POR,"MF,DF",Vitória,22-070,2001,3.1,43.2,55.5,77.9,694.2,267.4,21.3,23.2,91.7,16.1,20.0,80.6,3.23,7.74,41.7,0.00,0.23,0.16,-0.23,2.26,6.13,1.94,0.97,7.10,https://fbref.com/en/players/8bc1f137/Ze-Carlos,8bc1f137,Primeira Liga
73,David Carmo,POR,DF,Porto,24-173,1999,6.8,52.9,62.4,84.9,1120.3,380.9,15.1,16.3,92.8,31.2,32.5,95.9,6.47,12.2,53.0,0.00,0.01,0.03,-0.01,0.29,5.29,0.29,0.00,4.56,https://fbref.com/en/players/3ce20eda/David-Carmo,3ce20eda,Primeira Liga
74,Marcelo Carné,BRA,GK,Estoril,33-336,1990,11.0,25.5,36.3,70.2,684.1,462.7,5.00,5.18,96.5,12.8,13.3,96.6,7.55,17.5,43.2,0.00,0.01,0.00,-0.01,0.18,0.73,0.00,0.00,0.00,https://fbref.com/en/players/a24d3330/Marcelo-Carne,a24d3330,Primeira Liga
75,Carraça,POR,"MF,DF",Chaves,30-313,1993,2.9,40.7,56.6,72.0,736.2,276.2,19.3,21.7,88.9,16.2,21.7,74.6,5.17,10.7,48.4,0.00,0.07,0.14,-0.07,2.41,2.41,1.38,1.38,2.07,https://fbref.com/en/players/d96144c9/Carraca,d96144c9,Primeira Liga
76,Ronie Carrillo,ECU,FW,Portimonense,27-122,1996,8.7,15.3,22.1,69.3,212.8,32.0,9.89,12.4,79.6,4.71,7.01,67.2,0.34,0.69,50.0,0.00,0.11,0.08,-0.11,1.15,0.69,0.80,0.23,1.49,https://fbref.com/en/players/f22278e5/Ronie-Carrillo,f22278e5,Primeira Liga
77,António Filipe de Carvalho,POR,GK,Estrela,38-269,1985,3.0,28.7,39.3,72.9,733.0,469.3,3.67,3.67,100.0,16.7,17.3,96.2,8.33,18.3,45.5,0.00,0.00,0.00,0.00,0.00,0.33,0.00,0.00,0.00,https://fbref.com/en/players/f4a6be9a/Antonio-Filipe-de-Carvalho,f4a6be9a,Primeira Liga
78,Martim Carvalho,POR,MF,Gil Vicente FC,20-359,2003,9.5,39.8,46.4,85.7,659.1,188.8,19.2,21.6,88.8,16.0,18.0,88.9,3.37,4.53,74.4,0.21,0.07,0.11,0.14,1.05,4.00,0.42,0.00,5.26,https://fbref.com/en/players/f98c4f0a/Martim-Carvalho,f98c4f0a,Primeira Liga
79,Vitor Carvalho,BRA,MF,Braga,26-226,1997,6.7,49.1,57.2,85.9,862.1,226.9,20.1,22.7,88.8,22.1,24.6,89.7,5.07,7.31,69.4,0.00,0.00,0.04,0.00,0.15,5.82,0.45,0.00,4.78,https://fbref.com/en/players/adc77724/Vitor-Carvalho,adc77724,Primeira Liga
80,Facundo Cáseres,ARG,MF,Farense,22-225,2001,1.5,26.0,31.3,83.0,426.7,81.3,13.3,15.3,87.0,9.33,11.3,82.4,2.67,3.33,80.0,0.00,0.00,0.00,0.00,0.67,2.00,0.67,0.00,2.67,https://fbref.com/en/players/21be17c9/Facundo-Caseres,21be17c9,Primeira Liga
