Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Referee,Match Report,Notes
2023-04-05,19:30,Libertadores,Group stage,Wed,Away,W,3,1,pe Sporting Cristal,4.0,0.4,56,,Nino,4-2-3-1,Wilmar Roldán,Match Report,
2023-04-15,16:00,Série A,Matchweek 1,Sat,Away,W,3,0,América (MG),3.1,1.1,54,6653.0,Nino,4-2-2-2,Braulio da Silva Machado,Match Report,
2023-04-18,19:00,Libertadores,Group stage,Tue,Home,W,1,0,bo The Strongest,2.1,0.0,76,52419.0,Nino,4-2-3-1,Carlos Ortega,Match Report,
2023-04-22,16:00,Série A,Matchweek 2,Sat,Home,W,2,0,Ath Paranaense,0.8,0.6,62,38598.0,Nino,4-2-3-1,Paulo Cesar Zanovelli da Silva,Match Report,
2023-04-29,16:30,Série A,Matchweek 3,Sat,Away,L,2,4,Fortaleza,1.5,5.3,69,39943.0,Nino,4-2-3-1,Raphael Claus,Match Report,
2023-05-02,21:00,Libertadores,Group stage,Tue,Home,W,5,1,ar River Plate,3.4,0.8,55,62505.0,Nino,4-2-3-1,Esteban Ostojich,Match Report,
2023-05-06,21:00,Série A,Matchweek 4,Sat,Home,D,1,1,Vasco da Gama,1.8,0.7,79,39850.0,Nino,4-2-3-1,Wilton Sampaio,Match Report,
2023-05-10,21:30,Série A,Matchweek 5,Wed,Away,W,2,0,Cruzeiro,1.2,2.1,52,51846.0,Nino,4-2-3-1,Flavio de Souza,Match Report,
2023-05-13,18:30,Série A,Matchweek 6,Sat,Home,W,2,0,Cuiabá,0.9,0.9,61,39040.0,Nino,4-2-3-1,Edina Alves Batista,Match Report,
2023-05-20,18:30,Série A,Matchweek 7,Sat,Away,L,0,1,Botafogo (RJ),0.9,1.4,65,24732.0,Nino,4-2-3-1,Braulio da Silva Machado,Match Report,
2023-05-25,18:00,Libertadores,Group stage,Thu,Away,L,0,1,bo The Strongest,0.4,2.1,58,,Fábio,4-4-2,Felipe González,Match Report,
2023-05-28,16:00,Série A,Matchweek 8,Sun,Away,L,0,2,Corinthians,1.3,1.4,70,34624.0,Nino,4-2-3-1,Leandro Pedro Vuaden,Match Report,
2023-06-04,16:00,Série A,Matchweek 9,Sun,Home,W,2,1,Bragantino,1.1,0.6,51,27228.0,Nino,4-2-3-1,Rodrigo José Pereira de Lima,Match Report,
2023-06-07,21:30,Libertadores,Group stage,Wed,Away,L,0,2,ar River Plate,0.7,2.2,54,,Nino,4-2-3-1,Wilmar Roldán,Match Report,
2023-06-11,18:30,Série A,Matchweek 10,Sun,Away,D,2,2,Goiás,1.3,2.1,59,10260.0,Nino,4-2-2-2,Leandro Pedro Vuaden,Match Report,
2023-06-21,21:30,Série A,Matchweek 11,Wed,Home,D,1,1,Atlético Mineiro,0.4,1.4,49,7788.0,Nino,4-2-3-1,Ramon Abatti Abel,Match Report,
2023-06-24,18:30,Série A,Matchweek 12,Sat,Home,W,2,1,Bahia,3.0,1.0,49,24507.0,Nino,4-2-3-1,Savio Pereira,Match Report,
2023-06-27,21:00,Libertadores,Group stage,Tue,Home,D,1,1,pe Sporting Cristal,0.6,0.6,61,50683.0,Nino,4-2-3-1,Piero Maza,Match Report,
2023-07-01,16:00,Série A,Matchweek 13,Sat,Away,L,0,1,São Paulo,0.2,1.1,46,49153.0,Felipe Melo,4-2-3-1,Anderson Daronco,Match Report,
2023-07-09,16:00,Série A,Matchweek 14,Sun,Home,W,2,0,Internacional,1.1,0.4,55,34166.0,Nino,4-4-2,Luiz Flávio de Oliveira,Match Report,
2023-07-16,16:00,Série A,Matchweek 15,Sun,Home,D,0,0,Flamengo,1.5,0.4,54,62354.0,Nino,4-2-3-1,Savio Pereira,Match Report,
