Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Referee,Match Report,Notes
2023-01-28,21:30,Primera Div,Matchweek 1,Sat,Home,L,0,2,River Plate,0.3,1.8,34,,Jesús Soraire,4-4-2,Facundo Tello,Match Report,
2023-02-05,19:15,Primera Div,Matchweek 2,Sun,Away,D,0,0,Boca Juniors,1.2,0.7,27,,Enzo Kalinski,4-4-2,Andrés Merlos,Match Report,
2023-02-10,21:30,Primera Div,Matchweek 3,Fri,Home,L,0,1,Club Atlético Belgrano,0.3,1.3,45,,Enzo Kalinski,4-2-3-1,Silvio Trucco,Match Report,
2023-02-19,21:30,Primera Div,Matchweek 4,Sun,Away,L,0,2,Talleres,0.3,2.1,45,,Enzo Kalinski,4-2-3-1,Luis Lobo Medina,Match Report,
2023-02-27,21:30,Primera Div,Matchweek 5,Mon,Home,W,1,0,Argentinos Jun,0.8,0.9,26,,Fabio Pereyra,4-2-3-1,Darío Herrera,Match Report,
2023-03-04,17:00,Primera Div,Matchweek 6,Sat,Away,D,1,1,Platense,0.7,1.3,57,,Fabio Pereyra,4-2-3-1,Fernando Rapallini,Match Report,
2023-03-11,21:30,Primera Div,Matchweek 7,Sat,Home,W,2,0,Tigre,2.5,0.4,31,,Fabio Pereyra,4-2-3-1,Ariel Penel,Match Report,
2023-03-21,21:00,Primera Div,Matchweek 8,Tue,Away,L,0,4,Vélez Sarsfield,0.7,1.8,39,,Fabio Pereyra,4-2-3-1,Pablo Dóvalo,Match Report,
2023-04-03,21:30,Primera Div,Matchweek 9,Mon,Home,W,1,0,Arsenal,0.9,0.6,36,,Fabio Pereyra,4-1-3-2,Luis Lobo Medina,Match Report,
2023-04-08,20:30,Primera Div,Matchweek 10,Sat,Away,W,2,1,Defensa y Just,1.3,1.7,27,,Fabio Pereyra,4-1-3-2,Jorge Baliño,Match Report,
2023-04-11,21:30,Primera Div,Matchweek 11,Tue,Home,D,1,1,Lanús,1.0,1.4,46,,Fabio Pereyra,4-1-3-2,Fernando Echenique,Match Report,
2023-04-17,19:00,Primera Div,Matchweek 12,Mon,Away,L,0,1,Banfield,0.4,2.3,59,,Lucas Gamba,4-1-3-2,Darío Herrera,Match Report,
2023-04-22,20:30,Primera Div,Matchweek 13,Sat,Home,L,0,2,Godoy Cruz,0.7,0.5,61,,Fabio Pereyra,4-2-3-1,Pablo Echavarría,Match Report,
2023-04-29,19:00,Primera Div,Matchweek 14,Sat,Away,W,2,0,Instituto Atlético Central Córdoba,1.0,1.9,40,,Fabio Pereyra,5-3-2,Facundo Tello,Match Report,
2023-05-08,21:30,Primera Div,Matchweek 15,Mon,Home,L,0,1,Sarmiento,2.5,1.8,64,,Fabio Pereyra,5-3-2,Jorge Baliño,Match Report,
2023-05-15,15:30,Primera Div,Matchweek 16,Mon,Away,D,2,2,Barracas Central,1.2,2.0,37,,Mauro Pittón,4-4-2,Pablo Dóvalo,Match Report,
2023-05-19,19:00,Primera Div,Matchweek 17,Fri,Home,L,0,1,CA Unión,1.5,0.4,55,,Fabio Pereyra,4-4-2,Luis Lobo Medina,Match Report,
2023-05-29,16:30,Primera Div,Matchweek 18,Mon,Away,D,2,2,Colón,1.3,1.4,50,,Enzo Kalinski,5-4-1,Fernando Espinoza,Match Report,
2023-06-03,19:00,Primera Div,Matchweek 19,Sat,Home,W,2,0,CA Huracán,1.4,0.6,37,,Enzo Kalinski,5-4-1,Pablo Echavarría,Match Report,
2023-06-12,17:00,Primera Div,Matchweek 20,Mon,Away,D,0,0,San Lorenzo,0.2,1.4,40,,Fabio Pereyra,5-4-1,Jorge Baliño,Match Report,
2023-06-21,21:30,Primera Div,Matchweek 21,Wed,Home,D,0,0,Gimnasia ELP,1.0,0.8,50,,Fabio Pereyra,5-4-1,Andrés Merlos,Match Report,
