Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Referee,Match Report,Notes
2023-08-14,20:45,Primeira Liga,Matchweek 1,Mon,Away,L,2.0,3.0,Boavista,2.0,2.1,52.0,21320.0,Nicolás Otamendi,4-2-3-1,António Nobre,Match Report,
2023-08-19,20:30,Primeira Liga,Matchweek 2,Sat,Home,W,2.0,0.0,Estrela,3.3,0.4,67.0,58479.0,Nicolás Otamendi,4-2-3-1,Gustavo Correia,Match Report,
2023-08-26,20:30,Primeira Liga,Matchweek 3,Sat,Away,W,3.0,2.0,Gil Vicente FC,2.6,1.1,51.0,11792.0,Nicolás Otamendi,4-2-3-1,João Pinheiro,Match Report,
2023-09-02,20:30,Primeira Liga,Matchweek 4,Sat,Home,W,4.0,0.0,Vitória,2.8,1.3,70.0,60410.0,Nicolás Otamendi,4-2-3-1,Nuno Almeida,Match Report,
2023-09-16,20:30,Primeira Liga,Matchweek 5,Sat,Away,W,2.0,1.0,Vizela,2.0,1.7,69.0,5584.0,Nicolás Otamendi,4-2-3-1,Luís Godinho,Match Report,
2023-09-20,20:00,Champions Lg,Group stage,Wed,Home,L,0.0,2.0,at RB Salzburg,1.5,3.3,57.0,60917.0,Nicolás Otamendi,4-2-3-1,Halil Umut Meler,Match Report,
2023-09-24,18:00,Primeira Liga,Matchweek 6,Sun,Away,W,3.0,1.0,Portimonense,1.8,1.2,65.0,4354.0,Nicolás Otamendi,4-2-3-1,Hélder Malheiro,Match Report,
2023-09-29,20:15,Primeira Liga,Matchweek 7,Fri,Home,W,1.0,0.0,Porto,1.3,0.3,63.0,62247.0,Nicolás Otamendi,4-2-3-1,João Pinheiro,Match Report,
2023-10-03,21:00,Champions Lg,Group stage,Tue,Away,L,0.0,1.0,it Inter,0.3,3.8,53.0,66573.0,Nicolás Otamendi,4-2-3-1,Danny Makkelie,Match Report,
2023-10-07,20:30,Primeira Liga,Matchweek 8,Sat,Away,W,1.0,0.0,Estoril,2.6,0.8,67.0,4966.0,Nicolás Otamendi,4-2-3-1,André Narciso,Match Report,
2023-10-24,20:00,Champions Lg,Group stage,Tue,Home,L,0.0,1.0,es Real Sociedad,0.5,0.9,38.0,56002.0,Nicolás Otamendi,4-2-3-1,Clément Turpin,Match Report,
2023-10-28,18:00,Primeira Liga,Matchweek 9,Sat,Home,D,1.0,1.0,Casa Pia,1.1,1.3,70.0,57240.0,Nicolás Otamendi,4-2-3-1,Cláudio Ruivo Pereira,Match Report,
2023-11-04,15:30,Primeira Liga,Matchweek 10,Sat,Away,W,2.0,0.0,Chaves,2.3,0.1,65.0,8271.0,Nicolás Otamendi,3-4-3,Hélder Malheiro,Match Report,
2023-11-08,18:45,Champions Lg,Group stage,Wed,Away,L,1.0,3.0,es Real Sociedad,0.8,3.3,48.0,36815.0,Nicolás Otamendi,3-4-3,Anthony Taylor,Match Report,
2023-11-12,20:30,Primeira Liga,Matchweek 11,Sun,Home,W,2.0,1.0,Sporting CP,1.4,0.7,53.0,62166.0,Nicolás Otamendi,4-2-3-1,Artur Soares Dias,Match Report,
2023-11-29,20:00,Champions Lg,Group stage,Wed,Home,D,3.0,3.0,it Inter,1.6,3.0,41.0,52944.0,Nicolás Otamendi,4-2-3-1,Andris Treimanis,Match Report,
2023-12-03,18:00,Primeira Liga,Matchweek 12,Sun,Away,D,0.0,0.0,Moreirense,1.3,0.5,68.0,5664.0,Nicolás Otamendi,4-2-3-1,Fábio Veríssimo,Match Report,
2023-12-08,18:00,Primeira Liga,Matchweek 13,Fri,Home,D,1.0,1.0,Farense,5.7,0.4,65.0,56766.0,Nicolás Otamendi,4-2-3-1,Miguel Nogueira,Match Report,
2023-12-12,21:00,Champions Lg,Group stage,Tue,Away,W,3.0,1.0,at RB Salzburg,3.1,1.6,57.0,27134.0,Nicolás Otamendi,4-2-3-1,Daniel Siebert,Match Report,
2023-12-17,20:30,Primeira Liga,Matchweek 14,Sun,Away,W,1.0,0.0,Braga,1.5,1.8,37.0,25532.0,Nicolás Otamendi,4-2-3-1,Luís Godinho,Match Report,
2023-12-29,18:45,Primeira Liga,Matchweek 15,Fri,Home,W,3.0,0.0,Famalicão,1.6,0.7,57.0,58725.0,João Mário,4-2-3-1,André Narciso,Match Report,
2024-01-06,16:00,Primeira Liga,Matchweek 16,Sat,Away,,,,Arouca,,,,,,,,Head-to-Head,
2024-01-14,18:00,Primeira Liga,Matchweek 17,Sun,Home,,,,Rio Ave,,,,,,,,Head-to-Head,
2024-01-19,20:15,Primeira Liga,Matchweek 18,Fri,Home,,,,Boavista,,,,,,,,Head-to-Head,
2024-01-28,,Primeira Liga,Matchweek 19,Sun,Away,,,,Estrela,,,,,,,,Head-to-Head,
2024-02-04,,Primeira Liga,Matchweek 20,Sun,Home,,,,Gil Vicente FC,,,,,,,,Head-to-Head,
2024-02-11,,Primeira Liga,Matchweek 21,Sun,Away,,,,Vitória,,,,,,,,Head-to-Head,
2024-02-15,20:00,Europa Lg,Knockout round play-offs,Thu,Home,,,,fr Toulouse,,,,,,,,Head-to-Head,Leg 1 of 2
2024-02-18,,Primeira Liga,Matchweek 22,Sun,Home,,,,Vizela,,,,,,,,Head-to-Head,
2024-02-22,18:45,Europa Lg,Knockout round play-offs,Thu,Away,,,,fr Toulouse,,,,,,,,Head-to-Head,Leg 2 of 2
2024-02-25,,Primeira Liga,Matchweek 23,Sun,Home,,,,Portimonense,,,,,,,,Head-to-Head,
2024-03-03,,Primeira Liga,Matchweek 24,Sun,Away,,,,Porto,,,,,,,,Head-to-Head,
2024-03-10,,Primeira Liga,Matchweek 25,Sun,Home,,,,Estoril,,,,,,,,Head-to-Head,
2024-03-17,,Primeira Liga,Matchweek 26,Sun,Away,,,,Casa Pia,,,,,,,,Head-to-Head,
2024-03-30,,Primeira Liga,Matchweek 27,Sat,Home,,,,Chaves,,,,,,,,Head-to-Head,
2024-04-07,,Primeira Liga,Matchweek 28,Sun,Away,,,,Sporting CP,,,,,,,,Head-to-Head,
2024-04-14,,Primeira Liga,Matchweek 29,Sun,Home,,,,Moreirense,,,,,,,,Head-to-Head,
2024-04-21,,Primeira Liga,Matchweek 30,Sun,Away,,,,Farense,,,,,,,,Head-to-Head,
2024-04-28,,Primeira Liga,Matchweek 31,Sun,Home,,,,Braga,,,,,,,,Head-to-Head,
2024-05-05,,Primeira Liga,Matchweek 32,Sun,Away,,,,Famalicão,,,,,,,,Head-to-Head,
2024-05-12,,Primeira Liga,Matchweek 33,Sun,Home,,,,Arouca,,,,,,,,Head-to-Head,
2024-05-19,,Primeira Liga,Matchweek 34,Sun,Away,,,,Rio Ave,,,,,,,,Head-to-Head,
