Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Referee,Match Report,Notes
2023-04-06,20:00,Sudamericana,Group stage,Thu,Away,D,2,2,cl Deportes Magallanes,,,50,,Fernando Marçal,4-2-3-1,Christian Ferreyra,Match Report,
2023-04-15,18:30,Série A,Matchweek 1,Sat,Home,W,2,1,São Paulo,0.9,2.0,33,11708.0,Víctor Cuesta,4-2-3-1,Ramon Abatti Abel,Match Report,
2023-04-20,21:00,Sudamericana,Group stage,Thu,Home,W,4,0,pe U César Vallejo,,,70,19486.0,Víctor Cuesta,4-2-3-1,Maximiliano Ramírez,Match Report,
2023-04-24,20:00,Série A,Matchweek 2,Mon,Away,W,2,1,Bahia,0.2,0.9,42,27822.0,Víctor Cuesta,4-2-3-1,Raphael Claus,Match Report,
2023-04-30,16:00,Série A,Matchweek 3,Sun,Away,W,3,2,Flamengo,1.9,3.1,26,53138.0,Fernando Marçal,4-2-3-1,Edina Alves Batista,Match Report,
2023-05-04,21:00,Sudamericana,Group stage,Thu,Home,D,0,0,ec LDU de Quito,,,54,,Fernando Marçal,4-2-3-1,Darío Herrera,Match Report,
2023-05-07,18:30,Série A,Matchweek 4,Sun,Home,W,2,0,Atlético Mineiro,2.0,0.5,39,18218.0,Víctor Cuesta,4-2-3-1,Flavio Rodrigues de Souza,Match Report,
2023-05-11,19:30,Série A,Matchweek 5,Thu,Home,W,3,0,Corinthians,2.6,0.6,53,22388.0,Fernando Marçal,4-2-3-1,Anderson Daronco,Match Report,
2023-05-14,18:30,Série A,Matchweek 6,Sun,Away,L,1,2,Goiás,1.5,1.9,53,6674.0,Fernando Marçal,4-2-3-1,Rafael Rodrigo Klein,Match Report,
2023-05-20,18:30,Série A,Matchweek 7,Sat,Home,W,1,0,Fluminense,1.4,0.9,35,24732.0,Fernando Marçal,4-2-3-1,Braulio da Silva Machado,Match Report,
2023-05-25,19:00,Sudamericana,Group stage,Thu,Away,W,3,2,pe U César Vallejo,,,51,,Fernando Marçal,4-2-3-1,Facundo Tello,Match Report,
2023-05-28,19:00,Série A,Matchweek 8,Sun,Home,W,2,0,América (MG),2.1,0.4,55,23708.0,Fernando Marçal,4-2-3-1,Raphael Claus,Match Report,
2023-06-03,18:30,Série A,Matchweek 9,Sat,Away,L,0,1,Ath Paranaense,0.6,0.9,51,18684.0,Víctor Cuesta,4-2-3-1,Vinicius Gonçalves Dias Araujo,Match Report,
2023-06-06,21:00,Sudamericana,Group stage,Tue,Away,D,0,0,ec LDU de Quito,,,37,11212.0,Víctor Cuesta,4-2-3-1,José Argote,Match Report,
2023-06-10,21:00,Série A,Matchweek 10,Sat,Home,W,2,0,Fortaleza,3.7,0.4,54,19297.0,Víctor Cuesta,4-2-3-1,Wilton Sampaio,Match Report,
2023-06-22,19:00,Série A,Matchweek 11,Thu,Away,W,1,0,Cuiabá,1.2,1.1,48,13981.0,Víctor Cuesta,4-3-3,Flavio Rodrigues de Souza,Match Report,
2023-06-25,16:00,Série A,Matchweek 12,Sun,Away,W,1,0,Palmeiras,0.8,2.6,36,38877.0,Víctor Cuesta,4-2-3-1,Anderson Daronco,Match Report,
2023-06-29,21:00,Sudamericana,Group stage,Thu,Home,D,1,1,cl Deportes Magallanes,,,53,27504.0,Víctor Cuesta,4-2-3-1,Bismark Santiago,Match Report,
2023-07-02,16:00,Série A,Matchweek 13,Sun,Home,W,2,0,Vasco da Gama,1.7,0.9,60,38798.0,Víctor Cuesta,4-2-3-1,Raphael Claus,Match Report,
2023-07-09,18:30,Série A,Matchweek 14,Sun,Away,W,2,0,Grêmio,1.1,1.6,48,47029.0,Víctor Cuesta,4-2-3-1,Flavio de Souza,Match Report,
2023-07-12,19:00,Sudamericana,Knockout round play-offs,Wed,Away,W,2,0,ar Patronato,,,39,3759.0,Fernando Marçal,4-2-3-1,Gery Vargas,Match Report,Leg 1 of 2
2023-07-15,21:00,Série A,Matchweek 15,Sat,Home,W,2,0,Bragantino,1.0,1.4,38,37036.0,Fernando Marçal,4-2-3-1,Anderson Daronco,Match Report,
2023-07-19,19:00,Sudamericana,Knockout round play-offs,Wed,Home,D,1,1,ar Patronato,,,46,,Víctor Cuesta,4-2-3-1,Kevin Ortega,Match Report,Leg 2 of 2; Botafogo (RJ) won
2023-07-23,16:00,Série A,Matchweek 16,Sun,Away,D,2,2,Santos,1.0,0.9,63,,Fernando Marçal,4-2-3-1,Ramon Abatti Abel,Match Report,
2023-07-30,16:00,Série A,Matchweek 17,Sun,Home,W,4,1,Coritiba,0.9,1.2,57,43071.0,Fernando Marçal,4-2-3-1,João Vitor Gobi,Match Report,
2023-08-02,19:00,Sudamericana,Round of 16,Wed,Home,W,2,1,py Guaraní,,,73,,Víctor Cuesta,4-2-3-1,Andrés Matonte,Match Report,Leg 1 of 2
2023-08-06,18:30,Série A,Matchweek 18,Sun,Away,D,0,0,Cruzeiro,0.1,0.9,33,44759.0,Fernando Marçal,4-2-3-1,Raphael Claus,Match Report,
2023-08-09,18:00,Sudamericana,Round of 16,Wed,Away,D,0,0,py Guaraní,,,57,4273.0,Fernando Marçal,4-2-3-1,Felipe González Alveal,Match Report,Leg 2 of 2; Botafogo (RJ) won
2023-08-12,21:00,Série A,Matchweek 19,Sat,Home,W,3,1,Internacional,2.3,1.7,50,39598.0,Víctor Cuesta,4-2-3-1,Flavio Rodrigues de Souza,Match Report,
2023-08-19,16:00,Série A,Matchweek 20,Sat,Away,D,0,0,São Paulo,0.9,0.7,36,51946.0,Fernando Marçal,4-2-3-1,Ramon Abatti,Match Report,
2023-08-23,19:00,Sudamericana,Quarter-finals,Wed,Home,D,1,1,ar Defensa y Just,,,60,25255.0,Víctor Cuesta,4-2-3-1,Gery Vargas,Match Report,Leg 1 of 2
2023-08-27,16:00,Série A,Matchweek 21,Sun,Home,W,3,0,Bahia,2.3,1.2,44,39610.0,Víctor Cuesta,4-2-3-1,Flavio de Souza,Match Report,
