Rk,Player,Nation,Pos,Squad,Age,Born,90s,Total_Cmp,Total_Att,Total_Cmp%,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,Ast,xAG,Expected_xA,Expected_A-xAG,KP,1/3,PPA,CrsPA,PrgP,Player Link_,Player ID_,Competition
11,Alexandre Alemão,BRA,FW,Internacional,24,1998,3.8,14.7,19.2,76.7,202.6,45.5,8.95,11.3,79.1,3.42,4.74,72.2,1.32,1.32,100.0,0.00,0.03,0.05,-0.03,1.05,1.05,0.53,0.00,1.84,https://fbref.com/en/players/3ed2a79b/Alexandre-Alemao,3ed2a79b,Brazilian Serie A
12,Alerrandro,BRA,"FW,MF",Bragantino,23,2000,4.5,12.2,15.6,78.6,173.1,29.6,7.11,8.67,82.1,3.56,3.78,94.1,0.89,1.33,66.7,0.00,0.04,0.02,-0.04,0.44,0.67,0.00,0.00,2.00,https://fbref.com/en/players/3415a44d/Alerrandro,3415a44d,Brazilian Serie A
13,Alesson,BRA,"FW,MF",Goiás,23,1999,7.3,17.8,29.3,60.7,268.9,61.2,11.1,15.1,73.6,5.62,8.77,64.1,1.10,1.92,57.1,0.14,0.07,0.07,0.07,1.37,1.23,0.96,0.68,1.23,https://fbref.com/en/players/611e984e/Alesson,611e984e,Brazilian Serie A
14,Alex,BRA,DF,Santos,23,1999,5.1,43.3,47.8,90.6,842.5,239.8,11.0,12.2,90.3,29.6,30.8,96.2,2.55,4.12,61.9,0.00,0.08,0.00,-0.08,0.39,0.98,0.00,0.00,1.37,https://fbref.com/en/players/7367baf7/Alex,7367baf7,Brazilian Serie A
15,Caio Alexandre,BRA,MF,Fortaleza,23,1999,29.2,53.9,61.8,87.3,989.8,263.6,21.7,23.5,92.3,25.4,27.5,92.5,5.65,8.12,69.6,0.07,0.10,0.09,-0.03,0.99,6.44,1.13,0.14,7.12,https://fbref.com/en/players/08ac23b7/Caio-Alexandre,08ac23b7,Brazilian Serie A
16,Matheus Alexandre,BRA,DF,Cuiabá,23,1999,33.1,36.6,46.6,78.6,593.6,243.9,17.7,19.6,90.1,16.0,20.4,78.6,2.33,4.14,56.2,0.00,0.04,0.05,-0.04,0.39,3.23,0.48,0.30,3.29,https://fbref.com/en/players/0212e748/Matheus-Alexandre,0212e748,Brazilian Serie A
17,Alexsander,BRA,"MF,DF",Fluminense,19,2003,13.3,46.1,55.2,83.5,635.8,164.3,28.4,31.4,90.4,14.1,16.5,85.4,1.43,2.48,57.6,0.08,0.11,0.11,-0.03,1.50,3.46,1.05,0.38,3.98,https://fbref.com/en/players/b13e7a78/Alexsander,b13e7a78,Brazilian Serie A
18,Alison,BRA,MF,Santos,29,1993,1.5,34.0,42.0,81.0,446.7,120.0,20.7,24.0,86.1,8.00,10.0,80.0,2.00,3.33,60.0,0.00,0.00,0.00,0.00,0.00,2.00,0.67,0.00,0.67,https://fbref.com/en/players/d39b373b/Alison,d39b373b,Brazilian Serie A
19,Alisson,BRA,"MF,DF",Atlético Mineiro,17,2005,0.5,42.0,62.0,67.7,776.0,210.0,18.0,26.0,69.2,16.0,20.0,80.0,6.00,8.00,75.0,0.00,0.40,0.80,-0.40,4.00,2.00,8.00,4.00,6.00,https://fbref.com/en/players/d26ee8de/Alisson,d26ee8de,Brazilian Serie A
20,Alisson,BRA,"MF,FW",São Paulo,29,1993,23.9,46.7,55.2,84.5,772.3,182.6,22.8,25.2,90.5,19.0,21.3,89.2,3.60,5.65,63.7,0.21,0.11,0.15,0.10,1.17,4.90,0.92,0.29,6.03,https://fbref.com/en/players/99139fa4/Alisson,99139fa4,Brazilian Serie A
21,Allan,BRA,MF,Flamengo,25,1997,5.4,68.0,78.7,86.4,1133.1,314.6,33.1,36.5,90.9,27.2,30.9,88.0,5.74,8.15,70.5,0.00,0.02,0.13,-0.02,1.11,11.7,1.85,0.19,6.67,https://fbref.com/en/players/b15e93aa/Allan,b15e93aa,Brazilian Serie A
22,Allano,BRA,FW,Goiás,27,1995,13.7,22.4,30.7,72.9,346.0,113.6,11.4,13.4,85.2,8.69,11.1,78.3,1.46,2.85,51.3,0.00,0.06,0.07,-0.06,0.88,2.92,0.95,0.15,4.01,https://fbref.com/en/players/9c1245f8/Allano,9c1245f8,Brazilian Serie A
23,Henrique Almeida,BRA,FW,América (MG),31,1991,1.7,14.1,17.1,82.8,179.4,28.8,8.82,10.0,88.2,2.35,2.94,80.0,1.18,1.18,100.0,0.00,0.18,0.18,-0.18,1.76,0.59,0.00,0.00,1.76,https://fbref.com/en/players/8aa2f2e3/Henrique-Almeida,8aa2f2e3,Brazilian Serie A
24,Rodrigo Alves,BRA,MF,Vasco da Gama,20,2002,3.9,21.3,27.4,77.6,412.8,105.4,6.92,9.74,71.1,12.1,13.6,88.7,2.05,2.82,72.7,0.00,0.00,0.00,0.00,0.26,1.79,0.26,0.00,1.03,https://fbref.com/en/players/642defee/Rodrigo-Alves,642defee,Brazilian Serie A
25,Anderson,BRA,GK,Cruzeiro,24,1998,1.0,14.0,18.0,77.8,377.0,269.0,4.00,4.00,100.0,7.00,8.00,87.5,3.00,6.00,50.0,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,https://fbref.com/en/players/29d862d4/Anderson,29d862d4,Brazilian Serie A
26,Anderson,BRA,"FW,MF",Goiás,24,1998,14.3,25.2,33.8,74.4,361.3,84.4,14.5,16.8,86.3,8.39,10.4,80.5,1.12,2.66,42.1,0.14,0.09,0.12,0.05,1.12,1.61,1.05,0.21,2.73,https://fbref.com/en/players/4242a0a1/Anderson,4242a0a1,Brazilian Serie A
27,André,BRA,DF,Bahia,19,2003,1.4,45.0,56.4,79.7,712.9,183.6,26.4,30.7,86.0,12.9,16.4,78.3,4.29,6.43,66.7,0.00,0.00,0.07,0.00,0.71,3.57,0.71,0.71,2.86,https://fbref.com/en/players/bfe1565f/Andre,bfe1565f,Brazilian Serie A
28,André,BRA,"MF,DF",Fluminense,21,2001,29.4,80.1,84.7,94.5,1343.6,380.5,39.1,40.5,96.5,33.9,34.9,97.2,5.65,7.01,80.6,0.00,0.02,0.04,-0.02,0.65,7.59,0.31,0.00,6.26,https://fbref.com/en/players/ec604e2c/Andre,ec604e2c,Brazilian Serie A
29,Maurício Antônio,BRA,DF,Coritiba,30,1992,2.0,38.5,47.5,81.1,835.5,325.5,12.0,14.0,85.7,17.5,19.0,92.1,8.00,12.5,64.0,0.00,0.00,0.00,0.00,0.50,2.00,0.00,0.00,2.00,https://fbref.com/en/players/0bd71531/Mauricio-Antonio,0bd71531,Brazilian Serie A
30,Apodi,BRA,"FW,MF",Goiás,36,1986,4.2,8.33,13.8,60.3,106.9,36.7,6.19,7.38,83.9,2.14,5.24,40.9,0.00,0.24,0.0,0.00,0.05,0.02,-0.05,0.24,0.48,0.00,0.00,0.95,https://fbref.com/en/players/affbe6bc/Apodi,affbe6bc,Brazilian Serie A
31,Guilherme Arana,BRA,DF,Atlético Mineiro,25,1997,26.5,51.4,64.4,79.8,799.1,306.3,29.5,32.2,91.7,17.8,21.7,82.1,3.09,6.53,47.4,0.00,0.04,0.07,-0.04,0.91,3.81,1.17,0.42,5.02,https://fbref.com/en/players/2b15a82a/Guilherme-Arana,2b15a82a,Brazilian Serie A
32,Charles Aránguiz,CHI,MF,Internacional,33,1989,14.1,58.4,67.6,86.4,900.5,247.9,31.2,35.2,88.5,22.8,25.0,90.9,2.62,3.48,75.5,0.07,0.09,0.08,-0.02,0.57,6.03,0.50,0.07,6.31,https://fbref.com/en/players/56413b1f/Charles-Aranguiz,56413b1f,Brazilian Serie A
33,Luiz Araújo,BRA,"FW,MF",Flamengo,26,1996,8.7,33.4,44.6,75.0,598.9,152.1,16.0,18.4,86.9,12.4,16.0,77.7,4.14,6.78,61.0,0.11,0.08,0.18,0.03,1.38,2.30,1.61,0.46,5.06,https://fbref.com/en/players/fa18c72e/Luiz-Araujo,fa18c72e,Brazilian Serie A
34,Matheus Araújo,BRA,"MF,FW",Corinthians,20,2002,6.5,41.8,50.0,83.7,638.3,130.0,23.8,26.6,89.6,13.1,15.4,85.0,2.77,3.85,72.0,0.31,0.12,0.15,0.18,2.00,4.00,0.77,0.31,4.62,https://fbref.com/en/players/2b0a4a75/Matheus-Araujo,2b0a4a75,Brazilian Serie A
35,Michel Araujo,URU,"FW,MF",São Paulo,26,1996,19.6,41.1,50.1,82.1,610.7,162.3,23.5,25.8,91.1,13.7,15.8,86.7,2.24,4.49,50.0,0.05,0.12,0.10,-0.07,1.48,3.42,1.33,0.31,4.64,https://fbref.com/en/players/1159e4ae/Michel-Araujo,1159e4ae,Brazilian Serie A
36,Éberth Araújo Nogueira,BRA,FW,Coritiba,19,2003,0.3,10.0,13.3,75.0,60.0,3.33,6.67,10.0,66.7,0.00,0.00,,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/6e60f591/Eberth-Araujo-Nogueira,6e60f591,Brazilian Serie A
37,Robert Arboleda,ECU,DF,São Paulo,31,1991,19.1,57.9,65.0,89.0,1112.0,423.6,19.0,20.1,94.3,33.4,35.4,94.1,5.03,8.12,61.9,0.00,0.02,0.01,-0.02,0.10,1.68,0.05,0.00,2.20,https://fbref.com/en/players/269dbfc6/Robert-Arboleda,269dbfc6,Brazilian Serie A
38,Jhon Arias,COL,"FW,MF",Fluminense,25,1997,26.5,46.5,58.9,79.0,604.0,152.0,31.8,34.6,91.8,10.6,13.2,80.3,1.92,5.62,34.2,0.26,0.18,0.17,0.09,2.15,2.64,1.62,0.57,4.08,https://fbref.com/en/players/86d96066/Jhon-Arias,86d96066,Brazilian Serie A
39,Luciano Arriagada,CHI,"FW,MF",Ath Paranaense,20,2002,2.1,18.6,24.3,76.5,228.1,42.4,11.4,13.8,82.8,4.29,5.71,75.0,0.48,0.48,100.0,0.00,0.29,0.05,-0.29,0.95,0.00,0.48,0.48,0.95,https://fbref.com/en/players/e198a544/Luciano-Arriagada,e198a544,Brazilian Serie A
40,Arthur,BRA,"FW,MF",Cruzeiro,24,1998,15.0,21.5,28.7,74.9,334.3,68.1,12.1,14.9,81.2,7.13,8.80,81.1,1.67,2.67,62.5,0.07,0.09,0.15,-0.02,0.73,0.87,0.87,0.07,2.53,https://fbref.com/en/players/184ad240/Arthur,184ad240,Brazilian Serie A
41,Arthur,BRA,DF,América (MG),19,2003,1.0,38.0,55.0,69.1,615.0,284.0,20.0,22.0,90.9,17.0,22.0,77.3,1.00,9.00,11.1,0.00,0.00,0.00,0.00,1.00,2.00,0.00,0.00,7.00,https://fbref.com/en/players/8a958856/Arthur,8a958856,Brazilian Serie A
42,Arthur,BRA,"DF,FW",Fluminense,18,2004,0.2,80.0,95.0,84.2,1330.0,520.0,50.0,50.0,100.0,25.0,30.0,83.3,5.00,10.0,50.0,0.00,2.50,1.00,-2.50,20.0,10.0,5.00,5.00,5.00,https://fbref.com/en/players/0339468c/Arthur,0339468c,Brazilian Serie A
43,Artur,BRA,FW,Palmeiras,24,1998,21.1,28.6,38.9,73.7,469.7,110.2,14.3,16.7,85.5,11.4,14.7,77.5,2.23,4.60,48.5,0.09,0.16,0.19,-0.07,2.13,2.18,1.28,0.47,3.84,https://fbref.com/en/players/105132cd/Artur,105132cd,Brazilian Serie A
44,Eduard Atuesta,COL,MF,Palmeiras,25,1997,0.1,20.0,20.0,100.0,230.0,160.0,20.0,20.0,100.0,0.00,0.00,,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,10.0,0.00,0.00,10.0,https://fbref.com/en/players/60990b81/Eduard-Atuesta,60990b81,Brazilian Serie A
45,Felipe Augusto,BRA,"FW,MF",Corinthians,18,2004,3.6,9.72,15.6,62.5,121.7,11.4,6.67,8.61,77.4,1.94,4.72,41.2,0.28,0.28,100.0,0.00,0.00,0.03,0.00,0.28,0.56,0.00,0.00,0.83,https://fbref.com/en/players/1f9cbd0b/Felipe-Augusto,1f9cbd0b,Brazilian Serie A
46,Filipe Augusto,BRA,MF,Cuiabá,29,1993,11.8,59.0,67.7,87.1,1099.2,303.0,21.9,24.4,89.9,29.7,32.0,92.9,6.19,8.73,70.9,0.00,0.08,0.11,-0.08,1.10,5.76,0.34,0.25,6.61,https://fbref.com/en/players/0e34de55/Filipe-Augusto,0e34de55,Brazilian Serie A
47,Renato Augusto,BRA,MF,Corinthians,34,1988,14.2,43.5,53.3,81.6,735.7,213.0,22.0,24.2,91.3,15.5,17.7,87.6,4.51,8.24,54.7,0.28,0.15,0.18,0.13,3.10,5.14,1.41,0.28,6.90,https://fbref.com/en/players/83a6367a/Renato-Augusto,83a6367a,Brazilian Serie A
48,Danilo Avelar,BRA,DF,América (MG),33,1989,22.0,27.9,40.5,68.9,528.7,296.3,10.4,12.4,83.8,14.0,18.5,75.5,3.05,7.55,40.4,0.05,0.03,0.03,0.01,0.55,2.68,0.50,0.32,3.68,https://fbref.com/en/players/eacb45fd/Danilo-Avelar,eacb45fd,Brazilian Serie A
49,Felipe Azevedo,BRA,"FW,MF",América (MG),36,1987,19.4,16.8,25.6,65.4,252.3,81.1,9.38,12.5,74.9,4.59,6.96,65.9,1.44,2.78,51.9,0.05,0.10,0.05,-0.05,1.49,1.75,0.88,0.15,2.68,https://fbref.com/en/players/4a22b15a/Felipe-Azevedo,4a22b15a,Brazilian Serie A
50,Matheus Babi,BRA,FW,Goiás,25,1997,9.8,12.7,18.1,70.1,180.6,31.8,7.65,9.69,78.9,3.16,4.90,64.6,0.82,1.12,72.7,0.00,0.03,0.02,-0.03,0.61,0.51,0.31,0.00,1.22,https://fbref.com/en/players/f48cff2c/Matheus-Babi,f48cff2c,Brazilian Serie A
51,Matheus Bahia,BRA,"DF,MF",Bahia,23,1999,5.5,34.0,48.9,69.5,528.2,206.7,18.7,22.7,82.4,10.4,14.0,74.0,3.27,6.91,47.4,0.00,0.07,0.05,-0.07,1.27,2.55,0.73,0.55,2.18,https://fbref.com/en/players/33e3c4e5/Matheus-Bahia,33e3c4e5,Brazilian Serie A
52,Fabián Balbuena,PAR,DF,Corinthians,31,1991,1.0,48.0,60.0,80.0,908.0,356.0,16.0,17.0,94.1,27.0,31.0,87.1,4.00,11.0,36.4,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,2.00,https://fbref.com/en/players/3626f7d9/Fabian-Balbuena,3626f7d9,Brazilian Serie A
53,Robson Bambu,BRA,DF,Vasco da Gama,25,1997,14.2,39.9,49.0,81.5,763.4,283.9,14.2,15.7,90.1,21.5,23.9,90.3,3.94,7.61,51.9,0.00,0.01,0.01,-0.01,0.21,2.04,0.21,0.07,2.32,https://fbref.com/en/players/d4fa7d01/Robson-Bambu,d4fa7d01,Brazilian Serie A
54,Gabriel Baralhas,BRA,MF,Internacional,24,1998,2.6,45.4,55.0,82.5,723.5,202.7,21.2,25.0,84.6,21.2,22.7,93.2,1.54,3.85,40.0,0.00,0.04,0.04,-0.04,0.38,3.85,0.00,0.00,5.00,https://fbref.com/en/players/b7838aad/Gabriel-Baralhas,b7838aad,Brazilian Serie A
55,Danilo Barbosa,BRA,"MF,DF",Botafogo (RJ),26,1996,11.2,34.0,42.9,79.4,609.9,239.5,13.9,17.0,82.1,15.9,18.5,86.0,3.21,4.82,66.7,0.00,0.01,0.03,-0.01,0.27,5.09,0.27,0.00,4.82,https://fbref.com/en/players/0557ff4f/Danilo-Barbosa,0557ff4f,Brazilian Serie A
56,Diogo Barbosa,BRA,DF,Fluminense,30,1992,12.4,50.0,58.1,86.0,668.8,194.8,32.7,35.0,93.3,14.3,17.0,83.9,1.45,2.34,62.1,0.16,0.10,0.07,0.06,1.13,4.27,1.13,0.48,4.11,https://fbref.com/en/players/7b9ef26b/Diogo-Barbosa,7b9ef26b,Brazilian Serie A
57,Diogo Barbosa,BRA,DF,Grêmio,30,1992,4.3,36.3,48.8,74.3,468.6,226.7,23.5,27.2,86.3,10.9,15.8,69.1,0.70,2.33,30.0,0.00,0.05,0.05,-0.05,0.70,2.33,0.93,0.23,3.95,https://fbref.com/en/players/7b9ef26b/Diogo-Barbosa,7b9ef26b,Brazilian Serie A
58,Gabriel Barbosa,BRA,FW,Flamengo,26,1996,17.1,25.0,31.2,80.1,393.8,84.1,14.3,15.9,89.7,7.95,9.42,84.5,1.99,3.39,58.6,0.06,0.09,0.06,-0.04,1.29,2.69,1.29,0.00,4.62,https://fbref.com/en/players/72d0e1b6/Gabriel-Barbosa,72d0e1b6,Brazilian Serie A
59,Lucas Barbosa,BRA,"FW,MF",Santos,21,2001,1.1,14.5,36.4,40.0,193.6,60.0,9.09,14.5,62.5,2.73,10.0,27.3,0.91,6.36,14.3,0.00,0.00,0.00,0.00,0.91,0.00,0.00,0.00,0.00,https://fbref.com/en/players/a28eac7e/Lucas-Barbosa,a28eac7e,Brazilian Serie A
60,Lucas Barbosa,BRA,"MF,FW",Coritiba,21,2001,1.1,30.9,41.8,73.9,550.9,134.5,13.6,17.3,78.9,12.7,17.3,73.7,3.64,4.55,80.0,0.00,0.18,0.18,-0.18,1.82,2.73,2.73,0.91,3.64,https://fbref.com/en/players/a28eac7e/Lucas-Barbosa,a28eac7e,Brazilian Serie A
61,Chrystian Barletta,BRA,MF,Corinthians,21,2001,1.4,,,,,,,,,,,,,,,0.00,,,,,,,,,https://fbref.com/en/players/d594cf58/Chrystian-Barletta,d594cf58,Brazilian Serie A
62,Cauan Barros,BRA,MF,Vasco da Gama,18,2004,2.6,27.7,31.9,86.7,502.3,107.7,9.23,11.5,80.0,15.4,15.8,97.6,2.31,3.08,75.0,0.00,0.04,0.04,-0.04,0.77,3.85,0.38,0.38,2.69,https://fbref.com/en/players/6ae4627b/Cauan-Barros,6ae4627b,Brazilian Serie A
63,Gabriel Barros,BRA,"FW,MF",Internacional,21,2001,2.0,34.0,39.0,87.2,460.0,94.5,22.0,24.0,91.7,9.50,10.5,90.5,1.00,1.00,100.0,0.50,0.25,0.15,0.25,2.00,1.50,0.00,0.00,2.00,https://fbref.com/en/players/b43515ea/Gabriel-Barros,b43515ea,Brazilian Serie A
64,Bastos,ANG,DF,Botafogo (RJ),31,1991,1.3,47.7,54.6,87.3,941.5,266.9,17.7,20.0,88.5,23.1,24.6,93.8,6.92,9.23,75.0,0.00,0.00,0.00,0.00,0.00,6.15,0.00,0.00,3.08,https://fbref.com/en/players/c01c66d9/Bastos,c01c66d9,Brazilian Serie A
65,Fellipe Bastos,BRA,MF,Goiás,32,1990,0.4,30.0,35.0,85.7,562.5,185.0,12.5,12.5,100.0,7.50,12.5,60.0,7.50,7.50,100.0,0.00,0.00,0.75,0.00,0.00,0.00,2.50,2.50,2.50,https://fbref.com/en/players/9b99eae0/Fellipe-Bastos,9b99eae0,Brazilian Serie A
66,Diogo Batista,BRA,"DF,MF",Coritiba,19,2003,5.9,34.1,46.9,72.6,625.1,254.1,15.4,17.6,87.5,13.7,19.2,71.7,4.41,8.14,54.2,0.17,0.10,0.08,0.07,1.53,3.90,0.68,0.17,3.56,https://fbref.com/en/players/9bd61510/Diogo-Batista,9bd61510,Brazilian Serie A
67,Rodrigo Battaglia,ARG,MF,Atlético Mineiro,31,1991,19.2,44.4,50.8,87.4,720.9,166.0,20.8,23.2,89.9,19.9,21.6,92.3,2.45,3.44,71.2,0.05,0.02,0.07,0.03,0.42,4.79,0.31,0.00,4.17,https://fbref.com/en/players/d637fc22/Rodrigo-Battaglia,d637fc22,Brazilian Serie A
68,José Luis Rodríguez Bebanz,URU,DF,Vasco da Gama,25,1997,22.2,36.1,54.0,66.8,646.8,280.2,16.6,19.8,83.8,15.7,21.6,72.7,3.42,9.68,35.3,0.05,0.10,0.13,-0.05,1.31,3.15,1.62,0.90,4.46,https://fbref.com/en/players/6f1a7f76/Jose-Luis-Rodriguez-Bebanz,6f1a7f76,Brazilian Serie A
69,Matheus Belém,BRA,DF,São Paulo,19,2003,1.9,38.4,46.8,82.0,743.7,147.9,10.0,12.1,82.6,27.9,30.0,93.0,0.53,3.68,14.3,0.00,0.00,0.00,0.00,0.00,2.11,0.00,0.00,2.63,https://fbref.com/en/players/3f2ef5ad/Matheus-Belem,3f2ef5ad,Brazilian Serie A
70,Lucas Belezi,BRA,DF,Ath Paranaense,19,2003,0.5,30.0,40.0,75.0,468.0,186.0,20.0,22.0,90.9,8.00,8.00,100.0,2.00,10.0,20.0,0.00,0.00,0.00,0.00,0.00,6.00,0.00,0.00,0.00,https://fbref.com/en/players/1e4932f6/Lucas-Belezi,1e4932f6,Brazilian Serie A
71,Ramiro Benetti,BRA,MF,Cruzeiro,29,1993,4.5,46.9,55.6,84.4,694.7,223.1,27.8,30.7,90.6,16.0,18.9,84.7,2.22,3.11,71.4,0.22,0.13,0.20,0.09,1.11,6.00,1.33,0.44,5.78,https://fbref.com/en/players/96d14fe7/Ramiro-Benetti,96d14fe7,Brazilian Serie A
72,Martín Benítez,ARG,"MF,FW",América (MG),28,1994,12.4,31.1,45.2,68.8,565.7,215.8,14.4,17.9,80.2,10.4,14.6,71.3,5.00,9.44,53.0,0.32,0.32,0.28,0.00,2.34,4.76,1.29,0.40,6.21,https://fbref.com/en/players/c122e34e/Martin-Benitez,c122e34e,Brazilian Serie A
73,Bento,BRA,GK,Ath Paranaense,23,1999,33.0,17.6,26.8,65.5,491.7,341.4,3.45,3.45,100.0,8.58,8.85,96.9,5.45,14.2,38.4,0.03,0.01,0.01,0.02,0.06,0.30,0.00,0.00,0.00,https://fbref.com/en/players/5d699228/Bento,5d699228,Brazilian Serie A
74,Lucas Beraldo,BRA,DF,São Paulo,19,2003,24.0,62.6,70.6,88.7,1200.2,409.5,21.0,22.4,93.9,34.4,36.9,93.2,6.54,9.96,65.7,0.00,0.02,0.04,-0.02,0.33,5.50,0.25,0.04,5.38,https://fbref.com/en/players/b8aedf06/Lucas-Beraldo,b8aedf06,Brazilian Serie A
75,Lucas Besozzi,ARG,"FW,MF",Grêmio,20,2003,4.4,33.9,44.3,76.4,398.4,103.0,25.2,28.6,88.1,6.14,8.18,75.0,0.68,2.27,30.0,0.23,0.09,0.11,0.14,1.36,2.50,1.14,0.00,5.23,https://fbref.com/en/players/d8dcc840/Lucas-Besozzi,d8dcc840,Brazilian Serie A
76,Matheus Bianqui,BRA,MF,Coritiba,25,1998,15.8,20.8,29.5,70.6,360.6,98.9,9.87,13.2,75.0,8.73,10.9,79.8,1.71,3.10,55.1,0.06,0.08,0.03,-0.02,0.51,2.22,0.19,0.13,2.59,https://fbref.com/en/players/9da67b35/Matheus-Bianqui,9da67b35,Brazilian Serie A
77,Raul Bicalho,BRA,DF,Bahia,23,1999,3.6,45.8,54.7,83.8,900.8,355.3,14.7,16.7,88.3,24.7,27.8,89.0,5.28,8.89,59.4,0.00,0.00,0.00,0.00,0.00,5.56,0.00,0.00,5.28,https://fbref.com/en/players/79af412b/Raul-Bicalho,79af412b,Brazilian Serie A
78,Matheus Bidu,BRA,DF,Corinthians,23,1999,18.4,48.8,61.4,79.5,770.2,260.3,27.2,29.2,93.1,17.0,21.0,80.8,3.42,7.93,43.2,0.00,0.08,0.08,-0.08,1.41,3.97,0.92,0.60,4.78,https://fbref.com/en/players/b8a72293/Matheus-Bidu,b8a72293,Brazilian Serie A
79,Rafael Bilu,BRA,FW,Cruzeiro,23,1999,1.0,29.0,36.0,80.6,443.0,74.0,21.0,21.0,100.0,5.00,7.00,71.4,3.00,5.00,60.0,0.00,0.80,0.60,-0.80,1.00,1.00,1.00,0.00,2.00,https://fbref.com/en/players/26880429/Rafael-Bilu,26880429,Brazilian Serie A
80,Guilherme Biro,BRA,"FW,MF",Corinthians,18,2004,6.4,26.9,33.3,80.8,355.8,87.5,16.3,18.4,88.1,7.66,9.38,81.7,0.78,1.56,50.0,0.00,0.08,0.08,-0.08,0.94,1.41,0.78,0.16,2.81,https://fbref.com/en/players/e38c2c76/Guilherme-Biro,e38c2c76,Brazilian Serie A
