Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Referee,Match Report,Notes
2023-07-10,16:30,Primera Div,Matchweek 24,Mon,Home,D,0,0,Club Atlético Belgrano,0.5,1.1,59,,Paolo Goltz,4-4-2,Franco Acita,Match Report,
2023-07-16,21:30,Primera Div,Matchweek 25,Sun,Away,L,0,1,Argentinos Jun,1.0,1.6,40,,Paolo Goltz,5-4-1,Sebastían Zunino,Match Report,
2023-07-25,18:00,Primera Div,Matchweek 26,Tue,Home,L,1,3,Tigre,0.9,1.2,52,,Paolo Goltz,4-2-3-1,Carlos Gareano,Match Report,
2023-07-30,15:00,Primera Div,Matchweek 27,Sun,Away,L,0,2,Arsenal,0.7,2.6,62,,Facundo Garcés,5-3-2,Nazareno Arasa,Match Report,
2023-08-19,16:30,Copa de la Liga Profesional,Group stage,Sat,Away,W,1,0,Independiente,2.1,0.5,44,,Facundo Garcés,4-3-3,Pablo Dóvalo,Match Report,
2023-08-25,21:30,Copa de la Liga Profesional,Group stage,Fri,Home,W,2,0,Gimnasia ELP,1.2,0.9,50,,Facundo Garcés,4-3-3,Fernando Echenique,Match Report,
2023-09-02,19:00,Copa de la Liga Profesional,Group stage,Sat,Away,L,1,2,CA Huracán,0.3,1.2,51,,Facundo Garcés,4-4-1-1,Fernando Rapallini,Match Report,
2023-09-15,21:00,Copa de la Liga Profesional,Group stage,Fri,Home,W,2,1,Rosario Cent,2.2,1.2,65,,Facundo Garcés,4-2-3-1,Pablo Echavarría,Match Report,
2023-09-20,21:00,Copa de la Liga Profesional,Group stage,Wed,Away,L,1,3,Instituto Atlético Central Córdoba,0.8,1.9,42,,Facundo Garcés,4-3-3,Hernán Mastrángelo,Match Report,
2023-09-25,18:30,Copa de la Liga Profesional,Group stage,Mon,Home,W,3,1,Argentinos Jun,2.7,0.9,43,,Facundo Garcés,4-3-3,Sebastían Zunino,Match Report,
2023-10-01,16:30,Copa de la Liga Profesional,Group stage,Sun,Home,D,0,0,CA Unión,1.0,0.5,61,,Facundo Garcés,4-3-3,Facundo Tello,Match Report,
2023-10-09,18:00,Copa de la Liga Profesional,Group stage,Mon,Away,L,1,2,Barracas Central,0.4,0.8,50,,Facundo Garcés,4-3-2-1,Pablo Dóvalo,Match Report,
2023-10-19,18:30,Copa de la Liga Profesional,Group stage,Thu,Home,D,2,2,River Plate,1.1,1.3,28,,Facundo Garcés,4-3-2-1,Nicolás Ramírez,Match Report,
2023-10-25,16:00,Copa de la Liga Profesional,Group stage,Wed,Away,L,0,1,Arsenal,0.9,1.4,59,,Facundo Garcés,4-3-2-1,Fernando Espinoza,Match Report,
2023-10-29,14:00,Copa de la Liga Profesional,Group stage,Sun,Home,W,1,0,Tucumán,1.2,0.9,42,,Facundo Garcés,3-5-2,Leandro Rey Hilfer,Match Report,
2023-11-06,21:00,Copa de la Liga Profesional,Group stage,Mon,Away,L,1,2,Banfield,0.9,2.1,53,,Facundo Garcés,3-5-2,Pablo Dóvalo,Match Report,
2023-11-12,14:30,Copa de la Liga Profesional,Group stage,Sun,Home,W,3,0,Talleres,1.5,1.0,36,,Facundo Garcés,4-3-2-1,Andrés Merlos,Match Report,
2023-11-25,18:00,Copa de la Liga Profesional,Group stage,Sat,Away,L,1,3,Vélez Sarsfield,0.8,1.0,49,,Facundo Garcés,5-3-2,Ariel Penel,Match Report,
2023-12-01,17:00,Primera Div,Relegation playoff,Fri,Away,L,0,1,Gimnasia y Esgrima (LP),0.6,0.8,55,,Facundo Garcés,4-2-3-1,Andrés Merlos,Match Report,
