Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Referee,Match Report,Notes
2023-01-29,17:00,Primera Div,Matchweek 1,Sun,Home,D,2,2,Newell's OB,1.1,1.9,43,,Gastón Suso,4-2-3-1,Nicolás Ramírez,Match Report,
2023-02-05,17:00,Primera Div,Matchweek 2,Sun,Away,W,2,1,Independiente,0.6,1.5,24,,Gastón Suso,4-2-3-1,Darío Herrera,Match Report,
2023-02-11,19:15,Primera Div,Matchweek 3,Sat,Home,D,1,1,Tucumán,1.1,1.3,28,,Gastón Suso,4-2-3-1,Pablo Dóvalo,Match Report,
2023-02-19,19:15,Primera Div,Matchweek 4,Sun,Away,L,1,3,Boca Juniors,1.4,1.3,39,,Gastón Suso,4-4-2,Silvio Trucco,Match Report,
2023-02-25,19:15,Primera Div,Matchweek 5,Sat,Home,L,2,4,Talleres,0.6,3.7,43,,Gastón Suso,4-4-2,Hernán Mastrángelo,Match Report,
2023-03-04,17:00,Primera Div,Matchweek 6,Sat,Home,D,1,1,CC Córdoba,1.3,0.7,43,,Gastón Suso,4-4-2,Fernando Rapallini,Match Report,
2023-03-13,21:00,Primera Div,Matchweek 7,Mon,Away,D,1,1,Vélez Sarsfield,0.4,0.7,37,,Nicolás Castro,4-1-3-2,Darío Herrera,Match Report,
2023-03-18,19:00,Primera Div,Matchweek 8,Sat,Home,W,1,0,Defensa y Just,1.4,1.0,35,,Nicolás Castro,4-1-3-2,Leandro Rey Hilfer,Match Report,
2023-04-02,21:30,Primera Div,Matchweek 9,Sun,Away,W,2,0,Banfield,1.5,0.8,33,,Nicolás Castro,4-1-3-2,Nazareno Arasa,Match Report,
2023-04-07,19:00,Primera Div,Matchweek 10,Fri,Home,W,1,0,Instituto Atlético Central Córdoba,1.1,0.7,41,,Nicolás Castro,4-1-3-2,Nicolás Ramírez,Match Report,
2023-04-11,14:00,Primera Div,Matchweek 11,Tue,Away,L,0,1,Barracas Central,0.3,1.1,54,,Gastón Suso,4-1-2-1-2◆,Ariel Penel,Match Report,
2023-04-17,16:30,Primera Div,Matchweek 12,Mon,Home,D,0,0,Colón,0.7,0.9,38,,Nicolás Castro,4-1-2-1-2◆,Sebastían Zunino,Match Report,
2023-04-23,11:00,Primera Div,Matchweek 13,Sun,Away,L,0,1,San Lorenzo,0.3,0.3,41,,Nicolás Castro,4-1-2-1-2◆,Yael Falcón,Match Report,
2023-04-27,20:00,Primera Div,Matchweek 14,Thu,Home,L,1,2,Estudiantes,0.5,1.4,46,,,4-3-1-2,Nicolás Ramírez,Match Report,
2023-05-07,14:00,Primera Div,Matchweek 15,Sun,Away,L,0,4,Rosario Cent,0.4,2.1,52,,Gastón Suso,5-3-2,Fernando Espinoza,Match Report,
2023-05-14,16:30,Primera Div,Matchweek 16,Sun,Home,W,3,0,Racing Club,1.8,0.7,36,,Nicolás Castro,4-4-2,Hernán Mastrángelo,Match Report,
2023-05-21,20:30,Primera Div,Matchweek 17,Sun,Away,L,1,2,River Plate,0.6,3.1,30,,Nicolás Castro,4-4-2,Nazareno Arasa,Match Report,
2023-05-27,18:00,Primera Div,Matchweek 18,Sat,Home,W,1,0,Club Atlético Belgrano,1.1,0.9,39,,Nicolás Castro,4-4-1-1,Nicolás Lamolina,Match Report,
2023-06-02,21:30,Primera Div,Matchweek 19,Fri,Away,L,0,1,Argentinos Jun,0.8,1.5,33,,Nicolás Castro,4-4-1-1,Nicolás Ramírez,Match Report,
2023-06-10,19:00,Primera Div,Matchweek 20,Sat,Home,W,1,0,Tigre,0.2,0.4,29,,Gastón Suso,4-4-1-1,Carlos Gareano,Match Report,
2023-06-25,15:30,Primera Div,Matchweek 21,Sun,Away,W,2,0,Arsenal,1.5,0.4,38,,Gastón Suso,4-4-1-1,Fernando Espinoza,Match Report,
2023-06-30,19:00,Primera Div,Matchweek 22,Fri,Home,L,0,1,Lanús,0.3,0.5,46,,Gastón Suso,4-4-1-1,Pablo Dóvalo,Match Report,
2023-07-05,15:30,Primera Div,Matchweek 23,Wed,Away,L,1,2,Godoy Cruz,1.1,1.4,48,,Nicolás Castro,4-4-1-1,Darío Herrera,Match Report,
2023-07-09,15:30,Primera Div,Matchweek 24,Sun,Home,W,1,0,Sarmiento,0.5,0.3,54,,Nicolás Castro,4-4-1-1,Leandro Rey Hilfer,Match Report,
2023-07-15,14:00,Primera Div,Matchweek 25,Sat,Away,D,0,0,CA Unión,0.2,0.5,35,,Nicolás Castro,4-2-3-1,Fernando Espinoza,Match Report,
2023-07-22,20:30,Primera Div,Matchweek 26,Sat,Home,L,0,1,CA Huracán,0.2,1.3,45,,Nicolás Castro,4-2-3-1,Andrés Merlos,Match Report,
2023-07-30,17:30,Primera Div,Matchweek 27,Sun,Away,D,1,1,Gimnasia ELP,0.8,1.9,52,,Juan Infante,5-3-2,Pablo Dóvalo,Match Report,
2023-08-18,21:00,Copa de la Liga Profesional,Group stage,Fri,Away,L,1,3,Boca Juniors,0.8,1.0,30,,Gastón Suso,4-2-3-1,Fernando Espinoza,Match Report,
2023-08-27,14:30,Copa de la Liga Profesional,Group stage,Sun,Home,D,0,0,Defensa y Just,1.4,0.2,44,,Gastón Suso,4-2-3-1,Franco Acita,Match Report,
2023-09-01,21:00,Copa de la Liga Profesional,Group stage,Fri,Away,L,2,3,CC Córdoba,1.0,1.2,44,,Nicolás Castro,4-1-4-1,Nazareno Arasa,Match Report,
2023-09-14,19:00,Copa de la Liga Profesional,Group stage,Thu,Home,W,2,1,Lanús,0.3,1.4,39,,Gastón Suso,4-4-2,Nicolás Lamolina,Match Report,
2023-09-21,17:00,Copa de la Liga Profesional,Group stage,Thu,Away,L,0,3,Club Atlético Belgrano,0.7,1.9,44,,Gastón Suso,4-2-3-1,Jorge Baliño,Match Report,
2023-09-25,16:00,Copa de la Liga Profesional,Group stage,Mon,Home,W,1,0,CA Unión,1.4,0.2,44,,Gastón Suso,4-3-3,Fernando Espinoza,Match Report,
2023-10-02,21:00,Copa de la Liga Profesional,Group stage,Mon,Home,D,0,0,Argentinos Jun,0.4,1.4,35,,Gastón Suso,4-3-3,Fernando Rapallini,Match Report,
2023-10-08,18:45,Copa de la Liga Profesional,Group stage,Sun,Away,W,2,1,Racing Club,1.3,1.1,24,,Gastón Suso,4-3-3,Darío Herrera,Match Report,
2023-10-18,19:00,Copa de la Liga Profesional,Group stage,Wed,Home,W,2,1,Estudiantes,1.3,1.7,32,,Gastón Suso,4-3-3,Pablo Dóvalo,Match Report,
2023-10-26,18:30,Copa de la Liga Profesional,Group stage,Thu,Away,D,1,1,San Lorenzo,0.7,0.6,36,,Gastón Suso,4-3-3,Silvio Trucco,Match Report,
2023-10-30,21:15,Copa de la Liga Profesional,Group stage,Mon,Home,D,0,0,Newell's OB,0.6,0.8,34,,Gastón Suso,4-4-1-1,Sebastián Martinez,Match Report,
2023-11-06,18:30,Copa de la Liga Profesional,Group stage,Mon,Away,L,0,2,Godoy Cruz,1.0,1.3,53,,Gastón Suso,4-4-1-1,Leandro Rey Hilfer,Match Report,
2023-11-12,16:45,Copa de la Liga Profesional,Group stage,Sun,Away,D,1,1,Tigre,0.4,1.0,34,,Gastón Suso,4-3-3,Carlos Gareano,Match Report,
2023-11-25,18:00,Copa de la Liga Profesional,Group stage,Sat,Home,W,1,0,Sarmiento,0.7,0.7,39,,Nicolás Castro,4-4-1-1,Silvio Trucco,Match Report,
2023-12-02,18:30,Copa de la Liga Profesional,Quarter-finals,Sat,Away,D,1 (4),1 (2),CA Huracán,1.0,1.7,31,,Nicolás Castro,4-4-1-1,Pablo Echavarría,Match Report,Platense won on penalty kicks following normal time
2023-12-09,18:00,Copa de la Liga Profesional,Semi-finals,Sat,Away,D,1 (6),1 (5),Godoy Cruz,0.9,1.1,35,,Nicolás Castro,4-4-2,Leandro Rey Hilfer,Match Report,Platense won on penalty kicks following extra time
2023-12-16,21:00,Copa de la Liga Profesional,Final,Sat,Away,L,0,1,Rosario Cent,0.5,1.3,46,,Gastón Suso,4-4-2,Nicolás Ramírez,Match Report,
