Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches_Touches,Touches_Def Pen,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Touches_Att Pen,Touches_Live,Take-Ons_Att,Take-Ons_Succ,Take-Ons_Succ%,Take-Ons_Tkld,Take-Ons_Tkld%,Carries_Carries,Carries_TotDist,Carries_PrgDist,Carries_PrgC,Carries_1/3,Carries_CPA,Carries_Mis,Carries_Dis,Receiving_Rec,Receiving_PrgR,Player Link_,Player ID_,Competition
11,Jaydon Amauri Banel,NED,"FW,MF",Ajax,19-194,2004,1.0,57.0,1.00,6.00,17.0,35.0,4.00,57.0,7.00,4.00,57.1,2.00,28.6,39.0,276.0,135.0,3.00,1.00,0.00,3.00,2.00,41.0,5.00,https://fbref.com/en/players/98e0d76c/Jaydon-Amauri-Banel,98e0d76c,Eredivisie
12,Pelle van Amersfoort,NED,FW,Heerenveen,28-029,1996,21.4,29.0,0.98,2.80,13.7,12.5,5.00,29.0,0.89,0.42,47.4,0.37,42.1,13.6,49.4,21.3,0.93,0.33,0.33,2.52,1.03,20.9,3.60,https://fbref.com/en/players/8cef2308/Pelle-van-Amersfoort,8cef2308,Eredivisie
13,Jamal Amofa,NED,DF,Go Ahead Eag,25-157,1998,17.5,51.6,7.83,26.5,23.1,2.34,0.46,51.6,0.80,0.46,57.1,0.29,35.7,27.7,202.2,136.5,1.31,0.80,0.06,0.74,0.23,30.8,0.23,https://fbref.com/en/players/ec3e9827/Jamal-Amofa,ec3e9827,Eredivisie
14,Silas Andersen,DEN,FW,Utrecht,19-322,2004,0.1,100.0,0.00,20.0,80.0,0.00,0.00,100.0,0.00,0.00,,0.00,,30.0,60.0,0.00,0.00,0.00,0.00,0.00,0.00,70.0,0.00,https://fbref.com/en/players/e5e6cf52/Silas-Andersen,e5e6cf52,Eredivisie
15,Augustin Anello,BEL,"FW,MF",Sparta R'dam,22-008,2002,2.5,52.8,0.00,5.60,16.8,30.8,3.20,52.8,5.20,2.40,46.2,2.80,53.8,29.2,163.6,82.0,2.00,2.00,0.40,2.00,1.60,31.2,9.20,https://fbref.com/en/players/c16ab6bc/Augustin-Anello,c16ab6bc,Eredivisie
16,Joey Antonioli,NED,MF,Volendam,20-137,2003,1.1,21.8,1.82,3.64,7.27,10.9,0.00,21.8,0.00,0.00,,0.00,,10.0,45.5,4.55,0.00,0.00,0.00,1.82,0.00,13.6,4.55,https://fbref.com/en/players/cc423d7c/Joey-Antonioli,cc423d7c,Eredivisie
17,Carlens Arcus,HAI,DF,Vitesse,27-307,1996,21.2,73.6,4.15,24.8,33.9,15.8,0.66,73.6,1.32,0.85,64.3,0.38,28.6,36.1,192.7,82.7,1.56,1.27,0.14,1.08,0.47,39.1,4.29,https://fbref.com/en/players/5e837126/Carlens-Arcus,5e837126,Eredivisie
18,D'Leanu Arts,NED,DF,NEC Nijmegen,20-339,2003,0.3,60.0,0.00,20.0,36.7,3.33,0.00,60.0,0.00,0.00,,0.00,,16.7,33.3,16.7,0.00,0.00,0.00,0.00,0.00,23.3,0.00,https://fbref.com/en/players/9014a9c8/DLeanu-Arts,9014a9c8,Eredivisie
19,Gastón Ávila,ARG,DF,Ajax,22-213,2001,3.9,87.9,8.46,34.9,47.4,6.67,1.54,87.9,0.00,0.00,,0.00,,53.1,260.0,159.2,1.54,1.03,0.00,1.54,0.51,60.0,1.03,https://fbref.com/en/players/f648b2e1/Gaston-Avila,f648b2e1,Eredivisie
20,Marouan Azarkan,NED,FW,Utrecht,22-144,2001,8.6,50.0,0.93,6.74,19.7,24.8,2.56,50.0,3.37,1.86,55.2,1.16,34.5,34.4,221.3,108.0,3.49,2.56,0.93,2.21,1.63,36.5,8.14,https://fbref.com/en/players/9469388f/Marouan-Azarkan,9469388f,Eredivisie
21,Anouar El Azzouzi,NED,"MF,DF",Zwolle,22-337,2001,11.6,72.6,3.97,20.4,44.7,8.19,0.86,72.6,1.12,0.69,61.5,0.34,30.8,34.8,165.8,74.7,1.12,0.86,0.17,1.72,0.95,42.2,0.86,https://fbref.com/en/players/22a6a4d7/Anouar-El-Azzouzi,22a6a4d7,Eredivisie
22,Julian Baas,NED,MF,Excelsior,22-014,2002,29.0,53.1,2.59,13.5,28.7,11.1,0.48,53.0,0.62,0.38,61.1,0.21,33.3,22.6,104.3,38.6,0.66,0.55,0.03,0.86,0.41,27.9,1.41,https://fbref.com/en/players/7156acb5/Julian-Baas,7156acb5,Eredivisie
23,Youri Baas,NED,"DF,FW",NEC Nijmegen,21-044,2003,16.7,53.1,3.05,16.9,22.3,14.6,1.74,53.1,1.74,0.66,37.9,0.78,44.8,24.2,149.4,73.8,1.92,1.14,0.30,1.92,1.68,28.6,4.85,https://fbref.com/en/players/ca002b1a/Youri-Baas,ca002b1a,Eredivisie
24,Isaac Babadi,NED,MF,PSV Eindhoven,19-024,2005,3.9,71.8,0.26,8.72,33.6,31.3,3.33,71.8,4.36,3.08,70.6,1.03,23.5,41.0,228.2,125.6,3.59,2.56,0.51,2.56,1.28,56.9,4.62,https://fbref.com/en/players/52f7e3a7/Isaac-Babadi,52f7e3a7,Eredivisie
25,Mio Backhaus,GER,GK,Volendam,20-014,2004,31.0,48.1,37.8,47.2,0.90,0.00,0.00,48.1,0.00,0.00,,0.00,,25.5,157.0,87.5,0.00,0.00,0.00,0.00,0.00,20.3,0.00,https://fbref.com/en/players/0d41f821/Mio-Backhaus,0d41f821,Eredivisie
26,Thibo Baeten,BEL,"FW,MF",Go Ahead Eag,21-331,2002,9.1,38.2,0.88,4.40,15.1,19.6,3.96,38.2,3.63,1.10,30.3,1.98,54.5,18.9,104.8,47.5,2.09,1.10,1.21,4.29,2.31,25.3,6.81,https://fbref.com/en/players/f976899a/Thibo-Baeten,f976899a,Eredivisie
27,Saïd Bakari,COM,DF,Sparta R'dam,29-221,1994,28.7,56.6,3.41,19.9,25.1,12.1,0.73,56.6,1.29,0.73,56.8,0.49,37.8,27.0,139.9,69.9,1.39,1.18,0.07,0.84,0.38,29.7,4.25,https://fbref.com/en/players/3a0fbf82/Said-Bakari,3a0fbf82,Eredivisie
28,Johan Bakayoko,BEL,FW,PSV Eindhoven,21-010,2003,25.4,61.6,0.31,3.98,19.5,39.1,6.57,61.6,6.34,3.43,54.0,2.52,39.8,41.3,314.1,177.4,7.13,3.74,2.76,2.28,1.30,47.9,15.7,https://fbref.com/en/players/0caa2fd4/Johan-Bakayoko,0caa2fd4,Eredivisie
29,Navajo Bakboord,NED,DF,Heracles Almelo,25-092,1999,16.8,57.4,3.93,20.2,29.3,8.39,0.30,57.4,1.67,0.71,42.9,0.65,39.3,28.5,140.2,73.5,1.79,0.83,0.00,1.43,0.83,31.7,2.68,https://fbref.com/en/players/216d25a3/Navajo-Bakboord,216d25a3,Eredivisie
30,Zakaria Bakkali,BEL,"MF,FW",RKC Waalwijk,28-095,1996,8.0,45.9,0.50,4.88,15.3,26.4,2.88,45.9,3.88,2.00,51.6,1.63,41.9,30.4,197.5,101.1,4.00,2.88,1.13,2.50,1.63,31.9,8.88,https://fbref.com/en/players/ec3efd7f/Zakaria-Bakkali,ec3efd7f,Eredivisie
31,Nordin Bakker,NED,GK,Almere City,26-182,1997,25.8,40.5,29.7,40.2,0.27,0.00,0.00,40.5,0.00,0.00,,0.00,,21.3,135.7,72.7,0.00,0.00,0.00,0.04,0.00,15.6,0.00,https://fbref.com/en/players/12f664ca/Nordin-Bakker,12f664ca,Eredivisie
32,Jesse Bal,NED,MF,Sparta R'dam,17-212,2006,0.1,10.0,0.00,0.00,0.00,10.0,0.00,10.0,0.00,0.00,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/f60ea55c/Jesse-Bal,f60ea55c,Eredivisie
33,Théo Barbet,FRA,DF,Almere City,23-055,2001,18.1,49.3,5.58,25.7,20.2,3.92,0.83,49.3,0.61,0.33,54.5,0.22,36.4,20.6,114.6,62.9,0.77,0.55,0.06,0.44,0.44,22.2,0.17,https://fbref.com/en/players/06d51feb/Theo-Barbet,06d51feb,Eredivisie
34,Vasilios Barkas,GRE,GK,Utrecht,29-336,1994,26.0,38.4,34.0,38.3,0.19,0.00,0.00,38.4,0.00,0.00,,0.00,,20.2,120.4,70.8,0.00,0.00,0.00,0.04,0.00,15.7,0.00,https://fbref.com/en/players/c2e41cfb/Vasilios-Barkas,c2e41cfb,Eredivisie
35,Riechedly Bazoer,NED,DF,AZ Alkmaar,27-201,1996,24.3,78.7,6.09,28.8,44.4,5.97,0.21,78.7,0.21,0.12,60.0,0.04,20.0,53.0,337.1,225.7,1.52,1.44,0.00,0.45,0.25,57.1,0.12,https://fbref.com/en/players/da59a197/Riechedly-Bazoer,da59a197,Eredivisie
36,Sven van Beek,NED,DF,Heerenveen,29-277,1994,26.1,75.3,11.5,40.1,32.5,2.95,0.61,75.3,0.15,0.08,50.0,0.08,50.0,42.3,230.8,138.4,0.80,0.65,0.00,0.38,0.08,48.6,0.31,https://fbref.com/en/players/49312f11/Sven-van-Beek,49312f11,Eredivisie
37,Thomas Beelen,NED,DF,Feyenoord,22-324,2001,12.4,89.4,5.97,33.1,50.6,6.45,0.56,89.4,0.56,0.48,85.7,0.08,14.3,55.2,298.7,190.8,1.77,1.61,0.00,0.56,0.16,61.9,0.24,https://fbref.com/en/players/530e7d85/Thomas-Beelen,530e7d85,Eredivisie
38,Kristijan Belic,SRB,MF,AZ Alkmaar,23-036,2001,8.6,71.3,2.21,15.2,42.7,14.3,1.74,71.3,2.67,1.16,43.5,1.40,52.2,39.2,179.0,84.9,1.05,0.58,0.12,1.63,1.16,45.1,1.86,https://fbref.com/en/players/999f20b3/Kristijan-Belic,999f20b3,Eredivisie
39,Mouhamed Belkheir,FRA,"FW,MF",Fortuna Sittard,25-119,1999,4.3,26.3,0.47,2.09,9.07,15.8,4.19,26.0,2.79,1.63,58.3,1.16,41.7,13.7,114.4,30.5,0.70,0.47,0.47,3.49,0.70,16.5,4.88,https://fbref.com/en/players/14340768/Mouhamed-Belkheir,14340768,Eredivisie
40,Armel Bella Kotchap,GER,DF,PSV Eindhoven,22-141,2001,1.8,91.7,2.78,15.6,69.4,6.67,1.11,91.7,0.00,0.00,,0.00,,72.8,423.9,251.7,1.67,0.56,0.00,1.11,0.00,73.3,0.00,https://fbref.com/en/players/a39d11bc/Armel-Bella-Kotchap,a39d11bc,Eredivisie
41,Benaissa Benamar,MAR,DF,Volendam,27-022,1997,23.1,60.8,8.40,29.4,27.7,3.85,0.95,60.8,0.39,0.35,88.9,0.04,11.1,33.2,202.2,123.9,1.21,0.39,0.00,0.52,0.35,37.9,0.30,https://fbref.com/en/players/01ca961e/Benaissa-Benamar,01ca961e,Eredivisie
42,Mimeirhel Benita,NED,DF,Excelsior,20-165,2003,7.5,59.9,6.53,26.7,23.1,10.8,0.40,59.9,1.07,0.40,37.5,0.40,37.5,26.7,150.3,47.9,0.53,0.53,0.00,0.80,0.53,28.9,3.47,https://fbref.com/en/players/35ccba69/Mimeirhel-Benita,35ccba69,Eredivisie
43,Walter Benítez,ARG,GK,PSV Eindhoven,31-102,1993,31.0,33.1,26.5,32.9,0.23,0.00,0.00,33.1,0.00,0.00,,0.00,,19.8,89.0,46.5,0.00,0.00,0.00,0.03,0.00,19.3,0.00,https://fbref.com/en/players/8a2248b4/Walter-Benitez,8a2248b4,Eredivisie
44,Mitchell van Bergen,NED,"FW,MF",Twente,24-247,1999,4.5,55.8,0.89,6.22,16.0,34.0,5.78,55.8,4.67,1.56,33.3,2.89,61.9,35.1,330.7,175.8,7.33,4.00,2.22,2.44,1.56,38.2,14.9,https://fbref.com/en/players/0b2c9aec/Mitchell-van-Bergen,0b2c9aec,Eredivisie
45,Steven Berghuis,NED,"FW,MF",Ajax,32-133,1991,15.0,75.5,1.07,6.60,29.4,39.9,4.47,75.5,2.87,1.13,39.5,1.47,51.2,47.8,247.1,115.7,3.53,2.53,1.33,1.87,0.47,58.4,11.3,https://fbref.com/en/players/713c144a/Steven-Berghuis,713c144a,Eredivisie
46,Steven Bergwijn,NED,"FW,MF",Ajax,26-205,1997,19.8,54.5,0.45,4.75,21.8,28.7,5.45,54.2,3.79,1.77,46.7,1.77,46.7,35.7,237.0,116.7,3.54,3.79,1.62,2.93,1.57,42.9,8.38,https://fbref.com/en/players/a29b1131/Steven-Bergwijn,a29b1131,Eredivisie
47,Gijs Besselink,NED,"FW,MF",Twente,19-319,2004,0.6,76.7,0.00,16.7,36.7,23.3,5.00,76.7,6.67,1.67,25.0,5.00,75.0,40.0,190.0,95.0,1.67,1.67,0.00,5.00,1.67,36.7,1.67,https://fbref.com/en/players/689b9ef0/Gijs-Besselink,689b9ef0,Eredivisie
48,Justin Bijlow,NED,GK,Feyenoord,26-099,1998,13.4,48.4,29.6,46.7,1.79,0.00,0.00,48.4,0.00,0.00,,0.00,,32.7,158.5,91.0,0.00,0.00,0.00,0.00,0.00,31.9,0.00,https://fbref.com/en/players/53d93280/Justin-Bijlow,53d93280,Eredivisie
49,Adrian Blake,ENG,"FW,MF",Utrecht,18-290,2005,0.3,70.0,0.00,0.00,23.3,46.7,13.3,70.0,6.67,6.67,100.0,0.00,0.0,50.0,303.3,206.7,10.0,3.33,0.00,3.33,0.00,56.7,20.0,https://fbref.com/en/players/d9a21f02/Adrian-Blake,d9a21f02,Eredivisie
50,Xander Blomme,BEL,MF,Go Ahead Eag,21-314,2002,7.1,46.3,4.08,14.2,26.6,5.63,0.00,46.3,0.85,0.28,33.3,0.56,66.7,12.5,49.3,17.2,0.14,0.14,0.00,0.70,0.70,17.5,0.28,https://fbref.com/en/players/a712e3f5/Xander-Blomme,a712e3f5,Eredivisie
51,Myron Boadu,NED,FW,Twente,23-107,2001,2.8,32.5,0.71,1.43,7.50,23.6,10.4,32.5,3.57,1.79,50.0,1.43,40.0,20.0,82.9,39.6,2.50,0.71,1.07,2.86,1.43,25.4,7.86,https://fbref.com/en/players/5b479568/Myron-Boadu,5b479568,Eredivisie
52,Paweł Bochniewicz,POL,DF,Heerenveen,28-091,1996,24.7,72.2,10.6,36.2,33.0,3.48,0.77,72.2,0.24,0.12,50.0,0.12,50.0,40.6,227.5,145.8,1.01,0.49,0.00,0.45,0.24,46.8,0.32,https://fbref.com/en/players/9bf068be/Pawel-Bochniewicz,9bf068be,Eredivisie
53,Ruben van Bommel,NED,FW,AZ Alkmaar,19-271,2004,14.8,46.4,0.88,5.54,17.4,24.3,4.53,46.4,2.16,1.15,53.1,0.88,40.6,28.4,173.2,84.4,2.97,1.76,1.22,1.96,0.68,34.0,10.2,https://fbref.com/en/players/c9314f57/Ruben-van-Bommel,c9314f57,Eredivisie
54,Taylor Booth,USA,FW,Utrecht,22-335,2001,7.7,41.0,1.04,4.68,16.4,20.6,3.77,41.0,5.19,2.21,42.5,2.60,50.0,26.5,209.7,99.2,4.55,2.34,1.69,2.47,1.56,27.8,7.79,https://fbref.com/en/players/1eb05a70/Taylor-Booth,1eb05a70,Eredivisie
55,Zach Booth,USA,"MF,FW",Volendam,20-073,2004,16.1,27.3,0.87,5.16,11.5,11.6,2.73,27.3,1.93,0.87,45.2,0.93,48.4,15.6,166.3,76.3,2.42,2.30,0.99,2.55,1.37,16.8,4.41,https://fbref.com/en/players/7e47a132/Zach-Booth,7e47a132,Eredivisie
56,Yvandro Borges Sanches,LUX,"FW,MF",NEC Nijmegen,19-342,2004,2.4,59.6,0.42,8.75,18.3,33.8,4.17,59.6,8.33,5.00,60.0,2.50,30.0,34.2,297.5,145.8,4.17,5.00,1.67,4.17,1.25,43.8,10.8,https://fbref.com/en/players/36578017/Yvandro-Borges-Sanches,36578017,Eredivisie
57,Olivier Boscagli,FRA,DF,PSV Eindhoven,26-164,1997,28.5,100.1,8.91,38.2,56.7,5.61,0.63,100.1,0.56,0.46,81.3,0.11,18.8,60.1,299.8,191.4,1.54,1.19,0.04,0.35,0.11,68.8,0.39,https://fbref.com/en/players/403f5d20/Olivier-Boscagli,403f5d20,Eredivisie
58,Othman Boussaid,BEL,FW,Utrecht,24-054,2000,20.2,52.7,0.45,6.68,25.0,22.0,2.48,52.7,3.02,1.58,52.5,1.29,42.6,33.0,219.6,102.2,3.22,1.88,0.84,2.52,1.09,37.5,6.53,https://fbref.com/en/players/c8b55104/Othman-Boussaid,c8b55104,Eredivisie
59,Amine Boutrah,FRA,FW,Vitesse,23-187,2000,17.4,49.7,0.80,6.21,22.5,22.0,4.08,49.7,3.97,1.49,37.7,2.30,58.0,35.3,292.8,128.9,4.25,2.87,1.90,2.99,1.55,37.4,9.60,https://fbref.com/en/players/07a13958/Amine-Boutrah,07a13958,Eredivisie
60,Can Bozdogan,GER,MF,Utrecht,23-025,2001,20.6,60.0,3.06,13.2,34.8,13.0,0.97,60.0,2.04,1.12,54.8,0.78,38.1,32.9,182.2,78.3,1.31,1.21,0.24,1.84,0.83,35.7,2.77,https://fbref.com/en/players/b797f558/Can-Bozdogan,b797f558,Eredivisie
61,Jayden Braaf,NED,"FW,MF",Fortuna Sittard,21-243,2002,0.5,46.0,2.00,6.00,18.0,24.0,8.00,46.0,8.00,2.00,25.0,4.00,50.0,28.0,160.0,26.0,0.00,2.00,2.00,12.0,0.00,32.0,10.0,https://fbref.com/en/players/c609e90e/Jayden-Braaf,c609e90e,Eredivisie
62,Mattijs Branderhorst,NED,GK,Utrecht,30-121,1993,5.0,30.2,27.8,30.2,0.00,0.00,0.00,30.2,0.00,0.00,,0.00,,16.0,90.0,58.8,0.00,0.00,0.00,0.00,0.00,13.4,0.00,https://fbref.com/en/players/b74a2c78/Mattijs-Branderhorst,b74a2c78,Eredivisie
63,Oliver Braude,NOR,DF,Heerenveen,20-069,2004,20.5,61.3,3.95,20.9,27.3,13.6,0.49,61.3,0.83,0.39,47.1,0.15,17.6,28.0,146.7,74.8,1.51,1.61,0.15,1.46,0.63,30.7,3.76,https://fbref.com/en/players/409ccdb7/Oliver-Braude,409ccdb7,Eredivisie
64,Myron van Brederode,NED,FW,AZ Alkmaar,20-299,2003,14.3,49.4,0.91,6.22,17.5,26.6,4.41,49.4,4.48,2.59,57.8,1.75,39.1,33.1,216.6,107.1,4.41,2.31,1.40,3.08,1.54,35.5,10.1,https://fbref.com/en/players/485fbd1a/Myron-van-Brederode,485fbd1a,Eredivisie
65,Joshua Brenet,NED,DF,Twente,30-041,1994,12.0,69.1,2.67,19.8,29.8,20.3,2.67,69.1,1.92,0.83,43.5,1.00,52.2,34.3,205.5,103.7,2.58,1.50,0.58,2.17,1.67,40.4,5.17,https://fbref.com/en/players/2b5527c4/Joshua-Brenet,2b5527c4,Eredivisie
66,Jakob Breum,DEN,FW,Go Ahead Eag,20-165,2003,13.8,49.4,1.59,6.45,18.3,25.1,4.20,49.4,2.83,1.16,41.0,1.52,53.8,26.0,175.1,80.3,3.19,1.45,1.01,2.68,1.01,30.7,7.83,https://fbref.com/en/players/31c61ac7/Jakob-Breum,31c61ac7,Eredivisie
67,Brian Brobbey,NED,FW,Ajax,22-089,2002,23.8,30.6,1.30,1.81,11.1,18.2,8.45,30.5,2.14,1.05,49.0,0.84,39.2,18.4,105.8,45.6,1.97,0.92,1.51,2.94,1.60,24.2,8.03,https://fbref.com/en/players/4c184730/Brian-Brobbey,4c184730,Eredivisie
68,Michael Brouwer,NED,GK,Heracles Almelo,31-100,1993,31.0,44.6,39.0,44.1,0.52,0.00,0.00,44.6,0.03,0.03,100.0,0.00,0.0,25.0,117.6,72.6,0.00,0.00,0.00,0.03,0.00,20.9,0.00,https://fbref.com/en/players/4f521fcf/Michael-Brouwer,4f521fcf,Eredivisie
69,Luuk Brouwers,NED,MF,Heerenveen,25-363,1998,20.6,43.2,1.36,7.28,23.4,12.8,2.91,43.2,0.97,0.39,40.0,0.29,30.0,21.8,100.6,50.2,1.02,0.73,0.29,1.26,0.44,28.3,4.08,https://fbref.com/en/players/82306565/Luuk-Brouwers,82306565,Eredivisie
70,Damian van Bruggen,NED,DF,Almere City,28-043,1996,24.8,40.0,5.24,21.0,17.9,1.21,0.52,40.0,0.08,0.08,100.0,0.00,0.0,13.0,54.0,16.5,0.00,0.04,0.00,0.36,0.00,13.6,0.08,https://fbref.com/en/players/988ddfcf/Damian-van-Bruggen,988ddfcf,Eredivisie
71,Jordy Bruijn,NED,MF,Heracles Almelo,27-282,1996,6.3,38.9,1.43,9.37,18.7,11.1,2.22,38.9,1.27,0.00,0.0,1.27,100.0,18.3,81.9,29.2,0.95,0.48,0.16,2.86,1.43,22.1,3.02,https://fbref.com/en/players/8f9efeef/Jordy-Bruijn,8f9efeef,Eredivisie
72,Jeffrey Bruma,NED,DF,RKC Waalwijk,32-169,1991,3.0,77.7,9.33,41.7,33.3,3.33,0.67,77.7,0.00,0.00,,0.00,,47.0,312.3,188.3,0.67,0.00,0.00,1.67,0.33,51.0,0.33,https://fbref.com/en/players/fbffc4b1/Jeffrey-Bruma,fbffc4b1,Eredivisie
73,Max Bruns,NED,DF,Twente,21-176,2002,6.1,61.8,5.74,30.2,30.2,1.80,0.98,61.8,0.16,0.16,100.0,0.00,0.0,30.8,199.0,141.0,0.82,0.33,0.00,0.49,0.16,35.6,0.00,https://fbref.com/en/players/ff9eae4d/Max-Bruns,ff9eae4d,Eredivisie
74,Thomas Bruns,NED,"MF,FW",Heracles Almelo,32-114,1992,10.9,55.5,1.19,8.62,28.5,18.9,1.38,55.5,1.56,0.64,41.2,0.64,41.2,30.4,146.4,57.0,1.28,0.64,0.18,2.02,0.46,34.7,4.68,https://fbref.com/en/players/16952f65/Thomas-Bruns,16952f65,Eredivisie
75,Charles-Andréas Brym,CAN,"FW,MF",Sparta R'dam,25-266,1998,15.2,37.7,1.45,5.86,13.2,19.3,3.42,37.7,3.55,1.12,31.5,2.11,59.3,23.3,157.5,67.7,2.43,1.38,1.05,2.96,1.64,25.7,6.05,https://fbref.com/en/players/be76f15c/Charles-Andreas-Brym,be76f15c,Eredivisie
76,Thomas Buitink,NED,FW,Vitesse,23-321,2000,4.7,27.2,0.00,1.06,14.7,11.9,3.83,27.2,1.49,0.43,28.6,1.06,71.4,15.3,76.6,22.3,1.28,1.06,0.21,5.11,1.28,17.7,5.74,https://fbref.com/en/players/b9d4af9d/Thomas-Buitink,b9d4af9d,Eredivisie
77,Stijn Bultman,NED,DF,Heracles Almelo,19-092,2005,12.4,62.3,9.27,39.1,21.9,1.37,0.65,62.3,0.24,0.24,100.0,0.00,0.0,34.8,175.9,81.3,0.32,0.32,0.08,0.48,0.16,38.6,0.24,https://fbref.com/en/players/faa8d9c2/Stijn-Bultman,faa8d9c2,Eredivisie
78,Oskar Buur,DEN,DF,Volendam,26-030,1998,17.0,46.0,3.88,15.5,19.0,12.2,1.24,46.0,1.88,0.88,46.9,0.82,43.8,19.5,130.1,62.3,1.94,1.59,0.41,1.41,0.53,20.8,4.35,https://fbref.com/en/players/aa6f2f2c/Oskar-Buur,aa6f2f2c,Eredivisie
79,Zico Buurmeester,NED,MF,Zwolle,21-328,2002,15.1,48.8,3.38,13.6,25.8,9.87,0.73,48.8,1.52,0.60,39.1,0.86,56.5,25.4,105.9,45.2,0.60,0.99,0.13,0.66,0.66,28.3,1.92,https://fbref.com/en/players/62766c3f/Zico-Buurmeester,62766c3f,Eredivisie
80,Yoann Cathline,FRA,"DF,FW",Almere City,21-283,2002,17.9,44.5,0.67,6.93,15.8,23.4,3.80,44.5,6.59,2.96,44.9,3.46,52.5,27.1,195.1,97.5,3.58,2.01,1.79,3.91,1.79,29.1,7.15,https://fbref.com/en/players/4db5915d/Yoann-Cathline,4db5915d,Eredivisie
