Rk,Player,Nation,Pos,Squad,Age,Born,90s,Att,Pass Types_Live,Pass Types_Dead,Pass Types_FK,Pass Types_TB,Pass Types_Sw,Pass Types_Crs,Pass Types_TI,Pass Types_CK,Corner Kicks_In,Corner Kicks_Out,Corner Kicks_Str,Outcomes_Cmp,Outcomes_Off,Outcomes_Blocks,Player Link_,Player ID_,Competition
264,Million Manhoef,NED,FW,Vitesse,22-118,2002,16.2,27.9,24.0,3.64,0.62,0.19,0.06,3.15,0.74,1.30,0.37,0.49,0.06,19.9,0.31,1.23,https://fbref.com/en/players/3fa733bc/Million-Manhoef,3fa733bc,Eredivisie
265,Sivert Mannsverk,NOR,"MF,DF",Ajax,21-358,2002,7.9,62.5,61.4,1.14,0.63,0.00,0.00,0.25,0.51,0.00,0.00,0.00,0.00,55.7,0.00,0.76,https://fbref.com/en/players/773e16b9/Sivert-Mannsverk,773e16b9,Eredivisie
266,Richonell Margaret,NED,"FW,MF",RKC Waalwijk,23-236,2000,8.2,26.3,25.6,0.73,0.00,0.12,0.24,1.71,0.37,0.24,0.00,0.00,0.00,19.8,0.00,0.85,https://fbref.com/en/players/7044f85d/Richonell-Margaret,7044f85d,Eredivisie
267,Nathan Markelo,CUW,DF,Fortuna Sittard,25-114,1999,0.8,33.8,22.5,11.3,0.00,0.00,0.00,1.25,11.3,0.00,0.00,0.00,0.00,17.5,0.00,2.50,https://fbref.com/en/players/fc590bba/Nathan-Markelo,fc590bba,Eredivisie
268,Pedro David Rosendo Marques,POR,FW,NEC Nijmegen,26-005,1998,0.5,58.0,52.0,4.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,38.0,2.00,6.00,https://fbref.com/en/players/717f39e8/Pedro-David-Rosendo-Marques,717f39e8,Eredivisie
269,Ar'jany Martha,NED,"DF,FW",Ajax,20-239,2003,7.8,64.9,57.2,7.69,0.38,0.00,0.38,3.21,7.31,0.00,0.00,0.00,0.00,53.3,0.00,0.51,https://fbref.com/en/players/364f602a/Arjany-Martha,364f602a,Eredivisie
270,Bruno Martins Indi,NED,DF,AZ Alkmaar,32-082,1992,8.3,72.7,68.6,3.86,2.41,0.00,0.60,0.84,1.08,0.00,0.00,0.00,0.00,63.4,0.24,0.24,https://fbref.com/en/players/7bc34048/Bruno-Martins-Indi,7bc34048,Eredivisie
271,Faiz Mattoir,COM,"MF,FW",Almere City,23-293,2000,0.2,20.0,20.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.0,0.00,0.00,https://fbref.com/en/players/a3adc8f3/Faiz-Mattoir,a3adc8f3,Eredivisie
272,Magnus Mattsson,DEN,MF,NEC Nijmegen,25-065,1999,19.0,33.9,31.7,2.00,0.26,0.47,0.05,0.89,0.16,0.21,0.05,0.11,0.00,26.4,0.21,0.95,https://fbref.com/en/players/3a089320/Magnus-Mattsson,3a089320,Eredivisie
273,Robin Maulun,FRA,MF,Volendam,27-159,1996,7.8,42.2,36.8,5.38,1.28,0.13,0.13,3.46,0.26,2.82,2.18,0.64,0.00,33.5,0.00,1.15,https://fbref.com/en/players/b1940817/Robin-Maulun,b1940817,Eredivisie
274,Adrian Mazilu,ROU,FW,Vitesse,18-230,2005,0.3,26.7,26.7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26.7,0.00,0.00,https://fbref.com/en/players/6029f951/Adrian-Mazilu,6029f951,Eredivisie
275,Loïc Mbe Soh,FRA,DF,Almere City,22-322,2001,13.5,37.9,36.7,1.04,0.74,0.07,0.52,0.07,0.30,0.00,0.00,0.00,0.00,27.6,0.15,0.22,https://fbref.com/en/players/8f534f8e/Loic-Mbe-Soh,8f534f8e,Eredivisie
276,Xavier Mbuyamba,NED,DF,Volendam,22-121,2001,5.5,50.9,49.1,1.45,1.27,0.00,0.55,0.00,0.18,0.00,0.00,0.00,0.00,40.9,0.36,0.36,https://fbref.com/en/players/8fc43595/Xavier-Mbuyamba,8fc43595,Eredivisie
277,Jakov Medić,CRO,DF,Ajax,25-236,1998,3.7,80.8,79.2,1.62,1.62,0.00,0.27,0.00,0.00,0.00,0.00,0.00,0.00,75.1,0.00,0.54,https://fbref.com/en/players/5f5ebdae/Jakov-Medic,5f5ebdae,Eredivisie
278,Mexx Meerdink,NED,FW,Vitesse,20-281,2003,6.6,25.2,23.2,1.82,0.15,0.00,0.30,1.06,0.30,0.00,0.00,0.00,0.00,16.7,0.15,0.76,https://fbref.com/en/players/4d5f6b4a/Mexx-Meerdink,4d5f6b4a,Eredivisie
279,Mexx Meerdink,NED,"FW,MF",AZ Alkmaar,20-281,2003,0.3,13.3,13.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.0,0.00,0.00,https://fbref.com/en/players/4d5f6b4a/Mexx-Meerdink,4d5f6b4a,Eredivisie
280,Aaron Meijers,NED,DF,RKC Waalwijk,36-185,1987,22.8,58.1,46.6,11.4,2.24,0.09,0.18,5.13,8.42,0.75,0.13,0.53,0.00,41.1,0.09,1.54,https://fbref.com/en/players/3cd63173/Aaron-Meijers,3cd63173,Eredivisie
281,Rick Meijssen,NED,DF,Sparta R'dam,22-066,2002,9.7,46.6,45.1,1.44,1.34,0.00,0.52,0.00,0.10,0.00,0.00,0.00,0.00,38.2,0.10,0.52,https://fbref.com/en/players/86a3a76d/Rick-Meijssen,86a3a76d,Eredivisie
282,Raz Meir,ISR,DF,RKC Waalwijk,27-152,1996,0.6,76.7,65.0,11.7,1.67,0.00,0.00,1.67,10.0,0.00,0.00,0.00,0.00,61.7,0.00,5.00,https://fbref.com/en/players/38f8ce7f/Raz-Meir,38f8ce7f,Eredivisie
283,Julien Mesbahi,NED,DF,Twente,18-090,2006,0.4,65.0,65.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,52.5,0.00,0.00,https://fbref.com/en/players/ada82896/Julien-Mesbahi,ada82896,Eredivisie
284,Metinho,BRA,MF,Sparta R'dam,21-007,2003,11.1,38.6,37.1,1.44,1.17,0.18,0.18,0.36,0.00,0.00,0.00,0.00,0.00,32.2,0.00,0.54,https://fbref.com/en/players/c2f5b9e6/Metinho,c2f5b9e6,Eredivisie
285,Melle Meulensteen,NED,MF,Vitesse,24-301,1999,21.8,49.4,48.0,1.28,0.69,0.14,0.50,0.55,0.41,0.09,0.05,0.00,0.00,39.4,0.09,0.55,https://fbref.com/en/players/dbd869a1/Melle-Meulensteen,dbd869a1,Eredivisie
286,Daryl van Mieghem,NED,MF,Volendam,34-147,1989,1.7,29.4,22.4,7.06,0.59,0.00,0.00,4.12,0.59,2.94,2.94,0.00,0.00,17.1,0.00,0.00,https://fbref.com/en/players/b92e54dc/Daryl-van-Mieghem,b92e54dc,Eredivisie
287,Djordje Mihailovic,USA,MF,AZ Alkmaar,25-172,1998,3.1,37.1,35.8,0.97,0.32,0.00,0.00,1.61,0.00,0.65,0.32,0.00,0.00,30.6,0.32,0.97,https://fbref.com/en/players/83cf9719/Djordje-Mihailovic,83cf9719,Eredivisie
288,Sven Mijnans,NED,"MF,FW",AZ Alkmaar,24-052,2000,23.4,49.8,47.4,2.01,1.11,0.21,0.34,1.67,0.21,0.68,0.34,0.04,0.00,40.9,0.43,1.03,https://fbref.com/en/players/3e02d0f9/Sven-Mijnans,3e02d0f9,Eredivisie
289,Georges Mikautadze,GEO,"MF,FW",Ajax,23-182,2000,2.6,28.5,28.1,0.38,0.00,0.00,0.00,0.38,0.38,0.00,0.00,0.00,0.00,19.2,0.00,1.54,https://fbref.com/en/players/4788cb6b/Georges-Mikautadze,4788cb6b,Eredivisie
290,Antoni Milambo,NED,"MF,FW",Feyenoord,19-027,2005,2.6,36.5,35.4,1.15,0.00,0.38,0.38,0.77,0.38,0.00,0.00,0.00,0.00,30.0,0.00,2.31,https://fbref.com/en/players/b05f4787/Antoni-Milambo,b05f4787,Eredivisie
291,David Min,NED,FW,RKC Waalwijk,24-312,1999,15.4,17.2,16.4,0.78,0.00,0.00,0.06,0.26,0.00,0.00,0.00,0.00,0.00,11.8,0.00,0.91,https://fbref.com/en/players/f6f3699e/David-Min,f6f3699e,Eredivisie
292,Yankuba Minteh,GAM,FW,Feyenoord,19-283,2004,15.1,35.2,32.8,1.92,0.26,0.20,0.20,3.91,1.19,0.46,0.26,0.00,0.00,22.3,0.46,2.19,https://fbref.com/en/players/c3cf087d/Yankuba-Minteh,c3cf087d,Eredivisie
293,Damon Mirani,NED,"MF,DF",Volendam,27-353,1996,29.2,42.0,41.0,0.82,0.58,0.03,0.14,0.14,0.24,0.00,0.00,0.00,0.00,30.6,0.24,0.58,https://fbref.com/en/players/788a5c8d/Damon-Mirani,788a5c8d,Eredivisie
294,Shunsuke Mito,JPN,FW,Sparta R'dam,21-215,2002,10.5,29.4,28.3,1.05,0.19,0.10,0.00,1.90,0.76,0.10,0.00,0.00,0.00,21.9,0.10,1.52,https://fbref.com/en/players/59b5dca2/Shunsuke-Mito,59b5dca2,Eredivisie
295,Siem de Moes,NED,DF,Excelsior,20-073,2004,3.1,43.5,37.1,6.45,1.29,0.00,0.32,0.00,5.16,0.00,0.00,0.00,0.00,34.8,0.00,0.32,https://fbref.com/en/players/4f4fe74d/Siem-de-Moes,4f4fe74d,Eredivisie
296,Kudus Mohammed,GHA,"FW,MF",Ajax,23-272,2000,2.0,35.0,35.0,0.00,0.00,0.50,0.00,4.00,0.00,0.00,0.00,0.00,0.00,26.5,0.00,2.50,https://fbref.com/en/players/b62878a5/Kudus-Mohammed,b62878a5,Eredivisie
297,Robert Mühren,NED,FW,Volendam,34-348,1989,14.9,12.1,10.4,1.74,0.00,0.07,0.00,0.13,0.00,0.00,0.00,0.00,0.00,7.38,0.00,0.47,https://fbref.com/en/players/6d5628c2/Robert-Muhren,6d5628c2,Eredivisie
298,Jeremy van Mullem,NED,MF,Sparta R'dam,25-043,1999,0.8,23.8,23.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.8,0.00,2.50,https://fbref.com/en/players/34903660/Jeremy-van-Mullem,34903660,Eredivisie
299,Derry Murkin,ENG,DF,Volendam,24-278,1999,2.0,66.0,53.5,12.5,0.50,0.50,1.00,7.50,12.0,0.00,0.00,0.00,0.00,40.5,0.00,3.00,https://fbref.com/en/players/8f009fda/Derry-Murkin,8f009fda,Eredivisie
300,David Møller Wolfe,NOR,DF,AZ Alkmaar,22-007,2002,25.7,50.3,41.2,9.03,0.86,0.00,0.08,2.10,8.17,0.00,0.00,0.00,0.00,40.1,0.12,1.36,https://fbref.com/en/players/9affc5f2/David-Moller-Wolfe,9affc5f2,Eredivisie
301,Adi Nalic,BIH,"FW,MF",Almere City,26-151,1997,2.4,28.8,28.3,0.42,0.00,0.00,0.83,2.50,0.42,0.00,0.00,0.00,0.00,16.7,0.00,0.83,https://fbref.com/en/players/ad597bf7/Adi-Nalic,ad597bf7,Eredivisie
302,Younes Namli,DEN,"FW,MF",Zwolle,29-315,1994,26.5,44.1,39.6,4.15,1.28,0.49,0.42,4.26,0.75,1.81,0.91,0.60,0.00,32.8,0.34,0.91,https://fbref.com/en/players/1a672e2d/Younes-Namli,1a672e2d,Eredivisie
303,Abdenego Nankishi,GER,FW,Heracles Almelo,21-299,2002,3.9,20.0,19.5,0.51,0.00,0.00,0.00,1.03,0.51,0.00,0.00,0.00,0.00,14.6,0.00,1.03,https://fbref.com/en/players/da19001d/Abdenego-Nankishi,da19001d,Eredivisie
304,Gerrit Nauber,GER,DF,Go Ahead Eag,32-017,1992,16.5,41.4,38.6,2.73,1.76,0.00,0.00,0.00,0.06,0.00,0.00,0.00,0.00,34.9,0.06,0.42,https://fbref.com/en/players/a72ead5e/Gerrit-Nauber,a72ead5e,Eredivisie
305,Noah Naujoks,NED,"MF,FW",Excelsior,21-364,2002,10.8,22.4,21.9,0.46,0.00,0.09,0.00,0.74,0.19,0.09,0.00,0.09,0.00,13.4,0.00,0.74,https://fbref.com/en/players/7ed4b1dc/Noah-Naujoks,7ed4b1dc,Eredivisie
306,Imran Nazih,MAR,MF,Volendam,18-096,2006,0.7,24.3,24.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.7,0.00,0.00,https://fbref.com/en/players/450abe8a/Imran-Nazih,450abe8a,Eredivisie
307,Camiel Neghli,NED,FW,Sparta R'dam,22-176,2001,12.5,37.7,30.4,7.04,1.28,0.24,0.24,8.32,1.20,4.48,2.24,2.00,0.00,23.7,0.24,1.20,https://fbref.com/en/players/ad0d3536/Camiel-Neghli,ad0d3536,Eredivisie
308,Luc Netten,NED,DF,NEC Nijmegen,20-018,2004,0.3,23.3,20.0,3.33,0.00,0.00,0.00,0.00,3.33,0.00,0.00,0.00,0.00,23.3,0.00,0.00,https://fbref.com/en/players/6ce15d39/Luc-Netten,6ce15d39,Eredivisie
309,Ion Nicolaescu,MDA,FW,Heerenveen,25-236,1998,7.1,13.5,10.3,3.10,0.14,0.14,0.00,0.14,0.14,0.00,0.00,0.00,0.00,9.86,0.14,0.99,https://fbref.com/en/players/f44485db/Ion-Nicolaescu,f44485db,Eredivisie
310,Reuven Niemeijer,NED,"MF,FW",RKC Waalwijk,29-034,1995,15.3,23.2,20.7,2.42,0.20,0.20,0.13,1.37,0.07,0.92,0.39,0.26,0.00,15.4,0.07,1.11,https://fbref.com/en/players/6d0f2c56/Reuven-Niemeijer,6d0f2c56,Eredivisie
311,Bart Nieuwkoop,NED,DF,Feyenoord,28-054,1996,9.5,57.1,48.1,8.63,0.63,0.11,0.00,1.89,8.00,0.00,0.00,0.00,0.00,44.7,0.32,1.26,https://fbref.com/en/players/f40dd3c7/Bart-Nieuwkoop,f40dd3c7,Eredivisie
312,Sven Nieuwpoort,NED,DF,Excelsior,31-017,1993,16.3,40.1,39.3,0.80,0.61,0.00,0.06,0.00,0.12,0.00,0.00,0.00,0.00,36.1,0.00,0.12,https://fbref.com/en/players/080bb6bc/Sven-Nieuwpoort,080bb6bc,Eredivisie
313,Kristian Nökkvi Hlynsson,ISL,"MF,FW",Ajax,20-098,2004,19.6,36.9,34.3,2.45,0.31,0.15,0.05,1.33,0.51,0.51,0.15,0.20,0.00,29.5,0.15,1.07,https://fbref.com/en/players/eccf6574/Kristian-Nokkvi-Hlynsson,eccf6574,Eredivisie
314,Andries Noppert,NED,GK,Heerenveen,30-023,1994,19.0,33.1,24.3,8.68,1.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24.5,0.11,0.05,https://fbref.com/en/players/2dc9d6fb/Andries-Noppert,2dc9d6fb,Eredivisie
315,Tijjani Noslin,NED,FW,Fortuna Sittard,24-298,1999,11.3,26.5,24.2,2.30,0.09,0.09,0.18,2.74,0.62,1.33,0.35,0.09,0.00,17.5,0.00,1.06,https://fbref.com/en/players/2f067cf2/Tijjani-Noslin,2f067cf2,Eredivisie
316,Hugo Novoa,ESP,"DF,FW",Utrecht,21-120,2003,2.3,40.4,33.9,6.52,0.87,0.00,0.43,3.91,5.65,0.00,0.00,0.00,0.00,28.7,0.00,1.30,https://fbref.com/en/players/5458f670/Hugo-Novoa,5458f670,Eredivisie
317,Ché Nunnely,NED,FW,Heerenveen,25-086,1999,17.3,21.2,20.8,0.35,0.06,0.06,0.00,2.95,0.23,0.00,0.00,0.00,0.00,15.1,0.00,0.98,https://fbref.com/en/players/e3f206be/Che-Nunnely,e3f206be,Eredivisie
318,Djenahro Nunumete,NED,DF,Heerenveen,22-093,2002,0.6,65.0,61.7,3.33,1.67,0.00,0.00,1.67,0.00,0.00,0.00,0.00,0.00,55.0,0.00,0.00,https://fbref.com/en/players/54d060be/Djenahro-Nunumete,54d060be,Eredivisie
319,Bram Nuytinck,NED,DF,NEC Nijmegen,33-362,1990,25.1,63.0,61.1,1.67,1.16,0.04,0.20,0.12,0.00,0.00,0.00,0.00,0.00,55.7,0.24,0.24,https://fbref.com/en/players/e33f36d5/Bram-Nuytinck,e33f36d5,Eredivisie
320,Armando Obispo,NED,DF,PSV Eindhoven,25-056,1999,1.9,93.7,92.6,1.05,0.00,0.00,1.58,0.00,0.53,0.00,0.00,0.00,0.00,84.7,0.00,1.05,https://fbref.com/en/players/2ffa6348/Armando-Obispo,2ffa6348,Eredivisie
321,Jens Odgaard,DEN,"FW,MF",AZ Alkmaar,25-030,1999,4.9,31.6,28.4,3.27,0.82,0.20,0.00,4.69,0.20,2.04,2.04,0.00,0.00,21.6,0.00,1.22,https://fbref.com/en/players/75374ee7/Jens-Odgaard,75374ee7,Eredivisie
322,Koki Ogawa,JPN,FW,NEC Nijmegen,26-266,1997,23.1,12.8,11.9,0.95,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.52,0.00,0.43,https://fbref.com/en/players/3d2e8955/Koki-Ogawa,3d2e8955,Eredivisie
323,Jeppe Okkels,DEN,"FW,MF",Utrecht,24-278,1999,1.5,30.0,29.3,0.67,0.00,0.00,0.00,2.00,0.67,0.00,0.00,0.00,0.00,21.3,0.00,0.67,https://fbref.com/en/players/c3b0f15f/Jeppe-Okkels,c3b0f15f,Eredivisie
324,Lars Olden Larsen,NOR,FW,NEC Nijmegen,25-226,1998,7.4,28.6,28.1,0.27,0.00,0.14,0.00,1.62,0.14,0.00,0.00,0.00,0.00,18.4,0.27,0.68,https://fbref.com/en/players/9e4df3ba/Lars-Olden-Larsen,9e4df3ba,Eredivisie
325,Nick Olij,NED,GK,Sparta R'dam,28-273,1995,31.0,43.6,34.0,9.48,2.39,0.00,0.16,0.00,0.00,0.00,0.00,0.00,0.00,29.7,0.16,0.00,https://fbref.com/en/players/fdc67d9a/Nick-Olij,fdc67d9a,Eredivisie
326,Simon Olsson,SWE,"MF,FW",Heerenveen,26-229,1997,29.2,38.3,37.5,0.55,0.48,0.27,0.34,0.17,0.03,0.00,0.00,0.00,0.00,31.3,0.21,1.06,https://fbref.com/en/players/0a4a1821/Simon-Olsson,0a4a1821,Eredivisie
327,Richie Omorowa,SWE,FW,Excelsior,20-031,2004,5.6,23.2,21.1,2.14,0.00,0.00,0.00,0.36,0.18,0.00,0.00,0.00,0.00,15.5,0.00,0.71,https://fbref.com/en/players/5e398b32/Richie-Omorowa,5e398b32,Eredivisie
328,Diego van Oorschot,,"MF,FW",Heracles Almelo,,,0.2,40.0,40.0,0.00,0.00,0.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,30.0,0.00,0.00,https://fbref.com/en/players/e2515be0/Diego-van-Oorschot,e2515be0,Eredivisie
329,Fredrik Oppegard,NOR,DF,Heracles Almelo,21-267,2002,12.0,41.1,33.2,7.75,0.33,0.00,0.08,2.58,7.42,0.00,0.00,0.00,0.00,30.3,0.17,1.67,https://fbref.com/en/players/c0347e9b/Fredrik-Oppegard,c0347e9b,Eredivisie
330,Ragnar Oratmangoen,IDN,"MF,FW",Fortuna Sittard,26-100,1998,9.6,36.9,34.7,1.88,0.10,0.00,0.00,1.56,0.52,0.94,0.52,0.00,0.00,28.4,0.31,1.25,https://fbref.com/en/players/b6ca8924/Ragnar-Oratmangoen,b6ca8924,Eredivisie
331,Alois Oroz,CRO,DF,Vitesse,23-184,2000,18.8,50.1,46.2,3.62,1.17,0.05,0.37,0.48,2.39,0.05,0.00,0.00,0.00,38.9,0.21,0.69,https://fbref.com/en/players/5333d7de/Alois-Oroz,5333d7de,Eredivisie
332,Anas Ouahim,GER,"MF,FW",Heracles Almelo,26-220,1997,13.5,28.7,27.6,1.04,0.44,0.44,0.00,0.37,0.37,0.07,0.00,0.00,0.00,22.4,0.00,0.52,https://fbref.com/en/players/f04f45a2/Anas-Ouahim,f04f45a2,Eredivisie
333,Mohamed Oukhattou,NED,"FW,MF",Zwolle,19-099,2005,0.4,42.5,30.0,12.5,2.50,0.00,0.00,12.5,0.00,10.0,5.00,5.00,0.00,25.0,0.00,0.00,https://fbref.com/en/players/3a58af58/Mohamed-Oukhattou,3a58af58,Eredivisie
334,Yassin Oukili,NED,MF,RKC Waalwijk,23-118,2001,28.0,31.7,31.0,0.61,0.43,0.14,0.46,0.82,0.04,0.00,0.00,0.00,0.00,24.6,0.11,0.86,https://fbref.com/en/players/c960bc58/Yassin-Oukili,c960bc58,Eredivisie
335,Bilal Ould-Chikh,MAR,"FW,MF",Volendam,26-277,1997,23.6,26.1,20.6,5.47,1.06,0.08,0.25,6.57,1.27,2.42,1.82,0.38,0.00,17.9,0.08,0.93,https://fbref.com/en/players/a7dd36cf/Bilal-Ould-Chikh,a7dd36cf,Eredivisie
336,Rome-Jayden Owusu-Oduro,NED,GK,AZ Alkmaar,19-303,2004,4.0,35.5,30.0,5.50,1.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25.0,0.00,0.00,https://fbref.com/en/players/169df85b/Rome-Jayden-Owusu-Oduro,169df85b,Eredivisie
337,Oğuzhan Özyakup,TUR,MF,Fortuna Sittard,31-220,1992,10.7,47.9,40.6,7.01,2.62,0.19,0.09,5.51,0.00,3.83,1.78,1.12,0.00,36.8,0.28,0.47,https://fbref.com/en/players/d8c679be/Oguzhan-Ozyakup,d8c679be,Eredivisie
338,Igor Paixão,BRA,FW,Feyenoord,23-307,2000,19.4,35.9,30.9,4.79,0.93,0.05,0.10,6.55,0.72,3.09,1.60,0.88,0.00,25.3,0.21,0.77,https://fbref.com/en/players/089c7323/Igor-Paixao,089c7323,Eredivisie
339,Ivor Pandur,CRO,GK,Fortuna Sittard,24-036,2000,16.0,34.6,24.4,10.0,2.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23.7,0.19,0.00,https://fbref.com/en/players/457cb02f/Ivor-Pandur,457cb02f,Eredivisie
340,Troy Parrott,IRL,FW,Excelsior,22-086,2002,14.8,18.2,16.2,1.76,0.00,0.14,0.00,0.47,0.34,0.00,0.00,0.00,0.00,12.5,0.20,0.95,https://fbref.com/en/players/4357f557/Troy-Parrott,4357f557,Eredivisie
341,Vangelis Pavlidis,GRE,FW,AZ Alkmaar,25-161,1998,30.4,28.4,26.0,2.30,0.07,0.20,0.49,1.12,0.16,0.00,0.00,0.00,0.00,19.2,0.16,1.55,https://fbref.com/en/players/d578db11/Vangelis-Pavlidis,d578db11,Eredivisie
342,Deron Payne,NED,DF,Volendam,21-218,2002,9.6,36.9,29.5,7.29,0.10,0.10,0.10,1.15,7.19,0.00,0.00,0.00,0.00,27.2,0.10,1.15,https://fbref.com/en/players/1118e3e3/Deron-Payne,1118e3e3,Eredivisie
343,Álvaro Peña,ESP,MF,Almere City,32-189,1991,11.9,39.0,35.7,3.19,1.01,0.08,0.17,1.43,0.34,0.67,0.08,0.25,0.00,29.4,0.08,1.09,https://fbref.com/en/players/c5456acc/Alvaro-Pena,c5456acc,Eredivisie
344,Alexandre Penetra,POR,DF,AZ Alkmaar,22-234,2001,16.5,67.0,63.5,3.45,0.91,0.06,0.48,0.36,1.27,0.00,0.00,0.00,0.00,58.8,0.06,0.18,https://fbref.com/en/players/df4b73f0/Alexandre-Penetra,df4b73f0,Eredivisie
345,Ricardo Pepi,USA,"FW,MF",PSV Eindhoven,21-112,2003,4.7,28.5,27.7,0.64,0.21,0.00,0.00,0.43,0.00,0.00,0.00,0.00,0.00,23.0,0.21,0.43,https://fbref.com/en/players/a2b1ed42/Ricardo-Pepi,a2b1ed42,Eredivisie
346,Brayann Pereira,FRA,DF,NEC Nijmegen,20-345,2003,5.9,40.8,32.0,8.81,1.19,0.00,0.00,3.22,7.63,0.00,0.00,0.00,0.00,31.2,0.00,1.19,https://fbref.com/en/players/5c42e7ce/Brayann-Pereira,5c42e7ce,Eredivisie
347,Kristoffer Peterson,SWE,"FW,MF",Fortuna Sittard,29-154,1994,4.2,28.6,25.5,3.10,1.43,0.24,0.00,4.76,0.24,1.43,1.19,0.24,0.00,19.5,0.00,1.43,https://fbref.com/en/players/d2b135e1/Kristoffer-Peterson,d2b135e1,Eredivisie
348,Kik Pierie,NED,DF,Excelsior,23-285,2000,3.3,57.0,52.4,4.55,1.52,0.00,0.61,0.61,1.21,0.00,0.00,0.00,0.00,45.8,0.00,0.00,https://fbref.com/en/players/63a2af76/Kik-Pierie,63a2af76,Eredivisie
349,Ivo Pinto,POR,DF,Fortuna Sittard,34-114,1990,29.2,44.8,34.5,10.2,0.99,0.07,0.31,4.83,8.94,0.24,0.00,0.07,0.00,30.0,0.17,1.13,https://fbref.com/en/players/8d82551b/Ivo-Pinto,8d82551b,Eredivisie
350,Michael Pinto,LUX,DF,Vitesse,30-331,1993,17.5,57.6,48.3,9.14,1.49,0.06,0.06,3.26,7.09,0.57,0.23,0.23,0.00,47.9,0.11,1.14,https://fbref.com/en/players/6e2c53cb/Michael-Pinto,6e2c53cb,Eredivisie
351,Brian Plat,NED,DF,Volendam,24-025,2000,19.3,37.8,32.6,4.97,0.57,0.00,0.16,0.47,4.15,0.00,0.00,0.00,0.00,28.6,0.16,0.62,https://fbref.com/en/players/959eff56/Brian-Plat,959eff56,Eredivisie
352,Ernest Poku,NED,FW,AZ Alkmaar,20-093,2004,7.1,26.8,25.5,1.13,0.14,0.00,0.00,1.41,0.99,0.00,0.00,0.00,0.00,19.2,0.14,1.13,https://fbref.com/en/players/ddc31375/Ernest-Poku,ddc31375,Eredivisie
353,Bram van Polen,NED,DF,Zwolle,38-202,1985,26.5,44.4,36.4,7.96,0.72,0.04,0.15,1.92,7.21,0.00,0.00,0.00,0.00,35.4,0.08,0.98,https://fbref.com/en/players/894cfe3d/Bram-van-Polen,894cfe3d,Eredivisie
354,Danny Post,NED,"DF,MF",Almere City,35-023,1989,0.3,46.7,46.7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,36.7,0.00,3.33,https://fbref.com/en/players/748aabfe/Danny-Post,748aabfe,Eredivisie
355,Dirk Proper,NED,MF,NEC Nijmegen,22-066,2002,23.0,48.2,47.0,1.04,0.78,0.26,0.35,0.09,0.22,0.04,0.04,0.00,0.00,41.7,0.13,0.87,https://fbref.com/en/players/77b49e13/Dirk-Proper,77b49e13,Eredivisie
356,Davy Pröpper,NED,MF,Vitesse,32-241,1991,0.7,64.3,60.0,4.29,2.86,0.00,0.00,2.86,1.43,0.00,0.00,0.00,0.00,50.0,0.00,1.43,https://fbref.com/en/players/fdd85f94/Davy-Propper,fdd85f94,Eredivisie
357,Robin Pröpper,NED,DF,Twente,30-220,1993,27.9,74.9,70.7,3.98,2.94,0.14,0.61,0.11,0.39,0.00,0.00,0.00,0.00,63.1,0.22,0.50,https://fbref.com/en/players/996fc502/Robin-Propper,996fc502,Eredivisie
358,Jeffrey Puriel,NED,FW,Almere City,21-166,2002,0.3,16.7,13.3,3.33,3.33,0.00,0.00,3.33,0.00,0.00,0.00,0.00,0.00,10.0,0.00,0.00,https://fbref.com/en/players/83c7688b/Jeffrey-Puriel,83c7688b,Eredivisie
359,Diant Ramaj,GER,GK,Ajax,22-224,2001,20.3,49.8,42.7,6.90,1.28,0.00,0.15,0.00,0.00,0.00,0.00,0.00,0.00,37.8,0.15,0.00,https://fbref.com/en/players/b90c4a43/Diant-Ramaj,b90c4a43,Eredivisie
360,André Ramalho,BRA,DF,PSV Eindhoven,32-074,1992,23.8,84.9,83.2,1.55,1.30,0.08,0.84,0.04,0.17,0.00,0.00,0.00,0.00,75.3,0.21,0.34,https://fbref.com/en/players/7483d9f9/Andre-Ramalho,7483d9f9,Eredivisie
361,Bart Ramselaar,NED,"FW,MF",Utrecht,27-306,1996,4.5,32.7,31.8,0.22,0.00,0.00,0.00,1.78,0.00,0.22,0.22,0.00,0.00,25.1,0.67,1.56,https://fbref.com/en/players/74596f1a/Bart-Ramselaar,74596f1a,Eredivisie
