Rk,Player,Nation,Pos,Squad,Age,Born,90s,Total_Cmp,Total_Att,Total_Cmp%,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,Ast,xAG,Expected_xA,Expected_A-xAG,KP,1/3,PPA,CrsPA,PrgP,Player Link_,Player ID_,Competition
80,George Cox,ENG,DF,Volendam,25-359,1998,7.8,40.1,53.1,75.6,773.8,240.6,15.6,17.9,87.1,17.7,20.8,85.2,5.90,11.9,49.5,0.13,0.15,0.09,-0.03,0.90,4.23,0.64,0.26,5.26,https://fbref.com/en/players/8c25d35a/George-Cox,8c25d35a,Eredivisie
81,Vito van Crooy,NED,FW,Sparta R'dam,27-344,1996,2.9,21.0,38.3,55.0,410.0,140.7,7.24,10.7,67.7,9.31,16.9,55.1,3.10,7.93,39.1,0.34,0.24,0.24,0.10,2.41,1.72,1.72,0.34,3.45,https://fbref.com/en/players/4b8b9e6c/Vito-van-Crooy,4b8b9e6c,Eredivisie
82,Lennart-Marten Czyborra,GER,DF,Zwolle,24-250,1999,1.6,31.9,48.1,66.2,618.8,209.4,9.38,14.4,65.2,16.9,20.0,84.4,5.00,10.0,50.0,0.00,0.00,0.00,0.00,0.63,1.88,0.00,0.00,3.13,https://fbref.com/en/players/7ba1f1ef/Lennart-Marten-Czyborra,7ba1f1ef,Eredivisie
83,Tiago Dantas,POR,MF,AZ Alkmaar,23-015,2000,3.8,54.7,63.4,86.3,952.4,239.7,26.3,28.4,92.6,23.2,25.3,91.7,4.47,6.58,68.0,0.00,0.16,0.05,-0.16,0.53,4.47,1.32,0.00,6.58,https://fbref.com/en/players/234204f4/Tiago-Dantas,234204f4,Eredivisie
84,Brian De Keersmaecker,BEL,MF,Heracles Almelo,23-247,2000,15.9,33.9,39.7,85.4,687.1,144.3,11.6,13.0,88.9,16.6,18.2,91.0,5.35,7.04,75.9,0.13,0.13,0.08,0.00,0.69,3.77,0.19,0.00,3.96,https://fbref.com/en/players/40d2f0cb/Brian-De-Keersmaecker,40d2f0cb,Eredivisie
85,Jeffrey De Lange,NED,GK,Go Ahead Eag,25-282,1998,16.0,25.9,39.3,65.8,716.6,580.0,5.69,5.69,100.0,11.9,12.1,98.4,8.31,21.3,39.0,0.00,0.00,0.00,0.00,0.00,0.38,0.00,0.00,0.00,https://fbref.com/en/players/c31cf14b/Jeffrey-De-Lange,c31cf14b,Eredivisie
86,Mats Deijl,NED,DF,Go Ahead Eag,26-177,1997,16.0,33.1,45.8,72.3,583.8,245.8,15.3,17.8,85.6,13.8,18.2,75.9,3.13,7.50,41.7,0.13,0.06,0.07,0.07,0.88,2.31,1.31,0.44,3.31,https://fbref.com/en/players/709e48d4/Mats-Deijl,709e48d4,Eredivisie
87,Thomas van den Belt,NED,MF,Feyenoord,22-204,2001,0.4,47.5,55.0,86.4,727.5,135.0,30.0,35.0,85.7,12.5,12.5,100.0,5.00,5.00,100.0,0.00,0.00,0.00,0.00,2.50,7.50,0.00,0.00,7.50,https://fbref.com/en/players/a686ef30/Thomas-van-den-Belt,a686ef30,Eredivisie
88,Branco van den Boomen,NED,MF,Ajax,28-171,1995,6.9,63.2,81.9,77.2,1352.0,456.4,22.6,25.5,88.6,27.5,31.6,87.2,12.2,20.7,58.7,0.14,0.17,0.19,-0.03,3.33,11.2,1.16,0.72,12.0,https://fbref.com/en/players/99d660b2/Branco-van-den-Boomen,99d660b2,Eredivisie
89,Damian van der Haar,,DF,Zwolle,,,0.3,53.3,80.0,66.7,980.0,433.3,23.3,33.3,70.0,20.0,30.0,66.7,10.0,16.7,60.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.33,https://fbref.com/en/players/fb0346ad/Damian-van-der-Haar,fb0346ad,Eredivisie
90,Mike van der Hoorn,NED,DF,Utrecht,31-085,1992,7.3,48.1,59.7,80.5,990.1,402.2,14.5,15.8,92.2,27.4,30.4,90.1,5.62,12.3,45.6,0.00,0.00,0.03,0.00,0.14,3.84,0.14,0.00,5.75,https://fbref.com/en/players/25f50295/Mike-van-der-Hoorn,25f50295,Eredivisie
91,Djevencio van der Kust,SUR,DF,Sparta R'dam,22-253,2001,11.5,41.0,53.4,76.7,711.7,215.3,18.4,20.9,88.3,18.3,22.5,81.1,3.57,7.13,50.0,0.17,0.11,0.10,0.06,1.22,2.00,0.96,0.52,3.13,https://fbref.com/en/players/e276e3e6/Djevencio-van-der-Kust,e276e3e6,Eredivisie
92,Mark van der Maarel,NED,DF,Utrecht,34-149,1989,3.3,40.0,49.7,80.5,784.5,302.4,13.3,13.9,95.7,21.2,25.8,82.4,5.45,7.27,75.0,0.00,0.06,0.03,-0.06,0.30,1.21,0.00,0.00,2.12,https://fbref.com/en/players/a31f9e95/Mark-van-der-Maarel,a31f9e95,Eredivisie
93,Anthony Descotte,BEL,FW,Utrecht,20-158,2003,2.1,11.9,17.6,67.6,165.7,31.4,7.14,8.10,88.2,2.86,5.71,50.0,0.95,1.90,50.0,0.00,0.33,0.05,-0.33,1.90,0.48,0.48,0.00,1.90,https://fbref.com/en/players/0e67374f/Anthony-Descotte,0e67374f,Eredivisie
94,Sergiño Dest,USA,DF,PSV Eindhoven,23-066,2000,10.1,50.1,58.6,85.5,738.7,193.7,29.8,31.5,94.7,17.7,21.3,83.3,1.88,3.27,57.6,0.10,0.13,0.17,-0.03,1.09,4.26,1.09,0.50,4.26,https://fbref.com/en/players/5976f83e/Sergino-Dest,5976f83e,Eredivisie
95,Mitchell Dijks,NED,DF,Fortuna Sittard,30-333,1993,9.4,31.2,42.9,72.7,564.3,239.3,12.7,14.7,86.2,15.2,20.4,74.5,2.87,5.21,55.1,0.11,0.09,0.04,0.02,0.96,1.91,0.64,0.53,2.13,https://fbref.com/en/players/0a3065c8/Mitchell-Dijks,0a3065c8,Eredivisie
96,Javairô Dilrosun,NED,"FW,MF",Feyenoord,25-200,1998,1.3,55.4,70.8,78.3,916.2,232.3,26.9,29.2,92.1,20.8,26.2,79.4,5.38,9.23,58.3,0.77,0.38,0.31,0.38,3.85,1.54,3.85,2.31,3.85,https://fbref.com/en/players/34a0f5ff/Javairo-Dilrosun,34a0f5ff,Eredivisie
97,Toni Domgjoni,KVX,MF,Vitesse,25-126,1998,3.4,29.4,37.1,79.4,388.2,87.9,19.4,22.4,86.8,8.53,10.0,85.3,0.59,1.76,33.3,0.00,0.00,0.03,0.00,0.29,2.35,0.59,0.00,1.76,https://fbref.com/en/players/ead51916/Toni-Domgjoni,ead51916,Eredivisie
98,Bas Dost,NED,FW,NEC Nijmegen,34-222,1989,5.1,17.5,32.2,54.3,245.5,53.5,8.82,14.9,59.2,6.27,12.2,51.6,0.78,1.37,57.1,0.39,0.29,0.22,0.10,0.98,2.35,0.59,0.00,2.35,https://fbref.com/en/players/dc90cfbe/Bas-Dost,dc90cfbe,Eredivisie
99,Achraf Douiri,NED,DF,Volendam,24-042,1999,1.4,34.3,47.1,72.7,560.0,190.0,17.1,20.7,82.8,12.1,15.7,77.3,2.86,7.86,36.4,0.71,0.07,0.07,0.64,2.14,0.71,1.43,0.00,2.86,https://fbref.com/en/players/e10e4a3e/Achraf-Douiri,e10e4a3e,Eredivisie
100,Anastasios Douvikas,GRE,FW,Utrecht,24-159,1999,2.0,14.0,22.5,62.2,168.5,26.0,8.00,13.0,61.5,3.50,6.00,58.3,0.50,0.50,100.0,0.00,0.15,0.05,-0.15,1.00,2.00,1.00,0.00,1.50,https://fbref.com/en/players/853ca71c/Anastasios-Douvikas,853ca71c,Eredivisie
101,Bram van Driel,NED,"MF,DF",Volendam,18-225,2005,0.9,14.4,22.2,65.0,201.1,97.8,10.0,11.1,90.0,2.22,4.44,50.0,1.11,3.33,33.3,0.00,0.00,0.00,0.00,0.00,1.11,0.00,0.00,2.22,https://fbref.com/en/players/5c0a9af3/Bram-van-Driel,5c0a9af3,Eredivisie
102,Couhaib Driouech,MAR,"FW,MF",Excelsior,21-266,2002,12.5,21.0,30.4,68.9,348.8,95.9,11.1,12.9,86.3,6.88,10.3,66.7,2.16,4.48,48.2,0.16,0.13,0.15,0.03,1.60,1.44,2.08,0.88,3.36,https://fbref.com/en/players/66a2a495/Couhaib-Driouech,66a2a495,Eredivisie
103,Ferdy Druijf,NED,"FW,MF",Zwolle,25-330,1998,10.0,15.3,23.8,64.3,235.2,53.9,9.30,12.4,75.0,4.30,6.90,62.3,1.20,1.60,75.0,0.20,0.16,0.13,0.04,0.90,1.50,0.40,0.10,3.00,https://fbref.com/en/players/9ef884b1/Ferdy-Druijf,9ef884b1,Eredivisie
104,Deroy Duarte,CPV,MF,Fortuna Sittard,24-188,1999,15.4,27.8,33.8,82.1,491.2,118.7,11.9,14.0,84.7,13.0,15.1,85.8,2.27,3.31,68.6,0.00,0.06,0.05,-0.06,0.65,3.57,0.39,0.00,3.05,https://fbref.com/en/players/6af8fc5b/Deroy-Duarte,6af8fc5b,Eredivisie
105,Lance Duijvestijn,NED,"MF,FW",Almere City,24-358,1999,5.0,30.2,40.6,74.4,484.6,161.8,16.0,20.4,78.4,10.6,12.8,82.8,2.40,4.00,60.0,0.40,0.32,0.16,0.08,2.00,3.00,2.40,0.20,5.40,https://fbref.com/en/players/a2a56c85/Lance-Duijvestijn,a2a56c85,Eredivisie
106,Oliver Edvardsen,NOR,"FW,MF",Go Ahead Eag,24-295,1999,13.5,18.8,26.9,70.0,255.3,65.0,11.9,14.3,83.4,5.33,7.11,75.0,0.67,2.22,30.0,0.00,0.04,0.10,-0.04,0.96,1.26,1.11,0.15,2.96,https://fbref.com/en/players/b54b05e2/Oliver-Edvardsen,b54b05e2,Eredivisie
107,Victor Edvardsen,SWE,FW,Go Ahead Eag,27-359,1996,10.7,11.7,19.4,60.1,145.7,32.9,7.20,9.91,72.6,2.90,4.21,68.9,0.37,1.31,28.6,0.09,0.07,0.08,0.02,0.93,0.28,0.93,0.19,1.21,https://fbref.com/en/players/817f3a14/Victor-Edvardsen,817f3a14,Eredivisie
108,Espen van Ee,NED,"MF,FW",Heerenveen,20-187,2003,0.7,55.7,62.9,88.6,832.9,98.6,31.4,34.3,91.7,18.6,20.0,92.9,2.86,4.29,66.7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/ad1a8248/Espen-van-Ee,ad1a8248,Eredivisie
109,Mike Eerdhuijzen,NED,"FW,MF",Sparta R'dam,23-179,2000,0.1,10.0,10.0,100.0,240.0,0.00,0.00,0.00,,10.0,10.0,100.0,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/7c0ade01/Mike-Eerdhuijzen,7c0ade01,Eredivisie
110,Mats Egbring,NED,DF,Vitesse,17-113,2006,0.5,36.0,50.0,72.0,546.0,212.0,16.0,18.0,88.9,18.0,24.0,75.0,2.00,4.00,50.0,0.00,0.00,0.00,0.00,0.00,6.00,0.00,0.00,4.00,https://fbref.com/en/players/a1cce7ea/Mats-Egbring,a1cce7ea,Eredivisie
111,Carel Eiting,NED,MF,Twente,25-331,1998,3.1,32.6,53.9,60.5,531.3,176.5,19.4,23.5,82.2,8.71,15.2,57.4,3.55,11.6,30.6,0.32,0.16,0.26,0.16,1.94,3.87,0.65,0.65,3.23,https://fbref.com/en/players/a1c5b23e/Carel-Eiting,a1c5b23e,Eredivisie
112,Hamza el Dahri,NED,MF,Sparta R'dam,18-309,2005,0.1,30.0,50.0,60.0,460.0,100.0,10.0,10.0,100.0,20.0,30.0,66.7,0.00,10.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/72b08acc/Hamza-el-Dahri,72b08acc,Eredivisie
113,Mario Engels,GER,"FW,MF",Heracles Almelo,30-078,1993,10.8,14.3,20.6,69.1,260.6,69.4,6.39,7.50,85.2,4.26,6.39,66.7,2.69,4.63,58.0,0.19,0.16,0.11,0.03,1.67,0.93,0.56,0.37,0.83,https://fbref.com/en/players/123de70e/Mario-Engels,123de70e,Eredivisie
114,Marcelencio Esajas,NED,"MF,FW",Almere City,21-212,2002,0.4,20.0,30.0,66.7,285.0,82.5,15.0,22.5,66.7,5.00,7.50,66.7,0.00,0.00,,2.50,0.00,0.00,2.50,2.50,2.50,0.00,0.00,0.00,https://fbref.com/en/players/a50c97e3/Marcelencio-Esajas,a50c97e3,Eredivisie
115,Kevin Felida,CUW,MF,RKC Waalwijk,24-058,1999,4.7,29.8,35.7,83.3,510.0,133.2,12.1,13.8,87.7,14.0,16.6,84.6,2.34,3.19,73.3,0.00,0.04,0.09,-0.04,0.64,1.70,0.64,0.21,2.13,https://fbref.com/en/players/20f6dec7/Kevin-Felida,20f6dec7,Eredivisie
116,Arianit Ferati,KVX,MF,Fortuna Sittard,26-123,1997,3.1,32.6,42.9,75.9,568.7,171.9,14.8,17.7,83.6,13.5,16.5,82.4,2.58,5.16,50.0,0.32,0.10,0.06,0.23,2.90,3.23,0.97,0.32,5.16,https://fbref.com/en/players/b98b99e8/Arianit-Ferati,b98b99e8,Eredivisie
117,Derensili Fernandes,NED,FW,Excelsior,22-225,2001,6.5,25.2,33.2,75.9,399.4,88.6,12.0,14.6,82.1,9.69,11.8,81.8,2.00,3.85,52.0,0.00,0.20,0.15,-0.20,2.00,1.54,1.23,0.46,3.23,https://fbref.com/en/players/6a80ca26/Derensili-Fernandes,6a80ca26,Eredivisie
118,Rashaan Fernandes,NED,"FW,MF",Go Ahead Eag,25-132,1998,0.4,40.0,62.5,64.0,557.5,172.5,27.5,35.0,78.6,12.5,17.5,71.4,0.00,10.0,0.0,0.00,0.25,0.50,-0.25,5.00,2.50,5.00,0.00,10.0,https://fbref.com/en/players/1673ce40/Rashaan-Fernandes,1673ce40,Eredivisie
119,Nick Fichtinger,,MF,Zwolle,,,0.3,20.0,33.3,60.0,353.3,160.0,6.67,10.0,66.7,6.67,10.0,66.7,3.33,6.67,50.0,0.00,0.33,0.33,-0.33,3.33,0.00,0.00,0.00,3.33,https://fbref.com/en/players/7a09122b/Nick-Fichtinger,7a09122b,Eredivisie
120,Ezechiel Fiemawhle,,"MF,FW",Volendam,,,0.4,5.00,17.5,28.6,87.5,57.5,2.50,2.50,100.0,2.50,7.50,33.3,0.00,2.50,0.0,0.00,0.00,0.25,0.00,0.00,0.00,2.50,2.50,0.00,https://fbref.com/en/players/35e25ac0/Ezechiel-Fiemawhle,35e25ac0,Eredivisie
121,Kian Fitz-Jim,NED,MF,Excelsior,20-187,2003,4.4,33.9,40.0,84.7,523.2,134.5,17.0,19.5,87.2,13.0,13.9,93.4,2.05,3.18,64.3,0.23,0.14,0.09,0.09,1.59,2.73,0.91,0.23,4.77,https://fbref.com/en/players/d4c6ba22/Kian-Fitz-Jim,d4c6ba22,Eredivisie
122,Ryan Flamingo,NED,"DF,MF",Utrecht,21-008,2002,13.3,35.8,45.9,78.0,691.1,292.0,12.7,14.4,88.0,18.8,21.8,86.2,3.91,8.57,45.6,0.08,0.03,0.03,0.05,0.30,3.61,0.08,0.00,3.76,https://fbref.com/en/players/1787acb3/Ryan-Flamingo,1787acb3,Eredivisie
123,Josh Flint,ENG,DF,Volendam,23-087,2000,11.3,43.6,54.8,79.6,851.5,313.3,14.3,17.2,83.5,23.8,27.3,87.3,4.60,8.67,53.1,0.09,0.04,0.07,0.04,0.71,5.40,0.35,0.18,5.84,https://fbref.com/en/players/e26a9a17/Josh-Flint,e26a9a17,Eredivisie
124,Sherel Floranus,CUW,DF,Almere City,25-138,1998,11.5,35.1,46.3,75.9,600.8,229.9,17.2,19.2,89.6,13.4,17.4,77.0,3.65,7.22,50.6,0.09,0.11,0.09,-0.03,0.61,1.74,0.70,0.43,2.96,https://fbref.com/en/players/5ad49fbb/Sherel-Floranus,5ad49fbb,Eredivisie
125,Fodé Fofana,NED,FW,Vitesse,21-074,2002,1.1,10.9,11.8,92.3,106.4,32.7,6.36,6.36,100.0,1.82,1.82,100.0,0.00,0.00,,0.00,0.27,0.27,-0.27,3.64,1.82,1.82,0.00,1.82,https://fbref.com/en/players/a5e96355/Fode-Fofana,a5e96355,Eredivisie
126,Sadik Fofana,TOG,DF,Fortuna Sittard,20-237,2003,3.0,26.0,36.3,71.6,553.0,272.0,9.67,12.3,78.4,13.0,15.0,86.7,3.33,8.00,41.7,0.00,0.03,0.00,-0.03,0.33,1.67,0.00,0.00,2.67,https://fbref.com/en/players/9ed58e6b/Sadik-Fofana,9ed58e6b,Eredivisie
127,Anthony Fontana,USA,MF,Zwolle,24-086,1999,0.2,10.0,30.0,33.3,160.0,0.00,5.00,5.00,100.0,5.00,10.0,50.0,0.00,5.00,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/1f34358e/Anthony-Fontana,1f34358e,Eredivisie
128,Carlos Forbs,POR,FW,Ajax,19-295,2004,6.4,22.5,31.3,72.0,336.1,92.7,12.7,15.8,80.2,8.75,10.5,83.6,0.63,1.88,33.3,0.31,0.27,0.27,0.05,1.88,0.16,2.19,0.63,3.91,https://fbref.com/en/players/8a310070/Carlos-Forbs,8a310070,Eredivisie
129,Oscar Fraulo,DEN,MF,Utrecht,20-033,2003,10.1,31.7,39.8,79.6,538.0,153.3,14.8,18.1,81.4,14.8,16.5,89.2,1.78,2.97,60.0,0.10,0.09,0.12,0.01,0.69,3.56,0.69,0.10,4.06,https://fbref.com/en/players/458e3479/Oscar-Fraulo,458e3479,Eredivisie
130,Anton Gaaei,DEN,DF,Ajax,21-050,2002,7.6,47.8,63.4,75.3,848.0,265.5,21.1,24.6,85.6,22.1,28.0,78.9,4.08,8.16,50.0,0.00,0.28,0.25,-0.28,1.32,4.08,1.45,0.66,4.74,https://fbref.com/en/players/6f7d7bc2/Anton-Gaaei,6f7d7bc2,Eredivisie
131,Juriën Gaari,CUW,DF,RKC Waalwijk,30-016,1993,8.3,48.7,57.6,84.5,1001.4,268.2,13.3,14.5,91.7,29.4,32.4,90.7,5.78,9.76,59.3,0.00,0.00,0.04,0.00,0.00,3.37,0.12,0.00,3.61,https://fbref.com/en/players/bf7a9d1a/Jurien-Gaari,bf7a9d1a,Eredivisie
132,Anselmo García MacNulty,IRL,DF,Zwolle,20-323,2003,11.8,37.6,51.4,73.1,695.0,299.9,16.3,18.8,86.5,15.7,19.6,80.1,4.92,10.0,49.2,0.08,0.05,0.07,0.03,0.59,3.14,1.44,0.85,3.47,https://fbref.com/en/players/d65be685/Anselmo-Garcia-MacNulty,d65be685,Eredivisie
133,Stijn van Gassel,NED,GK,Excelsior,27-082,1996,16.0,28.1,49.8,56.5,1025.2,800.4,2.88,2.88,100.0,11.1,11.3,98.3,14.2,35.4,40.0,0.00,0.00,0.01,0.00,0.00,2.06,0.00,0.00,0.00,https://fbref.com/en/players/af72ff2d/Stijn-van-Gassel,af72ff2d,Eredivisie
134,Lutsharel Geertruida,NED,DF,Feyenoord,23-174,2000,15.9,64.2,71.4,90.0,1118.7,353.1,27.3,28.8,94.8,31.4,33.9,92.6,4.53,6.79,66.7,0.13,0.18,0.13,-0.06,1.19,8.49,0.82,0.13,8.99,https://fbref.com/en/players/242e1043/Lutsharel-Geertruida,242e1043,Eredivisie
135,Anwar El Ghazi,NED,FW,PSV Eindhoven,28-250,1995,0.0,3,4,75.0,44,22,1,2,50.0,0,0,,1,1,100.0,0,0.0,0.0,0.0,0,0,0,0,1,https://fbref.com/en/players/ffa90327/Anwar-El-Ghazi,ffa90327,Eredivisie
136,Santiago Giménez,MEX,FW,Feyenoord,22-265,2001,14.3,10.5,15.2,68.8,152.0,30.6,6.15,8.39,73.3,3.15,4.20,75.0,0.70,0.98,71.4,0.28,0.21,0.16,0.07,1.26,0.77,0.42,0.00,1.54,https://fbref.com/en/players/37337aea/Santiago-Gimenez,37337aea,Eredivisie
137,Marco van Ginkel,NED,"MF,FW",Vitesse,31-038,1992,13.4,21.5,31.3,68.6,304.0,87.8,12.3,16.9,73.0,7.54,10.1,74.3,0.60,1.49,40.0,0.15,0.09,0.05,0.06,1.04,3.06,0.45,0.00,3.88,https://fbref.com/en/players/47681787/Marco-van-Ginkel,47681787,Eredivisie
138,Paul Gladon,NED,FW,Fortuna Sittard,31-296,1992,1.9,9.47,18.9,50.0,118.4,38.9,5.79,9.47,61.1,2.63,5.26,50.0,0.00,1.58,0.0,0.00,0.11,0.05,-0.11,2.63,1.05,0.00,0.00,1.58,https://fbref.com/en/players/326e96ff/Paul-Gladon,326e96ff,Eredivisie
139,Mika Godts,BEL,"FW,MF",Ajax,18-215,2005,0.9,37.8,46.7,81.0,542.2,115.6,25.6,26.7,95.8,11.1,15.6,71.4,1.11,4.44,25.0,0.00,0.11,0.22,-0.11,1.11,3.33,1.11,0.00,5.56,https://fbref.com/en/players/da84230f/Mika-Godts,da84230f,Eredivisie
140,Wouter Goes,NED,DF,AZ Alkmaar,19-212,2004,2.1,62.9,71.9,87.4,1214.8,405.2,19.5,20.0,97.6,37.1,39.5,94.0,6.19,11.9,52.0,0.00,0.00,0.00,0.00,0.00,2.38,0.00,0.00,3.33,https://fbref.com/en/players/a65fd9ac/Wouter-Goes,a65fd9ac,Eredivisie
141,Roberto González,ESP,"FW,MF",NEC Nijmegen,23-002,2001,5.7,17.0,24.4,69.8,210.2,40.4,10.5,13.3,78.9,4.39,6.32,69.4,0.35,0.88,40.0,0.18,0.02,0.05,0.16,0.70,0.53,0.18,0.00,1.58,https://fbref.com/en/players/56545648/Roberto-Gonzalez,56545648,Eredivisie
142,Jay Gorter,NED,GK,Ajax,23-223,2000,7.4,32.7,41.2,79.3,767.4,548.0,11.6,11.6,100.0,14.3,14.3,100.0,6.76,15.1,44.6,0.00,0.00,0.00,0.00,0.00,0.41,0.00,0.00,0.27,https://fbref.com/en/players/e0ee850b/Jay-Gorter,e0ee850b,Eredivisie
143,Kenzo Goudmijn,NED,MF,AZ Alkmaar,22-021,2001,2.7,55.2,66.7,82.8,931.1,245.9,26.7,30.0,88.9,23.7,27.4,86.5,3.70,6.67,55.6,0.00,0.07,0.07,-0.07,1.48,6.67,0.37,0.00,8.52,https://fbref.com/en/players/94eafdc4/Kenzo-Goudmijn,94eafdc4,Eredivisie
144,Iman Griffith,NED,FW,Fortuna Sittard,22-037,2001,2.1,18.1,26.7,67.9,213.8,58.1,14.8,17.6,83.8,2.86,5.71,50.0,0.00,0.00,,0.00,0.00,0.05,0.00,0.00,0.48,0.95,0.00,1.90,https://fbref.com/en/players/b27beec7/Iman-Griffith,b27beec7,Eredivisie
145,Rodrigo Guth,BRA,DF,Fortuna Sittard,23-059,2000,14.9,36.6,46.0,79.6,746.5,247.2,10.8,12.5,86.6,20.9,22.9,91.5,4.43,8.72,50.8,0.00,0.02,0.02,-0.02,0.27,2.55,0.00,0.00,2.62,https://fbref.com/en/players/cb1916e0/Rodrigo-Guth,cb1916e0,Eredivisie
146,Jonathan de Guzmán,NED,MF,Sparta R'dam,36-117,1987,13.8,38.4,52.5,73.2,708.3,252.3,15.4,18.2,84.5,17.2,21.1,81.4,4.78,10.0,47.8,0.07,0.14,0.10,-0.07,1.23,5.80,1.01,0.36,6.16,https://fbref.com/en/players/1bcca8b8/Jonathan-de-Guzman,1bcca8b8,Eredivisie
147,Milan de Haan,NED,MF,Volendam,20-049,2003,13.1,18.3,25.2,72.7,337.0,100.3,7.18,9.69,74.0,8.63,10.2,84.3,1.83,3.44,53.3,0.00,0.02,0.03,-0.02,0.53,1.98,0.38,0.00,2.37,https://fbref.com/en/players/79013b3d/Milan-de-Haan,79013b3d,Eredivisie
148,Alen Halilović,CRO,MF,Fortuna Sittard,27-204,1996,14.7,34.5,43.7,78.8,698.2,182.7,14.1,16.3,86.6,12.8,15.4,83.2,6.94,10.5,66.2,0.14,0.14,0.18,0.00,1.77,3.47,1.50,0.82,4.63,https://fbref.com/en/players/a6b9bd00/Alen-Halilovic,a6b9bd00,Eredivisie
149,Denzel Hall,NED,DF,Heerenveen,22-231,2001,3.5,33.4,42.3,79.1,581.1,154.0,16.3,18.3,89.1,13.7,16.9,81.4,3.14,5.71,55.0,0.00,0.06,0.06,-0.06,0.57,2.57,0.29,0.29,2.86,https://fbref.com/en/players/99cad471/Denzel-Hall,99cad471,Eredivisie
150,Saïd Hamulic,BIH,FW,Vitesse,23-057,2000,7.9,8.99,13.3,67.6,129.6,23.7,4.81,6.33,76.0,3.42,4.18,81.8,0.38,0.89,42.9,0.13,0.06,0.01,0.06,0.63,0.89,0.13,0.00,0.76,https://fbref.com/en/players/52cd0e88/Said-Hamulic,52cd0e88,Eredivisie
151,Dávid Hancko,SVK,DF,Feyenoord,26-026,1997,16.0,83.8,94.0,89.2,1446.8,543.7,36.8,38.9,94.7,41.1,43.5,94.4,5.31,10.1,52.5,0.13,0.17,0.13,-0.05,0.94,8.25,0.88,0.38,8.44,https://fbref.com/en/players/4fac8f81/David-Hancko,4fac8f81,Eredivisie
152,Kornelius Hansen,NOR,FW,Almere City,22-247,2001,7.0,13.3,21.3,62.4,144.1,41.9,8.71,10.4,83.6,2.71,5.14,52.8,0.14,0.71,20.0,0.14,0.16,0.06,-0.01,1.00,0.86,1.00,0.00,2.14,https://fbref.com/en/players/a7273643/Kornelius-Hansen,a7273643,Eredivisie
153,Sontje Hansen,NED,FW,NEC Nijmegen,21-241,2002,11.5,16.8,24.8,67.7,246.9,62.9,8.78,11.7,75.4,6.43,9.39,68.5,0.70,1.30,53.3,0.09,0.18,0.23,-0.10,1.04,0.52,0.96,0.26,2.00,https://fbref.com/en/players/70bad10b/Sontje-Hansen,70bad10b,Eredivisie
154,Emil Hansson,SWE,"FW,MF",Heracles Almelo,25-207,1998,14.9,23.0,31.7,72.3,331.5,96.7,13.9,15.8,88.1,6.58,9.73,67.6,1.48,3.15,46.8,0.13,0.13,0.22,0.00,1.48,1.68,1.95,0.87,3.09,https://fbref.com/en/players/0b1e3c10/Emil-Hansson,0b1e3c10,Eredivisie
155,Lennard Hartjes,NED,MF,Excelsior,20-276,2003,1.0,38.0,42.0,90.5,675.0,128.0,16.0,17.0,94.1,15.0,17.0,88.2,6.00,6.00,100.0,0.00,0.00,0.00,0.00,0.00,7.00,1.00,0.00,6.00,https://fbref.com/en/players/6f8a0bc9/Lennard-Hartjes,6f8a0bc9,Eredivisie
156,Quilindschy Hartman,NED,DF,Feyenoord,22-055,2001,13.4,59.3,72.8,81.4,1038.4,281.5,26.7,29.6,90.2,27.6,32.7,84.5,4.18,7.84,53.3,0.30,0.30,0.31,0.00,1.12,5.07,1.34,0.45,6.12,https://fbref.com/en/players/39e1138f/Quilindschy-Hartman,39e1138f,Eredivisie
157,Jorrel Hato,NED,DF,Ajax,17-307,2006,16.0,75.9,83.9,90.5,1372.6,447.5,27.6,29.6,93.0,42.6,45.3,94.1,4.63,6.88,67.3,0.06,0.06,0.06,0.01,0.44,5.44,0.25,0.00,5.31,https://fbref.com/en/players/bde35051/Jorrel-Hato,bde35051,Eredivisie
158,Pantelis Hatzidiakos,GRE,DF,AZ Alkmaar,26-355,1997,2.0,65.0,74.5,87.2,1268.0,495.5,23.5,25.0,94.0,31.5,34.0,92.6,9.00,14.0,64.3,0.00,0.15,0.15,-0.15,1.00,4.00,1.00,0.50,5.00,https://fbref.com/en/players/78a3c38e/Pantelis-Hatzidiakos,78a3c38e,Eredivisie
159,Thom Haye,NED,MF,Heerenveen,28-333,1995,13.9,59.9,74.1,80.9,1203.5,427.8,23.6,26.5,89.1,25.5,29.0,87.8,10.0,15.8,63.5,0.07,0.11,0.20,-0.04,2.52,8.49,1.29,0.07,9.57,https://fbref.com/en/players/1d110865/Thom-Haye,1d110865,Eredivisie
