Rk,Player,Nation,Pos,Squad,Age,Born,Playing Time_MP,Playing Time_Min,Playing Time_Mn/MP,Playing Time_Min%,Playing Time_90s,Starts_Starts,Starts_Mn/Start,Starts_Compl,Subs_Subs,Subs_Mn/Sub,Subs_unSub,Team Success_PPM,Team Success_onG,Team Success_onGA,Team Success_+/-,Team Success_+/-90,Team Success_On-Off,Team Success (xG)_onxG,Team Success (xG)_onxGA,Team Success (xG)_xG+/-,Team Success (xG)_xG+/-90,Team Success (xG)_On-Off,Player Link_,Player ID_,Competition
90,Iñigo Córdoba,ESP,FW,Fortuna Sittard,26-301,1997,15,1151,77,79.9,12.8,1.09,79,0.23,0.08,45,0.00,1.27,1.25,1.64,-0.39,-0.39,+1.48,1.15,1.30,-0.15,-0.15,+0.46,https://fbref.com/en/players/49ea92be/Inigo-Cordoba,49ea92be,Eredivisie
91,Enzo Cornelisse,NED,"DF,MF",Vitesse,21-007,2003,14,872,62,60.6,9.7,0.72,84,0.62,0.72,41,0.21,0.57,0.72,2.37,-1.65,-1.65,-0.23,1.06,2.04,-0.98,-0.99,-0.24,https://fbref.com/en/players/441f7f4c/Enzo-Cornelisse,441f7f4c,Eredivisie
92,Milan Corryn,BEL,FW,Almere City,24-279,1999,1,6,6,0.4,0.1,0.00,,0.00,10.0,6,40.0,3.00,20.0,0.00,20.0,+30.00,+31.13,9.00,0.00,8.00,+12.48,+13.14,https://fbref.com/en/players/88b73396/Milan-Corryn,88b73396,Eredivisie
93,George Cox,ENG,DF,Volendam,25-359,1998,8,699,87,48.5,7.8,1.03,87,0.77,0.00,,0.00,0.88,1.03,2.31,-1.28,-1.29,+0.17,1.26,1.99,-0.73,-0.74,+0.16,https://fbref.com/en/players/8c25d35a/George-Cox,8c25d35a,Eredivisie
94,Delano van Crooy,NED,GK,Sparta R'dam,32-217,1991,0,,,,,0,,0,0,,14,,,,,,,,,,,,https://fbref.com/en/players/cbd1cdf2/Delano-van-Crooy,cbd1cdf2,Eredivisie
95,Vito van Crooy,NED,FW,Sparta R'dam,27-344,1996,3,262,87,18.2,2.9,1.03,87,0.69,0.00,,0.00,2.33,2.41,1.03,1.38,+1.37,+1.68,1.45,1.62,-0.17,-0.17,-0.02,https://fbref.com/en/players/4b8b9e6c/Vito-van-Crooy,4b8b9e6c,Eredivisie
96,Lennart-Marten Czyborra,GER,DF,Zwolle,24-250,1999,3,146,49,10.1,1.6,1.25,62,0.00,0.63,23,0.63,1.00,0.63,1.88,-1.25,-1.23,-1.02,1.19,0.75,0.44,+0.44,+0.75,https://fbref.com/en/players/7ba1f1ef/Lennart-Marten-Czyborra,7ba1f1ef,Eredivisie
97,Tiago Dantas,POR,MF,AZ Alkmaar,23-015,2000,9,345,38,24.0,3.8,1.05,64,0.26,1.32,18,1.05,1.89,2.37,1.58,0.79,+0.78,-0.70,2.00,1.61,0.42,+0.41,-0.50,https://fbref.com/en/players/234204f4/Tiago-Dantas,234204f4,Eredivisie
98,Brian De Keersmaecker,BEL,MF,Heracles Almelo,23-247,2000,16,1435,90,99.7,15.9,1.01,90,0.88,0.00,,0.00,0.94,1.19,2.39,-1.19,-1.19,-1.19,1.29,2.03,-0.74,-0.74,-13.97,https://fbref.com/en/players/40d2f0cb/Brian-De-Keersmaecker,40d2f0cb,Eredivisie
99,Jeffrey De Lange,NED,GK,Go Ahead Eag,25-282,1998,16,1440,90,100.0,16.0,1.00,90,1.00,0.00,,0.00,1.44,1.63,1.44,0.19,+0.19,,1.27,1.79,-0.51,-0.51,,https://fbref.com/en/players/c31cf14b/Jeffrey-De-Lange,c31cf14b,Eredivisie
100,Daniel Deen,NED,GK,AZ Alkmaar,20-329,2003,0,,,,,0,,0,0,,5,,,,,,,,,,,,https://fbref.com/en/players/34fd82c1/Daniel-Deen,34fd82c1,Eredivisie
101,Mats Deijl,NED,DF,Go Ahead Eag,26-177,1997,16,1440,90,100.0,16.0,1.00,90,1.00,0.00,,0.00,1.44,1.63,1.44,0.19,+0.19,,1.27,1.79,-0.51,-0.51,,https://fbref.com/en/players/709e48d4/Mats-Deijl,709e48d4,Eredivisie
102,Maxim Dekker,NED,DF,AZ Alkmaar,19-262,2004,0,,,,,0,,0,0,,6,,,,,,,,,,,,https://fbref.com/en/players/17d0d996/Maxim-Dekker,17d0d996,Eredivisie
103,Thomas van den Belt,NED,MF,Feyenoord,22-204,2001,3,33,11,2.3,0.4,0.00,,0.00,7.50,11,32.5,2.33,0.00,2.50,-2.50,-2.73,-4.97,3.25,0.50,2.75,+2.90,+0.89,https://fbref.com/en/players/a686ef30/Thomas-van-den-Belt,a686ef30,Eredivisie
104,Branco van den Boomen,NED,MF,Ajax,28-171,1995,10,622,62,43.2,6.9,1.01,83,0.72,0.43,13,0.14,1.10,2.03,2.03,0.00,0.00,-0.55,2.20,2.00,0.20,+0.21,-0.37,https://fbref.com/en/players/99d660b2/Branco-van-den-Boomen,99d660b2,Eredivisie
105,Damian van der Haar,,DF,Zwolle,,,6,29,5,2.0,0.3,0.00,,0.00,20.0,5,23.3,1.33,6.67,0.00,6.67,+6.21,+6.65,3.67,1.33,2.33,+2.08,+2.36,https://fbref.com/en/players/fb0346ad/Damian-van-der-Haar,fb0346ad,Eredivisie
106,Mickey van der Hart,NED,GK,Heerenveen,29-209,1994,0,,,,,0,,0,0,,14,,,,,,,,,,,,https://fbref.com/en/players/1184dd60/Mickey-van-der-Hart,1184dd60,Eredivisie
107,Mike van der Hoorn,NED,DF,Utrecht,31-085,1992,8,658,82,45.7,7.3,1.10,82,0.82,0.00,,0.00,0.75,0.68,1.92,-1.23,-1.23,-1.23,0.77,1.79,-1.03,-1.03,-0.66,https://fbref.com/en/players/25f50295/Mike-van-der-Hoorn,25f50295,Eredivisie
108,Djevencio van der Kust,SUR,DF,Sparta R'dam,22-253,2001,12,1035,86,71.9,11.5,0.96,90,0.96,0.09,45,0.35,1.17,1.22,1.30,-0.09,-0.09,-0.31,1.38,1.62,-0.24,-0.24,-0.31,https://fbref.com/en/players/e276e3e6/Djevencio-van-der-Kust,e276e3e6,Eredivisie
109,Mark van der Maarel,NED,DF,Utrecht,34-149,1989,7,295,42,20.5,3.3,0.91,80,0.61,1.21,14,2.73,0.86,0.91,2.73,-1.82,-1.83,-1.59,1.12,2.85,-1.73,-1.74,-1.34,https://fbref.com/en/players/a31f9e95/Mark-van-der-Maarel,a31f9e95,Eredivisie
110,Joël van der Wilt,NED,MF,Almere City,19-256,2004,0,,,,,0,,0,0,,9,,,,,,,,,,,,https://fbref.com/en/players/b9e46d4f/Joel-van-der-Wilt,b9e46d4f,Eredivisie
111,Anthony Descotte,BEL,FW,Utrecht,20-158,2003,5,190,38,13.2,2.1,0.95,72,0.00,1.43,15,0.48,0.80,0.95,1.43,-0.48,-0.47,+0.10,1.14,1.86,-0.71,-0.72,-0.06,https://fbref.com/en/players/0e67374f/Anthony-Descotte,0e67374f,Eredivisie
112,Sergiño Dest,USA,DF,PSV Eindhoven,23-066,2000,11,905,82,62.8,10.1,1.09,82,0.59,0.00,,0.20,3.00,3.47,0.30,3.17,+3.18,+0.15,3.28,0.66,2.61,+2.63,+0.67,https://fbref.com/en/players/5976f83e/Sergino-Dest,5976f83e,Eredivisie
113,Mitchell Dijks,NED,DF,Fortuna Sittard,30-333,1993,13,843,65,58.5,9.4,1.06,78,0.43,0.32,22,0.00,1.46,1.06,1.38,-0.32,-0.32,+0.89,1.20,1.23,-0.03,-0.03,+0.52,https://fbref.com/en/players/0a3065c8/Mitchell-Dijks,0a3065c8,Eredivisie
114,Javairô Dilrosun,NED,"FW,MF",Feyenoord,25-200,1998,5,121,24,8.4,1.3,0.77,90,0.77,3.08,8,5.38,2.00,6.15,0.77,5.38,+5.21,+3.36,4.38,0.38,4.00,+3.87,+1.99,https://fbref.com/en/players/34a0f5ff/Javairo-Dilrosun,34a0f5ff,Eredivisie
115,Toni Domgjoni,KVX,MF,Vitesse,25-126,1998,6,305,51,21.2,3.4,0.88,81,0.59,0.88,21,1.18,0.67,0.88,2.65,-1.76,-1.77,-0.26,0.76,1.88,-1.12,-1.11,-0.27,https://fbref.com/en/players/ead51916/Toni-Domgjoni,ead51916,Eredivisie
116,Bas Dost,NED,FW,NEC Nijmegen,34-222,1989,8,463,58,32.2,5.1,0.98,83,0.39,0.59,17,0.00,1.50,1.96,1.18,0.78,+0.78,+0.87,1.39,1.65,-0.27,-0.27,+0.60,https://fbref.com/en/players/dc90cfbe/Bas-Dost,dc90cfbe,Eredivisie
117,Achraf Douiri,NED,DF,Volendam,24-042,1999,5,126,25,8.8,1.4,0.00,,0.00,3.57,25,5.00,2.00,2.14,2.14,0.00,0.00,+1.51,2.43,2.36,0.14,+0.12,+1.03,https://fbref.com/en/players/e10e4a3e/Achraf-Douiri,e10e4a3e,Eredivisie
118,Anastasios Douvikas,GRE,FW,Utrecht,24-159,1999,2,180,90,12.5,2.0,1.00,90,1.00,0.00,,0.00,0.00,0.00,2.00,-2.00,-2.00,-1.64,0.80,1.55,-0.75,-0.76,-0.10,https://fbref.com/en/players/853ca71c/Anastasios-Douvikas,853ca71c,Eredivisie
119,Bram van Driel,NED,"MF,DF",Volendam,18-225,2005,4,85,21,5.9,0.9,1.11,65,0.00,3.33,7,6.67,1.50,2.22,3.33,-1.11,-1.06,+0.34,1.22,4.11,-2.89,-2.74,-2.03,https://fbref.com/en/players/5c0a9af3/Bram-van-Driel,5c0a9af3,Eredivisie
120,Couhaib Driouech,MAR,"FW,MF",Excelsior,21-266,2002,14,1123,80,78.0,12.5,1.12,80,0.24,0.00,,0.00,1.14,1.44,2.08,-0.64,-0.64,-1.49,1.26,1.82,-0.56,-0.56,-0.60,https://fbref.com/en/players/66a2a495/Couhaib-Driouech,66a2a495,Eredivisie
121,Joel Drommel,NED,GK,PSV Eindhoven,27-053,1996,0,,,,,0,,0,0,,16,,,,,,,,,,,,https://fbref.com/en/players/510c6a3f/Joel-Drommel,510c6a3f,Eredivisie
122,Ferdy Druijf,NED,"FW,MF",Zwolle,25-330,1998,14,903,65,62.7,10.0,1.00,79,0.50,0.40,28,0.00,1.21,1.40,1.50,-0.10,-0.10,+0.57,1.42,1.36,0.06,+0.06,+0.78,https://fbref.com/en/players/9ef884b1/Ferdy-Druijf,9ef884b1,Eredivisie
123,Deroy Duarte,CPV,MF,Fortuna Sittard,24-188,1999,16,1385,87,96.2,15.4,0.97,89,0.91,0.06,45,0.00,1.19,1.10,1.75,-0.65,-0.65,+0.99,1.19,1.38,-0.19,-0.19,+1.48,https://fbref.com/en/players/6af8fc5b/Deroy-Duarte,6af8fc5b,Eredivisie
124,Billy van Duijl,NED,MF,Volendam,18-096,2005,0,,,,,0,,0,0,,8,,,,,,,,,,,,https://fbref.com/en/players/8e75af55/Billy-van-Duijl,8e75af55,Eredivisie
125,Lance Duijvestijn,NED,"MF,FW",Almere City,24-358,1999,14,450,32,31.3,5.0,0.60,84,0.40,2.20,18,0.40,0.93,1.20,3.80,-2.60,-2.60,-2.33,1.56,2.56,-0.98,-0.99,-0.56,https://fbref.com/en/players/a2a56c85/Lance-Duijvestijn,a2a56c85,Eredivisie
126,Mike van Duinen,NED,FW,Excelsior,32-063,1991,0,,,,,0,,0,0,,2,,,,,,,,,,,,https://fbref.com/en/players/d7d78a54/Mike-van-Duinen,d7d78a54,Eredivisie
127,Jorge Eduardo Sánchez,MEX,DF,Ajax,26-029,1997,0,,,,,0,,0,0,,2,,,,,,,,,,,,https://fbref.com/en/players/c8d1c3a5/Jorge-Eduardo-Sanchez,c8d1c3a5,Eredivisie
128,Oliver Edvardsen,NOR,"FW,MF",Go Ahead Eag,24-295,1999,16,1219,76,84.7,13.5,1.11,78,0.07,0.07,45,0.00,1.44,1.33,1.26,0.07,+0.07,-0.74,1.16,1.77,-0.61,-0.60,-0.59,https://fbref.com/en/players/b54b05e2/Oliver-Edvardsen,b54b05e2,Eredivisie
129,Victor Edvardsen,SWE,FW,Go Ahead Eag,27-359,1996,16,966,60,67.1,10.7,1.12,73,0.28,0.37,23,0.00,1.44,1.40,1.12,0.28,+0.28,+0.28,1.21,1.56,-0.35,-0.34,+0.52,https://fbref.com/en/players/817f3a14/Victor-Edvardsen,817f3a14,Eredivisie
130,Espen van Ee,NED,"MF,FW",Heerenveen,20-187,2003,6,62,10,4.3,0.7,0.00,,0.00,8.57,10,8.57,2.00,2.86,4.29,-1.43,-1.45,-1.13,2.00,3.86,-1.86,-1.93,-1.89,https://fbref.com/en/players/ad1a8248/Espen-van-Ee,ad1a8248,Eredivisie
131,Mike Eerdhuijzen,NED,"FW,MF",Sparta R'dam,23-179,2000,2,7,4,0.5,0.1,0.00,,0.00,20.0,4,10.0,0.50,0.00,0.00,0.00,0.00,0.00,1.00,3.00,-2.00,-2.74,-2.59,https://fbref.com/en/players/7c0ade01/Mike-Eerdhuijzen,7c0ade01,Eredivisie
132,Mats Egbring,NED,DF,Vitesse,17-113,2006,3,45,15,3.1,0.5,0.00,,0.00,6.00,15,22.0,0.33,0.00,0.00,0.00,0.00,+1.61,2.20,1.80,0.60,+0.51,+1.45,https://fbref.com/en/players/a1cce7ea/Mats-Egbring,a1cce7ea,Eredivisie
133,Carel Eiting,NED,MF,Twente,25-331,1998,11,279,25,19.4,3.1,0.32,71,0.00,3.23,21,0.65,1.91,1.61,2.58,-0.97,-0.97,-2.36,1.48,1.94,-0.45,-0.45,-1.51,https://fbref.com/en/players/a1c5b23e/Carel-Eiting,a1c5b23e,Eredivisie
134,Hamza el Dahri,NED,MF,Sparta R'dam,18-309,2005,1,10,10,0.7,0.1,0.00,,0.00,10.0,10,70.0,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,-0.45,-0.30,https://fbref.com/en/players/72b08acc/Hamza-el-Dahri,72b08acc,Eredivisie
135,Úmaro Embaló,POR,FW,Fortuna Sittard,22-247,2001,0,,,,,0,,0,0,,1,,,,,,,,,,,,https://fbref.com/en/players/cddafc92/Umaro-Embalo,cddafc92,Eredivisie
136,Mario Engels,GER,"FW,MF",Heracles Almelo,30-078,1993,16,976,61,67.8,10.8,1.11,71,0.37,0.37,30,0.00,0.94,1.20,2.41,-1.20,-1.20,-0.03,1.24,1.93,-0.69,-0.68,+0.03,https://fbref.com/en/players/123de70e/Mario-Engels,123de70e,Eredivisie
137,Marcelencio Esajas,NED,"MF,FW",Almere City,21-212,2002,1,34,34,2.4,0.4,0.00,,0.00,2.50,34,22.5,0.00,2.50,10.0,-7.50,-7.94,-7.11,0.50,2.00,-1.50,-1.56,-0.98,https://fbref.com/en/players/a50c97e3/Marcelencio-Esajas,a50c97e3,Eredivisie
138,Luca Everink,NED,DF,Go Ahead Eag,22-333,2001,0,,,,,0,,0,0,,10,,,,,,,,,,,,https://fbref.com/en/players/b5e490d3/Luca-Everink,b5e490d3,Eredivisie
139,Adrian Fein,GER,MF,Excelsior,24-296,1999,0,,,,,0,,0,0,,3,,,,,,,,,,,,https://fbref.com/en/players/60097ff6/Adrian-Fein,60097ff6,Eredivisie
140,Kevin Felida,CUW,MF,RKC Waalwijk,24-058,1999,8,419,52,29.1,4.7,1.06,74,0.43,0.64,16,1.49,0.88,0.85,2.77,-1.91,-1.93,-1.58,1.55,1.91,-0.38,-0.38,-0.06,https://fbref.com/en/players/20f6dec7/Kevin-Felida,20f6dec7,Eredivisie
141,Arianit Ferati,KVX,MF,Fortuna Sittard,26-123,1997,9,276,31,19.2,3.1,0.97,78,0.00,1.94,7,1.29,1.56,1.29,2.26,-0.97,-0.98,-0.36,1.10,1.68,-0.58,-0.59,-0.43,https://fbref.com/en/players/b98b99e8/Arianit-Ferati,b98b99e8,Eredivisie
142,Derensili Fernandes,NED,FW,Excelsior,22-225,2001,14,582,42,40.4,6.5,1.08,68,0.00,1.08,15,0.15,1.14,1.54,1.08,0.46,+0.46,+1.30,1.45,0.80,0.63,+0.64,+1.80,https://fbref.com/en/players/6a80ca26/Derensili-Fernandes,6a80ca26,Eredivisie
143,Rashaan Fernandes,NED,"FW,MF",Go Ahead Eag,25-132,1998,6,34,6,2.4,0.4,0.00,,0.00,15.0,6,20.0,1.67,2.50,0.00,2.50,+2.65,+2.52,2.00,1.75,0.50,+0.44,+0.98,https://fbref.com/en/players/1673ce40/Rashaan-Fernandes,1673ce40,Eredivisie
144,Nick Fichtinger,,MF,Zwolle,,,1,23,23,1.6,0.3,0.00,,0.00,3.33,23,23.3,0.00,0.00,6.67,-6.67,-7.83,-7.64,1.67,2.33,-0.67,-0.78,-0.55,https://fbref.com/en/players/7a09122b/Nick-Fichtinger,7a09122b,Eredivisie
145,Ezechiel Fiemawhle,,"MF,FW",Volendam,,,2,37,19,2.6,0.4,0.00,,0.00,5.00,19,2.50,0.00,0.00,5.00,-5.00,-4.86,-3.58,0.50,3.25,-2.50,-2.51,-1.73,https://fbref.com/en/players/35e25ac0/Ezechiel-Fiemawhle,35e25ac0,Eredivisie
146,Kian Fitz-Jim,NED,MF,Ajax,20-187,2003,0,,,,,0,,0,0,,1,,,,,,,,,,,,https://fbref.com/en/players/d4c6ba22/Kian-Fitz-Jim,d4c6ba22,Eredivisie
147,Kian Fitz-Jim,NED,MF,Excelsior,20-187,2003,10,398,40,27.6,4.4,0.68,72,0.00,1.59,26,0.23,0.80,1.36,1.59,-0.23,-0.23,+0.12,1.45,1.91,-0.45,-0.45,-0.02,https://fbref.com/en/players/d4c6ba22/Kian-Fitz-Jim,d4c6ba22,Eredivisie
148,Ryan Flamingo,NED,"DF,MF",Utrecht,21-008,2002,14,1201,86,83.4,13.3,0.98,89,0.90,0.08,45,0.00,1.21,1.28,1.58,-0.30,-0.30,+1.58,1.23,1.84,-0.62,-0.62,+0.33,https://fbref.com/en/players/1787acb3/Ryan-Flamingo,1787acb3,Eredivisie
149,Josh Flint,ENG,DF,Volendam,23-087,2000,13,1015,78,70.5,11.3,0.97,90,0.97,0.18,13,0.18,0.85,1.33,2.57,-1.24,-1.24,+0.45,1.44,2.35,-0.90,-0.91,-0.29,https://fbref.com/en/players/e26a9a17/Josh-Flint,e26a9a17,Eredivisie
150,Sherel Floranus,CUW,DF,Almere City,25-138,1998,12,1035,86,71.9,11.5,0.96,90,0.96,0.09,45,0.09,0.83,1.13,2.52,-1.39,-1.39,-1.39,1.17,1.96,-0.79,-0.79,-0.68,https://fbref.com/en/players/5ad49fbb/Sherel-Floranus,5ad49fbb,Eredivisie
151,Fodé Fofana,NED,FW,Vitesse,21-074,2002,3,97,32,6.7,1.1,1.82,38,0.00,0.91,21,0.00,0.00,0.00,1.82,-1.82,-1.86,-0.31,0.36,1.82,-1.45,-1.50,-0.65,https://fbref.com/en/players/a5e96355/Fode-Fofana,a5e96355,Eredivisie
152,Sadik Fofana,TOG,DF,Fortuna Sittard,20-237,2003,5,272,54,18.9,3.0,1.00,85,0.67,0.67,9,3.67,1.80,2.00,2.00,0.00,0.00,+0.85,1.50,1.60,-0.10,-0.09,+0.20,https://fbref.com/en/players/9ed58e6b/Sadik-Fofana,9ed58e6b,Eredivisie
153,Anthony Fontana,USA,MF,Zwolle,24-086,1999,1,22,22,1.5,0.2,0.00,,0.00,5.00,22,55.0,0.00,0.00,0.00,0.00,0.00,+0.32,0.00,2.50,-2.50,-2.03,-1.82,https://fbref.com/en/players/1f34358e/Anthony-Fontana,1f34358e,Eredivisie
154,Carlos Forbs,POR,FW,Ajax,19-295,2004,14,576,41,40.0,6.4,0.94,75,0.31,1.25,16,0.00,1.57,2.03,2.66,-0.63,-0.62,-1.56,1.94,1.88,0.06,+0.06,-0.60,https://fbref.com/en/players/8a310070/Carlos-Forbs,8a310070,Eredivisie
155,Oscar Fraulo,DEN,MF,Utrecht,20-033,2003,14,910,65,63.2,10.1,0.99,83,0.59,0.40,21,0.00,1.21,1.19,1.49,-0.30,-0.30,+0.72,1.21,1.82,-0.61,-0.61,+0.16,https://fbref.com/en/players/458e3479/Oscar-Fraulo,458e3479,Eredivisie
156,Anton Gaaei,DEN,DF,Ajax,21-050,2002,12,683,57,47.4,7.6,0.92,73,0.53,0.66,35,0.13,1.25,2.24,2.24,0.00,0.00,-0.59,2.07,2.01,0.05,+0.05,-0.69,https://fbref.com/en/players/6f7d7bc2/Anton-Gaaei,6f7d7bc2,Eredivisie
157,Juriën Gaari,CUW,DF,RKC Waalwijk,30-016,1993,14,746,53,51.8,8.3,0.84,89,0.72,0.84,18,0.24,1.00,0.72,2.29,-1.57,-1.57,-1.57,1.35,1.87,-0.52,-0.52,-0.39,https://fbref.com/en/players/bf7a9d1a/Jurien-Gaari,bf7a9d1a,Eredivisie
158,Kevin Gadellaa,NED,GK,Utrecht,20-275,2003,0,,,,,0,,0,0,,2,,,,,,,,,,,,https://fbref.com/en/players/1f721e35/Kevin-Gadellaa,1f721e35,Eredivisie
159,Anselmo García MacNulty,IRL,DF,Zwolle,20-323,2003,14,1063,76,73.8,11.8,1.10,81,0.25,0.08,12,0.17,1.29,1.36,1.69,-0.34,-0.34,-0.10,1.19,1.57,-0.38,-0.38,-0.54,https://fbref.com/en/players/d65be685/Anselmo-Garcia-MacNulty,d65be685,Eredivisie
160,Stijn van Gassel,NED,GK,Excelsior,27-082,1996,16,1440,90,100.0,16.0,1.00,90,1.00,0.00,,0.00,1.06,1.69,2.00,-0.31,-0.31,,1.31,1.74,-0.43,-0.43,,https://fbref.com/en/players/af72ff2d/Stijn-van-Gassel,af72ff2d,Eredivisie
161,Lutsharel Geertruida,NED,DF,Feyenoord,23-174,2000,16,1427,89,99.1,15.9,1.01,89,0.88,0.00,,0.00,2.38,2.89,0.88,2.01,+2.02,-11.83,2.72,0.77,1.96,+1.96,-8.54,https://fbref.com/en/players/242e1043/Lutsharel-Geertruida,242e1043,Eredivisie
162,Anwar El Ghazi,NED,FW,PSV Eindhoven,28-250,1995,1,4,4,0.3,0.0,0,,0,1,4,0,3.00,0,0,0,0.00,-3.13,0.1,0.0,+0.1,+2.84,+0.46,https://fbref.com/en/players/ffa90327/Anwar-El-Ghazi,ffa90327,Eredivisie
163,Santiago Giménez,MEX,FW,Feyenoord,22-265,2001,16,1287,80,89.4,14.3,1.12,80,0.63,0.00,,0.00,2.38,3.01,0.91,2.10,+2.10,-0.26,2.78,0.78,2.00,+2.00,-0.38,https://fbref.com/en/players/37337aea/Santiago-Gimenez,37337aea,Eredivisie
164,Marco van Ginkel,NED,"MF,FW",Vitesse,31-038,1992,15,1210,81,84.0,13.4,1.04,85,0.82,0.07,18,0.00,0.73,0.67,2.16,-1.49,-1.49,+0.47,1.01,1.81,-0.80,-0.80,+0.60,https://fbref.com/en/players/47681787/Marco-van-Ginkel,47681787,Eredivisie
165,Paul Gladon,NED,FW,Fortuna Sittard,31-296,1992,2,172,86,11.9,1.9,1.05,86,0.53,0.00,,0.00,2.00,1.05,0.53,0.53,+0.52,+1.37,1.37,1.26,0.16,+0.14,+0.44,https://fbref.com/en/players/326e96ff/Paul-Gladon,326e96ff,Eredivisie
166,Mika Godts,BEL,"FW,MF",Ajax,18-215,2005,5,80,16,5.6,0.9,0.00,,0.00,5.56,16,7.78,1.60,2.22,2.22,0.00,0.00,-0.33,2.11,3.00,-0.89,-0.88,-1.37,https://fbref.com/en/players/da84230f/Mika-Godts,da84230f,Eredivisie
167,Wouter Goes,NED,DF,AZ Alkmaar,19-212,2004,3,185,62,12.8,2.1,0.95,90,0.95,0.48,5,4.76,3.00,3.81,0.48,3.33,+3.41,+2.40,1.90,0.67,1.24,+1.27,+0.55,https://fbref.com/en/players/a65fd9ac/Wouter-Goes,a65fd9ac,Eredivisie
168,Roberto González,ESP,"FW,MF",NEC Nijmegen,23-002,2001,13,513,39,35.6,5.7,1.05,69,0.18,1.23,14,0.53,1.31,2.11,1.93,0.18,+0.18,-0.02,1.25,2.12,-0.88,-0.88,-0.32,https://fbref.com/en/players/56545648/Roberto-Gonzalez,56545648,Eredivisie
169,Tristan Gooijer,NED,DF,Ajax,19-128,2004,0,,,,,0,,0,0,,6,,,,,,,,,,,,https://fbref.com/en/players/13b736e9/Tristan-Gooijer,13b736e9,Eredivisie
170,Luis Görlich,GER,DF,Zwolle,23-282,2000,0,,,,,0,,0,0,,12,,,,,,,,,,,,https://fbref.com/en/players/1f595f15/Luis-Gorlich,1f595f15,Eredivisie
171,Jay Gorter,NED,GK,Ajax,23-223,2000,8,665,83,46.2,7.4,0.95,87,0.68,0.14,59,0.00,1.00,1.89,2.30,-0.41,-0.41,-1.34,1.39,1.77,-0.39,-0.39,-1.49,https://fbref.com/en/players/e0ee850b/Jay-Gorter,e0ee850b,Eredivisie
172,Kenzo Goudmijn,NED,MF,AZ Alkmaar,22-021,2001,8,245,31,17.0,2.7,0.37,73,0.00,2.59,25,2.96,1.38,1.48,0.74,0.74,+0.73,-0.70,1.56,1.19,0.37,+0.36,-0.52,https://fbref.com/en/players/94eafdc4/Kenzo-Goudmijn,94eafdc4,Eredivisie
173,Tom de Graaff,NED,GK,Ajax,19-029,2004,0,,,,,0,,0,0,,3,,,,,,,,,,,,https://fbref.com/en/players/e24bb377/Tom-de-Graaff,e24bb377,Eredivisie
174,Iman Griffith,NED,FW,Fortuna Sittard,22-037,2001,7,189,27,13.1,2.1,0.95,74,0.00,2.38,8,2.86,0.71,0.48,0.95,-0.48,-0.48,+0.24,1.43,1.19,0.24,+0.25,+0.57,https://fbref.com/en/players/b27beec7/Iman-Griffith,b27beec7,Eredivisie
175,Diego Gustavo,BRA,MF,Volendam,19-203,2004,0,,,,,0,,0,0,,4,,,,,,,,,,,,https://fbref.com/en/players/b5d524db/Diego-Gustavo,b5d524db,Eredivisie
176,Rodrigo Guth,BRA,DF,Fortuna Sittard,23-059,2000,15,1340,89,93.1,14.9,1.01,89,0.94,0.00,,0.00,1.07,0.87,1.81,-0.94,-0.94,-3.64,1.06,1.44,-0.38,-0.38,-1.91,https://fbref.com/en/players/cb1916e0/Rodrigo-Guth,cb1916e0,Eredivisie
177,Jonathan de Guzmán,NED,MF,Sparta R'dam,36-117,1987,16,1244,78,86.4,13.8,1.16,78,0.43,0.00,,0.00,1.38,1.45,1.16,0.29,+0.29,+2.13,1.39,1.43,-0.04,-0.04,+0.85,https://fbref.com/en/players/1bcca8b8/Jonathan-de-Guzman,1bcca8b8,Eredivisie
178,Milan de Haan,NED,MF,Volendam,20-049,2003,14,1183,85,82.2,13.1,1.07,85,0.61,0.00,,0.00,0.79,1.22,2.29,-1.07,-1.07,+1.74,1.22,2.15,-0.92,-0.92,-0.55,https://fbref.com/en/players/79013b3d/Milan-de-Haan,79013b3d,Eredivisie
179,Alen Halilović,CRO,MF,Fortuna Sittard,27-204,1996,16,1324,83,91.9,14.7,1.09,83,0.20,0.00,,0.00,1.19,1.02,1.63,-0.61,-0.61,+0.94,1.14,1.33,-0.19,-0.19,+0.69,https://fbref.com/en/players/a6b9bd00/Alen-Halilovic,a6b9bd00,Eredivisie
180,Denzel Hall,NED,DF,Heerenveen,22-231,2001,8,313,39,21.7,3.5,0.86,70,0.00,1.43,20,2.29,0.88,1.14,2.86,-1.71,-1.73,-1.73,0.89,1.71,-0.83,-0.83,-0.89,https://fbref.com/en/players/99cad471/Denzel-Hall,99cad471,Eredivisie
181,Saïd Hamulic,BIH,FW,Vitesse,23-057,2000,13,714,55,49.6,7.9,1.01,66,0.00,0.63,38,0.25,0.62,0.63,2.03,-1.39,-1.39,+0.35,0.77,1.75,-0.96,-0.96,-0.14,https://fbref.com/en/players/52cd0e88/Said-Hamulic,52cd0e88,Eredivisie
182,Dávid Hancko,SVK,DF,Feyenoord,26-026,1997,16,1440,90,100.0,16.0,1.00,90,1.00,0.00,,0.00,2.38,3.00,0.88,2.13,+2.12,,2.81,0.76,2.04,+2.04,,https://fbref.com/en/players/4fac8f81/David-Hancko,4fac8f81,Eredivisie
