Rk,Player,Nation,Pos,Squad,Age,Born,90s,Total_Cmp,Total_Att,Total_Cmp%,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,Ast,xAG,Expected_xA,Expected_A-xAG,KP,1/3,PPA,CrsPA,PrgP,Player Link_,Player ID_,Competition
536,Alfredo Talavera,MEX,GK,FC Juárez,39,1982,34.0,23.5,31.2,75.4,727.6,530.3,2.88,2.88,100.0,10.8,11.1,97.6,9.74,16.9,57.5,0.00,0.00,0.00,0.00,0.00,0.35,0.00,0.00,0.00,https://fbref.com/en/players/5c7fc905/Alfredo-Talavera,5c7fc905,Liga MX
537,Miguel Tapias,MEX,DF,Pachuca,25,1997,11.2,42.4,50.8,83.5,875.4,372.3,12.4,14.3,86.9,23.5,25.6,91.6,6.16,9.38,65.7,0.00,0.01,0.01,-0.01,0.18,2.41,0.09,0.00,2.68,https://fbref.com/en/players/a1ed5354/Miguel-Tapias,a1ed5354,Liga MX
538,Eduardo Tercero,MEX,"DF,FW",UANL,26,1996,1.8,23.9,33.3,71.7,439.4,230.0,8.89,10.0,88.9,14.4,18.9,76.5,0.56,4.44,12.5,0.00,0.00,0.00,0.00,0.00,2.22,0.00,0.00,2.78,https://fbref.com/en/players/c76f60d9/Eduardo-Tercero,c76f60d9,Liga MX
539,William Tesillo,COL,DF,León,32,1990,4.9,48.8,60.0,81.3,1065.1,471.6,14.7,15.5,94.7,23.5,27.3,85.8,9.39,14.7,63.9,0.00,0.00,0.02,0.00,0.00,5.51,0.20,0.00,4.90,https://fbref.com/en/players/6c4f744d/William-Tesillo,6c4f744d,Liga MX
540,Florian Thauvin,FRA,"MF,FW",UANL,29,1993,3.5,33.4,44.0,76.0,527.1,154.0,20.3,22.6,89.9,10.3,13.1,78.3,2.29,4.29,53.3,0.57,0.43,0.31,0.14,1.71,4.86,1.71,0.00,5.71,https://fbref.com/en/players/2b9fdeea/Florian-Thauvin,2b9fdeea,Liga MX
541,Iván Tona,MEX,"MF,DF",Monterrey,22,2000,0.2,95.0,95.0,100.0,1445.0,275.0,65.0,65.0,100.0,25.0,25.0,100.0,5.00,5.00,100.0,0.00,0.00,0.00,0.00,0.00,5.00,0.00,0.00,5.00,https://fbref.com/en/players/4fc516ca/Ivan-Tona,4fc516ca,Liga MX
542,Alan Torres,MEX,MF,Guadalajara,22,2000,6.0,52.2,61.5,84.8,1024.2,355.3,19.5,21.2,92.1,24.8,27.8,89.2,7.33,10.8,67.7,0.00,0.02,0.03,-0.02,0.67,5.50,0.83,0.00,7.17,https://fbref.com/en/players/94aa9ad6/Alan-Torres,94aa9ad6,Liga MX
543,Félix Torres Caicedo,ECU,DF,Santos,25,1997,23.8,27.1,38.2,70.9,597.8,293.3,7.98,9.33,85.6,13.6,17.1,79.2,5.42,10.5,51.8,0.00,0.06,0.02,-0.06,0.34,3.07,0.13,0.04,3.15,https://fbref.com/en/players/c0a8860f/Felix-Torres-Caicedo,c0a8860f,Liga MX
544,Jonathan Torres,ARG,FW,Querétaro,25,1996,6.5,10.9,20.5,53.4,149.4,32.3,7.08,10.9,64.8,2.77,4.92,56.3,0.46,1.38,33.3,0.15,0.06,0.08,0.09,0.77,0.00,0.46,0.31,0.62,https://fbref.com/en/players/fd1604fa/Jonathan-Torres,fd1604fa,Liga MX
545,Jorge Torres Nilo,MEX,"DF,FW",Toluca,34,1988,2.1,52.4,59.5,88.0,1083.3,337.1,14.3,14.3,100.0,32.4,34.3,94.4,5.71,10.0,57.1,0.00,0.00,0.00,0.00,0.00,1.43,0.00,0.00,1.43,https://fbref.com/en/players/9920b309/Jorge-Torres-Nilo,9920b309,Liga MX
546,Raúl Torres Rodríguez,MEX,DF,Querétaro,25,1996,1.9,43.7,49.5,88.3,750.5,303.2,19.5,20.0,97.4,18.9,21.1,90.0,4.74,5.79,81.8,0.00,0.16,0.11,-0.16,1.05,4.21,1.05,1.05,7.37,https://fbref.com/en/players/7903a84a/Raul-Torres-Rodriguez,7903a84a,Liga MX
547,Christopher Trejo,MEX,"FW,MF",Atlas,22,1999,8.2,27.6,34.5,79.9,457.1,147.6,14.3,16.1,88.6,8.90,9.88,90.1,2.93,5.37,54.5,0.00,0.21,0.15,-0.21,1.71,2.80,0.98,0.37,3.41,https://fbref.com/en/players/4154fa15/Christopher-Trejo,4154fa15,Liga MX
548,Lucas Trezza,URU,MF,Atlas,25,1997,0.6,30.0,38.3,78.3,516.7,71.7,13.3,13.3,100.0,15.0,16.7,90.0,1.67,5.00,33.3,0.00,0.33,0.00,-0.33,6.67,3.33,3.33,0.00,8.33,https://fbref.com/en/players/bff5525c/Lucas-Trezza,bff5525c,Liga MX
549,Santiago Trigos,MEX,MF,UNAM,20,2002,3.4,34.4,44.7,77.0,600.9,160.6,16.8,20.0,83.8,12.1,15.6,77.4,3.82,4.41,86.7,0.29,0.12,0.03,0.18,0.59,1.47,0.59,0.29,2.35,https://fbref.com/en/players/f9dc54eb/Santiago-Trigos,f9dc54eb,Liga MX
550,Héctor Uribe,MEX,DF,León,18,2004,1.7,44.1,50.6,87.2,688.8,205.9,27.6,30.0,92.2,11.8,12.4,95.2,4.12,6.47,63.6,0.00,0.06,0.12,-0.06,0.59,1.76,1.18,1.18,4.71,https://fbref.com/en/players/20f21b81/Hector-Uribe,20f21b81,Liga MX
551,Agustín Urzi,ARG,"MF,FW",FC Juárez,22,2000,5.3,23.4,31.5,74.3,377.4,111.7,12.6,14.2,89.3,7.74,9.43,82.0,2.26,4.34,52.2,0.19,0.11,0.13,0.08,1.51,1.89,0.94,0.38,3.58,https://fbref.com/en/players/bd7e2715/Agustin-Urzi,bd7e2715,Liga MX
552,Óscar Ustari,ARG,GK,Pachuca,36,1986,30.5,20.1,29.7,67.5,662.2,550.4,2.33,2.36,98.6,8.66,8.89,97.4,9.08,18.3,49.6,0.00,0.00,0.00,-0.00,0.03,0.43,0.03,0.00,0.00,https://fbref.com/en/players/40e417fa/Oscar-Ustari,40e417fa,Liga MX
553,Diego Valdés,CHI,"MF,FW",América,28,1994,27.7,37.1,45.6,81.4,659.0,178.3,16.1,18.2,88.5,16.5,18.8,87.9,3.72,6.17,60.2,0.32,0.27,0.25,0.05,2.27,5.96,1.99,0.11,9.17,https://fbref.com/en/players/e3cae82a/Diego-Valdes,e3cae82a,Liga MX
554,Bruno Valdez,PAR,DF,América,29,1992,6.1,35.2,42.5,83.0,723.8,265.1,10.0,11.0,91.0,20.3,22.6,89.9,4.59,8.03,57.1,0.16,0.02,0.00,0.15,0.49,1.15,0.16,0.00,1.97,https://fbref.com/en/players/810e6e93/Bruno-Valdez,810e6e93,Liga MX
555,Carlos Valenzuela,ARG,"MF,FW",Tijuana,25,1997,10.7,26.9,42.1,64.0,470.1,186.3,13.3,15.5,85.5,9.35,14.1,66.2,3.27,8.97,36.5,0.09,0.21,0.27,-0.11,2.80,3.08,1.68,0.56,5.51,https://fbref.com/en/players/d08df77c/Carlos-Valenzuela,d08df77c,Liga MX
556,José Van Rankin,MEX,DF,Necaxa,29,1993,15.6,35.3,47.4,74.5,651.3,287.4,15.4,17.8,87.0,15.3,19.9,76.8,4.04,8.01,50.4,0.06,0.06,0.05,0.00,1.22,3.85,0.71,0.38,4.29,https://fbref.com/en/players/09ce2ebe/Jose-Van-Rankin,09ce2ebe,Liga MX
557,Camilo Vargas,COL,GK,Atlas,33,1989,29.1,26.3,38.6,68.1,839.2,690.2,4.50,4.54,99.2,11.1,11.3,98.2,10.7,22.6,47.3,0.00,0.00,0.01,-0.00,0.10,1.72,0.07,0.00,0.03,https://fbref.com/en/players/004e3d0f/Camilo-Vargas,004e3d0f,Liga MX
558,Ivo Vázquez,MEX,"DF,MF",Puebla,21,2000,5.4,26.5,39.1,67.8,478.1,151.1,14.4,17.4,83.0,8.33,9.81,84.9,3.33,8.33,40.0,0.37,0.07,0.13,0.30,0.93,2.22,0.93,0.74,2.78,https://fbref.com/en/players/3a9bac9a/Ivo-Vazquez,3a9bac9a,Liga MX
559,Alexis Vega,MEX,"FW,MF",Guadalajara,24,1997,22.6,26.6,37.8,70.5,522.4,146.7,11.2,13.6,82.7,10.1,14.2,71.1,4.60,7.88,58.4,0.31,0.33,0.25,-0.02,2.30,3.72,1.37,0.27,4.03,https://fbref.com/en/players/f40f4c38/Alexis-Vega,f40f4c38,Liga MX
560,Sebastián Vegas,CHI,DF,Monterrey,25,1996,18.6,31.6,41.5,76.1,584.9,231.1,11.3,12.7,89.4,17.0,19.4,87.8,2.80,8.06,34.7,0.05,0.03,0.03,0.03,0.48,1.77,0.32,0.05,1.99,https://fbref.com/en/players/4ef92b90/Sebastian-Vegas,4ef92b90,Liga MX
561,Efraín Velarde,MEX,DF,UNAM,36,1986,3.8,30.8,39.5,78.0,568.4,256.3,12.6,13.9,90.6,13.4,15.8,85.0,3.95,8.68,45.5,0.00,0.00,0.00,0.00,0.26,3.42,0.26,0.00,2.89,https://fbref.com/en/players/112e1080/Efrain-Velarde,112e1080,Liga MX
562,Jesus Velasco,MEX,DF,Necaxa,16,2006,0.0,1,2,50.0,14,0,1,1,100.0,0,0,,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0,https://fbref.com/en/players/d80c5170/Jesus-Velasco,d80c5170,Liga MX
563,Emiliano Velázquez,URU,DF,FC Juárez,28,1994,8.4,25.0,32.0,78.1,552.6,254.0,6.79,7.50,90.5,13.6,15.0,90.5,4.52,8.33,54.3,0.00,0.00,0.00,0.00,0.36,1.55,0.00,0.00,1.90,https://fbref.com/en/players/5efb80d5/Emiliano-Velazquez,5efb80d5,Liga MX
564,Jesús Venegas,MEX,"MF,FW",Toluca,27,1995,5.2,50.0,58.5,85.5,905.2,255.2,20.4,22.1,92.2,25.4,26.5,95.7,3.85,7.69,50.0,0.00,0.02,0.02,-0.02,0.38,3.08,0.19,0.00,2.12,https://fbref.com/en/players/2eefb7b4/Jesus-Venegas,2eefb7b4,Liga MX
565,Érik Vera,MEX,DF,Querétaro,30,1992,1.8,32.8,39.4,83.1,578.9,238.3,15.6,16.7,93.3,14.4,17.2,83.9,2.78,3.89,71.4,0.00,0.06,0.06,-0.06,1.11,3.33,0.56,0.56,4.44,https://fbref.com/en/players/e9a252f2/Erik-Vera,e9a252f2,Liga MX
566,Álvaro Verda,MEX,"FW,DF",Querétaro,23,1999,0.8,13.8,22.5,61.1,156.3,28.8,10.0,13.8,72.7,2.50,3.75,66.7,0.00,0.00,,0.00,0.13,0.13,-0.13,1.25,0.00,0.00,0.00,0.00,https://fbref.com/en/players/b80dbe8a/Alvaro-Verda,b80dbe8a,Liga MX
567,Duván Vergara,COL,"MF,FW",Monterrey,25,1996,2.2,31.8,46.4,68.6,497.7,144.5,18.2,20.0,90.9,10.5,15.5,67.6,2.73,5.91,46.2,0.00,0.05,0.09,-0.05,0.91,3.18,1.82,0.00,5.00,https://fbref.com/en/players/7faaf973/Duvan-Vergara,7faaf973,Liga MX
568,Néstor Vidrio,MEX,DF,Mazatlán,33,1989,25.4,37.3,45.2,82.6,823.7,329.8,8.86,10.4,84.9,21.4,24.0,89.0,6.81,9.80,69.5,0.00,0.01,0.01,-0.01,0.20,2.36,0.16,0.04,2.56,https://fbref.com/en/players/339ea835/Nestor-Vidrio,339ea835,Liga MX
569,Nicolás Vikonis,URU,GK,Mazatlán,38,1984,21.5,23.5,32.7,71.8,747.8,573.2,2.79,2.93,95.2,10.7,10.7,99.1,9.86,18.7,52.6,0.00,0.00,0.00,0.00,0.00,0.47,0.05,0.00,0.00,https://fbref.com/en/players/88f918b9/Nicolas-Vikonis,88f918b9,Liga MX
570,Oscar Villa,MEX,DF,León,21,2001,4.6,33.9,44.1,76.8,567.8,212.8,15.9,18.0,88.0,14.6,18.0,80.7,2.61,6.09,42.9,0.00,0.02,0.07,-0.02,0.65,1.30,0.43,0.22,3.26,https://fbref.com/en/players/dbbf140d/Oscar-Villa,dbbf140d,Liga MX
571,Patrick Villa,MEX,DF,Puebla,18,2003,0.9,44.4,55.6,80.0,701.1,291.1,26.7,27.8,96.0,15.6,20.0,77.8,2.22,4.44,50.0,0.00,0.00,0.00,0.00,0.00,2.22,0.00,0.00,0.00,https://fbref.com/en/players/7aab7dd5/Patrick-Villa,7aab7dd5,Liga MX
572,Dieter Villalpando,MEX,"MF,FW",Atlético,30,1991,11.1,34.8,45.5,76.4,542.3,168.7,18.4,21.5,85.4,12.9,15.8,81.7,2.34,5.14,45.6,0.00,0.14,0.17,-0.14,1.98,4.23,1.26,0.45,5.77,https://fbref.com/en/players/21f4ce6f/Dieter-Villalpando,21f4ce6f,Liga MX
573,Dieter Villalpando,MEX,"MF,FW",Necaxa,30,1991,7.7,32.2,43.4,74.3,601.4,195.7,14.0,16.8,83.7,13.4,17.3,77.4,4.29,6.62,64.7,0.13,0.06,0.12,0.06,1.69,4.03,2.21,0.78,5.84,https://fbref.com/en/players/21f4ce6f/Dieter-Villalpando,21f4ce6f,Liga MX
574,Sergio Villarreal,MEX,DF,Monterrey,22,2000,0.3,20.0,33.3,60.0,190.0,120.0,16.7,23.3,71.4,0.00,3.33,0.0,0.00,3.33,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/f7d7f152/Sergio-Villarreal,f7d7f152,Liga MX
575,Federico Viñas,URU,"FW,MF",América,24,1998,5.9,17.3,25.9,66.7,248.5,52.0,10.5,14.7,71.3,5.42,6.95,78.0,0.85,1.53,55.6,0.17,0.12,0.07,0.05,1.36,1.86,0.68,0.00,2.54,https://fbref.com/en/players/d30c7094/Federico-Vinas,d30c7094,Liga MX
576,Isaías Violante,MEX,"MF,FW",Toluca,18,2003,1.7,32.9,44.1,74.7,528.8,126.5,18.2,20.6,88.6,11.8,14.7,80.0,2.94,7.65,38.5,0.00,0.12,0.00,-0.12,0.59,2.35,1.18,0.00,5.29,https://fbref.com/en/players/bce71c9a/Isaias-Violante,bce71c9a,Liga MX
577,Vitinho,BRA,"FW,MF",Atlético,21,2001,17.0,20.2,27.1,74.4,345.4,96.9,10.1,11.9,85.1,7.76,9.65,80.5,2.00,3.65,54.8,0.00,0.08,0.11,-0.08,1.00,1.59,1.18,0.18,3.24,https://fbref.com/en/players/c0781cf2/Vitinho,c0781cf2,Liga MX
578,Tiago Volpi,BRA,GK,Toluca,31,1990,32.0,27.5,37.0,74.4,895.5,647.5,4.09,4.13,99.2,11.2,11.5,97.3,12.1,21.0,57.7,0.00,0.00,0.00,0.00,0.00,1.16,0.00,0.00,0.03,https://fbref.com/en/players/fba79ac8/Tiago-Volpi,fba79ac8,Liga MX
579,Facundo Waller,URU,"FW,MF",Atlético,25,1997,15.0,19.3,29.9,64.7,375.7,105.9,7.73,9.73,79.5,8.07,11.7,69.1,3.00,6.13,48.9,0.13,0.11,0.09,0.03,1.40,2.47,1.13,0.33,2.93,https://fbref.com/en/players/d3b58aaa/Facundo-Waller,d3b58aaa,Liga MX
580,Facundo Waller,URU,"MF,FW",Puebla,25,1997,9.2,25.2,31.7,79.5,499.2,109.1,12.1,13.8,87.4,8.37,10.9,77.0,4.57,5.54,82.4,0.11,0.08,0.07,0.03,1.09,4.35,0.87,0.22,3.48,https://fbref.com/en/players/d3b58aaa/Facundo-Waller,d3b58aaa,Liga MX
581,Édgar Yoel Bárcenas,PAN,"FW,MF",Mazatlán,28,1993,22.7,25.7,34.1,75.3,431.1,110.4,12.6,14.6,85.8,10.1,12.9,78.5,2.29,4.67,49.1,0.18,0.16,0.16,0.02,1.76,2.29,1.10,0.44,3.52,https://fbref.com/en/players/b39849eb/Edgar-Yoel-Barcenas,b39849eb,Liga MX
582,Paolo Yrizar,MEX,FW,Guadalajara,24,1997,0.2,0.00,5.00,0.0,0.00,0.00,0.00,0.00,,0.00,5.00,0.0,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/856532c0/Paolo-Yrizar,856532c0,Liga MX
583,Ángel Zaldívar,MEX,FW,Atlético,28,1994,7.8,14.4,20.6,69.6,189.9,47.8,7.82,10.1,77.2,4.36,5.90,73.9,0.51,1.15,44.4,0.13,0.12,0.08,0.01,1.54,1.67,0.38,0.00,2.31,https://fbref.com/en/players/296ecfcb/Angel-Zaldivar,296ecfcb,Liga MX
584,Ángel Zaldívar,MEX,FW,Guadalajara,28,1994,8.5,12.7,16.9,75.0,181.8,38.5,7.29,9.41,77.5,3.18,3.76,84.4,1.06,1.41,75.0,0.00,0.09,0.04,-0.09,0.71,0.59,0.59,0.00,1.53,https://fbref.com/en/players/296ecfcb/Angel-Zaldivar,296ecfcb,Liga MX
585,Edgar Zaldívar,MEX,MF,Atlas,25,1996,18.3,34.5,42.1,81.9,629.7,141.4,14.9,17.3,86.1,14.0,16.2,86.2,4.92,6.72,73.2,0.00,0.03,0.04,-0.03,0.60,3.28,0.44,0.05,3.01,https://fbref.com/en/players/9fdcb346/Edgar-Zaldivar,9fdcb346,Liga MX
586,Ángel Zapata,MEX,MF,Monterrey,21,2001,0.0,0,1,0.0,0,0,0,1,0.0,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,https://fbref.com/en/players/5311dbfb/Angel-Zapata,5311dbfb,Liga MX
587,Alejandro Zendejas,USA,"FW,MF",América,24,1998,20.7,35.7,45.6,78.3,582.2,166.5,18.4,20.8,88.2,13.8,16.5,83.9,2.66,5.75,46.2,0.19,0.20,0.25,-0.00,1.30,3.62,2.03,0.29,4.98,https://fbref.com/en/players/d717b80e/Alejandro-Zendejas,d717b80e,Liga MX
588,José Zúñiga,COL,FW,Querétaro,28,1994,10.9,11.0,17.8,61.9,159.8,25.4,6.70,8.72,76.8,3.30,5.41,61.0,0.55,0.83,66.7,0.09,0.04,0.04,0.06,0.92,0.92,0.28,0.09,1.10,https://fbref.com/en/players/af89c75e/Jose-Zuniga,af89c75e,Liga MX
