Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tackles_Tkl,Tackles_TklW,Tackles_Def 3rd,Tackles_Mid 3rd,Tackles_Att 3rd,Challenges_Tkl,Challenges_Att,Challenges_Tkl%,Challenges_Lost,Blocks_Blocks,Blocks_Sh,Blocks_Pass,Int,Tkl+Int,Clr,Err,Player Link_,Player ID_,Competition
97,Juan Brunetta,ARG,"MF,FW",Santos,25,1997,28.1,1.07,0.53,0.28,0.46,0.32,0.46,1.35,34.2,0.89,0.75,0.04,0.71,0.25,1.32,0.39,0.04,https://fbref.com/en/players/d60099bc/Juan-Brunetta,d60099bc,Liga MX
98,Gustavo Cabral,ARG,DF,Pachuca,36,1985,29.8,1.44,0.91,0.77,0.67,0.00,0.67,1.64,40.8,0.97,0.67,0.23,0.44,2.18,3.62,2.72,0.03,https://fbref.com/en/players/92b4a127/Gustavo-Cabral,92b4a127,Liga MX
99,David Cabrera Pujol,MEX,MF,Querétaro,32,1989,0.3,13.3,3.33,0.00,13.3,0.00,6.67,6.67,100.0,0.00,0.00,0.00,0.00,0.00,13.3,0.00,0.00,https://fbref.com/en/players/23f60edd/David-Cabrera-Pujol,23f60edd,Liga MX
100,Sebastián Cáceres,URU,DF,América,22,1999,23.1,1.21,0.74,0.95,0.26,0.00,0.61,0.87,70.0,0.26,1.43,0.82,0.61,1.17,2.38,3.42,0.09,https://fbref.com/en/players/7091c68e/Sebastian-Caceres,7091c68e,Liga MX
101,Jordy Caicedo,ECU,"FW,MF",UANL,24,1997,5.8,1.03,0.86,0.00,0.52,0.52,0.17,0.69,25.0,0.52,0.52,0.00,0.52,0.52,1.55,0.34,0.00,https://fbref.com/en/players/7fcb27d8/Jordy-Caicedo,7fcb27d8,Liga MX
102,José Caicedo,COL,"MF,DF",UNAM,20,2002,11.3,1.59,1.15,0.62,0.88,0.09,1.06,2.04,52.2,0.97,1.24,0.35,0.88,1.24,2.83,2.12,0.00,https://fbref.com/en/players/4b583a34/Jose-Caicedo,4b583a34,Liga MX
103,Cristian Calderón,MEX,"DF,FW",Guadalajara,25,1997,21.2,1.08,0.57,0.61,0.38,0.09,0.66,0.85,77.8,0.19,1.18,0.28,0.90,1.04,2.12,2.45,0.00,https://fbref.com/en/players/8cefbfc1/Cristian-Calderon,8cefbfc1,Liga MX
104,Luis Calzadilla,MEX,MF,Pachuca,22,2000,0.3,6.67,3.33,0.00,3.33,3.33,0.00,0.00,,0.00,6.67,0.00,6.67,0.00,6.67,0.00,0.00,https://fbref.com/en/players/371fbf4a/Luis-Calzadilla,371fbf4a,Liga MX
105,Raúl Camacho,MEX,"FW,MF",Mazatlán,20,2002,0.7,1.43,1.43,0.00,1.43,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,1.43,2.86,1.43,0.00,https://fbref.com/en/players/e946665a/Raul-Camacho,e946665a,Liga MX
106,Joel Campbell,CRC,"MF,FW",León,30,1992,17.3,2.02,1.27,0.75,0.98,0.29,1.04,2.37,43.9,1.33,1.33,0.00,1.33,0.64,2.66,0.23,0.06,https://fbref.com/en/players/895ff3ca/Joel-Campbell,895ff3ca,Liga MX
107,Omar Campos,MEX,DF,Santos,20,2002,32.6,1.81,1.07,1.29,0.43,0.09,0.95,1.60,59.6,0.64,0.98,0.25,0.74,1.20,3.01,2.70,0.03,https://fbref.com/en/players/2a5ee788/Omar-Campos,2a5ee788,Liga MX
108,Alexis Canelo,ARG,FW,Tijuana,30,1992,32.0,1.22,0.81,0.19,0.75,0.28,0.47,0.94,50.0,0.47,0.53,0.09,0.44,0.47,1.69,0.69,0.00,https://fbref.com/en/players/fa828ce6/Alexis-Canelo,fa828ce6,Liga MX
109,Luis Cárdenas,MEX,GK,Monterrey,28,1993,8.5,0.12,0.12,0.12,0.00,0.00,0.12,0.12,100.0,0.00,0.12,0.00,0.12,0.00,0.12,0.47,0.00,https://fbref.com/en/players/a1dea252/Luis-Cardenas,a1dea252,Liga MX
110,Ulises Cardona,MEX,"MF,FW",Necaxa,23,1998,0.7,1.43,1.43,0.00,1.43,0.00,1.43,1.43,100.0,0.00,1.43,0.00,1.43,0.00,1.43,0.00,0.00,https://fbref.com/en/players/b9bfa710/Ulises-Cardona,b9bfa710,Liga MX
111,Rafael Carioca,BRA,MF,UANL,33,1989,21.5,1.72,0.93,0.70,0.79,0.23,0.88,1.72,51.4,0.84,0.65,0.14,0.51,0.56,2.28,0.42,0.05,https://fbref.com/en/players/19ae4d5c/Rafael-Carioca,19ae4d5c,Liga MX
112,Gonzalo Carneiro,URU,FW,Cruz Azul,26,1995,11.1,1.35,0.99,0.09,0.72,0.54,0.54,1.53,35.3,0.99,1.08,0.27,0.81,0.09,1.44,0.81,0.00,https://fbref.com/en/players/88f6ffd1/Gonzalo-Carneiro,88f6ffd1,Liga MX
113,Ramiro Carrera,ARG,"MF,FW",Cruz Azul,28,1993,3.0,2.33,1.33,0.67,1.00,0.67,1.00,2.33,42.9,1.33,1.00,0.00,1.00,0.67,3.00,0.00,0.00,https://fbref.com/en/players/44c271db/Ramiro-Carrera,44c271db,Liga MX
114,Jordan Carrillo,MEX,"MF,DF",Santos,20,2001,1.2,0.83,0.83,0.83,0.00,0.00,0.83,3.33,25.0,2.50,0.00,0.00,0.00,1.67,2.50,0.00,0.00,https://fbref.com/en/players/55f70431/Jordan-Carrillo,55f70431,Liga MX
115,Kevin Castañeda,MEX,MF,Tijuana,22,1999,3.9,1.54,0.51,0.26,1.28,0.00,1.03,2.56,40.0,1.54,0.51,0.26,0.26,1.03,2.56,0.00,0.00,https://fbref.com/en/players/bf453048/Kevin-Castaneda,bf453048,Liga MX
116,Byron Castillo,ECU,DF,León,23,1998,15.7,1.72,1.15,1.02,0.57,0.13,0.83,1.08,76.5,0.25,0.70,0.19,0.51,0.83,2.55,1.59,0.00,https://fbref.com/en/players/7caf162d/Byron-Castillo,7caf162d,Liga MX
117,Fabián Castillo,COL,FW,Tijuana,30,1992,2.4,2.50,2.08,0.83,1.67,0.00,0.42,0.83,50.0,0.42,0.42,0.42,0.00,0.00,2.50,0.42,0.00,https://fbref.com/en/players/99f5d6aa/Fabian-Castillo,99f5d6aa,Liga MX
118,José Castillo Pérez,MEX,DF,Pachuca,20,2001,13.3,2.63,2.18,1.80,0.75,0.08,1.65,2.11,78.6,0.45,0.83,0.15,0.68,1.28,3.91,3.68,0.00,https://fbref.com/en/players/24bf30ba/Jose-Castillo-Perez,24bf30ba,Liga MX
119,Raúl Castillo,MEX,MF,Puebla,20,2001,0.7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,1.43,0.00,1.43,4.29,4.29,0.00,0.00,https://fbref.com/en/players/675d4782/Raul-Castillo,675d4782,Liga MX
120,Lucas Cavallini,CAN,FW,Tijuana,29,1992,8.0,1.25,0.75,0.25,0.50,0.50,0.50,0.88,57.1,0.38,0.38,0.25,0.13,0.13,1.38,1.63,0.00,https://fbref.com/en/players/dd8de641/Lucas-Cavallini,dd8de641,Liga MX
121,Enrique Cedillo,MEX,DF,Mazatlán,26,1996,4.8,2.71,1.67,2.50,0.21,0.00,1.04,1.67,62.5,0.63,0.42,0.42,0.00,2.08,4.79,3.75,0.00,https://fbref.com/en/players/cea8f295/Enrique-Cedillo,cea8f295,Liga MX
122,Julien Celestine,FRA,DF,León,25,1997,3.3,0.91,0.30,0.91,0.00,0.00,0.61,0.91,66.7,0.30,1.52,1.21,0.30,0.30,1.21,4.24,0.00,https://fbref.com/en/players/3dd4379b/Julien-Celestine,3dd4379b,Liga MX
123,Alan Cervantes,MEX,MF,Santos,24,1998,24.2,1.36,0.70,0.54,0.83,0.00,0.37,1.40,26.5,1.03,1.40,0.58,0.83,1.69,3.06,1.12,0.04,https://fbref.com/en/players/7a0c3b15/Alan-Cervantes,7a0c3b15,Liga MX
124,Daniel Cervantes,MEX,DF,Querétaro,32,1990,3.5,1.71,1.14,1.43,0.29,0.00,0.57,0.57,100.0,0.00,1.14,0.57,0.57,2.00,3.71,3.43,0.00,https://fbref.com/en/players/cf7f7a52/Daniel-Cervantes,cf7f7a52,Liga MX
125,Luís Cervantes,MEX,DF,León,21,2001,2.1,0.48,0.48,0.48,0.00,0.00,0.48,1.43,33.3,0.95,1.43,0.00,1.43,0.48,0.95,6.19,0.00,https://fbref.com/en/players/1fd490ef/Luis-Cervantes,1fd490ef,Liga MX
126,Aníbal Chalá,ECU,"DF,MF",Atlas,26,1996,11.3,0.97,0.53,0.18,0.71,0.09,0.09,0.88,10.0,0.80,1.24,0.27,0.97,0.88,1.86,0.88,0.00,https://fbref.com/en/players/84c0768a/Anibal-Chala,84c0768a,Liga MX
127,Diego Chávez Collins,MEX,"FW,MF",FC Juárez,27,1995,2.3,1.30,0.87,1.30,0.00,0.00,0.43,1.74,25.0,1.30,2.17,0.43,1.74,0.43,1.74,1.74,0.00,https://fbref.com/en/players/3e2406b1/Diego-Chavez-Collins,3e2406b1,Liga MX
128,Luis Chávez,MEX,MF,Pachuca,26,1996,31.1,1.70,1.03,0.84,0.71,0.16,0.48,1.51,31.9,1.03,1.25,0.32,0.93,1.83,3.54,1.48,0.06,https://fbref.com/en/players/e50949ea/Luis-Chavez,e50949ea,Liga MX
129,Ricardo Chávez Soto,MEX,DF,Atlético,27,1994,31.2,3.27,1.83,1.99,1.15,0.13,1.76,2.76,64.0,0.99,0.87,0.26,0.61,1.09,4.36,2.92,0.00,https://fbref.com/en/players/2229c165/Ricardo-Chavez-Soto,2229c165,Liga MX
130,Ronaldo Cisneros,MEX,"FW,MF",Guadalajara,25,1997,9.6,0.52,0.42,0.21,0.10,0.21,0.21,0.63,33.3,0.42,0.00,0.00,0.00,0.21,0.73,0.73,0.00,https://fbref.com/en/players/e526c193/Ronaldo-Cisneros,e526c193,Liga MX
131,Josué Colmán,PAR,"MF,FW",Mazatlán,24,1998,11.6,0.60,0.52,0.17,0.34,0.09,0.09,1.03,8.3,0.95,1.03,0.00,1.03,0.26,0.86,0.43,0.00,https://fbref.com/en/players/9603d928/Josue-Colman,9603d928,Liga MX
132,Bryan Colula,MEX,DF,Mazatlán,26,1996,21.5,2.23,1.35,1.26,0.88,0.09,1.26,2.09,60.0,0.84,1.16,0.47,0.70,1.95,4.19,2.56,0.00,https://fbref.com/en/players/4b677ba7/Bryan-Colula,4b677ba7,Liga MX
133,Francisco Contreras,MEX,"DF,MF",Tijuana,23,1999,7.8,2.18,1.28,1.03,0.90,0.26,1.28,1.92,66.7,0.64,1.28,0.38,0.90,2.18,4.36,1.28,0.00,https://fbref.com/en/players/01a27d9e/Francisco-Contreras,01a27d9e,Liga MX
134,José Corona,MEX,GK,Cruz Azul,41,1981,23.0,0.04,0.00,0.04,0.00,0.00,0.04,0.09,50.0,0.04,0.04,0.00,0.04,0.00,0.04,0.22,0.13,https://fbref.com/en/players/e39a7e9c/Jose-Corona,e39a7e9c,Liga MX
135,George Corral,MEX,"DF,MF",Puebla,32,1990,3.0,1.67,1.33,1.33,0.33,0.00,0.67,0.67,100.0,0.00,2.00,1.33,0.67,1.00,2.67,2.33,0.00,https://fbref.com/en/players/09b53eeb/George-Corral,09b53eeb,Liga MX
136,Rogelio Cortéz Pineda,MEX,MF,Necaxa,18,2004,1.6,3.75,3.13,0.63,2.50,0.63,1.88,4.38,42.9,2.50,1.25,0.63,0.63,1.25,5.00,1.88,0.00,https://fbref.com/en/players/656316b4/Rogelio-Cortez-Pineda,656316b4,Liga MX
137,Jordi Cortizo,MEX,"MF,FW",Puebla,26,1996,13.5,2.37,1.33,0.59,1.63,0.15,1.04,2.37,43.8,1.33,0.44,0.00,0.44,0.89,3.26,0.59,0.00,https://fbref.com/en/players/c0986642/Jordi-Cortizo,c0986642,Liga MX
138,Jordi Cortizo,MEX,"MF,FW",Monterrey,26,1996,4.2,2.62,2.38,1.19,1.19,0.24,0.71,2.14,33.3,1.43,0.95,0.00,0.95,0.95,3.57,0.00,0.00,https://fbref.com/en/players/c0986642/Jordi-Cortizo,c0986642,Liga MX
139,Rodolfo Cota,MEX,GK,León,35,1987,34.0,0.09,0.03,0.09,0.00,0.00,0.09,0.18,50.0,0.09,0.06,0.00,0.06,0.00,0.09,0.44,0.00,https://fbref.com/en/players/a4a5868e/Rodolfo-Cota,a4a5868e,Liga MX
140,Aldo Cruz,MEX,DF,Atlético,24,1997,14.5,0.76,0.41,0.41,0.34,0.00,0.34,0.76,45.5,0.41,0.90,0.28,0.62,0.76,1.52,2.83,0.00,https://fbref.com/en/players/398fb976/Aldo-Cruz,398fb976,Liga MX
141,Jürgen Damm,MEX,"FW,MF",América,29,1992,1.0,1.00,0.00,0.00,1.00,0.00,1.00,2.00,50.0,1.00,1.00,1.00,0.00,1.00,2.00,0.00,0.00,https://fbref.com/en/players/bbf8bf7a/Jurgen-Damm,bbf8bf7a,Liga MX
142,Jorge Daniel Hernández,MEX,MF,Querétaro,33,1989,13.9,2.16,1.44,0.86,1.22,0.07,1.29,2.88,45.0,1.58,1.08,0.29,0.79,1.44,3.60,2.09,0.00,https://fbref.com/en/players/da7bbfee/Jorge-Daniel-Hernandez,da7bbfee,Liga MX
143,Juan David Castro,MEX,"MF,FW",Atlético,30,1991,4.0,2.25,1.50,1.50,0.50,0.25,0.75,2.00,37.5,1.25,0.75,0.25,0.50,0.75,3.00,0.75,0.00,https://fbref.com/en/players/d06a7432/Juan-David-Castro,d06a7432,Liga MX
144,José David Ramírez,MEX,DF,León,26,1995,0.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,10.0,0.00,https://fbref.com/en/players/9396692d/Jose-David-Ramirez,9396692d,Liga MX
145,Víctor Dávila,CHI,"FW,MF",León,24,1997,23.4,0.81,0.43,0.17,0.43,0.21,0.30,0.51,58.3,0.21,0.81,0.09,0.73,0.21,1.03,0.56,0.00,https://fbref.com/en/players/aca8043a/Victor-Davila,aca8043a,Liga MX
146,Diego De Buen,MEX,"DF,MF",Puebla,31,1991,33.5,1.85,1.16,1.19,0.54,0.12,0.75,1.55,48.1,0.81,1.43,0.99,0.45,0.84,2.69,3.91,0.03,https://fbref.com/en/players/73bca0c9/Diego-De-Buen,73bca0c9,Liga MX
147,Sergio De los Ríos,MEX,MF,América,19,2003,0.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/f1550173/Sergio-De-los-Rios,f1550173,Liga MX
148,Arturo del Campo,MEX,MF,Toluca,19,2003,0.0,1,1,0,1,0,0,0,,0,0,0,0,0,1,0,0,https://fbref.com/en/players/a1b9fab4/Arturo-del-Campo,a1b9fab4,Liga MX
149,Gustavo Del Prete,ARG,"MF,FW",UNAM,26,1996,22.0,1.05,0.59,0.09,0.59,0.36,0.50,1.27,39.3,0.77,1.09,0.23,0.86,0.36,1.41,0.09,0.00,https://fbref.com/en/players/839ac4ea/Gustavo-Del-Prete,839ac4ea,Liga MX
150,Everardo Del Villar,MEX,DF,Toluca,17,2005,0.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,10.0,10.0,5.00,0.00,https://fbref.com/en/players/18f8c925/Everardo-Del-Villar,18f8c925,Liga MX
151,Arturo Delgado,MEX,GK,UANL,20,2002,0.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/70e6a77e/Arturo-Delgado,70e6a77e,Liga MX
152,Franco Di Santo,ARG,FW,Tijuana,33,1989,8.2,0.24,0.12,0.12,0.00,0.12,0.00,0.37,0.0,0.37,0.73,0.24,0.49,0.61,0.85,1.46,0.00,https://fbref.com/en/players/549c6ba7/Franco-Di-Santo,549c6ba7,Liga MX
153,Lucas Di Yorio,ARG,FW,León,25,1996,28.3,0.67,0.35,0.04,0.18,0.46,0.39,0.92,42.3,0.53,0.88,0.14,0.74,0.25,0.92,0.85,0.04,https://fbref.com/en/players/5c339cf6/Lucas-Di-Yorio,5c339cf6,Liga MX
154,Nicolás Díaz Huincales,CHI,DF,Tijuana,23,1999,29.4,2.89,1.70,1.67,1.16,0.07,1.19,1.94,61.4,0.75,1.60,0.44,1.16,2.38,5.27,4.01,0.03,https://fbref.com/en/players/308990ee/Nicolas-Diaz-Huincales,308990ee,Liga MX
155,Jair Díaz,MEX,DF,Tijuana,23,1998,15.7,3.95,2.36,2.04,1.53,0.38,1.91,3.31,57.7,1.40,0.89,0.25,0.64,1.66,5.61,2.04,0.00,https://fbref.com/en/players/a1a5a22b/Jair-Diaz,a1a5a22b,Liga MX
156,Diogo,BRA,"FW,MF",UNAM,25,1996,18.9,2.17,1.22,0.90,1.16,0.11,1.06,2.33,45.5,1.27,1.06,0.21,0.85,0.58,2.75,0.90,0.05,https://fbref.com/en/players/4e365f70/Diogo,4e365f70,Liga MX
157,Cecilio Domínguez,PAR,"MF,FW",Santos,27,1994,3.0,2.00,1.00,0.67,1.33,0.00,0.67,2.00,33.3,1.33,1.00,0.33,0.67,0.67,2.67,0.67,0.00,https://fbref.com/en/players/3162d667/Cecilio-Dominguez,3162d667,Liga MX
158,Idekel Domínguez,MEX,MF,Atlas,22,2000,0.7,2.86,1.43,0.00,1.43,1.43,1.43,1.43,100.0,0.00,0.00,0.00,0.00,1.43,4.29,0.00,0.00,https://fbref.com/en/players/772b54a0/Idekel-Dominguez,772b54a0,Liga MX
159,Juan Domínguez,MEX,"FW,MF",Necaxa,23,1998,4.3,0.93,0.47,0.00,0.70,0.23,0.47,0.93,50.0,0.47,0.93,0.00,0.93,0.47,1.40,0.47,0.00,https://fbref.com/en/players/ef645a7b/Juan-Dominguez,ef645a7b,Liga MX
160,Julio Domínguez,MEX,DF,Cruz Azul,34,1987,27.4,1.90,1.35,0.99,0.91,0.00,0.88,1.31,66.7,0.44,0.80,0.47,0.33,1.09,2.99,3.21,0.00,https://fbref.com/en/players/99b865b7/Julio-Dominguez,99b865b7,Liga MX
161,Misael Domínguez,MEX,"MF,FW",Tijuana,22,1999,2.2,2.27,0.45,0.45,1.36,0.45,0.91,2.73,33.3,1.82,0.91,0.00,0.91,0.00,2.27,0.91,0.00,https://fbref.com/en/players/691bf9fe/Misael-Dominguez,691bf9fe,Liga MX
162,Dória,BRA,DF,Santos,27,1994,14.1,2.06,1.28,1.21,0.78,0.07,0.78,1.06,73.3,0.28,1.70,0.99,0.71,2.20,4.26,5.89,0.00,https://fbref.com/en/players/d28b4a9d/Doria,d28b4a9d,Liga MX
163,Jonathan dos Santos,MEX,MF,América,32,1990,7.0,5.71,3.57,1.43,3.57,0.71,2.57,4.00,64.3,1.43,2.14,0.71,1.43,1.43,7.14,0.43,0.00,https://fbref.com/en/players/91872dec/Jonathan-dos-Santos,91872dec,Liga MX
164,Rodrigo Dourado,BRA,MF,Atlético,28,1994,24.2,3.14,1.69,1.16,1.82,0.17,1.20,2.40,50.0,1.20,1.86,0.58,1.28,2.44,5.58,1.94,0.04,https://fbref.com/en/players/d7d05a22/Rodrigo-Dourado,d7d05a22,Liga MX
165,Jesús Dueñas,MEX,"MF,FW",FC Juárez,33,1989,25.7,1.01,0.66,0.23,0.62,0.16,0.58,1.40,41.7,0.82,0.62,0.23,0.39,0.47,1.48,0.66,0.00,https://fbref.com/en/players/44267704/Jesus-Duenas,44267704,Liga MX
166,Javier Eduardo López,MEX,"MF,FW",Pachuca,27,1994,12.5,0.96,0.72,0.00,0.64,0.32,0.24,1.60,15.0,1.36,0.48,0.00,0.48,0.08,1.04,0.24,0.00,https://fbref.com/en/players/f851b52f/Javier-Eduardo-Lopez,f851b52f,Liga MX
167,Jorge Eduardo Sánchez,MEX,DF,América,24,1997,3.0,4.00,1.67,2.67,0.33,1.00,2.00,2.67,75.0,0.67,1.00,0.33,0.67,2.00,6.00,1.67,0.00,https://fbref.com/en/players/c8d1c3a5/Jorge-Eduardo-Sanchez,c8d1c3a5,Liga MX
168,Francisco Eduardo Venegas,MEX,"DF,FW",UANL,24,1998,1.2,5.83,4.17,5.00,0.83,0.00,1.67,1.67,100.0,0.00,0.00,0.00,0.00,0.00,5.83,1.67,0.00,https://fbref.com/en/players/4a305362/Francisco-Eduardo-Venegas,4a305362,Liga MX
169,Francisco Eduardo Venegas,MEX,"DF,MF",Mazatlán,24,1998,10.5,1.81,0.86,1.24,0.57,0.00,1.14,2.95,38.7,1.81,1.24,0.38,0.86,1.24,3.05,1.52,0.00,https://fbref.com/en/players/4a305362/Francisco-Eduardo-Venegas,4a305362,Liga MX
170,Alfonso Emilio Sánchez,MEX,"MF,FW",Mazatlán,28,1994,7.2,3.47,1.81,1.81,1.11,0.56,1.25,3.33,37.5,2.08,1.53,0.56,0.97,1.39,4.86,2.50,0.00,https://fbref.com/en/players/c7a1f2c9/Alfonso-Emilio-Sanchez,c7a1f2c9,Liga MX
171,José Enrique Angulo,ECU,FW,Querétaro,27,1995,4.0,1.00,1.00,0.25,0.75,0.00,0.25,0.75,33.3,0.50,0.50,0.00,0.50,0.25,1.25,0.50,0.00,https://fbref.com/en/players/5e4e7cca/Jose-Enrique-Angulo,5e4e7cca,Liga MX
172,Luis Enrique Quiñones,COL,"FW,MF",UANL,31,1991,23.3,3.52,2.06,1.33,1.29,0.90,1.33,2.79,47.7,1.46,1.29,0.04,1.24,0.52,4.03,0.17,0.00,https://fbref.com/en/players/39c52d54/Luis-Enrique-Quinones,39c52d54,Liga MX
173,Carlos Ernesto Cisneros,MEX,"FW,DF",Guadalajara,28,1993,19.2,2.08,1.35,0.99,0.83,0.26,0.73,1.88,38.9,1.15,1.04,0.16,0.89,0.99,3.07,1.30,0.00,https://fbref.com/en/players/29635536/Carlos-Ernesto-Cisneros,29635536,Liga MX
174,Kevin Escamilla,MEX,MF,Querétaro,28,1994,23.1,1.26,0.56,0.56,0.61,0.09,0.61,1.99,30.4,1.39,1.21,0.26,0.95,1.30,2.55,1.95,0.00,https://fbref.com/en/players/deee261c/Kevin-Escamilla,deee261c,Liga MX
175,Juan Escobar,PAR,DF,Cruz Azul,27,1995,26.2,1.64,0.65,1.18,0.38,0.08,0.76,1.30,58.8,0.53,1.03,0.61,0.42,1.91,3.55,3.36,0.00,https://fbref.com/en/players/d48a1284/Juan-Escobar,d48a1284,Liga MX
176,Alonso Escoboza,MEX,"DF,MF",Cruz Azul,29,1993,4.6,1.09,1.09,0.43,0.65,0.00,0.43,1.52,28.6,1.09,0.00,0.00,0.00,1.30,2.39,1.96,0.00,https://fbref.com/en/players/6087c5c7/Alonso-Escoboza,6087c5c7,Liga MX
177,Amaury Escoto,MEX,"FW,MF",Puebla,29,1992,1.6,0.63,0.00,0.00,0.63,0.00,0.63,0.63,100.0,0.00,0.00,0.00,0.00,0.00,0.63,1.25,0.00,https://fbref.com/en/players/7db31ca9/Amaury-Escoto,7db31ca9,Liga MX
178,Michael Estrada,ECU,FW,Cruz Azul,26,1996,9.3,0.86,0.54,0.11,0.65,0.11,0.22,0.65,33.3,0.43,0.65,0.00,0.65,0.11,0.97,1.18,0.00,https://fbref.com/en/players/773f5f12/Michael-Estrada,773f5f12,Liga MX
179,Marco Fabián,MEX,"MF,FW",Mazatlán,33,1989,8.4,1.19,0.60,0.48,0.71,0.00,0.71,1.79,40.0,1.07,1.43,0.24,1.19,0.95,2.14,0.12,0.00,https://fbref.com/en/players/e665a2db/Marco-Fabian,e665a2db,Liga MX
180,Luis Félix,MEX,DF,Tijuana,21,2000,2.3,3.48,2.61,2.61,0.87,0.00,2.61,3.48,75.0,0.87,0.87,0.00,0.87,0.00,3.48,2.17,0.00,https://fbref.com/en/players/b3e8b604/Luis-Felix,b3e8b604,Liga MX
181,Omar Fernández Frasica,COL,"MF,FW",Puebla,29,1993,17.7,0.73,0.56,0.40,0.28,0.06,0.40,0.96,41.2,0.56,0.45,0.00,0.45,0.45,1.19,0.23,0.00,https://fbref.com/en/players/548d8753/Omar-Fernandez-Frasica,548d8753,Liga MX
182,Gabriel Fernández,URU,FW,FC Juárez,28,1994,28.1,0.43,0.25,0.07,0.07,0.28,0.28,0.36,80.0,0.07,0.46,0.14,0.32,0.14,0.57,0.57,0.00,https://fbref.com/en/players/36c5f77b/Gabriel-Fernandez,36c5f77b,Liga MX
183,Leonardo Fernández,URU,"MF,FW",Toluca,23,1998,20.6,0.92,0.53,0.29,0.49,0.15,0.29,0.87,33.3,0.58,0.49,0.05,0.44,0.39,1.31,0.00,0.00,https://fbref.com/en/players/a757be87/Leonardo-Fernandez,a757be87,Liga MX
184,Rafael Fernández,MEX,DF,Querétaro,21,2000,15.6,2.95,1.92,1.79,0.96,0.19,1.79,2.63,68.3,0.83,2.05,1.03,1.03,1.41,4.36,3.08,0.00,https://fbref.com/en/players/49511283/Rafael-Fernandez,49511283,Liga MX
185,Luis Fernando Fuentes,MEX,DF,América,35,1986,19.6,1.79,0.77,1.02,0.66,0.10,0.82,1.53,53.3,0.71,0.82,0.15,0.66,1.07,2.86,2.09,0.00,https://fbref.com/en/players/01099a98/Luis-Fernando-Fuentes,01099a98,Liga MX
186,Luis Fernando León,ECU,DF,Atlético,29,1993,13.8,0.80,0.58,0.58,0.22,0.00,0.58,0.65,88.9,0.07,1.23,1.01,0.22,0.80,1.59,3.99,0.00,https://fbref.com/en/players/69873a5f/Luis-Fernando-Leon,69873a5f,Liga MX
187,Luis Fernando Quintana,MEX,DF,Necaxa,30,1992,0.8,1.25,1.25,1.25,0.00,0.00,1.25,1.25,100.0,0.00,1.25,1.25,0.00,2.50,3.75,0.00,0.00,https://fbref.com/en/players/d49e5666/Luis-Fernando-Quintana,d49e5666,Liga MX
188,Gustavo Ferrareis,BRA,"DF,MF",Puebla,26,1996,26.5,1.58,0.94,0.72,0.75,0.11,0.64,1.81,35.4,1.17,1.13,0.23,0.91,0.98,2.57,1.40,0.00,https://fbref.com/en/players/5188561c/Gustavo-Ferrareis,5188561c,Liga MX
189,Álvaro Fidalgo,ESP,MF,América,25,1997,29.5,2.51,1.56,0.75,1.59,0.17,1.32,2.98,44.3,1.66,1.29,0.20,1.08,0.95,3.46,0.58,0.07,https://fbref.com/en/players/c705cdc4/Alvaro-Fidalgo,c705cdc4,Liga MX
190,Carlos Fierro,MEX,"FW,MF",FC Juárez,28,1994,3.6,0.83,0.28,0.28,0.00,0.56,0.56,2.22,25.0,1.67,0.28,0.00,0.28,0.56,1.39,0.00,0.00,https://fbref.com/en/players/bbd2b6b7/Carlos-Fierro,bbd2b6b7,Liga MX
191,Sebastián Fierro,MEX,MF,UANL,20,2001,1.0,1.00,1.00,1.00,0.00,0.00,1.00,1.00,100.0,0.00,2.00,0.00,2.00,2.00,3.00,1.00,0.00,https://fbref.com/en/players/70565276/Sebastian-Fierro,70565276,Liga MX
192,Abraham Flores,MEX,DF,Tijuana,20,2002,1.5,2.00,1.33,1.33,0.00,0.67,0.67,0.67,100.0,0.00,2.00,0.00,2.00,0.00,2.00,4.00,0.00,https://fbref.com/en/players/32a7f855/Abraham-Flores,32a7f855,Liga MX
193,Edison Flores,PER,MF,Atlas,28,1994,9.1,2.53,1.32,0.66,1.10,0.77,0.99,1.54,64.3,0.55,1.32,0.22,1.10,0.77,3.30,0.99,0.00,https://fbref.com/en/players/ef2c82f8/Edison-Flores,ef2c82f8,Liga MX
194,Fabricio Formiliano,URU,DF,Necaxa,29,1993,11.9,0.84,0.42,0.67,0.17,0.00,0.67,1.18,57.1,0.50,1.34,0.92,0.42,1.76,2.61,4.62,0.00,https://fbref.com/en/players/aa385931/Fabricio-Formiliano,aa385931,Liga MX
