Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Referee,Match Report,Notes
2023-08-14,18:45,Primeira Liga,Matchweek 1,Mon,Home,L,1.0,2.0,Porto,0.5,0.8,38.0,5674.0,André Luis,4-2-3-1,Hélder Malheiro,Match Report,
2023-08-21,20:15,Primeira Liga,Matchweek 2,Mon,Away,D,0.0,0.0,Famalicão,0.9,0.3,65.0,4640.0,André Luis,4-2-3-1,António Nobre,Match Report,
2023-09-03,15:30,Primeira Liga,Matchweek 4,Sun,Away,W,2.0,1.0,Chaves,0.9,0.7,38.0,2406.0,André Luis,4-2-3-1,Hélder Carvalho,Match Report,
2023-09-09,18:00,Primeira Liga,Matchweek 3,Sat,Home,L,2.0,3.0,Braga,1.1,1.3,41.0,2875.0,André Luis,4-2-3-1,Cláudio Ruivo Pereira,Match Report,
2023-09-17,20:30,Primeira Liga,Matchweek 5,Sun,Away,L,0.0,3.0,Sporting CP,0.4,1.9,28.0,36815.0,André Luis,3-4-3,Manuel Oliveira,Match Report,
2023-09-23,15:30,Primeira Liga,Matchweek 6,Sat,Home,W,1.0,0.0,Farense,1.3,0.4,55.0,1695.0,André Luis,4-1-4-1,João António Gonçalves,Match Report,
2023-10-01,20:30,Primeira Liga,Matchweek 7,Sun,Away,W,4.0,0.0,Rio Ave,2.3,1.2,41.0,2695.0,André Luis,4-2-3-1,Carlos Macedo,Match Report,
2023-10-06,20:15,Primeira Liga,Matchweek 8,Fri,Home,D,1.0,1.0,Boavista,0.9,0.6,51.0,2388.0,André Luis,4-2-3-1,David Silva,Match Report,
2023-10-27,20:15,Primeira Liga,Matchweek 9,Fri,Away,W,1.0,0.0,Arouca,0.7,1.6,40.0,1037.0,André Luis,4-2-3-1,Bruno Jose Costa,Match Report,
2023-11-05,15:30,Primeira Liga,Matchweek 10,Sun,Home,W,1.0,0.0,Vitória,1.1,0.5,43.0,4351.0,André Luis,4-2-3-1,Gustavo Correia,Match Report,
2023-11-11,18:00,Primeira Liga,Matchweek 11,Sat,Away,W,1.0,0.0,Estrela,0.9,0.4,44.0,3458.0,André Luis,4-2-3-1,Hélder Carvalho,Match Report,
2023-12-03,18:00,Primeira Liga,Matchweek 12,Sun,Home,D,0.0,0.0,Benfica,0.5,1.3,32.0,5664.0,André Luis,4-2-3-1,Fábio Veríssimo,Match Report,
2023-12-11,20:15,Primeira Liga,Matchweek 13,Mon,Away,D,1.0,1.0,Gil Vicente FC,1.4,1.4,57.0,2382.0,André Luis,4-2-3-1,Hélder Malheiro,Match Report,
2023-12-17,15:30,Primeira Liga,Matchweek 14,Sun,Home,W,5.0,2.0,Portimonense,2.2,1.2,50.0,1453.0,André Luis,4-2-3-1,André Narciso,Match Report,
2023-12-23,15:30,Primeira Liga,Matchweek 15,Sat,Away,D,0.0,0.0,Vizela,0.5,0.2,39.0,4334.0,André Luis,4-2-3-1,Fábio Oliveira Melo,Match Report,
2024-01-08,20:15,Primeira Liga,Matchweek 16,Mon,Home,,,,Casa Pia,,,,,,,,Head-to-Head,
2024-01-13,20:30,Primeira Liga,Matchweek 17,Sat,Away,,,,Estoril,,,,,,,,Head-to-Head,
2024-01-20,20:30,Primeira Liga,Matchweek 18,Sat,Away,,,,Porto,,,,,,,,Head-to-Head,
2024-01-28,,Primeira Liga,Matchweek 19,Sun,Home,,,,Famalicão,,,,,,,,Head-to-Head,
2024-02-04,,Primeira Liga,Matchweek 20,Sun,Away,,,,Braga,,,,,,,,Head-to-Head,
2024-02-11,,Primeira Liga,Matchweek 21,Sun,Home,,,,Chaves,,,,,,,,Head-to-Head,
2024-02-18,,Primeira Liga,Matchweek 22,Sun,Home,,,,Sporting CP,,,,,,,,Head-to-Head,
2024-02-25,,Primeira Liga,Matchweek 23,Sun,Away,,,,Farense,,,,,,,,Head-to-Head,
2024-03-03,,Primeira Liga,Matchweek 24,Sun,Home,,,,Rio Ave,,,,,,,,Head-to-Head,
2024-03-10,,Primeira Liga,Matchweek 25,Sun,Away,,,,Boavista,,,,,,,,Head-to-Head,
2024-03-17,,Primeira Liga,Matchweek 26,Sun,Home,,,,Arouca,,,,,,,,Head-to-Head,
2024-03-30,,Primeira Liga,Matchweek 27,Sat,Away,,,,Vitória,,,,,,,,Head-to-Head,
2024-04-07,,Primeira Liga,Matchweek 28,Sun,Home,,,,Estrela,,,,,,,,Head-to-Head,
2024-04-14,,Primeira Liga,Matchweek 29,Sun,Away,,,,Benfica,,,,,,,,Head-to-Head,
2024-04-21,,Primeira Liga,Matchweek 30,Sun,Home,,,,Gil Vicente FC,,,,,,,,Head-to-Head,
2024-04-28,,Primeira Liga,Matchweek 31,Sun,Away,,,,Portimonense,,,,,,,,Head-to-Head,
2024-05-05,,Primeira Liga,Matchweek 32,Sun,Home,,,,Vizela,,,,,,,,Head-to-Head,
2024-05-12,,Primeira Liga,Matchweek 33,Sun,Away,,,,Casa Pia,,,,,,,,Head-to-Head,
2024-05-19,,Primeira Liga,Matchweek 34,Sun,Home,,,,Estoril,,,,,,,,Head-to-Head,
