Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Referee,Match Report,Notes
2023-07-03,21:00,Liga MX,Apertura 2023 Regular Season,Mon,Away,W,2.0,1.0,León,1.3,2.0,30.0,24120.0,Víctor Guzmán,4-3-3,Oscar Mejia,Match Report,
2023-07-08,19:05,Liga MX,Apertura 2023 Regular Season,Sat,Home,W,3.0,1.0,Atlético,1.3,1.2,54.0,34711.0,Víctor Guzmán,5-4-1,Víctor Cáceres,Match Report,
2023-07-13,22:00,Liga MX,Apertura 2023 Regular Season,Thu,Home,W,2.0,0.0,Necaxa,1.4,0.6,56.0,34418.0,Víctor Guzmán,4-1-4-1,Jesus Lopez,Match Report,
2023-08-18,21:10,Liga MX,Apertura 2023 Regular Season,Fri,Away,D,1.0,1.0,FC Juárez,1.1,1.5,42.0,14976.0,Jesús Sánchez García,4-3-3,Fernando Hernández,Match Report,
2023-08-22,20:00,Liga MX,Apertura 2023 Regular Season,Tue,Home,W,1.0,0.0,Tijuana,2.1,0.1,59.0,27547.0,Víctor Guzmán,4-2-3-1,Adonai Escobedo,Match Report,
2023-08-26,22:05,Liga MX,Apertura 2023 Regular Season,Sat,Away,L,1.0,2.0,Santos,0.9,1.7,52.0,16176.0,Gilberto Sepúlveda,4-2-3-1,Oscar Mejia,Match Report,
2023-09-03,18:05,Liga MX,Apertura 2023 Regular Season,Sun,Home,L,1.0,2.0,Monterrey,0.6,1.3,48.0,37738.0,Gilberto Sepúlveda,4-2-3-1,Óscar Macias,Match Report,
2023-09-16,22:10,Liga MX,Apertura 2023 Regular Season,Sat,Away,L,0.0,4.0,América,0.4,1.3,47.0,62514.0,Jesús Sánchez García,4-3-3,Fernando Guerrero,Match Report,
2023-09-23,20:00,Liga MX,Apertura 2023 Regular Season,Sat,Home,D,0.0,0.0,Pachuca,0.7,0.9,60.0,31370.0,Gilberto Sepúlveda,4-3-3,César Arturo Ramos,Match Report,
2023-09-26,20:05,Liga MX,Apertura 2023 Regular Season,Tue,Home,L,1.0,3.0,Mazatlán,0.5,1.5,50.0,23581.0,Víctor Guzmán,4-2-3-1,Edgar Morales,Match Report,
2023-10-01,18:20,Liga MX,Apertura 2023 Regular Season,Sun,Away,D,1.0,1.0,Toluca,0.7,1.7,29.0,27273.0,Gilberto Sepúlveda,5-3-2,Daniel Quintero,Match Report,
2023-10-07,20:00,Liga MX,Apertura 2023 Regular Season,Sat,Home,W,4.0,1.0,Atlas,2.0,0.6,45.0,38972.0,Víctor Guzmán,4-3-3,Adonai Escobedo,Match Report,
2023-10-20,22:10,Liga MX,Apertura 2023 Regular Season,Fri,Away,W,2.0,0.0,Puebla,1.1,1.5,50.0,29026.0,Víctor Guzmán,4-3-3,Víctor Cáceres,Match Report,
2023-10-28,20:05,Liga MX,Apertura 2023 Regular Season,Sat,Home,L,0.0,4.0,UANL,0.8,1.3,52.0,36801.0,Víctor Guzmán,4-3-3,Fernando Hernández,Match Report,
2023-10-31,19:00,Liga MX,Apertura 2023 Regular Season,Tue,Away,W,2.0,1.0,Querétaro,3.3,2.0,51.0,23204.0,Jesús Sánchez García,4-3-3,César Arturo Ramos,Match Report,
2023-11-04,21:05,Liga MX,Apertura 2023 Regular Season,Sat,Home,W,1.0,0.0,Cruz Azul,1.4,0.9,46.0,36847.0,Gilberto Sepúlveda,4-3-3,Adonai Escobedo,Match Report,
2023-11-11,19:00,Liga MX,Apertura 2023 Regular Season,Sat,Away,L,0.0,1.0,UNAM,1.0,1.1,53.0,46823.0,Víctor Guzmán,4-3-3,Oscar Mejia,Match Report,
2023-11-30,21:05,Liga MX,Apertura — Quarter-finals,Thu,Home,W,1.0,0.0,UNAM,,,50.0,,Fernando Beltrán,4-3-3,Fernando Hernández,Match Report,Leg 1 of 2
