Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Referee,Match Report,Notes
2023-01-29,21:30,Primera Div,Matchweek 1,Sun,Home,W,1,0,Tucumán,1.2,1.7,58,,Guillermo Matías Fernández,4-3-3,Jorge Baliño,Match Report,
2023-02-05,19:15,Primera Div,Matchweek 2,Sun,Home,D,0,0,CC Córdoba,0.7,1.2,73,,Guillermo Matías Fernández,4-3-3,Andrés Merlos,Match Report,
2023-02-11,21:30,Primera Div,Matchweek 3,Sat,Away,L,1,2,Talleres,0.5,1.6,55,,Guillermo Matías Fernández,4-3-3,Darío Herrera,Match Report,
2023-02-19,19:15,Primera Div,Matchweek 4,Sun,Home,W,3,1,Platense,1.3,1.4,61,,Guillermo Matías Fernández,4-2-2-2,Silvio Trucco,Match Report,
2023-02-25,21:30,Primera Div,Matchweek 5,Sat,Away,W,2,1,Vélez Sarsfield,0.9,1.3,35,,Guillermo Matías Fernández,4-4-2,Yael Falcón,Match Report,
2023-03-06,21:00,Primera Div,Matchweek 6,Mon,Home,D,0,0,Defensa y Just,2.2,2.2,59,,Guillermo Matías Fernández,4-3-3,Fernando Espinoza,Match Report,
2023-03-12,21:30,Primera Div,Matchweek 7,Sun,Away,L,0,1,Banfield,1.0,1.4,70,,Guillermo Matías Fernández,4-2-3-1,Hernán Mastrángelo,Match Report,
2023-03-19,19:00,Primera Div,Matchweek 8,Sun,Home,L,2,3,Instituto Atlético Central Córdoba,1.8,1.6,73,,Guillermo Matías Fernández,4-3-3,Jorge Baliño,Match Report,
2023-04-01,15:30,Primera Div,Matchweek 9,Sat,Away,W,3,0,Barracas Central,2.4,0.2,53,,Guillermo Matías Fernández,4-1-4-1,Yael Falcón,Match Report,
2023-04-06,20:00,Libertadores,Group stage,Thu,Away,D,0,0,ve Monagas,0.7,0.5,49,40127.0,Guillermo Matías Fernández,4-3-3,Wilton Sampaio,Match Report,
2023-04-09,21:30,Primera Div,Matchweek 10,Sun,Home,L,1,2,Colón,1.1,0.4,70,,Javier Hernán García,4-3-3,Leandro Rey Hilfer,Match Report,
2023-04-12,17:30,Primera Div,Matchweek 11,Wed,Away,L,0,1,San Lorenzo,0.8,0.7,57,,Guillermo Matías Fernández,3-4-3,Facundo Tello,Match Report,
2023-04-15,19:00,Primera Div,Matchweek 12,Sat,Home,L,0,1,Estudiantes,0.4,0.4,68,,Sergio Romero,4-3-3,Pablo Echavarría,Match Report,
2023-04-18,21:00,Libertadores,Group stage,Tue,Home,W,2,1,co Pereira,0.9,0.6,58,40200.0,Guillermo Matías Fernández,4-3-3,Andrés Matonte,Match Report,
2023-04-23,15:30,Primera Div,Matchweek 13,Sun,Away,D,2,2,Rosario Cent,0.9,0.8,70,,Guillermo Matías Fernández,4-3-3,Ariel Penel,Match Report,
2023-04-29,21:30,Primera Div,Matchweek 14,Sat,Home,W,3,1,Racing Club,0.9,0.5,37,,Guillermo Matías Fernández,5-4-1,Andrés Merlos,Match Report,
2023-05-03,20:00,Libertadores,Group stage,Wed,Away,W,2,0,cl Colo-Colo,1.6,0.7,48,,Guillermo Matías Fernández,4-1-4-1,Raphael Claus,Match Report,
