,id,eventId,minute,second,teamId,x,y,expandedMinute,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,playerId,endX,endY,relatedEventId,relatedPlayerId,goalMouthZ,goalMouthY,isShot,blockedX,blockedY,cardType,isGoal,eventType,match_period
10,2592370993.0,8,0,50.0,1230,59.5,95.9,0,Successful,[],[93],False,397506.0,,,,,,,,,,,,BallRecovery,FirstHalf
11,2592371017.0,9,0,52.0,1230,62.5,98.3,0,Unsuccessful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}]","[91, 69]",True,397506.0,,,,,,,,,,,,BallTouch,FirstHalf
12,2592371085.0,11,0,56.0,1232,28.4,0.0,0,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '17.0'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '4.1'}, {'type': {'value': 107, 'displayName': 'ThrowIn'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '44.2'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.23'}]","[91, 212, 36, 37, 216]",True,280413.0,44.2,4.1,,,,,,,,,,Pass,FirstHalf
13,2592371089.0,12,1,1.0,1232,46.5,5.0,1,Successful,"[{'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '11'}, {'type': {'value': 13, 'displayName': 'Foul'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 286, 'displayName': 'Offensive'}}]","[91, 63]",True,284602.0,,,,,,,,,,,,Foul,FirstHalf
14,2592371101.0,11,1,1.0,1230,53.5,95.0,1,Unsuccessful,"[{'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '12'}, {'type': {'value': 13, 'displayName': 'Foul'}}, {'type': {'value': 285, 'displayName': 'Defensive'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}]",[64],False,397506.0,,,,,,,,,,,,Foul,FirstHalf
15,2592371177.0,13,1,12.0,1232,40.7,1.9,1,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '12.6'}, {'type': {'value': 5, 'displayName': 'FreekickTaken'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '34.6'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '9.7'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '2.29'}]","[91, 117, 30, 132, 35, 37, 216, 218]",True,280413.0,34.6,12.6,,,,,,,,,,Pass,FirstHalf
16,2592371201.0,14,1,14.0,1232,33.7,13.2,1,Successful,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '17.1'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '27.8'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.94'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '36.6'}]","[91, 117, 30, 35, 37, 215, 218]",True,373523.0,27.8,36.6,,,,,,,,,,Pass,FirstHalf
17,2592371213.0,15,1,17.0,1232,24.8,41.0,1,Successful,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '27.5'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '58.1'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.33'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '12.0'}]","[91, 117, 30, 36, 37, 215, 218]",True,397585.0,27.5,58.1,,,,,,,,,,Pass,FirstHalf
18,2592371245.0,16,1,20.0,1232,29.9,54.0,1,Successful,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '21.3'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '22.2'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '29.2'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.68'}]","[91, 117, 30, 35, 38, 215, 218]",True,13551.0,29.2,21.3,,,,,,,,,,Pass,FirstHalf
19,2592371313.0,17,1,24.0,1232,31.8,22.4,1,Successful,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '59.7'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '26.3'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.79'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '26.0'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[91, 117, 30, 35, 37, 215, 218]",True,373523.0,26.3,59.7,,,,,,,,,,Pass,FirstHalf
20,2592371353.0,18,1,31.0,1232,37.6,73.6,1,Successful,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '36.6'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.68'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '27.6'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '31.3'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[91, 117, 30, 35, 38, 216, 218]",True,13551.0,36.6,27.6,,,,,,,,,,Pass,FirstHalf
21,2592371373.0,19,1,36.0,1232,41.0,28.0,1,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '36.1'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '31.8'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '11.1'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '2.62'}]","[91, 117, 30, 35, 37, 215, 218]",True,373523.0,31.8,36.1,,,,,,,,,,Pass,FirstHalf
22,2592371395.0,20,1,39.0,1232,34.4,31.3,1,Successful,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '18.0'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.48'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '46.3'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '12.2'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[91, 117, 30, 36, 38, 216, 218]",True,443546.0,46.3,12.2,,,,,,,,,,Pass,FirstHalf
23,2592371425.0,21,1,42.0,1232,44.0,13.1,1,Successful,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '49.0'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '25.5'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '9.9'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.01'}]","[91, 117, 30, 36, 37, 216, 218]",True,373523.0,49.0,25.5,,,,,,,,,,Pass,FirstHalf
24,2592371445.0,13,1,45.0,1230,37.6,74.8,1,Unsuccessful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 285, 'displayName': 'Defensive'}}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '22'}]",[55],False,397851.0,,,,,,,,,,,,Challenge,FirstHalf
25,2592371427.0,22,1,45.0,1232,62.4,25.2,1,Successful,"[{'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '13'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 286, 'displayName': 'Offensive'}}]","[91, 54]",True,397585.0,,,,,,,,,,,,TakeOn,FirstHalf
26,2592371431.0,23,1,46.0,1232,60.5,29.2,1,Successful,"[{'type': {'value': 286, 'displayName': 'Offensive'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '12'}]","[91, 70]",True,397585.0,,,,,,,,,,,,Dispossessed,FirstHalf
27,2592371441.0,12,1,46.0,1230,39.5,70.8,1,Successful,"[{'type': {'value': 285, 'displayName': 'Defensive'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '23'}]","[91, 143]",True,101698.0,,,,,,,,,,,,Tackle,FirstHalf
28,2592371471.0,15,1,47.0,1230,34.9,73.4,1,Successful,[],[93],False,115098.0,,,,,,,,,,,,BallRecovery,FirstHalf
29,2592371449.0,14,1,47.0,1230,33.8,65.8,1,Successful,"[{'type': {'value': 286, 'displayName': 'Offensive'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '24'}]","[91, 70]",True,115098.0,,,,,,,,,,,,Dispossessed,FirstHalf
30,2592371439.0,24,1,47.0,1232,66.2,34.2,1,Unsuccessful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 285, 'displayName': 'Defensive'}}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '14'}]","[91, 142]",True,284602.0,,,,,,,,,,,,Tackle,FirstHalf
31,2592376405.0,97,1,50.0,1230,33.2,53.4,1,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]",[91],True,115098.0,,,,,,,,,,,,BallTouch,FirstHalf
32,2592371481.0,16,1,52.0,1230,31.9,36.7,1,Unsuccessful,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '62.0'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.58'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '56.9'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '31.4'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}]","[91, 120, 29, 36, 37, 216, 218]",True,243276.0,56.9,62.0,,,,,,,,,,Pass,FirstHalf
33,2592371485.0,25,1,53.0,1232,36.2,31.2,1,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[91, 101, 56]",True,373523.0,,,,,,,,,,,,Interception,FirstHalf
34,2592371499.0,26,1,55.0,1232,39.9,18.5,1,Successful,[],[93],False,280413.0,,,,,,,,,,,,BallRecovery,FirstHalf
35,2592371523.0,27,1,57.0,1232,48.9,25.0,1,Successful,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '5.0'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '44.6'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '2.72'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '28.0'}]","[91, 117, 30, 35, 37, 216, 218]",True,280413.0,44.6,28.0,,,,,,,,,,Pass,FirstHalf
36,2592371529.0,28,2,0.0,1232,53.5,24.7,2,Unsuccessful,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.82'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '59.8'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '19.8'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '7.4'}]","[91, 120, 29, 36, 38, 216, 218]",True,443546.0,59.8,19.8,,,,,,,,,,Pass,FirstHalf
37,2592371525.0,17,2,0.0,1230,41.1,77.8,2,Successful,[],[93],False,397506.0,,,,,,,,,,,,BallRecovery,FirstHalf
38,2592371589.0,18,2,1.0,1230,40.4,83.5,2,Successful,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '9.1'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '48.3'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.85'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '77.9'}]","[91, 117, 30, 36, 38, 216, 218]",True,397506.0,48.3,77.9,,,,,,,,,,Pass,FirstHalf
39,2592371599.0,19,2,8.0,1230,66.8,79.6,2,Unsuccessful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 286, 'displayName': 'Offensive'}}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '30'}]","[91, 53]",True,397851.0,,,,,,,,,,,,TakeOn,FirstHalf
40,2592371607.0,30,2,8.0,1232,33.2,20.4,2,Unsuccessful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 285, 'displayName': 'Defensive'}}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '19'}]","[91, 142]",True,409247.0,,,,,,,,,,,,Tackle,FirstHalf
41,2592371629.0,20,2,10.0,1230,65.6,79.9,2,Unsuccessful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}]","[91, 69]",True,397851.0,,,,,,,,,,,,BallTouch,FirstHalf
42,2592371619.0,31,2,12.0,1232,25.4,31.5,2,Successful,[],[93],False,373523.0,,,,,,,,,,,,BallRecovery,FirstHalf
43,2592371649.0,32,2,12.0,1232,25.4,31.5,2,Successful,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '33.7'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '9.5'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.41'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '37.0'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[91, 117, 30, 36, 37, 216, 218]",True,373523.0,33.7,37.0,,,,,,,,,,Pass,FirstHalf
44,2592371689.0,33,2,19.0,1232,32.3,37.0,2,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '52.1'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '16.7'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '19.3'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '2.58'}]","[91, 117, 30, 35, 37, 215, 218]",True,397899.0,16.7,52.1,,,,,,,,,,Pass,FirstHalf
45,2592371713.0,34,2,20.0,1232,15.4,52.1,2,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '36.8'}, {'type': {'value': 1, 'displayName': 'Longball'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '31.9'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '4.3'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.20'}, {'type': {'value': 155, 'displayName': 'Chipped'}}]","[91, 117, 124, 127, 36, 38, 215, 218]",True,13551.0,31.9,4.3,,,,,,,,,,Pass,FirstHalf
46,2592371733.0,35,2,24.0,1232,34.9,5.8,2,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '9.7'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '43.2'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.46'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '12.2'}]","[91, 117, 30, 36, 37, 216, 218]",True,280413.0,43.2,12.2,,,,,,,,,,Pass,FirstHalf
47,2592371751.0,36,2,26.0,1232,40.1,14.0,2,Successful,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '12.7'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '28.5'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '3.43'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '8.6'}]","[91, 117, 30, 35, 38, 215, 218]",True,409247.0,28.5,8.6,,,,,,,,,,Pass,FirstHalf
48,2592371765.0,37,2,28.0,1232,28.7,8.6,2,Successful,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '14.5'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '21.6'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '31.5'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '2.33'}]","[91, 117, 30, 35, 37, 215, 218]",True,397585.0,14.5,31.5,,,,,,,,,,Pass,FirstHalf
49,2592371817.0,38,2,30.0,1232,14.5,31.5,2,Successful,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '62.3'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '21.5'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.34'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '19.2'}]","[91, 117, 30, 36, 37, 215, 218]",True,373523.0,19.2,62.3,,,,,,,,,,Pass,FirstHalf
50,2592371837.0,39,2,34.0,1232,24.3,55.8,2,Successful,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '31.6'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.60'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '46.6'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '9.9'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[91, 117, 30, 36, 38, 215, 218]",True,13551.0,31.6,46.6,,,,,,,,,,Pass,FirstHalf
51,2592371857.0,40,2,36.0,1232,33.6,41.9,2,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '29.7'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '34.1'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '8.3'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.78'}]","[91, 117, 30, 36, 38, 216, 218]",True,443546.0,34.1,29.7,,,,,,,,,,Pass,FirstHalf
52,2592371891.0,41,2,39.0,1232,39.7,27.9,2,Successful,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '25.8'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.49'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '1.0'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '57.0'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}]","[91, 119, 117, 30, 36, 38, 216, 218]",True,397585.0,57.0,1.0,,,,,,,,,,Pass,FirstHalf
53,2592371923.0,42,2,44.0,1232,64.8,6.2,2,Successful,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.45'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '66.7'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '31.0'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '17.0'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}]","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,321846.0,66.7,31.0,,,,,,,,,,Pass,FirstHalf
54,2592371937.0,43,2,48.0,1232,66.7,31.0,2,Unsuccessful,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '27.1'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '41.8'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.27'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '91.5'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}]","[91, 120, 29, 36, 37, 217, 218]",True,280413.0,91.5,41.8,,,,,,,,,,Pass,FirstHalf
55,2592371919.0,21,2,49.0,1230,8.5,49.1,2,Successful,[],[93],False,74554.0,,,,,,,,,,,,KeeperPickup,FirstHalf
56,2592372055.0,22,3,5.0,1230,8.5,49.3,3,Successful,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '22.9'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '17.3'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 123, 'displayName': 'KeeperThrow'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '18.5'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.13'}]","[91, 36, 38, 215, 218]",True,74554.0,17.3,18.5,,,,,,,,,,Pass,FirstHalf
57,2592372071.0,23,3,7.0,1230,21.1,18.3,3,Successful,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '41.0'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '20.6'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '2.29'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '8.1'}]","[91, 117, 30, 35, 37, 215, 218]",True,317749.0,8.1,41.0,,,,,,,,,,Pass,FirstHalf
58,2592372089.0,24,3,11.0,1230,10.2,46.4,3,Successful,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '15.9'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '21.8'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '77.2'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.29'}]","[91, 117, 30, 36, 37, 215, 218]",True,74554.0,15.9,77.2,,,,,,,,,,Pass,FirstHalf
59,2592372093.0,25,3,14.0,1230,16.2,76.6,3,Successful,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '17.4'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '54.9'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.16'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '7.5'}]","[91, 117, 30, 35, 38, 215, 218]",True,397839.0,7.5,54.9,,,,,,,,,,Pass,FirstHalf
