Rk,Player,Nation,Pos,Squad,Age,Born,Playing Time_MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Expected_xG,Expected_npxG,Expected_xAG,Expected_npxG+xAG,Progression_PrgC,Progression_PrgP,Progression_PrgR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,Per 90 Minutes_xG,Per 90 Minutes_xAG,Per 90 Minutes_xG+xAG,Per 90 Minutes_npxG,Per 90 Minutes_npxG+xAG,Player Link_,Player ID_,Competition
72,Alexandre Bonnet,FRA,MF,Quevilly-Rouen,37-083,1986,9,3,278,3.1,0.00,0.00,0.00,0.00,0.00,0.00,0.32,0.00,0.06,0.06,0.03,0.10,3.23,6.13,7.42,0.00,0.00,0.00,0.00,0.00,0.07,0.04,0.10,0.07,0.10,https://fbref.com/en/players/350188c1/Alexandre-Bonnet,350188c1,Ligue 2
73,Ugo Bonnet,FRA,FW,Valenciennes,30-113,1993,14,7,672,7.5,0.00,0.13,0.13,0.00,0.00,0.00,0.27,0.00,0.15,0.15,0.08,0.23,0.40,0.93,7.07,0.00,0.13,0.13,0.00,0.13,0.15,0.08,0.22,0.15,0.22,https://fbref.com/en/players/edfe36a7/Ugo-Bonnet,edfe36a7,Ligue 2
74,Kayne Bonnevie,FRA,GK,Quevilly-Rouen,22-170,2001,2,2,180,2.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/0df854bb/Kayne-Bonnevie,0df854bb,Ligue 2
75,Alexy Bosetti,FRA,MF,Annecy,30-260,1993,3,3,149,1.7,0.59,0.00,0.59,0.00,0.59,0.59,0.59,0.00,0.53,0.06,0.06,0.12,0.00,4.71,3.53,0.60,0.00,0.60,0.00,0.00,0.53,0.07,0.60,0.05,0.13,https://fbref.com/en/players/48d960c3/Alexy-Bosetti,48d960c3,Ligue 2
76,Kenji-Van Boto,MAD,DF,Pau FC,27-307,1996,15,12,1091,12.1,0.00,0.25,0.25,0.00,0.00,0.00,0.08,0.00,0.00,0.00,0.12,0.12,2.73,4.96,4.63,0.00,0.25,0.25,0.00,0.25,0.00,0.12,0.12,0.00,0.12,https://fbref.com/en/players/c03b7266/Kenji-Van-Boto,c03b7266,Ligue 2
77,Zacharie Boucher,FRA,GK,Bastia,31-307,1992,2,2,180,2.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/249cdcff/Zacharie-Boucher,249cdcff,Ligue 2
78,Benjamin Bouchouari,MAR,MF,Saint-Étienne,22-056,2001,17,16,1277,14.2,0.00,0.00,0.00,0.00,0.00,0.00,0.42,0.00,0.08,0.08,0.05,0.13,2.96,8.59,3.38,0.00,0.00,0.00,0.00,0.00,0.08,0.05,0.13,0.08,0.13,https://fbref.com/en/players/599f9013/Benjamin-Bouchouari,599f9013,Ligue 2
79,Sofiane Boudraa,FRA,"FW,MF",Valenciennes,20-192,2003,7,2,269,3.0,0.00,0.00,0.00,0.00,0.00,0.00,0.33,0.00,0.13,0.13,0.03,0.17,2.33,4.00,6.67,0.00,0.00,0.00,0.00,0.00,0.12,0.04,0.16,0.12,0.16,https://fbref.com/en/players/fa67443c/Sofiane-Boudraa,fa67443c,Ligue 2
80,Ismael Bouneb,FRA,MF,Valenciennes,17-215,2006,1,0,31,0.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,https://fbref.com/en/players/9921f617/Ismael-Bouneb,9921f617,Ligue 2
81,Ismaëlben Boura,FRA,DF,Troyes,23-147,2000,16,13,1189,13.2,0.00,0.08,0.08,0.00,0.00,0.00,0.53,0.00,0.01,0.01,0.05,0.05,2.20,3.03,1.74,0.00,0.08,0.08,0.00,0.08,0.01,0.04,0.05,0.01,0.05,https://fbref.com/en/players/62e02107/Ismaelben-Boura,62e02107,Ligue 2
82,Khalid Boutaïb,MAR,FW,Pau FC,36-259,1987,17,12,1124,12.5,0.40,0.08,0.48,0.40,0.00,0.00,0.00,0.08,0.27,0.27,0.07,0.34,0.64,4.24,5.76,0.40,0.08,0.48,0.40,0.48,0.27,0.07,0.34,0.27,0.34,https://fbref.com/en/players/6074b849/Khalid-Boutaib,6074b849,Ligue 2
83,Aymen Boutoutaou,FRA,"MF,FW",Valenciennes,22-324,2001,17,16,1253,13.9,0.22,0.07,0.29,0.14,0.07,0.07,0.07,0.00,0.24,0.19,0.19,0.37,3.38,5.04,6.91,0.22,0.07,0.29,0.14,0.22,0.24,0.19,0.43,0.19,0.37,https://fbref.com/en/players/b5339db2/Aymen-Boutoutaou,b5339db2,Ligue 2
84,Frank Boya,CMR,"MF,DF",Amiens,27-191,1996,13,6,669,7.4,0.00,0.00,0.00,0.00,0.00,0.00,0.41,0.00,0.16,0.16,0.00,0.16,0.54,4.32,0.68,0.00,0.00,0.00,0.00,0.00,0.16,0.00,0.16,0.16,0.16,https://fbref.com/en/players/957e00ad/Frank-Boya,957e00ad,Ligue 2
85,Bilal Brahimi,FRA,"FW,MF",Caen,23-286,2000,11,10,825,9.2,0.11,0.00,0.11,0.11,0.00,0.00,0.33,0.00,0.14,0.14,0.12,0.26,3.37,6.85,6.74,0.11,0.00,0.11,0.11,0.11,0.14,0.12,0.26,0.14,0.26,https://fbref.com/en/players/ff2ae8b5/Bilal-Brahimi,ff2ae8b5,Ligue 2
86,Anthony Briançon,FRA,DF,Saint-Étienne,29-041,1994,18,17,1479,16.4,0.00,0.00,0.00,0.00,0.00,0.00,0.30,0.00,0.04,0.04,0.00,0.05,0.18,2.93,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.05,0.05,0.05,https://fbref.com/en/players/16324e1d/Anthony-Briancon,16324e1d,Ligue 2
87,Andreas Bruus,DEN,FW,Troyes,24-357,1999,7,0,162,1.8,0.00,0.56,0.56,0.00,0.00,0.00,0.00,0.00,0.06,0.06,0.11,0.11,2.22,2.22,6.67,0.00,0.56,0.56,0.00,0.56,0.03,0.09,0.12,0.03,0.12,https://fbref.com/en/players/b088d5d3/Andreas-Bruus,b088d5d3,Ligue 2
88,Lucas Buadés,FRA,"DF,MF",Rodez Aveyron,26-011,1997,19,12,1172,13.0,0.15,0.31,0.46,0.15,0.00,0.00,0.00,0.00,0.10,0.10,0.12,0.22,2.77,4.54,9.08,0.15,0.31,0.46,0.15,0.46,0.10,0.12,0.22,0.10,0.22,https://fbref.com/en/players/f9921b7f/Lucas-Buades,f9921b7f,Ligue 2
89,Jonathan Buatu Mananga,ANG,DF,Valenciennes,30-103,1993,16,16,1401,15.6,0.06,0.00,0.06,0.06,0.00,0.00,0.19,0.00,0.05,0.05,0.01,0.06,0.51,2.69,0.13,0.06,0.00,0.06,0.06,0.06,0.05,0.01,0.06,0.05,0.06,https://fbref.com/en/players/39d8474f/Jonathan-Buatu-Mananga,39d8474f,Ligue 2
90,Nathan Buayi Kiala,FRA,"MF,DF",Auxerre,19-313,2004,4,0,34,0.4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.0,7.50,2.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/b603f46f/Nathan-Buayi-Kiala,b603f46f,Ligue 2
91,Warren Caddy,MAD,MF,Paris FC,26-274,1997,2,0,20,0.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.0,20.0,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.07,0.00,0.07,https://fbref.com/en/players/7e28a811/Warren-Caddy,7e28a811,Ligue 2
92,Warren Caddy,MAD,FW,Annecy,26-274,1997,10,7,610,6.8,0.59,0.00,0.59,0.29,0.29,0.29,0.15,0.00,0.38,0.15,0.04,0.21,0.59,1.32,6.91,0.59,0.00,0.59,0.30,0.30,0.39,0.05,0.43,0.15,0.20,https://fbref.com/en/players/7e28a811/Warren-Caddy,7e28a811,Ligue 2
93,Noah Cadiou,FRA,MF,Quevilly-Rouen,25-074,1998,16,14,1165,12.9,0.00,0.16,0.16,0.00,0.00,0.00,0.16,0.00,0.06,0.06,0.12,0.19,1.55,7.83,2.25,0.00,0.15,0.15,0.00,0.15,0.06,0.13,0.19,0.06,0.19,https://fbref.com/en/players/696644d0/Noah-Cadiou,696644d0,Ligue 2
94,Mathieu Cafaro,FRA,"FW,MF",Saint-Étienne,26-289,1997,17,15,1267,14.1,0.21,0.28,0.50,0.21,0.00,0.00,0.07,0.00,0.16,0.16,0.32,0.48,4.11,3.05,9.01,0.21,0.28,0.50,0.21,0.50,0.16,0.32,0.47,0.16,0.47,https://fbref.com/en/players/2a657da0/Mathieu-Cafaro,2a657da0,Ligue 2
95,Thomas Callens,FRA,GK,Annecy,25-124,1998,2,1,104,1.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/be90e307/Thomas-Callens,be90e307,Ligue 2
96,Adama Camara,FRA,MF,Paris FC,27-082,1996,17,10,989,11.0,0.00,0.00,0.00,0.00,0.00,0.00,0.09,0.00,0.12,0.12,0.05,0.17,1.09,6.64,2.91,0.00,0.00,0.00,0.00,0.00,0.12,0.05,0.17,0.12,0.17,https://fbref.com/en/players/1fce7c69/Adama-Camara,1fce7c69,Ligue 2
97,Mamadou Camara,FRA,"MF,FW",Quevilly-Rouen,22-335,2001,17,8,728,8.1,0.25,0.25,0.49,0.25,0.00,0.00,0.25,0.00,0.12,0.12,0.35,0.47,3.58,3.58,10.4,0.25,0.25,0.49,0.25,0.49,0.12,0.35,0.47,0.12,0.47,https://fbref.com/en/players/316e70c7/Mamadou-Camara,316e70c7,Ligue 2
98,Ousmane Camara,GUI,FW,Auxerre,22-066,2001,8,2,238,2.6,0.77,0.38,1.15,0.77,0.00,0.00,0.38,0.00,0.77,0.77,0.35,1.08,1.54,3.46,6.54,0.76,0.38,1.13,0.76,1.13,0.75,0.33,1.08,0.75,1.08,https://fbref.com/en/players/5a6b06cd/Ousmane-Camara,5a6b06cd,Ligue 2
99,Ousmane Camara,FRA,DF,Angers,20-308,2003,1,0,45,0.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/7d3dfdfd/Ousmane-Camara,7d3dfdfd,Ligue 2
100,Thibault Campanini,FRA,DF,Ajaccio,25-165,1998,3,3,247,2.7,0.00,0.00,0.00,0.00,0.00,0.00,0.37,0.00,0.00,0.00,0.15,0.15,1.48,2.22,0.37,0.00,0.00,0.00,0.00,0.00,0.00,0.13,0.13,0.00,0.13,https://fbref.com/en/players/cd83baf7/Thibault-Campanini,cd83baf7,Ligue 2
101,Pierrick Capelle,FRA,MF,Angers,36-268,1987,18,17,1474,16.4,0.18,0.06,0.24,0.18,0.00,0.00,0.24,0.00,0.08,0.08,0.04,0.12,1.04,4.70,2.01,0.18,0.06,0.24,0.18,0.24,0.08,0.04,0.12,0.08,0.12,https://fbref.com/en/players/79b2399c/Pierrick-Capelle,79b2399c,Ligue 2
102,Andy Carroll,ENG,FW,Amiens,35-002,1989,15,7,787,8.7,0.34,0.11,0.46,0.34,0.00,0.00,0.11,0.00,0.13,0.13,0.15,0.26,0.11,2.07,5.98,0.34,0.11,0.46,0.34,0.46,0.14,0.16,0.30,0.14,0.30,https://fbref.com/en/players/b581987a/Andy-Carroll,b581987a,Ligue 2
103,Yohan Cassubie,FRA,MF,Bordeaux,23-082,2000,9,8,614,6.8,0.00,0.00,0.00,0.00,0.00,0.00,0.29,0.00,0.01,0.01,0.03,0.04,0.88,5.00,1.62,0.00,0.00,0.00,0.00,0.00,0.01,0.03,0.04,0.01,0.04,https://fbref.com/en/players/3a01dd89/Yohan-Cassubie,3a01dd89,Ligue 2
104,Julien Celestine,FRA,DF,US Concarneau,26-168,1997,14,14,1260,14.0,0.00,0.00,0.00,0.00,0.00,0.00,0.14,0.00,0.08,0.08,0.01,0.09,0.14,3.21,0.21,0.00,0.00,0.00,0.00,0.00,0.08,0.02,0.10,0.08,0.10,https://fbref.com/en/players/3dd4379b/Julien-Celestine,3dd4379b,Ligue 2
105,Noa Cervantés,ALG,FW,Troyes,20-267,2003,2,0,11,0.1,0.00,0.00,0.00,0.00,0.00,0.00,10.0,0.00,3.00,3.00,0.00,3.00,0.00,0.00,30.0,0.00,0.00,0.00,0.00,0.00,2.64,0.00,2.64,2.64,2.64,https://fbref.com/en/players/961e9e78/Noa-Cervantes,961e9e78,Ligue 2
106,Nassim Chadli,FRA,"MF,FW",US Concarneau,22-164,2001,17,14,1225,13.6,0.22,0.07,0.29,0.22,0.00,0.00,0.22,0.00,0.20,0.20,0.08,0.28,4.56,3.46,7.72,0.22,0.07,0.29,0.22,0.29,0.22,0.09,0.30,0.22,0.30,https://fbref.com/en/players/5c61496e/Nassim-Chadli,5c61496e,Ligue 2
107,Mehdi Chahiri,MAR,"FW,MF",Pau FC,27-167,1996,10,6,481,5.3,0.00,0.00,0.00,0.00,0.00,0.00,0.38,0.00,0.09,0.09,0.21,0.30,2.45,4.91,9.06,0.00,0.00,0.00,0.00,0.00,0.10,0.20,0.29,0.10,0.29,https://fbref.com/en/players/1787195f/Mehdi-Chahiri,1787195f,Ligue 2
108,Dylan Chambost,FRA,"MF,FW",Saint-Étienne,26-142,1997,14,8,668,7.4,0.41,0.14,0.54,0.41,0.00,0.00,0.27,0.00,0.28,0.28,0.14,0.41,2.03,6.62,9.19,0.40,0.13,0.54,0.40,0.54,0.28,0.13,0.41,0.28,0.41,https://fbref.com/en/players/dbde4959/Dylan-Chambost,dbde4959,Ligue 2
109,Maxime Chanot,LUX,DF,Ajaccio,34-048,1989,13,13,1124,12.5,0.00,0.16,0.16,0.00,0.00,0.00,0.48,0.08,0.04,0.04,0.02,0.06,0.16,2.24,0.24,0.00,0.16,0.16,0.00,0.16,0.04,0.02,0.05,0.04,0.05,https://fbref.com/en/players/ca366055/Maxime-Chanot,ca366055,Ligue 2
110,Gaëtan Charbonnier,FRA,"FW,MF",Saint-Étienne,35-012,1988,18,6,692,7.7,0.13,0.00,0.13,0.13,0.00,0.13,0.00,0.00,0.38,0.27,0.18,0.45,0.26,2.73,7.40,0.13,0.00,0.13,0.13,0.13,0.38,0.18,0.56,0.27,0.45,https://fbref.com/en/players/18ebca4b/Gaetan-Charbonnier,18ebca4b,Ligue 2
111,Xavier Chavalerin,FRA,MF,Troyes,32-307,1991,14,13,1188,13.2,0.15,0.08,0.23,0.15,0.00,0.00,0.30,0.00,0.08,0.08,0.07,0.14,0.38,4.39,2.65,0.15,0.08,0.23,0.15,0.23,0.08,0.07,0.15,0.08,0.15,https://fbref.com/en/players/279ddf6a/Xavier-Chavalerin,279ddf6a,Ligue 2
112,Ivane Chegra,FRA,"MF,FW",Ajaccio,19-311,2004,7,1,175,1.9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.58,3.16,6.32,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01,https://fbref.com/en/players/1237c049/Ivane-Chegra,1237c049,Ligue 2
113,Samir Chergui,FRA,DF,Paris FC,24-336,1999,6,6,540,6.0,0.00,0.00,0.00,0.00,0.00,0.00,0.17,0.00,0.00,0.00,0.00,0.00,1.00,2.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/4b6ab1da/Samir-Chergui,4b6ab1da,Ligue 2
114,Sidiki Cherif,FRA,FW,Angers,17-024,2006,1,0,19,0.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,20.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/78430598/Sidiki-Cherif,78430598,Ligue 2
115,Amine Cherni,TUN,"DF,MF",Stade Laval,22-185,2001,19,19,1630,18.1,0.17,0.00,0.17,0.17,0.00,0.00,0.00,0.00,0.09,0.09,0.06,0.15,2.71,2.93,6.41,0.17,0.00,0.17,0.17,0.17,0.10,0.06,0.15,0.10,0.15,https://fbref.com/en/players/88b540f7/Amine-Cherni,88b540f7,Ligue 2
116,Joris Chougrani,FRA,DF,Rodez Aveyron,32-284,1991,14,11,939,10.4,0.00,0.00,0.00,0.00,0.00,0.00,0.29,0.00,0.06,0.06,0.01,0.07,1.83,6.92,1.44,0.00,0.00,0.00,0.00,0.00,0.06,0.01,0.07,0.06,0.07,https://fbref.com/en/players/6f3c7064/Joris-Chougrani,6f3c7064,Ligue 2
117,Sébastien Cibois,FRA,GK,Rodez Aveyron,25-312,1998,1,1,90,1.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/2b9b37b2/Sebastien-Cibois,2b9b37b2,Ligue 2
118,Amadou Ciss,SEN,"FW,MF",Amiens,24-123,1999,7,2,234,2.6,0.00,0.00,0.00,0.00,0.00,0.00,0.38,0.00,0.19,0.19,0.04,0.23,1.92,4.23,9.23,0.00,0.00,0.00,0.00,0.00,0.19,0.02,0.22,0.19,0.22,https://fbref.com/en/players/531a4839/Amadou-Ciss,531a4839,Ligue 2
119,Karim Cissé,GUI,"FW,MF",Saint-Étienne,19-055,2004,8,0,149,1.7,0.00,0.00,0.00,0.00,0.00,0.00,0.59,0.00,0.18,0.18,0.06,0.24,6.47,4.71,17.6,0.00,0.00,0.00,0.00,0.00,0.16,0.05,0.21,0.16,0.21,https://fbref.com/en/players/fae2aaf1/Karim-Cisse,fae2aaf1,Ligue 2
120,Nadjib Cisse,MLI,DF,Quevilly-Rouen,23-017,2000,14,13,1159,12.9,0.00,0.00,0.00,0.00,0.00,0.00,0.39,0.08,0.01,0.01,0.00,0.01,0.62,2.79,0.62,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01,https://fbref.com/en/players/c2c48e7b/Nadjib-Cisse,c2c48e7b,Ligue 2
121,Till Cissokho,FRA,DF,Quevilly-Rouen,23-334,2000,18,18,1582,17.6,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.07,0.01,0.08,1.08,3.98,0.23,0.00,0.00,0.00,0.00,0.00,0.07,0.01,0.08,0.07,0.08,https://fbref.com/en/players/e8b5ad37/Till-Cissokho,e8b5ad37,Ligue 2
122,Yannis Clementia,MTQ,GK,Caen,26-187,1997,1,1,90,1.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/7800bdb8/Yannis-Clementia,7800bdb8,Ligue 2
123,Alexandre Coeff,FRA,"DF,MF",Caen,31-322,1992,12,6,710,7.9,0.00,0.38,0.38,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.27,0.28,0.76,4.68,2.91,0.00,0.38,0.38,0.00,0.38,0.02,0.27,0.28,0.02,0.28,https://fbref.com/en/players/c4065f40/Alexandre-Coeff,c4065f40,Ligue 2
124,Dimitri Colau,FRA,DF,Paris FC,17-319,2006,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/dab81d17/Dimitri-Colau,dab81d17,Ligue 2
125,Thomas Colléaux,FRA,MF,Pau FC,18-265,2005,1,0,25,0.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.67,0.67,0.00,0.67,0.00,13.3,3.33,0.00,0.00,0.00,0.00,0.00,0.77,0.00,0.77,0.77,0.77,https://fbref.com/en/players/27caeaa0/Thomas-Colleaux,27caeaa0,Ligue 2
126,Abdu Conté,POR,DF,Troyes,25-290,1998,9,7,620,6.9,0.00,0.14,0.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.06,2.75,4.20,6.09,0.00,0.15,0.15,0.00,0.15,0.00,0.06,0.06,0.00,0.06,https://fbref.com/en/players/cfa49cc1/Abdu-Conte,cfa49cc1,Ligue 2
127,Facinet Conte,GUI,"FW,DF",Bastia,18-290,2005,12,5,603,6.7,0.75,0.00,0.75,0.75,0.00,0.00,0.00,0.00,0.37,0.37,0.06,0.43,2.09,0.90,7.16,0.75,0.00,0.75,0.75,0.75,0.37,0.06,0.43,0.37,0.43,https://fbref.com/en/players/5d210309/Facinet-Conte,5d210309,Ligue 2
128,Sébastien Corchia,FRA,DF,Amiens,33-068,1990,17,17,1436,16.0,0.00,0.13,0.13,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.08,0.09,1.75,3.63,3.75,0.00,0.13,0.13,0.00,0.13,0.01,0.08,0.10,0.01,0.10,https://fbref.com/en/players/0e7ccfc4/Sebastien-Corchia,0e7ccfc4,Ligue 2
129,Killian Corredor,FRA,FW,Rodez Aveyron,23-065,2000,19,16,1477,16.4,0.30,0.30,0.61,0.30,0.00,0.00,0.06,0.00,0.40,0.40,0.15,0.55,1.77,2.56,9.57,0.30,0.30,0.61,0.30,0.61,0.40,0.15,0.55,0.40,0.55,https://fbref.com/en/players/1a1838d8/Killian-Corredor,1a1838d8,Ligue 2
130,Bruno Xavier Almeida Costa,POR,MF,Valenciennes,26-264,1997,10,9,748,8.3,0.00,0.12,0.12,0.00,0.00,0.00,0.00,0.12,0.00,0.00,0.11,0.11,1.69,6.14,1.93,0.00,0.12,0.12,0.00,0.12,0.00,0.10,0.10,0.00,0.10,https://fbref.com/en/players/7b4c1f6e/Bruno-Xavier-Almeida-Costa,7b4c1f6e,Ligue 2
131,Nuno da Costa,CPV,FW,Auxerre,32-332,1991,5,1,177,2.0,0.00,0.50,0.50,0.00,0.00,0.00,0.00,0.00,0.25,0.25,0.10,0.35,0.50,3.00,8.00,0.00,0.51,0.51,0.00,0.51,0.25,0.13,0.38,0.25,0.38,https://fbref.com/en/players/909222de/Nuno-da-Costa,909222de,Ligue 2
132,Tino Costa,ARG,MF,Pau FC,38-364,1985,1,0,21,0.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.50,0.00,10.0,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.58,0.58,0.00,0.58,https://fbref.com/en/players/8f747a86/Tino-Costa,8f747a86,Ligue 2
133,Kalifa Coulibaly,MLI,FW,Quevilly-Rouen,32-140,1991,13,11,881,9.8,0.31,0.31,0.61,0.31,0.00,0.00,0.10,0.00,0.31,0.31,0.16,0.47,1.12,2.35,4.80,0.31,0.31,0.61,0.31,0.61,0.30,0.16,0.47,0.30,0.47,https://fbref.com/en/players/9980269a/Kalifa-Coulibaly,9980269a,Ligue 2
134,Marius Courcoul,FRA,MF,Angers,17-007,2007,1,0,19,0.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/28ab7aba/Marius-Courcoul,28ab7aba,Ligue 2
135,Yoann Court,FRA,MF,Caen,33-359,1990,12,12,872,9.7,0.00,0.21,0.21,0.00,0.00,0.00,0.10,0.00,0.07,0.07,0.19,0.26,1.44,7.63,5.15,0.00,0.21,0.21,0.00,0.21,0.07,0.19,0.26,0.07,0.26,https://fbref.com/en/players/26e4447b/Yoann-Court,26e4447b,Ligue 2
136,Gaëtan Courtet,FRA,"FW,MF",Guingamp,34-320,1989,19,5,640,7.1,0.14,0.00,0.14,0.14,0.00,0.14,0.42,0.00,0.42,0.31,0.07,0.39,0.99,3.52,8.17,0.14,0.00,0.14,0.14,0.14,0.42,0.08,0.50,0.31,0.39,https://fbref.com/en/players/386de9b1/Gaetan-Courtet,386de9b1,Ligue 2
137,Joffrey Cuffaut,FRA,DF,Valenciennes,35-299,1988,6,1,129,1.4,0.00,0.00,0.00,0.00,0.00,0.00,0.71,0.00,0.07,0.07,0.00,0.07,3.57,4.29,3.57,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.05,0.05,0.05,https://fbref.com/en/players/f71e34b2/Joffrey-Cuffaut,f71e34b2,Ligue 2
138,Sessi D'Almeida,BEN,MF,Pau FC,28-049,1995,17,11,913,10.1,0.10,0.00,0.10,0.10,0.00,0.00,0.59,0.00,0.03,0.03,0.01,0.04,0.79,4.65,1.29,0.10,0.00,0.10,0.10,0.10,0.02,0.01,0.04,0.02,0.04,https://fbref.com/en/players/2c574121/Sessi-DAlmeida,2c574121,Ligue 2
139,Kouadio-Yves Dabila,CIV,DF,Paris FC,27-007,1997,12,10,893,9.9,0.00,0.10,0.10,0.00,0.00,0.00,0.10,0.00,0.05,0.05,0.07,0.12,0.71,4.24,0.61,0.00,0.10,0.10,0.00,0.10,0.05,0.07,0.12,0.05,0.12,https://fbref.com/en/players/3067cbef/Kouadio-Yves-Dabila,3067cbef,Ligue 2
140,Colin Dagba,FRA,DF,Auxerre,25-121,1998,11,4,364,4.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.15,0.15,0.05,0.17,2.25,6.75,5.75,0.00,0.00,0.00,0.00,0.00,0.14,0.04,0.18,0.14,0.18,https://fbref.com/en/players/29c02c9f/Colin-Dagba,29c02c9f,Ligue 2
141,Bradley Danger,FRA,DF,Rodez Aveyron,25-344,1998,18,17,1535,17.1,0.12,0.06,0.18,0.06,0.06,0.06,0.12,0.00,0.06,0.01,0.09,0.10,1.29,5.15,0.47,0.12,0.06,0.18,0.06,0.12,0.06,0.09,0.15,0.01,0.10,https://fbref.com/en/players/db7b941f/Bradley-Danger,db7b941f,Ligue 2
142,Quentin Daubin,FRA,MF,Caen,28-189,1995,18,16,1319,14.7,0.07,0.00,0.07,0.07,0.00,0.00,0.20,0.00,0.02,0.02,0.01,0.03,0.95,5.51,1.36,0.07,0.00,0.07,0.07,0.07,0.02,0.00,0.03,0.02,0.03,https://fbref.com/en/players/d51c34f0/Quentin-Daubin,d51c34f0,Ligue 2
143,Zuriko Davitashvili,GEO,"FW,MF",Bordeaux,22-327,2001,19,15,1308,14.5,0.07,0.21,0.28,0.07,0.00,0.00,0.14,0.00,0.35,0.35,0.17,0.52,4.55,3.66,8.14,0.07,0.21,0.28,0.07,0.28,0.35,0.17,0.52,0.35,0.52,https://fbref.com/en/players/88b4d2e3/Zuriko-Davitashvili,88b4d2e3,Ligue 2
144,Mathias De Amorim,POR,MF,Bordeaux,19-029,2004,7,0,76,0.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.13,0.13,0.37,0.50,5.00,16.3,8.75,0.00,0.00,0.00,0.00,0.00,0.06,0.40,0.46,0.06,0.46,https://fbref.com/en/players/3385fdf4/Mathias-De-Amorim,3385fdf4,Ligue 2
