Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches_Touches,Touches_Def Pen,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Touches_Att Pen,Touches_Live,Take-Ons_Att,Take-Ons_Succ,Take-Ons_Succ%,Take-Ons_Tkld,Take-Ons_Tkld%,Carries_Carries,Carries_TotDist,Carries_PrgDist,Carries_PrgC,Carries_1/3,Carries_CPA,Carries_Mis,Carries_Dis,Receiving_Rec,Receiving_PrgR,Player Link_,Player ID_,Competition
11,Sofiane Alakouch,MAR,DF,Paris FC,25-163,1998,10.3,70.0,2.82,21.0,35.9,13.8,1.26,70.0,1.84,0.68,36.8,0.97,52.6,48.7,264.3,140.5,2.33,2.04,0.29,1.17,0.58,43.6,4.27,https://fbref.com/en/players/5314e067/Sofiane-Alakouch,5314e067,Ligue 2
12,Doğan Alemdar,TUR,GK,Troyes,21-071,2002,15.5,42.5,37.2,42.3,0.19,0.00,0.00,42.5,0.06,0.06,100.0,0.00,0.0,28.9,141.2,71.5,0.00,0.00,0.00,0.06,0.00,22.2,0.00,https://fbref.com/en/players/9e17ccff/Dogan-Alemdar,9e17ccff,Ligue 2
13,Migouel Alfarela,FRA,"FW,MF",Bastia,26-054,1997,12.8,35.9,0.23,2.97,12.7,21.2,4.77,35.9,2.81,1.41,50.0,1.25,44.4,26.4,188.8,81.0,3.28,1.64,1.48,2.81,2.19,24.1,7.42,https://fbref.com/en/players/681b4836/Migouel-Alfarela,681b4836,Ligue 2
14,Bobby Allain,FRA,GK,Grenoble,32-041,1991,2.0,54.0,45.5,54.0,0.00,0.00,0.00,54.0,0.00,0.00,,0.00,,41.5,199.5,118.0,0.00,0.00,0.00,0.00,0.00,29.5,0.00,https://fbref.com/en/players/8870154f/Bobby-Allain,8870154f,Ligue 2
15,Mickaël Alphonse,GLP,"DF,FW",Ajaccio,34-180,1989,1.6,58.8,3.75,18.8,23.1,18.8,0.63,58.8,2.50,1.25,50.0,1.25,50.0,33.1,213.1,108.8,1.25,4.38,0.00,0.00,0.63,29.4,5.00,https://fbref.com/en/players/0a63446f/Mickael-Alphonse,0a63446f,Ligue 2
16,Yacine El Amri,FRA,"MF,FW",Valenciennes,19-170,2004,0.3,53.3,0.00,0.00,20.0,33.3,6.67,53.3,0.00,0.00,,0.00,,36.7,140.0,50.0,0.00,3.33,0.00,3.33,3.33,40.0,13.3,https://fbref.com/en/players/cd118aaf/Yacine-El-Amri,cd118aaf,Ligue 2
17,Julien Anziani,FRA,"MF,FW",Dunkerque,24-199,1999,11.4,54.7,1.75,9.21,27.2,18.7,3.16,54.7,2.63,1.49,56.7,0.88,33.3,38.8,238.7,92.6,2.11,1.84,0.96,1.23,0.88,36.1,6.32,https://fbref.com/en/players/8d158016/Julien-Anziani,8d158016,Ligue 2
18,Dennis Appiah,FRA,DF,Saint-Étienne,31-213,1992,18.8,70.8,4.31,21.9,34.6,14.9,0.53,70.8,2.07,1.06,51.3,1.01,48.7,45.9,263.5,116.0,2.13,1.81,0.16,1.70,0.80,41.2,4.47,https://fbref.com/en/players/feb5d3ab/Dennis-Appiah,feb5d3ab,Ligue 2
19,Taïryk Arconte,FRA,FW,Rodez Aveyron,20-057,2003,6.8,19.1,0.00,0.44,4.85,14.0,5.29,19.1,1.76,0.29,16.7,1.32,75.0,15.0,101.9,27.2,1.76,0.44,0.74,2.06,0.59,14.0,5.88,https://fbref.com/en/players/c5e6c017/Tairyk-Arconte,c5e6c017,Ligue 2
20,Youssouf Assogba,BEN,DF,Amiens,22-140,2001,2.4,62.1,3.33,18.3,28.8,15.0,0.42,62.1,1.25,1.25,100.0,0.00,0.0,39.2,276.3,167.9,1.25,1.67,0.42,0.42,0.42,35.0,3.33,https://fbref.com/en/players/1ac639e8/Youssouf-Assogba,1ac639e8,Ligue 2
21,Kouadou Assoumou,FRA,FW,Troyes,21-083,2002,9.6,32.1,1.04,3.65,15.3,13.6,3.13,32.1,1.88,0.94,50.0,0.73,38.9,21.8,135.7,42.0,1.46,1.15,0.52,3.65,1.04,22.3,6.46,https://fbref.com/en/players/4de89eb7/Kouadou-Assoumou,4de89eb7,Ligue 2
22,Mathias Autret,FRA,"MF,FW",Caen,32-313,1991,13.6,60.7,0.96,6.91,31.0,23.4,1.40,60.7,1.91,1.18,61.5,0.74,38.5,42.7,241.3,98.8,1.91,2.43,0.22,1.84,0.51,38.8,5.81,https://fbref.com/en/players/7dfbba27/Mathias-Autret,7dfbba27,Ligue 2
23,Cédric Avinel,GLP,DF,Ajaccio,37-119,1986,12.0,56.5,6.67,36.3,20.2,0.33,0.08,56.5,0.08,0.08,100.0,0.00,0.0,41.8,250.0,122.3,0.17,0.08,0.00,0.25,0.00,39.1,0.00,https://fbref.com/en/players/a94d93be/Cedric-Avinel,a94d93be,Ligue 2
24,Florian Ayé,FRA,FW,Auxerre,26-354,1997,12.7,26.5,0.94,1.81,12.0,12.8,6.22,26.5,0.47,0.08,16.7,0.24,50.0,16.5,88.0,17.2,0.63,0.24,0.39,2.76,0.39,18.0,5.51,https://fbref.com/en/players/718b8afd/Florian-Aye,718b8afd,Ligue 2
25,Amadou Ba-Sy,FRA,FW,Dunkerque,22-214,2001,2.7,33.3,0.37,1.11,15.6,17.0,9.63,33.3,4.44,2.22,50.0,2.22,50.0,23.3,177.0,64.4,2.59,1.11,2.59,2.96,1.85,24.8,9.63,https://fbref.com/en/players/729c3100/Amadou-Ba-Sy,729c3100,Ligue 2
26,Vénuste Baboula,CTA,MF,Quevilly-Rouen,25-138,1998,1.0,66.0,0.00,7.00,24.0,36.0,6.00,66.0,5.00,0.00,0.0,5.00,100.0,53.0,367.0,195.0,7.00,3.00,4.00,4.00,0.00,48.0,23.0,https://fbref.com/en/players/2fadf83d/Venuste-Baboula,2fadf83d,Ligue 2
27,Aliou Badji,SEN,FW,Bordeaux,26-090,1997,6.1,31.8,1.31,3.44,11.1,17.5,6.23,31.8,1.15,0.66,57.1,0.49,42.9,21.8,107.9,33.1,1.15,0.66,0.66,3.44,0.16,22.3,6.39,https://fbref.com/en/players/6ddb0c15/Aliou-Badji,6ddb0c15,Ligue 2
28,Samy Baghdadi,FRA,FW,Dunkerque,26-181,1997,4.4,33.0,1.14,2.73,17.5,13.4,4.55,32.7,3.41,1.14,33.3,2.05,60.0,23.9,156.4,45.2,1.59,0.45,1.36,0.91,1.14,22.7,7.05,https://fbref.com/en/players/ab4dc365/Samy-Baghdadi,ab4dc365,Ligue 2
29,Yohan Bai,FRA,MF,Bastia,27-102,1996,0.2,30.0,0.00,10.0,15.0,5.00,0.00,30.0,5.00,0.00,0.0,5.00,100.0,15.0,70.0,0.00,0.00,0.00,0.00,5.00,5.00,15.0,0.00,https://fbref.com/en/players/e040f3c8/Yohan-Bai,e040f3c8,Ligue 2
30,Thierno Balde,FRA,DF,Troyes,21-212,2002,6.7,69.1,4.03,22.1,34.6,13.4,2.09,69.1,3.73,1.79,48.0,1.79,48.0,51.0,371.0,179.7,4.03,2.39,1.04,2.24,0.45,47.0,3.73,https://fbref.com/en/players/3975195f/Thierno-Balde,3975195f,Ligue 2
31,Yasser Baldé,GUI,DF,Stade Laval,30-361,1993,8.4,68.7,2.74,26.1,37.9,5.00,0.95,68.7,0.24,0.24,100.0,0.00,0.0,50.6,273.6,148.7,0.36,0.95,0.00,0.36,0.00,45.5,0.00,https://fbref.com/en/players/35f60fe8/Yasser-Balde,35f60fe8,Ligue 2
32,Arnaud Balijon,FRA,GK,Dunkerque,40-205,1983,19.0,42.6,33.1,42.5,0.11,0.00,0.00,42.6,0.00,0.00,,0.00,,29.7,174.1,120.8,0.00,0.00,0.00,0.11,0.00,21.5,0.00,https://fbref.com/en/players/ccb5b75d/Arnaud-Balijon,ccb5b75d,Ligue 2
33,Abdoulaye Bamba,CIV,DF,Angers,33-258,1990,18.0,68.6,5.00,32.9,35.8,0.17,0.00,68.6,0.17,0.11,66.7,0.00,0.0,55.3,320.1,169.3,0.11,0.00,0.00,0.28,0.06,51.7,0.00,https://fbref.com/en/players/7fecbcdb/Abdoulaye-Bamba,7fecbcdb,Ligue 2
34,Yacine Bammou,MAR,"FW,MF",Ajaccio,32-119,1991,15.3,44.7,1.24,4.84,23.3,17.0,2.42,44.6,1.63,0.92,56.0,0.65,40.0,30.7,178.7,45.3,1.18,1.18,0.20,2.61,1.44,31.1,6.60,https://fbref.com/en/players/a1d04509/Yacine-Bammou,a1d04509,Ligue 2
35,Sacha Banse,BFA,MF,Valenciennes,22-298,2001,7.7,46.9,2.21,13.6,30.0,4.55,0.26,46.9,1.82,1.17,64.3,0.65,35.7,32.7,171.7,71.7,0.78,0.65,0.00,2.08,0.52,28.6,0.91,https://fbref.com/en/players/f9eb9174/Sacha-Banse,f9eb9174,Ligue 2
36,Yoann Barbet,FRA,DF,Bordeaux,30-243,1993,19.0,89.2,9.63,36.8,49.5,3.63,1.00,89.1,0.21,0.16,75.0,0.05,25.0,68.1,400.5,249.4,1.16,1.21,0.05,0.32,0.11,63.2,0.32,https://fbref.com/en/players/c52bbd2c/Yoann-Barbet,c52bbd2c,Ligue 2
37,Enzo Bardeli,FRA,"MF,FW",Dunkerque,22-272,2001,15.1,56.0,0.66,6.23,30.6,19.9,2.12,56.0,2.72,1.13,41.5,1.39,51.2,43.4,283.6,123.4,3.31,2.38,0.46,2.91,0.99,40.7,7.42,https://fbref.com/en/players/c7ac721f/Enzo-Bardeli,c7ac721f,Ligue 2
38,Gabriel Bares,SUI,MF,US Concarneau,23-132,2000,9.3,63.8,2.26,15.4,35.9,12.8,0.22,63.8,0.54,0.43,80.0,0.00,0.0,43.9,240.1,93.0,0.75,0.97,0.00,1.29,0.86,40.2,0.54,https://fbref.com/en/players/5475a510/Gabriel-Bares,5475a510,Ligue 2
39,Mickaël Barreto,FRA,MF,Ajaccio,32-355,1991,6.9,65.8,0.14,8.70,36.4,21.7,1.30,65.8,3.19,1.30,40.9,1.74,54.5,48.7,301.4,110.6,2.17,2.03,0.29,2.46,1.01,45.9,8.84,https://fbref.com/en/players/e3844ecb/Mickael-Barreto,e3844ecb,Ligue 2
40,Yacouba Barry,FRA,"MF,DF",Annecy,21-044,2002,12.1,45.7,1.98,9.01,25.5,12.3,1.90,45.7,2.23,1.24,55.6,0.91,40.7,29.0,175.4,82.4,1.90,1.32,0.58,2.64,1.90,24.2,3.14,https://fbref.com/en/players/9e03d22e/Yacouba-Barry,9e03d22e,Ligue 2
41,Maxime Barthelmé,FRA,MF,Guingamp,35-122,1988,0.2,95.0,0.00,0.00,20.0,75.0,10.0,95.0,15.0,5.00,33.3,10.0,66.7,60.0,465.0,280.0,10.0,10.0,0.00,15.0,0.00,55.0,5.00,https://fbref.com/en/players/9b8b52d3/Maxime-Barthelme,9b8b52d3,Ligue 2
42,Enzo Basilio,FRA,GK,Guingamp,29-097,1994,19.0,30.5,24.1,30.4,0.05,0.00,0.00,30.5,0.00,0.00,,0.00,,18.3,120.7,65.3,0.00,0.00,0.00,0.00,0.00,10.0,0.00,https://fbref.com/en/players/8627d27e/Enzo-Basilio,8627d27e,Ligue 2
43,Souleymane Basse,SEN,DF,Valenciennes,20-063,2003,2.9,86.9,1.72,28.3,51.0,8.28,0.69,86.9,1.38,0.69,50.0,0.69,50.0,42.1,211.4,106.6,0.69,0.00,0.34,2.07,0.00,35.9,1.38,https://fbref.com/en/players/3d722a83/Souleymane-Basse,3d722a83,Ligue 2
44,Norman Bassette,BEL,FW,Caen,19-060,2004,0.0,1,0,0,0,1,0,1,0,0,,0,,1,5,0,0,0,0,0,0,1,0,https://fbref.com/en/players/9cd23b05/Norman-Bassette,9cd23b05,Ligue 2
45,Mons Bassouamina,CGO,"FW,MF",Pau FC,25-225,1998,10.6,27.7,0.38,2.83,12.2,13.1,4.06,27.7,2.55,0.94,37.0,1.60,63.0,20.8,151.4,56.4,2.17,1.23,1.04,2.74,0.75,21.1,6.98,https://fbref.com/en/players/c894b42e/Mons-Bassouamina,c894b42e,Ligue 2
46,Antoine Batisse,FRA,DF,Pau FC,28-360,1995,5.8,76.0,7.93,37.6,35.0,3.79,0.69,76.0,0.00,0.00,,0.00,,54.7,328.8,159.7,0.69,1.21,0.00,1.38,0.52,47.9,0.52,https://fbref.com/en/players/7a4c23b9/Antoine-Batisse,7a4c23b9,Ligue 2
47,Dylan Batubinsika,COD,DF,Saint-Étienne,27-327,1996,15.0,64.1,8.47,34.8,29.1,0.87,0.60,64.1,0.27,0.07,25.0,0.07,25.0,47.9,287.2,157.4,0.40,0.27,0.00,0.40,0.13,43.4,0.07,https://fbref.com/en/players/37d39918/Dylan-Batubinsika,37d39918,Ligue 2
48,Marvin Baudry,CGO,DF,Stade Laval,33-347,1990,13.7,52.8,4.31,24.7,27.2,1.17,0.58,52.8,0.15,0.07,50.0,0.07,50.0,36.3,181.8,92.8,0.07,0.29,0.00,0.58,0.00,31.8,0.15,https://fbref.com/en/players/404a2746/Marvin-Baudry,404a2746,Ligue 2
49,Cyrille Bayala,BFA,"MF,FW",Ajaccio,27-229,1996,4.4,39.1,1.14,5.68,18.2,16.1,2.95,39.1,2.27,1.36,60.0,0.91,40.0,27.3,189.3,94.1,4.09,1.82,1.59,2.27,1.36,25.2,5.45,https://fbref.com/en/players/20e0dd86/Cyrille-Bayala,20e0dd86,Ligue 2
50,Ayman Ben Mohamed,TUN,DF,Guingamp,29-031,1994,10.6,63.9,2.74,16.4,31.4,17.1,0.66,63.9,1.32,0.85,64.3,0.38,28.6,35.2,215.5,112.4,2.36,1.42,0.28,0.66,0.85,29.8,2.55,https://fbref.com/en/players/c0494ed8/Ayman-Ben-Mohamed,c0494ed8,Ligue 2
51,Syam Ben Youssef,TUN,DF,Caen,34-283,1989,1.8,78.9,5.56,33.3,43.9,2.78,1.11,78.9,1.11,1.11,100.0,0.00,0.0,50.0,280.6,175.0,0.56,0.56,0.00,2.22,0.56,46.7,0.56,https://fbref.com/en/players/2293f5df/Syam-Ben-Youssef,2293f5df,Ligue 2
52,William Benard,FRA,MF,Stade Laval,20-256,2003,1.8,60.0,1.67,15.0,32.8,12.8,1.11,60.0,2.22,0.56,25.0,1.11,50.0,42.8,200.6,70.0,0.56,1.67,0.00,1.67,2.22,35.0,2.78,https://fbref.com/en/players/8ecee7d2/William-Benard,8ecee7d2,Ligue 2
53,Jessy Bénet,FRA,MF,Grenoble,28-198,1995,17.3,60.3,2.02,12.9,36.0,12.0,0.69,60.2,1.27,0.87,68.2,0.29,22.7,43.4,246.5,89.9,0.87,1.27,0.12,1.73,1.04,39.2,2.66,https://fbref.com/en/players/6278e149/Jessy-Benet,6278e149,Ligue 2
54,Zakaria Bengueddoudj,FRA,"MF,FW",Annecy,23-321,2000,3.4,45.3,0.59,7.06,21.2,17.6,2.65,45.3,3.24,1.18,36.4,2.06,63.6,33.5,175.0,54.4,1.18,0.88,0.29,4.12,1.47,30.6,6.18,https://fbref.com/en/players/55ae925e/Zakaria-Bengueddoudj,55ae925e,Ligue 2
55,Julien Benhaim,FRA,MF,Ajaccio,27-075,1996,5.8,,,,,,,,,,,,,,,,,,,,,,,https://fbref.com/en/players/f5e28e85/Julien-Benhaim,f5e28e85,Ligue 2
56,Mahmoud Bentayg,MAR,"DF,FW",Saint-Étienne,24-070,1999,3.4,65.0,2.35,14.4,29.4,22.1,3.24,65.0,3.24,0.59,18.2,2.06,63.6,53.8,351.8,127.1,1.47,2.06,0.29,2.35,1.47,50.9,12.9,https://fbref.com/en/players/d445a4e0/Mahmoud-Bentayg,d445a4e0,Ligue 2
57,Jason Berthomier,FRA,"MF,FW",Valenciennes,34-002,1990,1.4,87.1,0.00,7.86,50.7,30.7,2.14,87.1,3.57,2.86,80.0,0.71,20.0,65.7,317.1,112.9,2.14,0.71,0.00,0.00,2.14,60.7,5.71,https://fbref.com/en/players/03e91055/Jason-Berthomier,03e91055,Ligue 2
58,Steeve Beusnard,FRA,MF,Pau FC,31-195,1992,10.8,57.4,1.57,13.0,36.1,9.44,0.46,57.4,1.39,0.74,53.3,0.37,26.7,43.8,265.6,110.6,1.76,1.11,0.19,1.11,1.48,38.1,1.94,https://fbref.com/en/players/58b0d2de/Steeve-Beusnard,58b0d2de,Ligue 2
59,Florian Bianchini,FRA,"MF,FW",Bastia,22-197,2001,2.6,47.7,0.77,8.08,19.2,20.8,1.92,47.7,1.54,1.54,100.0,0.00,0.0,33.5,242.7,55.8,1.54,1.15,0.77,2.69,2.69,30.8,7.31,https://fbref.com/en/players/adc58361/Florian-Bianchini,adc58361,Ligue 2
60,Yohan Bilingi,FRA,DF,Dunkerque,24-341,1999,17.6,59.7,4.38,20.1,29.0,11.0,1.19,59.7,1.14,0.74,65.0,0.40,35.0,36.5,205.9,95.7,0.74,0.74,0.11,0.74,0.51,32.8,1.99,https://fbref.com/en/players/29df114a/Yohan-Bilingi,29df114a,Ligue 2
61,Clément Billemaz,FRA,"MF,FW",Annecy,25-108,1998,4.6,46.1,0.87,6.09,24.3,16.7,2.17,46.1,3.26,1.30,40.0,1.74,53.3,30.4,157.8,69.6,2.17,1.74,0.87,3.26,1.30,23.9,5.22,https://fbref.com/en/players/56ec5c1b/Clement-Billemaz,56ec5c1b,Ligue 2
62,Bayiha Biumla,FRA,DF,Bordeaux,18-245,2005,0.9,88.9,10.0,48.9,38.9,1.11,0.00,88.9,0.00,0.00,,0.00,,67.8,294.4,175.6,0.00,1.11,0.00,1.11,0.00,62.2,0.00,https://fbref.com/en/players/e5a94f46/Bayiha-Biumla,e5a94f46,Ligue 2
63,Darling Bladi,FRA,MF,Saint-Étienne,19-211,2004,0.1,70.0,0.00,40.0,10.0,20.0,0.00,70.0,0.00,0.00,,0.00,,40.0,200.0,60.0,0.00,10.0,0.00,10.0,0.00,40.0,10.0,https://fbref.com/en/players/4a153f17/Darling-Bladi,4a153f17,Ligue 2
64,Gabin Blancquart,FRA,DF,Valenciennes,19-314,2004,1.5,72.7,5.33,38.0,34.7,2.00,1.33,72.7,1.33,0.00,0.0,0.67,50.0,55.3,390.0,257.3,0.67,0.67,0.00,0.67,0.67,52.0,0.00,https://fbref.com/en/players/a7cc9be4/Gabin-Blancquart,a7cc9be4,Ligue 2
65,Antonin Bobichon,FRA,"MF,FW",Stade Laval,28-116,1995,7.2,48.6,0.56,5.97,25.7,17.5,1.81,48.6,1.81,0.56,30.8,1.25,69.2,34.7,188.1,62.8,1.67,1.67,0.69,1.67,0.97,32.4,4.44,https://fbref.com/en/players/7d937aa1/Antonin-Bobichon,7d937aa1,Ligue 2
66,Florian Bohnert,LUX,DF,Bastia,26-060,1997,14.9,67.6,3.62,22.3,36.2,9.53,0.60,67.6,1.34,0.54,40.0,0.74,55.0,44.8,315.6,163.8,2.08,1.34,0.13,1.07,0.67,40.4,2.21,https://fbref.com/en/players/e0dad30c/Florian-Bohnert,e0dad30c,Ligue 2
67,Rémy Boissier,FRA,MF,Dunkerque,29-320,1994,14.4,53.9,3.13,14.0,35.4,4.86,1.04,53.9,0.83,0.42,50.0,0.35,41.7,35.6,201.4,67.2,0.21,0.63,0.00,0.76,0.21,31.4,0.90,https://fbref.com/en/players/9d38f20c/Remy-Boissier,9d38f20c,Ligue 2
68,Malcom Bokélé,CMR,DF,Bordeaux,23-330,2000,8.7,76.3,8.05,31.5,33.0,12.4,1.26,76.3,0.92,0.46,50.0,0.34,37.5,51.6,308.0,148.0,1.61,1.26,0.23,1.03,0.34,47.4,5.06,https://fbref.com/en/players/51af19f7/Malcom-Bokele,51af19f7,Ligue 2
69,Charles Boli,FRA,"MF,DF",Pau FC,25-131,1998,3.0,55.0,2.33,13.0,25.3,18.0,3.67,55.0,2.67,1.00,37.5,1.33,50.0,36.3,281.7,111.0,3.00,2.00,1.33,1.33,0.00,33.0,10.7,https://fbref.com/en/players/bbdd999a/Charles-Boli,bbdd999a,Ligue 2
70,Diabé Bolumbu,FRA,DF,Caen,19-180,2004,1.8,63.9,3.33,21.7,36.7,7.78,0.00,63.9,1.67,1.11,66.7,0.56,33.3,46.1,375.6,221.1,4.44,2.78,0.00,1.67,1.11,38.9,2.78,https://fbref.com/en/players/d77644a7/Diabe-Bolumbu,d77644a7,Ligue 2
71,Kévin Boma,TOG,DF,Rodez Aveyron,21-049,2002,1.2,61.7,3.33,25.8,35.8,0.83,0.00,61.7,0.00,0.00,,0.00,,41.7,265.0,205.8,1.67,0.00,0.00,0.00,0.00,38.3,0.00,https://fbref.com/en/players/49cfaf2e/Kevin-Boma,49cfaf2e,Ligue 2
72,Alexandre Bonnet,FRA,MF,Quevilly-Rouen,37-083,1986,3.1,45.5,0.65,4.19,19.4,21.9,1.29,45.5,0.32,0.32,100.0,0.00,0.0,36.5,244.8,120.0,3.23,4.19,0.00,0.97,0.32,32.9,7.42,https://fbref.com/en/players/350188c1/Alexandre-Bonnet,350188c1,Ligue 2
73,Ugo Bonnet,FRA,FW,Valenciennes,30-113,1993,7.5,29.5,1.07,3.20,13.5,12.9,4.13,29.5,1.87,0.80,42.9,1.07,57.1,20.4,110.7,23.3,0.40,0.27,0.40,3.07,1.60,22.0,7.07,https://fbref.com/en/players/edfe36a7/Ugo-Bonnet,edfe36a7,Ligue 2
74,Kayne Bonnevie,FRA,GK,Quevilly-Rouen,22-170,2001,2.0,31.0,23.5,31.0,0.00,0.00,0.00,31.0,0.00,0.00,,0.00,,11.0,71.5,23.0,0.00,0.00,0.00,0.00,0.00,7.00,0.00,https://fbref.com/en/players/0df854bb/Kayne-Bonnevie,0df854bb,Ligue 2
75,Alexy Bosetti,FRA,MF,Annecy,30-260,1993,1.7,42.9,0.00,3.53,27.1,12.4,1.18,42.4,0.59,0.00,0.0,0.59,100.0,25.3,128.8,27.6,0.00,2.35,0.00,1.76,1.18,21.2,3.53,https://fbref.com/en/players/48d960c3/Alexy-Bosetti,48d960c3,Ligue 2
76,Kenji-Van Boto,MAD,DF,Pau FC,27-307,1996,12.1,58.6,3.06,16.2,27.9,14.9,0.50,58.6,1.74,0.58,33.3,1.16,66.7,38.2,237.0,115.9,2.73,1.32,0.41,1.40,0.41,34.3,4.63,https://fbref.com/en/players/c03b7266/Kenji-Van-Boto,c03b7266,Ligue 2
77,Zacharie Boucher,FRA,GK,Bastia,31-307,1992,2.0,32.0,24.0,31.5,0.50,0.00,0.00,32.0,0.50,0.50,100.0,0.00,0.0,19.5,133.5,82.5,0.00,0.00,0.00,0.00,0.00,11.5,0.00,https://fbref.com/en/players/249cdcff/Zacharie-Boucher,249cdcff,Ligue 2
78,Benjamin Bouchouari,MAR,MF,Saint-Étienne,22-056,2001,14.2,69.4,0.35,11.1,46.2,13.2,1.20,69.4,3.38,2.04,60.4,1.13,33.3,61.1,401.8,200.1,2.96,2.68,0.49,1.83,1.34,57.9,3.38,https://fbref.com/en/players/599f9013/Benjamin-Bouchouari,599f9013,Ligue 2
79,Sofiane Boudraa,FRA,"FW,MF",Valenciennes,20-192,2003,3.0,48.3,0.67,7.33,23.0,19.0,2.00,48.3,3.33,0.33,10.0,2.33,70.0,37.0,197.0,85.3,2.33,1.67,0.67,3.00,0.67,33.7,6.67,https://fbref.com/en/players/fa67443c/Sofiane-Boudraa,fa67443c,Ligue 2
80,Ismael Bouneb,FRA,MF,Valenciennes,17-215,2006,0.3,,,,,,,,,,,,,,,,,,,,,,,https://fbref.com/en/players/9921f617/Ismael-Bouneb,9921f617,Ligue 2
81,Ismaëlben Boura,FRA,DF,Troyes,23-147,2000,13.2,68.5,5.23,25.8,33.9,9.47,0.61,68.5,2.20,0.83,37.9,1.06,48.3,46.8,321.1,142.4,2.20,1.82,0.15,1.74,0.68,41.4,1.74,https://fbref.com/en/players/62e02107/Ismaelben-Boura,62e02107,Ligue 2
82,Khalid Boutaïb,MAR,FW,Pau FC,36-259,1987,12.5,48.9,2.00,6.40,26.0,17.1,4.88,48.9,1.12,0.40,35.7,0.48,42.9,31.9,162.8,41.7,0.64,0.72,0.32,3.44,2.00,34.4,5.76,https://fbref.com/en/players/6074b849/Khalid-Boutaib,6074b849,Ligue 2
