Rk,Player,Nation,Pos,Squad,Age,Born,90s,Total_Cmp,Total_Att,Total_Cmp%,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,Ast,xAG,Expected_xA,Expected_A-xAG,KP,1/3,PPA,CrsPA,PrgP,Player Link_,Player ID_,Competition
87,Andreas Bruus,DEN,FW,Troyes,24-357,1999,1.8,16.7,27.2,61.2,240.6,82.8,11.1,13.9,80.0,3.89,7.22,53.8,1.11,3.89,28.6,0.56,0.11,0.06,0.44,0.56,1.67,1.11,0.00,2.22,https://fbref.com/en/players/b088d5d3/Andreas-Bruus,b088d5d3,Ligue 2
88,Lucas Buadés,FRA,"DF,MF",Rodez Aveyron,26-011,1997,13.0,24.8,36.0,69.0,390.7,187.5,12.4,15.5,80.1,9.31,12.8,72.9,1.85,4.00,46.2,0.31,0.12,0.13,0.18,1.31,2.62,1.85,0.62,4.54,https://fbref.com/en/players/f9921b7f/Lucas-Buades,f9921b7f,Ligue 2
89,Jonathan Buatu Mananga,ANG,DF,Valenciennes,30-103,1993,15.6,44.3,51.1,86.7,810.6,259.9,16.1,17.6,91.3,23.8,26.1,91.4,3.59,6.15,58.3,0.00,0.01,0.01,-0.01,0.13,1.60,0.13,0.00,2.69,https://fbref.com/en/players/39d8474f/Jonathan-Buatu-Mananga,39d8474f,Ligue 2
90,Nathan Buayi Kiala,FRA,"MF,DF",Auxerre,19-313,2004,0.4,70.0,80.0,87.5,1480.0,285.0,25.0,25.0,100.0,32.5,37.5,86.7,12.5,15.0,83.3,0.00,0.00,0.00,0.00,0.00,2.50,2.50,0.00,7.50,https://fbref.com/en/players/b603f46f/Nathan-Buayi-Kiala,b603f46f,Ligue 2
91,Warren Caddy,MAD,MF,Paris FC,26-274,1997,0.2,70.0,75.0,93.3,1010.0,165.0,45.0,45.0,100.0,20.0,25.0,80.0,5.00,5.00,100.0,0.00,0.00,0.00,0.00,5.00,0.00,5.00,0.00,10.0,https://fbref.com/en/players/7e28a811/Warren-Caddy,7e28a811,Ligue 2
92,Warren Caddy,MAD,FW,Annecy,26-274,1997,6.8,14.6,23.8,61.1,166.0,35.9,8.97,13.8,64.9,3.68,6.47,56.8,0.15,0.59,25.0,0.00,0.04,0.09,-0.04,0.88,1.62,0.59,0.00,1.32,https://fbref.com/en/players/7e28a811/Warren-Caddy,7e28a811,Ligue 2
93,Noah Cadiou,FRA,MF,Quevilly-Rouen,25-074,1998,12.9,38.8,50.9,76.3,750.2,198.3,14.9,18.4,81.0,17.7,21.8,81.1,5.50,8.29,66.4,0.16,0.12,0.13,0.03,1.86,6.05,0.93,0.00,7.83,https://fbref.com/en/players/696644d0/Noah-Cadiou,696644d0,Ligue 2
94,Mathieu Cafaro,FRA,"FW,MF",Saint-Étienne,26-289,1997,14.1,23.3,37.7,62.0,422.9,144.1,10.3,13.1,78.4,9.08,13.9,65.3,3.12,8.51,36.7,0.28,0.32,0.27,-0.04,2.41,2.06,1.77,0.92,3.05,https://fbref.com/en/players/2a657da0/Mathieu-Cafaro,2a657da0,Ligue 2
95,Thomas Callens,FRA,GK,Annecy,25-124,1998,1.2,12.5,18.3,68.2,432.5,325.0,0.83,0.83,100.0,6.67,6.67,100.0,5.00,10.8,46.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/be90e307/Thomas-Callens,be90e307,Ligue 2
96,Adama Camara,FRA,MF,Paris FC,27-082,1996,11.0,39.8,45.8,86.9,734.3,200.5,17.4,19.7,88.0,16.4,18.4,89.1,5.00,5.73,87.3,0.00,0.05,0.06,-0.05,0.73,3.55,0.91,0.00,6.64,https://fbref.com/en/players/1fce7c69/Adama-Camara,1fce7c69,Ligue 2
97,Mamadou Camara,FRA,"MF,FW",Quevilly-Rouen,22-335,2001,8.1,28.3,43.5,65.1,525.9,182.3,12.6,16.7,75.6,10.6,15.6,68.3,4.32,8.40,51.5,0.25,0.35,0.43,-0.10,3.09,1.98,2.10,0.99,3.58,https://fbref.com/en/players/316e70c7/Mamadou-Camara,316e70c7,Ligue 2
98,Ousmane Camara,GUI,FW,Auxerre,22-066,2001,2.6,14.6,21.5,67.9,200.0,53.8,8.85,12.3,71.9,4.62,6.54,70.6,0.38,0.77,50.0,0.38,0.35,0.23,0.04,1.92,1.15,1.54,0.00,3.46,https://fbref.com/en/players/5a6b06cd/Ousmane-Camara,5a6b06cd,Ligue 2
99,Ousmane Camara,FRA,DF,Angers,20-308,2003,0.5,78.0,84.0,92.9,1388.0,582.0,28.0,30.0,93.3,46.0,48.0,95.8,4.00,6.00,66.7,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,https://fbref.com/en/players/7d3dfdfd/Ousmane-Camara,7d3dfdfd,Ligue 2
100,Thibault Campanini,FRA,DF,Ajaccio,25-165,1998,2.7,39.6,48.9,81.1,703.7,208.9,17.4,19.6,88.7,17.8,20.4,87.3,2.96,5.93,50.0,0.00,0.15,0.04,-0.15,0.74,0.74,0.37,0.37,2.22,https://fbref.com/en/players/cd83baf7/Thibault-Campanini,cd83baf7,Ligue 2
101,Pierrick Capelle,FRA,MF,Angers,36-268,1987,16.4,36.4,46.4,78.4,676.6,185.7,13.9,16.4,84.8,16.5,19.3,85.5,4.57,8.11,56.4,0.06,0.04,0.09,0.02,0.67,3.23,0.67,0.18,4.70,https://fbref.com/en/players/79b2399c/Pierrick-Capelle,79b2399c,Ligue 2
102,Andy Carroll,ENG,FW,Amiens,35-002,1989,8.7,13.9,23.2,59.9,225.3,47.2,7.93,11.7,67.6,4.25,7.24,58.7,1.49,2.64,56.5,0.11,0.15,0.09,-0.03,1.15,1.15,1.03,0.11,2.07,https://fbref.com/en/players/b581987a/Andy-Carroll,b581987a,Ligue 2
103,Yohan Cassubie,FRA,MF,Bordeaux,23-082,2000,6.8,49.0,57.9,84.5,862.4,211.6,20.9,23.4,89.3,22.5,25.7,87.4,4.12,5.59,73.7,0.00,0.03,0.03,-0.03,0.44,4.41,0.15,0.00,5.00,https://fbref.com/en/players/3a01dd89/Yohan-Cassubie,3a01dd89,Ligue 2
104,Julien Celestine,FRA,DF,US Concarneau,26-168,1997,14.0,58.4,65.3,89.4,1140.6,403.4,19.3,20.5,94.1,31.1,33.4,93.1,6.93,9.50,72.9,0.00,0.01,0.01,-0.01,0.14,2.57,0.00,0.00,3.21,https://fbref.com/en/players/3dd4379b/Julien-Celestine,3dd4379b,Ligue 2
105,Noa Cervantés,ALG,FW,Troyes,20-267,2003,0.1,50.0,60.0,83.3,780.0,550.0,30.0,30.0,100.0,10.0,20.0,50.0,10.0,10.0,100.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/961e9e78/Noa-Cervantes,961e9e78,Ligue 2
106,Nassim Chadli,FRA,"MF,FW",US Concarneau,22-164,2001,13.6,26.3,33.6,78.1,467.7,78.4,11.8,14.3,83.0,10.4,12.3,84.4,3.16,5.15,61.4,0.07,0.08,0.10,-0.01,0.96,1.54,1.25,0.29,3.46,https://fbref.com/en/players/5c61496e/Nassim-Chadli,5c61496e,Ligue 2
107,Mehdi Chahiri,MAR,"FW,MF",Pau FC,27-167,1996,5.3,28.1,39.6,71.0,490.4,150.6,12.1,15.5,78.0,11.9,16.4,72.4,2.83,5.28,53.6,0.00,0.21,0.21,-0.21,1.13,4.34,1.89,0.19,4.91,https://fbref.com/en/players/1787195f/Mehdi-Chahiri,1787195f,Ligue 2
108,Dylan Chambost,FRA,"MF,FW",Saint-Étienne,26-142,1997,7.4,48.9,60.8,80.4,778.6,236.8,24.1,26.4,91.3,18.9,22.8,82.8,3.51,7.16,49.1,0.14,0.14,0.12,0.00,1.76,5.14,0.95,0.14,6.62,https://fbref.com/en/players/dbde4959/Dylan-Chambost,dbde4959,Ligue 2
109,Maxime Chanot,LUX,DF,Ajaccio,34-048,1989,12.5,51.9,59.9,86.6,1110.9,365.5,13.4,14.6,91.8,29.9,31.8,94.0,7.76,12.2,63.8,0.16,0.02,0.01,0.14,0.24,1.76,0.00,0.00,2.24,https://fbref.com/en/players/ca366055/Maxime-Chanot,ca366055,Ligue 2
110,Gaëtan Charbonnier,FRA,"FW,MF",Saint-Étienne,35-012,1988,7.7,23.6,31.7,74.6,343.4,87.0,13.4,17.0,78.6,7.27,9.48,76.7,1.43,2.34,61.1,0.00,0.18,0.09,-0.18,1.56,2.08,0.65,0.13,2.73,https://fbref.com/en/players/18ebca4b/Gaetan-Charbonnier,18ebca4b,Ligue 2
111,Xavier Chavalerin,FRA,MF,Troyes,32-307,1991,13.2,30.8,39.9,77.2,541.7,195.1,14.2,16.1,88.7,11.9,14.5,82.2,3.56,6.44,55.3,0.08,0.07,0.05,0.01,0.68,3.48,0.76,0.23,4.39,https://fbref.com/en/players/279ddf6a/Xavier-Chavalerin,279ddf6a,Ligue 2
112,Ivane Chegra,FRA,"MF,FW",Ajaccio,19-311,2004,1.9,17.9,32.6,54.8,360.5,103.7,6.84,11.6,59.1,5.79,11.1,52.4,4.21,8.42,50.0,0.00,0.00,0.00,0.00,0.53,1.58,0.53,0.00,3.16,https://fbref.com/en/players/1237c049/Ivane-Chegra,1237c049,Ligue 2
113,Samir Chergui,FRA,DF,Paris FC,24-336,1999,6.0,57.2,61.0,93.7,1180.2,313.2,15.0,16.3,91.8,33.7,34.8,96.7,7.67,8.67,88.5,0.00,0.00,0.00,0.00,0.00,1.50,0.00,0.00,2.67,https://fbref.com/en/players/4b6ab1da/Samir-Chergui,4b6ab1da,Ligue 2
114,Sidiki Cherif,FRA,FW,Angers,17-024,2006,0.2,20.0,30.0,66.7,250.0,80.0,15.0,20.0,75.0,5.00,5.00,100.0,0.00,5.00,0.0,0.00,0.00,0.00,0.00,0.00,5.00,0.00,0.00,5.00,https://fbref.com/en/players/78430598/Sidiki-Cherif,78430598,Ligue 2
115,Amine Cherni,TUN,"DF,MF",Stade Laval,22-185,2001,18.1,35.5,50.8,69.9,556.4,246.5,19.4,23.5,82.4,12.9,18.0,71.5,2.32,5.86,39.6,0.00,0.06,0.07,-0.06,0.61,2.27,0.99,0.66,2.93,https://fbref.com/en/players/88b540f7/Amine-Cherni,88b540f7,Ligue 2
116,Joris Chougrani,FRA,DF,Rodez Aveyron,32-284,1991,10.4,39.7,52.4,75.8,820.2,370.6,11.7,13.8,84.7,21.1,25.6,82.3,6.15,10.6,58.2,0.00,0.01,0.03,-0.01,0.10,5.67,0.19,0.10,6.92,https://fbref.com/en/players/6f3c7064/Joris-Chougrani,6f3c7064,Ligue 2
117,Sébastien Cibois,FRA,GK,Rodez Aveyron,25-312,1998,1.0,24.0,31.0,77.4,639.0,426.0,6.00,6.00,100.0,10.0,10.0,100.0,8.00,15.0,53.3,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,https://fbref.com/en/players/2b9b37b2/Sebastien-Cibois,2b9b37b2,Ligue 2
118,Amadou Ciss,SEN,"FW,MF",Amiens,24-123,1999,2.6,21.9,31.9,68.7,310.4,118.5,10.8,15.8,68.3,8.85,11.2,79.3,0.38,0.77,50.0,0.00,0.04,0.08,-0.04,0.77,0.77,1.54,0.77,4.23,https://fbref.com/en/players/531a4839/Amadou-Ciss,531a4839,Ligue 2
119,Karim Cissé,GUI,"FW,MF",Saint-Étienne,19-055,2004,1.7,24.7,39.4,62.7,422.9,115.9,10.6,15.3,69.2,11.2,16.5,67.9,1.76,4.12,42.9,0.00,0.06,0.06,-0.06,1.18,2.35,1.18,0.59,4.71,https://fbref.com/en/players/fae2aaf1/Karim-Cisse,fae2aaf1,Ligue 2
120,Nadjib Cisse,MLI,DF,Quevilly-Rouen,23-017,2000,12.9,32.3,39.6,81.6,682.3,253.3,9.92,11.2,88.9,16.4,18.7,88.0,5.74,9.15,62.7,0.00,0.00,0.02,0.00,0.16,1.78,0.31,0.00,2.79,https://fbref.com/en/players/c2c48e7b/Nadjib-Cisse,c2c48e7b,Ligue 2
121,Till Cissokho,FRA,DF,Quevilly-Rouen,23-334,2000,17.6,36.9,45.2,81.7,734.8,264.9,12.2,14.4,85.0,18.5,21.0,88.1,5.62,8.69,64.7,0.00,0.01,0.01,-0.01,0.17,1.99,0.06,0.00,3.98,https://fbref.com/en/players/e8b5ad37/Till-Cissokho,e8b5ad37,Ligue 2
122,Yannis Clementia,MTQ,GK,Caen,26-187,1997,1.0,22.0,34.0,64.7,606.0,451.0,6.00,6.00,100.0,10.0,10.0,100.0,6.00,17.0,35.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,https://fbref.com/en/players/7800bdb8/Yannis-Clementia,7800bdb8,Ligue 2
123,Alexandre Coeff,FRA,"DF,MF",Caen,31-322,1992,7.9,48.9,63.4,77.0,980.8,282.5,15.9,19.1,83.4,24.4,29.7,82.1,7.22,11.1,64.8,0.38,0.27,0.13,0.11,1.01,3.54,1.01,0.76,4.68,https://fbref.com/en/players/c4065f40/Alexandre-Coeff,c4065f40,Ligue 2
124,Dimitri Colau,FRA,DF,Paris FC,17-319,2006,0.0,1,1,100.0,21,2,0,0,,1,1,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,https://fbref.com/en/players/dab81d17/Dimitri-Colau,dab81d17,Ligue 2
125,Thomas Colléaux,FRA,MF,Pau FC,18-265,2005,0.3,66.7,76.7,87.0,1266.7,220.0,26.7,30.0,88.9,36.7,43.3,84.6,3.33,3.33,100.0,0.00,0.00,0.00,0.00,0.00,3.33,0.00,0.00,13.3,https://fbref.com/en/players/27caeaa0/Thomas-Colleaux,27caeaa0,Ligue 2
126,Abdu Conté,POR,DF,Troyes,25-290,1998,6.9,48.4,58.3,83.1,822.6,283.6,22.2,24.8,89.5,20.9,23.3,89.4,4.06,6.52,62.2,0.14,0.06,0.03,0.09,0.72,2.90,1.30,0.43,4.20,https://fbref.com/en/players/cfa49cc1/Abdu-Conte,cfa49cc1,Ligue 2
127,Facinet Conte,GUI,"FW,DF",Bastia,18-290,2005,6.7,8.51,12.7,67.1,108.5,25.8,5.52,7.46,74.0,2.69,3.43,78.3,0.00,0.30,0.0,0.00,0.06,0.06,-0.06,0.90,0.45,0.45,0.15,0.90,https://fbref.com/en/players/5d210309/Facinet-Conte,5d210309,Ligue 2
128,Sébastien Corchia,FRA,DF,Amiens,33-068,1990,16.0,28.9,42.2,68.4,520.2,242.6,12.5,15.4,81.3,13.2,17.8,74.3,2.56,7.50,34.2,0.13,0.08,0.07,0.04,0.81,2.38,0.69,0.31,3.63,https://fbref.com/en/players/0e7ccfc4/Sebastien-Corchia,0e7ccfc4,Ligue 2
129,Killian Corredor,FRA,FW,Rodez Aveyron,23-065,2000,16.4,17.4,23.8,73.3,279.9,53.4,8.23,10.1,81.3,6.89,8.84,77.9,1.22,2.38,51.3,0.30,0.15,0.13,0.15,1.04,1.40,0.91,0.06,2.56,https://fbref.com/en/players/1a1838d8/Killian-Corredor,1a1838d8,Ligue 2
130,Bruno Xavier Almeida Costa,POR,MF,Valenciennes,26-264,1997,8.3,41.8,52.3,80.0,823.3,257.0,14.8,16.9,87.9,18.2,21.6,84.4,6.99,11.3,61.7,0.12,0.11,0.11,0.01,1.45,5.06,1.08,0.24,6.14,https://fbref.com/en/players/7b4c1f6e/Bruno-Xavier-Almeida-Costa,7b4c1f6e,Ligue 2
131,Nuno da Costa,CPV,FW,Auxerre,32-332,1991,2.0,21.0,26.5,79.2,401.0,87.0,8.00,11.5,69.6,8.50,9.50,89.5,3.50,4.00,87.5,0.50,0.10,0.10,0.40,1.50,1.00,1.50,0.50,3.00,https://fbref.com/en/players/909222de/Nuno-da-Costa,909222de,Ligue 2
132,Tino Costa,ARG,MF,Pau FC,38-364,1985,0.2,70.0,100.0,70.0,1525.0,425.0,15.0,15.0,100.0,40.0,50.0,80.0,15.0,30.0,50.0,0.00,0.50,0.50,-0.50,5.00,0.00,0.00,0.00,10.0,https://fbref.com/en/players/8f747a86/Tino-Costa,8f747a86,Ligue 2
133,Kalifa Coulibaly,MLI,FW,Quevilly-Rouen,32-140,1991,9.8,13.1,22.0,59.3,181.4,48.7,7.86,11.9,65.8,3.67,6.73,54.5,0.41,0.82,50.0,0.31,0.16,0.12,0.14,1.22,2.14,0.82,0.10,2.35,https://fbref.com/en/players/9980269a/Kalifa-Coulibaly,9980269a,Ligue 2
134,Marius Courcoul,FRA,MF,Angers,17-007,2007,0.2,55.0,75.0,73.3,1040.0,35.0,20.0,30.0,66.7,25.0,30.0,83.3,5.00,5.00,100.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/28ab7aba/Marius-Courcoul,28ab7aba,Ligue 2
135,Yoann Court,FRA,MF,Caen,33-359,1990,9.7,31.0,42.5,73.1,604.9,204.1,12.2,14.3,84.9,12.3,15.6,78.8,5.57,10.1,55.1,0.21,0.19,0.20,0.02,2.37,4.95,1.75,0.41,7.63,https://fbref.com/en/players/26e4447b/Yoann-Court,26e4447b,Ligue 2
136,Gaëtan Courtet,FRA,"FW,MF",Guingamp,34-320,1989,7.1,20.1,31.4,64.1,276.6,84.6,12.3,17.6,69.6,5.35,8.31,64.4,0.99,1.97,50.0,0.00,0.07,0.13,-0.07,1.27,1.41,0.99,0.14,3.52,https://fbref.com/en/players/386de9b1/Gaetan-Courtet,386de9b1,Ligue 2
137,Joffrey Cuffaut,FRA,DF,Valenciennes,35-299,1988,1.4,39.3,52.9,74.3,697.9,217.9,17.9,21.4,83.3,15.7,19.3,81.5,3.57,7.86,45.5,0.00,0.00,0.00,0.00,0.00,2.86,0.71,0.71,4.29,https://fbref.com/en/players/f71e34b2/Joffrey-Cuffaut,f71e34b2,Ligue 2
138,Sessi D'Almeida,BEN,MF,Pau FC,28-049,1995,10.1,36.6,43.2,84.9,745.0,171.7,11.7,14.1,83.1,18.6,20.0,93.1,5.35,7.43,72.0,0.00,0.01,0.03,-0.01,0.40,2.77,0.30,0.10,4.65,https://fbref.com/en/players/2c574121/Sessi-DAlmeida,2c574121,Ligue 2
139,Kouadio-Yves Dabila,CIV,DF,Paris FC,27-007,1997,9.9,58.7,65.2,90.1,1160.3,392.4,18.1,19.2,94.2,33.3,34.2,97.3,6.67,10.4,64.1,0.10,0.07,0.01,0.03,0.10,2.32,0.00,0.00,4.24,https://fbref.com/en/players/3067cbef/Kouadio-Yves-Dabila,3067cbef,Ligue 2
140,Colin Dagba,FRA,DF,Auxerre,25-121,1998,4.0,66.5,77.8,85.5,1039.8,385.0,34.0,36.8,92.5,27.3,31.3,87.2,3.25,6.50,50.0,0.00,0.05,0.07,-0.05,0.75,5.75,1.25,0.25,6.75,https://fbref.com/en/players/29c02c9f/Colin-Dagba,29c02c9f,Ligue 2
141,Bradley Danger,FRA,DF,Rodez Aveyron,25-344,1998,17.1,45.2,57.8,78.2,1006.3,401.6,12.5,14.1,88.4,22.3,25.3,88.2,9.65,16.8,57.5,0.06,0.09,0.13,-0.03,1.52,4.50,0.41,0.12,5.15,https://fbref.com/en/players/db7b941f/Bradley-Danger,db7b941f,Ligue 2
142,Quentin Daubin,FRA,MF,Caen,28-189,1995,14.7,42.4,50.0,84.9,786.1,209.7,18.5,20.4,90.7,16.7,18.6,89.4,5.92,8.23,71.9,0.00,0.01,0.04,-0.01,0.20,4.49,0.48,0.20,5.51,https://fbref.com/en/players/d51c34f0/Quentin-Daubin,d51c34f0,Ligue 2
143,Zuriko Davitashvili,GEO,"FW,MF",Bordeaux,22-327,2001,14.5,28.2,34.3,82.1,411.0,83.3,15.3,17.7,86.7,10.5,12.5,84.0,1.10,1.72,64.0,0.21,0.17,0.12,0.03,1.72,2.21,0.97,0.00,3.66,https://fbref.com/en/players/88b4d2e3/Zuriko-Davitashvili,88b4d2e3,Ligue 2
144,Mathias De Amorim,POR,MF,Bordeaux,19-029,2004,0.8,87.5,98.8,88.6,1516.3,556.3,43.8,48.8,89.7,36.3,38.8,93.5,7.50,7.50,100.0,0.00,0.37,0.87,-0.37,5.00,15.0,3.75,0.00,16.3,https://fbref.com/en/players/3385fdf4/Mathias-De-Amorim,3385fdf4,Ligue 2
145,Marvin De Lima,FRA,"FW,DF",Bordeaux,19-264,2004,3.7,38.9,51.4,75.8,716.2,201.6,16.8,19.7,84.9,16.2,20.5,78.9,4.59,8.65,53.1,0.00,0.05,0.05,-0.05,0.81,2.43,0.81,0.00,3.78,https://fbref.com/en/players/4d2ddda7/Marvin-De-Lima,4d2ddda7,Ligue 2
146,Sonny Degert,FRA,"MF,FW",Pau FC,23-018,2000,1.2,13.3,22.5,59.3,288.3,158.3,2.50,5.00,50.0,8.33,9.17,90.9,2.50,6.67,37.5,0.00,0.33,0.50,-0.33,2.50,1.67,1.67,0.00,3.33,https://fbref.com/en/players/10db63e7/Sonny-Degert,10db63e7,Ligue 2
147,Logan Delaurier Chaubet,FRA,MF,Quevilly-Rouen,21-261,2002,12.0,21.0,31.6,66.5,338.5,129.4,11.1,13.9,79.6,6.83,8.92,76.6,2.08,6.33,32.9,0.17,0.13,0.19,0.04,1.50,1.42,0.92,0.25,2.33,https://fbref.com/en/players/de871220/Logan-Delaurier-Chaubet,de871220,Ligue 2
148,Thibault Delphis,FRA,DF,Annecy,21-095,2002,6.6,28.6,46.4,61.8,488.3,284.8,10.9,16.5,66.1,15.5,23.3,66.2,1.52,4.85,31.3,0.00,0.00,0.02,0.00,0.15,2.58,0.00,0.00,3.79,https://fbref.com/en/players/961d0117/Thibault-Delphis,961d0117,Ligue 2
149,Yohan Demoncy,FRA,MF,Paris FC,27-276,1996,5.3,57.5,69.1,83.3,951.9,260.2,28.3,32.1,88.2,21.3,24.2,88.3,4.91,8.11,60.5,0.00,0.17,0.15,-0.17,1.13,5.66,0.57,0.19,6.79,https://fbref.com/en/players/e1909b9f/Yohan-Demoncy,e1909b9f,Ligue 2
150,Clément Depres,FRA,FW,Rodez Aveyron,29-044,1994,5.0,16.2,28.0,57.9,250.4,85.4,8.80,13.2,66.7,4.80,10.6,45.3,1.40,2.00,70.0,0.60,0.24,0.14,0.36,1.40,2.20,0.00,0.00,2.80,https://fbref.com/en/players/e53ab10b/Clement-Depres,e53ab10b,Ligue 2
151,Djibrill Diagouraga,FRA,FW,Paris FC,19-089,2004,0.2,35.0,55.0,63.6,470.0,110.0,20.0,35.0,57.1,15.0,15.0,100.0,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,10.0,https://fbref.com/en/players/a0661eb7/Djibrill-Diagouraga,a0661eb7,Ligue 2
152,Tidyane Diagouraga,FRA,MF,Valenciennes,20-328,2003,1.4,22.9,37.9,60.4,316.4,94.3,15.0,20.7,72.4,7.14,12.9,55.6,0.71,2.86,25.0,0.00,0.07,0.00,-0.07,0.71,1.43,0.71,0.00,3.57,https://fbref.com/en/players/29733d8f/Tidyane-Diagouraga,29733d8f,Ligue 2
153,Oumar Diakité,FRA,MF,Paris FC,21-034,2002,0.1,70.0,100.0,70.0,1310.0,230.0,30.0,40.0,75.0,30.0,50.0,60.0,10.0,10.0,100.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/15d9fb75/Oumar-Diakite,15d9fb75,Ligue 2
154,Djibril Diani,FRA,MF,Caen,25-331,1998,0.8,53.8,65.0,82.7,1002.5,223.8,18.8,22.5,83.3,30.0,35.0,85.7,5.00,5.00,100.0,0.00,0.00,0.00,0.00,1.25,6.25,1.25,0.00,5.00,https://fbref.com/en/players/4d095331/Djibril-Diani,4d095331,Ligue 2
155,Mamadou Diarra,SEN,DF,Grenoble,26-019,1997,16.5,57.2,61.3,93.3,1241.7,369.5,12.5,13.9,90.4,35.0,36.3,96.5,8.73,9.88,88.3,0.00,0.02,0.01,-0.02,0.18,1.58,0.06,0.00,2.42,https://fbref.com/en/players/3516b06b/Mamadou-Diarra,3516b06b,Ligue 2
156,Stéphane Diarra,FRA,"FW,MF",Saint-Étienne,25-030,1998,6.5,22.8,33.2,68.5,343.2,94.3,12.8,17.4,73.5,8.92,11.4,78.4,0.62,2.46,25.0,0.00,0.12,0.11,-0.12,1.54,2.00,0.77,0.31,2.00,https://fbref.com/en/players/29939a1d/Stephane-Diarra,29939a1d,Ligue 2
157,Junior Diaz,CIV,"DF,MF",Annecy,20-169,2003,7.9,22.8,36.2,62.9,432.0,189.5,7.72,11.0,70.1,11.6,17.1,68.1,2.91,6.20,46.9,0.00,0.01,0.00,-0.01,0.38,2.28,0.00,0.00,2.78,https://fbref.com/en/players/22768e08/Junior-Diaz,22768e08,Ligue 2
158,Pedro Díaz,ESP,MF,Bordeaux,25-217,1998,16.3,51.7,62.4,82.8,964.0,251.8,22.0,24.4,90.2,22.1,25.4,87.0,6.44,10.4,62.1,0.00,0.03,0.10,-0.03,1.10,6.56,0.74,0.06,8.28,https://fbref.com/en/players/eea5130e/Pedro-Diaz,eea5130e,Ligue 2
159,Lois Diony,FRA,FW,Angers,31-019,1992,17.9,11.1,15.6,71.0,154.7,33.7,5.92,7.93,74.6,3.80,5.25,72.3,0.39,0.73,53.8,0.17,0.08,0.08,0.09,0.78,0.67,0.73,0.17,1.51,https://fbref.com/en/players/4be0b467/Lois-Diony,4be0b467,Ligue 2
160,Mouhamed Diop,SEN,"MF,DF",Troyes,23-100,2000,12.0,36.3,43.3,84.0,638.8,172.3,15.8,18.0,87.5,15.7,17.9,87.4,3.83,4.92,78.0,0.08,0.03,0.07,0.05,0.42,2.92,0.50,0.00,3.17,https://fbref.com/en/players/1581e8db/Mouhamed-Diop,1581e8db,Ligue 2
161,Assane Dioussé,SEN,MF,Auxerre,26-110,1997,9.9,61.4,69.2,88.8,1186.2,365.3,22.5,24.8,90.7,30.8,33.2,92.7,7.07,9.09,77.8,0.00,0.01,0.03,-0.01,0.40,7.88,0.20,0.10,7.58,https://fbref.com/en/players/7f622eef/Assane-Diousse,7f622eef,Ligue 2
162,Kapitbafan Djoco,SEN,"FW,MF",Bastia,28-121,1995,10.0,16.2,23.1,70.1,203.3,46.6,10.2,13.9,73.4,3.90,5.00,78.0,0.60,1.10,54.5,0.10,0.07,0.05,0.03,1.10,1.70,0.40,0.00,1.80,https://fbref.com/en/players/4d2130fc/Kapitbafan-Djoco,4d2130fc,Ligue 2
163,Maxime Do Couto Teixeira,FRA,"MF,FW",Amiens,27-026,1996,3.1,26.5,36.8,71.9,415.8,144.2,13.9,18.1,76.8,9.68,11.9,81.1,1.29,2.90,44.4,0.00,0.00,0.10,0.00,0.32,1.94,1.29,0.32,3.55,https://fbref.com/en/players/0b266f68/Maxime-Do-Couto-Teixeira,0b266f68,Ligue 2
164,Alan Do Marcolino,GAB,FW,Quevilly-Rouen,21-295,2002,2.7,16.3,21.9,74.6,225.2,52.6,9.63,12.2,78.8,4.81,5.93,81.3,0.74,0.74,100.0,0.00,0.00,0.04,0.00,0.00,1.11,0.37,0.00,1.11,https://fbref.com/en/players/1bd5bdc4/Alan-Do-Marcolino,1bd5bdc4,Ligue 2
165,Kyliane Dong,FRA,FW,Troyes,19-103,2004,17.4,20.9,28.0,74.6,337.6,74.8,10.0,12.2,82.1,7.64,10.1,75.6,1.95,3.22,60.7,0.11,0.13,0.09,-0.02,0.98,1.38,0.80,0.23,1.72,https://fbref.com/en/players/836dc4a8/Kyliane-Dong,836dc4a8,Ligue 2
166,Jordan Dongmo,CMR,MF,Troyes,22-343,2001,0.1,10.0,40.0,25.0,180.0,0.00,0.00,10.0,0.0,10.0,10.0,100.0,0.00,10.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/1b5b32d2/Jordan-Dongmo,1b5b32d2,Ligue 2
