Rk,Player,Nation,Pos,Squad,Age,Born,Playing Time_MP,Playing Time_Min,Playing Time_Mn/MP,Playing Time_Min%,Playing Time_90s,Starts_Starts,Starts_Mn/Start,Starts_Compl,Subs_Subs,Subs_Mn/Sub,Subs_unSub,Team Success_PPM,Team Success_onG,Team Success_onGA,Team Success_+/-,Team Success_+/-90,Team Success_On-Off,Team Success (xG)_onxG,Team Success (xG)_onxGA,Team Success (xG)_xG+/-,Team Success (xG)_xG+/-90,Team Success (xG)_On-Off,Player Link_,Player ID_,Competition
12,Doğan Alemdar,TUR,GK,Troyes,21-071,2002,16,1395,87,81.6,15.5,1.03,87,0.97,0.00,,0.06,1.25,1.23,1.23,0.00,0.00,+0.86,0.94,2.04,-1.10,-1.11,-0.51,https://fbref.com/en/players/9e17ccff/Dogan-Alemdar,9e17ccff,Ligue 2
13,Migouel Alfarela,FRA,"FW,MF",Bastia,26-054,1997,19,1151,61,67.3,12.8,1.02,74,0.23,0.47,31,0.00,1.11,0.94,1.02,-0.08,-0.08,+0.08,1.00,1.52,-0.52,-0.52,-0.66,https://fbref.com/en/players/681b4836/Migouel-Alfarela,681b4836,Ligue 2
14,Bobby Allain,FRA,GK,Grenoble,32-041,1991,2,180,90,10.5,2.0,1.00,90,1.00,0.00,,5.50,3.00,2.00,0.00,2.00,+2.00,+1.76,2.50,1.30,1.20,+0.81,+0.34,https://fbref.com/en/players/8870154f/Bobby-Allain,8870154f,Ligue 2
15,Mickaël Alphonse,GLP,"DF,FW",Ajaccio,34-180,1989,4,143,36,8.4,1.6,0.63,90,0.63,1.88,18,0.00,1.25,0.00,1.88,-1.88,-1.89,-2.18,0.44,0.69,-0.25,-0.23,-0.38,https://fbref.com/en/players/0a63446f/Mickael-Alphonse,0a63446f,Ligue 2
16,Yacine El Amri,FRA,"MF,FW",Valenciennes,19-170,2004,1,24,24,1.4,0.3,0.00,,0.00,3.33,24,0.00,0.00,0.00,6.67,-6.67,-7.50,-6.81,0.00,1.67,-1.67,-1.87,-1.30,https://fbref.com/en/players/cd118aaf/Yacine-El-Amri,cd118aaf,Ligue 2
17,Julien Anziani,FRA,"MF,FW",Dunkerque,24-199,1999,19,1026,54,60.0,11.4,0.96,75,0.18,0.70,25,0.00,0.68,0.53,1.75,-1.23,-1.23,-0.57,1.18,1.54,-0.34,-0.34,-0.06,https://fbref.com/en/players/8d158016/Julien-Anziani,8d158016,Ligue 2
18,Adel Anzimati,COM,GK,Quevilly-Rouen,22-064,2001,0,,,,,0,,0,0,,2,,,,,,,,,,,,https://fbref.com/en/players/295ce23d/Adel-Anzimati,295ce23d,Ligue 2
19,Dennis Appiah,FRA,DF,Saint-Étienne,31-213,1992,19,1693,89,99.0,18.8,1.01,89,0.96,0.00,,0.00,1.47,1.06,1.01,0.05,+0.05,+5.35,1.32,1.22,0.10,+0.10,-1.69,https://fbref.com/en/players/feb5d3ab/Dennis-Appiah,feb5d3ab,Ligue 2
20,Taïryk Arconte,FRA,FW,Rodez Aveyron,20-057,2003,13,611,47,35.7,6.8,1.03,75,0.00,0.88,14,0.15,1.23,1.62,1.47,0.15,+0.15,+0.07,1.57,1.04,0.51,+0.52,+0.35,https://fbref.com/en/players/c5e6c017/Tairyk-Arconte,c5e6c017,Ligue 2
21,Youssouf Assogba,BEN,DF,Amiens,22-140,2001,8,215,27,12.6,2.4,0.42,90,0.42,2.92,18,3.75,1.75,0.83,0.83,0.00,0.00,+0.24,1.33,1.00,0.33,+0.33,+0.66,https://fbref.com/en/players/1ac639e8/Youssouf-Assogba,1ac639e8,Ligue 2
22,Kouadou Assoumou,FRA,FW,Troyes,21-083,2002,13,862,66,50.4,9.6,1.15,75,0.52,0.21,20,0.10,0.92,1.15,0.94,0.21,+0.21,+0.74,1.02,1.80,-0.78,-0.78,+0.47,https://fbref.com/en/players/4de89eb7/Kouadou-Assoumou,4de89eb7,Ligue 2
23,Mathias Autret,FRA,"MF,FW",Caen,32-313,1991,16,1221,76,71.4,13.6,1.03,83,0.51,0.15,33,0.00,1.56,1.32,0.96,0.37,+0.37,+0.92,1.00,1.01,-0.01,-0.02,+0.75,https://fbref.com/en/players/7dfbba27/Mathias-Autret,7dfbba27,Ligue 2
24,Cédric Avinel,GLP,DF,Ajaccio,37-119,1986,12,1080,90,63.2,12.0,1.00,90,1.00,0.00,,0.25,1.75,1.00,0.67,0.33,+0.33,+0.62,0.80,0.79,0.01,+0.01,-0.28,https://fbref.com/en/players/a94d93be/Cedric-Avinel,a94d93be,Ligue 2
25,Florian Ayé,FRA,FW,Auxerre,26-354,1997,19,1142,60,66.8,12.7,1.10,74,0.24,0.39,20,0.00,2.00,1.97,0.79,1.18,+1.18,+0.39,1.41,0.60,0.81,+0.81,-0.09,https://fbref.com/en/players/718b8afd/Florian-Aye,718b8afd,Ligue 2
26,Amadou Ba-Sy,FRA,FW,Dunkerque,22-214,2001,8,239,30,14.0,2.7,0.74,56,0.00,2.22,21,0.00,0.75,1.85,2.59,-0.74,-0.75,+0.29,1.63,2.30,-0.67,-0.66,-0.40,https://fbref.com/en/players/729c3100/Amadou-Ba-Sy,729c3100,Ligue 2
27,Vénuste Baboula,CTA,MF,Quevilly-Rouen,25-138,1998,6,94,16,5.5,1.0,0.00,,0.00,6.00,16,2.00,0.50,0.00,1.00,-1.00,-0.96,-0.79,0.50,0.30,0.30,+0.25,+0.06,https://fbref.com/en/players/2fadf83d/Venuste-Baboula,2fadf83d,Ligue 2
28,Aliou Badji,SEN,FW,Bordeaux,26-090,1997,12,552,46,32.3,6.1,0.98,73,0.16,0.98,19,0.16,1.08,0.82,0.98,-0.16,-0.16,+0.15,1.90,0.89,1.03,+1.02,+0.62,https://fbref.com/en/players/6ddb0c15/Aliou-Badji,6ddb0c15,Ligue 2
29,Samy Baghdadi,FRA,FW,Dunkerque,26-181,1997,9,394,44,23.0,4.4,0.91,70,0.00,1.14,23,0.00,0.78,0.45,2.05,-1.59,-1.60,-0.78,1.02,1.70,-0.68,-0.69,-0.48,https://fbref.com/en/players/ab4dc365/Samy-Baghdadi,ab4dc365,Ligue 2
30,Yohan Bai,FRA,MF,Bastia,27-102,1996,1,20,20,1.2,0.2,0.00,,0.00,5.00,20,0.00,1.00,0.00,0.00,0.00,0.00,+0.11,0.00,2.00,-2.00,-1.68,-1.39,https://fbref.com/en/players/e040f3c8/Yohan-Bai,e040f3c8,Ligue 2
31,Thierno Balde,FRA,DF,Troyes,21-212,2002,9,606,67,35.4,6.7,1.04,78,0.75,0.30,32,0.00,0.89,1.49,1.19,0.30,+0.30,+0.70,1.07,1.97,-0.90,-0.89,+0.18,https://fbref.com/en/players/3975195f/Thierno-Balde,3975195f,Ligue 2
32,Yasser Baldé,GUI,DF,Stade Laval,30-361,1993,13,758,58,44.3,8.4,0.95,89,0.83,0.60,9,0.60,1.46,1.19,1.19,0.00,0.00,-0.38,0.87,1.07,-0.20,-0.20,-0.37,https://fbref.com/en/players/35f60fe8/Yasser-Balde,35f60fe8,Ligue 2
33,Arnaud Balijon,FRA,GK,Dunkerque,40-205,1983,19,1710,90,100.0,19.0,1.00,90,1.00,0.00,,0.00,0.68,0.68,1.68,-1.00,-1.00,,1.13,1.45,-0.32,-0.32,,https://fbref.com/en/players/ccb5b75d/Arnaud-Balijon,ccb5b75d,Ligue 2
34,Abdoulaye Bamba,CIV,DF,Angers,33-258,1990,18,1620,90,94.7,18.0,1.00,90,1.00,0.00,,0.00,2.06,1.61,0.83,0.78,+0.78,-2.22,1.35,1.16,0.19,+0.19,-2.80,https://fbref.com/en/players/7fecbcdb/Abdoulaye-Bamba,7fecbcdb,Ligue 2
35,Yacine Bammou,MAR,"FW,MF",Ajaccio,32-119,1991,18,1373,76,80.3,15.3,1.11,79,0.39,0.07,29,0.00,1.61,1.05,0.85,0.20,+0.20,+0.46,0.87,0.73,0.14,+0.14,+0.14,https://fbref.com/en/players/a1d04509/Yacine-Bammou,a1d04509,Ligue 2
36,Sacha Banse,BFA,MF,Valenciennes,22-298,2001,11,691,63,40.4,7.7,1.04,81,0.52,0.39,16,0.13,0.36,0.78,1.95,-1.17,-1.17,-0.64,0.81,1.77,-0.96,-0.97,-0.64,https://fbref.com/en/players/f9eb9174/Sacha-Banse,f9eb9174,Ligue 2
37,Yoann Barbet,FRA,DF,Bordeaux,30-243,1993,19,1710,90,100.0,19.0,1.00,90,1.00,0.00,,0.00,1.21,1.05,1.32,-0.26,-0.26,,1.64,1.04,0.60,+0.60,,https://fbref.com/en/players/c52bbd2c/Yoann-Barbet,c52bbd2c,Ligue 2
38,Enzo Bardeli,FRA,"MF,FW",Dunkerque,22-272,2001,19,1359,72,79.5,15.1,1.06,81,0.46,0.20,20,0.00,0.68,0.60,1.52,-0.93,-0.93,+0.35,1.10,1.44,-0.34,-0.34,-0.11,https://fbref.com/en/players/c7ac721f/Enzo-Bardeli,c7ac721f,Ligue 2
39,Gabriel Bares,SUI,MF,US Concarneau,23-132,2000,12,837,70,48.9,9.3,0.97,87,0.86,0.32,18,0.00,1.50,1.40,1.29,0.11,+0.11,+1.04,1.16,1.56,-0.40,-0.44,+0.34,https://fbref.com/en/players/5475a510/Gabriel-Bares,5475a510,Ligue 2
40,Mickaël Barreto,FRA,MF,Ajaccio,32-355,1991,8,619,77,36.2,6.9,1.01,82,0.43,0.14,45,0.00,1.50,1.30,1.01,0.29,+0.29,+0.29,1.16,0.81,0.35,+0.35,+0.37,https://fbref.com/en/players/e3844ecb/Mickael-Barreto,e3844ecb,Ligue 2
41,Yacouba Barry,FRA,"MF,DF",Annecy,21-044,2002,16,1085,68,63.5,12.1,0.99,82,0.41,0.33,24,0.08,0.94,1.24,1.49,-0.25,-0.25,+0.18,1.21,1.23,-0.01,-0.01,-0.14,https://fbref.com/en/players/9e03d22e/Yacouba-Barry,9e03d22e,Ligue 2
42,Maxime Barthelmé,FRA,MF,Guingamp,35-122,1988,1,20,20,1.2,0.2,0.00,,0.00,5.00,20,20.0,1.00,0.00,0.00,0.00,0.00,-0.37,0.00,0.00,0.00,-0.01,-0.47,https://fbref.com/en/players/9b8b52d3/Maxime-Barthelme,9b8b52d3,Ligue 2
43,Enzo Basilio,FRA,GK,Guingamp,29-097,1994,19,1710,90,100.0,19.0,1.00,90,1.00,0.00,,0.00,1.42,1.26,0.89,0.37,+0.37,,1.33,0.87,0.45,+0.45,,https://fbref.com/en/players/8627d27e/Enzo-Basilio,8627d27e,Ligue 2
44,Souleymane Basse,SEN,DF,Valenciennes,20-063,2003,3,262,87,15.3,2.9,1.03,87,0.69,0.00,,0.34,0.00,0.69,1.72,-1.03,-1.03,-0.28,0.86,1.41,-0.55,-0.56,+0.03,https://fbref.com/en/players/3d722a83/Souleymane-Basse,3d722a83,Ligue 2
45,Norman Bassette,BEL,FW,Caen,19-060,2004,1,1,1,0.1,0.0,0,,0,1,1,0,3.00,0,0,0,0.00,-0.11,0.0,0.0,0.0,-1.52,-1.29,https://fbref.com/en/players/9cd23b05/Norman-Bassette,9cd23b05,Ligue 2
46,Mons Bassouamina,CGO,"FW,MF",Pau FC,25-225,1998,16,951,59,55.6,10.6,1.04,73,0.09,0.47,29,0.00,1.75,1.70,1.51,0.19,+0.19,+0.07,1.31,1.71,-0.41,-0.41,+0.21,https://fbref.com/en/players/c894b42e/Mons-Bassouamina,c894b42e,Ligue 2
47,Antoine Batisse,FRA,DF,Pau FC,28-360,1995,9,519,58,30.4,5.8,0.86,78,0.52,0.69,33,0.86,1.33,1.03,1.72,-0.69,-0.69,-1.22,1.22,2.02,-0.81,-0.81,-0.45,https://fbref.com/en/players/7a4c23b9/Antoine-Batisse,7a4c23b9,Ligue 2
48,Dylan Batubinsika,COD,DF,Saint-Étienne,27-327,1996,15,1350,90,78.9,15.0,1.00,90,1.00,0.00,,0.00,1.67,1.00,0.80,0.20,+0.20,+0.95,1.37,1.22,0.15,+0.15,+0.17,https://fbref.com/en/players/37d39918/Dylan-Batubinsika,37d39918,Ligue 2
49,Marvin Baudry,CGO,DF,Stade Laval,33-347,1990,14,1231,88,72.0,13.7,1.02,88,0.80,0.00,,0.15,1.93,1.02,0.88,0.15,+0.15,-0.23,0.81,1.01,-0.19,-0.19,-0.70,https://fbref.com/en/players/404a2746/Marvin-Baudry,404a2746,Ligue 2
50,Cyrille Bayala,BFA,"MF,FW",Ajaccio,27-229,1996,5,397,79,23.2,4.4,1.14,79,0.45,0.00,,0.00,1.20,0.91,1.36,-0.45,-0.45,-0.73,0.89,0.89,0.00,+0.01,-0.14,https://fbref.com/en/players/20e0dd86/Cyrille-Bayala,20e0dd86,Ligue 2
51,Alane Bedfian,FRA,GK,Bordeaux,18-197,2005,0,,,,,0,,0,0,,3,,,,,,,,,,,,https://fbref.com/en/players/a7182b29/Alane-Bedfian,a7182b29,Ligue 2
52,Ayman Ben Mohamed,TUN,DF,Guingamp,29-031,1994,11,952,87,55.7,10.6,0.94,89,0.85,0.09,66,0.00,1.27,0.85,0.75,0.09,+0.09,-0.62,1.06,0.65,0.41,+0.41,-0.10,https://fbref.com/en/players/c0494ed8/Ayman-Ben-Mohamed,c0494ed8,Ligue 2
53,Syam Ben Youssef,TUN,DF,Caen,34-283,1989,2,164,82,9.6,1.8,1.11,82,0.56,0.00,,2.22,0.50,1.67,2.22,-0.56,-0.55,-0.72,1.50,1.72,-0.22,-0.20,+0.04,https://fbref.com/en/players/2293f5df/Syam-Ben-Youssef,2293f5df,Ligue 2
54,William Benard,FRA,MF,Stade Laval,20-256,2003,9,164,18,9.6,1.8,0.56,88,0.00,4.44,10,0.00,1.89,2.22,0.56,1.67,+1.65,+1.59,1.61,1.67,-0.06,-0.07,-0.08,https://fbref.com/en/players/8ecee7d2/William-Benard,8ecee7d2,Ligue 2
55,Jessy Bénet,FRA,MF,Grenoble,28-198,1995,18,1561,87,91.3,17.3,1.04,87,0.81,0.00,,0.00,1.72,1.21,0.87,0.35,+0.35,-0.86,1.42,0.91,0.51,+0.51,-0.07,https://fbref.com/en/players/6278e149/Jessy-Benet,6278e149,Ligue 2
56,Zakaria Bengueddoudj,FRA,"MF,FW",Annecy,23-321,2000,14,303,22,17.7,3.4,0.59,83,0.29,3.53,11,0.59,1.14,0.88,2.65,-1.76,-1.78,-1.78,0.76,1.29,-0.53,-0.52,-0.68,https://fbref.com/en/players/55ae925e/Zakaria-Bengueddoudj,55ae925e,Ligue 2
57,Julien Benhaim,FRA,MF,Ajaccio,27-075,1996,8,523,65,30.6,5.8,0.86,82,0.69,0.52,37,0.00,1.63,1.03,1.03,0.00,0.00,-0.15,,,,,,https://fbref.com/en/players/f5e28e85/Julien-Benhaim,f5e28e85,Ligue 2
58,Mahmoud Bentayg,MAR,"DF,FW",Saint-Étienne,24-070,1999,9,302,34,17.7,3.4,0.29,90,0.29,2.35,27,0.00,1.89,1.47,1.18,0.29,+0.30,+0.36,1.35,1.09,0.26,+0.28,+0.20,https://fbref.com/en/players/d445a4e0/Mahmoud-Bentayg,d445a4e0,Ligue 2
59,Jason Berthomier,FRA,"MF,FW",Valenciennes,34-002,1990,3,126,42,7.4,1.4,0.71,75,0.00,1.43,26,0.00,0.33,0.00,2.14,-2.14,-2.14,-1.46,0.57,0.79,-0.21,-0.22,+0.40,https://fbref.com/en/players/03e91055/Jason-Berthomier,03e91055,Ligue 2
60,Steeve Beusnard,FRA,MF,Pau FC,31-195,1992,15,972,65,56.8,10.8,1.20,71,0.37,0.19,22,0.00,2.00,1.85,1.48,0.37,+0.37,+0.49,1.18,1.70,-0.53,-0.53,-0.07,https://fbref.com/en/players/58b0d2de/Steeve-Beusnard,58b0d2de,Ligue 2
61,Florian Bianchini,FRA,"MF,FW",Bastia,22-197,2001,11,232,21,13.6,2.6,0.38,45,0.00,3.85,19,0.77,1.36,2.69,1.15,1.54,+1.55,+1.92,2.15,1.23,0.88,+0.90,+1.40,https://fbref.com/en/players/adc58361/Florian-Bianchini,adc58361,Ligue 2
62,Yohan Bilingi,FRA,DF,Dunkerque,24-341,1999,18,1581,88,92.5,17.6,1.02,88,0.91,0.00,,0.00,0.72,0.74,1.70,-0.97,-0.97,+0.43,1.13,1.45,-0.31,-0.32,+0.01,https://fbref.com/en/players/29df114a/Yohan-Bilingi,29df114a,Ligue 2
63,Clément Billemaz,FRA,"MF,FW",Annecy,25-108,1998,9,416,46,24.3,4.6,0.65,70,0.00,1.30,34,0.00,0.89,0.87,1.52,-0.65,-0.65,-0.44,0.98,0.80,0.17,+0.17,+0.17,https://fbref.com/en/players/56ec5c1b/Clement-Billemaz,56ec5c1b,Ligue 2
64,Bayiha Biumla,FRA,DF,Bordeaux,18-245,2005,2,84,42,4.9,0.9,1.11,73,0.00,1.11,11,2.22,0.50,1.11,0.00,1.11,+1.07,+1.40,1.78,0.78,1.00,+0.92,+0.33,https://fbref.com/en/players/e5a94f46/Bayiha-Biumla,e5a94f46,Ligue 2
65,Darling Bladi,FRA,MF,Saint-Étienne,19-211,2004,1,11,11,0.6,0.1,0.00,,0.00,10.0,11,10.0,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,-1.00,-0.47,-0.58,https://fbref.com/en/players/4a153f17/Darling-Bladi,4a153f17,Ligue 2
66,Gabin Blancquart,FRA,DF,Valenciennes,19-314,2004,2,133,67,7.8,1.5,1.33,67,0.00,0.00,,0.00,0.00,0.67,2.00,-1.33,-1.35,-0.61,0.67,1.00,-0.33,-0.33,+0.28,https://fbref.com/en/players/a7cc9be4/Gabin-Blancquart,a7cc9be4,Ligue 2
67,Antonin Bobichon,FRA,"MF,FW",Stade Laval,28-116,1995,11,648,59,37.9,7.2,1.11,75,0.14,0.42,15,0.28,1.36,1.11,1.25,-0.14,-0.14,-0.56,0.79,1.14,-0.35,-0.35,-0.56,https://fbref.com/en/players/7d937aa1/Antonin-Bobichon,7d937aa1,Ligue 2
68,Florian Bohnert,LUX,DF,Bastia,26-060,1997,16,1340,84,78.4,14.9,1.07,84,0.94,0.00,,0.00,1.00,1.21,1.21,0.00,0.00,+0.49,1.20,1.34,-0.13,-0.13,+0.80,https://fbref.com/en/players/e0dad30c/Florian-Bohnert,e0dad30c,Ligue 2
69,Rémy Boissier,FRA,MF,Dunkerque,29-320,1994,18,1300,72,76.0,14.4,1.04,81,0.42,0.21,26,0.00,0.72,0.76,1.67,-0.90,-0.90,+0.42,1.10,1.48,-0.38,-0.37,-0.23,https://fbref.com/en/players/9d38f20c/Remy-Boissier,9d38f20c,Ligue 2
70,Malcom Bokélé,CMR,DF,Bordeaux,23-330,2000,13,785,60,45.9,8.7,0.69,90,0.69,0.80,35,0.46,1.38,1.26,1.72,-0.46,-0.46,-0.36,1.46,1.15,0.32,+0.32,-0.53,https://fbref.com/en/players/51af19f7/Malcom-Bokele,51af19f7,Ligue 2
71,Charles Boli,FRA,"MF,DF",Pau FC,25-131,1998,9,271,30,15.8,3.0,0.67,74,0.33,2.33,18,0.00,1.78,2.67,1.33,1.33,+1.33,+1.39,2.23,1.60,0.63,+0.63,+1.34,https://fbref.com/en/players/bbdd999a/Charles-Boli,bbdd999a,Ligue 2
72,Diabé Bolumbu,FRA,DF,Caen,19-180,2004,4,164,41,9.6,1.8,1.67,51,0.00,0.56,12,3.33,0.50,0.56,2.22,-1.67,-1.65,-1.94,0.72,3.28,-2.56,-2.54,-2.55,https://fbref.com/en/players/d77644a7/Diabe-Bolumbu,d77644a7,Ligue 2
73,Kévin Boma,TOG,DF,Rodez Aveyron,21-049,2002,4,104,26,6.1,1.2,0.83,82,0.00,2.50,7,2.50,1.00,0.83,4.17,-3.33,-3.46,-3.80,1.67,1.58,0.08,+0.06,-0.25,https://fbref.com/en/players/49cfaf2e/Kevin-Boma,49cfaf2e,Ligue 2
74,Alexandre Bonnet,FRA,MF,Quevilly-Rouen,37-083,1986,9,278,31,16.3,3.1,0.97,72,0.00,1.94,10,0.32,0.67,0.65,0.65,0.00,0.00,+0.25,1.52,0.87,0.65,+0.64,+0.52,https://fbref.com/en/players/350188c1/Alexandre-Bonnet,350188c1,Ligue 2
75,Ugo Bonnet,FRA,FW,Valenciennes,30-113,1993,14,672,48,39.3,7.5,0.93,79,0.27,0.93,17,0.13,0.64,0.53,1.47,-0.93,-0.94,-0.24,0.96,1.61,-0.65,-0.66,-0.12,https://fbref.com/en/players/edfe36a7/Ugo-Bonnet,edfe36a7,Ligue 2
76,Kayne Bonnevie,FRA,GK,Quevilly-Rouen,22-170,2001,2,180,90,10.5,2.0,1.00,90,1.00,0.00,,3.00,2.00,3.00,2.00,1.00,+1.00,+1.35,1.85,1.15,0.70,+0.70,+0.56,https://fbref.com/en/players/0df854bb/Kayne-Bonnevie,0df854bb,Ligue 2
77,Alexy Bosetti,FRA,MF,Annecy,30-260,1993,3,149,50,8.7,1.7,1.76,50,0.00,0.00,,0.59,1.33,0.59,0.59,0.00,0.00,+0.35,0.65,0.71,-0.12,-0.09,-0.14,https://fbref.com/en/players/48d960c3/Alexy-Bosetti,48d960c3,Ligue 2
78,Kenji-Van Boto,MAD,DF,Pau FC,27-307,1996,15,1091,73,63.8,12.1,0.99,88,0.83,0.25,13,0.17,1.73,1.82,1.32,0.50,+0.49,+0.93,1.18,1.68,-0.50,-0.49,+0.01,https://fbref.com/en/players/c03b7266/Kenji-Van-Boto,c03b7266,Ligue 2
79,Zacharie Boucher,FRA,GK,Bastia,31-307,1992,2,180,90,10.5,2.0,1.00,90,1.00,0.00,,1.00,0.50,0.00,1.50,-1.50,-1.50,-1.56,0.85,1.50,-0.70,-0.68,-0.42,https://fbref.com/en/players/249cdcff/Zacharie-Boucher,249cdcff,Ligue 2
80,Benjamin Bouchouari,MAR,MF,Saint-Étienne,22-056,2001,17,1277,75,74.7,14.2,1.13,78,0.21,0.07,27,0.00,1.47,0.92,0.99,-0.07,-0.07,-0.28,1.40,1.27,0.13,+0.13,+0.07,https://fbref.com/en/players/599f9013/Benjamin-Bouchouari,599f9013,Ligue 2
81,Sofiane Boudraa,FRA,"FW,MF",Valenciennes,20-192,2003,7,269,38,15.7,3.0,0.67,56,0.00,1.67,32,0.67,0.71,0.33,1.33,-1.00,-1.00,-0.25,1.37,1.40,-0.03,-0.03,+0.66,https://fbref.com/en/players/fa67443c/Sofiane-Boudraa,fa67443c,Ligue 2
82,Ismael Bouneb,FRA,MF,Valenciennes,17-215,2006,1,31,31,1.8,0.3,0.00,,0.00,3.33,31,0.00,0.00,0.00,0.00,0.00,0.00,+0.80,,,,,,https://fbref.com/en/players/9921f617/Ismael-Bouneb,9921f617,Ligue 2
83,Ismaëlben Boura,FRA,DF,Troyes,23-147,2000,16,1189,74,69.5,13.2,0.98,86,0.83,0.23,23,0.08,1.19,1.29,0.98,0.30,+0.30,+1.51,1.10,2.03,-0.93,-0.93,+0.28,https://fbref.com/en/players/62e02107/Ismaelben-Boura,62e02107,Ligue 2
84,Khalid Boutaïb,MAR,FW,Pau FC,36-259,1987,17,1124,66,65.7,12.5,0.96,84,0.64,0.40,22,0.00,1.59,1.84,1.76,0.08,+0.08,-0.23,1.15,1.67,-0.53,-0.53,-0.09,https://fbref.com/en/players/6074b849/Khalid-Boutaib,6074b849,Ligue 2
85,Aymen Boutoutaou,FRA,"MF,FW",Valenciennes,22-324,2001,17,1253,74,73.3,13.9,1.15,77,0.22,0.07,16,0.07,0.53,0.58,1.37,-0.79,-0.79,0.00,0.97,1.40,-0.42,-0.42,+0.62,https://fbref.com/en/players/b5339db2/Aymen-Boutoutaou,b5339db2,Ligue 2
86,Frank Boya,CMR,"MF,DF",Amiens,27-191,1996,13,669,51,39.1,7.4,0.81,86,0.54,0.95,22,0.00,1.00,0.68,0.95,-0.27,-0.27,-0.10,0.99,1.04,-0.05,-0.06,+0.32,https://fbref.com/en/players/957e00ad/Frank-Boya,957e00ad,Ligue 2
